actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
516,PT00M45.70S,2024-12-15T23:48:29.8Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,96,80,2024-12-15T23:48:36Z,5040000,False,,,0,,O. Toppin REBOUND (Off:0 Def:5),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Center,,,,515.0,5.0,5.0,0.0,,,,,,,,,,,,,
517,PT00M29.90S,2024-12-15T23:48:45.6Z,3,REGULAR,3pt,Jump Shot,[],1627783,67.49342969776609,58.82352941176471,1610612754,99,80,2024-12-15T23:48:50Z,5050000,False,44.0,253.0,1,right,P. Siakam 25' 3PT  (14 PTS) (T. McConnell 7 AST),"[1627783, 204456]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,25.69,Made,14.0,,,,,T. McConnell,204456.0,7.0,,,,,,,,,,
519,PT00M05.50S,2024-12-15T23:49:13.6Z,3,REGULAR,3pt,Jump Shot,[],1630530,33.98488830486202,51.9607843137255,1610612740,99,80,2024-12-15T23:49:18Z,5070000,False,-10.0,267.0,1,left,MISS T. Murphy III 26' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,26.72,Missed,,,,,,,,,,,,,,,,,,
520,PT00M01.50S,2024-12-15T23:49:17.6Z,3,REGULAR,rebound,offensive,[],1629750,,,1610612740,99,80,2024-12-15T23:49:18Z,5080000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,519.0,2.0,1.0,1.0,,,,,,,,,,,,,
521,PT00M00.90S,2024-12-15T23:49:18.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629750,7.30946123521682,59.068627450980394,1610612740,99,80,2024-12-15T23:51:42Z,5090000,False,-45.0,16.0,1,left,MISS J. Green turnaround fadeaway Shot,[1629750],1610612740.0,NOP,turnaround fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
522,PT00M00.10S,2024-12-15T23:49:19.1Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612740,99,80,2024-12-15T23:59:29Z,5100000,False,,,0,,D. Theis REBOUND (Off:3 Def:1),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,521.0,4.0,1.0,3.0,,,,,,,,,,,,,
575,PT00M00.10S,2024-12-15T23:49:20.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628464,7.440867279894875,49.26470588235294,1610612740,99,80,2024-12-16T00:00:01Z,5105000,False,4.0,17.0,1,left,MISS D. Theis tip Layup,[1628464],1610612740.0,NOP,tip,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
576,PT00M00.10S,2024-12-15T23:49:20.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,99,80,2024-12-16T00:00:01Z,5107500,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,575.0,,,,,,,,,,,,,,,,
523,PT00M00.00S,2024-12-15T23:49:22.0Z,3,REGULAR,period,end,[],0,,,1610612740,99,80,2024-12-15T23:49:22Z,5110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2024-12-15T23:51:39.4Z,4,REGULAR,substitution,out,['startperiod'],1627749,,,1610612740,99,80,2024-12-15T23:52:04Z,5120000,False,,,0,,SUB out: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2024-12-15T23:51:39.4Z,4,REGULAR,substitution,out,['startperiod'],1628464,,,1610612740,99,80,2024-12-15T23:52:04Z,5130000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2024-12-15T23:51:39.4Z,4,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,99,80,2024-12-15T23:52:04Z,5140000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2024-12-15T23:51:39.4Z,4,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,99,80,2024-12-15T23:52:04Z,5150000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2024-12-15T23:51:39.4Z,4,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,99,80,2024-12-15T23:52:04Z,5160000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2024-12-15T23:51:39.4Z,4,REGULAR,substitution,in,['startperiod'],1642274,,,1610612740,99,80,2024-12-15T23:52:04Z,5170000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2024-12-15T23:52:11.1Z,4,REGULAR,period,start,[],0,,,1610612740,99,80,2024-12-15T23:52:11Z,5180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT11M42.00S,2024-12-15T23:52:28.8Z,4,REGULAR,2pt,Jump Shot,[],203468,18.478975032851512,21.323529411764707,1610612740,99,80,2024-12-15T23:52:33Z,5190000,False,143.0,121.0,1,left,MISS C. McCollum 18' step back Shot,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,18.78,Missed,,,,,,,,,,,,,,,,,,
532,PT11M38.00S,2024-12-15T23:52:32.8Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,99,80,2024-12-15T23:52:33Z,5200000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,,,,531.0,4.0,4.0,0.0,,,,,,,,,,,,,
533,PT11M20.00S,2024-12-15T23:52:50.6Z,4,REGULAR,3pt,Jump Shot,[],1627783,65.78515111695138,48.77450980392157,1610612754,102,80,2024-12-15T23:52:55Z,5210000,False,-6.0,269.0,1,right,P. Siakam 26' 3PT  (17 PTS) (J. Walker 2 AST),"[1627783, 1641716]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,26.92,Made,17.0,,,,,J. Walker,1641716.0,2.0,,,,,,,,,,
535,PT11M04.00S,2024-12-15T23:53:07.9Z,4,REGULAR,foul,personal,[],1630167,,,1610612740,102,80,2024-12-15T23:53:16Z,5230000,False,,,0,,O. Toppin personal FOUL (2 PF),"[1630167, 203468]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,201245.0,,,,2.0,0.0,McCollum,203468.0,,
537,PT11M04.00S,2024-12-15T23:53:20.6Z,4,REGULAR,substitution,out,[],1630167,,,1610612740,102,80,2024-12-15T23:53:29Z,5250000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT11M04.00S,2024-12-15T23:53:20.6Z,4,REGULAR,substitution,in,[],1628418,,,1610612740,102,80,2024-12-15T23:53:29Z,5260000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M54.00S,2024-12-15T23:53:45.1Z,4,REGULAR,3pt,Jump Shot,[],1630529,25.969119579500656,83.33333333333334,1610612740,102,80,2024-12-15T23:53:49Z,5270000,False,-167.0,192.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
540,PT10M51.00S,2024-12-15T23:53:48.1Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,102,80,2024-12-15T23:53:49Z,5280000,False,,,0,,J. Walker REBOUND (Off:0 Def:5),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,539.0,5.0,5.0,0.0,,,,,,,,,,,,,
541,PT10M34.00S,2024-12-15T23:54:05.2Z,4,REGULAR,3pt,Jump Shot,[],204456,71.56701708278581,84.55882352941177,1610612754,102,80,2024-12-15T23:54:08Z,5290000,False,173.0,215.0,1,right,MISS T. McConnell 27' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,27.57,Missed,,,,,,,,,,,,,,,,,,
542,PT10M31.00S,2024-12-15T23:54:08.2Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612740,102,80,2024-12-15T23:54:08Z,5300000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,541.0,3.0,2.0,1.0,,,,,,,,,,,,,
543,PT10M11.00S,2024-12-15T23:54:27.5Z,4,REGULAR,3pt,Jump Shot,[],1629750,8.229303547963205,4.411764705882353,1610612740,102,80,2024-12-15T23:54:31Z,5310000,False,228.0,25.0,1,left,MISS J. Green 3PT,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
544,PT10M10.00S,2024-12-15T23:54:28.5Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,102,80,2024-12-15T23:54:31Z,5320000,False,,,0,,J. Walker REBOUND (Off:0 Def:6),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,,543.0,6.0,6.0,0.0,,,,,,,,,,,,,
545,PT10M02.00S,2024-12-15T23:54:37.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,91.27792378449409,45.588235294117645,1610612754,102,80,2024-12-15T23:56:03Z,5330000,False,-22.0,29.0,1,right,MISS P. Siakam turnaround Hook,[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
546,PT10M00.00S,2024-12-15T23:54:39.2Z,4,REGULAR,rebound,offensive,[],1627783,,,1610612754,102,80,2024-12-15T23:55:03Z,5340000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,545.0,5.0,4.0,1.0,,,,,,,,,,,,,
547,PT10M00.00S,2024-12-15T23:54:40.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627783,94.40999984741211,50.0,1610612754,102,80,2024-12-15T23:54:54Z,5350000,False,0.0,0.0,1,right,MISS P. Siakam tip Layup,[1627783],1610612754.0,IND,tip,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
548,PT09M59.00S,2024-12-15T23:54:41.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,102,80,2024-12-15T23:54:54Z,5360000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,547.0,,,,,,,,,,,,,,,,
551,PT09M49.00S,2024-12-15T23:55:11.9Z,4,REGULAR,foul,personal,[],204456,,,1610612740,102,80,2024-12-15T23:55:17Z,5390000,False,,,0,,T. McConnell personal FOUL (3 PF),"[204456, 203468]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,201245.0,,,,3.0,0.0,McCollum,203468.0,,
553,PT09M43.00S,2024-12-15T23:55:34.8Z,4,REGULAR,2pt,Jump Shot,[],203468,9.85545335085414,93.65042892156863,1610612740,102,80,2024-12-15T23:55:44Z,5410000,False,-218.0,40.0,1,left,MISS C. McCollum 22' step back Shot,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,24+ Left,22.2,Missed,,,,,,,,,,,,,,,,,,
554,PT09M41.00S,2024-12-15T23:55:36.8Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,102,80,2024-12-15T23:55:44Z,5420000,False,,,0,,J. Walker REBOUND (Off:0 Def:7),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,24+ Left,,,,553.0,7.0,7.0,0.0,,,,,,,,,,,,,
555,PT09M34.00S,2024-12-15T23:55:44.0Z,4,REGULAR,3pt,Jump Shot,[],1641716,66.44218134034165,45.34313725490196,1610612754,102,80,2024-12-15T23:55:49Z,5430000,False,-23.0,263.0,1,right,MISS J. Walker 26' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
556,PT09M30.00S,2024-12-15T23:55:48.0Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,102,80,2024-12-15T23:55:49Z,5440000,False,,,0,,H. Jones REBOUND (Off:3 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,555.0,5.0,2.0,3.0,,,,,,,,,,,,,
557,PT09M24.00S,2024-12-15T23:55:55.3Z,4,REGULAR,foul,personal,['2freethrow'],1642277,,,1610612740,102,80,2024-12-15T23:56:03Z,5450000,False,,,0,,J. Furphy shooting personal FOUL (4 PF) (Boston 2 FT),"[1642277, 1630527]",1610612754.0,IND,shooting,,,Furphy,J. Furphy,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1146.0,,,,4.0,0.0,Boston,1630527.0,,
559,PT09M24.00S,2024-12-15T23:56:24.4Z,4,REGULAR,freethrow,1 of 2,[],1630527,,,1610612740,102,81,2024-12-15T23:56:24Z,5470000,False,,,0,,B. Boston Free Throw 1 of 2 (14 PTS),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
560,PT09M24.00S,2024-12-15T23:56:38.5Z,4,REGULAR,freethrow,2 of 2,[],1630527,,,1610612740,102,82,2024-12-15T23:56:38Z,5480000,False,,,0,,B. Boston Free Throw 2 of 2 (15 PTS),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
561,PT09M11.00S,2024-12-15T23:56:55.6Z,4,REGULAR,foul,personal,[],203468,,,1610612754,102,82,2024-12-15T23:57:01Z,5490000,False,,,0,,C. McCollum personal FOUL (5 PF),"[203468, 1641716]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2005.0,,,,5.0,0.0,Walker,1641716.0,,
563,PT09M06.00S,2024-12-15T23:57:20.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,81.8166885676741,48.77450980392157,1610612754,102,82,2024-12-15T23:57:24Z,5510000,False,-6.0,118.0,1,right,MISS T. McConnell 11' pullup Shot - blocked,"[204456, 1642274]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,11.86,Missed,,,,,,,,,,,,,,,,,Missi,1642274.0
564,PT09M06.00S,2024-12-15T23:57:20.1Z,4,REGULAR,block,,[],1642274,,,1610612754,102,82,2024-12-15T23:57:22Z,5520000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
565,PT09M02.00S,2024-12-15T23:57:24.1Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,102,82,2024-12-15T23:57:24Z,5530000,False,,,0,,Y. Missi REBOUND (Off:4 Def:6),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,563.0,10.0,6.0,4.0,,,,,,,,,,,,,
566,PT08M53.00S,2024-12-15T23:57:32.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630527,6.521024967148489,58.333333333333336,1610612740,102,82,2024-12-16T00:00:05Z,5540000,False,-42.0,9.0,1,left,MISS B. Boston driving floating Shot - blocked,"[1630527, 1642277]",1610612740.0,NOP,driving floating,,,Boston,B. Boston,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,Furphy,1642277.0
567,PT08M53.00S,2024-12-15T23:57:32.0Z,4,REGULAR,block,,[],1642277,,,1610612740,102,82,2024-12-15T23:57:33Z,5550000,False,,,0,,J. Furphy BLOCK (1 BLK),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
568,PT08M49.00S,2024-12-15T23:57:36.0Z,4,REGULAR,rebound,defensive,[],1642277,,,1610612754,102,82,2024-12-15T23:57:37Z,5560000,False,,,0,,J. Furphy REBOUND (Off:0 Def:1),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,,,,566.0,1.0,1.0,0.0,,,,,,,,,,,,,
569,PT08M47.00S,2024-12-15T23:57:37.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641716,69.33311432325887,19.607843137254903,1610612754,102,82,2024-12-15T23:57:43Z,5570000,False,-152.0,236.0,1,right,MISS J. Walker 28' running 3PT,[1641716],1610612754.0,IND,running,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,28.05,Missed,,,,,,,,,,,,,,,,,,
570,PT08M44.00S,2024-12-15T23:57:40.8Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612740,102,82,2024-12-15T23:57:43Z,5580000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,569.0,4.0,3.0,1.0,,,,,,,,,,,,,
571,PT08M38.00S,2024-12-15T23:57:46.9Z,4,REGULAR,3pt,Jump Shot,[],203468,31.35676741130092,77.20588235294117,1610612740,102,82,2024-12-15T23:57:51Z,5590000,False,-136.0,242.0,1,left,MISS C. McCollum 27' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,27.79,Missed,,,,,,,,,,,,,,,,,,
572,PT08M36.00S,2024-12-15T23:57:49.5Z,4,REGULAR,rebound,offensive,[],203468,,,1610612740,102,82,2024-12-15T23:57:49Z,5600000,False,,,0,,C. McCollum REBOUND (Off:2 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,571.0,3.0,1.0,2.0,,,,,,,,,,,,,
573,PT08M34.00S,2024-12-15T23:57:50.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203468,6.652431011826544,53.67647058823529,1610612740,102,84,2024-12-16T00:00:58Z,5610000,False,-18.0,10.0,1,left,C. McCollum putback Layup (11 PTS),[203468],1610612740.0,NOP,putback,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.09,Made,11.0,,,,,,,,,,,,,,,,,
574,PT08M32.00S,2024-12-15T23:57:56.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,102,84,2024-12-15T23:57:56Z,5620000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M32.00S,2024-12-16T00:00:25.4Z,4,REGULAR,substitution,out,[],1629750,,,1610612754,102,84,2024-12-16T00:00:45Z,5630000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M32.00S,2024-12-16T00:00:25.4Z,4,REGULAR,substitution,in,[],1631288,,,1610612754,102,84,2024-12-16T00:00:45Z,5640000,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M20.00S,2024-12-16T00:01:10.6Z,4,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,102,84,2024-12-16T00:01:15Z,5650000,False,,,0,,T. McConnell lost ball out-of-bounds TURNOVER (2 TO),[204456],1610612754.0,IND,lost ball,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,201245.0,2.0,,,,,,,,
580,PT08M09.00S,2024-12-16T00:01:28.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,11.777266754270697,96.56862745098039,1610612740,102,84,2024-12-16T00:02:15Z,5660000,False,-233.0,58.0,1,left,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,24.0,Missed,,,,,,,,,,,,,,,,,,
581,PT08M05.00S,2024-12-16T00:01:32.3Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,102,84,2024-12-16T00:01:32Z,5670000,False,,,0,,J. Walker REBOUND (Off:0 Def:8),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,,,,580.0,8.0,8.0,0.0,,,,,,,,,,,,,
582,PT07M45.00S,2024-12-16T00:01:51.9Z,4,REGULAR,2pt,Jump Shot,[],1627783,72.22404730617609,53.67647058823529,1610612754,104,84,2024-12-16T00:01:55Z,5680000,False,18.0,209.0,1,right,P. Siakam 20' Jump Shot (19 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,20.94,Made,19.0,,,,,,,,,,,,,,,,,
583,PT07M28.00S,2024-12-16T00:02:07.7Z,4,REGULAR,3pt,Jump Shot,[],1630527,26.231931668856767,85.29411764705883,1610612740,104,87,2024-12-16T00:02:12Z,5690000,False,-176.0,194.0,1,left,B. Boston 26' 3PT  (18 PTS) (C. McCollum 2 AST),"[1630527, 203468]",1610612740.0,NOP,,,,Boston,B. Boston,,,,,Above the Break 3,24+ Left Center,26.23,Made,18.0,,,,,C. McCollum,203468.0,2.0,,,,,,,,,,
585,PT07M04.00S,2024-12-16T00:02:32.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,93.38042049934296,49.50980392156863,1610612754,106,87,2024-12-16T00:03:23Z,5710000,False,-2.0,10.0,1,right,T. Bryant cutting DUNK (7 PTS) (T. McConnell 8 AST),"[1628418, 204456]",1610612754.0,IND,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,1.0,Made,7.0,,,,,T. McConnell,204456.0,8.0,,,,,,,,,,
587,PT06M55.00S,2024-12-16T00:02:40.7Z,4,REGULAR,2pt,Jump Shot,[],203468,8.229303547963205,73.0392156862745,1610612740,106,89,2024-12-16T00:02:45Z,5730000,False,-115.0,25.0,1,left,C. McCollum 11' fadeaway Jump Shot (13 PTS),[203468],1610612740.0,NOP,fadeaway,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,11.79,Made,13.0,,,,,,,,,,,,,,,,,
588,PT06M40.00S,2024-12-16T00:02:56.2Z,4,REGULAR,3pt,Jump Shot,[],1641716,74.98357424441524,87.99019607843137,1610612754,106,89,2024-12-16T00:03:00Z,5740000,False,190.0,183.0,1,right,MISS J. Walker 26' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,26.36,Missed,,,,,,,,,,,,,,,,,,
589,PT06M37.00S,2024-12-16T00:02:59.2Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,106,89,2024-12-16T00:03:00Z,5750000,False,,,0,,Y. Missi REBOUND (Off:4 Def:7),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,588.0,11.0,7.0,4.0,,,,,,,,,,,,,
590,PT06M28.00S,2024-12-16T00:03:08.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,9.017739816031538,55.14705882352941,1610612740,106,91,2024-12-16T00:03:12Z,5760000,False,-26.0,32.0,1,left,C. McCollum driving finger roll Layup (15 PTS),[203468],1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,4.13,Made,15.0,,,,,,,,,,,,,,,,,
591,PT06M22.00S,2024-12-16T00:03:15.0Z,4,REGULAR,3pt,Jump Shot,[],1642277,71.30420499342969,83.33333333333334,1610612754,106,91,2024-12-16T00:03:20Z,5770000,False,167.0,217.0,1,right,MISS J. Furphy 27' 3PT,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Right Center,27.38,Missed,,,,,,,,,,,,,,,,,,
592,PT06M18.00S,2024-12-16T00:03:19.0Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,106,91,2024-12-16T00:03:20Z,5780000,False,,,0,,Y. Missi REBOUND (Off:4 Def:8),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,591.0,12.0,8.0,4.0,,,,,,,,,,,,,
593,PT06M11.00S,2024-12-16T00:03:25.2Z,4,REGULAR,turnover,bad pass,[],1630529,,,1610612740,106,91,2024-12-16T00:03:29Z,5790000,False,,,0,,H. Jones bad pass TURNOVER (3 TO),"[1630529, 1642277]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,3.0,Furphy,1642277.0,,,,,,
594,PT06M11.00S,2024-12-16T00:03:25.2Z,4,REGULAR,steal,,[],1642277,,,1610612754,106,91,2024-12-16T00:03:38Z,5800000,False,,,0,,J. Furphy STEAL (1 STL),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
595,PT06M07.00S,2024-12-16T00:03:35.4Z,4,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612754,106,91,2024-12-16T00:03:43Z,5810000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Siakam 2 FT),"[1630529, 1627783]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,,,3.0,0.0,Siakam,1627783.0,,
597,PT06M07.00S,2024-12-16T00:04:07.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627783,,,1610612754,106,91,2024-12-16T00:04:07Z,5830000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
