actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
430,PT03M58.00S,2024-12-08T23:39:56.5Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,75,78,2024-12-08T23:40:19Z,4260000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
431,PT03M58.00S,2024-12-08T23:39:56.5Z,3,REGULAR,substitution,out,[],1630182,,,1610612754,75,78,2024-12-08T23:40:19Z,4270000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
432,PT03M58.00S,2024-12-08T23:39:56.5Z,3,REGULAR,substitution,out,[],1628998,,,1610612754,75,78,2024-12-08T23:40:19Z,4280000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
433,PT03M58.00S,2024-12-08T23:39:56.5Z,3,REGULAR,substitution,out,[],203995,,,1610612754,75,78,2024-12-08T23:40:19Z,4290000,False,,,0,,SUB out: V. Micić,[203995],1610612766.0,CHA,,,,,,,,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,
434,PT03M58.00S,2024-12-08T23:39:56.5Z,3,REGULAR,substitution,out,[],201959,,,1610612754,75,78,2024-12-08T23:40:19Z,4300000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,,,,,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,
435,PT03M58.00S,2024-12-08T23:39:56.5Z,3,REGULAR,substitution,in,[],204456,,,1610612754,75,78,2024-12-08T23:40:19Z,4310000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,,,,,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,
436,PT03M58.00S,2024-12-08T23:39:56.5Z,3,REGULAR,substitution,in,[],1629610,,,1610612754,75,78,2024-12-08T23:40:19Z,4320000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,,,,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,
437,PT03M58.00S,2024-12-08T23:39:56.5Z,3,REGULAR,substitution,in,[],1630208,,,1610612754,75,78,2024-12-08T23:40:19Z,4330000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
438,PT03M58.00S,2024-12-08T23:39:56.5Z,3,REGULAR,substitution,in,[],1642354,,,1610612754,75,78,2024-12-08T23:40:19Z,4340000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,,,,,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,
439,PT03M58.00S,2024-12-08T23:39:56.5Z,3,REGULAR,substitution,in,[],1641706,,,1610612754,75,78,2024-12-08T23:40:19Z,4350000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,,,,,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,
440,PT03M58.00S,2024-12-08T23:40:55.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631097,,,1610612754,76,78,2024-12-08T23:40:55Z,4360000,False,,,0,,B. Mathurin Free Throw 2 of 2 (4 PTS),[1631097],1610612754.0,IND,,,,,,,,,,Made,Mathurin,B. Mathurin,,,,,4.0,,,,,,,,,,,,,
441,PT03M38.00S,2024-12-08T23:41:19.1Z,3,REGULAR,turnover,traveling,[],1630208,,,1610612766,76,78,2024-12-08T23:41:23Z,4370000,False,,,0,,N. Richards traveling TURNOVER (4 TO),[1630208],1610612766.0,CHA,,,,,,,Mid-Range,8-16 Left,,,Richards,N. Richards,,,,,,,,,204059.0,,,,,4.0,,,,
442,PT03M28.00S,2024-12-08T23:41:35.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,7.835085413929041,3.431372549019608,1610612754,76,78,2024-12-08T23:41:40Z,4380000,False,233.0,21.0,1,left,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,,,,Right Corner 3,24+ Right,23.38,Missed,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
443,PT03M25.00S,2024-12-08T23:41:38.1Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,76,78,2024-12-08T23:41:40Z,4390000,False,,,0,,N. Richards REBOUND (Off:0 Def:11),[1630208],1610612766.0,CHA,,,,,,,Right Corner 3,24+ Right,,,Richards,N. Richards,442.0,11.0,11.0,0.0,,,,,,,,,,,,,,
444,PT03M14.00S,2024-12-08T23:41:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,91.5407358738502,47.549019607843135,1610612766,76,78,2024-12-08T23:41:52Z,4400000,False,-12.0,27.0,1,right,MISS B. Miller driving Layup - blocked,"[1641706, 1630169]",1610612766.0,CHA,driving,,,,,,Restricted Area,0-8 Center,2.97,Missed,Miller,B. Miller,,,,,,,,,,,,,,,,,Haliburton,1630169.0
445,PT03M14.00S,2024-12-08T23:41:48.3Z,3,REGULAR,block,,[],1630169,,,1610612766,76,78,2024-12-08T23:41:50Z,4410000,False,,,0,,T. Haliburton BLOCK (2 BLK),[1630169],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
446,PT03M12.00S,2024-12-08T23:41:50.3Z,3,REGULAR,rebound,offensive,[],1641706,,,1610612766,76,78,2024-12-08T23:41:52Z,4420000,False,,,0,,B. Miller REBOUND (Off:1 Def:2),[1641706],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,Miller,B. Miller,444.0,3.0,2.0,1.0,,,,,,,,,,,,,,
447,PT03M05.00S,2024-12-08T23:41:57.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203552,91.14651773981603,59.068627450980394,1610612766,76,80,2024-12-08T23:42:04Z,4430000,False,45.0,31.0,1,right,S. Curry driving finger roll Layup (9 PTS),[203552],1610612766.0,CHA,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,5.47,Made,Curry,S. Curry,,,,,9.0,,,,,,,,,,,,,
448,PT02M44.00S,2024-12-08T23:42:19.1Z,3,REGULAR,3pt,Jump Shot,[],1631097,32.670827858081466,48.529411764705884,1610612754,76,80,2024-12-08T23:42:24Z,4440000,False,7.0,255.0,1,left,MISS B. Mathurin 25' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,,,,Above the Break 3,24+ Center,25.47,Missed,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
449,PT02M40.00S,2024-12-08T23:42:23.1Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,76,80,2024-12-08T23:42:24Z,4450000,False,,,0,,N. Richards REBOUND (Off:0 Def:12),[1630208],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Richards,N. Richards,448.0,12.0,12.0,0.0,,,,,,,,,,,,,,
450,PT02M30.00S,2024-12-08T23:42:32.7Z,3,REGULAR,3pt,Jump Shot,[],1641706,66.96780551905388,27.450980392156865,1610612766,76,83,2024-12-08T23:42:37Z,4460000,False,-113.0,258.0,1,right,B. Miller 28' 3PT  (15 PTS) (D. Jeffries 1 AST),"[1641706, 1629610]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,28.15,Made,Miller,B. Miller,,,,,15.0,D. Jeffries,1629610.0,1.0,,,,,,,,,,
452,PT02M28.00S,2024-12-08T23:42:37.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,76,83,2024-12-08T23:42:37Z,4480000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M28.00S,2024-12-08T23:43:34.5Z,3,REGULAR,substitution,out,[],1631097,,,1610612754,76,83,2024-12-08T23:43:56Z,4490000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,,,,,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
454,PT02M28.00S,2024-12-08T23:43:34.5Z,3,REGULAR,substitution,in,[],1641716,,,1610612754,76,83,2024-12-08T23:43:56Z,4500000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,,,,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
455,PT02M10.00S,2024-12-08T23:44:33.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,3.630091984231275,49.26470588235294,1610612754,78,83,2024-12-08T23:44:36Z,4510000,False,4.0,-18.0,1,left,T. McConnell driving Layup (16 PTS) (T. Haliburton 7 AST),"[204456, 1630169]",1610612754.0,IND,driving,,,,,,In The Paint (Non-RA),0-8 Center,1.88,Made,McConnell,T. McConnell,,,,,16.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,
457,PT01M46.00S,2024-12-08T23:44:56.5Z,3,REGULAR,2pt,Jump Shot,[],1642354,92.32917214191852,71.32352941176471,1610612766,78,83,2024-12-08T23:45:02Z,4530000,False,107.0,20.0,1,right,MISS K. Simpson 10' driving floating Shot,[1642354],1610612766.0,CHA,driving floating,,,,,,Mid-Range,8-16 Right,10.84,Missed,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,
458,PT01M42.00S,2024-12-08T23:45:00.5Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,78,83,2024-12-08T23:45:00Z,4540000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,,,,Mid-Range,8-16 Right,,,Haliburton,T. Haliburton,457.0,1.0,1.0,0.0,,,,,,,,,,,,,,
459,PT01M40.00S,2024-12-08T23:45:02.6Z,3,REGULAR,turnover,bad pass,[],1626167,,,1610612754,78,83,2024-12-08T23:52:21Z,4550000,False,,,0,,M. Turner bad pass TURNOVER (3 TO),"[1626167, 203552]",1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Turner,M. Turner,,,,,,,,,,,,,,3.0,Curry,203552.0,,
460,PT01M40.00S,2024-12-08T23:45:02.6Z,3,REGULAR,steal,,[],203552,,,1610612766,78,83,2024-12-08T23:45:04Z,4560000,False,,,0,,S. Curry STEAL (1 STL),[203552],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
461,PT01M38.00S,2024-12-08T23:45:05.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203552,90.88370565045992,77.69607843137256,1610612766,78,83,2024-12-08T23:48:02Z,4570000,False,138.0,33.0,1,right,MISS S. Curry 14' pullup Shot,[203552],1610612766.0,CHA,pullup,,,,,,Mid-Range,8-16 Right,14.24,Missed,Curry,S. Curry,,,,,,,,,,,,,,,,,,
462,PT01M36.00S,2024-12-08T23:45:07.0Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,78,83,2024-12-08T23:45:07Z,4580000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Turner,M. Turner,461.0,1.0,1.0,0.0,,,,,,,,,,,,,,
463,PT01M30.00S,2024-12-08T23:45:17.8Z,3,REGULAR,foul,personal,[],203552,,,1610612754,78,83,2024-12-08T23:45:25Z,4590000,False,,,0,,S. Curry personal FOUL (2 PF),"[203552, 1626167]",1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Curry,S. Curry,,,,,,,,,204059.0,2.0,0.0,Turner,1626167.0,,,,,
465,PT01M30.00S,2024-12-08T23:45:26.6Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,78,83,2024-12-08T23:45:28Z,4610000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
466,PT01M30.00S,2024-12-08T23:45:26.6Z,3,REGULAR,substitution,in,[],1627783,,,1610612754,78,83,2024-12-08T23:45:28Z,4620000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
467,PT01M22.00S,2024-12-08T23:45:44.1Z,3,REGULAR,3pt,Jump Shot,[],1630167,6.521024967148489,96.07843137254902,1610612754,78,83,2024-12-08T23:45:47Z,4630000,False,-230.0,9.0,1,left,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,,,,Left Corner 3,24+ Left,23.06,Missed,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
468,PT01M20.00S,2024-12-08T23:45:46.1Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,78,83,2024-12-08T23:45:47Z,4640000,False,,,0,,N. Richards REBOUND (Off:0 Def:13),[1630208],1610612766.0,CHA,,,,,,,Left Corner 3,24+ Left,,,Richards,N. Richards,467.0,13.0,13.0,0.0,,,,,,,,,,,,,,
469,PT01M15.00S,2024-12-08T23:45:51.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642354,66.83639947437582,41.911764705882355,1610612766,78,83,2024-12-08T23:45:56Z,4650000,False,-40.0,259.0,1,right,MISS K. Simpson 26' running 3PT,[1642354],1610612766.0,CHA,running,,,,,,Above the Break 3,24+ Center,26.23,Missed,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,
470,PT01M12.00S,2024-12-08T23:45:54.3Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,78,83,2024-12-08T23:45:56Z,4660000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,,,Haliburton,T. Haliburton,469.0,2.0,2.0,0.0,,,,,,,,,,,,,,
471,PT01M08.00S,2024-12-08T23:45:58.7Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],204456,19.92444152431012,28.431372549019606,1610612754,80,83,2024-12-08T23:46:05Z,4670000,False,108.0,135.0,1,left,T. McConnell 17' running pullup Jump Shot (18 PTS) (T. Haliburton 8 AST),"[204456, 1630169]",1610612754.0,IND,running pullup,,,,,,Mid-Range,16-24 Right Center,17.26,Made,McConnell,T. McConnell,,,,,18.0,T. Haliburton,1630169.0,8.0,,,,,,,,,,
473,PT00M52.80S,2024-12-08T23:46:18.5Z,3,REGULAR,foul,offensive,[],1641706,,,1610612766,80,83,2024-12-08T23:48:45Z,4690000,False,,,0,,B. Miller offensive FOUL (2 PF),"[1641706, 204456]",1610612766.0,CHA,,,,,,,Mid-Range,16-24 Center,,,Miller,B. Miller,,,,,,,,,202053.0,2.0,0.0,McConnell,204456.0,,,,,
475,PT00M52.80S,2024-12-08T23:46:18.5Z,3,REGULAR,turnover,offensive foul,[],1641706,,,1610612766,80,83,2024-12-08T23:46:18Z,4710000,False,,,0,,B. Miller offensive foul TURNOVER (5 TO),[1641706],1610612766.0,CHA,,,,,,,Mid-Range,16-24 Center,,,Miller,B. Miller,,,,,,,,,202053.0,,,,,5.0,,,,
476,PT00M36.30S,2024-12-08T23:46:49.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,20.844283837056505,7.598039215686274,1610612754,80,83,2024-12-08T23:46:55Z,4720000,False,212.0,143.0,1,left,MISS T. Haliburton 25' step back 3PT,[1630169],1610612754.0,IND,step back,,,,,,Above the Break 3,24+ Right Center,25.59,Missed,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
477,PT00M33.10S,2024-12-08T23:46:52.9Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,80,83,2024-12-08T23:46:55Z,4730000,False,,,0,,N. Richards REBOUND (Off:0 Def:14),[1630208],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,,,Richards,N. Richards,476.0,14.0,14.0,0.0,,,,,,,,,,,,,,
478,PT00M12.40S,2024-12-08T23:47:13.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,81.42247043363994,54.41176470588235,1610612766,80,83,2024-12-08T23:47:18Z,4740000,False,22.0,122.0,1,right,MISS B. Miller 12' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,12.41,Missed,Miller,B. Miller,,,,,,,,,,,,,,,,,,
479,PT00M09.60S,2024-12-08T23:47:16.5Z,3,REGULAR,rebound,offensive,[],1641706,,,1610612766,80,83,2024-12-08T23:48:36Z,4750000,False,,,0,,B. Miller REBOUND (Off:2 Def:2),[1641706],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Miller,B. Miller,478.0,4.0,2.0,2.0,,,,,,,,,,,,,,
480,PT00M09.60S,2024-12-08T23:47:17.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641706,94.40999984741211,50.0,1610612766,80,83,2024-12-08T23:48:26Z,4760000,False,0.0,0.0,1,right,MISS B. Miller tip Layup,[1641706],1610612766.0,CHA,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,Miller,B. Miller,,,,,,,,,,,,,,,,,,
481,PT00M09.60S,2024-12-08T23:47:17.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,80,83,2024-12-08T23:47:20Z,4770000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,,,480.0,,,,,,,,,,,,,,,,,
483,PT00M09.60S,2024-12-08T23:47:23.7Z,3,REGULAR,substitution,out,[],1630169,,,1610612766,80,83,2024-12-08T23:47:29Z,4790000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,,,,,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
484,PT00M09.60S,2024-12-08T23:47:23.7Z,3,REGULAR,substitution,in,[],1642277,,,1610612766,80,83,2024-12-08T23:47:29Z,4800000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,,,,,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,
485,PT00M08.00S,2024-12-08T23:47:50.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,89.96386333771353,58.08823529411765,1610612766,80,83,2024-12-08T23:47:55Z,4810000,False,40.0,42.0,1,right,MISS N. Richards alley-oop Layup,[1630208],1610612766.0,CHA,alley-oop,,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,Richards,N. Richards,,,,,,,,,,,,,,,,,,
486,PT00M06.00S,2024-12-08T23:47:52.4Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,80,83,2024-12-08T23:47:52Z,4820000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,Toppin,O. Toppin,485.0,3.0,3.0,0.0,,,,,,,,,,,,,,
487,PT00M03.50S,2024-12-08T23:47:55.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641716,6.652431011826544,49.754901960784316,1610612754,82,83,2024-12-08T23:50:34Z,4830000,False,1.0,10.0,1,left,J. Walker running DUNK (12 PTS) (O. Toppin 1 AST),"[1641716, 1630167]",1610612754.0,IND,running,,,,,,Restricted Area,0-8 Center,1.01,Made,Walker,J. Walker,,,,,12.0,O. Toppin,1630167.0,1.0,,,,,,,,,,
489,PT00M02.70S,2024-12-08T23:48:06.1Z,3,REGULAR,foul,personal,[],1630167,,,1610612766,82,83,2024-12-08T23:48:13Z,4850000,False,,,0,,O. Toppin personal FOUL (3 PF),"[1630167, 1642354]",1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Toppin,O. Toppin,,,,,,,,,1628480.0,3.0,0.0,Simpson,1642354.0,,,,,
491,PT00M01.00S,2024-12-08T23:48:24.4Z,3,REGULAR,3pt,Jump Shot,[],1641706,42.132063074901446,37.745098039215684,1610612766,82,83,2024-12-08T23:56:19Z,4870000,False,-61.0,491.0,1,right,MISS B. Miller 49' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,,,,Above the Break 3,24+ Center,49.53,Missed,Miller,B. Miller,,,,,,,,,,,,,,,,,,
492,PT00M01.00S,2024-12-08T23:48:24.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,82,83,2024-12-08T23:48:30Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,,,491.0,,,,,,,,,,,,,,,,,
493,PT00M00.00S,2024-12-08T23:48:28.3Z,3,REGULAR,period,end,[],0,,,1610612766,82,83,2024-12-08T23:48:28Z,4890000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2024-12-08T23:50:42.1Z,4,REGULAR,substitution,out,['startperiod'],1629610,,,1610612766,82,83,2024-12-08T23:51:07Z,4900000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,,,,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2024-12-08T23:50:42.1Z,4,REGULAR,substitution,out,['startperiod'],1642354,,,1610612766,82,83,2024-12-08T23:51:07Z,4910000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,,,,,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2024-12-08T23:50:42.1Z,4,REGULAR,substitution,out,['startperiod'],203552,,,1610612766,82,83,2024-12-08T23:51:07Z,4920000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2024-12-08T23:50:42.1Z,4,REGULAR,substitution,in,['startperiod'],1630182,,,1610612766,82,83,2024-12-08T23:51:07Z,4930000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2024-12-08T23:50:42.1Z,4,REGULAR,substitution,in,['startperiod'],1631209,,,1610612766,82,83,2024-12-08T23:51:07Z,4940000,False,,,0,,SUB in: I. Wong,[1631209],1610612766.0,CHA,,,,,,,,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2024-12-08T23:50:42.1Z,4,REGULAR,substitution,in,['startperiod'],203995,,,1610612766,82,83,2024-12-08T23:51:07Z,4950000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,,,,,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2024-12-08T23:51:12.6Z,4,REGULAR,period,start,[],0,,,1610612766,82,83,2024-12-08T23:51:12Z,4960000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M46.00S,2024-12-08T23:51:26.7Z,4,REGULAR,turnover,lost ball,[],203995,,,1610612766,82,83,2024-12-08T23:51:30Z,4970000,False,,,0,,V. Micić lost ball TURNOVER (4 TO),"[203995, 1642277]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Micić,V. Micić,,,,,,,,,,,,,,4.0,Furphy,1642277.0,,
503,PT11M46.00S,2024-12-08T23:51:26.7Z,4,REGULAR,steal,,[],1642277,,,1610612754,82,83,2024-12-08T23:51:28Z,4980000,False,,,0,,J. Furphy STEAL (1 STL),[1642277],1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,
504,PT11M42.00S,2024-12-08T23:51:31.9Z,4,REGULAR,turnover,out-of-bounds,[],1641716,,,1610612754,82,83,2024-12-08T23:52:53Z,4990000,False,,,0,,J. Walker bad pass out-of-bounds TURNOVER (2 TO),[1641716],1610612754.0,IND,bad pass,,,,,,In The Paint (Non-RA),0-8 Center,,,Walker,J. Walker,,,,,,,,,202053.0,,,,,2.0,,,,
505,PT11M25.00S,2024-12-08T23:51:51.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,67.09921156373193,58.333333333333336,1610612766,82,83,2024-12-08T23:51:57Z,5000000,False,42.0,257.0,1,right,MISS B. Miller 26' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,,,,Above the Break 3,24+ Center,26.02,Missed,Miller,B. Miller,,,,,,,,,,,,,,,,,,
506,PT11M20.00S,2024-12-08T23:51:56.6Z,4,REGULAR,rebound,offensive,[],1631209,,,1610612766,82,83,2024-12-08T23:51:57Z,5010000,False,,,0,,I. Wong REBOUND (Off:1 Def:2),[1631209],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Wong,I. Wong,505.0,3.0,2.0,1.0,,,,,,,,,,,,,,
507,PT11M11.00S,2024-12-08T23:52:05.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203995,66.44218134034165,78.18627450980392,1610612766,82,86,2024-12-08T23:58:28Z,5020000,False,141.0,263.0,1,right,V. Micić 29' 3PT pullup (18 PTS) (I. Wong 2 AST),"[203995, 1631209]",1610612766.0,CHA,pullup,,,,,,Above the Break 3,24+ Right Center,29.83,Made,Micić,V. Micić,,,,,18.0,I. Wong,1631209.0,2.0,,,,,,,,,,
509,PT10M52.00S,2024-12-08T23:52:25.4Z,4,REGULAR,foul,personal,[],1630182,,,1610612754,82,86,2024-12-08T23:52:30Z,5040000,False,,,0,,J. Green personal FOUL (4 PF),"[1630182, 1627783]",1610612766.0,CHA,,,,,,,Mid-Range,8-16 Left,,,Green,J. Green,,,,,,,,,1628480.0,4.0,0.0,Siakam,1627783.0,,,,,
511,PT10M39.00S,2024-12-08T23:53:00.4Z,4,REGULAR,3pt,Jump Shot,[],1641716,33.327858081471746,57.84313725490197,1610612754,85,86,2024-12-08T23:53:04Z,5060000,False,-39.0,261.0,1,left,J. Walker 26' 3PT pullup (15 PTS) (P. Siakam 3 AST),"[1641716, 1627783]",1610612754.0,IND,pullup,,,,,,Above the Break 3,24+ Center,26.37,Made,Walker,J. Walker,,,,,15.0,P. Siakam,1627783.0,3.0,,,,,,,,,,
513,PT10M20.00S,2024-12-08T23:53:25.8Z,4,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612766,85,86,2024-12-08T23:53:34Z,5080000,False,,,0,,P. Siakam shooting personal FOUL (4 PF) (Wong 2 FT),"[1627783, 1631209]",1610612754.0,IND,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Siakam,P. Siakam,,,,,,,,,1628480.0,4.0,0.0,Wong,1631209.0,,,,,
515,PT10M20.00S,2024-12-08T23:53:45.2Z,4,REGULAR,freethrow,1 of 2,[],1631209,,,1610612766,85,87,2024-12-08T23:53:45Z,5100000,False,,,0,,I. Wong Free Throw 1 of 2 (3 PTS),[1631209],1610612766.0,CHA,,,,,,,,,,Made,Wong,I. Wong,,,,,3.0,,,,,,,,,,,,,
516,PT10M20.00S,2024-12-08T23:53:45.7Z,4,REGULAR,substitution,out,[],1641706,,,1610612766,85,87,2024-12-08T23:53:51Z,5110000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,,,,,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,
