actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
619,PT05M25.00S,2026-03-18T01:14:22.1Z,4,REGULAR,2pt,Jump Shot,[],1642267,4.681340341655716,14.215686274509803,1610612764,99,115,2026-03-18T01:14:25Z,6010000,False,179.0,-8.0,1,left,B. Carrington 17' pullup Jump Shot (19 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right,,,17.91,Made,19.0,,,,,,,,,,,,,,,
620,PT05M18.00S,2026-03-18T01:14:29.2Z,4,REGULAR,2pt,Jump Shot,[],1629130,80.6340341655716,13.480392156862745,1610612765,99,115,2026-03-18T01:14:37Z,6020000,False,-183.0,130.0,1,right,MISS D. Robinson 22' Jump Shot,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Left,,,22.39,Missed,,,,,,,,,,,,,,,,
621,PT05M13.00S,2026-03-18T01:14:34.2Z,4,REGULAR,rebound,offensive,[],1641709,,,1610612765,99,115,2026-03-18T01:14:37Z,6030000,False,,,0,,A. Thompson REBOUND (Off:2 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left,,,,,,620.0,5.0,3.0,2.0,,,,,,,,,,,
622,PT05M13.00S,2026-03-18T01:14:34.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641709,94.40999984741211,50.0,1610612765,99,115,2026-03-18T01:14:34Z,6040000,False,0.0,0.0,1,right,MISS A. Thompson tip Layup,[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
623,PT05M11.00S,2026-03-18T01:14:36.3Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,99,115,2026-03-18T01:14:36Z,6050000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:7),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,,,,,,622.0,9.0,7.0,2.0,,,,,,,,,,,
624,PT05M10.00S,2026-03-18T01:14:38.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630264,6.521024967148489,47.30392156862745,1610612764,101,115,2026-03-18T01:14:45Z,6060000,False,13.0,9.0,1,left,A. Gill alley-oop DUNK (2 PTS) (S. Cooper 5 AST),"[1630264, 1630536]",1610612764.0,WAS,alley-oop,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,1.61,Made,2.0,,,,,S. Cooper,1630536.0,5.0,,,,,,,,
626,PT04M55.00S,2026-03-18T01:14:52.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,93.64323258869908,59.31372549019608,1610612765,101,115,2026-03-18T01:14:55Z,6080000,False,47.0,7.0,1,right,MISS J. Duren driving Layup - blocked,"[1631105, 1630264]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,4.72,Missed,,,,,,,,,,,,,,,Gill,1630264.0
627,PT04M55.00S,2026-03-18T01:14:52.0Z,4,REGULAR,block,,[],1630264,,,1610612765,101,115,2026-03-18T01:14:54Z,6090000,False,,,0,,A. Gill BLOCK (1 BLK),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
628,PT04M53.00S,2026-03-18T01:14:54.0Z,4,REGULAR,rebound,defensive,[],1630536,,,1610612764,101,115,2026-03-18T01:14:55Z,6100000,False,,,0,,S. Cooper REBOUND (Off:2 Def:3),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,626.0,5.0,3.0,2.0,,,,,,,,,,,
629,PT04M50.00S,2026-03-18T01:14:57.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642267,21.76412614980289,7.598039215686274,1610612764,104,115,2026-03-18T01:15:03Z,6110000,False,212.0,152.0,1,left,B. Carrington 26' 3PT running (22 PTS) (S. Cooper 6 AST),"[1642267, 1630536]",1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,26.09,Made,22.0,,,,,S. Cooper,1630536.0,6.0,,,,,,,,
631,PT04M49.00S,2026-03-18T01:15:11.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,104,115,2026-03-18T01:15:11Z,6130000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M49.00S,2026-03-18T01:15:12.4Z,4,REGULAR,substitution,out,[],1630551,,,1610612765,104,115,2026-03-18T01:17:43Z,6140000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M49.00S,2026-03-18T01:15:12.4Z,4,REGULAR,substitution,out,[],1627747,,,1610612765,104,115,2026-03-18T01:17:43Z,6150000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M49.00S,2026-03-18T01:15:12.4Z,4,REGULAR,substitution,in,[],1642364,,,1610612765,104,115,2026-03-18T01:17:43Z,6160000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M49.00S,2026-03-18T01:15:12.4Z,4,REGULAR,substitution,in,[],202699,,,1610612765,104,115,2026-03-18T01:17:43Z,6170000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M33.00S,2026-03-18T01:18:20.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,89.43823915900131,49.01960784313725,1610612765,104,115,2026-03-18T01:18:27Z,6180000,False,-5.0,47.0,1,right,MISS J. Duren driving Layup - blocked,"[1631105, 1642364]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,4.71,Missed,,,,,,,,,,,,,,,Watkins,1642364.0
637,PT04M33.00S,2026-03-18T01:18:20.9Z,4,REGULAR,block,,[],1642364,,,1610612765,104,115,2026-03-18T01:18:23Z,6190000,False,,,0,,J. Watkins BLOCK (1 BLK),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
638,PT04M30.00S,2026-03-18T01:18:23.9Z,4,REGULAR,rebound,defensive,[],1630536,,,1610612764,104,115,2026-03-18T01:18:27Z,6200000,False,,,0,,S. Cooper REBOUND (Off:2 Def:4),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,636.0,6.0,4.0,2.0,,,,,,,,,,,
639,PT04M28.00S,2026-03-18T01:18:26.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642267,7.30946123521682,3.1862745098039214,1610612764,104,115,2026-03-18T01:18:33Z,6210000,False,234.0,16.0,1,left,MISS B. Carrington running 3PT,[1642267],1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,23.47,Missed,,,,,,,,,,,,,,,,
640,PT04M24.00S,2026-03-18T01:18:30.1Z,4,REGULAR,rebound,defensive,[],1641709,,,1610612765,104,115,2026-03-18T01:18:33Z,6220000,False,,,0,,A. Thompson REBOUND (Off:2 Def:4),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,,,639.0,6.0,4.0,2.0,,,,,,,,,,,
641,PT04M23.00S,2026-03-18T01:18:33.5Z,4,REGULAR,foul,personal,['2freethrow'],1630264,,,1610612765,104,115,2026-03-18T01:18:45Z,6230000,False,,,0,,A. Gill shooting personal FOUL (5 PF) (Duren 2 FT),"[1630264, 1631105]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,200832.0,,,,,,,,,,,,5.0,0.0,Duren,1631105.0,,,,
643,PT04M23.00S,2026-03-18T01:19:03.3Z,4,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,104,116,2026-03-18T01:19:03Z,6250000,False,,,0,,J. Duren Free Throw 1 of 2 (26 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,,
644,PT04M23.00S,2026-03-18T01:19:24.1Z,4,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,104,117,2026-03-18T01:19:24Z,6260000,False,,,0,,J. Duren Free Throw 2 of 2 (27 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,,
646,PT04M05.00S,2026-03-18T01:19:42.7Z,4,REGULAR,3pt,Jump Shot,[],1630536,5.206964520367937,95.34313725490196,1610612764,104,117,2026-03-18T01:19:52Z,6280000,False,-227.0,-4.0,1,left,MISS S. Cooper 3PT,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Left Corner 3,24+ Left,,,22.67,Missed,,,,,,,,,,,,,,,,
647,PT04M01.00S,2026-03-18T01:19:46.7Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,104,117,2026-03-18T01:19:52Z,6290000,False,,,0,,J. Duren REBOUND (Off:4 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,,,,646.0,11.0,7.0,4.0,,,,,,,,,,,
648,PT03M51.00S,2026-03-18T01:19:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,92.9862023653088,51.225490196078425,1610612765,104,119,2026-03-18T01:20:20Z,6300000,False,6.0,13.0,1,right,J. Duren cutting Layup (29 PTS) (D. Jenkins 6 AST),"[1631105, 1642450]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,1.47,Made,29.0,,,,,D. Jenkins,1642450.0,6.0,,,,,,,,
650,PT03M51.00S,2026-03-18T01:20:02.3Z,4,REGULAR,foul,personal,['1freethrow'],1630264,,,1610612765,104,119,2026-03-18T01:20:15Z,6320000,False,,,0,,A. Gill shooting personal FOUL (6 PF) (Duren 1 FT),"[1630264, 1631105]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,1627961.0,,,,,,,,,,,,6.0,0.0,Duren,1631105.0,,,,
652,PT03M51.00S,2026-03-18T01:20:20.4Z,4,REGULAR,substitution,out,[],1630264,,,1610612765,104,119,2026-03-18T01:21:58Z,6340000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M51.00S,2026-03-18T01:20:20.4Z,4,REGULAR,substitution,in,[],1641774,,,1610612765,104,119,2026-03-18T01:21:58Z,6350000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT03M51.00S,2026-03-18T01:20:35.1Z,4,REGULAR,substitution,out,[],1630536,,,1610612765,104,119,2026-03-18T01:21:58Z,6360000,False,,,0,,SUB out: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M51.00S,2026-03-18T01:20:35.1Z,4,REGULAR,substitution,in,[],1630702,,,1610612765,104,119,2026-03-18T01:21:58Z,6370000,False,,,0,,SUB in: J. Hardy,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M51.00S,2026-03-18T01:20:54.8Z,4,REGULAR,freethrow,1 of 1,[],1631105,,,1610612765,104,120,2026-03-18T01:20:54Z,6380000,False,,,0,,J. Duren Free Throw 1 of 1 (30 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,Made,30.0,,,,,,,,,,,,,,,
657,PT03M38.00S,2026-03-18T01:21:09.0Z,4,REGULAR,3pt,Jump Shot,[],1642267,28.728646517739815,76.47058823529412,1610612764,107,120,2026-03-18T01:22:02Z,6390000,False,-132.0,218.0,1,left,B. Carrington 25' 3PT pullup (25 PTS) (J. Watkins 2 AST),"[1642267, 1642364]",1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,25.46,Made,25.0,,,,,J. Watkins,1642364.0,2.0,,,,,,,,
659,PT03M18.00S,2026-03-18T01:21:29.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,92.72339027595268,51.470588235294116,1610612765,107,122,2026-03-18T01:21:35Z,6410000,False,7.0,16.0,1,right,A. Thompson cutting Layup (6 PTS) (T. Harris 6 AST),"[1641709, 202699]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,1.75,Made,6.0,,,,,T. Harris,202699.0,6.0,,,,,,,,
661,PT03M04.00S,2026-03-18T01:21:43.6Z,4,REGULAR,3pt,Jump Shot,[],1630702,26.62614980289093,14.705882352941178,1610612764,110,122,2026-03-18T01:21:47Z,6430000,False,176.0,198.0,1,left,J. Hardy 26' 3PT  (16 PTS) (J. Watkins 3 AST),"[1630702, 1642364]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,26.51,Made,16.0,,,,,J. Watkins,1642364.0,3.0,,,,,,,,
663,PT02M51.00S,2026-03-18T01:21:56.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642450,92.85479632063075,50.49019607843137,1610612765,110,122,2026-03-18T01:22:01Z,6450000,False,2.0,15.0,1,right,MISS D. Jenkins driving DUNK,[1642450],1610612765.0,DET,driving,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,,,1.49,Missed,,,,,,,,,,,,,,,,
664,PT02M50.00S,2026-03-18T01:21:57.5Z,4,REGULAR,rebound,defensive,[],1630702,,,1610612764,110,122,2026-03-18T01:22:01Z,6460000,False,,,0,,J. Hardy REBOUND (Off:0 Def:2),[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,663.0,2.0,2.0,0.0,,,,,,,,,,,
665,PT02M38.00S,2026-03-18T01:22:09.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642364,13.87976346911958,64.70588235294117,1610612764,110,122,2026-03-18T01:22:14Z,6470000,False,-74.0,78.0,1,left,MISS J. Watkins 10' turnaround bank Shot,[1642364],1610612764.0,WAS,turnaround bank,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),8-16 Left,,,10.72,Missed,,,,,,,,,,,,,,,,
666,PT02M37.00S,2026-03-18T01:22:10.1Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,110,122,2026-03-18T01:22:14Z,6480000,False,,,0,,J. Duren REBOUND (Off:4 Def:8),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Left,,,,,,665.0,12.0,8.0,4.0,,,,,,,,,,,
667,PT02M21.00S,2026-03-18T01:22:27.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,92.59198423127464,44.36274509803921,1610612765,110,124,2026-03-18T01:22:32Z,6490000,False,-28.0,17.0,1,right,J. Duren driving Layup (32 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,3.3,Made,32.0,,,,,,,,,,,,,,,
668,PT02M04.00S,2026-03-18T01:22:43.1Z,4,REGULAR,3pt,Jump Shot,[],1641774,32.013797634691194,48.529411764705884,1610612764,110,124,2026-03-18T01:22:46Z,6500000,False,7.0,248.0,1,left,MISS T. Vukcevic 24' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,24.85,Missed,,,,,,,,,,,,,,,,
669,PT02M02.00S,2026-03-18T01:22:45.1Z,4,REGULAR,rebound,defensive,[],1641709,,,1610612765,110,124,2026-03-18T01:22:46Z,6510000,False,,,0,,A. Thompson REBOUND (Off:2 Def:5),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,668.0,7.0,5.0,2.0,,,,,,,,,,,
670,PT01M57.00S,2026-03-18T01:22:53.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,92.32917214191852,45.83333333333333,1610612765,110,126,2026-03-18T01:22:58Z,6520000,False,-21.0,20.0,1,right,T. Harris cutting DUNK (12 PTS) (J. Duren 2 AST),"[202699, 1631105]",1610612765.0,DET,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,2.86,Made,12.0,,,,,J. Duren,1631105.0,2.0,,,,,,,,
672,PT01M57.00S,2026-03-18T01:22:56.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,110,126,2026-03-18T01:22:56Z,6540000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT01M57.00S,2026-03-18T01:24:00.3Z,4,REGULAR,substitution,out,[],1629130,,,1610612764,110,126,2026-03-18T01:24:21Z,6550000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT01M57.00S,2026-03-18T01:24:00.3Z,4,REGULAR,substitution,in,[],1631204,,,1610612764,110,126,2026-03-18T01:24:21Z,6560000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT01M46.00S,2026-03-18T01:24:41.8Z,4,REGULAR,3pt,Jump Shot,[],1642267,34.641918528252305,41.911764705882355,1610612764,113,126,2026-03-18T01:24:48Z,6570000,False,40.0,273.0,1,left,B. Carrington 27' 3PT  (28 PTS) (J. Watkins 4 AST),"[1642267, 1642364]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,27.61,Made,28.0,,,,,J. Watkins,1642364.0,4.0,,,,,,,,
677,PT01M27.00S,2026-03-18T01:25:05.9Z,4,REGULAR,foul,personal,['2freethrow'],1642364,,,1610612765,113,126,2026-03-18T01:26:00Z,6590000,False,,,0,,J. Watkins personal FOUL (2 PF) (Duren 2 FT),"[1642364, 1631105]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,1627534.0,,,,,,,,,,,,2.0,0.0,Duren,1631105.0,,,,
679,PT01M27.00S,2026-03-18T01:25:06.0Z,4,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,113,127,2026-03-18T01:26:23Z,6610000,False,,,0,,J. Duren Free Throw 1 of 2 (33 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,Made,33.0,,,,,,,,,,,,,,,
680,PT01M27.00S,2026-03-18T01:25:06.0Z,4,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,113,128,2026-03-18T01:26:23Z,6620000,False,,,0,,J. Duren Free Throw 2 of 2 (34 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,Made,34.0,,,,,,,,,,,,,,,
681,PT01M07.00S,2026-03-18T01:26:25.4Z,4,REGULAR,turnover,lost ball,[],1642364,,,1610612764,113,128,2026-03-18T01:26:40Z,6630000,False,,,0,,J. Watkins lost ball TURNOVER (3 TO),"[1642364, 1631204]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,,,,,,,,,Sasser,1631204.0,,
682,PT01M07.00S,2026-03-18T01:26:25.4Z,4,REGULAR,steal,,[],1631204,,,1610612765,113,128,2026-03-18T01:27:11Z,6640000,False,,,0,,M. Sasser STEAL (1 STL),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
683,PT01M05.00S,2026-03-18T01:26:28.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631105,91.93495400788436,50.49019607843137,1610612765,113,130,2026-03-18T01:27:42Z,6650000,False,2.0,23.0,1,right,J. Duren running DUNK (36 PTS) (D. Jenkins 7 AST),"[1631105, 1642450]",1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,2.34,Made,36.0,,,,,D. Jenkins,1642450.0,7.0,,,,,,,,
685,PT00M59.20S,2026-03-18T01:26:34.0Z,4,REGULAR,3pt,Jump Shot,[],1630702,30.56833114323259,18.38235294117647,1610612764,113,130,2026-03-18T01:27:54Z,6670000,False,158.0,235.0,1,left,MISS J. Hardy 28' step back 3PT,[1630702],1610612764.0,WAS,step back,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,28.31,Missed,,,,,,,,,,,,,,,,
686,PT00M59.20S,2026-03-18T01:26:34.0Z,4,REGULAR,rebound,offensive,[],1641774,,,1610612764,113,130,2026-03-18T01:26:46Z,6680000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:3),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Right Center,,,,,,685.0,4.0,3.0,1.0,,,,,,,,,,,
687,PT00M55.50S,2026-03-18T01:26:38.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641774,6.652431011826544,46.81372549019608,1610612764,115,130,2026-03-18T01:28:07Z,6690000,False,16.0,10.0,1,left,T. Vukcevic putback Layup (9 PTS),[1641774],1610612764.0,WAS,putback,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,1.88,Made,9.0,,,,,,,,,,,,,,,
688,PT00M36.00S,2026-03-18T01:27:00.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,91.5407358738502,61.029411764705884,1610612765,115,130,2026-03-18T01:28:22Z,6700000,False,55.0,27.0,1,right,MISS T. Harris 6' driving floating Shot,[202699],1610612765.0,DET,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,6.14,Missed,,,,,,,,,,,,,,,,
689,PT00M34.30S,2026-03-18T01:27:03.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,115,130,2026-03-18T01:27:03Z,6710000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,688.0,,,,,,,,,,,,,,
691,PT00M27.40S,2026-03-18T01:27:17.4Z,4,REGULAR,2pt,Jump Shot,[],1642267,16.770696452036795,68.62745098039215,1610612764,117,130,2026-03-18T01:27:21Z,6730000,False,-93.0,105.0,1,left,B. Carrington 14' pullup Jump Shot (30 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Left,,,14.04,Made,30.0,,,,,,,,,,,,,,,
692,PT00M02.80S,2026-03-18T01:27:48.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612765,117,130,2026-03-18T01:28:34Z,6740000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Center,1627534.0,,,,,,,,,,,,,,,,,,,
693,PT00M00.00S,2026-03-18T01:28:18.0Z,4,REGULAR,period,end,[],0,,,1610612764,117,130,2026-03-18T01:28:18Z,6750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M00.00S,2026-03-18T01:28:19.5Z,4,REGULAR,game,end,[],0,,,0,117,130,2026-03-18T01:28:19Z,6760000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
