actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
617,PT04M39.00S,2025-12-07T02:14:42.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630168,91.14651773981603,48.03921568627451,1610612737,108,121,2025-12-07T02:20:38Z,6080000,False,-10.0,31.0,1,right,O. Okongwu putback Layup (21 PTS),[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,3.22,Made,21.0,,,,,,,,,,,,,,,,,
618,PT04M29.00S,2025-12-07T02:14:52.3Z,4,REGULAR,3pt,Jump Shot,[],1641774,32.933639947437584,22.54901960784314,1610612764,108,121,2025-12-07T02:14:56Z,6090000,False,137.0,257.0,1,left,MISS T. Vukcevic 29' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Right Center,29.15,Missed,,,,,,,,,,,,,,,,,,
619,PT04M26.00S,2025-12-07T02:14:55.3Z,4,REGULAR,rebound,defensive,[],1630249,,,1610612737,108,121,2025-12-07T02:14:56Z,6100000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:2),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,618.0,2.0,2.0,0.0,,,,,
620,PT04M11.00S,2025-12-07T02:15:10.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,83.919185282523,35.294117647058826,1610612737,108,121,2025-12-07T02:15:13Z,6110000,False,-74.0,99.0,1,right,MISS J. Johnson 12' pullup Shot,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,12.31,Missed,,,,,,,,,,,,,,,,,,
621,PT04M09.00S,2025-12-07T02:15:12.0Z,4,REGULAR,rebound,defensive,[],1641774,,,1610612764,108,121,2025-12-07T02:15:13Z,6120000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:4),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,620.0,5.0,4.0,1.0,,,,,
622,PT04M02.00S,2025-12-07T02:15:20.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,6.521024967148489,47.05882352941176,1610612764,108,121,2025-12-07T02:15:24Z,6130000,False,15.0,9.0,1,left,MISS T. Vukcevic floating Shot,[1641774],1610612764.0,WAS,floating,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
623,PT03M58.00S,2025-12-07T02:15:24.1Z,4,REGULAR,rebound,offensive,[],1642273,,,1610612764,108,121,2025-12-07T02:15:24Z,6140000,False,,,0,,K. George REBOUND (Off:1 Def:5),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,622.0,6.0,5.0,1.0,,,,,
624,PT03M58.00S,2025-12-07T02:15:23.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642273,5.590000152587891,50.0,1610612764,110,121,2025-12-07T02:15:23Z,6150000,False,0.0,0.0,1,left,K. George tip Layup (13 PTS),[1642273],1610612764.0,WAS,tip,,,George,K. George,,,,,Mid-Range,8-16 Left,0.0,Made,13.0,,,,,,,,,,,,,,,,,
625,PT03M51.00S,2025-12-07T02:15:30.5Z,4,REGULAR,3pt,Jump Shot,[],1630552,76.2976346911958,8.57843137254902,1610612737,110,124,2025-12-07T02:15:34Z,6160000,False,-207.0,170.0,1,right,J. Johnson 26' 3PT  (27 PTS) (N. Alexander-Walker 4 AST),"[1630552, 1629638]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,26.81,Made,27.0,,,,,,N. Alexander-Walker,1629638.0,4.0,,,,,,,,,
627,PT03M34.00S,2025-12-07T02:15:47.6Z,4,REGULAR,2pt,Jump Shot,[],1641774,24.52365308804205,41.42156862745098,1610612764,112,124,2025-12-07T02:15:52Z,6180000,False,43.0,178.0,1,left,T. Vukcevic 18' Jump Shot (18 PTS) (B. Carrington 8 AST),"[1641774, 1642267]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Center,18.31,Made,18.0,,,,,,B. Carrington,1642267.0,8.0,,,,,,,,,
629,PT03M19.00S,2025-12-07T02:16:06.4Z,4,REGULAR,foul,offensive,[],1630552,,,1610612737,112,124,2025-12-07T02:16:18Z,6200000,False,,,0,,J. Johnson offensive FOUL (1 PF),"[1630552, 1630551]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,202037.0,1.0,0.0,Champagnie,1630551.0,,,,,,,,,,,,
631,PT03M19.00S,2025-12-07T02:16:06.4Z,4,REGULAR,turnover,offensive foul,[],1630552,,,1610612737,112,124,2025-12-07T02:16:06Z,6220000,False,,,0,,J. Johnson offensive foul TURNOVER (3 TO),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,202037.0,,,,,,,,,,,,3.0,,,,
632,PT03M12.00S,2025-12-07T02:16:28.3Z,4,REGULAR,turnover,bad pass,[],1642273,,,1610612764,112,124,2025-12-07T02:16:31Z,6230000,False,,,0,,K. George bad pass TURNOVER (5 TO),"[1642273, 1629638]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,5.0,Alexander-Walker,1629638.0,,
633,PT03M12.00S,2025-12-07T02:16:28.3Z,4,REGULAR,steal,,[],1629638,,,1610612737,112,124,2025-12-07T02:16:30Z,6240000,False,,,0,,N. Alexander-Walker STEAL (3 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
634,PT03M08.00S,2025-12-07T02:16:32.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629638,93.51182654402102,42.64705882352941,1610612737,112,126,2025-12-07T02:23:11Z,6250000,False,-37.0,8.0,1,right,N. Alexander-Walker running finger roll Layup (17 PTS),[1629638],1610612737.0,ATL,running finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,3.78,Made,17.0,,,,,,,,,,,,,,,,,
635,PT03M00.00S,2025-12-07T02:16:41.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,13.222733245729303,54.90196078431373,1610612764,114,126,2025-12-07T02:23:48Z,6260000,False,-25.0,72.0,1,left,C. McCollum 7' driving floating Jump Shot (28 PTS) (B. Carrington 9 AST),"[203468, 1642267]",1610612764.0,WAS,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,7.59,Made,28.0,,,,,,B. Carrington,1642267.0,9.0,,,,,,,,,
636,PT02M42.00S,2025-12-07T02:16:58.2Z,4,REGULAR,3pt,Jump Shot,[],1629638,70.90998685939553,14.950980392156863,1610612737,114,126,2025-12-07T02:17:03Z,6270000,False,-175.0,221.0,1,right,MISS N. Alexander-Walker 28' pullup 3PT,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,28.19,Missed,,,,,,,,,,,,,,,,,,
637,PT02M40.00S,2025-12-07T02:17:00.2Z,4,REGULAR,rebound,offensive,[],1630700,,,1610612737,114,126,2025-12-07T02:17:03Z,6280000,False,,,0,,D. Daniels REBOUND (Off:3 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,636.0,6.0,3.0,3.0,,,,,
638,PT02M29.00S,2025-12-07T02:17:12.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630168,89.43823915900131,97.79411764705883,1610612737,114,126,2025-12-07T02:17:17Z,6290000,False,239.0,47.0,1,right,MISS O. Okongwu 24' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,24.35,Missed,,,,,,,,,,,,,,,,,,
639,PT02M25.00S,2025-12-07T02:17:16.1Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,114,126,2025-12-07T02:17:17Z,6300000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:4),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,638.0,5.0,4.0,1.0,,,,,
640,PT02M11.00S,2025-12-07T02:17:29.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,6.783837056504599,34.80392156862745,1610612764,116,126,2025-12-07T02:17:33Z,6310000,False,76.0,11.0,1,left,K. George 7' driving Layup (15 PTS),[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,7.68,Made,15.0,,,,,,,,,,,,,,,,,
641,PT01M56.00S,2025-12-07T02:17:46.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,90.88370565045992,53.92156862745098,1610612737,116,128,2025-12-07T02:17:51Z,6320000,False,20.0,33.0,1,right,J. Johnson driving floating Jump Shot (29 PTS),[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,3.86,Made,29.0,,,,,,,,,,,,,,,,,
642,PT01M56.00S,2025-12-07T02:17:48.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630551,,,1610612737,116,128,2025-12-07T02:17:57Z,6330000,False,,,0,,J. Champagnie shooting personal FOUL (3 PF) (Johnson 1 FT),"[1630551, 1630552]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,202037.0,3.0,0.0,Johnson,1630552.0,,,,,,,,,,,,
644,PT01M56.00S,2025-12-07T02:18:10.4Z,4,REGULAR,freethrow,1 of 1,[],1630552,,,1610612737,116,129,2025-12-07T02:18:10Z,6350000,False,,,0,,J. Johnson Free Throw 1 of 1 (30 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
645,PT01M44.00S,2025-12-07T02:18:23.6Z,4,REGULAR,3pt,Jump Shot,[],1642273,5.601182654402102,1.9607843137254901,1610612764,116,129,2025-12-07T02:18:29Z,6360000,False,240.0,0.0,1,left,MISS K. George 24' 3PT - blocked,"[1642273, 1630249]",1610612764.0,WAS,,,,George,K. George,,,,,Right Corner 3,24+ Right,24.02,Missed,,,,,,,,,,,,,,,,,Krejčí,1630249.0
675,PT01M44.00S,2025-12-07T02:18:23.6Z,4,REGULAR,block,,[],1630249,,,1610612764,116,129,2025-12-07T02:28:47Z,6365000,False,,,0,,V. Krejčí BLOCK (1 BLK),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
646,PT01M40.00S,2025-12-07T02:18:27.6Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612737,116,129,2025-12-07T02:18:29Z,6370000,False,,,0,,N. Alexander-Walker REBOUND (Off:2 Def:1),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,645.0,3.0,1.0,2.0,,,,,
647,PT01M30.00S,2025-12-07T02:18:41.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612737,116,129,2025-12-07T02:18:55Z,6380000,False,,,0,,C. McCollum shooting personal FOUL (3 PF) (Daniels 2 FT),"[203468, 1630700]",1610612764.0,WAS,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,202007.0,3.0,0.0,Daniels,1630700.0,,,,,,,,,,,,
649,PT01M30.00S,2025-12-07T02:19:13.3Z,4,REGULAR,freethrow,1 of 2,[],1630700,,,1610612737,116,130,2025-12-07T02:19:13Z,6400000,False,,,0,,D. Daniels Free Throw 1 of 2 (11 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
650,PT01M30.00S,2025-12-07T02:19:13.9Z,4,REGULAR,substitution,out,[],203468,,,1610612737,116,130,2025-12-07T02:19:26Z,6410000,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT01M30.00S,2025-12-07T02:19:13.9Z,4,REGULAR,substitution,out,[],1642267,,,1610612737,116,130,2025-12-07T02:19:26Z,6420000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT01M30.00S,2025-12-07T02:19:13.9Z,4,REGULAR,substitution,out,[],1630551,,,1610612737,116,130,2025-12-07T02:19:26Z,6430000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M30.00S,2025-12-07T02:19:13.9Z,4,REGULAR,substitution,out,[],1642273,,,1610612737,116,130,2025-12-07T02:19:26Z,6440000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M30.00S,2025-12-07T02:19:13.9Z,4,REGULAR,substitution,out,[],1641774,,,1610612737,116,130,2025-12-07T02:19:26Z,6450000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M30.00S,2025-12-07T02:19:13.9Z,4,REGULAR,substitution,in,[],1642860,,,1610612737,116,130,2025-12-07T02:19:26Z,6460000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M30.00S,2025-12-07T02:19:13.9Z,4,REGULAR,substitution,in,[],1631103,,,1610612737,116,130,2025-12-07T02:19:26Z,6470000,False,,,0,,SUB in: M. Branham,[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M30.00S,2025-12-07T02:19:13.9Z,4,REGULAR,substitution,in,[],1642364,,,1610612737,116,130,2025-12-07T02:19:26Z,6480000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M30.00S,2025-12-07T02:19:13.9Z,4,REGULAR,substitution,in,[],1630264,,,1610612737,116,130,2025-12-07T02:19:26Z,6490000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M30.00S,2025-12-07T02:19:13.9Z,4,REGULAR,substitution,in,[],1642358,,,1610612737,116,130,2025-12-07T02:19:26Z,6500000,False,,,0,,SUB in: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M30.00S,2025-12-07T02:19:37.2Z,4,REGULAR,freethrow,2 of 2,[],1630700,,,1610612737,116,131,2025-12-07T02:19:37Z,6510000,False,,,0,,D. Daniels Free Throw 2 of 2 (12 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
661,PT01M10.00S,2025-12-07T02:19:58.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642860,13.61695137976347,56.61764705882353,1610612764,116,131,2025-12-07T02:20:04Z,6520000,False,-33.0,75.0,1,left,MISS W. Riley 8' turnaround Hook,[1642860],1610612764.0,WAS,turnaround,,,Riley,W. Riley,,,,,In The Paint (Non-RA),8-16 Center,8.24,Missed,,,,,,,,,,,,,,,,,,
662,PT01M08.00S,2025-12-07T02:20:00.9Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,116,131,2025-12-07T02:20:04Z,6530000,False,,,0,,O. Okongwu REBOUND (Off:5 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,661.0,9.0,4.0,5.0,,,,,
663,PT00M52.60S,2025-12-07T02:20:16.4Z,4,REGULAR,3pt,Jump Shot,[],1630249,65.52233902759527,53.92156862745098,1610612737,116,131,2025-12-07T02:20:21Z,6540000,False,20.0,272.0,1,right,MISS V. Krejčí 27' pullup 3PT,[1630249],1610612737.0,ATL,pullup,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,27.23,Missed,,,,,,,,,,,,,,,,,,
664,PT00M52.10S,2025-12-07T02:20:16.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,116,131,2025-12-07T02:20:21Z,6550000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,663.0,,,,,,,,
666,PT00M43.60S,2025-12-07T02:20:37.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642358,4.155716162943495,58.82352941176471,1610612764,116,131,2025-12-07T02:20:42Z,6570000,False,-44.0,-13.0,1,left,MISS A. Johnson driving Layup - blocked,"[1642358, 1630168]",1610612764.0,WAS,driving,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.61,Missed,,,,,,,,,,,,,,,,,Okongwu,1630168.0
667,PT00M43.60S,2025-12-07T02:20:37.6Z,4,REGULAR,block,,[],1630168,,,1610612764,116,131,2025-12-07T02:20:40Z,6580000,False,,,0,,O. Okongwu BLOCK (3 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
668,PT00M43.60S,2025-12-07T02:20:37.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,116,131,2025-12-07T02:20:42Z,6590000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,666.0,,,,,,,,
669,PT00M36.90S,2025-12-07T02:20:52.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642860,8.886333771353483,37.745098039215684,1610612764,116,131,2025-12-07T02:29:23Z,6600000,False,61.0,31.0,1,left,MISS W. Riley 6' driving finger roll Layup,[1642860],1610612764.0,WAS,driving finger roll,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,6.87,Missed,,,,,,,,,,,,,,,,,,
670,PT00M35.30S,2025-12-07T02:20:53.9Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612737,116,131,2025-12-07T02:20:55Z,6610000,False,,,0,,N. Alexander-Walker REBOUND (Off:2 Def:2),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,669.0,4.0,2.0,2.0,,,,,
671,PT00M13.00S,2025-12-07T02:21:18.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612737,116,131,2025-12-07T02:21:22Z,6620000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,202007.0,,,,,,,,,,,,,,,,
672,PT00M00.00S,2025-12-07T02:21:41.3Z,4,REGULAR,period,end,[],0,,,1610612764,116,131,2025-12-07T02:21:41Z,6630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M00.00S,2025-12-07T02:21:42.8Z,4,REGULAR,game,end,[],0,,,0,116,131,2025-12-07T02:21:42Z,6640000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
