actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
683,PT01M16.00S,2025-10-29T01:17:22.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630178,69.99014454664915,62.745098039215684,1610612755,126,123,2025-10-29T01:17:27Z,6690000,False,64.0,230.0,1,right,T. Maxey 23' step back Jump Shot (30 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,,,,Made,30.0,,,,,23.83,,,,,,,,
684,PT01M10.00S,2025-10-29T01:17:32.8Z,4,REGULAR,foul,personal,[],1629656,,,1610612764,126,123,2025-10-29T01:17:39Z,6700000,False,,,0,,Q. Grimes personal FOUL (2 PF),"[1629656, 1642267]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,202007.0,2.0,0.0,Carrington,1642267.0,,,,,,,,,,,,,,,
686,PT00M51.70S,2025-10-29T01:18:17.2Z,4,REGULAR,2pt,Jump Shot,[],1642267,30.699737187910642,52.20588235294118,1610612764,126,123,2025-10-29T01:18:26Z,6720000,False,-11.0,236.0,1,left,MISS B. Carrington 23' pullup Shot - blocked,"[1642267, 1629656]",1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,,23.64,,,,,Grimes,1629656.0,,
687,PT00M51.70S,2025-10-29T01:18:17.2Z,4,REGULAR,block,,[],1629656,,,1610612764,126,123,2025-10-29T01:18:21Z,6730000,False,,,0,,Q. Grimes BLOCK (2 BLK),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
688,PT00M47.30S,2025-10-29T01:18:21.6Z,4,REGULAR,rebound,offensive,[],203114,,,1610612764,126,123,2025-10-29T01:20:58Z,6740000,False,,,0,,K. Middleton REBOUND (Off:5 Def:3),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,,,,,,686.0,8.0,3.0,5.0,,,,,,,,,
692,PT00M45.80S,2025-10-29T01:20:44.3Z,4,REGULAR,turnover,out-of-bounds,[],1642273,,,1610612764,126,123,2025-10-29T01:20:53Z,6780000,False,,,0,,K. George step out-of-bounds TURNOVER (1 TO),[1642273],1610612764.0,WAS,step,,,George,K. George,,,,,Left Corner 3,24+ Left,202007.0,,,,,,,,,,,,,,,1.0,,,,
693,PT00M38.70S,2025-10-29T01:21:10.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,79.05716162943496,4.411764705882353,1610612755,126,126,2025-10-29T01:21:15Z,6790000,False,-228.0,144.0,1,right,Q. Grimes 26' 3PT  (21 PTS) (T. Maxey 10 AST),"[1629656, 1630178]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,Made,21.0,,,,,26.98,T. Maxey,1630178.0,10.0,,,,,
695,PT00M22.50S,2025-10-29T01:21:32.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,5.206964520367937,55.88235294117647,1610612764,126,126,2025-10-29T01:24:06Z,6810000,False,-29.0,-4.0,1,left,MISS C. McCollum driving Layup - blocked,"[203468, 1641737]",1610612764.0,WAS,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.96,,,,,Bona,1641737.0,,
699,PT00M22.50S,2025-10-29T01:21:32.2Z,4,REGULAR,block,,[],1641737,,,1610612764,126,126,2025-10-29T01:24:03Z,6812500,False,,,0,,A. Bona BLOCK (4 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
698,PT00M22.50S,2025-10-29T01:21:32.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,126,126,2025-10-29T01:24:03Z,6815000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,695.0,,,,,,,,,,,,
700,PT00M18.40S,2025-10-29T01:26:53.8Z,4,REGULAR,jumpball,recovered,[],203468,,,1610612764,126,126,2025-10-29T01:26:53Z,6840000,False,,,0,,Jump Ball A. Sarr vs. A. Bona: Tip to C. McCollum,"[203468, 1642259, 1641737]",1610612764.0,WAS,challenge,C. McCollum,203468.0,McCollum,C. McCollum,Sarr,1642259.0,Bona,1641737.0,,,,,,,,,,,,,,,,,,,,,,
703,PT00M00.10S,2025-10-29T01:27:12.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203114,20.71287779237845,63.48039215686274,1610612764,126,126,2025-10-29T01:27:16Z,6870000,False,-67.0,142.0,1,left,MISS K. Middleton 15' pullup Shot,[203114],1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,15.74,,,,,,,,
704,PT00M00.10S,2025-10-29T01:27:12.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,126,126,2025-10-29T01:27:16Z,6880000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,703.0,,,,,,,,,,,,
705,PT00M00.00S,2025-10-29T01:27:17.6Z,4,REGULAR,period,end,[],0,,,1610612764,126,126,2025-10-29T01:27:17Z,6890000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT05M00.00S,2025-10-29T01:30:00.6Z,5,OVERTIME,period,start,[],0,,,0,126,126,2025-10-29T01:30:00Z,6900000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT04M58.00S,2025-10-29T01:30:02.2Z,5,OVERTIME,jumpball,recovered,[],1642273,,,1610612764,126,126,2025-10-29T01:30:02Z,6920000,False,,,0,,Jump Ball A. Sarr vs. A. Bona: Tip to K. George,"[1642273, 1642259, 1641737]",1610612764.0,WAS,startperiod,K. George,1642273.0,George,K. George,Sarr,1642259.0,Bona,1641737.0,,,,,,,,,,,,,,,,,,,,,,
711,PT04M41.00S,2025-10-29T01:30:19.3Z,5,OVERTIME,2pt,Jump Shot,[],1642273,20.581471747700395,37.99019607843137,1610612764,128,126,2025-10-29T01:30:24Z,6950000,False,60.0,141.0,1,left,K. George 15' turnaround Jump Shot (17 PTS),[1642273],1610612764.0,WAS,turnaround,,,George,K. George,,,,,Mid-Range,8-16 Center,,,,,,Made,17.0,,,,,15.32,,,,,,,,
712,PT04M23.00S,2025-10-29T01:30:36.4Z,5,OVERTIME,3pt,Jump Shot,[],1630178,70.77858081471747,8.333333333333332,1610612755,128,126,2025-10-29T01:30:49Z,6960000,False,-208.0,222.0,1,right,MISS T. Maxey 30' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,30.46,,,,,,,,
713,PT04M21.00S,2025-10-29T01:30:38.4Z,5,OVERTIME,rebound,offensive,[],1626162,,,1610612755,128,126,2025-10-29T01:30:49Z,6970000,False,,,0,,K. Oubre Jr. REBOUND (Off:3 Def:6),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,712.0,9.0,6.0,3.0,,,,,,,,,
714,PT04M21.00S,2025-10-29T01:30:40.6Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,93.11760840998686,50.73529411764706,1610612755,128,126,2025-10-29T01:31:09Z,6980000,False,4.0,12.0,1,right,MISS K. Oubre Jr. putback Layup - blocked,"[1626162, 1642267]",1610612755.0,PHI,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.27,,,,,Carrington,1642267.0,,
715,PT04M21.00S,2025-10-29T01:30:40.6Z,5,OVERTIME,block,,[],1642267,,,1610612755,128,126,2025-10-29T01:30:43Z,6990000,False,,,0,,B. Carrington BLOCK (1 BLK),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
716,PT04M21.00S,2025-10-29T01:30:40.6Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612755,128,126,2025-10-29T01:30:51Z,7000000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,714.0,,,,,,,,,,,,
718,PT04M19.00S,2025-10-29T01:30:54.3Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1629656,93.38042049934296,3.6764705882352944,1610612755,128,126,2025-10-29T01:30:59Z,7020000,False,-232.0,10.0,1,right,MISS Q. Grimes 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.18,,,,,,,,
719,PT04M15.00S,2025-10-29T01:30:58.3Z,5,OVERTIME,rebound,defensive,[],203114,,,1610612764,128,126,2025-10-29T01:30:59Z,7030000,False,,,0,,K. Middleton REBOUND (Off:5 Def:4),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,,,,,,,,718.0,9.0,4.0,5.0,,,,,,,,,
720,PT04M02.00S,2025-10-29T01:31:11.0Z,5,OVERTIME,3pt,Jump Shot,[],1642259,26.363337713534822,82.59803921568627,1610612764,131,126,2025-10-29T01:31:15Z,7040000,False,-163.0,195.0,1,left,A. Sarr 25' 3PT  (31 PTS) (K. George 7 AST),"[1642259, 1642273]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,Made,31.0,,,,,25.44,K. George,1642273.0,7.0,,,,,
722,PT03M40.00S,2025-10-29T01:31:36.2Z,5,OVERTIME,turnover,traveling,[],1642845,,,1610612755,131,126,2025-10-29T01:31:43Z,7060000,False,,,0,,V. Edgecombe traveling TURNOVER (2 TO),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Left,202007.0,,,,,,,,,,,,,,,2.0,,,,
723,PT03M31.00S,2025-10-29T01:31:58.1Z,5,OVERTIME,foul,offensive,[],1642259,,,1610612764,131,126,2025-10-29T01:32:05Z,7070000,False,,,0,,A. Sarr offensive FOUL (3 PF),"[1642259, 1641737]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,1155.0,3.0,0.0,Bona,1641737.0,,,,,,,,,,,,,,,
725,PT03M31.00S,2025-10-29T01:31:58.1Z,5,OVERTIME,turnover,offensive foul,[],1642259,,,1610612764,131,126,2025-10-29T01:31:58Z,7090000,False,,,0,,A. Sarr offensive foul TURNOVER (4 TO),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,1155.0,,,,,,,,,,,,,,,4.0,,,,
726,PT03M20.00S,2025-10-29T01:32:24.6Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],1642845,73.9323258869908,9.068627450980392,1610612755,131,126,2025-10-29T01:32:29Z,7100000,False,-205.0,193.0,1,right,MISS V. Edgecombe 28' 3PT,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,28.1,,,,,,,,
727,PT03M17.00S,2025-10-29T01:32:27.6Z,5,OVERTIME,rebound,defensive,[],1642267,,,1610612764,131,126,2025-10-29T01:32:29Z,7110000,False,,,0,,B. Carrington REBOUND (Off:0 Def:5),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,,726.0,5.0,5.0,0.0,,,,,,,,,
728,PT02M52.00S,2025-10-29T01:32:51.7Z,5,OVERTIME,2pt,Jump Shot,[],203468,8.886333771353483,75.0,1610612764,131,126,2025-10-29T01:33:06Z,7120000,False,-125.0,31.0,1,left,MISS C. McCollum 12' driving floating Shot,[203468],1610612764.0,WAS,driving floating,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,12.88,,,,,,,,
729,PT02M50.00S,2025-10-29T01:32:53.7Z,5,OVERTIME,rebound,defensive,[],1641737,,,1610612755,131,126,2025-10-29T01:33:06Z,7130000,False,,,0,,A. Bona REBOUND (Off:2 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,8-16 Left,,,,,,,,728.0,4.0,2.0,2.0,,,,,,,,,
730,PT02M38.00S,2025-10-29T01:33:05.9Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630178,87.86136662286465,35.53921568627451,1610612755,131,126,2025-10-29T01:33:10Z,7140000,False,-72.0,62.0,1,right,MISS T. Maxey 9' driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,,,,9.5,,,,,,,,
731,PT02M36.00S,2025-10-29T01:33:07.9Z,5,OVERTIME,rebound,defensive,[],203114,,,1610612764,131,126,2025-10-29T01:33:10Z,7150000,False,,,0,,K. Middleton REBOUND (Off:5 Def:5),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,730.0,10.0,5.0,5.0,,,,,,,,,
732,PT02M24.00S,2025-10-29T01:33:20.2Z,5,OVERTIME,turnover,lost ball,[],1642259,,,1610612764,131,126,2025-10-29T01:33:23Z,7160000,False,,,0,,A. Sarr lost ball TURNOVER (5 TO),"[1642259, 1629656]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,5.0,,,Grimes,1629656.0
733,PT02M24.00S,2025-10-29T01:33:20.2Z,5,OVERTIME,steal,,[],1629656,,,1610612755,131,126,2025-10-29T01:33:22Z,7170000,False,,,0,,Q. Grimes STEAL (2 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
734,PT02M20.00S,2025-10-29T01:33:31.9Z,5,OVERTIME,foul,personal,[],203114,,,1610612755,131,126,2025-10-29T01:33:45Z,7180000,False,,,0,,K. Middleton personal FOUL (3 PF),"[203114, 1629656]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,203054.0,3.0,0.0,Grimes,1629656.0,,,,,,,,,,,,,,,
736,PT02M11.00S,2025-10-29T01:34:15.4Z,5,OVERTIME,foul,personal,[],203468,,,1610612755,131,126,2025-10-29T01:34:20Z,7200000,False,,,0,,C. McCollum personal FOUL (3 PF),"[203468, 1629656]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,203054.0,3.0,0.0,Grimes,1629656.0,,,,,,,,,,,,,,,
738,PT01M58.00S,2025-10-29T01:34:49.1Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,94.56307490144546,54.41176470588235,1610612755,131,128,2025-10-29T01:34:54Z,7220000,False,22.0,-1.0,1,right,T. Maxey driving reverse Layup (32 PTS),[1630178],1610612755.0,PHI,driving reverse,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,Made,32.0,,,,,2.21,,,,,,,,
739,PT01M48.00S,2025-10-29T01:35:11.4Z,5,OVERTIME,foul,personal,[],1642845,,,1610612764,131,128,2025-10-29T01:35:25Z,7230000,False,,,0,,V. Edgecombe personal FOUL (5 PF),"[1642845, 1642273]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,202007.0,5.0,0.0,George,1642273.0,,,,,,,,,,,,,,,
741,PT01M36.00S,2025-10-29T01:35:34.2Z,5,OVERTIME,3pt,Jump Shot,[],1642259,4.02431011826544,97.79411764705883,1610612764,131,128,2025-10-29T01:35:40Z,7250000,False,-239.0,-15.0,1,left,MISS A. Sarr 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.95,,,,,,,,
742,PT01M35.00S,2025-10-29T01:35:37.4Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612764,131,128,2025-10-29T01:35:37Z,7260000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,741.0,,,,,,,,,,,,
745,PT01M24.00S,2025-10-29T01:38:14.9Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1642273,18.873193166885677,5.637254901960785,1610612764,131,128,2025-10-29T01:39:14Z,7290000,False,222.0,125.0,1,left,MISS K. George 25' fadeaway 3PT,[1642273],1610612764.0,WAS,fadeaway,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.45,,,,,,,,
746,PT01M20.00S,2025-10-29T01:38:18.9Z,5,OVERTIME,rebound,defensive,[],1642845,,,1610612755,131,128,2025-10-29T01:38:20Z,7300000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:5),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,,,,,745.0,6.0,5.0,1.0,,,,,,,,,
747,PT01M16.00S,2025-10-29T01:38:23.2Z,5,OVERTIME,3pt,Jump Shot,[],1629656,80.89684625492772,96.07843137254902,1610612755,131,128,2025-10-29T01:38:28Z,7310000,False,230.0,127.0,1,right,MISS Q. Grimes 26' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.31,,,,,,,,
748,PT01M13.00S,2025-10-29T01:38:26.2Z,5,OVERTIME,rebound,defensive,[],1642273,,,1610612764,131,128,2025-10-29T01:38:28Z,7320000,False,,,0,,K. George REBOUND (Off:1 Def:7),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,747.0,8.0,7.0,1.0,,,,,,,,,
749,PT01M01.00S,2025-10-29T01:38:42.4Z,5,OVERTIME,foul,offensive,[],203114,,,1610612764,131,128,2025-10-29T01:38:49Z,7330000,False,,,0,,K. Middleton offensive FOUL (4 PF),"[203114, 1629656]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,202007.0,4.0,0.0,Grimes,1629656.0,,,,,,,,,,,,,,,
751,PT01M01.00S,2025-10-29T01:38:42.4Z,5,OVERTIME,turnover,offensive foul,[],203114,,,1610612764,131,128,2025-10-29T01:38:42Z,7350000,False,,,0,,K. Middleton offensive foul TURNOVER (1 TO),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,202007.0,,,,,,,,,,,,,,,1.0,,,,
752,PT01M01.00S,2025-10-29T01:39:01.6Z,5,OVERTIME,timeout,full,['team'],0,,,1610612755,131,128,2025-10-29T01:39:01Z,7360000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,PT00M56.20S,2025-10-29T01:40:43.0Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630178,92.59198423127464,49.50980392156863,1610612755,131,130,2025-10-29T01:40:50Z,7370000,False,-2.0,17.0,1,right,T. Maxey driving DUNK (34 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,Made,34.0,,,,,1.73,,,,,,,,
754,PT00M37.80S,2025-10-29T01:41:03.6Z,5,OVERTIME,3pt,Jump Shot,[],203468,30.699737187910642,32.59803921568628,1610612764,131,130,2025-10-29T01:41:07Z,7380000,False,87.0,236.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.16,,,,,,,,
755,PT00M35.40S,2025-10-29T01:41:06.0Z,5,OVERTIME,rebound,defensive,[],1629656,,,1610612755,131,130,2025-10-29T01:41:07Z,7390000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:6),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,754.0,7.0,6.0,1.0,,,,,,,,,
756,PT00M27.70S,2025-10-29T01:41:13.7Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1630178,87.86136662286465,41.42156862745098,1610612755,131,130,2025-10-29T01:41:19Z,7400000,False,-43.0,62.0,1,right,MISS T. Maxey 7' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,7.51,,,,,,,,
757,PT00M27.60S,2025-10-29T01:41:13.8Z,5,OVERTIME,rebound,offensive,[],1641737,,,1610612755,131,130,2025-10-29T01:41:19Z,7410000,False,,,0,,A. Bona REBOUND (Off:3 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,756.0,5.0,2.0,3.0,,,,,,,,,
758,PT00M27.60S,2025-10-29T01:41:16.6Z,5,OVERTIME,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641737,94.40999984741211,50.0,1610612755,131,132,2025-10-29T01:41:56Z,7420000,False,0.0,0.0,1,right,A. Bona tip DUNK (2 PTS),[1641737],1610612755.0,PHI,tip,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,0.0,,,,,,,,
759,PT00M27.60S,2025-10-29T01:41:21.2Z,5,OVERTIME,timeout,full,['team'],0,,,1610612764,131,132,2025-10-29T01:41:21Z,7430000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,PT00M22.20S,2025-10-29T01:42:57.9Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1642273,5.075558475689881,42.40196078431372,1610612764,131,132,2025-10-29T01:43:02Z,7440000,False,38.0,-5.0,1,left,MISS K. George driving Layup,[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.83,,,,,,,,
761,PT00M20.80S,2025-10-29T01:43:00.4Z,5,OVERTIME,rebound,defensive,[],1626162,,,1610612755,131,132,2025-10-29T01:43:00Z,7450000,False,,,0,,K. Oubre Jr. REBOUND (Off:3 Def:7),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,760.0,10.0,7.0,3.0,,,,,,,,,
762,PT00M20.80S,2025-10-29T01:43:07.0Z,5,OVERTIME,foul,personal,[],1642259,,,1610612755,131,132,2025-10-29T01:43:17Z,7460000,False,,,0,,A. Sarr personal FOUL (4 PF),"[1642259, 1626162]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,202007.0,4.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
764,PT00M18.70S,2025-10-29T01:43:29.3Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612755,131,132,2025-10-29T01:43:36Z,7480000,False,,,0,,B. Carrington personal FOUL (3 PF) (Maxey 2 FT),"[1642267, 1630178]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,203054.0,3.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
766,PT00M18.70S,2025-10-29T01:43:56.7Z,5,OVERTIME,freethrow,1 of 2,[],1630178,,,1610612755,131,133,2025-10-29T01:43:56Z,7500000,False,,,0,,T. Maxey Free Throw 1 of 2 (35 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,35.0,,,,,,,,,,,,,
767,PT00M18.70S,2025-10-29T01:44:21.3Z,5,OVERTIME,freethrow,2 of 2,[],1630178,,,1610612755,131,134,2025-10-29T01:44:21Z,7510000,False,,,0,,T. Maxey Free Throw 2 of 2 (36 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,36.0,,,,,,,,,,,,,
768,PT00M11.90S,2025-10-29T01:44:30.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203468,9.149145860709593,50.73529411764706,1610612764,131,134,2025-10-29T01:44:34Z,7520000,False,-4.0,34.0,1,left,MISS C. McCollum running Layup - blocked,"[203468, 1641737]",1610612764.0,WAS,running,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.37,,,,,Bona,1641737.0,,
769,PT00M11.90S,2025-10-29T01:44:30.1Z,5,OVERTIME,block,,[],1641737,,,1610612764,131,134,2025-10-29T01:44:32Z,7530000,False,,,0,,A. Bona BLOCK (5 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
770,PT00M09.50S,2025-10-29T01:44:32.5Z,5,OVERTIME,rebound,defensive,[],1626162,,,1610612755,131,134,2025-10-29T01:44:34Z,7540000,False,,,0,,K. Oubre Jr. REBOUND (Off:3 Def:8),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,768.0,11.0,8.0,3.0,,,,,,,,,
771,PT00M09.50S,2025-10-29T01:44:34.6Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612755,131,134,2025-10-29T01:44:41Z,7550000,False,,,0,,B. Carrington personal FOUL (4 PF) (Maxey 2 FT),"[1642267, 1630178]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,202007.0,4.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
773,PT00M09.50S,2025-10-29T01:45:09.4Z,5,OVERTIME,freethrow,1 of 2,[],1630178,,,1610612755,131,135,2025-10-29T01:45:09Z,7570000,False,,,0,,T. Maxey Free Throw 1 of 2 (37 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,37.0,,,,,,,,,,,,,
774,PT00M09.50S,2025-10-29T01:45:09.4Z,5,OVERTIME,freethrow,2 of 2,[],1630178,,,1610612755,131,135,2025-10-29T01:45:26Z,7580000,False,,,0,,MISS T. Maxey Free Throw 2 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
775,PT00M09.30S,2025-10-29T01:45:09.6Z,5,OVERTIME,rebound,defensive,[],1642273,,,1610612764,131,135,2025-10-29T01:45:26Z,7590000,False,,,0,,K. George REBOUND (Off:1 Def:8),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,774.0,9.0,8.0,1.0,,,,,,,,,
