actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
621,PT03M08.00S,2022-10-27T02:07:37.1Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,128,116,2022-10-27T02:07:56Z,6130000,,,0,,D. Russell Free Throw 1 of 2 (12 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
622,PT03M08.00S,2022-10-27T02:07:37.9Z,4,REGULAR,substitution,out,[],1630200,,,1610612750,128,116,2022-10-27T02:07:48Z,6140000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M08.00S,2022-10-27T02:07:37.9Z,4,REGULAR,substitution,out,[],1629640,,,1610612750,128,116,2022-10-27T02:07:48Z,6150000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M08.00S,2022-10-27T02:07:37.9Z,4,REGULAR,substitution,in,[],1631110,,,1610612750,128,116,2022-10-27T02:07:48Z,6160000,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M08.00S,2022-10-27T02:07:37.9Z,4,REGULAR,substitution,in,[],1629641,,,1610612750,128,116,2022-10-27T02:07:48Z,6170000,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M08.00S,2022-10-27T02:07:37.1Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,128,116,2022-10-27T02:07:56Z,6180000,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
627,PT03M06.00S,2022-10-27T02:07:39.1Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612759,128,116,2022-10-27T02:07:56Z,6190000,,,0,,I. Roby REBOUND (Off:0 Def:3),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,626.0,3.0,3.0,0.0,,,,,,,,,,,,,
628,PT02M54.00S,2022-10-27T02:08:06.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628966,17.16491458607096,48.03921568627451,1610612759,128,118,2022-10-27T02:08:13Z,6200000,10.0,109.0,1,left,K. Bates-Diop 10' driving floating Jump Shot (15 PTS) (G. Dieng 2 AST),"[1628966, 203476]",1610612759.0,SAS,driving floating,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Center,10.93,Made,15.0,,,,,G. Dieng,203476.0,2.0,,,,,,,,,,
629,PT02M42.00S,2022-10-27T02:08:20.7Z,4,REGULAR,foul,offensive,[],1630162,,,1610612750,128,118,2022-10-27T02:08:33Z,6210000,,,0,,A. Edwards offensive FOUL (3 PF),"[1630162, 1631110]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,203054.0,3.0,0.0,Sochan,1631110.0,,,,,
631,PT02M42.00S,2022-10-27T02:08:20.7Z,4,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,128,118,2022-10-27T02:08:20Z,6230000,,,0,,A. Edwards offensive foul TURNOVER (5 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,203054.0,,,,,5.0,,,,
632,PT02M42.00S,2022-10-27T02:08:31.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,128,118,2022-10-27T02:08:31Z,6240000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT02M42.00S,2022-10-27T02:10:54.4Z,4,REGULAR,substitution,out,[],203476,,,1610612759,128,118,2022-10-27T02:11:11Z,6250000,,,0,,SUB out: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M42.00S,2022-10-27T02:10:54.4Z,4,REGULAR,substitution,out,[],1629676,,,1610612759,128,118,2022-10-27T02:11:11Z,6260000,,,0,,SUB out: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M42.00S,2022-10-27T02:10:54.4Z,4,REGULAR,substitution,out,[],1628966,,,1610612759,128,118,2022-10-27T02:11:11Z,6270000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M42.00S,2022-10-27T02:10:54.4Z,4,REGULAR,substitution,out,[],1631110,,,1610612759,128,118,2022-10-27T02:11:11Z,6280000,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M42.00S,2022-10-27T02:10:54.4Z,4,REGULAR,substitution,out,[],1629641,,,1610612759,128,118,2022-10-27T02:11:11Z,6290000,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M42.00S,2022-10-27T02:10:54.4Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,128,118,2022-10-27T02:11:11Z,6300000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M42.00S,2022-10-27T02:10:54.4Z,4,REGULAR,substitution,in,[],1626196,,,1610612759,128,118,2022-10-27T02:11:11Z,6310000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M42.00S,2022-10-27T02:10:54.4Z,4,REGULAR,substitution,in,[],203926,,,1610612759,128,118,2022-10-27T02:11:11Z,6320000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M42.00S,2022-10-27T02:10:54.4Z,4,REGULAR,substitution,in,[],1627751,,,1610612759,128,118,2022-10-27T02:11:11Z,6330000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M42.00S,2022-10-27T02:10:54.4Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,128,118,2022-10-27T02:11:11Z,6340000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT02M25.00S,2022-10-27T02:11:38.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203926,7.5722733245729295,43.38235294117647,1610612759,128,120,2022-10-27T02:11:44Z,6350000,33.0,19.0,1,left,D. McDermott driving Layup (19 PTS),[203926],1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,3.8,Made,19.0,,,,,,,,,,,,,,,,,
646,PT02M00.00S,2022-10-27T02:12:02.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,79.97700394218134,52.450980392156865,1610612750,130,120,2022-10-27T02:12:08Z,6370000,12.0,136.0,1,right,A. Edwards 13' pullup Jump Shot (30 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,13.63,Made,30.0,,,,,,,,,,,,,,,,,
647,PT01M47.00S,2022-10-27T02:12:18.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,8.623521681997373,50.0,1610612759,130,120,2022-10-27T02:12:23Z,6380000,0.0,29.0,1,left,MISS J. Poeltl Layup - blocked,"[1627751, 1630183]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,McDaniels,1630183.0,,
648,PT01M47.00S,2022-10-27T02:12:18.3Z,4,REGULAR,block,,[],1630183,,,1610612759,130,120,2022-10-27T02:12:20Z,6390000,,,0,,J. McDaniels BLOCK (3 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
649,PT01M44.00S,2022-10-27T02:12:21.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,130,120,2022-10-27T02:12:23Z,6400000,,,0,,R. Gobert REBOUND (Off:0 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,647.0,9.0,9.0,0.0,,,,,,,,,,,,,
650,PT01M42.00S,2022-10-27T02:12:25.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,92.32917214191852,53.431372549019606,1610612750,132,120,2022-10-27T02:12:34Z,6410000,17.0,20.0,1,right,A. Edwards driving finger roll Layup (32 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.61,Made,32.0,,,,,,,,,,,,,,,,,
651,PT01M29.00S,2022-10-27T02:12:39.7Z,4,REGULAR,3pt,Jump Shot,[],1626196,16.376478318002626,93.87254901960785,1610612759,132,120,2022-10-27T02:12:45Z,6420000,-219.0,101.0,1,left,MISS J. Richardson 24' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,24.17,Missed,,,,,,,,,,,,,,,,,,
652,PT01M26.00S,2022-10-27T02:12:42.7Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,132,120,2022-10-27T02:12:45Z,6430000,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,651.0,2.0,2.0,0.0,,,,,,,,,,,,,
653,PT01M13.00S,2022-10-27T02:12:56.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.51182654402102,53.431372549019606,1610612750,134,120,2022-10-27T02:13:03Z,6440000,17.0,8.0,1,right,A. Edwards Layup (34 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.92,Made,34.0,,,,,,,,,,,,,,,,,
654,PT01M02.00S,2022-10-27T02:13:08.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,16.90210249671485,48.77450980392157,1610612759,134,122,2022-10-27T02:16:00Z,6450000,6.0,106.0,1,left,T. Jones 10' driving floating Jump Shot (13 PTS) (J. Richardson 10 AST),"[1630200, 1626196]",1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,10.66,Made,13.0,,,,,J. Richardson,1626196.0,10.0,,,,,,,,,,
656,PT00M42.90S,2022-10-27T02:13:32.5Z,4,REGULAR,3pt,Jump Shot,[],1630183,92.9862023653088,93.87254901960785,1610612750,134,122,2022-10-27T02:13:37Z,6470000,219.0,13.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,21.98,Missed,,,,,,,,,,,,,,,,,,
657,PT00M39.60S,2022-10-27T02:13:35.8Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,134,122,2022-10-27T02:13:37Z,6480000,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,656.0,4.0,4.0,0.0,,,,,,,,,,,,,
659,PT00M30.70S,2022-10-27T02:13:56.2Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612759,134,122,2022-10-27T02:14:08Z,6500000,,,0,,R. Gobert shooting personal FOUL (4 PF) (Poeltl 2 FT),"[203497, 1627751]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,4.0,0.0,Poeltl,1627751.0,,,,,
661,PT00M30.70S,2022-10-27T02:14:35.8Z,4,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,134,122,2022-10-27T02:14:35Z,6520000,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
662,PT00M30.70S,2022-10-27T02:14:35.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,134,122,2022-10-27T02:14:35Z,6530000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,661.0,,,,,,,,,,,,,,,,
663,PT00M30.70S,2022-10-27T02:14:35.8Z,4,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,134,122,2022-10-27T02:14:57Z,6540000,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
664,PT00M28.80S,2022-10-27T02:14:37.7Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,134,122,2022-10-27T02:14:57Z,6550000,,,0,,J. Poeltl REBOUND (Off:5 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,663.0,10.0,5.0,5.0,,,,,,,,,,,,,
665,PT00M27.90S,2022-10-27T02:14:54.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203926,8.492115637319317,55.14705882352941,1610612759,134,122,2022-10-27T02:23:24Z,6560000,-26.0,27.0,1,left,MISS D. McDermott Layup,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,,,,,,,,,,
666,PT00M26.90S,2022-10-27T02:14:55.9Z,4,REGULAR,rebound,offensive,[],203926,,,1610612759,134,122,2022-10-27T02:23:31Z,6570000,,,0,,D. McDermott REBOUND (Off:1 Def:2),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,665.0,3.0,2.0,1.0,,,,,,,,,,,,,
671,PT00M26.20S,2022-10-27T02:15:01.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203926,5.995400788436268,53.92156862745098,1610612759,134,122,2022-10-27T02:23:14Z,6575000,-20.0,4.0,1,left,MISS D. McDermott tip Layup,[203926],1610612759.0,SAS,tip,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,,,,
672,PT00M25.30S,2022-10-27T02:15:02.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,134,122,2022-10-27T02:22:57Z,6577500,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,671.0,,,,,,,,,,,,,,,,
668,PT00M00.70S,2022-10-27T02:15:37.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,134,122,2022-10-27T02:15:50Z,6590000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,204059.0,,,,,,,,,
669,PT00M00.00S,2022-10-27T02:15:57.4Z,4,REGULAR,period,end,[],0,,,1610612759,134,122,2022-10-27T02:15:57Z,6600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M00.00S,2022-10-27T02:16:02.0Z,4,REGULAR,game,end,[],0,,,0,134,122,2022-10-27T02:16:02Z,6610000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
