actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
453,PT05M07.00S,2022-11-06T01:44:36.8Z,3,REGULAR,rebound,offensive,[],1629645,,,1610612745,90,73,2022-11-06T01:44:36Z,4490000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:4),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,452.0,5.0,4.0,1.0,,,,,
455,PT05M07.00S,2022-11-06T01:44:42.2Z,3,REGULAR,substitution,out,[],1626156,,,1610612745,90,73,2022-11-06T01:44:52Z,4510000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M07.00S,2022-11-06T01:44:42.2Z,3,REGULAR,substitution,out,[],203937,,,1610612745,90,73,2022-11-06T01:44:52Z,4520000,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M07.00S,2022-11-06T01:44:42.2Z,3,REGULAR,substitution,in,[],1627752,,,1610612745,90,73,2022-11-06T01:44:52Z,4530000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M07.00S,2022-11-06T01:44:42.2Z,3,REGULAR,substitution,in,[],1629162,,,1610612745,90,73,2022-11-06T01:44:52Z,4540000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M02.00S,2022-11-06T01:45:07.9Z,3,REGULAR,turnover,traveling,[],1630578,,,1610612745,90,73,2022-11-06T01:45:15Z,4550000,,,0,,A. Sengun traveling TURNOVER (2 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,,,,,,,,,2.0,,,,
460,PT04M48.00S,2022-11-06T01:45:37.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630183,94.56307490144546,50.49019607843137,1610612750,92,73,2022-11-06T01:45:44Z,4560000,2.0,-1.0,1,right,J. McDaniels driving DUNK (9 PTS) (J. McLaughlin 8 AST),"[1630183, 1629162]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.29,Made,9.0,J. McLaughlin,1629162.0,8.0,,,,,,,,,,,,,,
463,PT04M33.00S,2022-11-06T01:45:56.4Z,3,REGULAR,substitution,out,[],201569,,,1610612745,92,73,2022-11-06T01:46:01Z,4590000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M33.00S,2022-11-06T01:45:56.4Z,3,REGULAR,substitution,in,[],1631106,,,1610612745,92,73,2022-11-06T01:46:01Z,4600000,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M21.00S,2022-11-06T01:46:26.0Z,3,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,92,73,2022-11-06T01:47:58Z,4610000,,,0,,K. Porter Jr. bad pass out-of-bounds TURNOVER (3 TO),[1629645],1610612745.0,HOU,bad pass,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,3.0,,,,
466,PT04M10.00S,2022-11-06T01:46:41.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,67.62483574244416,32.35294117647059,1610612750,95,73,2022-11-06T01:46:46Z,4620000,-88.0,252.0,1,right,N. Reid 26' 3PT  (11 PTS) (A. Edwards 3 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,26.68,Made,11.0,A. Edwards,1630162.0,3.0,,,,,,,,,,,,,,
468,PT04M08.00S,2022-11-06T01:46:50.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612745,95,73,2022-11-06T01:46:53Z,4640000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M44.00S,2022-11-06T01:48:45.2Z,3,REGULAR,3pt,Jump Shot,[],1630224,24.129434954007884,13.480392156862745,1610612745,95,73,2022-11-06T01:48:55Z,4650000,183.0,174.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
470,PT03M41.00S,2022-11-06T01:48:48.2Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,95,73,2022-11-06T01:48:55Z,4660000,,,0,,A. Sengun REBOUND (Off:4 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,469.0,6.0,2.0,4.0,,,,,
471,PT03M35.00S,2022-11-06T01:48:54.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631106,6.389618922470433,49.50980392156863,1610612745,95,75,2022-11-06T01:48:59Z,4670000,2.0,8.0,1,left,T. Eason cutting DUNK (6 PTS) (A. Sengun 5 AST),"[1631106, 1630578]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.8,Made,6.0,A. Sengun,1630578.0,5.0,,,,,,,,,,,,,,
473,PT03M21.00S,2022-11-06T01:49:10.2Z,3,REGULAR,foul,personal,['2freethrow'],1631106,,,1610612750,95,75,2022-11-06T01:49:16Z,4690000,,,0,,T. Eason shooting personal FOUL (2 PF) (Edwards 2 FT),"[1631106, 1630162]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,101283.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,
475,PT03M21.00S,2022-11-06T01:49:31.0Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,96,75,2022-11-06T01:49:31Z,4710000,,,0,,A. Edwards Free Throw 1 of 2 (18 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
476,PT03M21.00S,2022-11-06T01:49:31.7Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,96,75,2022-11-06T01:49:40Z,4720000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M21.00S,2022-11-06T01:49:31.7Z,3,REGULAR,substitution,out,[],1630578,,,1610612750,96,75,2022-11-06T01:49:40Z,4730000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M21.00S,2022-11-06T01:49:31.7Z,3,REGULAR,substitution,in,[],1629669,,,1610612750,96,75,2022-11-06T01:49:40Z,4740000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M21.00S,2022-11-06T01:49:31.7Z,3,REGULAR,substitution,in,[],1630586,,,1610612750,96,75,2022-11-06T01:49:40Z,4750000,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M21.00S,2022-11-06T01:49:50.2Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,97,75,2022-11-06T01:49:50Z,4760000,,,0,,A. Edwards Free Throw 2 of 2 (19 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
481,PT03M10.00S,2022-11-06T01:50:02.9Z,3,REGULAR,3pt,Jump Shot,[],1629645,28.597240473061763,20.588235294117645,1610612745,97,75,2022-11-06T01:50:10Z,4770000,147.0,216.0,1,left,MISS K. Porter Jr. 26' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.16,Missed,,,,,,,,,,,,,,,,,,
482,PT03M07.00S,2022-11-06T01:50:05.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,97,75,2022-11-06T01:50:10Z,4780000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,481.0,,,,,,,,
484,PT02M48.00S,2022-11-06T01:50:35.8Z,3,REGULAR,turnover,traveling,[],1629669,,,1610612750,97,75,2022-11-06T01:50:41Z,4800000,,,0,,J. Nowell traveling TURNOVER (2 TO),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Mid-Range,16-24 Right,,,,,,,101283.0,,,,,,,,,2.0,,,,
485,PT02M35.00S,2022-11-06T01:50:59.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,7.5722733245729295,51.470588235294116,1610612745,97,77,2022-11-06T01:51:03Z,4810000,-7.0,19.0,1,left,J. Green driving reverse Layup (15 PTS),[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.01,Made,15.0,,,,,,,,,,,,,,,,,
486,PT02M35.00S,2022-11-06T01:51:02.6Z,3,REGULAR,foul,personal,['1freethrow'],1627752,,,1610612745,97,77,2022-11-06T01:51:08Z,4820000,,,0,,T. Prince shooting personal FOUL (2 PF) (Green 1 FT),"[1627752, 1630224]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,101283.0,2.0,0.0,Green,1630224.0,,,,,,,,,
488,PT02M35.00S,2022-11-06T01:51:29.0Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630224,,,1610612745,97,77,2022-11-06T01:51:29Z,4840000,,,0,,MISS J. Green Free Throw 1 of 1,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
489,PT02M31.00S,2022-11-06T01:51:30.6Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,97,77,2022-11-06T01:51:30Z,4850000,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,488.0,1.0,1.0,0.0,,,,,
490,PT02M11.00S,2022-11-06T01:51:50.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,90.48948751642575,35.049019607843135,1610612750,99,77,2022-11-06T01:51:56Z,4860000,-75.0,37.0,1,right,J. McLaughlin 8' driving floating bank Jump Shot (4 PTS) (J. Nowell 1 AST),"[1629162, 1629669]",1610612750.0,MIN,driving floating bank,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Left,8.34,Made,4.0,J. Nowell,1629669.0,1.0,,,,,,,,,,,,,,
492,PT01M49.00S,2022-11-06T01:52:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630586,12.828515111695138,54.166666666666664,1610612745,99,77,2022-11-06T01:56:00Z,4880000,-21.0,68.0,1,left,MISS U. Garuba 7' driving Layup - blocked,"[1630586, 1627752]",1610612745.0,HOU,driving,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,7.12,Missed,,,,,,,,,,,,,,,,,Prince,1627752.0
493,PT01M49.00S,2022-11-06T01:52:12.9Z,3,REGULAR,block,,[],1627752,,,1610612745,99,77,2022-11-06T01:52:16Z,4890000,,,0,,T. Prince BLOCK (1 BLK),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
494,PT01M46.00S,2022-11-06T01:52:15.9Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,99,77,2022-11-06T01:52:18Z,4900000,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,492.0,2.0,2.0,0.0,,,,,
495,PT01M42.00S,2022-11-06T01:52:20.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,72.7496714848883,17.401960784313726,1610612750,99,77,2022-11-06T01:52:27Z,4910000,-163.0,204.0,1,right,MISS T. Prince 26' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
496,PT01M39.00S,2022-11-06T01:52:23.8Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,99,77,2022-11-06T01:52:27Z,4920000,,,0,,J. Green REBOUND (Off:1 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,495.0,2.0,1.0,1.0,,,,,
497,PT01M34.00S,2022-11-06T01:52:32.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612745,99,77,2022-11-06T01:52:39Z,4930000,,,0,,N. Reid shooting personal FOUL (4 PF) (Green 2 FT),"[1629675, 1630224]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,4.0,0.0,Green,1630224.0,,,,,,,,,
499,PT01M34.00S,2022-11-06T01:53:03.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630224,,,1610612745,99,78,2022-11-06T01:53:03Z,4950000,,,0,,J. Green Free Throw 1 of 2 (16 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
500,PT01M34.00S,2022-11-06T01:53:04.1Z,3,REGULAR,substitution,out,[],1630162,,,1610612745,99,78,2022-11-06T01:53:06Z,4960000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M34.00S,2022-11-06T01:53:04.1Z,3,REGULAR,substitution,in,[],203937,,,1610612745,99,78,2022-11-06T01:53:06Z,4970000,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M34.00S,2022-11-06T01:53:18.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630224,,,1610612745,99,79,2022-11-06T01:53:18Z,4980000,,,0,,J. Green Free Throw 2 of 2 (17 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
503,PT01M27.00S,2022-11-06T01:53:27.5Z,3,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,99,79,2022-11-06T01:53:34Z,4990000,,,0,,N. Reid bad pass out-of-bounds TURNOVER (3 TO),[1629675],1610612750.0,MIN,bad pass,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,201245.0,,,,,,,,,3.0,,,,
504,PT01M17.00S,2022-11-06T01:53:50.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629645,13.354139290407357,54.166666666666664,1610612745,99,79,2022-11-06T01:53:56Z,5000000,-21.0,73.0,1,left,MISS K. Porter Jr. 7' driving Layup - blocked,"[1629645, 1629675]",1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.59,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
505,PT01M17.00S,2022-11-06T01:53:50.0Z,3,REGULAR,block,,[],1629675,,,1610612745,99,79,2022-11-06T01:53:53Z,5010000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
506,PT01M14.00S,2022-11-06T01:53:53.0Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,99,79,2022-11-06T01:53:56Z,5020000,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,504.0,3.0,3.0,0.0,,,,,
507,PT01M13.00S,2022-11-06T01:53:55.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203937,92.85479632063075,51.71568627450981,1610612750,101,79,2022-11-06T01:54:00Z,5030000,9.0,15.0,1,right,K. Anderson running DUNK (13 PTS) (J. McLaughlin 9 AST),"[203937, 1629162]",1610612750.0,MIN,running,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1.7,Made,13.0,J. McLaughlin,1629162.0,9.0,,,,,,,,,,,,,,
509,PT01M00.00S,2022-11-06T01:54:08.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,14.273981603153747,52.94117647058824,1610612745,101,79,2022-11-06T01:54:16Z,5050000,-15.0,82.0,1,left,MISS J. Green 8' Jump Shot,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,8.3,Missed,,,,,,,,,,,,,,,,,,
510,PT00M58.30S,2022-11-06T01:54:09.8Z,3,REGULAR,rebound,defensive,[],1629162,,,1610612750,101,79,2022-11-06T01:54:16Z,5060000,,,0,,J. McLaughlin REBOUND (Off:0 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,509.0,2.0,2.0,0.0,,,,,
511,PT00M55.50S,2022-11-06T01:54:13.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629669,93.77463863337714,50.73529411764706,1610612750,103,79,2022-11-06T01:58:41Z,5070000,4.0,6.0,1,right,J. Nowell running Layup (4 PTS) (J. McLaughlin 10 AST),"[1629669, 1629162]",1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,0.7,Made,4.0,J. McLaughlin,1629162.0,10.0,,,,,,,,,,,,,,
513,PT00M36.90S,2022-11-06T01:54:40.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629162,,,1610612745,103,79,2022-11-06T01:54:58Z,5090000,,,0,,J. McLaughlin personal FOUL (1 PF) (Green 2 FT),"[1629162, 1630224]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Center,,,,,,,201245.0,1.0,0.0,Green,1630224.0,,,,,,,,,
515,PT00M36.90S,2022-11-06T01:55:07.8Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,103,80,2022-11-06T01:55:07Z,5110000,,,0,,J. Green Free Throw 1 of 2 (18 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
516,PT00M36.90S,2022-11-06T01:55:21.9Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,103,81,2022-11-06T01:55:21Z,5120000,,,0,,J. Green Free Throw 2 of 2 (19 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
517,PT00M24.50S,2022-11-06T01:55:39.8Z,3,REGULAR,foul,offensive,['inpenalty'],1629675,,,1610612750,103,81,2022-11-06T01:56:02Z,5130000,,,0,,N. Reid offensive FOUL (5 PF),"[1629675, 1629645]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Right Center,,,,,,,101283.0,5.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
519,PT00M24.50S,2022-11-06T01:55:39.8Z,3,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,103,81,2022-11-06T01:55:39Z,5150000,,,0,,N. Reid offensive foul TURNOVER (4 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Right Center,,,,,,,101283.0,,,,,,,,,4.0,,,,
520,PT00M24.50S,2022-11-06T01:55:48.9Z,3,REGULAR,substitution,out,[],1629675,,,1610612745,103,81,2022-11-06T01:55:51Z,5160000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M24.50S,2022-11-06T01:55:48.9Z,3,REGULAR,substitution,in,[],1630183,,,1610612745,103,81,2022-11-06T01:55:51Z,5170000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M05.10S,2022-11-06T01:56:22.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630224,19.136005256241788,36.27450980392157,1610612745,103,83,2022-11-06T01:56:28Z,5180000,69.0,127.0,1,left,J. Green 14' pullup Jump Shot (21 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,14.47,Made,21.0,,,,,,,,,,,,,,,,,
523,PT00M00.00S,2022-11-06T01:56:31.8Z,3,REGULAR,period,end,[],0,,,1610612750,103,83,2022-11-06T01:56:31Z,5190000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-11-06T01:58:31.1Z,4,REGULAR,substitution,out,['startperiod'],203937,,,1610612750,103,83,2022-11-06T01:59:04Z,5200000,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-11-06T01:58:31.1Z,4,REGULAR,substitution,out,['startperiod'],1629645,,,1610612750,103,83,2022-11-06T01:59:04Z,5210000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-11-06T01:58:31.1Z,4,REGULAR,substitution,out,['startperiod'],1630224,,,1610612750,103,83,2022-11-06T01:59:04Z,5220000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-11-06T01:58:31.1Z,4,REGULAR,substitution,out,['startperiod'],1630231,,,1610612750,103,83,2022-11-06T01:59:04Z,5230000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-11-06T01:58:31.1Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612750,103,83,2022-11-06T01:59:04Z,5240000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-11-06T01:58:31.1Z,4,REGULAR,substitution,in,['startperiod'],1629726,,,1610612750,103,83,2022-11-06T01:59:04Z,5250000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-11-06T01:58:31.1Z,4,REGULAR,substitution,in,['startperiod'],201569,,,1610612750,103,83,2022-11-06T01:59:04Z,5260000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-11-06T01:58:31.1Z,4,REGULAR,substitution,in,['startperiod'],1630227,,,1610612750,103,83,2022-11-06T01:59:04Z,5270000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-11-06T01:59:10.3Z,4,REGULAR,period,start,[],0,,,1610612750,103,83,2022-11-06T01:59:10Z,5280000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M44.00S,2022-11-06T01:59:25.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,86.28449408672799,46.81372549019608,1610612750,105,83,2022-11-06T01:59:36Z,5290000,-16.0,76.0,1,right,J. McDaniels 7' running pullup Jump Shot (11 PTS) (J. Nowell 2 AST),"[1630183, 1629669]",1610612750.0,MIN,running pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,7.8,Made,11.0,J. Nowell,1629669.0,2.0,,,,,,,,,,,,,,
535,PT11M19.00S,2022-11-06T01:59:49.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630227,15.982260183968464,47.549019607843135,1610612745,105,83,2022-11-06T01:59:54Z,5310000,12.0,98.0,1,left,MISS D. Nix 9' driving Layup,[1630227],1610612745.0,HOU,driving,,,Nix,D. Nix,,,,,In The Paint (Non-RA),8-16 Center,9.85,Missed,,,,,,,,,,,,,,,,,,
536,PT11M16.00S,2022-11-06T01:59:52.6Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,105,83,2022-11-06T01:59:54Z,5320000,,,0,,T. Eason REBOUND (Off:2 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,535.0,4.0,2.0,2.0,,,,,
537,PT11M16.00S,2022-11-06T01:59:54.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631106,5.590000152587891,50.0,1610612745,105,83,2022-11-06T01:59:57Z,5330000,0.0,0.0,1,left,MISS T. Eason putback Layup,[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
538,PT11M16.00S,2022-11-06T01:59:54.0Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,105,83,2022-11-06T01:59:57Z,5340000,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,537.0,6.0,4.0,2.0,,,,,
539,PT11M09.00S,2022-11-06T02:00:00.9Z,4,REGULAR,3pt,Jump Shot,[],1627752,72.88107752956637,79.65686274509804,1610612750,105,83,2022-11-06T02:00:14Z,5350000,148.0,202.0,1,right,MISS T. Prince 25' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
540,PT11M02.00S,2022-11-06T02:00:07.4Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,105,83,2022-11-06T02:00:07Z,5360000,,,0,,K. Towns REBOUND (Off:3 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,539.0,7.0,4.0,3.0,,,,,
