actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
605,PT04M41.00S,2022-11-12T04:51:30.6Z,4,REGULAR,substitution,out,[],1630583,,,1610612750,109,99,2022-11-12T04:51:46Z,5940000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M41.00S,2022-11-12T04:51:30.6Z,4,REGULAR,substitution,out,[],1629634,,,1610612750,109,99,2022-11-12T04:51:46Z,5950000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M41.00S,2022-11-12T04:51:30.6Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,109,99,2022-11-12T04:51:46Z,5960000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M41.00S,2022-11-12T04:51:30.6Z,4,REGULAR,substitution,out,[],1627854,,,1610612750,109,99,2022-11-12T04:51:46Z,5970000,False,,,0,,SUB out: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M41.00S,2022-11-12T04:51:30.6Z,4,REGULAR,substitution,in,[],203500,,,1610612750,109,99,2022-11-12T04:51:46Z,5980000,False,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M41.00S,2022-11-12T04:51:30.6Z,4,REGULAR,substitution,in,[],1630217,,,1610612750,109,99,2022-11-12T04:51:46Z,5990000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M41.00S,2022-11-12T04:51:30.6Z,4,REGULAR,substitution,in,[],1629162,,,1610612750,109,99,2022-11-12T04:51:46Z,6000000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M41.00S,2022-11-12T04:51:30.6Z,4,REGULAR,substitution,in,[],203937,,,1610612750,109,99,2022-11-12T04:51:46Z,6010000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M25.00S,2022-11-12T04:52:23.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.258212877792378,49.26470588235294,1610612750,109,101,2022-11-12T04:52:26Z,6020000,False,4.0,6.0,1,left,K. Towns alley-oop Layup (13 PTS) (J. McLaughlin 2 AST),"[1626157, 1629162]",1610612750.0,MIN,alley-oop,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,0.73,Made,,,,,13.0,J. McLaughlin,1629162.0,2.0,,,,,
615,PT04M01.00S,2022-11-12T04:52:47.0Z,4,REGULAR,turnover,lost ball,[],1630217,,,1610612763,109,101,2022-11-12T05:12:09Z,6040000,False,,,0,,D. Bane lost ball TURNOVER (4 TO),"[1630217, 1630183]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,4.0,McDaniels,1630183.0
616,PT04M01.00S,2022-11-12T04:52:47.0Z,4,REGULAR,steal,,[],1630183,,,1610612750,109,101,2022-11-12T04:52:48Z,6050000,False,,,0,,J. McDaniels STEAL (3 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
617,PT03M56.00S,2022-11-12T04:52:52.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203937,6.1268068331143235,47.30392156862745,1610612750,109,101,2022-11-12T04:53:01Z,6060000,False,13.0,5.0,1,left,MISS K. Anderson running reverse Layup,[203937],1610612750.0,MIN,running reverse,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,1.44,Missed,,,,,,,,,,,,,
618,PT03M53.00S,2022-11-12T04:52:55.2Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612763,109,101,2022-11-12T04:53:01Z,6070000,False,,,0,,D. Brooks REBOUND (Off:0 Def:4),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,617.0,4.0,4.0,0.0,,,,,,,,,
619,PT03M53.00S,2022-11-12T04:52:57.7Z,4,REGULAR,foul,personal,[],1630183,,,1610612763,109,101,2022-11-12T04:53:05Z,6080000,False,,,0,,J. McDaniels personal FOUL (4 PF),"[1630183, 1628415]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,202041.0,4.0,0.0,Brooks,1628415.0,,,,,,,,,,,,,,,
621,PT03M41.00S,2022-11-12T04:53:32.1Z,4,REGULAR,3pt,Jump Shot,[],1629630,67.09921156373193,54.41176470588235,1610612763,109,101,2022-11-12T04:53:37Z,6100000,False,22.0,257.0,1,right,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,25.77,Missed,,,,,,,,,,,,,
622,PT03M38.00S,2022-11-12T04:53:34.6Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,109,101,2022-11-12T04:53:34Z,6110000,False,,,0,,K. Towns REBOUND (Off:3 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,621.0,9.0,6.0,3.0,,,,,,,,,
623,PT03M25.00S,2022-11-12T04:53:47.8Z,4,REGULAR,3pt,Jump Shot,[],203937,5.863994743758213,95.34313725490196,1610612750,109,101,2022-11-12T04:53:55Z,6120000,False,-227.0,3.0,1,left,MISS K. Anderson step back 3PT,[203937],1610612750.0,MIN,step back,,,Anderson,K. Anderson,,,,,Left Corner 3,24+ Left,,,,,,22.67,Missed,,,,,,,,,,,,,
624,PT03M21.00S,2022-11-12T04:53:51.8Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,109,101,2022-11-12T04:53:55Z,6130000,False,,,0,,K. Towns REBOUND (Off:4 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,,623.0,10.0,6.0,4.0,,,,,,,,,
625,PT03M19.00S,2022-11-12T04:53:54.1Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626157,6.652431011826544,42.8921568627451,1610612750,109,101,2022-11-12T04:53:57Z,6140000,False,36.0,10.0,1,left,MISS K. Towns Hook,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,3.69,Missed,,,,,,,,,,,,,
626,PT03M16.00S,2022-11-12T04:53:57.1Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,109,101,2022-11-12T04:53:57Z,6150000,False,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,625.0,3.0,3.0,0.0,,,,,,,,,
627,PT03M09.00S,2022-11-12T04:54:06.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,94.03745072273325,50.245098039215684,1610612763,111,101,2022-11-12T04:54:13Z,6160000,False,1.0,4.0,1,right,J. Morant driving Layup (28 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,0.37,Made,,,,,28.0,,,,,,,,
628,PT03M09.00S,2022-11-12T04:54:10.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626157,,,1610612763,111,101,2022-11-12T04:54:44Z,6170000,False,,,0,,K. Towns shooting personal FOUL (6 PF) (Morant 1 FT),"[1626157, 1629630]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,202035.0,6.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,
630,PT03M09.00S,2022-11-12T04:54:25.4Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,111,101,2022-11-12T04:54:51Z,6190000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M09.00S,2022-11-12T04:54:25.4Z,4,REGULAR,substitution,out,[],1626157,,,1610612763,111,101,2022-11-12T04:54:51Z,6200000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M09.00S,2022-11-12T04:54:25.4Z,4,REGULAR,substitution,in,[],1630583,,,1610612763,111,101,2022-11-12T04:54:51Z,6210000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M09.00S,2022-11-12T04:54:25.4Z,4,REGULAR,substitution,in,[],203497,,,1610612763,111,101,2022-11-12T04:54:51Z,6220000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M09.00S,2022-11-12T04:54:50.8Z,4,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,111,101,2022-11-12T04:54:50Z,6230000,False,,,0,,MISS J. Morant Free Throw 1 of 1,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
635,PT03M07.00S,2022-11-12T04:54:51.9Z,4,REGULAR,rebound,defensive,[],203937,,,1610612750,111,101,2022-11-12T04:54:51Z,6240000,False,,,0,,K. Anderson REBOUND (Off:0 Def:6),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,634.0,6.0,6.0,0.0,,,,,,,,,
636,PT02M51.00S,2022-11-12T04:55:07.0Z,4,REGULAR,3pt,Jump Shot,[],1630183,31.882391590013142,64.4607843137255,1610612750,111,101,2022-11-12T04:55:10Z,6250000,False,-72.0,247.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,25.76,Missed,,,,,,,,,,,,,
637,PT02M49.00S,2022-11-12T04:55:09.0Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,111,101,2022-11-12T04:55:10Z,6260000,False,,,0,,S. Aldama REBOUND (Off:0 Def:6),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,,,,636.0,6.0,6.0,0.0,,,,,,,,,
638,PT02M37.00S,2022-11-12T04:55:21.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,92.85479632063075,54.65686274509803,1610612763,111,101,2022-11-12T04:55:25Z,6270000,False,23.0,15.0,1,right,MISS D. Brooks driving floating bank Shot,[1628415],1610612763.0,MEM,driving floating bank,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,2.75,Missed,,,,,,,,,,,,,
639,PT02M35.00S,2022-11-12T04:55:23.4Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,111,101,2022-11-12T04:55:25Z,6280000,False,,,0,,S. Adams REBOUND (Off:5 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,638.0,9.0,4.0,5.0,,,,,,,,,
640,PT02M32.00S,2022-11-12T04:55:28.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612763,111,101,2022-11-12T04:55:41Z,6290000,False,,,0,,J. McDaniels shooting personal FOUL (5 PF) (Bane 2 FT),"[1630183, 1630217]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,201638.0,5.0,0.0,Bane,1630217.0,,,,,,,,,,,,,,,
642,PT02M32.00S,2022-11-12T04:55:55.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630217,,,1610612763,112,101,2022-11-12T04:55:55Z,6310000,False,,,0,,D. Bane Free Throw 1 of 2 (23 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,Made,,,,,23.0,,,,,,,,
643,PT02M32.00S,2022-11-12T04:55:56.4Z,4,REGULAR,substitution,out,[],1629162,,,1610612763,112,101,2022-11-12T04:55:59Z,6320000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT02M32.00S,2022-11-12T04:55:56.4Z,4,REGULAR,substitution,in,[],1627854,,,1610612763,112,101,2022-11-12T04:55:59Z,6330000,False,,,0,,SUB in: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT02M32.00S,2022-11-12T04:56:16.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630217,,,1610612763,113,101,2022-11-12T04:56:16Z,6340000,False,,,0,,D. Bane Free Throw 2 of 2 (24 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,Made,,,,,24.0,,,,,,,,
646,PT02M18.00S,2022-11-12T04:56:32.4Z,4,REGULAR,2pt,Jump Shot,[],1630162,23.603810775295663,59.55882352941176,1610612750,113,101,2022-11-12T04:56:35Z,6350000,False,-48.0,169.0,1,left,MISS A. Edwards 17' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,17.6,Missed,,,,,,,,,,,,,
647,PT02M15.00S,2022-11-12T04:56:35.4Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,113,101,2022-11-12T04:56:35Z,6360000,False,,,0,,J. Morant REBOUND (Off:3 Def:6),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,,,,,,,,646.0,9.0,6.0,3.0,,,,,,,,,
648,PT01M57.00S,2022-11-12T04:56:52.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,86.67871222076215,47.549019607843135,1610612763,113,101,2022-11-12T04:56:59Z,6370000,False,-12.0,73.0,1,right,MISS J. Morant 7' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.37,Missed,,,,,,,,,,,,,
649,PT01M51.00S,2022-11-12T04:56:58.9Z,4,REGULAR,rebound,defensive,[],203937,,,1610612750,113,101,2022-11-12T04:56:59Z,6380000,False,,,0,,K. Anderson REBOUND (Off:0 Def:7),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,648.0,7.0,7.0,0.0,,,,,,,,,
650,PT01M45.00S,2022-11-12T04:57:05.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,19.398817345597898,51.470588235294116,1610612750,113,103,2022-11-12T05:13:24Z,6390000,False,-7.0,130.0,1,left,K. Anderson 13' floating Jump Shot (11 PTS),[203937],1610612750.0,MIN,floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.0,Made,,,,,11.0,,,,,,,,
651,PT01M27.00S,2022-11-12T04:57:30.1Z,4,REGULAR,3pt,Jump Shot,[],1630583,92.46057818659659,96.07843137254902,1610612763,113,103,2022-11-12T04:57:34Z,6400000,False,230.0,18.0,1,right,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,,,,,,23.11,Missed,,,,,,,,,,,,,
652,PT01M24.00S,2022-11-12T04:57:33.1Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,113,103,2022-11-12T04:57:34Z,6410000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,,,,,,651.0,6.0,5.0,1.0,,,,,,,,,
653,PT01M11.00S,2022-11-12T04:57:50.0Z,4,REGULAR,turnover,backcourt,[],203937,,,1610612750,113,103,2022-11-12T04:57:59Z,6420000,False,,,0,,K. Anderson backcourt TURNOVER (3 TO),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,202041.0,,,,,,,,,,,,,,,,,3.0,,
654,PT01M11.00S,2022-11-12T04:58:14.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,113,103,2022-11-12T04:58:14Z,6430000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M54.50S,2022-11-12T05:00:10.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629630,64.47109067017082,58.08823529411765,1610612763,113,103,2022-11-12T05:00:17Z,6440000,False,40.0,281.0,1,right,MISS J. Morant 28' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,28.44,Missed,,,,,,,,,,,,,
656,PT00M51.90S,2022-11-12T05:00:13.0Z,4,REGULAR,rebound,offensive,[],1630583,,,1610612763,113,103,2022-11-12T05:00:17Z,6450000,False,,,0,,S. Aldama REBOUND (Off:1 Def:6),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,,,,655.0,7.0,6.0,1.0,,,,,,,,,
657,PT00M51.50S,2022-11-12T05:00:22.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612763,113,103,2022-11-12T05:00:44Z,6460000,False,,,0,,J. McDaniels personal FOUL (6 PF) (Aldama 2 FT),"[1630183, 1630583]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,201638.0,6.0,0.0,Aldama,1630583.0,,,,,,,,,,,,,,,
659,PT00M51.50S,2022-11-12T05:00:27.4Z,4,REGULAR,substitution,out,[],1630183,,,1610612763,113,103,2022-11-12T05:00:38Z,6480000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M51.50S,2022-11-12T05:00:27.4Z,4,REGULAR,substitution,in,[],1627752,,,1610612763,113,103,2022-11-12T05:00:38Z,6490000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M51.50S,2022-11-12T05:00:57.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630583,,,1610612763,113,103,2022-11-12T05:00:57Z,6500000,False,,,0,,MISS S. Aldama Free Throw 1 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
662,PT00M51.50S,2022-11-12T05:00:57.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,113,103,2022-11-12T05:00:57Z,6510000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,661.0,,,,,,,,,,,,
663,PT00M51.50S,2022-11-12T05:01:14.7Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630583,,,1610612763,114,103,2022-11-12T05:01:14Z,6520000,False,,,0,,S. Aldama Free Throw 2 of 2 (12 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,Made,,,,,12.0,,,,,,,,
664,PT00M34.80S,2022-11-12T05:01:33.9Z,4,REGULAR,3pt,Jump Shot,[],203937,29.77989487516426,69.36274509803921,1610612750,114,103,2022-11-12T05:01:39Z,6530000,False,-97.0,227.0,1,left,MISS K. Anderson 24' 3PT,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,24.71,Missed,,,,,,,,,,,,,
665,PT00M30.10S,2022-11-12T05:01:38.6Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,114,103,2022-11-12T05:01:39Z,6540000,False,,,0,,J. Morant REBOUND (Off:3 Def:7),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,664.0,10.0,7.0,3.0,,,,,,,,,
666,PT00M08.10S,2022-11-12T05:02:00.4Z,4,REGULAR,turnover,bad pass,[],1629630,,,1610612763,114,103,2022-11-12T05:02:05Z,6550000,False,,,0,,J. Morant bad pass TURNOVER (4 TO),"[1629630, 203937]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,4.0,Anderson,203937.0
667,PT00M08.10S,2022-11-12T05:02:00.4Z,4,REGULAR,steal,,[],203937,,,1610612750,114,103,2022-11-12T05:02:02Z,6560000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
668,PT00M02.60S,2022-11-12T05:02:06.0Z,4,REGULAR,turnover,bad pass,[],203937,,,1610612750,114,103,2022-11-12T05:02:08Z,6570000,False,,,0,,K. Anderson bad pass TURNOVER (4 TO),"[203937, 1629630]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,4.0,Morant,1629630.0
669,PT00M02.60S,2022-11-12T05:02:06.0Z,4,REGULAR,steal,,[],1629630,,,1610612763,114,103,2022-11-12T05:02:07Z,6580000,False,,,0,,J. Morant STEAL (2 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
670,PT00M00.00S,2022-11-12T05:02:21.9Z,4,REGULAR,period,end,[],0,,,1610612763,114,103,2022-11-12T05:02:21Z,6590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M00.00S,2022-11-12T05:02:25.5Z,4,REGULAR,game,end,[],0,,,0,114,103,2022-11-12T05:02:25Z,6600000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
