actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
595,PT01M10.00S,2022-10-21T01:39:42.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628960,6.8823915900131425,52.450980392156865,1610612749,86,86,2022-10-21T01:39:46Z,5890000,-12.0,12.0,1,left,G. Allen cutting Layup (12 PTS) (J. Holiday 8 AST),"[1628960, 201950]",1610612749.0,MIL,cutting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,12.0,J. Holiday,201950.0,8.0,,,,,,,,,,
597,PT00M55.30S,2022-10-21T01:40:06.8Z,4,REGULAR,2pt,Jump Shot,[],203954,75.607752956636,37.745098039215684,1610612755,86,86,2022-10-21T01:40:12Z,5910000,-61.0,177.0,1,right,MISS J. Embiid 18' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,18.71,Missed,,,,,,,,,,,,,,,,,,
598,PT00M52.00S,2022-10-21T01:40:10.1Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,86,86,2022-10-21T01:40:12Z,5920000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:13),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,,,597.0,13.0,13.0,0.0,,,,,,,,,,,,,,
599,PT00M34.40S,2022-10-21T01:40:27.6Z,4,REGULAR,3pt,Jump Shot,[],201572,9.379106438896187,4.901960784313729,1610612749,86,86,2022-10-21T01:40:38Z,5930000,225.0,36.0,1,left,MISS B. Lopez 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,22.83,Missed,,,,,,,,,,,,,,,,,,
600,PT00M33.00S,2022-10-21T01:40:29.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,86,86,2022-10-21T01:43:34Z,5940000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Right Corner 3,24+ Right,,,599.0,,,,,,,,,,,,,,,,,
601,PT00M32.90S,2022-10-21T01:40:37.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612755,86,86,2022-10-21T01:43:41Z,5950000,,,0,,G. Antetokounmpo loose ball personal FOUL (4 PF) (Tucker 2 FT),"[203507, 200782]",1610612749.0,MIL,loose ball,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202058.0,4.0,0.0,Tucker,200782.0,,,,,
603,PT00M32.90S,2022-10-21T01:41:00.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,86,86,2022-10-21T01:43:51Z,5970000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M32.90S,2022-10-21T01:43:53.6Z,4,REGULAR,freethrow,1 of 2,[],200782,,,1610612755,87,86,2022-10-21T01:44:37Z,5990000,,,0,,P. Tucker Free Throw 1 of 2 (4 PTS),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
606,PT00M32.90S,2022-10-21T01:43:58.3Z,4,REGULAR,substitution,out,[],201935,,,1610612755,87,86,2022-10-21T01:44:07Z,6000000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M32.90S,2022-10-21T01:43:58.3Z,4,REGULAR,substitution,out,[],1630178,,,1610612755,87,86,2022-10-21T01:44:07Z,6010000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M32.90S,2022-10-21T01:43:58.3Z,4,REGULAR,substitution,in,[],1627863,,,1610612755,87,86,2022-10-21T01:44:07Z,6020000,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M32.90S,2022-10-21T01:43:58.3Z,4,REGULAR,substitution,in,[],1629680,,,1610612755,87,86,2022-10-21T01:44:07Z,6030000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M32.90S,2022-10-21T01:43:53.6Z,4,REGULAR,freethrow,2 of 2,[],200782,,,1610612755,88,86,2022-10-21T01:44:37Z,6040000,,,0,,P. Tucker Free Throw 2 of 2 (5 PTS),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
611,PT00M24.70S,2022-10-21T01:44:49.2Z,4,REGULAR,3pt,Jump Shot,[],202083,29.61563731931669,75.49019607843138,1610612749,88,89,2022-10-21T01:44:53Z,6050000,-127.0,226.0,1,left,W. Matthews 25' 3PT  (8 PTS) (G. Allen 4 AST),"[202083, 1628960]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Left Center,25.94,Made,,,,,8.0,G. Allen,1628960.0,4.0,,,,,,,,,,
613,PT00M23.80S,2022-10-21T01:44:56.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,88,89,2022-10-21T01:44:56Z,6070000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M23.80S,2022-10-21T01:46:24.0Z,4,REGULAR,substitution,out,[],1627863,,,1610612755,88,89,2022-10-21T01:46:34Z,6080000,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M23.80S,2022-10-21T01:46:24.0Z,4,REGULAR,substitution,out,[],1629680,,,1610612755,88,89,2022-10-21T01:46:34Z,6090000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M23.80S,2022-10-21T01:46:24.0Z,4,REGULAR,substitution,in,[],201935,,,1610612755,88,89,2022-10-21T01:46:34Z,6100000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M23.80S,2022-10-21T01:46:24.0Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,88,89,2022-10-21T01:46:34Z,6110000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M09.90S,2022-10-21T01:47:25.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,88,89,2022-10-21T01:47:25Z,6130000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M04.00S,2022-10-21T01:49:08.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,95.18725361366623,43.13725490196079,1610612755,88,89,2022-10-21T01:49:17Z,6140000,-34.0,-7.0,1,right,MISS J. Harden driving floating bank Shot,[201935],1610612755.0,PHI,driving floating bank,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,,,,,,,,,,
621,PT00M02.50S,2022-10-21T01:49:09.5Z,4,REGULAR,rebound,defensive,[],202083,,,1610612749,88,89,2022-10-21T01:59:53Z,6150000,,,0,,W. Matthews REBOUND (Off:3 Def:2),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Restricted Area,0-8 Center,,,620.0,5.0,2.0,3.0,,,,,,,,,,,,,,
622,PT00M02.50S,2022-10-21T01:49:13.3Z,4,REGULAR,foul,personal,[],203954,,,1610612749,88,89,2022-10-21T01:50:16Z,6160000,,,0,,J. Embiid personal FOUL (2 PF),"[203954, 1628960]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627964.0,2.0,0.0,Allen,1628960.0,,,,,
624,PT00M02.50S,2022-10-21T01:49:35.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,88,89,2022-10-21T01:49:35Z,6180000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M02.50S,2022-10-21T01:51:19.6Z,4,REGULAR,substitution,out,[],202083,,,1610612749,88,89,2022-10-21T01:51:22Z,6190000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M02.50S,2022-10-21T01:51:19.6Z,4,REGULAR,substitution,in,[],201588,,,1610612749,88,89,2022-10-21T01:51:22Z,6200000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M02.50S,2022-10-21T01:51:28.0Z,4,REGULAR,substitution,out,[],1630178,,,1610612749,88,89,2022-10-21T01:51:30Z,6210000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M02.50S,2022-10-21T01:51:28.0Z,4,REGULAR,substitution,in,[],1627863,,,1610612749,88,89,2022-10-21T01:51:30Z,6220000,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M01.90S,2022-10-21T01:51:56.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612749,88,89,2022-10-21T01:52:06Z,6230000,,,0,,T. Harris take personal FOUL (2 PF) (Lopez 2 FT),"[202699, 201572]",1610612755.0,PHI,take,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627964.0,2.0,0.0,Lopez,201572.0,,,,,
631,PT00M01.90S,2022-10-21T01:52:28.6Z,4,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,88,90,2022-10-21T01:52:28Z,6250000,,,0,,B. Lopez Free Throw 1 of 2 (17 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
632,PT00M01.90S,2022-10-21T01:52:31.6Z,4,REGULAR,substitution,out,[],1627863,,,1610612749,88,90,2022-10-21T01:52:34Z,6260000,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M01.90S,2022-10-21T01:52:31.6Z,4,REGULAR,substitution,in,[],1630178,,,1610612749,88,90,2022-10-21T01:52:34Z,6270000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M01.90S,2022-10-21T01:52:28.6Z,4,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,88,90,2022-10-21T01:52:53Z,6280000,,,0,,MISS B. Lopez Free Throw 2 of 2,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
635,PT00M01.90S,2022-10-21T01:52:28.6Z,4,REGULAR,rebound,offensive,[],201572,,,1610612749,88,90,2022-10-21T01:52:53Z,6290000,,,0,,B. Lopez REBOUND (Off:1 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,634.0,4.0,3.0,1.0,,,,,,,,,,,,,,
636,PT00M00.00S,2022-10-21T01:52:53.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201572,28.95860709592641,51.22549019607843,1610612749,88,90,2022-10-21T01:53:01Z,6300000,-6.0,220.0,1,left,MISS B. Lopez 21' Jump Shot,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Center,21.98,Missed,,,,,,,,,,,,,,,,,,
637,PT00M00.00S,2022-10-21T01:52:53.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,88,90,2022-10-21T01:53:55Z,6310000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Center,,,636.0,,,,,,,,,,,,,,,,,
638,PT00M00.00S,2022-10-21T01:53:08.0Z,4,REGULAR,period,end,[],0,,,1610612749,88,90,2022-10-21T01:53:55Z,6320000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M00.00S,2022-10-21T01:53:56.4Z,4,REGULAR,game,end,[],0,,,0,88,90,2022-10-21T01:53:56Z,6330000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
