actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
432,PT06M53.00S,2023-02-24T02:08:31.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,55,65,2023-02-24T02:08:42Z,4260000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,431.0,,,,,,,,,,,,,,,,,
433,PT06M53.00S,2023-02-24T02:08:38.1Z,3,REGULAR,turnover,traveling,[],203954,,,1610612755,55,65,2023-02-24T02:08:50Z,4270000,False,,,0,,J. Embiid traveling TURNOVER (2 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2715.0,,,,,2.0,,,,,,
434,PT06M53.00S,2023-02-24T02:08:44.0Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,55,65,2023-02-24T02:08:46Z,4280000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M53.00S,2023-02-24T02:08:44.0Z,3,REGULAR,substitution,in,[],1629723,,,1610612763,55,65,2023-02-24T02:08:46Z,4290000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M43.00S,2023-02-24T02:08:58.1Z,3,REGULAR,violation,kicked ball,[],200782,,,1610612763,55,65,2023-02-24T02:09:07Z,4300000,False,,,0,,P. Tucker kicked ball VIOLATION,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,
437,PT06M34.00S,2023-02-24T02:09:21.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,30.929697766097235,75.24509803921569,1610612763,55,65,2023-02-24T02:09:27Z,4310000,False,-126.0,238.0,1,left,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
438,PT06M31.00S,2023-02-24T02:09:24.5Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,55,65,2023-02-24T02:09:27Z,4320000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,437.0,4.0,4.0,0.0,,,,,,,,,,,,,,
439,PT06M13.00S,2023-02-24T02:09:43.4Z,3,REGULAR,2pt,Jump Shot,[],203954,75.73915900131406,44.11764705882353,1610612755,57,65,2023-02-24T02:09:48Z,4330000,False,-29.0,176.0,1,right,J. Embiid 17' step back Jump Shot (15 PTS),[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,17.8,Made,,,,,,,,,,,,,15.0,,,,,
440,PT05M55.00S,2023-02-24T02:10:01.4Z,3,REGULAR,2pt,Jump Shot,[],1629630,21.337056504599218,51.470588235294116,1610612763,57,67,2023-02-24T02:10:05Z,4340000,False,-7.0,148.0,1,left,J. Morant 14' driving floating Jump Shot (11 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,Mid-Range,8-16 Center,14.83,Made,,,,,,,,,,,,,11.0,,,,,
441,PT05M38.00S,2023-02-24T02:10:18.2Z,3,REGULAR,3pt,Jump Shot,[],202699,85.85742444152432,98.52941176470588,1610612755,60,67,2023-02-24T02:10:23Z,4350000,False,243.0,80.0,1,right,T. Harris 25' 3PT  (10 PTS) (J. Embiid 3 AST),"[202699, 203954]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,25.56,Made,,,,,,,,,,,,,10.0,J. Embiid,203954.0,3.0,,
443,PT05M20.00S,2023-02-24T02:10:38.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612763,60,67,2023-02-24T02:10:52Z,4370000,False,,,0,,J. Embiid shooting personal FOUL (3 PF) (Morant 2 FT),"[203954, 1629630]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2715.0,3.0,0.0,Morant,1629630.0,,,,,,,
445,PT05M20.00S,2023-02-24T02:11:09.1Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,60,68,2023-02-24T02:11:09Z,4390000,False,,,0,,J. Morant Free Throw 1 of 2 (12 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
446,PT05M20.00S,2023-02-24T02:11:10.9Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,60,68,2023-02-24T02:11:13Z,4400000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M20.00S,2023-02-24T02:11:10.9Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,60,68,2023-02-24T02:11:13Z,4410000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M20.00S,2023-02-24T02:12:29.6Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,60,69,2023-02-24T02:12:29Z,4430000,False,,,0,,J. Morant Free Throw 2 of 2 (13 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,,,,,13.0,,,,,
450,PT05M08.00S,2023-02-24T02:12:46.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630583,,,1610612755,60,69,2023-02-24T02:12:57Z,4440000,False,,,0,,S. Aldama shooting personal FOUL (1 PF) (Embiid 2 FT),"[1630583, 203954]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2715.0,1.0,0.0,Embiid,203954.0,,,,,,,
452,PT05M08.00S,2023-02-24T02:13:12.1Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,61,69,2023-02-24T02:13:12Z,4460000,False,,,0,,J. Embiid Free Throw 1 of 2 (16 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,,,,,16.0,,,,,
453,PT05M08.00S,2023-02-24T02:13:28.7Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,62,69,2023-02-24T02:13:28Z,4470000,False,,,0,,J. Embiid Free Throw 2 of 2 (17 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,,,,,17.0,,,,,
454,PT04M56.00S,2023-02-24T02:13:42.2Z,3,REGULAR,2pt,Jump Shot,[],1628415,22.2568988173456,37.99019607843137,1610612763,62,71,2023-02-24T02:13:47Z,4480000,False,60.0,157.0,1,left,D. Brooks 16' pullup Jump Shot (9 PTS) (S. Aldama 1 AST),"[1628415, 1630583]",1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right Center,16.78,Made,,,,,,,,,,,,,9.0,S. Aldama,1630583.0,1.0,,
456,PT04M29.00S,2023-02-24T02:14:09.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.0335085413929,53.18627450980392,1610612755,62,71,2023-02-24T02:14:46Z,4500000,False,16.0,22.0,1,right,MISS J. Embiid Layup - blocked,"[203954, 1630583]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,Aldama,1630583.0,,,,,,,,,,,,
457,PT04M29.00S,2023-02-24T02:14:09.9Z,3,REGULAR,block,,[],1630583,,,1610612755,62,71,2023-02-24T02:14:12Z,4510000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
458,PT04M29.00S,2023-02-24T02:14:09.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,62,71,2023-02-24T02:14:46Z,4520000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,456.0,,,,,,,,,,,,,,,,,
460,PT04M29.00S,2023-02-24T02:14:28.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,91.24507227332458,47.05882352941176,1610612755,62,71,2023-02-24T02:18:11Z,4540000,False,-15.0,30.0,1,right,MISS J. Embiid Layup,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
461,PT04M29.00S,2023-02-24T02:14:28.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,62,71,2023-02-24T02:15:10Z,4550000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,460.0,,,,,,,,,,,,,,,,,
462,PT04M29.00S,2023-02-24T02:14:32.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612755,62,71,2023-02-24T02:14:40Z,4560000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2715.0,,,,,,,,,,,
463,PT04M18.00S,2023-02-24T02:14:52.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630583,7.408015768725363,48.774509803921575,1610612763,62,73,2023-02-24T02:14:59Z,4570000,False,6.0,17.0,1,left,S. Aldama alley-oop Layup (6 PTS) (J. Morant 3 AST),"[1630583, 1629630]",1610612763.0,MEM,alley-oop,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,,,,,,,6.0,J. Morant,1629630.0,3.0,,
465,PT04M07.00S,2023-02-24T02:15:03.4Z,3,REGULAR,3pt,Jump Shot,[],1630178,69.1688567674113,69.11764705882354,1610612755,62,73,2023-02-24T02:15:13Z,4590000,False,96.0,237.0,1,right,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
466,PT04M05.00S,2023-02-24T02:15:05.4Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,62,73,2023-02-24T02:15:13Z,4600000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,465.0,3.0,2.0,1.0,,,,,,,,,,,,,,
467,PT03M58.00S,2023-02-24T02:15:12.6Z,3,REGULAR,3pt,Jump Shot,[],1630583,29.09001314060447,82.59803921568627,1610612763,62,73,2023-02-24T02:15:19Z,4610000,False,-163.0,221.0,1,left,MISS S. Aldama 27' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,27.45,Missed,,,,,,,,,,,,,,,,,,
468,PT03M53.00S,2023-02-24T02:15:17.6Z,3,REGULAR,rebound,offensive,[],1628415,,,1610612763,62,73,2023-02-24T02:15:19Z,4620000,False,,,0,,D. Brooks REBOUND (Off:2 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,467.0,4.0,2.0,2.0,,,,,,,,,,,,,,
469,PT03M53.00S,2023-02-24T02:15:17.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,5.590000152587891,50.0,1610612763,62,73,2023-02-24T02:15:17Z,4630000,False,0.0,0.0,1,left,MISS D. Brooks tip Layup,[1628415],1610612763.0,MEM,tip,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
470,PT03M53.00S,2023-02-24T02:15:17.9Z,3,REGULAR,rebound,defensive,[],200782,,,1610612755,62,73,2023-02-24T02:15:17Z,4640000,False,,,0,,P. Tucker REBOUND (Off:1 Def:3),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,8-16 Left,,,469.0,4.0,3.0,1.0,,,,,,,,,,,,,,
471,PT03M52.00S,2023-02-24T02:15:20.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630583,,,1610612755,62,73,2023-02-24T02:15:31Z,4650000,False,,,0,,S. Aldama shooting personal FOUL (2 PF) (Maxey 2 FT),"[1630583, 1630178]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,101283.0,2.0,0.0,Maxey,1630178.0,,,,,,,
473,PT03M52.00S,2023-02-24T02:15:54.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,63,73,2023-02-24T02:15:54Z,4670000,False,,,0,,T. Maxey Free Throw 1 of 2 (7 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
474,PT03M52.00S,2023-02-24T02:15:55.3Z,3,REGULAR,substitution,out,[],201935,,,1610612755,63,73,2023-02-24T02:16:08Z,4680000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M52.00S,2023-02-24T02:15:55.3Z,3,REGULAR,substitution,out,[],202699,,,1610612755,63,73,2023-02-24T02:16:08Z,4690000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M52.00S,2023-02-24T02:15:55.3Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,63,73,2023-02-24T02:16:08Z,4700000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M52.00S,2023-02-24T02:15:55.3Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,63,73,2023-02-24T02:16:08Z,4710000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M52.00S,2023-02-24T02:16:12.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,64,73,2023-02-24T02:16:12Z,4720000,False,,,0,,T. Maxey Free Throw 2 of 2 (8 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
479,PT03M42.00S,2023-02-24T02:16:25.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,15.029566360052556,47.05882352941176,1610612763,64,75,2023-02-24T02:16:30Z,4730000,False,15.0,89.0,1,left,J. Morant 9' driving floating Jump Shot (15 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,9.0,Made,,,,,,,,,,,,,15.0,,,,,
480,PT03M24.00S,2023-02-24T02:16:42.8Z,3,REGULAR,turnover,bad pass,[],1627777,,,1610612755,64,75,2023-02-24T02:16:47Z,4740000,False,,,0,,G. Niang bad pass TURNOVER (1 TO),"[1627777, 1630214]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,,,,,Tillman,1630214.0
481,PT03M24.00S,2023-02-24T02:16:42.8Z,3,REGULAR,steal,,[],1630214,,,1610612763,64,75,2023-02-24T02:16:45Z,4750000,False,,,0,,X. Tillman STEAL (2 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
482,PT03M16.00S,2023-02-24T02:16:51.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,12.66425755584757,47.05882352941176,1610612763,64,75,2023-02-24T02:16:54Z,4760000,False,15.0,67.0,1,left,MISS J. Morant 6' turnaround Shot,[1629630],1610612763.0,MEM,turnaround,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
483,PT03M14.00S,2023-02-24T02:16:53.0Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,64,75,2023-02-24T02:16:54Z,4770000,False,,,0,,J. Embiid REBOUND (Off:2 Def:13),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,482.0,15.0,13.0,2.0,,,,,,,,,,,,,,
484,PT03M03.00S,2023-02-24T02:17:03.3Z,3,REGULAR,3pt,Jump Shot,[],200782,95.18725361366623,3.67647058823529,1610612755,67,75,2023-02-24T02:17:08Z,4780000,False,-232.0,-7.0,1,right,P. Tucker 3PT  (6 PTS) (J. Embiid 4 AST),"[200782, 203954]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,23.17,Made,,,,,,,,,,,,,6.0,J. Embiid,203954.0,4.0,,
486,PT02M45.00S,2023-02-24T02:17:21.7Z,3,REGULAR,3pt,Jump Shot,[],1629630,31.586727989487514,76.7156862745098,1610612763,67,75,2023-02-24T02:17:26Z,4800000,False,-134.0,244.0,1,left,MISS J. Morant 27' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,27.85,Missed,,,,,,,,,,,,,,,,,,
487,PT02M42.00S,2023-02-24T02:17:24.7Z,3,REGULAR,rebound,defensive,[],200782,,,1610612755,67,75,2023-02-24T02:17:26Z,4810000,False,,,0,,P. Tucker REBOUND (Off:1 Def:4),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Left Center,,,486.0,5.0,4.0,1.0,,,,,,,,,,,,,,
488,PT02M34.00S,2023-02-24T02:17:33.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.79303547963207,52.450980392156865,1610612755,67,75,2023-02-24T02:17:37Z,4820000,False,12.0,-4.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.28,Missed,,,,,,,,,,,,,,,,,,
489,PT02M32.00S,2023-02-24T02:17:35.2Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,67,75,2023-02-24T02:17:37Z,4830000,False,,,0,,J. Konchar REBOUND (Off:2 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,488.0,5.0,3.0,2.0,,,,,,,,,,,,,,
490,PT02M21.00S,2023-02-24T02:17:46.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.013797634691201,44.85294117647059,1610612763,67,75,2023-02-24T02:17:50Z,4840000,False,26.0,13.0,1,left,MISS J. Morant driving reverse Layup,[1629630],1610612763.0,MEM,driving reverse,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.9,Missed,,,,,,,,,,,,,,,,,,
491,PT02M19.00S,2023-02-24T02:17:48.1Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,67,75,2023-02-24T02:17:50Z,4850000,False,,,0,,J. Embiid REBOUND (Off:2 Def:14),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,490.0,16.0,14.0,2.0,,,,,,,,,,,,,,
492,PT02M15.00S,2023-02-24T02:17:52.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,94.26741130091985,3.9215686274509807,1610612755,67,75,2023-02-24T02:18:00Z,4860000,False,-230.0,1.0,1,right,MISS T. Maxey running 3PT,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
493,PT02M11.00S,2023-02-24T02:17:56.0Z,3,REGULAR,rebound,defensive,[],1630214,,,1610612763,67,75,2023-02-24T02:18:00Z,4870000,False,,,0,,X. Tillman REBOUND (Off:2 Def:7),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Left Corner 3,24+ Left,,,492.0,9.0,7.0,2.0,,,,,,,,,,,,,,
494,PT01M59.00S,2023-02-24T02:18:10.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612763,67,75,2023-02-24T02:22:39Z,4880000,False,,,0,,T. Maxey personal FOUL (2 PF) (Brooks 2 FT),"[1630178, 1628415]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,2715.0,2.0,0.0,Brooks,1628415.0,,,,,,,
496,PT01M59.00S,2023-02-24T02:19:06.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,67,75,2023-02-24T02:19:06Z,4900000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M59.00S,2023-02-24T02:21:30.1Z,3,REGULAR,substitution,out,[],1630214,,,1610612763,67,75,2023-02-24T02:21:41Z,4910000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M59.00S,2023-02-24T02:21:30.1Z,3,REGULAR,substitution,out,[],1630583,,,1610612763,67,75,2023-02-24T02:21:41Z,4920000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M59.00S,2023-02-24T02:21:30.1Z,3,REGULAR,substitution,out,[],1629630,,,1610612763,67,75,2023-02-24T02:21:41Z,4930000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M59.00S,2023-02-24T02:21:30.1Z,3,REGULAR,substitution,in,[],1628991,,,1610612763,67,75,2023-02-24T02:21:41Z,4940000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M59.00S,2023-02-24T02:21:30.1Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,67,75,2023-02-24T02:21:41Z,4950000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M59.00S,2023-02-24T02:21:30.1Z,3,REGULAR,substitution,in,[],1626145,,,1610612763,67,75,2023-02-24T02:21:41Z,4960000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M59.00S,2023-02-24T02:21:45.2Z,3,REGULAR,substitution,out,[],200782,,,1610612763,67,75,2023-02-24T02:21:53Z,4970000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M59.00S,2023-02-24T02:21:45.2Z,3,REGULAR,substitution,in,[],1629667,,,1610612763,67,75,2023-02-24T02:21:53Z,4980000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M59.00S,2023-02-24T02:22:02.1Z,3,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,67,76,2023-02-24T02:22:26Z,4990000,False,,,0,,D. Brooks Free Throw 1 of 2 (10 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,,,,,,,10.0,,,,,
506,PT01M59.00S,2023-02-24T02:22:02.1Z,3,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,67,77,2023-02-24T02:22:26Z,5000000,False,,,0,,D. Brooks Free Throw 2 of 2 (11 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,,,,,,,11.0,,,,,
507,PT01M47.00S,2023-02-24T02:22:28.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,94.53022339027595,50.245098039215684,1610612755,69,77,2023-02-24T02:22:33Z,5010000,False,1.0,-1.0,1,right,J. McDaniels alley-oop Layup (3 PTS) (T. Maxey 3 AST),"[1629667, 1630178]",1610612755.0,PHI,alley-oop,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,,,,,,,,,3.0,T. Maxey,1630178.0,3.0,,
509,PT01M27.00S,2023-02-24T02:22:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,6.750985545335084,50.98039215686275,1610612763,69,79,2023-02-24T02:22:54Z,5030000,False,-5.0,11.0,1,left,J. Konchar Layup (9 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,,,,,,,,,9.0,,,,,
510,PT01M09.00S,2023-02-24T02:23:08.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612755,69,79,2023-02-24T02:23:14Z,5040000,False,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Embiid 2 FT),"[1628991, 203954]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,101283.0,2.0,0.0,Embiid,203954.0,,,,,,,
512,PT01M09.00S,2023-02-24T02:23:34.3Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,70,79,2023-02-24T02:23:34Z,5060000,False,,,0,,J. Embiid Free Throw 1 of 2 (18 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,,,,,18.0,,,,,
513,PT01M09.00S,2023-02-24T02:23:35.5Z,3,REGULAR,substitution,out,[],1628415,,,1610612755,70,79,2023-02-24T02:23:39Z,5070000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT01M09.00S,2023-02-24T02:23:35.5Z,3,REGULAR,substitution,in,[],1630217,,,1610612755,70,79,2023-02-24T02:23:39Z,5080000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT01M09.00S,2023-02-24T02:23:58.8Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,71,79,2023-02-24T02:23:58Z,5090000,False,,,0,,J. Embiid Free Throw 2 of 2 (19 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,,,,,19.0,,,,,
