actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
611,PT04M18.00S,2022-12-20T02:25:34.3Z,5,OVERTIME,turnover,bad pass,[],201935,,,1610612755,101,99,2022-12-20T02:25:51Z,6050000,False,,,0,,J. Harden bad pass TURNOVER (5 TO),"[201935, 1628449]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,5.0,Boucher,1628449.0,,,,,,,,
612,PT04M18.00S,2022-12-20T02:25:34.3Z,5,OVERTIME,steal,,[],1628449,,,1610612761,101,99,2022-12-20T02:25:36Z,6060000,False,,,0,,C. Boucher STEAL (2 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
613,PT04M17.00S,2022-12-20T02:25:37.7Z,5,OVERTIME,turnover,backcourt,[],1628449,,,1610612761,101,99,2022-12-20T02:26:05Z,6070000,False,,,0,,C. Boucher backcourt TURNOVER (1 TO),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1.0,,,202037.0,,,,,,,
614,PT04M07.00S,2022-12-20T02:26:07.1Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],200782,89.83245729303549,3.9215686274509802,1610612755,101,99,2022-12-20T02:26:12Z,6080000,False,-230.0,43.0,1,right,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
615,PT04M03.00S,2022-12-20T02:26:11.1Z,5,OVERTIME,rebound,defensive,[],1628449,,,1610612761,101,99,2022-12-20T02:26:12Z,6090000,False,,,0,,C. Boucher REBOUND (Off:2 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,614.0,7.0,5.0,2.0,,,,,,,,,,,,,,
616,PT03M46.00S,2022-12-20T02:26:28.4Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1630567,14.14257555847569,49.01960784313725,1610612761,101,101,2022-12-20T02:26:32Z,6100000,False,5.0,80.0,1,left,S. Barnes 8' floating Jump Shot (6 PTS) (P. Siakam 6 AST),"[1630567, 1627783]",1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,8.05,Made,,,,,,,6.0,,,,,P. Siakam,1627783.0,6.0,,,,
618,PT03M37.00S,2022-12-20T02:26:36.5Z,5,OVERTIME,3pt,Jump Shot,[],1629001,68.28186596583443,25.98039215686275,1610612755,101,101,2022-12-20T02:26:40Z,6120000,False,-120.0,246.0,1,right,MISS D. Melton 27' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,27.35,Missed,,,,,,,,,,,,,,,,,,
619,PT03M35.00S,2022-12-20T02:26:38.5Z,5,OVERTIME,rebound,defensive,[],1628449,,,1610612761,101,101,2022-12-20T02:26:40Z,6130000,False,,,0,,C. Boucher REBOUND (Off:2 Def:6),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,618.0,8.0,6.0,2.0,,,,,,,,,,,,,,
620,PT03M24.00S,2022-12-20T02:26:50.0Z,5,OVERTIME,3pt,Jump Shot,[],1627832,33.459264126149804,38.23529411764706,1610612761,101,101,2022-12-20T02:26:55Z,6140000,False,59.0,262.0,1,left,MISS F. VanVleet 26' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.85,Missed,,,,,,,,,,,,,,,,,,
621,PT03M21.00S,2022-12-20T02:26:53.0Z,5,OVERTIME,rebound,defensive,[],200782,,,1610612755,101,101,2022-12-20T02:26:55Z,6150000,False,,,0,,P. Tucker REBOUND (Off:2 Def:3),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Center,,,620.0,5.0,3.0,2.0,,,,,,,,,,,,,,
622,PT03M06.00S,2022-12-20T02:27:08.4Z,5,OVERTIME,3pt,Jump Shot,[],201935,71.82982917214193,86.27450980392157,1610612755,101,101,2022-12-20T02:27:14Z,6160000,False,181.0,212.0,1,right,MISS J. Harden 27' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,27.92,Missed,,,,,,,,,,,,,,,,,,
623,PT03M03.00S,2022-12-20T02:27:11.4Z,5,OVERTIME,rebound,defensive,[],1627783,,,1610612761,101,101,2022-12-20T02:30:02Z,6170000,False,,,0,,P. Siakam REBOUND (Off:0 Def:15),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,622.0,15.0,15.0,0.0,,,,,,,,,,,,,,
624,PT02M42.00S,2022-12-20T02:27:34.1Z,5,OVERTIME,foul,personal,[],203954,,,1610612761,101,101,2022-12-20T02:28:37Z,6180000,False,,,0,,J. Embiid personal FOUL (3 PF),"[203954, 1630567]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202037.0,,,,3.0,0.0,Barnes,1630567.0
626,PT02M34.00S,2022-12-20T02:28:19.2Z,5,OVERTIME,3pt,Jump Shot,[],1627832,28.597240473061763,76.7156862745098,1610612761,101,101,2022-12-20T02:30:30Z,6200000,False,-134.0,216.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
627,PT02M30.00S,2022-12-20T02:28:23.2Z,5,OVERTIME,rebound,defensive,[],202699,,,1610612755,101,101,2022-12-20T02:28:25Z,6210000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,626.0,4.0,4.0,0.0,,,,,,,,,,,,,,
628,PT02M12.00S,2022-12-20T02:28:41.0Z,5,OVERTIME,3pt,Jump Shot,[],202699,87.99277266754271,97.05882352941177,1610612755,104,101,2022-12-20T02:28:46Z,6220000,False,235.0,60.0,1,right,T. Harris 24' 3PT  (21 PTS) (J. Harden 8 AST),"[202699, 201935]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,24.29,Made,,,,,,,21.0,,,,,J. Harden,201935.0,8.0,,,,
630,PT01M52.00S,2022-12-20T02:29:01.2Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1628384,11.777266754270697,41.42156862745098,1610612761,104,101,2022-12-20T02:29:05Z,6240000,False,43.0,58.0,1,left,MISS O. Anunoby 7' driving floating bank Shot,[1628384],1610612761.0,TOR,driving floating bank,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
631,PT01M49.00S,2022-12-20T02:29:04.2Z,5,OVERTIME,rebound,offensive,[],1628449,,,1610612761,104,101,2022-12-20T02:29:05Z,6250000,False,,,0,,C. Boucher REBOUND (Off:3 Def:6),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,630.0,9.0,6.0,3.0,,,,,,,,,,,,,,
632,PT01M48.00S,2022-12-20T02:29:04.8Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1628384,7.046649145860711,4.411764705882353,1610612761,104,101,2022-12-20T02:29:10Z,6260000,False,228.0,14.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,22.83,Missed,,,,,,,,,,,,,,,,,,
633,PT01M45.00S,2022-12-20T02:29:07.8Z,5,OVERTIME,rebound,defensive,[],1629001,,,1610612755,104,101,2022-12-20T02:29:10Z,6270000,False,,,0,,D. Melton REBOUND (Off:1 Def:5),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,,,632.0,6.0,5.0,1.0,,,,,,,,,,,,,,
634,PT01M33.00S,2022-12-20T02:29:19.5Z,5,OVERTIME,2pt,Jump Shot,[],201935,71.69842312746385,46.32352941176471,1610612755,104,101,2022-12-20T02:29:26Z,6280000,False,-18.0,214.0,1,right,MISS J. Harden 21' pullup Shot - blocked,"[201935, 1627832]",1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,21.43,Missed,,,,,VanVleet,1627832.0,,,,,,,,,,,,
635,PT01M33.00S,2022-12-20T02:29:19.5Z,5,OVERTIME,block,,[],1627832,,,1610612755,104,101,2022-12-20T02:29:21Z,6290000,False,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
636,PT01M32.00S,2022-12-20T02:29:20.5Z,5,OVERTIME,rebound,offensive,[],1629001,,,1610612755,104,101,2022-12-20T02:33:09Z,6300000,False,,,0,,D. Melton REBOUND (Off:2 Def:5),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,,,634.0,7.0,5.0,2.0,,,,,,,,,,,,,,
641,PT01M31.00S,2022-12-20T02:30:12.9Z,5,OVERTIME,timeout,challenge,['team'],0,,,1610612755,104,101,2022-12-20T02:33:51Z,6365000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M31.00S,2022-12-20T02:32:51.8Z,5,OVERTIME,foul,offensive,[],200782,,,1610612755,104,101,2022-12-20T02:33:02Z,6370000,False,,,0,,P. Tucker offensive FOUL (5 PF),"[200782, 1630567]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2003.0,,,,5.0,1.0,Barnes,1630567.0
645,PT01M31.00S,2022-12-20T02:32:51.8Z,5,OVERTIME,turnover,offensive foul,[],200782,,,1610612755,104,101,2022-12-20T02:33:02Z,6390000,False,,,0,,P. Tucker offensive foul TURNOVER (3 TO),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,3.0,,,202037.0,,,,,,,
646,PT01M09.00S,2022-12-20T02:33:35.5Z,5,OVERTIME,2pt,Jump Shot,['fromturnover'],1630567,21.23850197109067,50.98039215686274,1610612761,104,101,2022-12-20T02:34:06Z,6400000,False,-5.0,147.0,1,left,MISS S. Barnes 14' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Center,14.72,Missed,,,,,,,,,,,,,,,,,,
647,PT01M08.00S,2022-12-20T02:33:36.5Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612761,104,101,2022-12-20T02:34:25Z,6410000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Center,,,646.0,,,,,,,,,,,,,,,,,
648,PT01M07.00S,2022-12-20T02:33:42.9Z,5,OVERTIME,turnover,shot clock,['team'],0,,,1610612761,104,101,2022-12-20T02:33:52Z,6420000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1628953.0,,,,,,,
649,PT00M59.20S,2022-12-20T02:34:05.4Z,5,OVERTIME,foul,offensive,[],1629001,,,1610612755,104,101,2022-12-20T02:34:19Z,6430000,False,,,0,,D. Melton offensive FOUL (1 PF),"[1629001, 1630567]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2003.0,,,,1.0,0.0,Barnes,1630567.0
651,PT00M59.20S,2022-12-20T02:34:05.4Z,5,OVERTIME,turnover,offensive foul,[],1629001,,,1610612755,104,101,2022-12-20T02:34:05Z,6450000,False,,,0,,D. Melton offensive foul TURNOVER (3 TO),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,3.0,,,2003.0,,,,,,,
652,PT00M36.60S,2022-12-20T02:34:44.7Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],1627783,32.14520367936925,37.5,1610612761,104,101,2022-12-20T02:34:49Z,6460000,False,62.0,250.0,1,left,MISS P. Siakam 25' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
653,PT00M33.60S,2022-12-20T02:34:47.7Z,5,OVERTIME,rebound,defensive,[],200782,,,1610612755,104,101,2022-12-20T02:34:49Z,6470000,False,,,0,,P. Tucker REBOUND (Off:2 Def:4),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Center,,,652.0,6.0,4.0,2.0,,,,,,,,,,,,,,
654,PT00M13.30S,2022-12-20T02:35:08.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629001,93.38042049934296,48.529411764705884,1610612755,104,101,2022-12-20T02:35:16Z,6480000,False,-7.0,10.0,1,right,MISS D. Melton driving finger roll Layup,[1629001],1610612755.0,PHI,driving finger roll,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,1.22,Missed,,,,,,,,,,,,,,,,,,
655,PT00M12.20S,2022-12-20T02:35:09.2Z,5,OVERTIME,rebound,defensive,[],1628449,,,1610612761,104,101,2022-12-20T02:36:47Z,6490000,False,,,0,,C. Boucher REBOUND (Off:3 Def:7),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,654.0,10.0,7.0,3.0,,,,,,,,,,,,,,
657,PT00M12.20S,2022-12-20T02:35:21.1Z,5,OVERTIME,timeout,full,['team'],0,,,1610612761,104,101,2022-12-20T02:37:08Z,6510000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M12.20S,2022-12-20T02:37:11.0Z,5,OVERTIME,timeout,full,['team'],0,,,1610612761,104,101,2022-12-20T02:37:10Z,6540000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M10.10S,2022-12-20T02:38:47.4Z,5,OVERTIME,foul,personal,[],203954,,,1610612761,104,101,2022-12-20T02:38:56Z,6550000,False,,,0,,J. Embiid take personal FOUL (4 PF),"[203954, 1627783]",1610612755.0,PHI,take,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2003.0,,,,4.0,0.0,Siakam,1627783.0
663,PT00M02.10S,2022-12-20T02:39:14.5Z,5,OVERTIME,3pt,Jump Shot,[],1627783,32.933639947437584,58.08823529411765,1610612761,104,101,2022-12-20T02:39:25Z,6570000,False,-40.0,257.0,1,left,MISS P. Siakam 26' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,26.03,Missed,,,,,,,,,,,,,,,,,,
664,PT00M02.10S,2022-12-20T02:39:14.5Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612761,104,101,2022-12-20T02:39:25Z,6580000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,663.0,,,,,,,,,,,,,,,,,
665,PT00M00.00S,2022-12-20T02:39:30.5Z,5,OVERTIME,period,end,[],0,,,1610612761,104,101,2022-12-20T02:39:30Z,6590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M00.00S,2022-12-20T02:39:33.2Z,5,OVERTIME,game,end,[],0,,,0,104,101,2022-12-20T02:39:33Z,6600000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
