actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
629,PT02M00.00S,2024-11-16T02:27:28.6Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1628371,94.40999984741211,50.0,1610612753,95,82,2024-11-16T02:27:56Z,6130000,False,0.0,0.0,1,right,J. Isaac tip DUNK (11 PTS),[1628371],1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,0.0,,,,,,,,,,,,
630,PT01M44.00S,2024-11-16T02:27:44.5Z,4,REGULAR,3pt,Jump Shot,[],201569,23.340998685939553,13.970588235294118,1610612755,95,82,2024-11-16T02:27:53Z,6140000,False,180.0,167.0,1,left,MISS E. Gordon 24' 3PT,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.55,,,,,,,,,,,,
631,PT01M41.00S,2024-11-16T02:27:47.5Z,4,REGULAR,rebound,defensive,[],1628371,,,1610612753,95,82,2024-11-16T02:27:53Z,6150000,False,,,0,,J. Isaac REBOUND (Off:4 Def:5),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,630.0,9.0,5.0,4.0,,,,,,,,
632,PT01M18.00S,2024-11-16T02:28:10.6Z,4,REGULAR,2pt,Jump Shot,[],1630532,77.34888304862024,76.47058823529412,1610612753,95,82,2024-11-16T02:28:15Z,6160000,False,132.0,160.0,1,right,MISS F. Wagner 20' pullup Shot,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,20.8,,,,,,,,,,,,
633,PT01M16.00S,2024-11-16T02:28:12.6Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612755,95,82,2024-11-16T02:28:15Z,6170000,False,,,0,,C. Martin REBOUND (Off:1 Def:4),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,632.0,5.0,4.0,1.0,,,,,,,,
634,PT01M13.00S,2024-11-16T02:28:21.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,95,82,2024-11-16T02:28:21Z,6180000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M13.00S,2024-11-16T02:29:53.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,95,82,2024-11-16T02:29:53Z,6190000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M13.00S,2024-11-16T02:30:37.3Z,4,REGULAR,substitution,out,[],200768,,,1610612755,95,82,2024-11-16T02:31:06Z,6200000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M13.00S,2024-11-16T02:30:37.3Z,4,REGULAR,substitution,out,[],202331,,,1610612755,95,82,2024-11-16T02:31:06Z,6210000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M13.00S,2024-11-16T02:30:37.3Z,4,REGULAR,substitution,out,[],1628997,,,1610612755,95,82,2024-11-16T02:31:06Z,6220000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M13.00S,2024-11-16T02:30:37.3Z,4,REGULAR,substitution,out,[],203954,,,1610612755,95,82,2024-11-16T02:31:06Z,6230000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M13.00S,2024-11-16T02:30:37.3Z,4,REGULAR,substitution,out,[],201569,,,1610612755,95,82,2024-11-16T02:31:06Z,6240000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT01M13.00S,2024-11-16T02:30:37.3Z,4,REGULAR,substitution,in,[],1630231,,,1610612755,95,82,2024-11-16T02:31:06Z,6250000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT01M13.00S,2024-11-16T02:30:37.3Z,4,REGULAR,substitution,in,[],1641741,,,1610612755,95,82,2024-11-16T02:31:06Z,6260000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M13.00S,2024-11-16T02:30:37.3Z,4,REGULAR,substitution,in,[],1641737,,,1610612755,95,82,2024-11-16T02:31:06Z,6270000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M13.00S,2024-11-16T02:30:37.3Z,4,REGULAR,substitution,in,[],1630288,,,1610612755,95,82,2024-11-16T02:31:06Z,6280000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M13.00S,2024-11-16T02:30:37.3Z,4,REGULAR,substitution,in,[],1627824,,,1610612755,95,82,2024-11-16T02:31:06Z,6290000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M13.00S,2024-11-16T02:31:26.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,95,82,2024-11-16T02:31:26Z,6300000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M13.00S,2024-11-16T02:31:43.4Z,4,REGULAR,substitution,out,[],1628371,,,1610612755,95,82,2024-11-16T02:32:29Z,6310000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M13.00S,2024-11-16T02:31:43.4Z,4,REGULAR,substitution,out,[],203484,,,1610612755,95,82,2024-11-16T02:32:29Z,6320000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M13.00S,2024-11-16T02:31:43.4Z,4,REGULAR,substitution,out,[],1630591,,,1610612755,95,82,2024-11-16T02:32:29Z,6330000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M13.00S,2024-11-16T02:31:43.4Z,4,REGULAR,substitution,out,[],1629021,,,1610612755,95,82,2024-11-16T02:32:29Z,6340000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT01M13.00S,2024-11-16T02:31:43.4Z,4,REGULAR,substitution,out,[],1630532,,,1610612755,95,82,2024-11-16T02:32:29Z,6350000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT01M13.00S,2024-11-16T02:31:43.4Z,4,REGULAR,substitution,in,[],1631216,,,1610612755,95,82,2024-11-16T02:32:29Z,6360000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M13.00S,2024-11-16T02:31:43.4Z,4,REGULAR,substitution,in,[],1641724,,,1610612755,95,82,2024-11-16T02:32:29Z,6370000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M13.00S,2024-11-16T02:31:43.4Z,4,REGULAR,substitution,in,[],1630175,,,1610612755,95,82,2024-11-16T02:32:29Z,6380000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M13.00S,2024-11-16T02:31:43.4Z,4,REGULAR,substitution,in,[],1641783,,,1610612755,95,82,2024-11-16T02:32:29Z,6390000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M13.00S,2024-11-16T02:31:43.4Z,4,REGULAR,substitution,in,[],202709,,,1610612755,95,82,2024-11-16T02:32:29Z,6400000,False,,,0,,SUB in: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M01.00S,2024-11-16T02:33:01.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,7.30946123521682,59.068627450980394,1610612755,95,82,2024-11-16T02:33:06Z,6410000,False,-45.0,16.0,1,left,MISS R. Council IV driving Layup - blocked,"[1641741, 1641724]",1610612755.0,PHI,driving,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.81,,,,,Howard,1641724.0,,,,,,
658,PT01M01.00S,2024-11-16T02:33:01.4Z,4,REGULAR,block,,[],1641724,,,1610612755,95,82,2024-11-16T02:33:03Z,6420000,False,,,0,,J. Howard BLOCK (1 BLK),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
659,PT00M58.90S,2024-11-16T02:33:03.5Z,4,REGULAR,rebound,defensive,[],1641724,,,1610612753,95,82,2024-11-16T02:33:06Z,6430000,False,,,0,,J. Howard REBOUND (Off:0 Def:1),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,657.0,1.0,1.0,0.0,,,,,,,,
660,PT00M52.70S,2024-11-16T02:33:12.5Z,4,REGULAR,turnover,traveling,[],1630175,,,1610612753,95,82,2024-11-16T02:33:46Z,6440000,False,,,0,,C. Anthony traveling TURNOVER (1 TO),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,1155.0,,,,,,,,,,,,,,,,,1.0,,
661,PT00M44.60S,2024-11-16T02:33:32.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202709,,,1610612755,95,82,2024-11-16T02:33:54Z,6450000,False,,,0,,C. Joseph shooting personal FOUL (1 PF) (Martin 2 FT),"[202709, 1630231]",1610612753.0,ORL,shooting,,,Joseph,C. Joseph,,,,,Mid-Range,8-16 Left,202007.0,1.0,0.0,Martin,1630231.0,,,,,,,,,,,,,,,
663,PT00M44.60S,2024-11-16T02:34:00.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630231,,,1610612755,95,83,2024-11-16T02:34:36Z,6470000,False,,,0,,K. Martin Free Throw 1 of 2 (1 PTS),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
664,PT00M44.60S,2024-11-16T02:34:00.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630231,,,1610612755,95,83,2024-11-16T02:34:36Z,6480000,False,,,0,,MISS K. Martin Free Throw 2 of 2,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
665,PT00M42.20S,2024-11-16T02:34:02.5Z,4,REGULAR,rebound,defensive,[],1631216,,,1610612753,95,83,2024-11-16T02:34:36Z,6490000,False,,,0,,C. Houstan REBOUND (Off:0 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,664.0,1.0,1.0,0.0,,,,,,,,
666,PT00M34.90S,2024-11-16T02:34:24.7Z,4,REGULAR,3pt,Jump Shot,[],1631216,73.27529566360053,85.04901960784314,1610612753,95,83,2024-11-16T02:34:40Z,6500000,False,175.0,199.0,1,right,MISS C. Houstan 26' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.49,,,,,,,,,,,,
667,PT00M31.90S,2024-11-16T02:34:27.6Z,4,REGULAR,rebound,defensive,[],1641741,,,1610612755,95,83,2024-11-16T02:34:27Z,6510000,False,,,0,,R. Council IV REBOUND (Off:0 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,,,,,,,,666.0,1.0,1.0,0.0,,,,,,,,
668,PT00M28.20S,2024-11-16T02:34:32.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630231,5.995400788436268,56.61764705882353,1610612755,95,85,2024-11-16T02:34:56Z,6520000,False,-33.0,4.0,1,left,K. Martin running DUNK (3 PTS) (R. Council IV 1 AST),"[1630231, 1641741]",1610612755.0,PHI,running,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,Made,3.0,3.33,,,,,,,R. Council IV,1641741.0,1.0,,,
671,PT00M20.30S,2024-11-16T02:34:42.3Z,4,REGULAR,3pt,Jump Shot,[],1630175,64.73390275952694,65.93137254901961,1610612753,95,85,2024-11-16T02:34:49Z,6540000,False,80.0,279.0,1,right,MISS C. Anthony 29' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,Missed,,29.02,,,,,,,,,,,,
672,PT00M20.30S,2024-11-16T02:34:42.3Z,4,REGULAR,rebound,defensive,[],1641737,,,1610612755,95,85,2024-11-16T02:34:49Z,6550000,False,,,0,,A. Bona REBOUND (Off:0 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Center,,,,,,,,,671.0,1.0,1.0,0.0,,,,,,,,
673,PT00M08.00S,2024-11-16T02:34:56.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641724,,,1610612755,95,85,2024-11-16T02:35:06Z,6560000,False,,,0,,J. Howard personal FOUL (1 PF) (Dowtin Jr. 2 FT),"[1641724, 1630288]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Center,1155.0,1.0,0.0,Dowtin Jr.,1630288.0,,,,,,,,,,,,,,,
675,PT00M08.00S,2024-11-16T02:35:19.9Z,4,REGULAR,freethrow,1 of 2,[],1630288,,,1610612755,95,85,2024-11-16T02:35:19Z,6580000,False,,,0,,MISS J. Dowtin Jr. Free Throw 1 of 2,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
676,PT00M08.00S,2024-11-16T02:35:19.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,95,85,2024-11-16T02:35:19Z,6590000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,675.0,,,,,,,,,,,
677,PT00M08.00S,2024-11-16T02:35:34.4Z,4,REGULAR,freethrow,2 of 2,[],1630288,,,1610612755,95,86,2024-11-16T02:35:34Z,6600000,False,,,0,,J. Dowtin Jr. Free Throw 2 of 2 (1 PTS),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
678,PT00M01.70S,2024-11-16T02:35:41.6Z,4,REGULAR,3pt,Jump Shot,[],1641724,75.24638633377135,9.558823529411764,1610612753,98,86,2024-11-16T02:35:47Z,6610000,False,-202.0,180.0,1,right,J. Howard 27' 3PT  (3 PTS) (C. Joseph 1 AST),"[1641724, 202709]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,27.08,,,,,,,C. Joseph,202709.0,1.0,,,
680,PT00M00.00S,2024-11-16T02:39:24.6Z,4,REGULAR,period,end,[],0,,,1610612755,98,86,2024-11-16T02:39:24Z,6630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M00.00S,2024-11-16T02:39:35.7Z,4,REGULAR,game,end,[],0,,,0,98,86,2024-11-16T02:39:35Z,6640000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
