actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
628,PT04M01.00S,2022-04-08T01:20:14.0Z,4,REGULAR,foul,personal,['2freethrow'],1629649,,,1610612766,115,93,2022-04-08T01:20:43Z,6120000,,,0,,I. Brazdeikis shooting personal FOUL (3 PF) (Thor 2 FT),"[1629649, 1630550]",1610612753.0,ORL,shooting,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,1179.0,,,,,3.0,0.0,Thor,1630550.0,,,
630,PT04M01.00S,2022-04-08T01:20:44.0Z,4,REGULAR,freethrow,1 of 2,[],1630550,,,1610612766,115,93,2022-04-08T01:20:44Z,6140000,,,0,,MISS J. Thor Free Throw 1 of 2,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,Missed,,,,,,,,,,,,,,,,,,,
631,PT04M01.00S,2022-04-08T01:20:44.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,115,93,2022-04-08T01:20:44Z,6150000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,630.0,,,,,,,,,,,,,,,,
632,PT04M01.00S,2022-04-08T01:20:45.2Z,4,REGULAR,substitution,out,[],1628998,,,1610612766,115,93,2022-04-08T01:20:51Z,6160000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M01.00S,2022-04-08T01:20:45.2Z,4,REGULAR,substitution,in,[],1630547,,,1610612766,115,93,2022-04-08T01:20:51Z,6170000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M01.00S,2022-04-08T01:20:53.2Z,4,REGULAR,freethrow,2 of 2,[],1630550,,,1610612766,116,93,2022-04-08T01:20:53Z,6180000,,,0,,J. Thor Free Throw 2 of 2 (1 PTS),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
635,PT03M44.00S,2022-04-08T01:21:12.5Z,4,REGULAR,3pt,Jump Shot,[],1629643,16.113666228646515,2.941176470588235,1610612753,116,93,2022-04-08T01:21:16Z,6190000,235.0,99.0,1,left,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
636,PT03M41.00S,2022-04-08T01:21:15.5Z,4,REGULAR,rebound,defensive,[],1630547,,,1610612766,116,93,2022-04-08T01:21:15Z,6200000,,,0,,J. Bouknight REBOUND (Off:0 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,635.0,1.0,1.0,0.0,,,,,,,,,,,,,
637,PT03M37.00S,2022-04-08T01:21:20.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630550,69.33311432325887,22.794117647058822,1610612766,116,93,2022-04-08T01:21:24Z,6210000,-136.0,236.0,1,right,MISS J. Thor 27' pullup 3PT,[1630550],1610612766.0,CHA,pullup,,,Thor,J. Thor,,,,,27.22,Missed,,,,,,,,,,,,,,,,,,,
638,PT03M34.00S,2022-04-08T01:21:22.8Z,4,REGULAR,rebound,offensive,[],1630547,,,1610612766,116,93,2022-04-08T01:21:22Z,6220000,,,0,,J. Bouknight REBOUND (Off:1 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,637.0,2.0,1.0,1.0,,,,,,,,,,,,,
639,PT03M31.00S,2022-04-08T01:21:25.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,87.99277266754271,3.6764705882352944,1610612766,119,93,2022-04-08T01:21:29Z,6230000,-232.0,60.0,1,right,K. Oubre Jr. 3PT  (16 PTS) (J. Bouknight 1 AST),"[1626162, 1630547]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.93,Made,,,,,,,16.0,,,J. Bouknight,1630547.0,1.0,,,,,,,
641,PT03M31.00S,2022-04-08T01:21:44.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,119,93,2022-04-08T01:21:58Z,6250000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M20.00S,2022-04-08T01:24:30.0Z,4,REGULAR,3pt,Jump Shot,[],1629649,29.25427069645204,75.49019607843137,1610612753,119,93,2022-04-08T01:24:33Z,6280000,-127.0,222.0,1,left,MISS I. Brazdeikis 25' 3PT,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,,
645,PT03M17.00S,2022-04-08T01:24:33.0Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,119,93,2022-04-08T01:24:33Z,6290000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:5),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,644.0,6.0,5.0,1.0,,,,,,,,,,,,,
646,PT03M06.00S,2022-04-08T01:24:45.1Z,4,REGULAR,2pt,Jump Shot,[],202738,84.57621550591328,30.637254901960787,1610612766,121,93,2022-04-08T01:24:50Z,6300000,-97.0,92.0,1,right,I. Thomas 13' floating Jump Shot (2 PTS) (J. Bouknight 2 AST),"[202738, 1630547]",1610612766.0,CHA,floating,,,Thomas,I. Thomas,,,,,13.39,Made,,,,,,,2.0,,,J. Bouknight,1630547.0,2.0,,,,,,,
650,PT02M44.00S,2022-04-08T01:25:06.1Z,4,REGULAR,3pt,Jump Shot,[],1629962,26.49474375821288,18.38235294117647,1610612753,121,93,2022-04-08T01:25:13Z,6340000,158.0,197.0,1,left,MISS D. Cannady 25' 3PT,[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
651,PT02M41.00S,2022-04-08T01:25:08.5Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,121,93,2022-04-08T01:25:08Z,6350000,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,650.0,1.0,1.0,0.0,,,,,,,,,,,,,
652,PT02M36.00S,2022-04-08T01:25:13.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202738,93.11760840998686,44.11764705882353,1610612766,123,93,2022-04-08T01:25:19Z,6360000,-29.0,12.0,1,right,I. Thomas Layup (4 PTS),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,3.18,Made,,,,,,,4.0,,,,,,,,,,,,
653,PT02M34.00S,2022-04-08T01:25:19.9Z,4,REGULAR,turnover,out-of-bounds,[],1630181,,,1610612753,123,93,2022-04-08T01:25:49Z,6370000,,,0,,R. Hampton lost ball out-of-bounds TURNOVER (4 TO),[1630181],1610612753.0,ORL,lost ball,,,Hampton,R. Hampton,,,,,,,,,,,,,,1179.0,4.0,,,,,,,,,,
654,PT02M34.00S,2022-04-08T01:25:34.7Z,4,REGULAR,substitution,out,[],1626162,,,1610612766,123,93,2022-04-08T01:25:38Z,6380000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M34.00S,2022-04-08T01:25:34.7Z,4,REGULAR,substitution,in,[],1630539,,,1610612766,123,93,2022-04-08T01:25:38Z,6390000,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M25.00S,2022-04-08T01:25:45.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202738,75.3777923784494,87.5,1610612766,126,93,2022-04-08T01:25:56Z,6400000,188.0,179.0,1,right,I. Thomas 25' 3PT  (7 PTS) (J. Thor 1 AST),"[202738, 1630550]",1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,25.92,Made,,,,,,,7.0,,,J. Thor,1630550.0,1.0,,,,,,,
658,PT02M04.00S,2022-04-08T01:26:05.9Z,4,REGULAR,3pt,Jump Shot,[],1629649,5.601182654402102,94.85294117647058,1610612753,126,93,2022-04-08T01:26:33Z,6420000,-224.0,0.0,1,left,MISS I. Brazdeikis 3PT,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,22.43,Missed,,,,,,,,,,,,,,,,,,,
659,PT02M01.00S,2022-04-08T01:26:09.5Z,4,REGULAR,rebound,defensive,[],1630547,,,1610612766,126,93,2022-04-08T01:26:09Z,6430000,,,0,,J. Bouknight REBOUND (Off:1 Def:2),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,658.0,3.0,2.0,1.0,,,,,,,,,,,,,
660,PT01M54.00S,2022-04-08T01:26:15.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,90.88370565045992,48.77450980392157,1610612766,126,93,2022-04-08T01:26:35Z,6440000,-6.0,33.0,1,right,MISS J. Bouknight Layup,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,,
661,PT01M52.00S,2022-04-08T01:26:17.6Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,126,93,2022-04-08T01:26:17Z,6450000,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,660.0,2.0,1.0,1.0,,,,,,,,,,,,,
686,PT01M52.00S,2022-04-08T01:26:20.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,94.79303547963207,50.49019607843137,1610612766,126,93,2022-04-08T01:35:22Z,6458750,2.0,-4.0,1,right,MISS N. Richards putback Layup,[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,0.44,Missed,,,,,,,,,,,,,,,,,,,
687,PT01M52.00S,2022-04-08T01:26:20.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,126,93,2022-04-08T01:35:22Z,6459375,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,686.0,,,,,,,,,,,,,,,,
662,PT01M52.00S,2022-04-08T01:26:25.5Z,4,REGULAR,turnover,illegal assist,[],1630547,,,1610612766,126,93,2022-04-08T01:31:48Z,6460000,,,0,,J. Bouknight illegal assist TURNOVER (1 TO),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,201638.0,1.0,,,,,,,,,,
663,PT01M36.00S,2022-04-08T01:26:50.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,126,93,2022-04-08T01:26:50Z,6470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M28.00S,2022-04-08T01:27:14.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629649,6.783837056504599,44.85294117647059,1610612753,126,93,2022-04-08T01:27:18Z,6480000,26.0,11.0,1,left,MISS I. Brazdeikis driving Layup - blocked,"[1629649, 1630550]",1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,2.81,Missed,Thor,1630550.0,,,,,,,,,,,,,,,,,
665,PT01M28.00S,2022-04-08T01:27:14.4Z,4,REGULAR,block,,[],1630550,,,1610612753,126,93,2022-04-08T01:27:16Z,6490000,,,0,,J. Thor BLOCK (1 BLK),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M25.00S,2022-04-08T01:27:17.4Z,4,REGULAR,rebound,defensive,[],1630539,,,1610612766,126,93,2022-04-08T01:27:18Z,6500000,,,0,,K. Jones REBOUND (Off:0 Def:1),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,664.0,1.0,1.0,0.0,,,,,,,,,,,,,
667,PT01M22.00S,2022-04-08T01:27:22.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630539,93.64323258869908,50.98039215686274,1610612766,128,93,2022-04-08T01:27:26Z,6510000,5.0,7.0,1,right,K. Jones alley-oop DUNK (2 PTS) (J. Bouknight 3 AST),"[1630539, 1630547]",1610612766.0,CHA,alley-oop,,,Jones,K. Jones,,,,,0.88,Made,,,,,,,2.0,,,J. Bouknight,1630547.0,3.0,,,,,,,
669,PT01M11.00S,2022-04-08T01:27:36.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,5.995400788436268,53.431372549019606,1610612753,128,95,2022-04-08T01:30:45Z,6530000,-17.0,4.0,1,left,R. Hampton driving Layup (12 PTS),[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,1.76,Made,,,,,,,12.0,,,,,,,,,,,,
670,PT00M54.90S,2022-04-08T01:27:52.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630547,86.15308804204993,45.588235294117645,1610612766,128,95,2022-04-08T01:27:58Z,6540000,-22.0,78.0,1,right,MISS J. Bouknight 8' Jump Shot - blocked,"[1630547, 1629962]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,8.08,Missed,Cannady,1629962.0,,,,,,,,,,,,,,,,,
671,PT00M54.90S,2022-04-08T01:27:52.7Z,4,REGULAR,block,,[],1629962,,,1610612766,128,95,2022-04-08T01:27:55Z,6550000,,,0,,D. Cannady BLOCK (1 BLK),[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M52.60S,2022-04-08T01:27:55.0Z,4,REGULAR,rebound,defensive,[],1630181,,,1610612753,128,95,2022-04-08T01:27:58Z,6560000,,,0,,R. Hampton REBOUND (Off:1 Def:7),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,670.0,8.0,7.0,1.0,,,,,,,,,,,,,
673,PT00M52.20S,2022-04-08T01:27:59.4Z,4,REGULAR,foul,personal,[],1630539,,,1610612753,128,95,2022-04-08T01:28:18Z,6570000,,,0,,K. Jones take personal FOUL (1 PF),"[1630539, 1630181]",1610612766.0,CHA,take,,,Jones,K. Jones,,,,,,,,,,,,,,201638.0,,,,,1.0,0.0,Hampton,1630181.0,,,
675,PT00M45.20S,2022-04-08T01:28:25.1Z,4,REGULAR,3pt,Jump Shot,[],1629962,33.590670170827856,52.450980392156865,1610612753,128,98,2022-04-08T01:28:29Z,6590000,-12.0,263.0,1,left,D. Cannady 26' 3PT  (9 PTS) (M. Wagner 3 AST),"[1629962, 1629021]",1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,26.36,Made,,,,,,,9.0,,,M. Wagner,1629021.0,3.0,,,,,,,
677,PT00M37.50S,2022-04-08T01:28:35.1Z,4,REGULAR,3pt,Jump Shot,[],202738,74.85216819973719,13.23529411764706,1610612766,128,98,2022-04-08T01:28:39Z,6610000,-184.0,184.0,1,right,MISS I. Thomas 26' 3PT,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
678,PT00M34.80S,2022-04-08T01:28:37.8Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,128,98,2022-04-08T01:28:39Z,6620000,,,0,,M. Wagner REBOUND (Off:1 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,677.0,5.0,4.0,1.0,,,,,,,,,,,,,
679,PT00M27.10S,2022-04-08T01:28:48.5Z,4,REGULAR,3pt,Jump Shot,[],1629962,12.434296977660972,94.36274509803921,1610612753,128,101,2022-04-08T01:28:55Z,6630000,-222.0,64.0,1,left,D. Cannady 3PT  (12 PTS) (R. Hampton 5 AST),"[1629962, 1630181]",1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,23.1,Made,,,,,,,12.0,,,R. Hampton,1630181.0,5.0,,,,,,,
681,PT00M04.10S,2022-04-08T01:29:19.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,128,101,2022-04-08T01:29:24Z,6650000,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,1179.0,,,,,,,,,,,
682,PT00M00.00S,2022-04-08T01:29:29.3Z,4,REGULAR,period,end,[],0,,,1610612753,128,101,2022-04-08T01:29:29Z,6660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M00.00S,2022-04-08T01:29:37.1Z,4,REGULAR,game,end,[],0,,,0,128,101,2022-04-08T01:29:37Z,6670000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
