actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
626,PT04M15.00S,2021-11-20T02:21:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,18.873193166885677,48.529411764705884,1610612754,116,99,2021-11-20T02:21:52Z,6190000,7.0,125.0,1,left,J. Lamb 12' floating Jump Shot (13 PTS),[203087],1610612754.0,IND,floating,,,Lamb,J. Lamb,,,,,12.51,Made,13.0,,,,,,,,,,,,,,,,,,
627,PT03M58.00S,2021-11-20T02:22:05.0Z,4,REGULAR,2pt,Jump Shot,[],202397,78.0059132720105,28.921568627450984,1610612766,116,99,2021-11-20T02:22:10Z,6200000,-105.0,154.0,1,right,MISS I. Smith 18' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,18.68,Missed,,,,,,,,,,,,,,,,,,,
628,PT03M55.00S,2021-11-20T02:22:08.0Z,4,REGULAR,rebound,defensive,[],1629048,,,1610612754,116,99,2021-11-20T02:22:10Z,6210000,,,0,,G. Bitadze REBOUND (Off:2 Def:2),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,627.0,4.0,2.0,2.0,,,,,,,,,,
629,PT03M51.00S,2021-11-20T02:22:16.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612754,116,99,2021-11-20T02:22:23Z,6220000,,,0,,C. Martin personal FOUL (4 PF) (Lamb 2 FT),"[1628998, 203087]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,201245.0,,,,,,,,4.0,1.0,Lamb,203087.0,,,,,,
631,PT03M51.00S,2021-11-20T02:22:42.1Z,4,REGULAR,freethrow,1 of 2,[],203087,,,1610612754,116,100,2021-11-20T02:22:42Z,6240000,,,0,,J. Lamb Free Throw 1 of 2 (14 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
632,PT03M51.00S,2021-11-20T02:22:58.8Z,4,REGULAR,freethrow,2 of 2,[],203087,,,1610612754,116,101,2021-11-20T02:22:58Z,6250000,,,0,,J. Lamb Free Throw 2 of 2 (15 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
633,PT03M35.00S,2021-11-20T02:23:16.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,89.17542706964521,49.754901960784316,1610612766,116,101,2021-11-20T02:26:07Z,6260000,-1.0,49.0,1,right,MISS K. Oubre Jr. driving floating Shot - blocked,"[1626162, 1629048]",1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,4.93,Missed,,,,,,,,,,,,,,,,,Bitadze,1629048.0,
634,PT03M35.00S,2021-11-20T02:23:16.1Z,4,REGULAR,block,,[],1629048,,,1610612766,116,101,2021-11-20T02:23:18Z,6270000,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M31.00S,2021-11-20T02:23:20.1Z,4,REGULAR,rebound,defensive,[],202954,,,1610612754,116,101,2021-11-20T02:23:23Z,6280000,,,0,,B. Wanamaker REBOUND (Off:0 Def:3),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,633.0,3.0,3.0,0.0,,,,,,,,,,
636,PT03M30.00S,2021-11-20T02:23:20.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629103,6.258212877792378,52.20588235294118,1610612754,116,101,2021-11-20T02:23:33Z,6290000,-11.0,6.0,1,left,MISS K. Martin running Layup - blocked,"[1629103, 202397]",1610612754.0,IND,running,,,Martin,K. Martin,,,,,1.27,Missed,,,,,,,,,,,,,,,,,Smith,202397.0,
637,PT03M30.00S,2021-11-20T02:23:20.6Z,4,REGULAR,block,,[],202397,,,1610612754,116,101,2021-11-20T02:23:22Z,6300000,,,0,,I. Smith BLOCK (1 BLK),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M30.00S,2021-11-20T02:23:20.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,116,101,2021-11-20T02:23:33Z,6310000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,636.0,,,,,,,,,,,,,
639,PT03M29.00S,2021-11-20T02:23:24.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,116,101,2021-11-20T02:24:26Z,6320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M25.00S,2021-11-20T02:23:36.8Z,4,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612766,116,101,2021-11-20T02:24:01Z,6330000,,,0,,O. Brissett personal FOUL (1 PF) (Bridges 2 FT),"[1629052, 1628970]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,201245.0,,,,,,,,1.0,0.0,Bridges,1628970.0,,,,,,
642,PT03M25.00S,2021-11-20T02:24:00.1Z,4,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,117,101,2021-11-20T02:24:00Z,6350000,,,0,,M. Bridges Free Throw 1 of 2 (13 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
643,PT03M25.00S,2021-11-20T02:24:19.3Z,4,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,118,101,2021-11-20T02:24:19Z,6360000,,,0,,M. Bridges Free Throw 2 of 2 (14 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
644,PT03M14.00S,2021-11-20T02:24:31.7Z,4,REGULAR,2pt,Jump Shot,[],202954,16.63929040735874,27.696078431372552,1610612754,118,103,2021-11-20T02:24:38Z,6370000,112.0,104.0,1,left,B. Wanamaker 15' pullup Jump Shot (12 PTS) (J. Lamb 3 AST),"[202954, 203087]",1610612754.0,IND,pullup,,,Wanamaker,B. Wanamaker,,,,,15.24,Made,12.0,,,,,,,,,,,,,J. Lamb,203087.0,3.0,,,
646,PT02M54.00S,2021-11-20T02:24:51.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,90.75229960578186,54.65686274509803,1610612766,118,103,2021-11-20T02:24:56Z,6390000,23.0,34.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,4.15,Missed,,,,,,,,,,,,,,,,,,,
647,PT02M53.00S,2021-11-20T02:24:52.0Z,4,REGULAR,rebound,defensive,[],203087,,,1610612754,118,103,2021-11-20T02:24:56Z,6400000,,,0,,J. Lamb REBOUND (Off:0 Def:2),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,646.0,2.0,2.0,0.0,,,,,,,,,,
648,PT02M46.00S,2021-11-20T02:24:59.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629103,6.258212877792378,48.529411764705884,1610612754,118,105,2021-11-20T02:25:04Z,6410000,7.0,6.0,1,left,K. Martin driving Layup (7 PTS) (J. Lamb 4 AST),"[1629103, 203087]",1610612754.0,IND,driving,,,Martin,K. Martin,,,,,0.97,Made,7.0,,,,,,,,,,,,,J. Lamb,203087.0,4.0,,,
650,PT02M36.00S,2021-11-20T02:25:08.7Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,118,105,2021-11-20T02:25:12Z,6430000,,,0,,L. Ball bad pass TURNOVER (4 TO),"[1630163, 203087]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,4.0,Lamb,203087.0,,,,,,,,,,,,,,
651,PT02M36.00S,2021-11-20T02:25:08.7Z,4,REGULAR,steal,,[],203087,,,1610612754,118,105,2021-11-20T02:25:10Z,6440000,,,0,,J. Lamb STEAL (2 STL),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT02M32.00S,2021-11-20T02:25:13.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629048,31.750985545335087,25.49019607843137,1610612754,118,108,2021-11-20T02:25:19Z,6450000,123.0,246.0,1,left,G. Bitadze 27' 3PT  (9 PTS) (J. Lamb 5 AST),"[1629048, 203087]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,27.48,Made,9.0,,,,,,,,,,,,,J. Lamb,203087.0,5.0,,,
654,PT02M31.00S,2021-11-20T02:25:26.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,118,108,2021-11-20T02:25:26Z,6470000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M10.00S,2021-11-20T02:27:22.7Z,4,REGULAR,violation,kicked ball,[],1629048,,,1610612766,118,108,2021-11-20T02:30:32Z,6480000,,,0,,G. Bitadze kicked ball VIOLATION,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,203593.0,,,,,,,,,,,,,,,,,
656,PT02M05.00S,2021-11-20T02:27:34.1Z,4,REGULAR,3pt,Jump Shot,[],1630163,72.48685939553219,10.784313725490197,1610612766,118,108,2021-11-20T02:27:38Z,6490000,-196.0,206.0,1,right,MISS L. Ball 28' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,28.45,Missed,,,,,,,,,,,,,,,,,,,
657,PT02M03.00S,2021-11-20T02:27:36.1Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,118,108,2021-11-20T02:27:38Z,6500000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,656.0,1.0,1.0,0.0,,,,,,,,,,
658,PT01M56.00S,2021-11-20T02:27:43.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202954,7.046649145860711,51.71568627450981,1610612754,118,108,2021-11-20T02:27:50Z,6510000,-9.0,14.0,1,left,MISS B. Wanamaker driving Layup,[202954],1610612754.0,IND,driving,,,Wanamaker,B. Wanamaker,,,,,1.62,Missed,,,,,,,,,,,,,,,,,,,
659,PT01M55.00S,2021-11-20T02:27:44.6Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,118,108,2021-11-20T02:27:50Z,6520000,,,0,,L. Ball REBOUND (Off:1 Def:10),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,658.0,11.0,10.0,1.0,,,,,,,,,,
660,PT01M39.00S,2021-11-20T02:28:00.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,92.9862023653088,53.92156862745098,1610612766,120,108,2021-11-20T02:28:05Z,6530000,20.0,13.0,1,right,K. Oubre Jr. cutting Layup (16 PTS) (C. Martin 5 AST),"[1626162, 1628998]",1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,2.37,Made,16.0,,,,,,,,,,,,,C. Martin,1628998.0,5.0,,,
662,PT01M32.00S,2021-11-20T02:28:13.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612754,120,108,2021-11-20T02:28:20Z,6550000,,,0,,K. Oubre Jr. personal FOUL (3 PF) (Lamb 2 FT),"[1626162, 203087]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,101283.0,,,,,,,,3.0,0.0,Lamb,203087.0,,,,,,
664,PT01M32.00S,2021-11-20T02:28:34.9Z,4,REGULAR,freethrow,1 of 2,[],203087,,,1610612754,120,109,2021-11-20T02:28:34Z,6570000,,,0,,J. Lamb Free Throw 1 of 2 (16 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
665,PT01M32.00S,2021-11-20T02:28:48.4Z,4,REGULAR,freethrow,2 of 2,[],203087,,,1610612754,120,110,2021-11-20T02:28:48Z,6580000,,,0,,J. Lamb Free Throw 2 of 2 (17 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
666,PT01M20.00S,2021-11-20T02:29:10.2Z,4,REGULAR,foul,offensive,['inpenalty'],1628970,,,1610612766,120,110,2021-11-20T02:29:30Z,6590000,,,0,,M. Bridges offensive FOUL (5 PF),"[1628970, 203087]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,201245.0,,,,,,,,5.0,0.0,Lamb,203087.0,,,,,,
668,PT01M20.00S,2021-11-20T02:29:10.2Z,4,REGULAR,turnover,offensive foul,[],1628970,,,1610612766,120,110,2021-11-20T02:29:10Z,6610000,,,0,,M. Bridges offensive foul TURNOVER (2 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,201245.0,2.0,,,,,,,,,,,,,,,,
669,PT01M08.00S,2021-11-20T02:29:34.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629048,7.046649145860711,46.568627450980394,1610612754,120,110,2021-11-20T02:29:38Z,6620000,17.0,14.0,1,left,MISS G. Bitadze cutting DUNK - blocked,"[1629048, 1628970]",1610612754.0,IND,cutting,,,Bitadze,G. Bitadze,,,,,2.2,Missed,,,,,,,,,,,,,,,,,Bridges,1628970.0,
670,PT01M08.00S,2021-11-20T02:29:34.0Z,4,REGULAR,block,,[],1628970,,,1610612754,120,110,2021-11-20T02:29:36Z,6630000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M04.00S,2021-11-20T02:29:38.0Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,120,110,2021-11-20T02:29:38Z,6640000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,669.0,3.0,3.0,0.0,,,,,,,,,,
672,PT00M53.70S,2021-11-20T02:29:47.7Z,4,REGULAR,3pt,Jump Shot,[],1628970,68.80749014454665,68.62745098039215,1610612766,120,110,2021-11-20T02:29:52Z,6650000,93.0,241.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
673,PT00M51.30S,2021-11-20T02:29:50.1Z,4,REGULAR,rebound,defensive,[],203087,,,1610612754,120,110,2021-11-20T02:29:52Z,6660000,,,0,,J. Lamb REBOUND (Off:0 Def:3),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,672.0,3.0,3.0,0.0,,,,,,,,,,
674,PT00M46.80S,2021-11-20T02:29:55.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203087,34.11629434954008,51.470588235294116,1610612754,120,113,2021-11-20T02:32:43Z,6670000,-7.0,268.0,1,left,J. Lamb 26' 3PT pullup (20 PTS),[203087],1610612754.0,IND,pullup,,,Lamb,J. Lamb,,,,,26.83,Made,20.0,,,,,,,,,,,,,,,,,,
675,PT00M41.70S,2021-11-20T02:30:02.8Z,4,REGULAR,turnover,bad pass,[],202397,,,1610612766,120,113,2021-11-20T02:30:08Z,6680000,,,0,,I. Smith bad pass TURNOVER (1 TO),"[202397, 1629048]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,1.0,Bitadze,1629048.0,,,,,,,,,,,,,,
676,PT00M41.70S,2021-11-20T02:30:02.8Z,4,REGULAR,steal,,[],1629048,,,1610612754,120,113,2021-11-20T02:30:05Z,6690000,,,0,,G. Bitadze STEAL (2 STL),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M41.50S,2021-11-20T02:30:06.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629048,5.601182654402102,49.26470588235294,1610612754,120,115,2021-11-20T02:30:14Z,6700000,4.0,0.0,1,left,G. Bitadze Layup (11 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,0.37,Made,11.0,,,,,,,,,,,,,,,,,,
678,PT00M41.50S,2021-11-20T02:30:10.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202397,,,1610612754,120,115,2021-11-20T02:31:47Z,6710000,,,0,,I. Smith shooting personal FOUL (1 PF) (Bitadze 1 FT),"[202397, 1629048]",1610612766.0,CHA,shooting,,,Smith,I. Smith,,,,,,,,203593.0,,,,,,,,1.0,0.0,Bitadze,1629048.0,,,,,,
680,PT00M41.50S,2021-11-20T02:30:40.7Z,4,REGULAR,instantreplay,request,[],0,,,1610612754,120,115,2021-11-20T02:31:39Z,6730000,,,0,,,[],,,support,,,,,,,,,,,,101283.0,,,,,,,,,,,,,,,,,Restricted Area - Defender Moving
681,PT00M41.50S,2021-11-20T02:31:50.5Z,4,REGULAR,substitution,out,[],1628998,,,1610612754,120,115,2021-11-20T02:32:02Z,6740000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M41.50S,2021-11-20T02:31:50.5Z,4,REGULAR,substitution,in,[],202330,,,1610612754,120,115,2021-11-20T02:32:02Z,6750000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M41.50S,2021-11-20T02:32:14.9Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629048,,,1610612754,120,115,2021-11-20T02:32:17Z,6760000,,,0,,MISS G. Bitadze Free Throw 1 of 1,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Missed,,,,,,,,,,,,,,,,,,,
684,PT00M40.00S,2021-11-20T02:32:16.4Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,120,115,2021-11-20T02:32:17Z,6770000,,,0,,M. Bridges REBOUND (Off:0 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,683.0,6.0,6.0,0.0,,,,,,,,,,
686,PT00M37.10S,2021-11-20T02:32:27.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629103,,,1610612766,120,115,2021-11-20T02:32:34Z,6790000,,,0,,K. Martin take personal FOUL (1 PF) (Smith 2 FT),"[1629103, 202397]",1610612754.0,IND,take,,,Martin,K. Martin,,,,,,,,201245.0,,,,,,,,1.0,0.0,Smith,202397.0,,,,,,
688,PT00M37.10S,2021-11-20T02:32:52.2Z,4,REGULAR,freethrow,1 of 2,[],202397,,,1610612766,120,115,2021-11-20T02:32:52Z,6810000,,,0,,MISS I. Smith Free Throw 1 of 2,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,Missed,,,,,,,,,,,,,,,,,,,
689,PT00M37.10S,2021-11-20T02:32:52.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,120,115,2021-11-20T02:32:52Z,6820000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,688.0,,,,,,,,,,,,,
690,PT00M37.10S,2021-11-20T02:32:53.2Z,4,REGULAR,substitution,out,[],1630163,,,1610612766,120,115,2021-11-20T02:32:59Z,6830000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M37.10S,2021-11-20T02:32:53.2Z,4,REGULAR,substitution,in,[],1628998,,,1610612766,120,115,2021-11-20T02:32:59Z,6840000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M37.10S,2021-11-20T02:33:10.0Z,4,REGULAR,freethrow,2 of 2,[],202397,,,1610612766,121,115,2021-11-20T02:33:10Z,6850000,,,0,,I. Smith Free Throw 2 of 2 (1 PTS),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
693,PT00M37.10S,2021-11-20T02:33:15.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,121,115,2021-11-20T02:33:15Z,6860000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M31.00S,2021-11-20T02:34:47.1Z,4,REGULAR,3pt,Jump Shot,[],1629048,31.225361366622867,40.68627450980392,1610612754,121,115,2021-11-20T02:34:53Z,6870000,47.0,241.0,1,left,MISS G. Bitadze 24' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,,
695,PT00M28.20S,2021-11-20T02:34:49.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,121,115,2021-11-20T02:34:53Z,6880000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,694.0,,,,,,,,,,,,,
696,PT00M28.20S,2021-11-20T02:34:53.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,121,115,2021-11-20T02:34:53Z,6890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M28.20S,2021-11-20T02:34:55.5Z,4,REGULAR,substitution,out,[],202397,,,1610612766,121,115,2021-11-20T02:35:04Z,6900000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M28.20S,2021-11-20T02:34:55.5Z,4,REGULAR,substitution,in,[],1630163,,,1610612766,121,115,2021-11-20T02:35:04Z,6910000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M28.20S,2021-11-20T02:35:14.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,121,115,2021-11-20T02:35:14Z,6920000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M28.20S,2021-11-20T02:36:18.3Z,4,REGULAR,substitution,out,[],1628998,,,1610612766,121,115,2021-11-20T02:36:27Z,6930000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M28.20S,2021-11-20T02:36:18.3Z,4,REGULAR,substitution,in,[],202397,,,1610612766,121,115,2021-11-20T02:36:27Z,6940000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M22.50S,2021-11-20T02:36:54.2Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,121,115,2021-11-20T02:36:58Z,6950000,,,0,,L. Ball bad pass TURNOVER (5 TO),"[1630163, 203087]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,5.0,Lamb,203087.0,,,,,,,,,,,,,,
703,PT00M22.50S,2021-11-20T02:36:54.2Z,4,REGULAR,steal,,[],203087,,,1610612754,121,115,2021-11-20T02:37:34Z,6960000,,,0,,J. Lamb STEAL (3 STL),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M19.10S,2021-11-20T02:36:57.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203087,29.122864651773984,75.98039215686273,1610612754,121,118,2021-11-20T02:38:46Z,6970000,-130.0,221.0,1,left,J. Lamb 25' 3PT pullup (23 PTS) (O. Brissett 1 AST),"[203087, 1629052]",1610612754.0,IND,pullup,,,Lamb,J. Lamb,,,,,25.66,Made,23.0,,,,,,,,,,,,,O. Brissett,1629052.0,1.0,,,
706,PT00M16.20S,2021-11-20T02:37:14.3Z,4,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,121,118,2021-11-20T02:37:27Z,6990000,,,0,,M. Bridges lost ball out-of-bounds TURNOVER (3 TO),[1628970],1610612766.0,CHA,lost ball,,,Bridges,M. Bridges,,,,,,,,201245.0,3.0,,,,,,,,,,,,,,,,
707,PT00M16.20S,2021-11-20T02:37:21.8Z,4,REGULAR,substitution,out,[],1630163,,,1610612754,121,118,2021-11-20T02:37:26Z,7000000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT00M16.20S,2021-11-20T02:37:21.8Z,4,REGULAR,substitution,in,[],1628998,,,1610612754,121,118,2021-11-20T02:37:26Z,7010000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M00.00S,2021-11-20T02:38:23.2Z,4,REGULAR,period,end,[],0,,,1610612754,121,118,2021-11-20T02:38:23Z,7020000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT00M00.00S,2021-11-20T02:38:31.1Z,4,REGULAR,game,end,[],0,,,0,121,118,2021-11-20T02:38:31Z,7030000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
