actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
639,PT01M30.00S,2022-01-15T02:20:31.4Z,4,REGULAR,3pt,Jump Shot,[],1629021,8.09789750328515,2.696078431372549,1610612753,103,114,2022-01-15T02:20:36Z,6240000,237.0,24.0,1,left,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
640,PT01M26.00S,2022-01-15T02:20:35.4Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,103,114,2022-01-15T02:20:36Z,6250000,,,0,,T. Rozier REBOUND (Off:1 Def:6),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,639.0,7.0,6.0,1.0,,,,,,,,,,,,,,
641,PT01M22.00S,2022-01-15T02:20:38.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628970,94.69448094612353,96.81372549019608,1610612766,103,114,2022-01-15T02:20:54Z,6260000,234.0,-3.0,1,right,MISS M. Bridges fadeaway 3PT,[1628970],1610612766.0,CHA,fadeaway,,,Bridges,M. Bridges,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
642,PT01M17.00S,2022-01-15T02:20:43.8Z,4,REGULAR,rebound,offensive,[],1626179,,,1610612766,103,114,2022-01-15T02:20:54Z,6270000,,,0,,T. Rozier REBOUND (Off:2 Def:6),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,641.0,8.0,6.0,2.0,,,,,,,,,,,,,,
643,PT01M17.00S,2022-01-15T02:20:51.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626179,94.40999984741211,50.0,1610612766,103,114,2022-01-15T02:20:58Z,6280000,0.0,0.0,1,right,MISS T. Rozier tip Layup,[1626179],1610612766.0,CHA,tip,,,Rozier,T. Rozier,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
644,PT01M17.00S,2022-01-15T02:20:51.6Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,103,114,2022-01-15T02:26:32Z,6290000,,,0,,F. Wagner REBOUND (Off:1 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,643.0,6.0,5.0,1.0,,,,,,,,,,,,,,
645,PT01M17.00S,2022-01-15T02:20:57.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612753,103,114,2022-01-15T02:21:05Z,6300000,,,0,,M. Plumlee personal FOUL (5 PF) (Anthony 2 FT),"[203486, 1630175]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,1628487.0,,,5.0,0.0,Anthony,1630175.0,
647,PT01M17.00S,2022-01-15T02:21:16.8Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,103,114,2022-01-15T02:21:16Z,6320000,,,0,,MISS C. Anthony Free Throw 1 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Missed,,,,,,,,,,,,,,,,,,,
648,PT01M17.00S,2022-01-15T02:21:16.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,103,114,2022-01-15T02:21:16Z,6330000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,647.0,,,,,,,,,,,,,,,,,
649,PT01M17.00S,2022-01-15T02:21:32.5Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,103,115,2022-01-15T02:21:32Z,6340000,,,0,,C. Anthony Free Throw 2 of 2 (7 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
650,PT01M11.00S,2022-01-15T02:21:41.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630163,93.51182654402102,55.88235294117647,1610612766,103,115,2022-01-15T02:27:42Z,6350000,29.0,8.0,1,right,MISS L. Ball driving Hook,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,3.06,Missed,,,,,,,,,,,,,,,,,,,
651,PT01M11.00S,2022-01-15T02:21:41.2Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,103,115,2022-01-15T02:21:48Z,6360000,,,0,,M. Plumlee REBOUND (Off:2 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,650.0,9.0,7.0,2.0,,,,,,,,,,,,,,
652,PT01M11.00S,2022-01-15T02:21:44.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612766,103,115,2022-01-15T02:21:50Z,6370000,,,0,,M. Wagner shooting personal FOUL (5 PF) (Plumlee 2 FT),"[1629021, 203486]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,1628487.0,,,5.0,1.0,Plumlee,203486.0,
654,PT01M11.00S,2022-01-15T02:22:04.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203486,,,1610612766,103,115,2022-01-15T02:22:04Z,6390000,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
655,PT01M11.00S,2022-01-15T02:22:04.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,103,115,2022-01-15T02:22:04Z,6400000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,,,
656,PT01M11.00S,2022-01-15T02:22:04.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203486,,,1610612766,103,115,2022-01-15T02:22:24Z,6410000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
657,PT01M09.00S,2022-01-15T02:22:06.5Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,103,115,2022-01-15T02:22:24Z,6420000,,,0,,C. Anthony REBOUND (Off:1 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,656.0,5.0,4.0,1.0,,,,,,,,,,,,,,
658,PT01M03.00S,2022-01-15T02:22:30.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612753,103,115,2022-01-15T02:28:29Z,6430000,,,0,,L. Ball take personal FOUL (5 PF) (Anthony 2 FT),"[1630163, 1630175]",1610612766.0,CHA,take,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,1162.0,,,5.0,0.0,Anthony,1630175.0,
660,PT01M03.00S,2022-01-15T02:22:54.4Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,103,115,2022-01-15T02:22:54Z,6450000,,,0,,MISS C. Anthony Free Throw 1 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Missed,,,,,,,,,,,,,,,,,,,
661,PT01M03.00S,2022-01-15T02:22:54.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,103,115,2022-01-15T02:22:54Z,6460000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,660.0,,,,,,,,,,,,,,,,,
662,PT01M03.00S,2022-01-15T02:23:12.2Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,103,116,2022-01-15T02:23:12Z,6470000,,,0,,C. Anthony Free Throw 2 of 2 (8 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
663,PT00M58.20S,2022-01-15T02:23:19.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,67.88764783180025,16.42156862745098,1610612766,103,116,2022-01-15T02:29:13Z,6480000,-168.0,249.0,1,right,MISS L. Ball 30' running pullup 3PT,[1630163],1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,30.07,Missed,,,,,,,,,,,,,,,,,,,
664,PT00M56.20S,2022-01-15T02:23:21.2Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,103,116,2022-01-15T02:23:24Z,6490000,,,0,,C. Anthony REBOUND (Off:1 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,663.0,6.0,5.0,1.0,,,,,,,,,,,,,,
665,PT00M34.90S,2022-01-15T02:23:42.9Z,4,REGULAR,3pt,Jump Shot,[],203082,23.340998685939553,11.76470588235294,1610612753,103,116,2022-01-15T02:23:47Z,6500000,191.0,167.0,1,left,MISS T. Ross 25' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
666,PT00M31.90S,2022-01-15T02:23:45.9Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,103,116,2022-01-15T02:23:47Z,6510000,,,0,,M. Plumlee REBOUND (Off:2 Def:8),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,665.0,10.0,8.0,2.0,,,,,,,,,,,,,,
667,PT00M25.80S,2022-01-15T02:23:52.0Z,4,REGULAR,3pt,Jump Shot,[],1628970,72.7496714848883,82.1078431372549,1610612766,106,116,2022-01-15T02:23:56Z,6520000,161.0,204.0,1,right,M. Bridges 25' 3PT  (20 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.93,Made,20.0,,,,,,,,,,,,,,,,,,
669,PT00M00.90S,2022-01-15T02:24:25.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612753,106,116,2022-01-15T02:24:33Z,6540000,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,
670,PT00M00.00S,2022-01-15T02:24:49.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,60.26609724047306,71.32352941176471,1610612766,109,116,2022-01-15T02:24:55Z,6550000,107.0,321.0,1,right,T. Rozier 33' 3PT  (19 PTS) (G. Hayward 3 AST),"[1626179, 202330]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,33.82,Made,19.0,,,,,,,,G. Hayward,202330.0,3.0,,,,,,,,
672,PT00M00.00S,2022-01-15T02:25:08.2Z,4,REGULAR,instantreplay,request,[],0,,,1610612753,109,116,2022-01-15T02:25:25Z,6570000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,End Period - Good Basket
673,PT00M00.00S,2022-01-15T02:25:30.3Z,4,REGULAR,period,end,[],0,,,1610612753,109,116,2022-01-15T02:25:30Z,6580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M00.00S,2022-01-15T02:25:35.7Z,4,REGULAR,game,end,[],0,,,0,109,116,2022-01-15T02:25:35Z,6590000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
