actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
643,PT02M30.00S,2022-04-10T21:55:14.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612751,128,119,2022-04-10T21:55:25Z,6330000,,,0,,I. Jackson personal FOUL (5 PF) (Durant 2 FT),"[1630543, 201142]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,1830.0,5.0,0.0,Durant,201142.0,
645,PT02M30.00S,2022-04-10T21:55:45.8Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,129,119,2022-04-10T21:55:45Z,6350000,,,0,,K. Durant Free Throw 1 of 2 (19 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
646,PT02M30.00S,2022-04-10T21:55:52.3Z,4,REGULAR,substitution,out,[],1630543,,,1610612751,129,119,2022-04-10T21:55:57Z,6360000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M30.00S,2022-04-10T21:55:52.3Z,4,REGULAR,substitution,in,[],1630678,,,1610612751,129,119,2022-04-10T21:55:57Z,6370000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M30.00S,2022-04-10T21:56:09.7Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,130,119,2022-04-10T21:56:09Z,6380000,,,0,,K. Durant Free Throw 2 of 2 (20 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
649,PT02M13.00S,2022-04-10T21:56:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,94.30026281208936,51.225490196078425,1610612754,130,121,2022-04-10T21:56:35Z,6390000,6.0,1.0,1,right,O. Brissett driving Layup (26 PTS) (T. Haliburton 9 AST),"[1629052, 1630169]",1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,0.62,Made,26.0,T. Haliburton,1630169.0,9.0,,,,,,,,,,,,,,,
651,PT02M01.00S,2022-04-10T21:56:43.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630556,5.995400788436268,46.81372549019608,1610612751,130,121,2022-04-10T21:56:48Z,6410000,16.0,4.0,1,left,MISS K. Edwards driving Layup,[1630556],1610612751.0,BKN,driving,,,Edwards,K. Edwards,,,,,1.64,Missed,,,,,,,,,,,,,,,,,,,
652,PT01M58.00S,2022-04-10T21:56:46.0Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612754,130,121,2022-04-10T21:56:48Z,6420000,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,651.0,3.0,3.0,0.0,,,,,,,,,
653,PT01M55.00S,2022-04-10T21:56:48.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],204456,94.1688567674113,3.1862745098039214,1610612754,130,121,2022-04-10T21:56:54Z,6430000,-234.0,2.0,1,right,MISS T. McConnell 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
654,PT01M52.00S,2022-04-10T21:56:51.4Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,130,121,2022-04-10T21:56:54Z,6440000,,,0,,K. Irving REBOUND (Off:1 Def:6),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,653.0,7.0,6.0,1.0,,,,,,,,,
655,PT01M31.00S,2022-04-10T21:57:12.2Z,4,REGULAR,turnover,lost ball,[],202681,,,1610612751,130,121,2022-04-10T21:57:16Z,6450000,,,0,,K. Irving lost ball TURNOVER (3 TO),"[202681, 1627741]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,3.0,Hield,1627741.0,,,,,,
656,PT01M31.00S,2022-04-10T21:57:12.2Z,4,REGULAR,steal,,[],1627741,,,1610612754,130,121,2022-04-10T21:57:14Z,6460000,,,0,,B. Hield STEAL (2 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M26.00S,2022-04-10T21:57:17.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,75.77201051248358,11.27450980392157,1610612754,130,124,2022-04-10T21:57:24Z,6470000,-194.0,175.0,1,right,B. Hield 26' 3PT  (21 PTS) (T. Haliburton 10 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,26.11,Made,21.0,T. Haliburton,1630169.0,10.0,,,,,,,,,,,,,,,
659,PT01M11.00S,2022-04-10T21:57:36.2Z,4,REGULAR,3pt,Jump Shot,[],201988,24.52365308804205,84.31372549019608,1610612751,130,124,2022-04-10T21:57:43Z,6490000,-172.0,178.0,1,left,MISS P. Mills 24' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.72,Missed,,,,,,,,,,,,,,,,,,,
660,PT01M08.00S,2022-04-10T21:57:39.2Z,4,REGULAR,rebound,offensive,[],1630556,,,1610612751,130,124,2022-04-10T21:57:43Z,6500000,,,0,,K. Edwards REBOUND (Off:1 Def:4),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,659.0,5.0,4.0,1.0,,,,,,,,,
661,PT00M59.00S,2022-04-10T21:57:50.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628971,5.601182654402102,49.01960784313725,1610612751,132,124,2022-04-10T21:57:55Z,6510000,5.0,0.0,1,left,B. Brown cutting DUNK (21 PTS) (K. Durant 16 AST),"[1628971, 201142]",1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,0.49,Made,21.0,K. Durant,201142.0,16.0,,,,,,,,,,,,,,,
663,PT00M59.00S,2022-04-10T21:57:58.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,132,124,2022-04-10T21:57:58Z,6530000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M59.00S,2022-04-10T21:58:53.5Z,4,REGULAR,substitution,out,[],201988,,,1610612754,132,124,2022-04-10T21:59:23Z,6540000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M59.00S,2022-04-10T21:58:53.5Z,4,REGULAR,substitution,out,[],1630678,,,1610612754,132,124,2022-04-10T21:59:23Z,6550000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M59.00S,2022-04-10T21:58:53.5Z,4,REGULAR,substitution,in,[],1629651,,,1610612754,132,124,2022-04-10T21:59:23Z,6560000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M59.00S,2022-04-10T21:58:53.5Z,4,REGULAR,substitution,in,[],1630613,,,1610612754,132,124,2022-04-10T21:59:23Z,6570000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M53.80S,2022-04-10T21:59:43.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,93.64323258869908,49.01960784313725,1610612754,132,124,2022-04-10T21:59:48Z,6580000,-5.0,7.0,1,right,MISS T. McConnell driving reverse Layup,[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,0.88,Missed,,,,,,,,,,,,,,,,,,,
669,PT00M51.60S,2022-04-10T21:59:45.6Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,132,124,2022-04-10T21:59:45Z,6590000,,,0,,K. Durant REBOUND (Off:0 Def:10),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,668.0,10.0,10.0,0.0,,,,,,,,,
670,PT00M36.80S,2022-04-10T22:00:02.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629052,,,1610612751,132,124,2022-04-10T22:00:12Z,6600000,,,0,,O. Brissett shooting personal FOUL (5 PF) (Edwards 2 FT),"[1629052, 1630556]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,1627524.0,5.0,0.0,Edwards,1630556.0,
672,PT00M36.80S,2022-04-10T22:00:28.2Z,4,REGULAR,freethrow,1 of 2,[],1630556,,,1610612751,133,124,2022-04-10T22:00:28Z,6620000,,,0,,K. Edwards Free Throw 1 of 2 (9 PTS),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
673,PT00M36.80S,2022-04-10T22:00:30.1Z,4,REGULAR,substitution,out,[],204456,,,1610612751,133,124,2022-04-10T22:00:34Z,6630000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M36.80S,2022-04-10T22:00:30.1Z,4,REGULAR,substitution,in,[],1628221,,,1610612751,133,124,2022-04-10T22:00:34Z,6640000,,,0,,SUB in: G. York,[1628221],1610612754.0,IND,,,,York,G. York,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M36.80S,2022-04-10T22:00:45.4Z,4,REGULAR,freethrow,2 of 2,[],1630556,,,1610612751,134,124,2022-04-10T22:00:45Z,6650000,,,0,,K. Edwards Free Throw 2 of 2 (10 PTS),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
676,PT00M30.50S,2022-04-10T22:00:59.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629052,93.9060446780552,49.26470588235294,1610612754,134,126,2022-04-10T22:01:03Z,6660000,-4.0,5.0,1,right,O. Brissett driving DUNK (28 PTS),[1629052],1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,0.61,Made,28.0,,,,,,,,,,,,,,,,,,
677,PT00M06.40S,2022-04-10T22:01:33.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,134,126,2022-04-10T22:01:38Z,6670000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,
678,PT00M00.00S,2022-04-10T22:01:49.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628221,72.22404730617609,18.872549019607842,1610612754,134,126,2022-04-10T22:02:00Z,6680000,-156.0,209.0,1,right,MISS G. York 26' 3PT,[1628221],1610612754.0,IND,,,,York,G. York,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,,
679,PT00M00.00S,2022-04-10T22:01:51.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,134,126,2022-04-10T22:01:51Z,6690000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,678.0,,,,,,,,,,,,
680,PT00M00.00S,2022-04-10T22:01:52.7Z,4,REGULAR,period,end,[],0,,,1610612754,134,126,2022-04-10T22:01:52Z,6700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M00.00S,2022-04-10T22:01:59.3Z,4,REGULAR,game,end,[],0,,,0,134,126,2022-04-10T22:01:59Z,6710000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
