actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
618,PT03M06.00S,2022-02-15T02:45:36.7Z,4,REGULAR,3pt,Jump Shot,[],201988,26.888961892247043,21.07843137254902,1610612751,101,85,2022-02-15T02:45:44Z,6110000,145.0,200.0,1,left,MISS P. Mills 24' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,,
619,PT03M05.00S,2022-02-15T02:45:37.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,101,85,2022-02-15T02:45:44Z,6120000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,618.0,,,,,,,,,,,,,,,,,,
620,PT03M05.00S,2022-02-15T02:45:43.2Z,4,REGULAR,foul,personal,[],203083,,,1610612758,101,85,2022-02-15T02:45:50Z,6130000,,,0,,A. Drummond loose ball personal FOUL (5 PF),"[203083, 1626158]",1610612751.0,BKN,loose ball,,,Drummond,A. Drummond,,,,,,,,,,,,,,,2004.0,,5.0,0.0,Holmes,1626158.0,,,,,
622,PT02M56.00S,2022-02-15T02:46:05.5Z,4,REGULAR,foul,offensive,['inpenalty'],1626158,,,1610612758,101,85,2022-02-15T02:46:15Z,6150000,,,0,,R. Holmes offensive FOUL (2 PF),"[1626158, 201988]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,2004.0,,2.0,0.0,Mills,201988.0,,,,,
624,PT02M56.00S,2022-02-15T02:46:05.5Z,4,REGULAR,turnover,offensive foul,[],1626158,,,1610612758,101,85,2022-02-15T02:46:05Z,6170000,,,0,,R. Holmes offensive foul TURNOVER (3 TO),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,2004.0,3.0,,,,,,,,,
625,PT02M42.00S,2022-02-15T02:46:33.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203083,7.178055190538765,51.71568627450981,1610612751,101,85,2022-02-15T02:46:39Z,6180000,-9.0,15.0,1,left,MISS A. Drummond DUNK - blocked,"[203083, 1626158]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,1.73,Missed,,,,,,,,,,,,,,,,,,Holmes,1626158.0
626,PT02M42.00S,2022-02-15T02:46:33.8Z,4,REGULAR,block,,[],1626158,,,1610612751,101,85,2022-02-15T02:46:36Z,6190000,,,0,,R. Holmes BLOCK (1 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M39.00S,2022-02-15T02:46:36.8Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,101,85,2022-02-15T02:46:39Z,6200000,,,0,,R. Holmes REBOUND (Off:1 Def:5),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,625.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
628,PT02M26.00S,2022-02-15T02:46:49.7Z,4,REGULAR,3pt,Jump Shot,[],1628367,93.24901445466492,3.9215686274509802,1610612758,101,85,2022-02-15T02:46:54Z,6210000,-230.0,11.0,1,right,MISS J. Jackson 3PT,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,23.07,Missed,,,,,,,,,,,,,,,,,,,
629,PT02M22.00S,2022-02-15T02:46:53.7Z,4,REGULAR,rebound,defensive,[],203083,,,1610612751,101,85,2022-02-15T02:46:54Z,6220000,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,628.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
630,PT02M10.00S,2022-02-15T02:47:04.5Z,4,REGULAR,3pt,Jump Shot,[],203552,28.465834428383708,74.26470588235294,1610612751,101,85,2022-02-15T02:47:08Z,6230000,-121.0,215.0,1,left,MISS S. Curry 24' pullup 3PT,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,,
631,PT02M07.00S,2022-02-15T02:47:07.5Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,101,85,2022-02-15T02:47:08Z,6240000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,630.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
632,PT02M00.00S,2022-02-15T02:47:15.4Z,4,REGULAR,3pt,Jump Shot,[],1629002,96.66557161629436,97.05882352941177,1610612758,101,85,2022-02-15T02:47:22Z,6250000,235.0,-21.0,1,right,MISS C. Metu 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,23.63,Missed,,,,,,,,,,,,,,,,,,,
633,PT01M58.00S,2022-02-15T02:47:17.4Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,101,85,2022-02-15T02:47:22Z,6260000,,,0,,J. Johnson REBOUND (Off:1 Def:3),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,632.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
634,PT01M45.00S,2022-02-15T02:47:34.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612751,101,85,2022-02-15T02:47:43Z,6270000,,,0,,T. Lyles shooting personal FOUL (1 PF) (Drummond 2 FT),"[1626168, 203083]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,,,,,,,,,,,2004.0,,1.0,0.0,Drummond,203083.0,,,,,
636,PT01M45.00S,2022-02-15T02:48:11.9Z,4,REGULAR,freethrow,1 of 2,[],203083,,,1610612751,101,85,2022-02-15T02:48:11Z,6290000,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,,
637,PT01M45.00S,2022-02-15T02:48:11.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,101,85,2022-02-15T02:48:11Z,6300000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,636.0,,,,,,,,,,,,,,,,,,
638,PT01M45.00S,2022-02-15T02:48:12.5Z,4,REGULAR,substitution,out,[],201949,,,1610612751,101,85,2022-02-15T02:48:20Z,6310000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M45.00S,2022-02-15T02:48:12.5Z,4,REGULAR,substitution,out,[],203552,,,1610612751,101,85,2022-02-15T02:48:20Z,6320000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M45.00S,2022-02-15T02:48:12.5Z,4,REGULAR,substitution,out,[],201988,,,1610612751,101,85,2022-02-15T02:48:20Z,6330000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT01M45.00S,2022-02-15T02:48:12.5Z,4,REGULAR,substitution,in,[],1628975,,,1610612751,101,85,2022-02-15T02:48:20Z,6340000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT01M45.00S,2022-02-15T02:48:12.5Z,4,REGULAR,substitution,in,[],1630561,,,1610612751,101,85,2022-02-15T02:48:20Z,6350000,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M45.00S,2022-02-15T02:48:12.5Z,4,REGULAR,substitution,in,[],1630556,,,1610612751,101,85,2022-02-15T02:48:20Z,6360000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M45.00S,2022-02-15T02:48:32.6Z,4,REGULAR,freethrow,2 of 2,[],203083,,,1610612751,102,85,2022-02-15T02:48:32Z,6370000,,,0,,A. Drummond Free Throw 2 of 2 (11 PTS),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
645,PT01M36.00S,2022-02-15T02:48:46.1Z,4,REGULAR,foul,offensive,['inpenalty'],1628367,,,1610612758,102,85,2022-02-15T02:49:09Z,6380000,,,0,,J. Jackson offensive FOUL (1 PF),"[1628367, 1630561]",1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,2004.0,,1.0,0.0,Duke Jr.,1630561.0,,,,,
647,PT01M36.00S,2022-02-15T02:48:46.1Z,4,REGULAR,turnover,offensive foul,[],1628367,,,1610612758,102,85,2022-02-15T02:48:46Z,6400000,,,0,,J. Jackson offensive foul TURNOVER (1 TO),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,2004.0,1.0,,,,,,,,,
648,PT01M36.00S,2022-02-15T02:48:56.8Z,4,REGULAR,substitution,out,[],203083,,,1610612751,102,85,2022-02-15T02:48:59Z,6410000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M36.00S,2022-02-15T02:48:56.8Z,4,REGULAR,substitution,in,[],1630549,,,1610612751,102,85,2022-02-15T02:48:59Z,6420000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M19.00S,2022-02-15T02:49:17.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630549,5.995400788436268,41.42156862745098,1610612751,104,85,2022-02-15T02:49:21Z,6430000,43.0,4.0,1,left,D. Sharpe Layup (2 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,4.31,Made,,,,,2.0,,,,,,,,,,,,,,
651,PT01M10.00S,2022-02-15T02:49:27.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,81.8166885676741,43.38235294117647,1610612758,104,85,2022-02-15T02:49:34Z,6440000,-33.0,118.0,1,right,MISS D. Mitchell 12' floating Shot,[1630558],1610612758.0,SAC,floating,,,Mitchell,D. Mitchell,,,,,12.29,Missed,,,,,,,,,,,,,,,,,,,
652,PT01M06.00S,2022-02-15T02:49:31.6Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612751,104,85,2022-02-15T02:49:34Z,6450000,,,0,,K. Edwards REBOUND (Off:0 Def:5),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,651.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
653,PT01M00.00S,2022-02-15T02:49:36.9Z,4,REGULAR,3pt,Jump Shot,[],1630561,5.863994743758213,3.431372549019608,1610612751,107,85,2022-02-15T02:49:42Z,6460000,233.0,3.0,1,left,D. Duke Jr. 3PT  (3 PTS) (J. Carter 2 AST),"[1630561, 1628975]",1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,23.28,Made,,,,,3.0,J. Carter,1628975.0,2.0,,,,,,,,,,,
655,PT00M54.60S,2022-02-15T02:49:47.7Z,4,REGULAR,3pt,Jump Shot,[],1628367,77.7431011826544,88.48039215686273,1610612758,107,85,2022-02-15T02:49:54Z,6480000,192.0,157.0,1,right,MISS J. Jackson 24' 3PT,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
656,PT00M50.50S,2022-02-15T02:49:51.8Z,4,REGULAR,rebound,defensive,[],1630561,,,1610612751,107,85,2022-02-15T02:49:54Z,6490000,,,0,,D. Duke Jr. REBOUND (Off:0 Def:1),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,655.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
657,PT00M31.90S,2022-02-15T02:50:11.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,6.1268068331143235,43.38235294117647,1610612751,109,85,2022-02-15T02:50:15Z,6500000,33.0,5.0,1,left,C. Thomas driving Layup (14 PTS),[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,3.35,Made,,,,,14.0,,,,,,,,,,,,,,
658,PT00M25.80S,2022-02-15T02:50:21.2Z,4,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612758,109,85,2022-02-15T02:50:28Z,6510000,,,0,,T. Lyles bad pass out-of-bounds TURNOVER (1 TO),[1626168],1610612758.0,SAC,bad pass,,,Lyles,T. Lyles,,,,,,,,,,,,,,,2004.0,1.0,,,,,,,,,
659,PT00M01.30S,2022-02-15T02:50:56.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,109,85,2022-02-15T02:51:02Z,6520000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,1628172.0,,,,,,,,,,
660,PT00M00.00S,2022-02-15T02:51:12.4Z,4,REGULAR,period,end,[],0,,,1610612758,109,85,2022-02-15T02:51:12Z,6530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M00.00S,2022-02-15T02:51:15.5Z,4,REGULAR,game,end,[],0,,,0,109,85,2022-02-15T02:51:15Z,6540000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
