actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
640,PT06M32.00S,2021-10-30T01:49:07.9Z,4,REGULAR,3pt,Jump Shot,[],203925,23.340998685939553,89.2156862745098,1610612751,89,85,2021-10-30T01:49:13Z,6270000,-196.0,167.0,1,left,MISS J. Harris 25' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
641,PT06M28.00S,2021-10-30T01:49:11.9Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,89,85,2021-10-30T01:49:13Z,6280000,,,0,,M. Turner REBOUND (Off:1 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,640.0,,,8.0,7.0,1.0,,,,,,,,,,,,,
642,PT06M25.00S,2021-10-30T01:49:15.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",204456,93.77463863337714,49.50980392156863,1610612754,89,87,2021-10-30T01:49:23Z,6290000,-2.0,6.0,1,right,T. McConnell running Layup (4 PTS),[204456],1610612754.0,IND,running,,,McConnell,T. McConnell,,,,,0.65,Made,,4.0,,,,,,,,,,,,,,,,,
643,PT06M13.00S,2021-10-30T01:49:29.3Z,4,REGULAR,foul,personal,['2freethrow'],204456,,,1610612751,89,87,2021-10-30T01:49:49Z,6300000,,,0,,T. McConnell shooting personal FOUL (4 PF) (Aldridge 2 FT),"[204456, 200746]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,,,,,203592.0,,,,,,4.0,0.0,Aldridge,200746.0,,,,,,,
645,PT06M13.00S,2021-10-30T01:49:52.8Z,4,REGULAR,freethrow,1 of 2,[],200746,,,1610612751,90,87,2021-10-30T01:50:19Z,6320000,,,0,,L. Aldridge Free Throw 1 of 2 (15 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,,15.0,,,,,,,,,,,,,,,,,
646,PT06M13.00S,2021-10-30T01:49:52.8Z,4,REGULAR,freethrow,2 of 2,[],200746,,,1610612751,90,87,2021-10-30T01:50:19Z,6330000,,,0,,MISS L. Aldridge Free Throw 2 of 2,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Missed,,,,,,,,,,,,,,,,,,,
647,PT06M09.00S,2021-10-30T01:49:56.8Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,90,87,2021-10-30T01:50:19Z,6340000,,,0,,M. Turner REBOUND (Off:1 Def:8),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,646.0,,,9.0,8.0,1.0,,,,,,,,,,,,,
648,PT06M03.00S,2021-10-30T01:50:17.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,93.24901445466492,53.18627450980392,1610612754,90,89,2021-10-30T01:50:24Z,6350000,16.0,11.0,1,right,T. McConnell driving Layup (6 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,1.93,Made,,6.0,,,,,,,,,,,,,,,,,
649,PT05M47.00S,2021-10-30T01:50:33.5Z,4,REGULAR,3pt,Jump Shot,[],201142,28.86005256241787,26.47058823529412,1610612751,90,89,2021-10-30T01:50:39Z,6360000,118.0,219.0,1,left,MISS K. Durant 24' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
650,PT05M43.00S,2021-10-30T01:50:37.5Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,90,89,2021-10-30T01:50:39Z,6370000,,,0,,T. McConnell REBOUND (Off:0 Def:4),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,649.0,,,4.0,4.0,0.0,,,,,,,,,,,,,
651,PT05M33.00S,2021-10-30T01:50:47.5Z,4,REGULAR,3pt,Jump Shot,[],1628470,67.23061760840999,53.92156862745098,1610612754,90,89,2021-10-30T01:51:01Z,6380000,20.0,256.0,1,right,MISS T. Craig 25' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
652,PT05M29.00S,2021-10-30T01:50:51.5Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,90,89,2021-10-30T01:51:01Z,6390000,,,0,,K. Durant REBOUND (Off:0 Def:9),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,651.0,,,9.0,9.0,0.0,,,,,,,,,,,,,
653,PT05M26.00S,2021-10-30T01:50:57.4Z,4,REGULAR,turnover,bad pass,[],201142,,,1610612751,90,89,2021-10-30T01:59:16Z,6400000,,,0,,K. Durant bad pass TURNOVER (6 TO),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,2882.0,,,,,,,,,,6.0,,,,,,
654,PT05M15.00S,2021-10-30T01:51:14.1Z,4,REGULAR,foul,personal,['2freethrow'],201935,,,1610612754,90,89,2021-10-30T01:51:24Z,6410000,,,0,,J. Harden shooting personal FOUL (3 PF) (Sabonis 2 FT),"[201935, 1627734]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,2882.0,,,,,,3.0,0.0,Sabonis,1627734.0,,,,,,,
656,PT05M15.00S,2021-10-30T01:51:39.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627734,,,1610612754,90,89,2021-10-30T01:51:39Z,6430000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
657,PT05M15.00S,2021-10-30T01:51:39.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,90,89,2021-10-30T01:51:39Z,6440000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,656.0,,,,,,,,,,,,,,,,,,
658,PT05M15.00S,2021-10-30T01:51:56.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627734,,,1610612754,90,90,2021-10-30T01:51:56Z,6450000,,,0,,D. Sabonis Free Throw 2 of 2 (16 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,16.0,,,,,,,,,,,,,,,,,
659,PT04M56.00S,2021-10-30T01:52:20.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,10.068988173455978,45.34313725490196,1610612751,92,90,2021-10-30T01:52:28Z,6460000,23.0,42.0,1,left,J. Harden driving floating Jump Shot (26 PTS),[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,4.81,Made,,26.0,,,,,,,,,,,,,,,,,
660,PT04M56.00S,2021-10-30T01:52:23.6Z,4,REGULAR,foul,personal,['1freethrow'],1630537,,,1610612751,92,90,2021-10-30T01:52:35Z,6470000,,,0,,C. Duarte shooting personal FOUL (4 PF) (Harden 1 FT),"[1630537, 201935]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,,,,,2882.0,,,,,,4.0,0.0,Harden,201935.0,,,,,,,
662,PT04M56.00S,2021-10-30T01:52:45.4Z,4,REGULAR,freethrow,1 of 1,[],201935,,,1610612751,92,90,2021-10-30T01:52:57Z,6490000,,,0,,MISS J. Harden Free Throw 1 of 1,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
663,PT04M53.00S,2021-10-30T01:52:48.4Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,92,90,2021-10-30T01:52:57Z,6500000,,,0,,T. Craig REBOUND (Off:5 Def:6),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,662.0,,,11.0,6.0,5.0,,,,,,,,,,,,,
664,PT04M45.00S,2021-10-30T01:52:54.9Z,4,REGULAR,3pt,Jump Shot,[],204456,67.7562417871222,47.794117647058826,1610612754,92,90,2021-10-30T02:00:53Z,6510000,-11.0,251.0,1,right,MISS T. McConnell 25' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
665,PT04M41.00S,2021-10-30T01:52:58.9Z,4,REGULAR,rebound,defensive,[],200746,,,1610612751,92,90,2021-10-30T01:52:59Z,6520000,,,0,,L. Aldridge REBOUND (Off:2 Def:4),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,664.0,,,6.0,4.0,2.0,,,,,,,,,,,,,
666,PT04M33.00S,2021-10-30T01:53:08.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628470,,,1610612751,92,90,2021-10-30T01:53:24Z,6530000,,,0,,T. Craig personal FOUL (4 PF) (Harden 2 FT),"[1628470, 201935]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,2882.0,,,,,,4.0,0.0,Harden,201935.0,,,,,,,
668,PT04M33.00S,2021-10-30T01:53:36.5Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,93,90,2021-10-30T01:53:36Z,6550000,,,0,,J. Harden Free Throw 1 of 2 (27 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,27.0,,,,,,,,,,,,,,,,,
669,PT04M33.00S,2021-10-30T01:53:37.4Z,4,REGULAR,substitution,out,[],1628470,,,1610612751,93,90,2021-10-30T01:53:44Z,6560000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT04M33.00S,2021-10-30T01:53:37.4Z,4,REGULAR,substitution,in,[],203200,,,1610612751,93,90,2021-10-30T01:53:44Z,6570000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT04M33.00S,2021-10-30T01:53:56.6Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,94,90,2021-10-30T01:53:56Z,6580000,,,0,,J. Harden Free Throw 2 of 2 (28 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,28.0,,,,,,,,,,,,,,,,,
672,PT04M17.00S,2021-10-30T01:54:16.6Z,4,REGULAR,turnover,bad pass,[],1630537,,,1610612754,94,90,2021-10-30T01:54:30Z,6590000,,,0,,C. Duarte bad pass TURNOVER (3 TO),"[1630537, 200746]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,3.0,Aldridge,200746.0,,,,
673,PT04M17.00S,2021-10-30T01:54:16.6Z,4,REGULAR,steal,,[],200746,,,1610612751,94,90,2021-10-30T01:54:19Z,6600000,,,0,,L. Aldridge STEAL (1 STL),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT04M06.00S,2021-10-30T01:54:28.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203925,6.389618922470433,48.529411764705884,1610612751,96,90,2021-10-30T01:54:37Z,6610000,7.0,8.0,1,left,J. Harris cutting Layup (7 PTS) (K. Durant 6 AST),"[203925, 201142]",1610612751.0,BKN,cutting,,,Harris,J. Harris,,,,,1.06,Made,,7.0,,,,,,,,,,,,,,K. Durant,201142.0,6.0,
676,PT04M06.00S,2021-10-30T01:54:35.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,96,90,2021-10-30T01:54:35Z,6630000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT04M06.00S,2021-10-30T01:54:36.0Z,4,REGULAR,substitution,out,[],1626167,,,1610612754,96,90,2021-10-30T01:57:11Z,6640000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT04M06.00S,2021-10-30T01:54:36.0Z,4,REGULAR,substitution,in,[],1628470,,,1610612754,96,90,2021-10-30T01:57:11Z,6650000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT03M56.00S,2021-10-30T01:57:42.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,92.32917214191852,53.92156862745098,1610612754,96,90,2021-10-30T02:02:26Z,6660000,20.0,20.0,1,right,MISS C. Duarte driving bank Shot,[1630537],1610612754.0,IND,driving bank,,,Duarte,C. Duarte,,,,,2.77,Missed,,,,,,,,,,,,,,,,,,,
680,PT03M51.00S,2021-10-30T01:57:47.0Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612751,96,90,2021-10-30T02:02:26Z,6670000,,,0,,B. Brown REBOUND (Off:2 Def:4),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,679.0,,,6.0,4.0,2.0,,,,,,,,,,,,,
681,PT03M37.00S,2021-10-30T01:57:59.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628971,4.5499342969776615,47.30392156862745,1610612751,96,90,2021-10-30T01:58:05Z,6680000,13.0,-10.0,1,left,MISS B. Brown driving DUNK - blocked,"[1628971, 1627734]",1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,1.66,Missed,,,,,,,Sabonis,1627734.0,,,,,,,,,,,
682,PT03M37.00S,2021-10-30T01:57:59.8Z,4,REGULAR,block,,[],1627734,,,1610612751,96,90,2021-10-30T01:58:02Z,6690000,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT03M34.00S,2021-10-30T01:58:02.8Z,4,REGULAR,rebound,offensive,[],200746,,,1610612751,96,90,2021-10-30T01:58:05Z,6700000,,,0,,L. Aldridge REBOUND (Off:3 Def:4),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,681.0,,,7.0,4.0,3.0,,,,,,,,,,,,,
684,PT03M33.00S,2021-10-30T01:58:04.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200746,5.863994743758213,50.0,1610612751,96,90,2021-10-30T01:58:09Z,6710000,0.0,3.0,1,left,MISS L. Aldridge putback Layup,[200746],1610612751.0,BKN,putback,,,Aldridge,L. Aldridge,,,,,0.26,Missed,,,,,,,,,,,,,,,,,,,
685,PT03M33.00S,2021-10-30T01:58:04.1Z,4,REGULAR,rebound,offensive,[],200746,,,1610612751,96,90,2021-10-30T01:58:09Z,6720000,,,0,,L. Aldridge REBOUND (Off:4 Def:4),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,684.0,,,8.0,4.0,4.0,,,,,,,,,,,,,
686,PT03M30.00S,2021-10-30T01:58:06.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",200746,5.590000152587891,50.0,1610612751,98,90,2021-10-30T01:58:12Z,6730000,0.0,0.0,1,left,L. Aldridge tip Layup (17 PTS),[200746],1610612751.0,BKN,tip,,,Aldridge,L. Aldridge,,,,,0.0,Made,,17.0,,,,,,,,,,,,,,,,,
687,PT03M25.00S,2021-10-30T01:58:12.0Z,4,REGULAR,2pt,Jump Shot,[],203200,77.61169513797634,48.77450980392157,1610612754,98,90,2021-10-30T01:58:17Z,6740000,-6.0,158.0,1,right,MISS J. Holiday 15' pullup Shot,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,15.81,Missed,,,,,,,,,,,,,,,,,,,
688,PT03M22.00S,2021-10-30T01:58:15.0Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,98,90,2021-10-30T01:58:17Z,6750000,,,0,,K. Durant REBOUND (Off:0 Def:10),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,687.0,,,10.0,10.0,0.0,,,,,,,,,,,,,
689,PT03M02.00S,2021-10-30T01:58:34.9Z,4,REGULAR,3pt,Jump Shot,[],201935,31.225361366622867,32.1078431372549,1610612751,98,90,2021-10-30T01:58:40Z,6760000,89.0,241.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
690,PT02M58.00S,2021-10-30T01:58:38.9Z,4,REGULAR,rebound,defensive,[],203200,,,1610612754,98,90,2021-10-30T01:58:40Z,6770000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,689.0,,,3.0,3.0,0.0,,,,,,,,,,,,,
691,PT02M51.00S,2021-10-30T01:58:45.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,92.06636005256242,49.01960784313725,1610612754,98,92,2021-10-30T01:58:51Z,6780000,-5.0,22.0,1,right,T. McConnell driving Layup (8 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,2.26,Made,,8.0,,,,,,,,,,,,,,,,,
692,PT02M24.00S,2021-10-30T01:59:12.4Z,4,REGULAR,2pt,Jump Shot,[],200746,7.835085413929041,20.098039215686274,1610612751,100,92,2021-10-30T01:59:17Z,6790000,150.0,21.0,1,left,L. Aldridge 15' turnaround Jump Shot (19 PTS) (J. Harden 7 AST),"[200746, 201935]",1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,15.1,Made,,19.0,,,,,,,,,,,,,,J. Harden,201935.0,7.0,
694,PT02M14.00S,2021-10-30T01:59:25.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,94.56307490144546,48.03921568627451,1610612754,100,92,2021-10-30T01:59:36Z,6810000,-10.0,-1.0,1,right,MISS D. Sabonis cutting Layup - blocked,"[1627734, 201935]",1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,0.99,Missed,,,,,,,Harden,201935.0,,,,,,,,,,,
695,PT02M14.00S,2021-10-30T01:59:25.8Z,4,REGULAR,block,,[],201935,,,1610612754,100,92,2021-10-30T01:59:42Z,6820000,,,0,,J. Harden BLOCK (2 BLK),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT02M14.00S,2021-10-30T01:59:25.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,100,92,2021-10-30T01:59:36Z,6830000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,694.0,,,,,,,,,,,,,,,,,,
697,PT02M14.00S,2021-10-30T01:59:31.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,100,92,2021-10-30T01:59:31Z,6840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT02M05.00S,2021-10-30T01:59:50.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627734,89.83245729303549,26.225490196078432,1610612754,100,92,2021-10-30T02:00:01Z,6850000,-119.0,43.0,1,right,MISS D. Sabonis 12' Jump Shot,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,12.65,Missed,,,,,,,,,,,,,,,,,,,
699,PT02M04.00S,2021-10-30T01:59:51.2Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,100,92,2021-10-30T02:00:01Z,6860000,,,0,,J. Harden REBOUND (Off:1 Def:7),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,698.0,,,8.0,7.0,1.0,,,,,,,,,,,,,
700,PT02M04.00S,2021-10-30T02:00:00.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,100,92,2021-10-30T02:00:00Z,6870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT01M50.00S,2021-10-30T02:00:16.9Z,4,REGULAR,3pt,Jump Shot,[],200746,9.674770039421814,4.411764705882353,1610612751,100,92,2021-10-30T02:00:21Z,6880000,228.0,38.0,1,left,MISS L. Aldridge 3PT,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,23.11,Missed,,,,,,,,,,,,,,,,,,,
702,PT01M47.00S,2021-10-30T02:00:19.9Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,100,92,2021-10-30T02:00:21Z,6890000,,,0,,C. Duarte REBOUND (Off:1 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,701.0,,,4.0,3.0,1.0,,,,,,,,,,,,,
703,PT01M39.00S,2021-10-30T02:00:27.4Z,4,REGULAR,turnover,bad pass,[],1630537,,,1610612754,100,92,2021-10-30T02:00:35Z,6900000,,,0,,C. Duarte bad pass TURNOVER (4 TO),"[1630537, 201935]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,4.0,Harden,201935.0,,,,
704,PT01M39.00S,2021-10-30T02:00:27.4Z,4,REGULAR,steal,,[],201935,,,1610612751,100,92,2021-10-30T02:00:29Z,6910000,,,0,,J. Harden STEAL (1 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT01M38.00S,2021-10-30T02:00:37.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630537,,,1610612751,100,92,2021-10-30T02:06:08Z,6920000,,,0,,C. Duarte take personal FOUL (5 PF) (Harden 2 FT),"[1630537, 201935]",1610612754.0,IND,take,,,Duarte,C. Duarte,,,,,,,,,1627963.0,,,,,,5.0,0.0,Harden,201935.0,,,,,,,
707,PT01M38.00S,2021-10-30T02:01:27.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,100,92,2021-10-30T02:01:27Z,6940000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT01M38.00S,2021-10-30T02:01:39.7Z,4,REGULAR,substitution,out,[],1630537,,,1610612751,100,92,2021-10-30T02:02:24Z,6950000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT01M38.00S,2021-10-30T02:01:39.7Z,4,REGULAR,substitution,in,[],203087,,,1610612751,100,92,2021-10-30T02:02:24Z,6960000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT01M38.00S,2021-10-30T02:02:57.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612751,100,92,2021-10-30T02:02:57Z,6970000,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
711,PT01M38.00S,2021-10-30T02:02:57.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,100,92,2021-10-30T02:02:57Z,6980000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,710.0,,,,,,,,,,,,,,,,,,
712,PT01M38.00S,2021-10-30T02:03:09.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612751,101,92,2021-10-30T02:03:09Z,6990000,,,0,,J. Harden Free Throw 2 of 2 (29 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,29.0,,,,,,,,,,,,,,,,,
713,PT01M27.00S,2021-10-30T02:03:28.1Z,4,REGULAR,3pt,Jump Shot,[],1627734,66.44218134034165,46.81372549019608,1610612754,101,92,2021-10-30T02:03:34Z,7000000,-16.0,263.0,1,right,MISS D. Sabonis 26' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
714,PT01M22.00S,2021-10-30T02:03:33.1Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,101,92,2021-10-30T02:03:34Z,7010000,,,0,,K. Durant REBOUND (Off:0 Def:11),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,713.0,,,11.0,11.0,0.0,,,,,,,,,,,,,
715,PT01M09.00S,2021-10-30T02:03:46.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203925,8.09789750328515,38.48039215686275,1610612751,103,92,2021-10-30T02:03:51Z,7020000,58.0,24.0,1,left,J. Harris 6' floating Jump Shot (9 PTS) (K. Durant 7 AST),"[203925, 201142]",1610612751.0,BKN,floating,,,Harris,J. Harris,,,,,6.22,Made,,9.0,,,,,,,,,,,,,,K. Durant,201142.0,7.0,
717,PT00M58.00S,2021-10-30T02:04:00.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203087,92.85479632063075,46.32352941176471,1610612754,103,94,2021-10-30T02:07:10Z,7040000,-18.0,15.0,1,right,J. Lamb driving Layup (12 PTS),[203087],1610612754.0,IND,driving,,,Lamb,J. Lamb,,,,,2.36,Made,,12.0,,,,,,,,,,,,,,,,,
718,PT00M51.70S,2021-10-30T02:04:12.6Z,4,REGULAR,turnover,out-of-bounds,[],201142,,,1610612751,103,94,2021-10-30T02:04:50Z,7050000,,,0,,K. Durant bad pass out-of-bounds TURNOVER (7 TO),[201142],1610612751.0,BKN,bad pass,,,Durant,K. Durant,,,,,,,,,2882.0,,,,,,,,,,7.0,,,,,,
719,PT00M51.70S,2021-10-30T02:04:15.7Z,4,REGULAR,substitution,out,[],201142,,,1610612754,103,94,2021-10-30T02:04:39Z,7060000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
720,PT00M51.70S,2021-10-30T02:04:15.7Z,4,REGULAR,substitution,out,[],203200,,,1610612754,103,94,2021-10-30T02:04:39Z,7070000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT00M51.70S,2021-10-30T02:04:15.7Z,4,REGULAR,substitution,out,[],204456,,,1610612754,103,94,2021-10-30T02:04:39Z,7080000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
722,PT00M51.70S,2021-10-30T02:04:15.7Z,4,REGULAR,substitution,out,[],1627734,,,1610612754,103,94,2021-10-30T02:04:39Z,7090000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
723,PT00M51.70S,2021-10-30T02:04:15.7Z,4,REGULAR,substitution,in,[],1627761,,,1610612754,103,94,2021-10-30T02:04:39Z,7100000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
724,PT00M51.70S,2021-10-30T02:04:15.7Z,4,REGULAR,substitution,in,[],1630613,,,1610612754,103,94,2021-10-30T02:04:39Z,7110000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
725,PT00M51.70S,2021-10-30T02:04:15.7Z,4,REGULAR,substitution,in,[],1630610,,,1610612754,103,94,2021-10-30T02:04:39Z,7120000,,,0,,SUB in: D. Jarreau,[1630610],1610612754.0,IND,,,,Jarreau,D. Jarreau,,,,,,,,,,,,,,,,,,,,,,,,,
