actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
429,PT08M13.00S,2026-01-22T02:30:26.8Z,3,REGULAR,block,,[],1631255,,,1610612765,68,78,2026-01-22T02:30:30Z,4220000,False,,,0,,K. Matković BLOCK (1 BLK),[1631255],1610612740.0,NOP,,,,,,,,Matković,K. Matković,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
430,PT08M11.00S,2026-01-22T02:30:28.8Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,68,78,2026-01-22T02:34:19Z,4230000,False,,,0,,J. Fears REBOUND (Off:0 Def:3),[1642847],1610612740.0,NOP,,,,,,,,Fears,J. Fears,In The Paint (Non-RA),8-16 Center,,,,,,,,,,428.0,3.0,3.0,0.0,,,,,,
431,PT08M08.00S,2026-01-22T02:30:36.5Z,3,REGULAR,foul,personal,[],1641709,,,1610612740,68,78,2026-01-22T02:30:44Z,4240000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641709, 1642847]",1610612765.0,DET,,,,,,,101283.0,Thompson,A. Thompson,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,0.0,Fears,1642847.0
433,PT07M59.00S,2026-01-22T02:31:02.3Z,3,REGULAR,turnover,lost ball,[],1642852,,,1610612740,68,78,2026-01-22T02:31:08Z,4260000,False,,,0,,D. Queen lost ball TURNOVER (4 TO),"[1642852, 1641709]",1610612740.0,NOP,,,,,,,,Queen,D. Queen,Restricted Area,0-8 Center,,,,,,,4.0,Thompson,1641709.0,,,,,,,,,,
434,PT07M59.00S,2026-01-22T02:31:02.3Z,3,REGULAR,steal,,[],1641709,,,1610612765,68,78,2026-01-22T02:31:04Z,4270000,False,,,0,,A. Thompson STEAL (2 STL),[1641709],1610612765.0,DET,,,,,,,,Thompson,A. Thompson,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
435,PT07M41.00S,2026-01-22T02:31:19.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,85.3646517739816,60.049019607843135,1610612765,68,78,2026-01-22T02:31:25Z,4280000,False,50.0,85.0,1,right,MISS T. Harris 9' pullup Shot,[202699],1610612765.0,DET,pullup,,,,,,,Harris,T. Harris,In The Paint (Non-RA),8-16 Center,9.88,Missed,,,,,,,,,,,,,,,,,
436,PT07M38.00S,2026-01-22T02:31:22.8Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,68,78,2026-01-22T02:31:25Z,4290000,False,,,0,,D. Queen REBOUND (Off:1 Def:3),[1642852],1610612740.0,NOP,,,,,,,,Queen,D. Queen,In The Paint (Non-RA),8-16 Center,,,,,,,,,,435.0,4.0,3.0,1.0,,,,,,
437,PT07M34.00S,2026-01-22T02:31:27.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630530,6.389618922470433,49.26470588235294,1610612740,70,78,2026-01-22T02:31:37Z,4300000,False,4.0,8.0,1,left,T. Murphy III running DUNK (12 PTS) (D. Queen 7 AST),"[1630530, 1642852]",1610612740.0,NOP,running,,,,,,,Murphy III,T. Murphy III,Restricted Area,0-8 Center,0.85,Made,12.0,D. Queen,1642852.0,7.0,,,,,,,,,,,,,
439,PT07M34.00S,2026-01-22T02:31:33.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,70,78,2026-01-22T02:31:33Z,4320000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT07M34.00S,2026-01-22T02:33:19.8Z,3,REGULAR,substitution,out,[],1642852,,,1610612765,70,78,2026-01-22T02:34:03Z,4330000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,
442,PT07M34.00S,2026-01-22T02:33:19.8Z,3,REGULAR,substitution,in,[],1642274,,,1610612765,70,78,2026-01-22T02:34:03Z,4340000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,
443,PT07M21.00S,2026-01-22T02:34:31.6Z,3,REGULAR,turnover,lost ball,[],1642450,,,1610612765,70,78,2026-01-22T02:34:36Z,4350000,False,,,0,,D. Jenkins lost ball TURNOVER (3 TO),"[1642450, 1642847]",1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,Above the Break 3,24+ Center,,,,,,,3.0,Fears,1642847.0,,,,,,,,,,
444,PT07M21.00S,2026-01-22T02:34:31.6Z,3,REGULAR,steal,,[],1642847,,,1610612740,70,78,2026-01-22T02:34:33Z,4360000,False,,,0,,J. Fears STEAL (2 STL),[1642847],1610612740.0,NOP,,,,,,,,Fears,J. Fears,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
445,PT07M18.00S,2026-01-22T02:34:35.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642847,5.338370565045992,51.71568627450981,1610612740,72,78,2026-01-22T02:34:42Z,4370000,False,-9.0,-2.0,1,left,J. Fears running Layup (10 PTS),[1642847],1610612740.0,NOP,running,,,,,,,Fears,J. Fears,Restricted Area,0-8 Center,0.89,Made,10.0,,,,,,,,,,,,,,,,
446,PT07M01.00S,2026-01-22T02:34:51.8Z,3,REGULAR,3pt,Jump Shot,[],1629130,67.49342969776609,63.48039215686274,1610612765,72,81,2026-01-22T02:35:45Z,4380000,False,67.0,253.0,1,right,D. Robinson 26' 3PT pullup (12 PTS) (J. Duren 3 AST),"[1629130, 1631105]",1610612765.0,DET,pullup,,,,,,,Robinson,D. Robinson,Above the Break 3,24+ Center,26.19,Made,12.0,J. Duren,1631105.0,3.0,,,,,,,,,,,,,
448,PT06M38.00S,2026-01-22T02:35:14.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,14.931011826544022,34.80392156862745,1610612740,72,81,2026-01-22T02:36:05Z,4400000,False,76.0,88.0,1,left,MISS T. Murphy III 11' driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,,,,,Murphy III,T. Murphy III,In The Paint (Non-RA),8-16 Right,11.62,Missed,,,,,,,,,,,,,,,,,
449,PT06M35.00S,2026-01-22T02:35:17.3Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,72,81,2026-01-22T02:35:20Z,4410000,False,,,0,,A. Thompson REBOUND (Off:3 Def:5),[1641709],1610612765.0,DET,,,,,,,,Thompson,A. Thompson,In The Paint (Non-RA),8-16 Right,,,,,,,,,,448.0,8.0,5.0,3.0,,,,,,
450,PT06M25.00S,2026-01-22T02:35:32.6Z,3,REGULAR,turnover,out-of-bounds,[],202699,,,1610612765,72,81,2026-01-22T02:35:39Z,4420000,False,,,0,,T. Harris bad pass out-of-bounds TURNOVER (3 TO),[202699],1610612765.0,DET,bad pass,,,,,,101283.0,Harris,T. Harris,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,,,,,,,,,,
452,PT06M06.00S,2026-01-22T02:36:01.4Z,3,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612740,72,81,2026-01-22T02:36:14Z,4440000,False,,,0,,J. Duren shooting personal FOUL (3 PF) (Bey 2 FT),"[1631105, 1630180]",1610612765.0,DET,shooting,,,,,,101283.0,Duren,J. Duren,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,1.0,Bey,1630180.0
454,PT06M06.00S,2026-01-22T02:36:26.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630180,,,1610612740,73,81,2026-01-22T02:36:26Z,4460000,False,,,0,,S. Bey Free Throw 1 of 2 (10 PTS),[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,,,,Made,10.0,,,,,,,,,,,,,,,,
455,PT06M06.00S,2026-01-22T02:36:39.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630180,,,1610612740,74,81,2026-01-22T02:36:39Z,4470000,False,,,0,,S. Bey Free Throw 2 of 2 (11 PTS),[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,,,,Made,11.0,,,,,,,,,,,,,,,,
456,PT05M45.00S,2026-01-22T02:37:09.2Z,3,REGULAR,foul,personal,[],1631255,,,1610612765,74,81,2026-01-22T02:37:23Z,4480000,False,,,0,,K. Matković personal FOUL (4 PF),"[1631255, 1629130]",1610612740.0,NOP,,,,,,,1628168.0,Matković,K. Matković,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,4.0,0.0,Robinson,1629130.0
458,PT05M45.00S,2026-01-22T02:37:22.7Z,3,REGULAR,substitution,out,[],1630180,,,1610612765,74,81,2026-01-22T02:37:26Z,4500000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,
459,PT05M45.00S,2026-01-22T02:37:22.7Z,3,REGULAR,substitution,in,[],1642877,,,1610612765,74,81,2026-01-22T02:37:26Z,4510000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,
460,PT05M34.00S,2026-01-22T02:37:40.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642450,91.67214191852825,43.872549019607845,1610612765,74,81,2026-01-22T02:37:46Z,4520000,False,-31.0,26.0,1,right,MISS D. Jenkins driving Layup,[1642450],1610612765.0,DET,driving,,,,,,,Jenkins,D. Jenkins,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,,,,,,,,,
461,PT05M33.00S,2026-01-22T02:37:43.5Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,74,81,2026-01-22T02:37:43Z,4530000,False,,,0,,J. Duren REBOUND (Off:4 Def:9),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,Restricted Area,0-8 Center,,,,,,,,,,460.0,13.0,9.0,4.0,,,,,,
462,PT05M33.00S,2026-01-22T02:37:47.7Z,3,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612765,74,81,2026-01-22T02:37:56Z,4540000,False,,,0,,K. Matković shooting personal FOUL (5 PF) (Duren 2 FT),"[1631255, 1631105]",1610612740.0,NOP,shooting,,,,,,1628171.0,Matković,K. Matković,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,5.0,0.0,Duren,1631105.0
464,PT05M33.00S,2026-01-22T02:38:12.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631105,,,1610612765,74,82,2026-01-22T02:38:12Z,4560000,False,,,0,,J. Duren Free Throw 1 of 2 (13 PTS),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,,,,Made,13.0,,,,,,,,,,,,,,,,
465,PT05M33.00S,2026-01-22T02:38:13.1Z,3,REGULAR,substitution,out,[],1631255,,,1610612765,74,82,2026-01-22T02:38:26Z,4570000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,
466,PT05M33.00S,2026-01-22T02:38:13.1Z,3,REGULAR,substitution,out,[],202699,,,1610612765,74,82,2026-01-22T02:38:26Z,4580000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,
467,PT05M33.00S,2026-01-22T02:38:13.1Z,3,REGULAR,substitution,in,[],1626172,,,1610612765,74,82,2026-01-22T02:38:26Z,4590000,False,,,0,,SUB in: K. Looney,[1626172],1610612740.0,NOP,,,,,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,
468,PT05M33.00S,2026-01-22T02:38:13.1Z,3,REGULAR,substitution,in,[],1630191,,,1610612765,74,82,2026-01-22T02:38:26Z,4600000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,
469,PT05M33.00S,2026-01-22T02:38:36.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631105,,,1610612765,74,83,2026-01-22T02:38:36Z,4610000,False,,,0,,J. Duren Free Throw 2 of 2 (14 PTS),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,,,,Made,14.0,,,,,,,,,,,,,,,,
470,PT05M22.00S,2026-01-22T02:38:50.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,14.14257555847569,62.745098039215684,1610612740,74,83,2026-01-22T02:41:41Z,4620000,False,-64.0,80.0,1,left,MISS J. Fears 10' pullup Shot - blocked,"[1642847, 1642450]",1610612740.0,NOP,pullup,,,,,,,Fears,J. Fears,In The Paint (Non-RA),8-16 Left,10.26,Missed,,,,,,,,,,,,Jenkins,1642450.0,,,,
471,PT05M22.00S,2026-01-22T02:38:50.6Z,3,REGULAR,block,,[],1642450,,,1610612740,74,83,2026-01-22T02:38:53Z,4630000,False,,,0,,D. Jenkins BLOCK (2 BLK),[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,
472,PT05M21.00S,2026-01-22T02:38:51.6Z,3,REGULAR,rebound,defensive,[],1642450,,,1610612765,74,83,2026-01-22T02:41:41Z,4640000,False,,,0,,D. Jenkins REBOUND (Off:0 Def:1),[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,In The Paint (Non-RA),8-16 Left,,,,,,,,,,470.0,1.0,1.0,0.0,,,,,,
473,PT05M08.00S,2026-01-22T02:39:02.5Z,3,REGULAR,2pt,Jump Shot,[],1642450,77.08607095926413,36.76470588235294,1610612765,74,83,2026-01-22T02:39:07Z,4650000,False,-66.0,163.0,1,right,MISS D. Jenkins 17' pullup Shot,[1642450],1610612765.0,DET,pullup,,,,,,,Jenkins,D. Jenkins,Mid-Range,16-24 Left Center,17.58,Missed,,,,,,,,,,,,,,,,,
474,PT05M04.00S,2026-01-22T02:39:06.5Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612740,74,83,2026-01-22T02:39:07Z,4660000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612740.0,NOP,,,,,,,,Looney,K. Looney,Mid-Range,16-24 Left Center,,,,,,,,,,473.0,1.0,1.0,0.0,,,,,,
475,PT04M57.00S,2026-01-22T02:39:14.2Z,3,REGULAR,3pt,Jump Shot,[],1642847,19.66162943495401,91.91176470588235,1610612740,74,83,2026-01-22T02:43:27Z,4670000,False,-210.0,132.0,1,left,MISS J. Fears 24' pullup 3PT,[1642847],1610612740.0,NOP,pullup,,,,,,,Fears,J. Fears,Above the Break 3,24+ Left Center,24.79,Missed,,,,,,,,,,,,,,,,,
476,PT04M53.00S,2026-01-22T02:39:16.9Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,74,83,2026-01-22T02:39:16Z,4680000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,Above the Break 3,24+ Left Center,,,,,,,,,,475.0,2.0,2.0,0.0,,,,,,
477,PT04M39.00S,2026-01-22T02:39:31.1Z,3,REGULAR,3pt,Jump Shot,[],1629130,69.33311432325887,25.735294117647058,1610612765,74,86,2026-01-22T02:39:36Z,4690000,False,-121.0,236.0,1,right,D. Robinson 26' 3PT  (15 PTS) (D. Jenkins 4 AST),"[1629130, 1642450]",1610612765.0,DET,,,,,,,,Robinson,D. Robinson,Above the Break 3,24+ Left Center,26.52,Made,15.0,D. Jenkins,1642450.0,4.0,,,,,,,,,,,,,
479,PT04M22.00S,2026-01-22T02:39:48.4Z,3,REGULAR,2pt,Jump Shot,[],1630530,25.443495400788436,61.274509803921575,1610612740,74,86,2026-01-22T02:44:31Z,4710000,False,-56.0,187.0,1,left,MISS T. Murphy III 19' pullup Shot,[1630530],1610612740.0,NOP,pullup,,,,,,,Murphy III,T. Murphy III,Mid-Range,16-24 Center,19.5,Missed,,,,,,,,,,,,,,,,,
480,PT04M20.00S,2026-01-22T02:39:50.4Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,74,86,2026-01-22T02:39:50Z,4720000,False,,,0,,Y. Missi REBOUND (Off:2 Def:3),[1642274],1610612740.0,NOP,,,,,,,,Missi,Y. Missi,Mid-Range,16-24 Center,,,,,,,,,,479.0,5.0,3.0,2.0,,,,,,
481,PT04M16.00S,2026-01-22T02:39:54.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,26.757555847568987,82.59803921568627,1610612740,74,86,2026-01-22T02:39:59Z,4730000,False,-163.0,199.0,1,left,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,
482,PT04M13.00S,2026-01-22T02:39:57.7Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,74,86,2026-01-22T02:39:59Z,4740000,False,,,0,,Y. Missi REBOUND (Off:3 Def:3),[1642274],1610612740.0,NOP,,,,,,,,Missi,Y. Missi,Above the Break 3,24+ Left Center,,,,,,,,,,481.0,6.0,3.0,3.0,,,,,,
483,PT04M09.00S,2026-01-22T02:40:02.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,7.835085413929041,50.0,1610612740,76,86,2026-01-22T02:40:07Z,4750000,False,0.0,21.0,1,left,Y. Missi driving Layup (4 PTS),[1642274],1610612740.0,NOP,driving,,,,,,,Missi,Y. Missi,Restricted Area,0-8 Center,2.11,Made,4.0,,,,,,,,,,,,,,,,
484,PT03M54.00S,2026-01-22T02:40:16.4Z,3,REGULAR,3pt,Jump Shot,[],1630191,75.50919842312747,86.02941176470588,1610612765,76,86,2026-01-22T02:40:23Z,4760000,False,180.0,178.0,1,right,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,
485,PT03M49.00S,2026-01-22T02:40:21.4Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,76,86,2026-01-22T02:40:23Z,4770000,False,,,0,,J. Fears REBOUND (Off:0 Def:4),[1642847],1610612740.0,NOP,,,,,,,,Fears,J. Fears,Above the Break 3,24+ Right Center,,,,,,,,,,484.0,4.0,4.0,0.0,,,,,,
486,PT03M41.00S,2026-01-22T02:40:29.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,16.770696452036795,49.50980392156863,1610612740,78,86,2026-01-22T02:45:55Z,4780000,False,2.0,105.0,1,left,T. Murphy III 10' driving floating Jump Shot (14 PTS),[1630530],1610612740.0,NOP,driving floating,,,,,,,Murphy III,T. Murphy III,In The Paint (Non-RA),8-16 Center,10.51,Made,14.0,,,,,,,,,,,,,,,,
487,PT03M22.00S,2026-01-22T02:40:48.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,93.24901445466492,52.94117647058824,1610612765,78,88,2026-01-22T02:40:53Z,4790000,False,15.0,11.0,1,right,J. Duren driving Layup (16 PTS) (A. Thompson 3 AST),"[1631105, 1641709]",1610612765.0,DET,driving,,,,,,,Duren,J. Duren,Restricted Area,0-8 Center,1.84,Made,16.0,A. Thompson,1641709.0,3.0,,,,,,,,,,,,,
489,PT02M58.00S,2026-01-22T02:41:12.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642274,8.623521681997373,44.6078431372549,1610612740,78,88,2026-01-22T02:41:42Z,4810000,False,27.0,29.0,1,left,MISS Y. Missi turnaround Hook,[1642274],1610612740.0,NOP,turnaround,,,,,,,Missi,Y. Missi,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,
490,PT02M57.00S,2026-01-22T02:41:13.6Z,3,REGULAR,rebound,offensive,[],1642847,,,1610612740,78,88,2026-01-22T02:46:54Z,4820000,False,,,0,,J. Fears REBOUND (Off:1 Def:4),[1642847],1610612740.0,NOP,,,,,,,,Fears,J. Fears,Restricted Area,0-8 Center,,,,,,,,,,489.0,5.0,4.0,1.0,,,,,,
491,PT02M57.00S,2026-01-22T02:41:17.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642847,5.590000152587891,50.0,1610612740,80,88,2026-01-22T02:46:59Z,4830000,False,0.0,0.0,1,left,J. Fears tip Layup (12 PTS),[1642847],1610612740.0,NOP,tip,,,,,,,Fears,J. Fears,Restricted Area,0-8 Center,0.0,Made,12.0,,,,,,,,,,,,,,,,
492,PT02M27.00S,2026-01-22T02:41:46.4Z,3,REGULAR,3pt,Jump Shot,[],1642450,82.86793692509855,3.1862745098039214,1610612765,80,88,2026-01-22T03:01:04Z,4840000,False,-234.0,109.0,1,right,MISS D. Jenkins 25' 3PT,[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,
493,PT02M26.00S,2026-01-22T02:41:47.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,80,88,2026-01-22T03:01:04Z,4850000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,492.0,,,,,,,,,
494,PT02M26.00S,2026-01-22T02:41:50.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612765,80,88,2026-01-22T02:42:01Z,4860000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,1628171.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
495,PT02M26.00S,2026-01-22T02:42:02.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,80,88,2026-01-22T02:42:02Z,4870000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M26.00S,2026-01-22T02:43:51.6Z,3,REGULAR,substitution,out,[],1642847,,,1610612740,80,88,2026-01-22T02:44:46Z,4880000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,
497,PT02M26.00S,2026-01-22T02:43:51.6Z,3,REGULAR,substitution,out,[],1630530,,,1610612740,80,88,2026-01-22T02:44:46Z,4890000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,
498,PT02M26.00S,2026-01-22T02:43:51.6Z,3,REGULAR,substitution,out,[],1631105,,,1610612740,80,88,2026-01-22T02:44:46Z,4900000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,
499,PT02M26.00S,2026-01-22T02:43:51.6Z,3,REGULAR,substitution,out,[],1641709,,,1610612740,80,88,2026-01-22T02:44:46Z,4910000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,
500,PT02M26.00S,2026-01-22T02:43:51.6Z,3,REGULAR,substitution,out,[],1629130,,,1610612740,80,88,2026-01-22T02:44:46Z,4920000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,
501,PT02M26.00S,2026-01-22T02:43:51.6Z,3,REGULAR,substitution,in,[],1631121,,,1610612740,80,88,2026-01-22T02:44:46Z,4930000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,
502,PT02M26.00S,2026-01-22T02:43:51.6Z,3,REGULAR,substitution,in,[],1629673,,,1610612740,80,88,2026-01-22T02:44:46Z,4940000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,
503,PT02M26.00S,2026-01-22T02:43:51.6Z,3,REGULAR,substitution,in,[],1641842,,,1610612740,80,88,2026-01-22T02:44:46Z,4950000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,
504,PT02M26.00S,2026-01-22T02:43:51.6Z,3,REGULAR,substitution,in,[],202699,,,1610612740,80,88,2026-01-22T02:44:46Z,4960000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,
505,PT02M26.00S,2026-01-22T02:43:51.6Z,3,REGULAR,substitution,in,[],1631093,,,1610612740,80,88,2026-01-22T02:44:46Z,4970000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,
506,PT02M16.00S,2026-01-22T02:45:01.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629673,6.1268068331143235,59.31372549019608,1610612740,80,88,2026-01-22T02:49:31Z,4980000,False,-47.0,5.0,1,left,MISS J. Poole driving floating Shot,[1629673],1610612740.0,NOP,driving floating,,,,,,,Poole,J. Poole,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,
507,PT02M14.00S,2026-01-22T02:45:03.0Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,80,88,2026-01-22T02:45:09Z,4990000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,,,,,Ivey,J. Ivey,In The Paint (Non-RA),0-8 Center,,,,,,,,,,506.0,1.0,1.0,0.0,,,,,,
508,PT02M14.00S,2026-01-22T02:45:08.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612765,80,88,2026-01-22T02:51:15Z,5000000,False,,,0,,B. McGowens personal FOUL (2 PF) (Ivey 2 FT),"[1631121, 1631093]",1610612740.0,NOP,,,,,,,101283.0,McGowens,B. McGowens,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,0.0,Ivey,1631093.0
510,PT02M14.00S,2026-01-22T02:45:32.5Z,3,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,80,88,2026-01-22T02:45:32Z,5020000,False,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],1610612765.0,DET,,,,,,,,Ivey,J. Ivey,,,,Missed,,,,,,,,,,,,,,,,,
511,PT02M14.00S,2026-01-22T02:45:32.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,80,88,2026-01-22T02:45:32Z,5030000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,510.0,,,,,,,,,
512,PT02M14.00S,2026-01-22T02:45:47.3Z,3,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,80,89,2026-01-22T02:45:47Z,5040000,False,,,0,,J. Ivey Free Throw 2 of 2 (7 PTS),[1631093],1610612765.0,DET,,,,,,,,Ivey,J. Ivey,,,,Made,7.0,,,,,,,,,,,,,,,,
