actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
607,PT03M42.00S,2026-03-20T02:12:18.9Z,4,REGULAR,steal,,[],1627884,,,1610612746,100,95,2026-03-20T02:12:20Z,6040000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
608,PT03M37.00S,2026-03-20T02:12:23.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627884,6.783837056504599,51.225490196078425,1610612746,100,97,2026-03-20T02:12:31Z,6050000,False,-6.0,11.0,1,left,D. Jones Jr. running Layup (22 PTS),[1627884],1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.28,Made,22.0,,,,,,,,,,,,,,,,,
609,PT03M28.00S,2026-03-20T02:12:36.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,100,97,2026-03-20T02:12:36Z,6060000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M16.00S,2026-03-20T02:14:30.4Z,4,REGULAR,2pt,Jump Shot,[],1630529,78.40013140604468,46.07843137254902,1610612740,100,97,2026-03-20T02:14:41Z,6070000,False,-20.0,151.0,1,right,MISS H. Jones 15' pullup Shot,[1630529],1610612740.0,NOP,pullup,,,Jones,H. Jones,,,,,Mid-Range,8-16 Center,15.18,Missed,,,,,,,,,,,,,,,,,,
611,PT03M12.00S,2026-03-20T02:14:34.4Z,4,REGULAR,rebound,defensive,[],1641757,,,1610612746,100,97,2026-03-20T02:14:41Z,6080000,False,,,0,,J. Miller REBOUND (Off:2 Def:6),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Mid-Range,8-16 Center,,,,,,,610.0,,,,,,8.0,6.0,2.0,,,,,
612,PT03M05.00S,2026-03-20T02:14:44.3Z,4,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612746,100,97,2026-03-20T02:14:56Z,6090000,False,,,0,,Y. Missi shooting personal FOUL (5 PF) (Lopez 2 FT),"[1642274, 201572]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,1628953.0,5.0,0.0,Lopez,201572.0,,,,,,,,
614,PT03M05.00S,2026-03-20T02:15:13.2Z,4,REGULAR,freethrow,1 of 2,[],201572,,,1610612746,100,97,2026-03-20T02:15:39Z,6110000,False,,,0,,MISS B. Lopez Free Throw 1 of 2,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
615,PT03M05.00S,2026-03-20T02:15:13.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,100,97,2026-03-20T02:15:39Z,6120000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,614.0,,,,,,,,,,,,,
616,PT03M05.00S,2026-03-20T02:15:15.3Z,4,REGULAR,substitution,out,[],1642274,,,1610612746,100,97,2026-03-20T02:15:18Z,6130000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M05.00S,2026-03-20T02:15:15.3Z,4,REGULAR,substitution,in,[],1629627,,,1610612746,100,97,2026-03-20T02:15:18Z,6140000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M05.00S,2026-03-20T02:15:13.2Z,4,REGULAR,freethrow,2 of 2,[],201572,,,1610612746,100,97,2026-03-20T02:15:39Z,6150000,False,,,0,,MISS B. Lopez Free Throw 2 of 2,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
619,PT03M03.00S,2026-03-20T02:15:15.2Z,4,REGULAR,rebound,defensive,[],1631255,,,1610612740,100,97,2026-03-20T02:15:39Z,6160000,False,,,0,,K. Matković REBOUND (Off:1 Def:4),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,618.0,,,,,,5.0,4.0,1.0,,,,,
620,PT02M43.00S,2026-03-20T02:15:57.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629627,93.77463863337714,50.49019607843137,1610612740,102,97,2026-03-20T02:16:01Z,6170000,False,2.0,6.0,1,right,Z. Williamson cutting DUNK (14 PTS) (H. Jones 2 AST),"[1629627, 1630529]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.65,Made,14.0,H. Jones,1630529.0,2.0,,,,,,,,,,,,,,
623,PT02M13.00S,2026-03-20T02:16:29.8Z,4,REGULAR,2pt,Jump Shot,[],1627739,8.492115637319317,79.41176470588235,1610612746,102,97,2026-03-20T02:17:47Z,6200000,False,-147.0,27.0,1,left,MISS K. Dunn 14' pullup Shot,[1627739],1610612746.0,LAC,pullup,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Left,14.96,Missed,,,,,,,,,,,,,,,,,,
624,PT02M13.00S,2026-03-20T02:16:29.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,102,97,2026-03-20T02:17:47Z,6210000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,623.0,,,,,,,,,,,,,
625,PT02M11.00S,2026-03-20T02:16:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612740,102,97,2026-03-20T02:16:53Z,6220000,False,,,0,,D. Jones Jr. loose ball personal FOUL (4 PF) (Murphy III 2 FT),"[1627884, 1630530]",1610612746.0,LAC,loose ball,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1146.0,4.0,0.0,Murphy III,1630530.0,,,,,,,,
627,PT02M11.00S,2026-03-20T02:17:06.8Z,4,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,103,97,2026-03-20T02:17:06Z,6240000,False,,,0,,T. Murphy III Free Throw 1 of 2 (26 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
628,PT02M11.00S,2026-03-20T02:17:29.4Z,4,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,104,97,2026-03-20T02:17:29Z,6250000,False,,,0,,T. Murphy III Free Throw 2 of 2 (27 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
629,PT01M42.00S,2026-03-20T02:18:55.3Z,4,REGULAR,jumpball,recovered,[],0,,,1610612746,104,97,2026-03-20T02:18:55Z,6260000,False,,,0,,Jump Ball K. Matković vs. B. Lopez: Tip to Team (NOP),"[1631255, 201572]",1610612740.0,NOP,heldball,Team (NOP),,,,Matković,1631255.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
632,PT01M42.00S,2026-03-20T02:18:55.3Z,4,REGULAR,turnover,lost ball,[],201572,,,1610612746,104,97,2026-03-20T02:18:55Z,6290000,False,,,0,,B. Lopez lost ball TURNOVER (3 TO),"[201572, 1631255]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,3.0,Matković,1631255.0,,
633,PT01M42.00S,2026-03-20T02:18:55.3Z,4,REGULAR,steal,,[],1631255,,,1610612740,104,97,2026-03-20T02:18:55Z,6300000,False,,,0,,K. Matković STEAL (1 STL),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M17.00S,2026-03-20T02:20:13.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201572,,,1610612740,104,97,2026-03-20T02:20:18Z,6320000,False,,,0,,B. Lopez shooting personal FOUL (5 PF) (Williamson 2 FT),"[201572, 1629627]",1610612746.0,LAC,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,1630886.0,5.0,0.0,Williamson,1629627.0,,,,,,,,
637,PT01M17.00S,2026-03-20T02:20:26.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,104,97,2026-03-20T02:20:26Z,6340000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M17.00S,2026-03-20T02:22:06.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629627,,,1610612740,104,97,2026-03-20T02:22:06Z,6360000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
640,PT01M17.00S,2026-03-20T02:22:06.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,104,97,2026-03-20T02:22:06Z,6370000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,639.0,,,,,,,,,,,,,
641,PT01M17.00S,2026-03-20T02:22:21.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629627,,,1610612740,105,97,2026-03-20T02:22:21Z,6380000,False,,,0,,Z. Williamson Free Throw 2 of 2 (15 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
642,PT01M02.00S,2026-03-20T02:22:40.1Z,4,REGULAR,3pt,Jump Shot,[],1641757,24.917871222076215,84.31372549019608,1610612746,105,97,2026-03-20T02:22:45Z,6390000,False,-172.0,182.0,1,left,MISS J. Miller 24' 3PT,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
643,PT00M59.30S,2026-03-20T02:22:42.8Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612740,105,97,2026-03-20T02:22:45Z,6400000,False,,,0,,S. Bey REBOUND (Off:0 Def:5),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,642.0,,,,,,5.0,5.0,0.0,,,,,
644,PT00M37.60S,2026-03-20T02:23:05.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631255,80.89684625492772,35.53921568627451,1610612740,105,97,2026-03-20T02:25:14Z,6410000,False,-72.0,127.0,1,right,MISS K. Matković 14' Jump Shot,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Center,14.62,Missed,,,,,,,,,,,,,,,,,,
645,PT00M34.40S,2026-03-20T02:23:08.3Z,4,REGULAR,rebound,defensive,[],1627739,,,1610612746,105,97,2026-03-20T02:23:08Z,6420000,False,,,0,,K. Dunn REBOUND (Off:2 Def:5),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,644.0,,,,,,7.0,5.0,2.0,,,,,
646,PT00M28.70S,2026-03-20T02:23:14.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203992,6.389618922470433,47.05882352941176,1610612746,105,99,2026-03-20T02:23:18Z,6430000,False,15.0,8.0,1,left,B. Bogdanović driving Layup (16 PTS),[203992],1610612746.0,LAC,driving,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,1.65,Made,16.0,,,,,,,,,,,,,,,,,
647,PT00M28.70S,2026-03-20T02:23:19.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,105,99,2026-03-20T02:23:19Z,6440000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M28.70S,2026-03-20T02:24:37.5Z,4,REGULAR,substitution,out,[],201572,,,1610612740,105,99,2026-03-20T02:24:46Z,6450000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M28.70S,2026-03-20T02:24:37.5Z,4,REGULAR,substitution,in,[],1630543,,,1610612740,105,99,2026-03-20T02:24:46Z,6460000,False,,,0,,SUB in: I. Jackson,[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M24.00S,2026-03-20T02:24:58.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,105,99,2026-03-20T02:24:58Z,6470000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M20.80S,2026-03-20T02:26:31.0Z,4,REGULAR,turnover,bad pass,[],1631255,,,1610612740,105,99,2026-03-20T02:26:36Z,6480000,False,,,0,,K. Matković bad pass TURNOVER (1 TO),"[1631255, 1627739]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Dunn,1627739.0,,
652,PT00M20.80S,2026-03-20T02:26:31.0Z,4,REGULAR,steal,,[],1627739,,,1610612746,105,99,2026-03-20T02:26:32Z,6490000,False,,,0,,K. Dunn STEAL (3 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
654,PT00M15.80S,2026-03-20T02:27:01.6Z,4,REGULAR,substitution,out,[],1630543,,,1610612746,105,99,2026-03-20T02:27:06Z,6510000,False,,,0,,SUB out: I. Jackson,[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M15.80S,2026-03-20T02:27:01.6Z,4,REGULAR,substitution,in,[],201572,,,1610612746,105,99,2026-03-20T02:27:06Z,6520000,False,,,0,,SUB in: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M11.10S,2026-03-20T02:27:18.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201572,31.750985545335087,46.07843137254902,1610612746,105,99,2026-03-20T02:27:41Z,6530000,False,20.0,246.0,1,left,MISS B. Lopez 24' pullup 3PT,[201572],1610612746.0,LAC,pullup,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,24.68,Missed,,,,,,,,,,,,,,,,,,
657,PT00M08.00S,2026-03-20T02:27:22.0Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612740,105,99,2026-03-20T02:27:22Z,6540000,False,,,0,,S. Bey REBOUND (Off:0 Def:6),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,,656.0,,,,,,6.0,6.0,0.0,,,,,
658,PT00M00.00S,2026-03-20T02:27:34.7Z,4,REGULAR,period,end,[],0,,,1610612740,105,99,2026-03-20T02:27:34Z,6550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M00.00S,2026-03-20T02:27:37.8Z,4,REGULAR,game,end,[],0,,,0,105,99,2026-03-20T02:27:37Z,6560000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
