actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
633,PT04M13.00S,2022-01-20T05:15:48.2Z,4,REGULAR,rebound,defensive,[],1629056,,,1610612758,123,120,2022-01-20T05:15:49Z,6170000,,,0,,T. Davis REBOUND (Off:2 Def:3),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,632.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
634,PT04M08.00S,2022-01-20T05:15:53.0Z,4,REGULAR,2pt,Jump Shot,[],1628368,77.4802890932983,35.53921568627451,1610612758,125,120,2022-01-20T05:16:01Z,6180000,-72.0,159.0,1,right,D. Fox 17' step back Jump Shot (25 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,17.48,Made,,,,,,,,,,,25.0,,,,,,,,
635,PT03M55.00S,2022-01-20T05:16:06.2Z,4,REGULAR,3pt,Jump Shot,[],1630180,24.655059132720105,13.725490196078432,1610612765,125,120,2022-01-20T05:16:11Z,6190000,181.0,179.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
636,PT03M51.00S,2022-01-20T05:16:10.2Z,4,REGULAR,rebound,defensive,[],1629056,,,1610612758,125,120,2022-01-20T05:16:11Z,6200000,,,0,,T. Davis REBOUND (Off:2 Def:4),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,635.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
637,PT03M39.00S,2022-01-20T05:16:22.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,86.15308804204993,42.8921568627451,1610612758,127,120,2022-01-20T05:16:27Z,6210000,-36.0,78.0,1,right,D. Fox 8' turnaround Jump Shot (27 PTS),[1628368],1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,8.54,Made,,,,,,,,,,,27.0,,,,,,,,
638,PT03M39.00S,2022-01-20T05:16:31.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,127,120,2022-01-20T05:16:31Z,6220000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M39.00S,2022-01-20T05:17:56.0Z,4,REGULAR,substitution,out,[],1626168,,,1610612765,127,120,2022-01-20T05:19:33Z,6230000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M39.00S,2022-01-20T05:17:56.0Z,4,REGULAR,substitution,in,[],203482,,,1610612765,127,120,2022-01-20T05:19:33Z,6240000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M22.00S,2022-01-20T05:19:44.2Z,4,REGULAR,3pt,Jump Shot,[],203482,29.6484888304862,25.98039215686275,1610612765,127,120,2022-01-20T05:19:50Z,6250000,120.0,226.0,1,left,MISS K. Olynyk 25' step back 3PT,[203482],1610612765.0,DET,step back,,,Olynyk,K. Olynyk,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
642,PT03M18.00S,2022-01-20T05:19:48.2Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,127,120,2022-01-20T05:19:50Z,6260000,,,0,,D. Fox REBOUND (Off:0 Def:6),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,641.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
643,PT03M03.00S,2022-01-20T05:20:01.7Z,4,REGULAR,3pt,Jump Shot,[],1629056,84.97043363994744,96.56862745098039,1610612758,130,120,2022-01-20T05:20:06Z,6270000,233.0,89.0,1,right,T. Davis 24' 3PT  (35 PTS) (D. Fox 8 AST),"[1629056, 1628368]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,24.92,Made,,,,,,,,,,,35.0,D. Fox,1628368.0,8.0,,,,,
645,PT02M48.00S,2022-01-20T05:20:17.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203482,5.732588699080158,51.225490196078425,1610612765,130,122,2022-01-20T05:21:16Z,6290000,-6.0,1.0,1,left,K. Olynyk reverse Layup (19 PTS) (H. Diallo 3 AST),"[203482, 1628977]",1610612765.0,DET,reverse,,,Olynyk,K. Olynyk,,,,,0.63,Made,,,,,,,,,,,19.0,H. Diallo,1628977.0,3.0,,,,,
647,PT02M34.00S,2022-01-20T05:20:40.3Z,4,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612758,130,122,2022-01-20T05:20:49Z,6310000,,,0,,C. Cunningham shooting personal FOUL (6 PF) (Holmes 2 FT),"[1630595, 1626158]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,1198.0,,6.0,0.0,Holmes,1626158.0,,,,,,,,,
649,PT02M34.00S,2022-01-20T05:21:10.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,130,122,2022-01-20T05:21:10Z,6330000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT02M34.00S,2022-01-20T05:21:15.0Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612758,130,122,2022-01-20T05:22:50Z,6340000,,,0,,,[],1610612765.0,DET,support,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,,
651,PT02M34.00S,2022-01-20T05:22:55.9Z,4,REGULAR,substitution,out,[],1630595,,,1610612758,130,122,2022-01-20T05:23:08Z,6350000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT02M34.00S,2022-01-20T05:22:55.9Z,4,REGULAR,substitution,in,[],203585,,,1610612758,130,122,2022-01-20T05:23:08Z,6360000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M34.00S,2022-01-20T05:23:31.6Z,4,REGULAR,freethrow,1 of 2,[],1626158,,,1610612758,130,122,2022-01-20T05:23:31Z,6370000,,,0,,MISS R. Holmes Free Throw 1 of 2,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
654,PT02M34.00S,2022-01-20T05:23:31.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,130,122,2022-01-20T05:23:31Z,6380000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,653.0,,,,,,,,,,,,,,,,,,
655,PT02M34.00S,2022-01-20T05:23:48.4Z,4,REGULAR,freethrow,2 of 2,[],1626158,,,1610612758,131,122,2022-01-20T05:23:48Z,6390000,,,0,,R. Holmes Free Throw 2 of 2 (10 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,,,,,,,,,,,10.0,,,,,,,,
656,PT02M10.00S,2022-01-20T05:24:14.6Z,4,REGULAR,3pt,Jump Shot,[],1630180,26.757555847568987,15.686274509803921,1610612765,131,125,2022-01-20T05:24:20Z,6400000,172.0,199.0,1,left,S. Bey 26' 3PT  (27 PTS) (K. Olynyk 5 AST),"[1630180, 203482]",1610612765.0,DET,,,,Bey,S. Bey,,,,,26.28,Made,,,,,,,,,,,27.0,K. Olynyk,203482.0,5.0,,,,,
658,PT01M49.00S,2022-01-20T05:24:36.3Z,4,REGULAR,turnover,out-of-bounds,[],203084,,,1610612758,131,125,2022-01-20T05:24:42Z,6420000,,,0,,H. Barnes lost ball out-of-bounds TURNOVER (1 TO),[203084],1610612758.0,SAC,lost ball,,,Barnes,H. Barnes,,,,,,,,,,,1193.0,1.0,,,,,,,,,,,,,
659,PT01M36.00S,2022-01-20T05:24:55.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203482,32.40801576872536,54.65686274509803,1610612765,131,128,2022-01-20T05:25:00Z,6430000,-23.0,252.0,1,left,K. Olynyk 25' 3PT  (22 PTS) (C. Joseph 9 AST),"[203482, 202709]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,25.32,Made,,,,,,,,,,,22.0,C. Joseph,202709.0,9.0,,,,,
661,PT01M19.00S,2022-01-20T05:25:16.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,90.3580814717477,51.71568627450981,1610612758,131,128,2022-01-20T05:26:01Z,6450000,9.0,38.0,1,right,MISS D. Fox driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,3.91,Missed,,,,,,,,,,,,,,,,,,,
662,PT01M19.00S,2022-01-20T05:25:16.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,131,128,2022-01-20T05:29:04Z,6460000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,661.0,,,,,,,,,,,,,,,,,,
663,PT01M19.00S,2022-01-20T05:25:30.2Z,4,REGULAR,foul,personal,[],1626158,,,1610612765,131,128,2022-01-20T05:29:30Z,6470000,,,0,,R. Holmes loose ball personal FOUL (4 PF),"[1626158, 202709]",1610612758.0,SAC,loose ball,,,Holmes,R. Holmes,,,,,,,,,,,1198.0,,4.0,0.0,Joseph,202709.0,,,,,,,,,
666,PT01M01.00S,2022-01-20T05:26:02.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630180,5.995400788436268,44.85294117647059,1610612765,131,130,2022-01-20T05:29:30Z,6500000,26.0,4.0,1,left,S. Bey driving Layup (29 PTS),[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,2.6,Made,,,,,,,,,,,29.0,,,,,,,,
667,PT01M01.00S,2022-01-20T05:26:08.1Z,4,REGULAR,violation,defensive goaltending,[],1626158,,,1610612765,131,130,2022-01-20T05:26:26Z,6510000,,,0,,R. Holmes defensive goaltending VIOLATION,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,1193.0,,,,,,,,,,,,,,
668,PT01M01.00S,2022-01-20T05:26:12.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203084,,,1610612765,131,130,2022-01-20T05:26:27Z,6520000,,,0,,H. Barnes shooting personal FOUL (2 PF) (Bey 1 FT),"[203084, 1630180]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,,,,,,,101284.0,,2.0,0.0,Bey,1630180.0,,,,,,,,,
670,PT01M01.00S,2022-01-20T05:26:32.4Z,4,REGULAR,instantreplay,request,[],0,,,1610612765,131,130,2022-01-20T05:27:55Z,6540000,,,0,,,[],,,support,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,,Support 2pt FG
671,PT01M01.00S,2022-01-20T05:27:28.5Z,4,REGULAR,freethrow,1 of 1,[],1630180,,,1610612765,131,131,2022-01-20T05:29:30Z,6550000,,,0,,S. Bey Free Throw 1 of 1 (30 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,,,,30.0,,,,,,,,
672,PT00M44.70S,2022-01-20T05:27:51.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,84.83902759526939,37.99019607843137,1610612758,131,131,2022-01-20T05:27:58Z,6560000,-60.0,90.0,1,right,MISS D. Fox 10' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,10.82,Missed,,,,,,,,,,,,,,,,,,,
673,PT00M43.10S,2022-01-20T05:27:52.9Z,4,REGULAR,rebound,defensive,[],203482,,,1610612765,131,131,2022-01-20T05:27:58Z,6570000,,,0,,K. Olynyk REBOUND (Off:4 Def:5),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,672.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
674,PT00M26.50S,2022-01-20T05:28:11.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,18.873193166885677,62.5,1610612765,131,133,2022-01-20T05:28:16Z,6580000,-62.0,125.0,1,left,C. Joseph 13' pullup Jump Shot (19 PTS),[202709],1610612765.0,DET,pullup,,,Joseph,C. Joseph,,,,,13.97,Made,,,,,,,,,,,19.0,,,,,,,,
675,PT00M25.90S,2022-01-20T05:28:18.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,131,133,2022-01-20T05:28:18Z,6590000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M25.90S,2022-01-20T05:29:29.9Z,4,REGULAR,substitution,out,[],203482,,,1610612758,131,133,2022-01-20T05:29:59Z,6600000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M25.90S,2022-01-20T05:29:29.9Z,4,REGULAR,substitution,in,[],1630191,,,1610612758,131,133,2022-01-20T05:29:59Z,6610000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M16.40S,2022-01-20T05:30:19.9Z,4,REGULAR,3pt,Jump Shot,[],1629056,66.83639947437582,48.28431372549019,1610612758,131,133,2022-01-20T05:30:31Z,6620000,-9.0,259.0,1,right,MISS T. Davis 25' pullup 3PT,[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
679,PT00M11.70S,2022-01-20T05:30:24.8Z,4,REGULAR,rebound,offensive,[],1630558,,,1610612758,131,133,2022-01-20T05:30:24Z,6630000,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,678.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
680,PT00M07.40S,2022-01-20T05:31:23.9Z,4,REGULAR,jumpball,recovered,[],203585,,,1610612758,131,133,2022-01-20T05:31:23Z,6640000,,,0,,Jump Ball S. Bey vs. D. Mitchell: Tip to R. McGruder,"[203585, 1630180, 1630558]",1610612765.0,DET,heldball,R. McGruder,203585.0,McGruder,R. McGruder,Bey,1630180.0,Mitchell,1630558.0,,,,,,,,,,,,,,,,,,,,,
683,PT00M07.40S,2022-01-20T05:31:23.9Z,4,REGULAR,turnover,lost ball,[],1630558,,,1610612758,131,133,2022-01-20T05:31:23Z,6670000,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1630558, 1630180]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,1.0,,,,,,,,,Bey,1630180.0,,,
684,PT00M07.40S,2022-01-20T05:31:23.9Z,4,REGULAR,steal,,[],1630180,,,1610612765,131,133,2022-01-20T05:31:23Z,6680000,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M06.10S,2022-01-20T05:31:25.2Z,4,REGULAR,turnover,bad pass,[],203585,,,1610612765,131,133,2022-01-20T05:31:38Z,6690000,,,0,,R. McGruder bad pass TURNOVER (1 TO),"[203585, 1626158]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,1.0,,,,,,,,,Holmes,1626158.0,,,
687,PT00M06.10S,2022-01-20T05:31:25.2Z,4,REGULAR,steal,,[],1626158,,,1610612758,131,133,2022-01-20T05:31:38Z,6695000,,,0,,R. Holmes STEAL (1 STL),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M00.10S,2022-01-20T05:31:36.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,76.2976346911958,58.82352941176471,1610612758,131,133,2022-01-20T05:31:59Z,6700000,44.0,170.0,1,right,MISS D. Fox 17' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,17.59,Missed,,,,,,,,,,,,,,,,,,,
688,PT00M00.10S,2022-01-20T05:31:36.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,131,133,2022-01-20T05:31:58Z,6710000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,686.0,,,,,,,,,,,,,,,,,,
689,PT00M00.00S,2022-01-20T05:32:09.5Z,4,REGULAR,period,end,[],0,,,1610612758,131,133,2022-01-20T05:32:09Z,6720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M00.00S,2022-01-20T05:32:49.3Z,4,REGULAR,game,end,[],0,,,0,131,133,2022-01-20T05:32:49Z,6730000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
