actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
646,PT03M48.00S,2022-02-09T05:06:56.9Z,4,REGULAR,substitution,out,[],1627745,,,1610612758,102,122,2022-02-09T05:07:01Z,6320000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M48.00S,2022-02-09T05:06:56.9Z,4,REGULAR,substitution,out,[],1630162,,,1610612758,102,122,2022-02-09T05:07:01Z,6330000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M48.00S,2022-02-09T05:06:56.9Z,4,REGULAR,substitution,in,[],203458,,,1610612758,102,122,2022-02-09T05:07:01Z,6340000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M48.00S,2022-02-09T05:06:56.9Z,4,REGULAR,substitution,in,[],1627736,,,1610612758,102,122,2022-02-09T05:07:01Z,6350000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M39.00S,2022-02-09T05:07:08.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629663,91.5407358738502,56.372549019607845,1610612758,102,122,2022-02-09T05:07:12Z,6360000,32.0,27.0,1,right,MISS L. King driving Layup,[1629663],1610612758.0,SAC,driving,,,King,L. King,,,,,4.18,Missed,,,,,,,,,,,,,,,,,,
651,PT03M36.00S,2022-02-09T05:07:11.9Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,102,122,2022-02-09T05:07:12Z,6370000,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,650.0,4.0,4.0,0.0,,,,,,,,,,,,,,
652,PT03M31.00S,2022-02-09T05:07:16.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626157,11.251642575558476,35.53921568627451,1610612750,102,124,2022-02-09T05:07:25Z,6380000,72.0,53.0,1,left,K. Towns 8' running Jump Shot (25 PTS) (J. McLaughlin 11 AST),"[1626157, 1629162]",1610612750.0,MIN,running,,,Towns,K. Towns,,,,,8.98,Made,,,,,25.0,J. McLaughlin,1629162.0,11.0,,,,,,,,,,
654,PT03M17.00S,2022-02-09T05:07:30.1Z,4,REGULAR,2pt,Jump Shot,[],1630218,77.61169513797634,39.46078431372549,1610612758,102,124,2022-02-09T05:07:39Z,6400000,-53.0,158.0,1,right,MISS R. Woodard II 16' pullup Shot,[1630218],1610612758.0,SAC,pullup,,,Woodard II,R. Woodard II,,,,,16.66,Missed,,,,,,,,,,,,,,,,,,
655,PT03M16.00S,2022-02-09T05:07:31.1Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,102,124,2022-02-09T05:07:39Z,6410000,,,0,,K. Towns REBOUND (Off:3 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,654.0,9.0,6.0,3.0,,,,,,,,,,,,,,
656,PT03M16.00S,2022-02-09T05:07:39.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,102,124,2022-02-09T05:07:39Z,6420000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M16.00S,2022-02-09T05:09:55.4Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,102,124,2022-02-09T05:10:16Z,6430000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M16.00S,2022-02-09T05:09:55.4Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,102,124,2022-02-09T05:10:16Z,6440000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M16.00S,2022-02-09T05:09:55.4Z,4,REGULAR,substitution,out,[],1627736,,,1610612750,102,124,2022-02-09T05:10:16Z,6450000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M16.00S,2022-02-09T05:09:55.4Z,4,REGULAR,substitution,in,[],1629006,,,1610612750,102,124,2022-02-09T05:10:16Z,6460000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
661,PT03M16.00S,2022-02-09T05:09:55.4Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,102,124,2022-02-09T05:10:16Z,6470000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
662,PT03M16.00S,2022-02-09T05:09:55.4Z,4,REGULAR,substitution,in,[],1627774,,,1610612750,102,124,2022-02-09T05:10:16Z,6480000,,,0,,SUB in: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,
663,PT03M04.00S,2022-02-09T05:10:41.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629663,,,1610612750,102,124,2022-02-09T05:11:03Z,6490000,,,0,,L. King shooting personal FOUL (1 PF) (Reid 2 FT),"[1629663, 1629675]",1610612758.0,SAC,shooting,,,King,L. King,,,,,,,,,,,,,,,202041.0,,1.0,0.0,Reid,1629675.0,,,,
665,PT03M04.00S,2022-02-09T05:11:05.9Z,4,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,102,125,2022-02-09T05:11:05Z,6510000,,,0,,N. Reid Free Throw 1 of 2 (11 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
666,PT03M04.00S,2022-02-09T05:11:21.0Z,4,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,102,126,2022-02-09T05:11:21Z,6520000,,,0,,N. Reid Free Throw 2 of 2 (12 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
667,PT03M03.00S,2022-02-09T05:11:26.6Z,4,REGULAR,foul,personal,[],1629162,,,1610612758,102,126,2022-02-09T05:11:42Z,6530000,,,0,,J. McLaughlin take personal FOUL (1 PF),"[1629162, 1630186]",1610612750.0,MIN,take,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,201638.0,,1.0,0.0,Ramsey,1630186.0,,,,
669,PT03M03.00S,2022-02-09T05:11:36.0Z,4,REGULAR,substitution,out,[],1629675,,,1610612758,102,126,2022-02-09T05:11:41Z,6550000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
670,PT03M03.00S,2022-02-09T05:11:36.0Z,4,REGULAR,substitution,in,[],1630233,,,1610612758,102,126,2022-02-09T05:11:41Z,6560000,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,
671,PT02M49.00S,2022-02-09T05:11:58.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,102,126,2022-02-09T05:11:58Z,6570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M47.00S,2022-02-09T05:12:15.4Z,4,REGULAR,3pt,Jump Shot,[],1629663,88.51839684625493,3.431372549019608,1610612758,102,126,2022-02-09T05:12:25Z,6580000,-233.0,55.0,1,right,MISS L. King 3PT,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,23.93,Missed,,,,,,,,,,,,,,,,,,
673,PT02M42.00S,2022-02-09T05:12:20.4Z,4,REGULAR,rebound,offensive,[],1630218,,,1610612758,102,126,2022-02-09T05:14:39Z,6590000,,,0,,R. Woodard II REBOUND (Off:1 Def:0),[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,672.0,1.0,0.0,1.0,,,,,,,,,,,,,,
674,PT02M38.00S,2022-02-09T05:12:24.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203458,92.85479632063075,49.50980392156863,1610612758,104,126,2022-02-09T05:12:29Z,6600000,-2.0,15.0,1,right,A. Len Layup (4 PTS) (L. King 2 AST),"[203458, 1629663]",1610612758.0,SAC,,,,Len,A. Len,,,,,1.49,Made,,,,,4.0,L. King,1629663.0,2.0,,,,,,,,,,
676,PT02M21.00S,2022-02-09T05:12:40.4Z,4,REGULAR,3pt,Jump Shot,[],1629006,25.969119579500656,81.86274509803921,1610612750,104,126,2022-02-09T05:12:46Z,6620000,-159.0,192.0,1,left,MISS J. Okogie 24' 3PT,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,
677,PT02M19.00S,2022-02-09T05:12:42.4Z,4,REGULAR,rebound,offensive,[],1629669,,,1610612750,104,126,2022-02-09T05:12:46Z,6630000,,,0,,J. Nowell REBOUND (Off:3 Def:0),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,676.0,3.0,0.0,3.0,,,,,,,,,,,,,,
678,PT02M15.00S,2022-02-09T05:12:47.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629669,25.443495400788436,84.06862745098039,1610612750,104,129,2022-02-09T05:12:50Z,6640000,-170.0,187.0,1,left,J. Nowell 25' 3PT  (6 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,25.27,Made,,,,,6.0,,,,,,,,,,,,,
679,PT02M05.00S,2022-02-09T05:12:56.9Z,4,REGULAR,3pt,Jump Shot,[],1630186,66.83639947437582,44.36274509803921,1610612758,107,129,2022-02-09T05:13:02Z,6650000,-28.0,259.0,1,right,J. Ramsey 26' 3PT  (7 PTS),[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,26.07,Made,,,,,7.0,,,,,,,,,,,,,
680,PT01M55.00S,2022-02-09T05:13:08.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629162,5.995400788436268,49.754901960784316,1610612750,107,131,2022-02-09T05:13:15Z,6660000,1.0,4.0,1,left,J. McLaughlin driving DUNK (11 PTS),[1629162],1610612750.0,MIN,driving,,,McLaughlin,J. McLaughlin,,,,,0.41,Made,,,,,11.0,,,,,,,,,,,,,
681,PT01M42.00S,2022-02-09T05:13:27.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630233,,,1610612758,107,131,2022-02-09T05:13:42Z,6670000,,,0,,N. Knight shooting personal FOUL (1 PF) (Metu 2 FT),"[1630233, 1629002]",1610612750.0,MIN,shooting,,,Knight,N. Knight,,,,,,,,,,,,,,,201638.0,,1.0,0.0,Metu,1629002.0,,,,
683,PT01M42.00S,2022-02-09T05:13:48.9Z,4,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,108,131,2022-02-09T05:13:48Z,6690000,,,0,,C. Metu Free Throw 1 of 2 (13 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
684,PT01M42.00S,2022-02-09T05:13:50.8Z,4,REGULAR,substitution,out,[],1629162,,,1610612758,108,131,2022-02-09T05:13:54Z,6700000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
685,PT01M42.00S,2022-02-09T05:13:50.8Z,4,REGULAR,substitution,in,[],1630195,,,1610612758,108,131,2022-02-09T05:13:54Z,6710000,,,0,,SUB in: L. Bolmaro,[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,,,,,,
686,PT01M42.00S,2022-02-09T05:14:03.5Z,4,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,109,131,2022-02-09T05:14:03Z,6720000,,,0,,C. Metu Free Throw 2 of 2 (14 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
687,PT01M35.00S,2022-02-09T05:14:16.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203458,,,1610612750,109,131,2022-02-09T05:14:32Z,6730000,,,0,,A. Len shooting personal FOUL (1 PF) (Knight 2 FT),"[203458, 1630233]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,,,,,,,,,,,201638.0,,1.0,0.0,Knight,1630233.0,,,,
689,PT01M35.00S,2022-02-09T05:14:40.5Z,4,REGULAR,freethrow,1 of 2,[],1630233,,,1610612750,109,131,2022-02-09T05:14:40Z,6750000,,,0,,MISS N. Knight Free Throw 1 of 2,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,Missed,,,,,,,,,,,,,,,,,,
690,PT01M35.00S,2022-02-09T05:14:40.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,109,131,2022-02-09T05:14:40Z,6760000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,689.0,,,,,,,,,,,,,,,,,
691,PT01M35.00S,2022-02-09T05:14:56.3Z,4,REGULAR,freethrow,2 of 2,[],1630233,,,1610612750,109,132,2022-02-09T05:14:56Z,6770000,,,0,,N. Knight Free Throw 2 of 2 (1 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
692,PT01M25.00S,2022-02-09T05:15:08.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630218,92.32917214191852,50.0,1610612758,111,132,2022-02-09T05:15:16Z,6780000,0.0,20.0,1,right,R. Woodard II cutting DUNK (2 PTS) (J. Ramsey 3 AST),"[1630218, 1630186]",1610612758.0,SAC,cutting,,,Woodard II,R. Woodard II,,,,,1.96,Made,,,,,2.0,J. Ramsey,1630186.0,3.0,,,,,,,,,,
694,PT01M17.00S,2022-02-09T05:15:19.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630218,,,1610612750,111,132,2022-02-09T05:15:34Z,6800000,,,0,,R. Woodard II shooting personal FOUL (1 PF) (Knight 2 FT),"[1630218, 1630233]",1610612758.0,SAC,shooting,,,Woodard II,R. Woodard II,,,,,,,,,,,,,,,202035.0,,1.0,0.0,Knight,1630233.0,,,,
696,PT01M17.00S,2022-02-09T05:15:38.7Z,4,REGULAR,freethrow,1 of 2,[],1630233,,,1610612750,111,133,2022-02-09T05:15:38Z,6820000,,,0,,N. Knight Free Throw 1 of 2 (2 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
697,PT01M17.00S,2022-02-09T05:15:50.5Z,4,REGULAR,freethrow,2 of 2,[],1630233,,,1610612750,111,134,2022-02-09T05:15:50Z,6830000,,,0,,N. Knight Free Throw 2 of 2 (3 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
698,PT01M01.00S,2022-02-09T05:16:07.9Z,4,REGULAR,3pt,Jump Shot,[],1630186,80.3712220762155,5.88235294117647,1610612758,114,134,2022-02-09T05:16:12Z,6840000,-221.0,132.0,1,right,J. Ramsey 25' 3PT  (10 PTS) (L. King 3 AST),"[1630186, 1629663]",1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,25.71,Made,,,,,10.0,L. King,1629663.0,3.0,,,,,,,,,,
700,PT00M51.40S,2022-02-09T05:16:21.1Z,4,REGULAR,3pt,Jump Shot,[],1629006,26.10052562417871,81.37254901960785,1610612750,114,134,2022-02-09T05:16:25Z,6860000,-157.0,193.0,1,left,MISS J. Okogie 24' 3PT,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,
701,PT00M48.50S,2022-02-09T05:16:23.9Z,4,REGULAR,rebound,defensive,[],203458,,,1610612758,114,134,2022-02-09T05:16:23Z,6870000,,,0,,A. Len REBOUND (Off:0 Def:3),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,700.0,3.0,3.0,0.0,,,,,,,,,,,,,,
702,PT00M45.00S,2022-02-09T05:16:31.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,114,134,2022-02-09T05:16:31Z,6880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M37.50S,2022-02-09T05:16:48.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630218,91.01511169513797,49.01960784313725,1610612758,114,134,2022-02-09T05:16:55Z,6890000,-5.0,32.0,1,right,MISS R. Woodard II reverse Layup,[1630218],1610612758.0,SAC,reverse,,,Woodard II,R. Woodard II,,,,,3.24,Missed,,,,,,,,,,,,,,,,,,
704,PT00M34.90S,2022-02-09T05:16:50.8Z,4,REGULAR,rebound,defensive,[],1630233,,,1610612750,114,134,2022-02-09T05:16:55Z,6900000,,,0,,N. Knight REBOUND (Off:0 Def:1),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,703.0,1.0,1.0,0.0,,,,,,,,,,,,,,
705,PT00M22.50S,2022-02-09T05:17:06.9Z,4,REGULAR,turnover,out-of-bounds,[],1629006,,,1610612750,114,134,2022-02-09T05:18:41Z,6910000,,,0,,J. Okogie step out-of-bounds TURNOVER (1 TO),[1629006],1610612750.0,MIN,step,,,Okogie,J. Okogie,,,,,,,,,,,,,,,201638.0,1.0,,,,,,,,
706,PT00M04.90S,2022-02-09T05:17:32.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629663,72.7496714848883,71.81372549019608,1610612758,114,134,2022-02-09T05:17:36Z,6920000,109.0,204.0,1,right,MISS L. King 23' Jump Shot,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,23.11,Missed,,,,,,,,,,,,,,,,,,
707,PT00M02.20S,2022-02-09T05:17:35.2Z,4,REGULAR,rebound,defensive,[],1627774,,,1610612750,114,134,2022-02-09T05:17:35Z,6930000,,,0,,J. Layman REBOUND (Off:0 Def:1),[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,706.0,1.0,1.0,0.0,,,,,,,,,,,,,,
708,PT00M00.00S,2022-02-09T05:17:41.1Z,4,REGULAR,period,end,[],0,,,1610612750,114,134,2022-02-09T05:17:41Z,6940000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M00.00S,2022-02-09T05:19:26.4Z,4,REGULAR,game,end,[],0,,,0,114,134,2022-02-09T05:19:26Z,6950000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
