actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
598,PT07M18.00S,2025-12-24T02:45:52.0Z,4,REGULAR,substitution,out,[],204456,,,1610612754,78,97,2025-12-24T02:45:59Z,5920000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M18.00S,2025-12-24T02:45:52.0Z,4,REGULAR,substitution,in,[],1630679,,,1610612754,78,97,2025-12-24T02:45:59Z,5930000,False,,,0,,SUB in: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M13.00S,2025-12-24T02:46:17.9Z,4,REGULAR,3pt,Jump Shot,[],1627783,9.674770039421814,2.696078431372549,1610612754,81,97,2025-12-24T02:46:21Z,5940000,False,237.0,38.0,1,left,P. Siakam 3PT  (15 PTS) (B. Mathurin 1 AST),"[1627783, 1631097]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,23.96,Made,,15.0,B. Mathurin,1631097.0,1.0,,,,,,,,,,,,,
602,PT06M55.00S,2025-12-24T02:46:37.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,92.59198423127464,53.431372549019606,1610612749,81,99,2025-12-24T02:46:42Z,5960000,False,17.0,17.0,1,right,K. Porter Jr. driving Layup (19 PTS),[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,2.43,Made,,19.0,,,,,,,,,,,,,,,,
603,PT06M55.00S,2025-12-24T02:46:39.6Z,4,REGULAR,foul,personal,['1freethrow'],1642277,,,1610612749,81,99,2025-12-24T02:46:52Z,5970000,False,,,0,,J. Furphy shooting personal FOUL (1 PF) (Porter Jr. 1 FT),"[1642277, 1629645]",1610612754.0,IND,shooting,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,
605,PT06M55.00S,2025-12-24T02:47:14.6Z,4,REGULAR,freethrow,1 of 1,[],1629645,,,1610612749,81,99,2025-12-24T02:47:16Z,5990000,False,,,0,,MISS K. Porter Jr. Free Throw 1 of 1,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
606,PT06M54.00S,2025-12-24T02:47:15.6Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,81,99,2025-12-24T02:47:47Z,6000000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:5),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,605.0,,,,,,,,,,,5.0,5.0,0.0,,,,
607,PT06M47.00S,2025-12-24T02:47:22.8Z,4,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612754,81,99,2025-12-24T02:47:33Z,6010000,False,,,0,,K. Porter Jr. shooting personal FOUL (3 PF) (Mathurin 2 FT),"[1629645, 1631097]",1610612749.0,MIL,shooting,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201245.0,3.0,0.0,Mathurin,1631097.0,,,,,,,,
609,PT06M47.00S,2025-12-24T02:47:55.6Z,4,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,82,99,2025-12-24T02:47:55Z,6030000,False,,,0,,B. Mathurin Free Throw 1 of 2 (10 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
610,PT06M47.00S,2025-12-24T02:48:15.7Z,4,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,83,99,2025-12-24T02:48:15Z,6040000,False,,,0,,B. Mathurin Free Throw 2 of 2 (11 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
611,PT06M24.00S,2025-12-24T02:48:40.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,89.04402102496715,41.66666666666667,1610612749,83,99,2025-12-24T02:48:45Z,6050000,False,-42.0,50.0,1,right,MISS K. Kuzma 6' turnaround Shot,[1628398],1610612749.0,MIL,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,,
612,PT06M21.00S,2025-12-24T02:48:43.7Z,4,REGULAR,rebound,defensive,[],1630679,,,1610612754,83,99,2025-12-24T02:48:45Z,6060000,False,,,0,,E. Thompson REBOUND (Off:1 Def:3),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,611.0,,,,,,,,,,,4.0,3.0,1.0,,,,
613,PT06M13.00S,2025-12-24T02:48:51.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,16.245072273324574,52.69607843137255,1610612754,83,99,2025-12-24T02:48:54Z,6070000,False,-13.0,100.0,1,left,MISS B. Mathurin 10' driving floating Shot,[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,10.11,Missed,,,,,,,,,,,,,,,,,,
614,PT06M11.00S,2025-12-24T02:48:53.3Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612749,83,99,2025-12-24T02:48:54Z,6080000,False,,,0,,M. Turner REBOUND (Off:1 Def:5),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,613.0,,,,,,,,,,,6.0,5.0,1.0,,,,
615,PT06M02.00S,2025-12-24T02:49:03.0Z,4,REGULAR,3pt,Jump Shot,[],1631260,94.56307490144546,97.54901960784314,1610612749,83,99,2025-12-24T02:49:07Z,6090000,False,238.0,-1.0,1,right,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
616,PT05M59.00S,2025-12-24T02:49:06.0Z,4,REGULAR,rebound,defensive,[],1642277,,,1610612754,83,99,2025-12-24T02:49:07Z,6100000,False,,,0,,J. Furphy REBOUND (Off:1 Def:2),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Right Corner 3,24+ Right,,,615.0,,,,,,,,,,,3.0,2.0,1.0,,,,
617,PT05M58.00S,2025-12-24T02:49:12.4Z,4,REGULAR,foul,personal,[],1628398,,,1610612754,83,99,2025-12-24T02:49:16Z,6110000,False,,,0,,K. Kuzma personal FOUL (5 PF),"[1628398, 1627783]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627962.0,5.0,0.0,Siakam,1627783.0,,,,,,,,
619,PT05M45.00S,2025-12-24T02:49:48.3Z,4,REGULAR,2pt,Jump Shot,[],1629614,21.895532194480946,31.862745098039213,1610612754,85,99,2025-12-24T02:49:51Z,6130000,False,91.0,153.0,1,left,A. Nembhard 17' pullup Jump Shot (13 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,17.81,Made,,13.0,,,,,,,,,,,,,,,,
620,PT05M26.00S,2025-12-24T02:50:06.7Z,4,REGULAR,3pt,Jump Shot,[],1626167,86.67871222076215,98.0392156862745,1610612749,85,99,2025-12-24T02:50:10Z,6140000,False,240.0,73.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,25.1,Missed,,,,,,,,,,,,,,,,,,
621,PT05M23.00S,2025-12-24T02:50:09.7Z,4,REGULAR,rebound,defensive,[],1630679,,,1610612754,85,99,2025-12-24T02:50:10Z,6150000,False,,,0,,E. Thompson REBOUND (Off:1 Def:4),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Right Corner 3,24+ Right,,,620.0,,,,,,,,,,,5.0,4.0,1.0,,,,
622,PT05M10.00S,2025-12-24T02:50:25.5Z,4,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612754,85,99,2025-12-24T02:50:31Z,6160000,False,,,0,,A. Green shooting personal FOUL (5 PF) (Mathurin 2 FT),"[1631260, 1631097]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Mid-Range,8-16 Right,,,,,,,,1627962.0,5.0,0.0,Mathurin,1631097.0,,,,,,,,
624,PT05M10.00S,2025-12-24T02:50:52.6Z,4,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,86,99,2025-12-24T02:50:52Z,6180000,False,,,0,,B. Mathurin Free Throw 1 of 2 (12 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
625,PT05M10.00S,2025-12-24T02:50:53.9Z,4,REGULAR,substitution,out,[],1626167,,,1610612754,86,99,2025-12-24T02:50:58Z,6190000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M10.00S,2025-12-24T02:50:53.9Z,4,REGULAR,substitution,in,[],1626171,,,1610612754,86,99,2025-12-24T02:50:58Z,6200000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M10.00S,2025-12-24T02:51:15.0Z,4,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,87,99,2025-12-24T02:51:15Z,6210000,False,,,0,,B. Mathurin Free Throw 2 of 2 (13 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
628,PT04M54.00S,2025-12-24T02:51:33.0Z,4,REGULAR,2pt,Jump Shot,[],1629645,78.66294349540078,72.05882352941177,1610612749,87,99,2025-12-24T02:51:38Z,6220000,False,110.0,148.0,1,right,MISS K. Porter Jr. 18' step back Shot,[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,18.47,Missed,,,,,,,,,,,,,,,,,,
629,PT04M49.00S,2025-12-24T02:51:38.0Z,4,REGULAR,rebound,defensive,[],1629614,,,1610612754,87,99,2025-12-24T02:51:38Z,6230000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:3),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,628.0,,,,,,,,,,,3.0,3.0,0.0,,,,
631,PT04M43.00S,2025-12-24T02:51:49.2Z,4,REGULAR,substitution,out,[],1628398,,,1610612754,87,99,2025-12-24T02:51:52Z,6250000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M43.00S,2025-12-24T02:51:49.2Z,4,REGULAR,substitution,in,[],1630579,,,1610612754,87,99,2025-12-24T02:51:52Z,6260000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M36.00S,2025-12-24T02:52:14.4Z,4,REGULAR,3pt,Jump Shot,[],1630679,32.670827858081466,44.11764705882353,1610612754,90,99,2025-12-24T02:52:17Z,6270000,False,29.0,255.0,1,left,E. Thompson 25' 3PT  (3 PTS) (A. Nembhard 6 AST),"[1630679, 1629614]",1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Above the Break 3,24+ Center,25.63,Made,,3.0,A. Nembhard,1629614.0,6.0,,,,,,,,,,,,,
635,PT04M34.00S,2025-12-24T02:52:21.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,90,99,2025-12-24T02:52:21Z,6290000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M12.00S,2025-12-24T02:54:25.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,84.83902759526939,41.66666666666667,1610612749,90,101,2025-12-24T02:55:11Z,6300000,False,-42.0,90.0,1,right,K. Porter Jr. 9' turnaround fadeaway Jump Shot (21 PTS) (R. Rollins 3 AST),"[1629645, 1631157]",1610612749.0,MIL,turnaround fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.92,Made,,21.0,R. Rollins,1631157.0,3.0,,,,,,,,,,,,,
638,PT03M55.00S,2025-12-24T02:54:42.3Z,4,REGULAR,3pt,Jump Shot,[],1629614,33.722076215505915,62.00980392156863,1610612754,90,101,2025-12-24T02:54:51Z,6320000,False,-60.0,264.0,1,left,MISS A. Nembhard 27' step back 3PT,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,27.12,Missed,,,,,,,,,,,,,,,,,,
639,PT03M51.00S,2025-12-24T02:54:46.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,90,101,2025-12-24T02:54:51Z,6330000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,638.0,,,,,,,,,,,,,,,,,
641,PT03M38.00S,2025-12-24T02:55:20.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629614,34.37910643889619,79.65686274509804,1610612754,90,101,2025-12-24T02:55:25Z,6350000,False,-148.0,271.0,1,left,MISS A. Nembhard 30' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,30.87,Missed,,,,,,,,,,,,,,,,,,
642,PT03M34.00S,2025-12-24T02:55:24.6Z,4,REGULAR,rebound,defensive,[],1631157,,,1610612749,90,101,2025-12-24T02:55:25Z,6360000,False,,,0,,R. Rollins REBOUND (Off:1 Def:6),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,641.0,,,,,,,,,,,7.0,6.0,1.0,,,,
643,PT03M20.00S,2025-12-24T02:55:39.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,92.32917214191852,43.13725490196079,1610612749,90,103,2025-12-24T02:55:43Z,6370000,False,-34.0,20.0,1,right,R. Rollins pullup bank Jump Shot (23 PTS),[1631157],1610612749.0,MIL,pullup bank,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,3.95,Made,,23.0,,,,,,,,,,,,,,,,
644,PT03M08.00S,2025-12-24T02:55:52.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630579,,,1610612754,90,103,2025-12-24T02:55:58Z,6380000,False,,,0,,J. Sims shooting personal FOUL (5 PF) (Nembhard 2 FT),"[1630579, 1629614]",1610612749.0,MIL,shooting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,201245.0,5.0,0.0,Nembhard,1629614.0,,,,,,,,
646,PT03M08.00S,2025-12-24T02:56:16.4Z,4,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,91,103,2025-12-24T02:56:16Z,6400000,False,,,0,,A. Nembhard Free Throw 1 of 2 (14 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
647,PT03M08.00S,2025-12-24T02:56:16.4Z,4,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,91,103,2025-12-24T02:56:34Z,6410000,False,,,0,,MISS A. Nembhard Free Throw 2 of 2,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
648,PT03M07.00S,2025-12-24T02:56:17.4Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,91,103,2025-12-24T02:56:34Z,6420000,False,,,0,,B. Portis REBOUND (Off:0 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,647.0,,,,,,,,,,,8.0,8.0,0.0,,,,
649,PT02M44.00S,2025-12-24T02:56:56.4Z,4,REGULAR,3pt,Jump Shot,[],1631157,74.58935611038108,90.93137254901961,1610612749,91,103,2025-12-24T02:57:00Z,6430000,False,205.0,186.0,1,right,MISS R. Rollins 27' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,27.69,Missed,,,,,,,,,,,,,,,,,,
650,PT02M42.00S,2025-12-24T02:56:58.4Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,91,103,2025-12-24T02:57:00Z,6440000,False,,,0,,P. Siakam REBOUND (Off:3 Def:6),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,649.0,,,,,,,,,,,9.0,6.0,3.0,,,,
651,PT02M30.00S,2025-12-24T02:57:11.6Z,4,REGULAR,3pt,Jump Shot,[],1642277,7.835085413929041,2.450980392156863,1610612754,91,103,2025-12-24T02:57:16Z,6450000,False,238.0,21.0,1,left,MISS J. Furphy 3PT,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Right Corner 3,24+ Right,23.86,Missed,,,,,,,,,,,,,,,,,,
652,PT02M25.00S,2025-12-24T02:57:16.6Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612749,91,103,2025-12-24T02:57:16Z,6460000,False,,,0,,J. Sims REBOUND (Off:1 Def:5),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Right Corner 3,24+ Right,,,651.0,,,,,,,,,,,6.0,5.0,1.0,,,,
653,PT02M10.00S,2025-12-24T02:57:30.6Z,4,REGULAR,3pt,Jump Shot,[],1629645,73.27529566360053,87.5,1610612749,91,106,2025-12-24T02:58:11Z,6470000,False,188.0,199.0,1,right,K. Porter Jr. 27' 3PT step back (24 PTS),[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,27.32,Made,,24.0,,,,,,,,,,,,,,,,
654,PT01M54.00S,2025-12-24T02:57:46.5Z,4,REGULAR,3pt,Jump Shot,[],1630679,17.427726675427067,3.6764705882352944,1610612754,91,106,2025-12-24T02:57:50Z,6480000,False,232.0,111.0,1,left,MISS E. Thompson 25' 3PT,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
655,PT01M51.00S,2025-12-24T02:57:49.5Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,91,106,2025-12-24T02:57:50Z,6490000,False,,,0,,B. Portis REBOUND (Off:0 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,654.0,,,,,,,,,,,9.0,9.0,0.0,,,,
656,PT01M31.00S,2025-12-24T02:58:09.8Z,4,REGULAR,2pt,Jump Shot,[],1631157,87.33574244415243,69.6078431372549,1610612749,91,106,2025-12-24T02:58:13Z,6500000,False,98.0,67.0,1,right,MISS R. Rollins 11' pullup Shot,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Right,11.84,Missed,,,,,,,,,,,,,,,,,,
657,PT01M29.00S,2025-12-24T02:58:11.8Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,91,106,2025-12-24T02:58:13Z,6510000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:6),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,656.0,,,,,,,,,,,6.0,6.0,0.0,,,,
658,PT01M22.00S,2025-12-24T02:58:19.8Z,4,REGULAR,turnover,bad pass,[],1631097,,,1610612754,91,106,2025-12-24T02:58:21Z,6520000,False,,,0,,B. Mathurin bad pass TURNOVER (1 TO),"[1631097, 1630579]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,,,Sims,1630579.0
659,PT01M22.00S,2025-12-24T02:58:19.8Z,4,REGULAR,steal,,[],1630579,,,1610612749,91,106,2025-12-24T02:58:21Z,6530000,False,,,0,,J. Sims STEAL (1 STL),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
660,PT01M14.00S,2025-12-24T02:58:29.4Z,4,REGULAR,foul,personal,[],1627783,,,1610612749,91,106,2025-12-24T02:58:34Z,6540000,False,,,0,,P. Siakam take personal FOUL (1 PF),"[1627783, 1631157]",1610612754.0,IND,take,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,1628487.0,1.0,0.0,Rollins,1631157.0,,,,,,,,
662,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,out,[],1631097,,,1610612749,91,106,2025-12-24T02:59:10Z,6560000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,out,[],1629614,,,1610612749,91,106,2025-12-24T02:59:10Z,6570000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,out,[],1642277,,,1610612749,91,106,2025-12-24T02:59:10Z,6580000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,out,[],1627783,,,1610612749,91,106,2025-12-24T02:59:10Z,6590000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,out,[],1630679,,,1610612749,91,106,2025-12-24T02:59:10Z,6600000,False,,,0,,SUB out: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,out,[],1629645,,,1610612749,91,106,2025-12-24T02:59:10Z,6610000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,out,[],1631260,,,1610612749,91,106,2025-12-24T02:59:10Z,6620000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,in,[],1643007,,,1610612749,91,106,2025-12-24T02:59:10Z,6630000,False,,,0,,SUB in: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,in,[],1642880,,,1610612749,91,106,2025-12-24T02:59:10Z,6640000,False,,,0,,SUB in: K. Jones,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,in,[],1630164,,,1610612749,91,106,2025-12-24T02:59:10Z,6650000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612754.0,IND,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,in,[],1641716,,,1610612749,91,106,2025-12-24T02:59:10Z,6660000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,in,[],1629726,,,1610612749,91,106,2025-12-24T02:59:10Z,6670000,False,,,0,,SUB in: G. Mathews,[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,in,[],1630175,,,1610612749,91,106,2025-12-24T02:59:10Z,6680000,False,,,0,,SUB in: C. Anthony,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,in,[],1641748,,,1610612749,91,106,2025-12-24T02:59:10Z,6690000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,91,106,2025-12-24T02:59:18Z,6700000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT01M14.00S,2025-12-24T02:58:42.9Z,4,REGULAR,substitution,in,[],1631250,,,1610612749,91,106,2025-12-24T02:59:18Z,6710000,False,,,0,,SUB in: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT01M06.00S,2025-12-24T02:59:34.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631157,65.39093298291722,51.9607843137255,1610612749,91,106,2025-12-24T02:59:38Z,6720000,False,10.0,273.0,1,right,MISS R. Rollins 27' step back 3PT,[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,27.3,Missed,,,,,,,,,,,,,,,,,,
679,PT01M02.00S,2025-12-24T02:59:38.3Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612754,91,106,2025-12-24T02:59:38Z,6730000,False,,,0,,G. Mathews REBOUND (Off:0 Def:2),[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,,,678.0,,,,,,,,,,,2.0,2.0,0.0,,,,
680,PT00M54.60S,2025-12-24T02:59:44.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,10.200394218134035,40.19607843137255,1610612754,91,106,2025-12-24T02:59:49Z,6740000,False,49.0,43.0,1,left,MISS J. Walker 6' driving Layup,[1641716],1610612754.0,IND,driving,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,,
