actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
429,PT05M33.00S,2026-03-13T01:07:23.2Z,3,REGULAR,rebound,defensive,[],1642962,,,1610612751,72,66,2026-03-13T01:07:25Z,4270000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,428.0,1.0,1.0,0.0,,,,,
430,PT05M27.00S,2026-03-13T01:07:30.1Z,3,REGULAR,3pt,Jump Shot,[],1642879,73.27529566360053,15.931372549019606,1610612751,72,66,2026-03-13T01:07:37Z,4280000,False,-170.0,199.0,1,right,MISS B. Saraf 26' 3PT,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.17,,,,,,,,,,,,
431,PT05M25.00S,2026-03-13T01:07:32.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,72,66,2026-03-13T01:07:37Z,4290000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,430.0,,,,,,,,
433,PT05M25.00S,2026-03-13T01:07:41.0Z,3,REGULAR,substitution,out,[],1642962,,,1610612737,72,66,2026-03-13T01:07:47Z,4310000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M25.00S,2026-03-13T01:07:41.0Z,3,REGULAR,substitution,out,[],1642879,,,1610612737,72,66,2026-03-13T01:07:47Z,4320000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M25.00S,2026-03-13T01:07:41.0Z,3,REGULAR,substitution,in,[],1629611,,,1610612737,72,66,2026-03-13T01:07:47Z,4330000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M25.00S,2026-03-13T01:07:41.0Z,3,REGULAR,substitution,in,[],1630623,,,1610612737,72,66,2026-03-13T01:07:47Z,4340000,False,,,0,,SUB in: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M10.00S,2026-03-13T01:08:08.2Z,3,REGULAR,3pt,Jump Shot,[],1630557,27.808804204993432,74.50980392156863,1610612737,72,66,2026-03-13T01:08:13Z,4350000,False,-123.0,209.0,1,left,MISS C. Kispert 24' 3PT,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.22,,,,,,,,,,,,
438,PT05M05.00S,2026-03-13T01:08:13.2Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,72,66,2026-03-13T01:08:13Z,4360000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,437.0,4.0,3.0,1.0,,,,,
439,PT05M00.00S,2026-03-13T01:08:17.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,86.28449408672799,48.77450980392157,1610612751,72,66,2026-03-13T01:09:52Z,4370000,False,-6.0,76.0,1,right,MISS T. Mann 7' driving floating Shot - blocked,"[1629611, 1642258]",1610612751.0,BKN,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.66,,,,,,,,,Risacher,1642258.0,,
440,PT05M00.00S,2026-03-13T01:08:17.3Z,3,REGULAR,block,,[],1642258,,,1610612751,72,66,2026-03-13T01:08:19Z,4380000,False,,,0,,Z. Risacher BLOCK (2 BLK),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
441,PT04M58.00S,2026-03-13T01:08:19.3Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612737,72,66,2026-03-13T01:08:26Z,4390000,False,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,439.0,2.0,2.0,0.0,,,,,
442,PT04M52.00S,2026-03-13T01:08:25.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642258,5.338370565045992,96.07843137254902,1610612737,72,66,2026-03-13T01:10:47Z,4400000,False,-230.0,-2.0,1,left,MISS Z. Risacher running 3PT,[1642258],1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.04,,,,,,,,,,,,
443,PT04M47.00S,2026-03-13T01:08:30.5Z,3,REGULAR,rebound,defensive,[],1630623,,,1610612751,72,66,2026-03-13T01:08:31Z,4410000,False,,,0,,T. Etienne REBOUND (Off:1 Def:2),[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,442.0,3.0,2.0,1.0,,,,,
444,PT04M43.00S,2026-03-13T01:08:34.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630623,67.36202365308804,61.51960784313726,1610612751,72,69,2026-03-13T01:08:41Z,4420000,False,58.0,254.0,1,right,T. Etienne 26' 3PT running pullup (3 PTS),[1630623],1610612751.0,BKN,running pullup,,,Etienne,T. Etienne,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,26.07,,,,,,,,,,,,
445,PT04M43.00S,2026-03-13T01:08:40.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,72,69,2026-03-13T01:08:40Z,4430000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M43.00S,2026-03-13T01:11:13.7Z,3,REGULAR,substitution,out,[],1630168,,,1610612737,72,69,2026-03-13T01:11:31Z,4440000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M43.00S,2026-03-13T01:11:13.7Z,3,REGULAR,substitution,out,[],1630557,,,1610612737,72,69,2026-03-13T01:11:31Z,4450000,False,,,0,,SUB out: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M43.00S,2026-03-13T01:11:13.7Z,3,REGULAR,substitution,out,[],1642874,,,1610612737,72,69,2026-03-13T01:11:31Z,4460000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M43.00S,2026-03-13T01:11:13.7Z,3,REGULAR,substitution,out,[],1641730,,,1610612737,72,69,2026-03-13T01:11:31Z,4470000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M43.00S,2026-03-13T01:11:13.7Z,3,REGULAR,substitution,out,[],1629651,,,1610612737,72,69,2026-03-13T01:11:31Z,4480000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M43.00S,2026-03-13T01:11:13.7Z,3,REGULAR,substitution,in,[],1629638,,,1610612737,72,69,2026-03-13T01:11:31Z,4490000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M43.00S,2026-03-13T01:11:13.7Z,3,REGULAR,substitution,in,[],1629111,,,1610612737,72,69,2026-03-13T01:11:31Z,4500000,False,,,0,,SUB in: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M43.00S,2026-03-13T01:11:13.7Z,3,REGULAR,substitution,in,[],1630592,,,1610612737,72,69,2026-03-13T01:11:31Z,4510000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M43.00S,2026-03-13T01:11:13.7Z,3,REGULAR,substitution,in,[],1631169,,,1610612737,72,69,2026-03-13T01:11:31Z,4520000,False,,,0,,SUB in: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M43.00S,2026-03-13T01:11:13.7Z,3,REGULAR,substitution,in,[],1643052,,,1610612737,72,69,2026-03-13T01:11:31Z,4530000,False,,,0,,SUB in: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M23.00S,2026-03-13T01:12:02.8Z,3,REGULAR,3pt,Jump Shot,[],1629111,5.863994743758213,96.56862745098039,1610612737,72,69,2026-03-13T01:12:08Z,4540000,False,-233.0,3.0,1,left,MISS J. Landale 3PT,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.28,,,,,,,,,,,,
457,PT04M19.00S,2026-03-13T01:12:06.8Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612751,72,69,2026-03-13T01:12:08Z,4550000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,456.0,2.0,2.0,0.0,,,,,
458,PT03M58.00S,2026-03-13T01:12:26.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,85.62746386333771,59.31372549019608,1610612751,72,71,2026-03-13T01:12:32Z,4560000,False,47.0,83.0,1,right,T. Mann 9' fadeaway Jump Shot (8 PTS),[1629611],1610612751.0,BKN,fadeaway,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,8.0,9.48,,,,,,,,,,,,
459,PT03M50.00S,2026-03-13T01:12:35.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,5.469776609724048,47.794117647058826,1610612737,74,71,2026-03-13T01:12:41Z,4570000,False,11.0,-1.0,1,left,N. Alexander-Walker driving Layup (14 PTS) (J. Johnson 8 AST),"[1629638, 1630552]",1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,1.11,J. Johnson,1630552.0,8.0,,,,,,,,,
461,PT03M37.00S,2026-03-13T01:12:48.1Z,3,REGULAR,3pt,Jump Shot,[],1631169,91.80354796320631,96.32352941176471,1610612751,74,74,2026-03-13T01:12:53Z,4590000,False,232.0,25.0,1,right,J. Minott 3PT  (13 PTS) (C. Johnson 1 AST),"[1631169, 1643052]",1610612751.0,BKN,,,,Minott,J. Minott,,,,,Right Corner 3,24+ Right,,,,,,Made,13.0,23.29,C. Johnson,1643052.0,1.0,,,,,,,,,
463,PT03M22.00S,2026-03-13T01:13:03.2Z,3,REGULAR,3pt,Jump Shot,[],1629638,20.97568988173456,88.72549019607843,1610612737,74,74,2026-03-13T01:13:11Z,4610000,False,-194.0,145.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.17,,,,,,,,,,,,
464,PT03M16.00S,2026-03-13T01:13:08.8Z,3,REGULAR,rebound,offensive,[],1629216,,,1610612737,74,74,2026-03-13T01:13:08Z,4620000,False,,,0,,G. Vincent REBOUND (Off:1 Def:2),[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,463.0,3.0,2.0,1.0,,,,,
465,PT03M06.00S,2026-03-13T01:13:20.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629638,7.703679369250986,56.86274509803921,1610612737,74,74,2026-03-13T01:13:38Z,4630000,False,-34.0,20.0,1,left,MISS N. Alexander-Walker driving floating bank Shot,[1629638],1610612737.0,ATL,driving floating bank,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.97,,,,,,,,,,,,
466,PT03M05.00S,2026-03-13T01:13:21.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,74,74,2026-03-13T01:13:38Z,4640000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,465.0,,,,,,,,
467,PT03M05.00S,2026-03-13T01:13:25.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612737,74,74,2026-03-13T01:13:42Z,4650000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,1629178.0,,,,,,,,,,,,,,,,,,,
468,PT02M48.00S,2026-03-13T01:13:54.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631169,90.75229960578186,96.07843137254902,1610612751,74,74,2026-03-13T01:14:00Z,4660000,False,230.0,34.0,1,right,MISS J. Minott 3PT,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.3,,,,,,,,,,,,
469,PT02M44.00S,2026-03-13T01:13:58.5Z,3,REGULAR,rebound,offensive,[],1643052,,,1610612751,74,74,2026-03-13T01:14:00Z,4670000,False,,,0,,C. Johnson REBOUND (Off:1 Def:0),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,468.0,1.0,0.0,1.0,,,,,
470,PT02M40.00S,2026-03-13T01:14:04.7Z,3,REGULAR,turnover,backcourt,[],1630623,,,1610612751,74,74,2026-03-13T01:14:17Z,4680000,False,,,0,,T. Etienne backcourt TURNOVER (1 TO),[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Above the Break 3,24+ Center,202026.0,,,,,,,,,,,,,,,1.0,,,,
471,PT02M40.00S,2026-03-13T01:14:13.0Z,3,REGULAR,substitution,out,[],1630552,,,1610612737,74,74,2026-03-13T01:14:17Z,4690000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M40.00S,2026-03-13T01:14:13.0Z,3,REGULAR,substitution,in,[],1630228,,,1610612737,74,74,2026-03-13T01:14:17Z,4700000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M20.00S,2026-03-13T01:14:43.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630228,8.492115637319317,67.15686274509804,1610612737,74,74,2026-03-13T01:14:52Z,4710000,False,-86.0,27.0,1,left,MISS J. Kuminga 9' pullup bank Shot,[1630228],1610612737.0,ATL,pullup bank,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,Missed,,9.0,,,,,,,,,,,,
474,PT02M17.00S,2026-03-13T01:14:46.4Z,3,REGULAR,rebound,defensive,[],1631169,,,1610612751,74,74,2026-03-13T01:14:52Z,4720000,False,,,0,,J. Minott REBOUND (Off:0 Def:3),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,473.0,3.0,3.0,0.0,,,,,
475,PT02M12.00S,2026-03-13T01:14:51.3Z,3,REGULAR,turnover,lost ball,[],1631169,,,1610612751,74,74,2026-03-13T01:14:56Z,4730000,False,,,0,,J. Minott lost ball TURNOVER (1 TO),"[1631169, 1629638]",1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,,,Alexander-Walker,1629638.0
476,PT02M12.00S,2026-03-13T01:14:51.3Z,3,REGULAR,steal,,[],1629638,,,1610612737,74,74,2026-03-13T01:14:53Z,4740000,False,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
477,PT02M08.00S,2026-03-13T01:14:55.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629638,5.601182654402102,49.26470588235294,1610612737,76,74,2026-03-13T01:15:00Z,4750000,False,4.0,0.0,1,left,N. Alexander-Walker running Layup (16 PTS),[1629638],1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,0.37,,,,,,,,,,,,
478,PT01M50.00S,2026-03-13T01:15:12.8Z,3,REGULAR,3pt,Jump Shot,[],1630623,66.96780551905388,66.17647058823529,1610612751,76,74,2026-03-13T01:15:19Z,4760000,False,81.0,258.0,1,right,MISS T. Etienne 27' 3PT,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.04,,,,,,,,,,,,
479,PT01M46.00S,2026-03-13T01:15:16.8Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612737,76,74,2026-03-13T01:15:19Z,4770000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:6),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,478.0,7.0,6.0,1.0,,,,,
480,PT01M34.00S,2026-03-13T01:15:28.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631169,,,1610612737,76,74,2026-03-13T01:16:01Z,4780000,False,,,0,,J. Minott shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1631169, 1629638]",1610612751.0,BKN,shooting,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,1629178.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
482,PT01M34.00S,2026-03-13T01:16:07.5Z,3,REGULAR,freethrow,1 of 2,[],1629638,,,1610612737,77,74,2026-03-13T01:16:07Z,4800000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (17 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
483,PT01M34.00S,2026-03-13T01:16:23.3Z,3,REGULAR,freethrow,2 of 2,[],1629638,,,1610612737,78,74,2026-03-13T01:16:23Z,4810000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (18 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
484,PT01M21.00S,2026-03-13T01:16:41.5Z,3,REGULAR,foul,offensive,['inpenalty'],1643052,,,1610612751,78,74,2026-03-13T01:16:50Z,4820000,False,,,0,,C. Johnson off-the-ball offensive FOUL (2 PF),"[1643052, 1629638]",1610612751.0,BKN,off-the-ball,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Center,1627961.0,2.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
486,PT01M21.00S,2026-03-13T01:16:41.5Z,3,REGULAR,turnover,offensive foul,[],1643052,,,1610612751,78,74,2026-03-13T01:16:41Z,4840000,False,,,0,,C. Johnson offensive foul TURNOVER (1 TO),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Center,1627961.0,,,,,,,,,,,,,,,1.0,,,,
487,PT01M11.00S,2026-03-13T01:17:07.5Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612737,78,74,2026-03-13T01:17:11Z,4850000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (2 TO),"[1629638, 1643052]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,,,Johnson,1643052.0
488,PT01M11.00S,2026-03-13T01:17:07.5Z,3,REGULAR,steal,,[],1643052,,,1610612751,78,74,2026-03-13T01:17:09Z,4860000,False,,,0,,C. Johnson STEAL (1 STL),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
489,PT01M07.00S,2026-03-13T01:17:11.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630623,74.58935611038108,87.99019607843137,1610612751,78,74,2026-03-13T01:18:45Z,4870000,False,190.0,186.0,1,right,MISS T. Etienne 26' running 3PT,[1630623],1610612751.0,BKN,running,,,Etienne,T. Etienne,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.62,,,,,,,,,,,,
490,PT01M03.00S,2026-03-13T01:17:15.9Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612737,78,74,2026-03-13T01:17:17Z,4880000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,489.0,2.0,2.0,0.0,,,,,
491,PT00M49.40S,2026-03-13T01:17:31.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629111,4.28712220762155,51.9607843137255,1610612737,80,74,2026-03-13T01:17:35Z,4890000,False,-10.0,-12.0,1,left,J. Landale DUNK (4 PTS) (J. Kuminga 2 AST),"[1629111, 1630228]",1610612737.0,ATL,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.56,J. Kuminga,1630228.0,2.0,,,,,,,,,
493,PT00M30.60S,2026-03-13T01:17:52.4Z,3,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612751,80,74,2026-03-13T01:18:19Z,4910000,False,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Minott 2 FT),"[1630228, 1631169]",1610612737.0,ATL,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1629178.0,1.0,0.0,Minott,1631169.0,,,,,,,,,,,,,,,
495,PT00M30.60S,2026-03-13T01:18:20.5Z,3,REGULAR,freethrow,1 of 2,[],1631169,,,1610612751,80,75,2026-03-13T01:18:20Z,4930000,False,,,0,,J. Minott Free Throw 1 of 2 (14 PTS),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
496,PT00M30.60S,2026-03-13T01:18:37.0Z,3,REGULAR,freethrow,2 of 2,[],1631169,,,1610612751,80,76,2026-03-13T01:18:37Z,4940000,False,,,0,,J. Minott Free Throw 2 of 2 (15 PTS),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
497,PT00M09.70S,2026-03-13T01:18:59.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1643052,,,1610612737,80,76,2026-03-13T01:19:25Z,4950000,False,,,0,,C. Johnson shooting personal FOUL (3 PF) (Risacher 2 FT),"[1643052, 1642258]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1629178.0,3.0,0.0,Risacher,1642258.0,,,,,,,,,,,,,,,
499,PT00M09.70S,2026-03-13T01:19:31.1Z,3,REGULAR,freethrow,1 of 2,[],1642258,,,1610612737,81,76,2026-03-13T01:19:31Z,4970000,False,,,0,,Z. Risacher Free Throw 1 of 2 (17 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
500,PT00M09.70S,2026-03-13T01:19:32.7Z,3,REGULAR,substitution,out,[],1629111,,,1610612737,81,76,2026-03-13T01:19:36Z,4980000,False,,,0,,SUB out: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M09.70S,2026-03-13T01:19:32.7Z,3,REGULAR,substitution,in,[],1631243,,,1610612737,81,76,2026-03-13T01:19:36Z,4990000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M09.70S,2026-03-13T01:19:31.1Z,3,REGULAR,freethrow,2 of 2,[],1642258,,,1610612737,81,76,2026-03-13T01:19:57Z,5000000,False,,,0,,MISS Z. Risacher Free Throw 2 of 2,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
503,PT00M08.30S,2026-03-13T01:19:32.5Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612737,81,76,2026-03-13T01:19:57Z,5010000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:6),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,502.0,8.0,6.0,2.0,,,,,
504,PT00M08.30S,2026-03-13T01:19:57.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630623,,,1610612737,81,76,2026-03-13T01:20:22Z,5020000,False,,,0,,T. Etienne personal FOUL (5 PF) (Kuminga 2 FT),"[1630623, 1630228]",1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Mid-Range,16-24 Center,202026.0,5.0,0.0,Kuminga,1630228.0,,,,,,,,,,,,,,,
506,PT00M08.30S,2026-03-13T01:20:23.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630228,,,1610612737,81,76,2026-03-13T01:20:23Z,5040000,False,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
507,PT00M08.30S,2026-03-13T01:20:23.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,81,76,2026-03-13T01:20:23Z,5050000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,506.0,,,,,,,,
508,PT00M08.30S,2026-03-13T01:20:40.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630228,,,1610612737,82,76,2026-03-13T01:20:40Z,5060000,False,,,0,,J. Kuminga Free Throw 2 of 2 (2 PTS),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
509,PT00M00.40S,2026-03-13T01:20:51.2Z,3,REGULAR,3pt,Jump Shot,[],1630623,94.1688567674113,3.431372549019608,1610612751,82,79,2026-03-13T01:21:12Z,5070000,False,-233.0,2.0,1,right,T. Etienne 3PT  (6 PTS) (C. Johnson 2 AST),"[1630623, 1643052]",1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,23.28,C. Johnson,1643052.0,2.0,,,,,,,,,
