actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
342,PT02M25.00S,2026-02-25T01:31:22.6Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,57,39,2026-02-25T01:31:32Z,3390000,False,,,0,,D. Daniels REBOUND (Off:3 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,341.0,6.0,3.0,3.0,,,,,,,,,,,,,,
343,PT02M20.00S,2026-02-25T01:31:27.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630700,92.46057818659659,50.49019607843137,1610612737,57,39,2026-02-25T01:31:39Z,3400000,False,2.0,18.0,1,right,MISS D. Daniels running Layup - blocked,"[1630700, 1641731]",1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,Coulibaly,1641731.0,,,,,,,,,
344,PT02M20.00S,2026-02-25T01:31:27.7Z,2,REGULAR,block,,[],1641731,,,1610612737,57,39,2026-02-25T01:31:30Z,3410000,False,,,0,,B. Coulibaly BLOCK (3 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
345,PT02M18.00S,2026-02-25T01:31:29.7Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,57,39,2026-02-25T01:31:39Z,3420000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:4),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,343.0,4.0,4.0,0.0,,,,,,,,,,,,,,
346,PT02M15.00S,2026-02-25T01:31:33.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1641731,5.601182654402102,47.549019607843135,1610612764,57,41,2026-02-25T01:32:04Z,3430000,False,12.0,0.0,1,left,B. Coulibaly running Layup (6 PTS),[1641731],1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,,,,,,6.0,,,
348,PT02M15.00S,2026-02-25T01:31:52.8Z,2,REGULAR,violation,defensive goaltending,[],1630228,,,1610612764,57,41,2026-02-25T01:32:04Z,3450000,False,,,0,,J. Kuminga defensive goaltending VIOLATION,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,202041.0,,,,,,,,
349,PT02M02.00S,2026-02-25T01:32:09.6Z,2,REGULAR,3pt,Jump Shot,[],203468,73.53810775295663,84.80392156862744,1610612737,57,41,2026-02-25T01:32:15Z,3460000,False,174.0,196.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
350,PT01M58.00S,2026-02-25T01:32:13.6Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,57,41,2026-02-25T01:32:15Z,3470000,False,,,0,,B. Carrington REBOUND (Off:0 Def:7),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,349.0,7.0,7.0,0.0,,,,,,,,,,,,,,
351,PT01M50.00S,2026-02-25T01:32:21.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,5.206964520367937,50.0,1610612764,57,41,2026-02-25T01:32:27Z,3480000,False,0.0,-4.0,1,left,MISS B. Coulibaly driving reverse Layup,[1641731],1610612764.0,WAS,driving reverse,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,0.36,Missed,,,,,,,,,,,,,,,,,,
352,PT01M47.00S,2026-02-25T01:32:24.2Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612737,57,41,2026-02-25T01:32:27Z,3490000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,351.0,3.0,3.0,0.0,,,,,,,,,,,,,,
353,PT01M40.00S,2026-02-25T01:32:30.9Z,2,REGULAR,3pt,Jump Shot,[],1630168,89.30683311432325,95.34313725490196,1610612737,57,41,2026-02-25T01:32:42Z,3500000,False,227.0,48.0,1,right,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
354,PT01M38.00S,2026-02-25T01:32:32.9Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,57,41,2026-02-25T01:32:42Z,3510000,False,,,0,,B. Carrington REBOUND (Off:0 Def:8),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,353.0,8.0,8.0,0.0,,,,,,,,,,,,,,
355,PT01M38.00S,2026-02-25T01:32:40.7Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1642364,,,1610612764,57,41,2026-02-25T01:33:00Z,3520000,False,,,0,,J. Watkins flopping technical FOUL (1 Tech),[1642364],1610612764.0,WAS,flopping,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,1627963.0,2.0,1.0,,,,,,
356,PT01M38.00S,2026-02-25T01:33:06.6Z,2,REGULAR,freethrow,1 of 1,[],1629638,,,1610612764,58,41,2026-02-25T01:33:06Z,3530000,False,,,0,,N. Alexander-Walker technical Free Throw 1 of 1 (10 PTS),[1629638],1610612737.0,ATL,technical,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,,,,,,,,,10.0,,,
357,PT01M38.00S,2026-02-25T01:33:43.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,58,41,2026-02-25T01:33:43Z,3540000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT01M38.00S,2026-02-25T01:35:58.6Z,2,REGULAR,substitution,out,[],1630264,,,1610612764,58,41,2026-02-25T01:36:21Z,3550000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT01M38.00S,2026-02-25T01:35:58.6Z,2,REGULAR,substitution,in,[],1642273,,,1610612764,58,41,2026-02-25T01:36:21Z,3560000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT01M26.00S,2026-02-25T01:36:42.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,14.14257555847569,42.8921568627451,1610612764,58,41,2026-02-25T01:36:48Z,3570000,False,36.0,80.0,1,left,MISS B. Coulibaly 8' driving floating Shot,[1641731],1610612764.0,WAS,driving floating,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,8.79,Missed,,,,,,,,,,,,,,,,,,
361,PT01M23.00S,2026-02-25T01:36:45.2Z,2,REGULAR,rebound,defensive,[],203468,,,1610612737,58,41,2026-02-25T01:36:45Z,3580000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,360.0,1.0,1.0,0.0,,,,,,,,,,,,,,
362,PT01M03.00S,2026-02-25T01:37:04.7Z,2,REGULAR,3pt,Jump Shot,[],203468,70.64717477003943,78.67647058823529,1610612737,58,41,2026-02-25T01:37:13Z,3590000,False,143.0,223.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
363,PT01M01.00S,2026-02-25T01:37:06.7Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,58,41,2026-02-25T01:37:13Z,3600000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,362.0,7.0,4.0,3.0,,,,,,,,,,,,,,
364,PT00M59.70S,2026-02-25T01:37:09.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,95.22010512483574,96.81372549019608,1610612737,58,41,2026-02-25T01:37:16Z,3610000,False,234.0,-8.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.42,Missed,,,,,,,,,,,,,,,,,,
365,PT00M56.60S,2026-02-25T01:37:12.8Z,2,REGULAR,rebound,offensive,[],1630228,,,1610612737,58,41,2026-02-25T01:37:12Z,3620000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:3),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,,,364.0,4.0,3.0,1.0,,,,,,,,,,,,,,
366,PT00M55.50S,2026-02-25T01:37:14.0Z,2,REGULAR,turnover,lost ball,[],1630228,,,1610612737,58,41,2026-02-25T01:37:19Z,3630000,False,,,0,,J. Kuminga lost ball TURNOVER (1 TO),"[1630228, 1641731]",1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Coulibaly,1641731.0,,,,,,,,,,,
367,PT00M55.50S,2026-02-25T01:37:14.0Z,2,REGULAR,steal,,[],1641731,,,1610612764,58,41,2026-02-25T01:37:16Z,3640000,False,,,0,,B. Coulibaly STEAL (2 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
368,PT00M49.60S,2026-02-25T01:37:19.9Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1642267,12.565703022339028,23.284313725490197,1610612764,58,41,2026-02-25T01:37:32Z,3650000,False,134.0,66.0,1,left,MISS B. Carrington 14' running pullup Shot,[1642267],1610612764.0,WAS,running pullup,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Right,14.88,Missed,,,,,,,,,,,,,,,,,,
369,PT00M45.00S,2026-02-25T01:37:24.5Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,58,41,2026-02-25T01:37:32Z,3660000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,368.0,8.0,5.0,3.0,,,,,,,,,,,,,,
370,PT00M31.20S,2026-02-25T01:37:38.2Z,2,REGULAR,3pt,Jump Shot,[],1630700,87.86136662286465,96.56862745098039,1610612737,58,41,2026-02-25T01:37:44Z,3670000,False,233.0,62.0,1,right,MISS D. Daniels 24' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,24.08,Missed,,,,,,,,,,,,,,,,,,
371,PT00M29.10S,2026-02-25T01:37:40.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,58,41,2026-02-25T01:37:55Z,3680000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Right Corner 3,24+ Right,,,370.0,,,,,,,,,,,,,,,,,
373,PT00M27.10S,2026-02-25T01:38:15.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630168,94.1688567674113,48.529411764705884,1610612737,60,41,2026-02-25T01:44:42Z,3700000,False,-7.0,2.0,1,right,O. Okongwu driving DUNK (5 PTS) (C. McCollum 1 AST),"[1630168, 203468]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,,,,,,5.0,C. McCollum,203468.0,1.0
375,PT00M02.60S,2026-02-25T01:38:42.0Z,2,REGULAR,3pt,Jump Shot,[],1641731,12.697109067017081,3.6764705882352944,1610612764,60,41,2026-02-25T01:38:48Z,3720000,False,232.0,67.0,1,left,MISS B. Coulibaly 24' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,24.11,Missed,,,,,,,,,,,,,,,,,,
376,PT00M00.80S,2026-02-25T01:38:46.5Z,2,REGULAR,rebound,offensive,[],1642860,,,1610612764,60,41,2026-02-25T01:38:46Z,3730000,False,,,0,,W. Riley REBOUND (Off:1 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Right Corner 3,24+ Right,,,375.0,2.0,1.0,1.0,,,,,,,,,,,,,,
377,PT00M00.80S,2026-02-25T01:38:46.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642860,5.590000152587891,50.0,1610612764,60,43,2026-02-25T01:38:50Z,3740000,False,0.0,0.0,1,left,W. Riley tip Layup (4 PTS),[1642860],1610612764.0,WAS,tip,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,,,4.0,,,
378,PT00M00.40S,2026-02-25T01:38:53.0Z,2,REGULAR,heave,,[],0,,,1610612737,60,43,2026-02-25T01:57:45Z,3750000,False,,,0,,ATL Heave,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,72.44,,,,,,,,,,,,,,,,,,,
379,PT00M00.10S,2026-02-25T01:38:53.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,60,43,2026-02-25T01:40:04Z,3760000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Left Center,,,378.0,,,,,,,,,,,,,,,,,
380,PT00M00.00S,2026-02-25T01:38:59.1Z,2,REGULAR,period,end,[],0,,,1610612737,60,43,2026-02-25T01:38:59Z,3770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2026-02-25T01:53:02.7Z,3,REGULAR,substitution,out,['startperiod'],1630228,,,1610612737,60,43,2026-02-25T01:54:08Z,3780000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2026-02-25T01:53:02.7Z,3,REGULAR,substitution,out,['startperiod'],1642364,,,1610612737,60,43,2026-02-25T01:54:08Z,3790000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2026-02-25T01:53:02.7Z,3,REGULAR,substitution,out,['startperiod'],1642860,,,1610612737,60,43,2026-02-25T01:54:08Z,3800000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2026-02-25T01:53:02.7Z,3,REGULAR,substitution,in,['startperiod'],1631243,,,1610612737,60,43,2026-02-25T01:54:08Z,3810000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2026-02-25T01:53:02.7Z,3,REGULAR,substitution,in,['startperiod'],1641774,,,1610612737,60,43,2026-02-25T01:54:08Z,3820000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2026-02-25T01:53:02.7Z,3,REGULAR,substitution,in,['startperiod'],1642848,,,1610612737,60,43,2026-02-25T01:54:08Z,3830000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2026-02-25T01:54:23.6Z,3,REGULAR,period,start,[],0,,,1610612764,60,43,2026-02-25T01:54:23Z,3840000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT11M50.00S,2026-02-25T01:54:36.3Z,3,REGULAR,foul,personal,[],1629638,,,1610612764,60,43,2026-02-25T01:54:41Z,3850000,False,,,0,,N. Alexander-Walker personal FOUL (2 PF),"[1629638, 1642267]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1627963.0,2.0,0.0,Carrington,1642267.0,,,,
390,PT11M43.00S,2026-02-25T01:55:06.5Z,3,REGULAR,2pt,Jump Shot,[],1641731,83.26215505913272,69.6078431372549,1610612764,60,43,2026-02-25T01:55:12Z,3870000,False,98.0,105.0,1,right,MISS B. Coulibaly 14' pullup Shot,[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,14.35,Missed,,,,,,,,,,,,,,,,,,
391,PT11M40.00S,2026-02-25T01:55:09.5Z,3,REGULAR,rebound,defensive,[],1631243,,,1610612737,60,43,2026-02-25T01:55:12Z,3880000,False,,,0,,M. Gueye REBOUND (Off:0 Def:4),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Right,,,390.0,4.0,4.0,0.0,,,,,,,,,,,,,,
392,PT11M32.00S,2026-02-25T01:55:17.8Z,3,REGULAR,3pt,Jump Shot,[],1629638,8.886333771353483,4.411764705882353,1610612737,63,43,2026-02-25T01:55:22Z,3890000,False,228.0,31.0,1,left,N. Alexander-Walker 3PT  (13 PTS) (O. Okongwu 3 AST),"[1629638, 1630168]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.0,Made,,,,,,,,,,,,,,,13.0,O. Okongwu,1630168.0,3.0
394,PT11M18.00S,2026-02-25T01:55:31.5Z,3,REGULAR,3pt,Jump Shot,[],1642848,92.19776609724047,96.32352941176471,1610612764,63,43,2026-02-25T01:55:36Z,3910000,False,232.0,21.0,1,right,MISS T. Johnson 3PT,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Right Corner 3,24+ Right,23.25,Missed,,,,,,,,,,,,,,,,,,
395,PT11M15.00S,2026-02-25T01:55:34.5Z,3,REGULAR,rebound,defensive,[],1631243,,,1610612737,63,43,2026-02-25T01:55:36Z,3920000,False,,,0,,M. Gueye REBOUND (Off:0 Def:5),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Right Corner 3,24+ Right,,,394.0,5.0,5.0,0.0,,,,,,,,,,,,,,
396,PT11M06.00S,2026-02-25T01:55:43.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,17.559132720105126,44.36274509803921,1610612737,63,43,2026-02-25T01:55:50Z,3930000,False,28.0,113.0,1,left,MISS C. McCollum 11' driving floating Shot,[203468],1610612737.0,ATL,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,11.61,Missed,,,,,,,,,,,,,,,,,,
397,PT11M02.00S,2026-02-25T01:55:47.8Z,3,REGULAR,rebound,defensive,[],1641774,,,1610612764,63,43,2026-02-25T01:55:50Z,3940000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:5),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,,,396.0,5.0,5.0,0.0,,,,,,,,,,,,,,
398,PT10M55.00S,2026-02-25T01:55:54.0Z,3,REGULAR,2pt,Jump Shot,[],1642848,77.21747700394218,59.55882352941176,1610612764,63,45,2026-02-25T01:56:00Z,3950000,False,48.0,162.0,1,right,T. Johnson 16' pullup Jump Shot (4 PTS) (B. Coulibaly 3 AST),"[1642848, 1641731]",1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Mid-Range,16-24 Center,16.86,Made,,,,,,,,,,,,,,,4.0,B. Coulibaly,1641731.0,3.0
400,PT10M39.00S,2026-02-25T01:56:10.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,6.389618922470433,52.20588235294118,1610612737,63,45,2026-02-25T01:56:15Z,3970000,False,-11.0,8.0,1,left,MISS O. Okongwu driving Layup - blocked,"[1630168, 1641774]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,Vukcevic,1641774.0,,,,,,,,,
401,PT10M39.00S,2026-02-25T01:56:10.0Z,3,REGULAR,block,,[],1641774,,,1610612737,63,45,2026-02-25T01:56:12Z,3980000,False,,,0,,T. Vukcevic BLOCK (1 BLK),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
402,PT10M36.00S,2026-02-25T01:56:13.0Z,3,REGULAR,rebound,offensive,[],1631243,,,1610612737,63,45,2026-02-25T01:56:15Z,3990000,False,,,0,,M. Gueye REBOUND (Off:1 Def:5),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,400.0,6.0,5.0,1.0,,,,,,,,,,,,,,
403,PT10M33.00S,2026-02-25T01:56:15.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630168,15.456636005256241,49.754901960784316,1610612737,65,45,2026-02-25T01:56:21Z,4000000,False,1.0,93.0,1,left,O. Okongwu 9' driving floating Jump Shot (7 PTS) (M. Gueye 1 AST),"[1630168, 1631243]",1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,9.28,Made,,,,,,,,,,,,,,,7.0,M. Gueye,1631243.0,1.0
405,PT10M24.00S,2026-02-25T01:56:32.1Z,3,REGULAR,foul,personal,[],1631243,,,1610612764,65,45,2026-02-25T01:56:37Z,4020000,False,,,0,,M. Gueye personal FOUL (1 PF),"[1631243, 1642273]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1627963.0,1.0,0.0,George,1642273.0,,,,
407,PT10M18.00S,2026-02-25T01:56:54.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642848,93.24901445466492,51.71568627450981,1610612764,65,47,2026-02-25T01:56:59Z,4040000,False,9.0,11.0,1,right,T. Johnson driving Layup (6 PTS),[1642848],1610612764.0,WAS,driving,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,,,,,,,,,,6.0,,,
408,PT10M07.00S,2026-02-25T01:57:05.2Z,3,REGULAR,3pt,Jump Shot,[],1630168,31.61957950065703,48.03921568627451,1610612737,65,47,2026-02-25T01:57:10Z,4050000,False,10.0,245.0,1,left,MISS O. Okongwu 24' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,24.49,Missed,,,,,,,,,,,,,,,,,,
409,PT10M04.00S,2026-02-25T01:57:08.2Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,65,47,2026-02-25T01:57:10Z,4060000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:5),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,408.0,5.0,5.0,0.0,,,,,,,,,,,,,,
410,PT09M55.00S,2026-02-25T01:57:17.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642848,93.9060446780552,48.77450980392157,1610612764,65,49,2026-02-25T01:57:25Z,4070000,False,-6.0,5.0,1,right,T. Johnson driving Layup (8 PTS) (B. Coulibaly 4 AST),"[1642848, 1641731]",1610612764.0,WAS,driving,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,,,,,,,,,,,8.0,B. Coulibaly,1641731.0,4.0
412,PT09M35.00S,2026-02-25T01:57:37.1Z,3,REGULAR,3pt,Jump Shot,[],1631243,6.521024967148489,97.05882352941177,1610612737,65,49,2026-02-25T01:57:41Z,4090000,False,-235.0,9.0,1,left,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
413,PT09M32.00S,2026-02-25T01:57:40.1Z,3,REGULAR,rebound,defensive,[],1642267,,,1610612764,65,49,2026-02-25T01:57:41Z,4100000,False,,,0,,B. Carrington REBOUND (Off:0 Def:9),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Left Corner 3,24+ Left,,,412.0,9.0,9.0,0.0,,,,,,,,,,,,,,
414,PT09M24.00S,2026-02-25T01:57:48.3Z,3,REGULAR,2pt,Jump Shot,[],1641774,76.95466491458606,67.40196078431373,1610612764,65,49,2026-02-25T01:57:52Z,4110000,False,87.0,164.0,1,right,MISS T. Vukcevic 18' pullup Shot,[1641774],1610612764.0,WAS,pullup,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Right Center,18.57,Missed,,,,,,,,,,,,,,,,,,
415,PT09M21.00S,2026-02-25T01:57:51.3Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,65,49,2026-02-25T01:57:52Z,4120000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right Center,,,414.0,9.0,6.0,3.0,,,,,,,,,,,,,,
416,PT09M17.00S,2026-02-25T01:57:55.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630700,7.703679369250986,47.30392156862745,1610612737,67,49,2026-02-25T01:58:03Z,4130000,False,13.0,20.0,1,left,D. Daniels running Layup (4 PTS) (O. Okongwu 4 AST),"[1630700, 1630168]",1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,2.4,Made,,,,,,,,,,,,,,,4.0,O. Okongwu,1630168.0,4.0
418,PT08M59.00S,2026-02-25T01:58:13.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642273,80.50262812089356,43.872549019607845,1610612764,67,49,2026-02-25T01:58:21Z,4150000,False,-31.0,131.0,1,right,MISS K. George 13' turnaround Shot,[1642273],1610612764.0,WAS,turnaround,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,13.43,Missed,,,,,,,,,,,,,,,,,,
419,PT08M56.00S,2026-02-25T01:58:16.2Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612737,67,49,2026-02-25T01:58:21Z,4160000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,418.0,1.0,1.0,0.0,,,,,,,,,,,,,,
