actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
606,PT02M31.00S,2022-10-31T01:56:35.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629626,85.62746386333771,50.73529411764706,1610612753,107,99,2022-10-31T01:56:42Z,6030000,4.0,83.0,1,right,B. Bol 8' Jump Shot (12 PTS) (W. Carter Jr. 4 AST),"[1629626, 1628976]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,8.27,Made,12.0,W. Carter Jr.,1628976.0,4.0,,,,,,,,,,,,,,
608,PT02M09.00S,2022-10-31T01:56:57.1Z,4,REGULAR,3pt,Jump Shot,[],203501,8.754927726675426,3.1862745098039214,1610612742,107,99,2022-10-31T01:57:02Z,6050000,234.0,30.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,23.6,Missed,,,,,,,,,,,,,,,,,,
609,PT02M07.00S,2022-10-31T01:56:59.1Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612753,107,99,2022-10-31T01:57:02Z,6060000,,,0,,B. Bol REBOUND (Off:2 Def:8),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Right Corner 3,24+ Right,,,,,,,608.0,10.0,8.0,2.0,,,,,,,,,,
610,PT02M00.00S,2022-10-31T01:57:08.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,92.19776609724047,58.82352941176471,1610612753,107,101,2022-10-31T01:57:12Z,6070000,44.0,21.0,1,right,B. Bol driving floating bank Jump Shot (14 PTS),[1629626],1610612753.0,ORL,driving floating bank,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,14.0,,,,,,,,,,,,,,,,,
611,PT01M44.00S,2022-10-31T01:57:29.0Z,4,REGULAR,violation,kicked ball,[],1629626,,,1610612742,107,101,2022-10-31T01:57:35Z,6080000,,,0,,B. Bol kicked ball VIOLATION,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,200832.0,,,,,,,,,
612,PT01M35.00S,2022-10-31T01:57:54.8Z,4,REGULAR,violation,kicked ball,[],1630532,,,1610612742,107,101,2022-10-31T01:58:00Z,6090000,,,0,,F. Wagner kicked ball VIOLATION,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,200832.0,,,,,,,,,
613,PT01M29.00S,2022-10-31T01:58:24.1Z,4,REGULAR,foul,personal,[],1629626,,,1610612742,107,101,2022-10-31T01:58:37Z,6100000,,,0,,B. Bol personal FOUL (3 PF),"[1629626, 1629029]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627963.0,3.0,0.0,Doncic,1629029.0,,,,,
615,PT01M15.00S,2022-10-31T01:58:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203501,14.273981603153747,40.19607843137255,1610612742,107,101,2022-10-31T02:03:17Z,6120000,49.0,82.0,1,left,MISS T. Hardaway Jr. 9' finger roll Layup,[203501],1610612742.0,DAL,finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.53,Missed,,,,,,,,,,,,,,,,,,
616,PT01M12.00S,2022-10-31T01:59:02.1Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,107,101,2022-10-31T01:59:05Z,6130000,,,0,,C. Okeke REBOUND (Off:2 Def:6),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,615.0,8.0,6.0,2.0,,,,,,,,,,
617,PT01M02.00S,2022-10-31T01:59:11.7Z,4,REGULAR,2pt,Jump Shot,[],1631094,93.51182654402102,71.32352941176471,1610612753,107,101,2022-10-31T01:59:23Z,6140000,107.0,8.0,1,right,MISS P. Banchero 10' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,10.69,Missed,,,,,,,,,,,,,,,,,,
618,PT01M01.00S,2022-10-31T01:59:14.1Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,107,101,2022-10-31T01:59:14Z,6150000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,617.0,9.0,6.0,3.0,,,,,,,,,,
620,PT00M55.00S,2022-10-31T01:59:39.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631094,87.46714848883047,59.80392156862745,1610612753,107,103,2022-10-31T01:59:44Z,6170000,49.0,65.0,1,right,P. Banchero 8' turnaround Jump Shot (18 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Right,8.16,Made,18.0,,,,,,,,,,,,,,,,,
621,PT00M41.20S,2022-10-31T01:59:57.3Z,4,REGULAR,3pt,Jump Shot,[],1627827,8.492115637319317,4.166666666666666,1610612742,110,103,2022-10-31T02:00:01Z,6180000,229.0,27.0,1,left,D. Finney-Smith 3PT  (13 PTS) (T. Hardaway Jr. 3 AST),"[1627827, 203501]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.08,Made,13.0,T. Hardaway Jr.,203501.0,3.0,,,,,,,,,,,,,,
623,PT00M31.20S,2022-10-31T02:00:13.5Z,4,REGULAR,2pt,Jump Shot,[],1630532,91.14651773981603,17.892156862745097,1610612753,110,103,2022-10-31T02:00:18Z,6200000,-161.0,31.0,1,right,MISS F. Wagner 16' Jump Shot,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left,16.34,Missed,,,,,,,,,,,,,,,,,,
624,PT00M29.00S,2022-10-31T02:00:15.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,110,103,2022-10-31T02:00:18Z,6210000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left,,,,,,,623.0,3.0,3.0,0.0,,,,,,,,,,
625,PT00M19.20S,2022-10-31T02:00:26.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,6.389618922470433,50.245098039215684,1610612742,112,103,2022-10-31T02:00:32Z,6220000,-1.0,8.0,1,left,L. Doncic driving reverse Layup (44 PTS),[1629029],1610612742.0,DAL,driving reverse,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.77,Made,44.0,,,,,,,,,,,,,,,,,
626,PT00M19.20S,2022-10-31T02:00:31.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,112,103,2022-10-31T02:00:31Z,6230000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M19.20S,2022-10-31T02:01:39.6Z,4,REGULAR,substitution,out,[],1629643,,,1610612753,112,103,2022-10-31T02:02:03Z,6240000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M19.20S,2022-10-31T02:01:39.6Z,4,REGULAR,substitution,in,[],203082,,,1610612753,112,103,2022-10-31T02:02:03Z,6250000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M13.80S,2022-10-31T02:02:11.5Z,4,REGULAR,3pt,Jump Shot,[],1628976,74.32654402102497,14.215686274509803,1610612753,112,103,2022-10-31T02:02:16Z,6260000,-179.0,189.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
630,PT00M10.80S,2022-10-31T02:02:14.5Z,4,REGULAR,rebound,offensive,[],1629626,,,1610612753,112,103,2022-10-31T02:02:16Z,6270000,,,0,,B. Bol REBOUND (Off:3 Def:8),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,,,,629.0,11.0,8.0,3.0,,,,,,,,,,
631,PT00M10.80S,2022-10-31T02:02:15.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629626,90.82210906701708,49.90042892156863,1610612753,112,105,2022-10-31T02:02:29Z,6280000,0.0,34.0,1,right,B. Bol putback Layup (16 PTS),[1629626],1610612753.0,ORL,putback,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,3.38,Made,16.0,,,,,,,,,,,,,,,,,
632,PT00M05.80S,2022-10-31T02:02:25.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629626,,,1610612742,112,105,2022-10-31T02:02:50Z,6290000,,,0,,B. Bol take personal FOUL (4 PF) (Hardaway Jr. 2 FT),"[1629626, 203501]",1610612753.0,ORL,take,,,Bol,B. Bol,,,,,Mid-Range,16-24 Center,,,,,,,,,,,201246.0,4.0,0.0,Hardaway Jr.,203501.0,,,,,
634,PT00M05.80S,2022-10-31T02:02:51.1Z,4,REGULAR,freethrow,1 of 2,[],203501,,,1610612742,113,105,2022-10-31T02:02:51Z,6310000,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (20 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
635,PT00M05.80S,2022-10-31T02:02:51.8Z,4,REGULAR,substitution,out,[],1630532,,,1610612742,113,105,2022-10-31T02:03:04Z,6320000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M05.80S,2022-10-31T02:02:51.8Z,4,REGULAR,substitution,in,[],1630181,,,1610612742,113,105,2022-10-31T02:03:04Z,6330000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M05.80S,2022-10-31T02:03:05.4Z,4,REGULAR,freethrow,2 of 2,[],203501,,,1610612742,114,105,2022-10-31T02:03:05Z,6340000,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (21 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
638,PT00M00.00S,2022-10-31T02:03:19.2Z,4,REGULAR,period,end,[],0,,,1610612753,114,105,2022-10-31T02:03:19Z,6350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M00.00S,2022-10-31T02:03:23.6Z,4,REGULAR,game,end,[],0,,,0,114,105,2022-10-31T02:03:23Z,6360000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
