actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
602,PT00M58.90S,2022-11-08T04:52:13.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,8.754927726675426,53.92156862745098,1610612742,92,88,2022-11-08T04:52:21Z,6010000,-20.0,30.0,1,left,MISS D. Finney-Smith driving floating Shot - blocked,"[1627827, 201142]",1610612742.0,DAL,driving floating,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,3.57,Missed,,,,,,,,,,,,,,Durant,201142.0
603,PT00M58.90S,2022-11-08T04:52:13.3Z,4,REGULAR,block,,[],201142,,,1610612742,92,88,2022-11-08T04:52:16Z,6020000,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
604,PT00M57.90S,2022-11-08T04:52:14.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,92,88,2022-11-08T04:52:21Z,6030000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,602.0,,,,,,,,,,,,,,
606,PT00M52.40S,2022-11-08T04:52:34.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,95.0886990801577,53.18627450980392,1610612751,92,88,2022-11-08T04:52:40Z,6050000,16.0,-6.0,1,right,MISS C. Thomas driving Layup,[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,1.71,Missed,,,,,,,,,,,,,,,
607,PT00M50.70S,2022-11-08T04:52:35.8Z,4,REGULAR,rebound,defensive,[],1630182,,,1610612742,92,88,2022-11-08T04:52:40Z,6060000,,,0,,J. Green REBOUND (Off:1 Def:4),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,606.0,5.0,4.0,1.0,,,,,,,,,,,
608,PT00M43.40S,2022-11-08T04:52:43.1Z,4,REGULAR,turnover,bad pass,[],1627827,,,1610612742,92,88,2022-11-08T04:52:46Z,6070000,,,0,,D. Finney-Smith bad pass TURNOVER (4 TO),"[1627827, 1630560]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,4.0,Thomas,1630560.0,,,,,,,,,,,,,,,,,
609,PT00M43.40S,2022-11-08T04:52:43.1Z,4,REGULAR,steal,,[],1630560,,,1610612751,92,88,2022-11-08T04:52:44Z,6080000,,,0,,C. Thomas STEAL (2 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
610,PT00M33.90S,2022-11-08T04:52:56.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,92,88,2022-11-08T04:52:56Z,6090000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M31.00S,2022-11-08T04:54:39.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201142,64.99671484888306,39.950980392156865,1610612751,92,88,2022-11-08T04:55:36Z,6100000,-50.0,277.0,1,right,MISS K. Durant 28' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,28.1,Missed,,,,,,,,,,,,,,,
612,PT00M28.50S,2022-11-08T04:54:42.0Z,4,REGULAR,rebound,offensive,[],203925,,,1610612751,92,88,2022-11-08T04:54:45Z,6110000,,,0,,J. Harris REBOUND (Off:2 Def:3),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,,,,,,611.0,5.0,3.0,2.0,,,,,,,,,,,
613,PT00M26.10S,2022-11-08T04:54:44.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630560,82.86793692509855,92.8921568627451,1610612751,92,91,2022-11-08T04:55:27Z,6120000,214.0,109.0,1,right,C. Thomas 24' 3PT pullup (19 PTS) (J. Harris 4 AST),"[1630560, 203925]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,24.04,Made,,,,,19.0,J. Harris,203925.0,4.0,,,,,,,
615,PT00M13.80S,2022-11-08T04:55:06.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612742,92,91,2022-11-08T04:55:13Z,6140000,,,0,,K. Durant take personal FOUL (5 PF) (Doncic 2 FT),"[201142, 1629029]",1610612751.0,BKN,take,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627964.0,5.0,1.0,Doncic,1629029.0,,
617,PT00M13.80S,2022-11-08T04:55:40.1Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,93,91,2022-11-08T04:55:40Z,6160000,,,0,,L. Doncic Free Throw 1 of 2 (35 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,,,,,35.0,,,,,,,,,,
618,PT00M13.80S,2022-11-08T04:55:40.8Z,4,REGULAR,substitution,out,[],203939,,,1610612742,93,91,2022-11-08T04:55:44Z,6170000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M13.80S,2022-11-08T04:55:40.8Z,4,REGULAR,substitution,in,[],203493,,,1610612742,93,91,2022-11-08T04:55:44Z,6180000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M13.80S,2022-11-08T04:56:12.0Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,94,91,2022-11-08T04:56:12Z,6190000,,,0,,L. Doncic Free Throw 2 of 2 (36 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,,,,,36.0,,,,,,,,,,
621,PT00M13.80S,2022-11-08T04:56:15.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,94,91,2022-11-08T04:56:15Z,6200000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M13.80S,2022-11-08T04:56:21.7Z,4,REGULAR,substitution,out,[],1629029,,,1610612751,94,91,2022-11-08T04:57:36Z,6210000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M13.80S,2022-11-08T04:56:21.7Z,4,REGULAR,substitution,in,[],203915,,,1610612751,94,91,2022-11-08T04:57:36Z,6220000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M11.00S,2022-11-08T04:57:52.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612751,94,91,2022-11-08T04:58:01Z,6230000,,,0,,M. Kleber take personal FOUL (3 PF) (Durant 2 FT),"[1628467, 201142]",1610612742.0,DAL,take,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2004.0,3.0,0.0,Durant,201142.0,,
626,PT00M11.00S,2022-11-08T04:58:19.6Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,94,92,2022-11-08T04:58:19Z,6250000,,,0,,K. Durant Free Throw 1 of 2 (24 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,24.0,,,,,,,,,,
627,PT00M11.00S,2022-11-08T04:58:21.0Z,4,REGULAR,substitution,out,[],203493,,,1610612751,94,92,2022-11-08T04:58:32Z,6260000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M11.00S,2022-11-08T04:58:21.0Z,4,REGULAR,substitution,out,[],203915,,,1610612751,94,92,2022-11-08T04:58:32Z,6270000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M11.00S,2022-11-08T04:58:21.0Z,4,REGULAR,substitution,in,[],203939,,,1610612751,94,92,2022-11-08T04:58:32Z,6280000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M11.00S,2022-11-08T04:58:21.0Z,4,REGULAR,substitution,in,[],1629029,,,1610612751,94,92,2022-11-08T04:58:32Z,6290000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M11.00S,2022-11-08T04:58:42.1Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,94,93,2022-11-08T04:58:42Z,6300000,,,0,,K. Durant Free Throw 2 of 2 (25 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,25.0,,,,,,,,,,
632,PT00M11.00S,2022-11-08T04:58:48.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,94,93,2022-11-08T04:58:48Z,6310000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M11.00S,2022-11-08T04:58:55.3Z,4,REGULAR,substitution,out,[],203939,,,1610612742,94,93,2022-11-08T05:00:09Z,6320000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M11.00S,2022-11-08T04:58:55.3Z,4,REGULAR,substitution,in,[],203915,,,1610612742,94,93,2022-11-08T05:00:09Z,6330000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M09.80S,2022-11-08T05:00:27.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630560,,,1610612742,94,93,2022-11-08T05:00:34Z,6340000,,,0,,C. Thomas take personal FOUL (2 PF) (Finney-Smith 2 FT),"[1630560, 1627827]",1610612751.0,BKN,take,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2004.0,2.0,0.0,Finney-Smith,1627827.0,,
637,PT00M09.80S,2022-11-08T05:00:56.7Z,4,REGULAR,freethrow,1 of 2,[],1627827,,,1610612742,95,93,2022-11-08T05:00:56Z,6360000,,,0,,D. Finney-Smith Free Throw 1 of 2 (17 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,Made,,,,,17.0,,,,,,,,,,
639,PT00M09.80S,2022-11-08T05:00:57.7Z,4,REGULAR,substitution,in,[],203493,,,1610612742,95,93,2022-11-08T05:01:04Z,6380000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M09.80S,2022-11-08T05:00:57.7Z,4,REGULAR,substitution,out,[],203915,,,1610612742,95,93,2022-11-08T05:01:21Z,6390000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M09.80S,2022-11-08T05:00:57.7Z,4,REGULAR,substitution,out,[],1629651,,,1610612742,95,93,2022-11-08T05:01:21Z,6400000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M09.80S,2022-11-08T05:00:57.7Z,4,REGULAR,substitution,in,[],1628410,,,1610612742,95,93,2022-11-08T05:01:21Z,6410000,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M09.80S,2022-11-08T05:01:29.3Z,4,REGULAR,freethrow,2 of 2,[],1627827,,,1610612742,96,93,2022-11-08T05:01:29Z,6420000,,,0,,D. Finney-Smith Free Throw 2 of 2 (18 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,Made,,,,,18.0,,,,,,,,,,
644,PT00M06.70S,2022-11-08T05:01:37.3Z,4,REGULAR,violation,kicked ball,[],203493,,,1610612751,96,93,2022-11-08T05:01:41Z,6430000,,,0,,R. Bullock kicked ball VIOLATION,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,203593.0,,,,,,
645,PT00M06.70S,2022-11-08T05:01:52.2Z,4,REGULAR,substitution,out,[],1628410,,,1610612751,96,93,2022-11-08T05:02:02Z,6440000,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M06.70S,2022-11-08T05:01:52.2Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,96,93,2022-11-08T05:02:02Z,6450000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M05.60S,2022-11-08T05:02:15.0Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203493,,,1610612751,96,93,2022-11-08T05:02:31Z,6460000,,,0,,R. Bullock shooting personal FOUL (2 PF) (Durant 3 FT),"[203493, 201142]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1627964.0,2.0,0.0,Durant,201142.0,,
649,PT00M05.60S,2022-11-08T05:02:55.2Z,4,REGULAR,freethrow,1 of 3,[],201142,,,1610612751,96,94,2022-11-08T05:02:55Z,6480000,,,0,,K. Durant Free Throw 1 of 3 (26 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,26.0,,,,,,,,,,
650,PT00M05.60S,2022-11-08T05:03:16.9Z,4,REGULAR,freethrow,2 of 3,[],201142,,,1610612751,96,94,2022-11-08T05:03:16Z,6490000,,,0,,MISS K. Durant Free Throw 2 of 3,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
651,PT00M05.60S,2022-11-08T05:03:16.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,96,94,2022-11-08T05:03:16Z,6500000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,650.0,,,,,,,,,,,,,,
652,PT00M05.60S,2022-11-08T05:03:18.9Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,96,94,2022-11-08T05:03:23Z,6510000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M05.60S,2022-11-08T05:03:18.9Z,4,REGULAR,substitution,in,[],1628410,,,1610612751,96,94,2022-11-08T05:03:23Z,6520000,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M05.60S,2022-11-08T05:03:34.4Z,4,REGULAR,substitution,out,[],203493,,,1610612751,96,94,2022-11-08T05:03:48Z,6530000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M05.60S,2022-11-08T05:03:34.4Z,4,REGULAR,substitution,out,[],1628410,,,1610612751,96,94,2022-11-08T05:03:48Z,6540000,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M05.60S,2022-11-08T05:03:34.4Z,4,REGULAR,substitution,in,[],203939,,,1610612751,96,94,2022-11-08T05:03:48Z,6550000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M05.60S,2022-11-08T05:03:34.4Z,4,REGULAR,substitution,in,[],1630549,,,1610612751,96,94,2022-11-08T05:03:48Z,6560000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M05.60S,2022-11-08T05:04:01.4Z,4,REGULAR,freethrow,3 of 3,[],201142,,,1610612751,96,94,2022-11-08T05:04:01Z,6570000,,,0,,MISS K. Durant Free Throw 3 of 3,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
659,PT00M03.30S,2022-11-08T05:04:03.1Z,4,REGULAR,rebound,offensive,[],1626220,,,1610612751,96,94,2022-11-08T05:04:03Z,6580000,,,0,,R. O'Neale REBOUND (Off:2 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,658.0,4.0,2.0,2.0,,,,,,,,,,,
660,PT00M01.70S,2022-11-08T05:04:04.6Z,4,REGULAR,turnover,bad pass,[],1626220,,,1610612751,96,94,2022-11-08T05:04:13Z,6590000,,,0,,R. O'Neale bad pass TURNOVER (3 TO),"[1626220, 203939]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,3.0,Powell,203939.0,,,,,,,,,,,,,,,,,
661,PT00M01.70S,2022-11-08T05:04:04.6Z,4,REGULAR,steal,,[],203939,,,1610612742,96,94,2022-11-08T05:04:42Z,6600000,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
662,PT00M00.00S,2022-11-08T05:04:12.7Z,4,REGULAR,period,end,[],0,,,1610612742,96,94,2022-11-08T05:04:12Z,6610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M00.00S,2022-11-08T05:04:14.9Z,4,REGULAR,game,end,[],0,,,0,96,94,2022-11-08T05:04:14Z,6620000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
