actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
678,PT06M39.00S,2026-02-20T02:14:31.1Z,4,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,93,100,2026-02-20T02:14:31Z,6630000,False,,,0,,J. Johnson Free Throw 1 of 2 (24 PTS),[1630552],1610612737.0,ATL,,,,,,,,,,Made,24.0,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
679,PT06M39.00S,2026-02-20T02:14:46.9Z,4,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,93,101,2026-02-20T02:14:46Z,6640000,False,,,0,,J. Johnson Free Throw 2 of 2 (25 PTS),[1630552],1610612737.0,ATL,,,,,,,,,,Made,25.0,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
680,PT06M30.00S,2026-02-20T02:15:01.0Z,4,REGULAR,turnover,out-of-bounds,[],1642845,,,1610612755,93,101,2026-02-20T02:15:09Z,6650000,False,,,0,,V. Edgecombe lost ball out-of-bounds TURNOVER (6 TO),[1642845],1610612755.0,PHI,lost ball,,,,,,Above the Break 3,24+ Left Center,,,,Edgecombe,V. Edgecombe,,,,204059.0,,,,,,,6.0,,,,,,,
681,PT06M20.00S,2026-02-20T02:15:14.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,31.35676741130092,25.735294117647058,1610612737,93,104,2026-02-20T02:15:20Z,6660000,False,121.0,242.0,1,left,N. Alexander-Walker 27' 3PT  (14 PTS) (J. Johnson 5 AST),"[1629638, 1630552]",1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,27.1,Made,14.0,Alexander-Walker,N. Alexander-Walker,J. Johnson,1630552.0,5.0,,,,,,,,,,,,,,,
683,PT06M01.00S,2026-02-20T02:15:35.3Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612755,93,104,2026-02-20T02:15:42Z,6680000,False,,,0,,O. Okongwu shooting personal FOUL (5 PF) (Oubre Jr. 2 FT),"[1630168, 1626162]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,,Okongwu,O. Okongwu,,,,202007.0,5.0,1.0,,,,,,,,,Oubre Jr.,1626162.0,,
685,PT06M01.00S,2026-02-20T02:16:02.0Z,4,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,93,104,2026-02-20T02:16:02Z,6700000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612755.0,PHI,,,,,,,,,,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
686,PT06M01.00S,2026-02-20T02:16:02.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,93,104,2026-02-20T02:16:02Z,6710000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,685.0,,,,,,,,,,,
687,PT06M01.00S,2026-02-20T02:16:02.6Z,4,REGULAR,substitution,out,[],1630168,,,1610612755,93,104,2026-02-20T02:16:07Z,6720000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,,,,,,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,
688,PT06M01.00S,2026-02-20T02:16:02.6Z,4,REGULAR,substitution,in,[],1629111,,,1610612755,93,104,2026-02-20T02:16:07Z,6730000,False,,,0,,SUB in: J. Landale,[1629111],1610612737.0,ATL,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,
689,PT06M01.00S,2026-02-20T02:16:29.4Z,4,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,94,104,2026-02-20T02:16:29Z,6740000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (13 PTS),[1626162],1610612755.0,PHI,,,,,,,,,,Made,13.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
690,PT05M51.00S,2026-02-20T02:16:43.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,7.178055190538765,46.81372549019608,1610612737,94,104,2026-02-20T02:16:48Z,6750000,False,16.0,15.0,1,left,MISS J. Johnson driving Layup - blocked,"[1630552, 1631230]",1610612737.0,ATL,driving,,,,,,Restricted Area,0-8 Center,2.19,Missed,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,Barlow,1631230.0
691,PT05M51.00S,2026-02-20T02:16:43.2Z,4,REGULAR,block,,[],1631230,,,1610612737,94,104,2026-02-20T02:16:45Z,6760000,False,,,0,,D. Barlow BLOCK (3 BLK),[1631230],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
692,PT05M48.00S,2026-02-20T02:16:46.2Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,94,104,2026-02-20T02:16:48Z,6770000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,690.0,3.0,2.0,1.0,,,,,,,,
693,PT05M43.00S,2026-02-20T02:16:50.6Z,4,REGULAR,turnover,bad pass,[],1626162,,,1610612755,94,104,2026-02-20T02:16:55Z,6780000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (2 TO),"[1626162, 1629638]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,2.0,Alexander-Walker,1629638.0,,,,,
694,PT05M43.00S,2026-02-20T02:16:50.6Z,4,REGULAR,steal,,[],1629638,,,1610612737,94,104,2026-02-20T02:16:52Z,6790000,False,,,0,,N. Alexander-Walker STEAL (3 STL),[1629638],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,
695,PT05M40.00S,2026-02-20T02:16:55.5Z,4,REGULAR,foul,personal,['2freethrow'],1642845,,,1610612737,94,104,2026-02-20T02:17:02Z,6800000,False,,,0,,V. Edgecombe shooting personal FOUL (5 PF) (Johnson 2 FT),"[1642845, 1630552]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Edgecombe,V. Edgecombe,,,,202007.0,5.0,0.0,,,,,,,,,Johnson,1630552.0,,
697,PT05M40.00S,2026-02-20T02:17:26.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630552,,,1610612737,94,105,2026-02-20T02:17:26Z,6820000,False,,,0,,J. Johnson Free Throw 1 of 2 (26 PTS),[1630552],1610612737.0,ATL,,,,,,,,,,Made,26.0,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
698,PT05M40.00S,2026-02-20T02:17:32.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,94,105,2026-02-20T02:17:32Z,6830000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT05M40.00S,2026-02-20T02:20:13.9Z,4,REGULAR,substitution,out,[],1631230,,,1610612737,94,105,2026-02-20T02:20:20Z,6840000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
700,PT05M40.00S,2026-02-20T02:20:13.9Z,4,REGULAR,substitution,in,[],1629656,,,1610612737,94,105,2026-02-20T02:20:20Z,6850000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
701,PT05M40.00S,2026-02-20T02:20:35.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630552,,,1610612737,94,106,2026-02-20T02:20:35Z,6860000,False,,,0,,J. Johnson Free Throw 2 of 2 (27 PTS),[1630552],1610612737.0,ATL,,,,,,,,,,Made,27.0,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
702,PT05M23.00S,2026-02-20T02:20:58.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.46057818659659,52.69607843137255,1610612755,94,106,2026-02-20T02:21:03Z,6870000,False,13.0,18.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,2.28,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
703,PT05M20.00S,2026-02-20T02:21:01.8Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,94,106,2026-02-20T02:21:03Z,6880000,False,,,0,,D. Daniels REBOUND (Off:1 Def:6),[1630700],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,,Daniels,D. Daniels,,,,,,,702.0,7.0,6.0,1.0,,,,,,,,
704,PT05M18.00S,2026-02-20T02:21:03.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,25.837713534822605,12.254901960784313,1610612737,94,106,2026-02-20T02:21:10Z,6890000,False,189.0,190.0,1,left,MISS N. Alexander-Walker 26' running 3PT,[1629638],1610612737.0,ATL,running,,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,
705,PT05M14.00S,2026-02-20T02:21:07.5Z,4,REGULAR,rebound,offensive,[],1642258,,,1610612737,94,106,2026-02-20T02:21:10Z,6900000,False,,,0,,Z. Risacher REBOUND (Off:2 Def:5),[1642258],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,,,,Risacher,Z. Risacher,,,,,,,704.0,7.0,5.0,2.0,,,,,,,,
706,PT05M12.00S,2026-02-20T02:21:08.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642258,7.835085413929041,51.225490196078425,1610612737,94,108,2026-02-20T02:21:16Z,6910000,False,-6.0,21.0,1,left,Z. Risacher putback DUNK (10 PTS),[1642258],1610612737.0,ATL,putback,,,,,,Restricted Area,0-8 Center,2.2,Made,10.0,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,
707,PT05M04.00S,2026-02-20T02:21:16.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,92.9862023653088,51.71568627450981,1610612755,94,108,2026-02-20T02:21:22Z,6920000,False,9.0,13.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,1.59,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
708,PT05M00.00S,2026-02-20T02:21:20.9Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,94,108,2026-02-20T02:21:22Z,6930000,False,,,0,,A. Drummond REBOUND (Off:5 Def:7),[203083],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,,,,707.0,12.0,7.0,5.0,,,,,,,,
709,PT05M00.00S,2026-02-20T02:21:20.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,94.40999984741211,50.0,1610612755,96,108,2026-02-20T02:21:20Z,6940000,False,0.0,0.0,1,right,A. Drummond putback Layup (10 PTS),[203083],1610612755.0,PHI,putback,,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
710,PT04M49.00S,2026-02-20T02:21:32.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,9.674770039421814,52.69607843137255,1610612737,96,108,2026-02-20T02:21:38Z,6950000,False,-13.0,38.0,1,left,MISS J. Landale turnaround Shot,[1629111],1610612737.0,ATL,turnaround,,,,,,Restricted Area,0-8 Center,4.07,Missed,,Landale,J. Landale,,,,,,,,,,,,,,,,,,
711,PT04M47.00S,2026-02-20T02:21:34.5Z,4,REGULAR,rebound,defensive,[],1642845,,,1610612755,96,108,2026-02-20T02:21:38Z,6960000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:7),[1642845],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Edgecombe,V. Edgecombe,,,,,,,710.0,7.0,7.0,0.0,,,,,,,,
712,PT04M37.00S,2026-02-20T02:21:44.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,90.22667542706965,51.225490196078425,1610612755,98,108,2026-02-20T02:21:48Z,6970000,False,6.0,39.0,1,right,V. Edgecombe fadeaway Jump Shot (20 PTS),[1642845],1610612755.0,PHI,fadeaway,,,,,,Restricted Area,0-8 Center,3.99,Made,20.0,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,
713,PT04M37.00S,2026-02-20T02:21:49.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,98,108,2026-02-20T02:21:49Z,6980000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT04M37.00S,2026-02-20T02:23:07.8Z,4,REGULAR,substitution,out,[],1629111,,,1610612737,98,108,2026-02-20T02:23:11Z,6990000,False,,,0,,SUB out: J. Landale,[1629111],1610612737.0,ATL,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,
715,PT04M37.00S,2026-02-20T02:23:07.8Z,4,REGULAR,substitution,in,[],1630168,,,1610612737,98,108,2026-02-20T02:23:11Z,7000000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,,,,,,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,
716,PT04M27.00S,2026-02-20T02:23:35.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,6.1268068331143235,54.41176470588235,1610612737,98,108,2026-02-20T02:23:42Z,7010000,False,-22.0,5.0,1,left,MISS J. Johnson driving Layup - blocked,"[1630552, 203083]",1610612737.0,ATL,driving,,,,,,Restricted Area,0-8 Center,2.27,Missed,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,Drummond,203083.0
717,PT04M27.00S,2026-02-20T02:23:35.3Z,4,REGULAR,block,,[],203083,,,1610612737,98,108,2026-02-20T02:23:37Z,7020000,False,,,0,,A. Drummond BLOCK (2 BLK),[203083],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
718,PT04M24.00S,2026-02-20T02:23:38.3Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,98,108,2026-02-20T02:23:42Z,7030000,False,,,0,,A. Drummond REBOUND (Off:5 Def:8),[203083],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,,,,716.0,13.0,8.0,5.0,,,,,,,,
720,PT04M02.00S,2026-02-20T02:24:12.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.11760840998686,53.18627450980392,1610612755,100,108,2026-02-20T02:24:17Z,7050000,False,16.0,12.0,1,right,Q. Grimes driving reverse Layup (14 PTS),[1629656],1610612755.0,PHI,driving reverse,,,,,,Restricted Area,0-8 Center,2.0,Made,14.0,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
721,PT03M54.00S,2026-02-20T02:24:20.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,11.908672798948752,50.49019607843137,1610612737,100,108,2026-02-20T02:24:44Z,7060000,False,-2.0,59.0,1,left,MISS N. Alexander-Walker driving Layup - blocked,"[1629638, 1629656]",1610612737.0,ATL,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,Grimes,1629656.0
722,PT03M54.00S,2026-02-20T02:24:20.6Z,4,REGULAR,block,,[],1629656,,,1610612737,100,108,2026-02-20T02:26:13Z,7070000,False,,,0,,Q. Grimes BLOCK (1 BLK),[1629656],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
723,PT03M51.00S,2026-02-20T02:24:23.6Z,4,REGULAR,rebound,defensive,[],1642845,,,1610612755,100,108,2026-02-20T02:24:30Z,7080000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:8),[1642845],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Edgecombe,V. Edgecombe,,,,,,,721.0,8.0,8.0,0.0,,,,,,,,
724,PT03M49.00S,2026-02-20T02:24:25.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626162,93.77463863337714,51.470588235294116,1610612755,102,108,2026-02-20T02:25:01Z,7090000,False,7.0,6.0,1,right,K. Oubre Jr. running DUNK (15 PTS) (T. Maxey 3 AST),"[1626162, 1630178]",1610612755.0,PHI,running,,,,,,Restricted Area,0-8 Center,0.95,Made,15.0,Oubre Jr.,K. Oubre Jr.,T. Maxey,1630178.0,3.0,,,,,,,,,,,,,,,
726,PT03M49.00S,2026-02-20T02:24:31.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,102,108,2026-02-20T02:24:31Z,7110000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT03M49.00S,2026-02-20T02:25:53.0Z,4,REGULAR,substitution,out,[],1642258,,,1610612737,102,108,2026-02-20T02:25:55Z,7120000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,,,,,,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,
728,PT03M49.00S,2026-02-20T02:25:53.0Z,4,REGULAR,substitution,in,[],203468,,,1610612737,102,108,2026-02-20T02:25:55Z,7130000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
729,PT03M30.00S,2026-02-20T02:26:17.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,7.966491458607096,48.03921568627451,1610612737,102,108,2026-02-20T02:27:08Z,7140000,False,10.0,22.0,1,left,MISS D. Daniels alley-oop Layup - blocked,"[1630700, 1642845]",1610612737.0,ATL,alley-oop,,,,,,Restricted Area,0-8 Center,2.44,Missed,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,Edgecombe,1642845.0
730,PT03M30.00S,2026-02-20T02:26:17.4Z,4,REGULAR,block,,[],1642845,,,1610612737,102,108,2026-02-20T02:26:21Z,7150000,False,,,0,,V. Edgecombe BLOCK (1 BLK),[1642845],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,
731,PT03M25.00S,2026-02-20T02:26:22.4Z,4,REGULAR,rebound,defensive,[],1642845,,,1610612755,102,108,2026-02-20T02:26:28Z,7160000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:9),[1642845],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Edgecombe,V. Edgecombe,,,,,,,729.0,9.0,9.0,0.0,,,,,,,,
732,PT03M22.00S,2026-02-20T02:26:28.1Z,4,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612755,102,108,2026-02-20T02:26:36Z,7170000,False,,,0,,D. Daniels shooting personal FOUL (3 PF) (Oubre Jr. 2 FT),"[1630700, 1626162]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,,Daniels,D. Daniels,,,,1628485.0,3.0,0.0,,,,,,,,,Oubre Jr.,1626162.0,,
734,PT03M22.00S,2026-02-20T02:26:55.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1626162,,,1610612755,103,108,2026-02-20T02:26:55Z,7190000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (16 PTS),[1626162],1610612755.0,PHI,,,,,,,,,,Made,16.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
735,PT03M22.00S,2026-02-20T02:27:12.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1626162,,,1610612755,104,108,2026-02-20T02:27:12Z,7200000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (17 PTS),[1626162],1610612755.0,PHI,,,,,,,,,,Made,17.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
736,PT03M07.00S,2026-02-20T02:27:30.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,19.398817345597898,52.20588235294118,1610612737,104,110,2026-02-20T02:28:16Z,7210000,False,-11.0,130.0,1,left,D. Daniels 13' driving floating Jump Shot (15 PTS) (C. McCollum 4 AST),"[1630700, 203468]",1610612737.0,ATL,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,13.03,Made,15.0,Daniels,D. Daniels,C. McCollum,203468.0,4.0,,,,,,,,,,,,,,,
738,PT02M45.00S,2026-02-20T02:27:50.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,83.919185282523,45.34313725490196,1610612755,104,110,2026-02-20T02:28:38Z,7230000,False,-23.0,99.0,1,right,MISS K. Oubre Jr. 10' pullup Shot,[1626162],1610612755.0,PHI,pullup,,,,,,In The Paint (Non-RA),8-16 Center,10.14,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
739,PT02M43.00S,2026-02-20T02:27:52.8Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,104,110,2026-02-20T02:27:56Z,7240000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:4),[1630168],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Okongwu,O. Okongwu,,,,,,,738.0,7.0,4.0,3.0,,,,,,,,
770,PT02M34.00S,2026-02-20T02:28:06.1Z,4,REGULAR,turnover,lost ball,[],1629638,,,1610612737,104,110,2026-02-20T02:35:23Z,7275000,False,,,0,,N. Alexander-Walker lost ball TURNOVER (4 TO),"[1629638, 1626162]",1610612737.0,ATL,,,,,,,Mid-Range,16-24 Right Center,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,4.0,Oubre Jr.,1626162.0,,,,,
771,PT02M34.00S,2026-02-20T02:28:06.1Z,4,REGULAR,steal,,[],1626162,,,1610612755,104,110,2026-02-20T02:35:23Z,7277500,False,,,0,,K. Oubre Jr. STEAL (3 STL),[1626162],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
743,PT02M28.00S,2026-02-20T02:28:10.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612755,104,110,2026-02-20T02:28:20Z,7280000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Maxey 2 FT),"[203468, 1630178]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,,McCollum,C. McCollum,,,,202007.0,1.0,0.0,,,,,,,,,Maxey,1630178.0,,
745,PT02M28.00S,2026-02-20T02:28:38.0Z,4,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",1630178,,,1610612755,105,110,2026-02-20T02:35:23Z,7300000,False,,,0,,T. Maxey Free Throw 1 of 2 (26 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,26.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
746,PT02M28.00S,2026-02-20T02:28:54.9Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630178,,,1610612755,106,110,2026-02-20T02:35:23Z,7310000,False,,,0,,T. Maxey Free Throw 2 of 2 (27 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,27.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
747,PT02M13.00S,2026-02-20T02:29:14.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,10.988830486202366,61.274509803921575,1610612737,106,110,2026-02-20T02:29:19Z,7320000,False,-56.0,51.0,1,left,MISS C. McCollum 7' driving Layup - blocked,"[203468, 1626162]",1610612737.0,ATL,driving,,,,,,In The Paint (Non-RA),0-8 Center,7.59,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
748,PT02M13.00S,2026-02-20T02:29:14.5Z,4,REGULAR,block,,[],1626162,,,1610612737,106,110,2026-02-20T02:29:16Z,7330000,False,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
749,PT02M09.00S,2026-02-20T02:29:18.5Z,4,REGULAR,rebound,offensive,[],203468,,,1610612737,106,110,2026-02-20T02:29:19Z,7340000,False,,,0,,C. McCollum REBOUND (Off:1 Def:0),[203468],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,McCollum,C. McCollum,,,,,,,747.0,1.0,0.0,1.0,,,,,,,,
750,PT02M08.00S,2026-02-20T02:29:18.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630552,6.521024967148489,52.94117647058824,1610612737,106,112,2026-02-20T02:29:22Z,7350000,False,-15.0,9.0,1,left,J. Johnson Layup (29 PTS) (C. McCollum 5 AST),"[1630552, 203468]",1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,1.71,Made,29.0,Johnson,J. Johnson,C. McCollum,203468.0,5.0,,,,,,,,,,,,,,,
752,PT01M49.00S,2026-02-20T02:29:38.0Z,4,REGULAR,2pt,Jump Shot,[],1629656,77.87450722733246,33.82352941176471,1610612755,106,112,2026-02-20T02:29:43Z,7370000,False,-81.0,155.0,1,right,MISS Q. Grimes 17' fadeaway Shot,[1629656],1610612755.0,PHI,fadeaway,,,,,,Mid-Range,16-24 Left Center,17.53,Missed,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
753,PT01M46.00S,2026-02-20T02:29:41.0Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,106,112,2026-02-20T02:29:43Z,7380000,False,,,0,,J. Johnson REBOUND (Off:0 Def:9),[1630552],1610612737.0,ATL,,,,,,,Mid-Range,16-24 Left Center,,,,Johnson,J. Johnson,,,,,,,752.0,9.0,9.0,0.0,,,,,,,,
754,PT01M30.00S,2026-02-20T02:29:58.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612737,106,112,2026-02-20T02:30:04Z,7390000,False,,,0,,Q. Grimes personal FOUL (5 PF) (Johnson 2 FT),"[1629656, 1630552]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,,Grimes,Q. Grimes,,,,204059.0,5.0,0.0,,,,,,,,,Johnson,1630552.0,,
756,PT01M30.00S,2026-02-20T02:30:32.6Z,4,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,106,113,2026-02-20T02:31:48Z,7410000,False,,,0,,J. Johnson Free Throw 1 of 2 (30 PTS),[1630552],1610612737.0,ATL,,,,,,,,,,Made,30.0,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
