actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
503,PT11M22.00S,2023-03-16T01:47:49.9Z,4,REGULAR,foul,personal,['2freethrow'],1631106,,,1610612747,85,76,2023-03-16T01:47:56Z,4900000,False,,,0,,T. Eason shooting personal FOUL (2 PF) (Schroder 2 FT),"[1631106, 203471]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,2.0,0.0,Schroder,203471.0,,,,,,,,,,,,,,,
505,PT11M22.00S,2023-03-16T01:48:20.3Z,4,REGULAR,freethrow,1 of 2,[],203471,,,1610612747,85,77,2023-03-16T01:48:20Z,4920000,False,,,0,,D. Schroder Free Throw 1 of 2 (12 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
506,PT11M22.00S,2023-03-16T01:48:37.7Z,4,REGULAR,freethrow,2 of 2,[],203471,,,1610612747,85,78,2023-03-16T01:48:37Z,4930000,False,,,0,,D. Schroder Free Throw 2 of 2 (13 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
507,PT11M05.00S,2023-03-16T01:48:58.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,9.017739816031538,56.372549019607845,1610612745,87,78,2023-03-16T02:11:08Z,4940000,False,-32.0,32.0,1,left,J. Tate driving Layup (13 PTS),[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,13.0,4.54,,,,,,,,,,,
508,PT10M45.00S,2023-03-16T01:49:17.3Z,4,REGULAR,3pt,Jump Shot,[],1629060,70.90998685939553,78.43137254901961,1610612747,87,81,2023-03-16T01:49:22Z,4950000,False,142.0,221.0,1,right,R. Hachimura 26' 3PT  (5 PTS) (A. Reaves 3 AST),"[1629060, 1630559]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,5.0,26.27,,A. Reaves,1630559.0,3.0,,,,,,,
511,PT10M45.00S,2023-03-16T01:53:27.1Z,4,REGULAR,foul,technical,['1freethrow'],1630256,,,1610612745,87,81,2023-03-16T01:53:32Z,4980000,False,,,0,,J. Tate technical FOUL (1 Tech),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,2003.0,3.0,1.0,,,,,,,,,,,,,,,,,
521,PT10M45.00S,2023-03-16T01:53:34.2Z,4,REGULAR,substitution,out,[],1630586,,,1610612745,87,81,2023-03-16T01:56:04Z,4985000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M45.00S,2023-03-16T01:53:34.2Z,4,REGULAR,substitution,in,[],1631095,,,1610612745,87,81,2023-03-16T01:56:04Z,4987500,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M45.00S,2023-03-16T01:53:34.8Z,4,REGULAR,freethrow,1 of 1,[],1630559,,,1610612745,87,82,2023-03-16T01:59:25Z,4990000,False,,,0,,A. Reaves technical Free Throw 1 of 1 (16 PTS),[1630559],1610612747.0,LAL,technical,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,16.0,,,,,,,,,,,,
514,PT10M29.00S,2023-03-16T01:53:48.9Z,4,REGULAR,foul,offensive,[],1630256,,,1610612745,87,82,2023-03-16T01:54:10Z,5010000,False,,,0,,J. Tate offensive FOUL (4 PF),"[1630256, 1629020]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,1626301.0,4.0,1.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,
516,PT10M29.00S,2023-03-16T01:53:48.9Z,4,REGULAR,turnover,offensive foul,[],1630256,,,1610612745,87,82,2023-03-16T01:53:48Z,5030000,False,,,0,,J. Tate offensive foul TURNOVER (2 TO),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,1626301.0,,,,,,,,,2.0,,,,,,,,,,
517,PT10M22.00S,2023-03-16T01:54:21.2Z,4,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612747,87,82,2023-03-16T01:54:35Z,5040000,False,,,0,,J. Smith Jr. shooting personal FOUL (4 PF) (Schroder 2 FT),"[1631095, 203471]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1626301.0,4.0,1.0,Schroder,203471.0,,,,,,,,,,,,,,,
519,PT10M22.00S,2023-03-16T01:54:49.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203471,,,1610612747,87,82,2023-03-16T01:54:49Z,5060000,False,,,0,,MISS D. Schroder Free Throw 1 of 2,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
520,PT10M22.00S,2023-03-16T01:54:49.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,87,82,2023-03-16T01:54:49Z,5070000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,519.0,,,,,,,,,,,,,
523,PT10M22.00S,2023-03-16T01:55:08.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203471,,,1610612747,87,83,2023-03-16T01:55:08Z,5080000,False,,,0,,D. Schroder Free Throw 2 of 2 (14 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
524,PT10M17.00S,2023-03-16T01:55:17.3Z,4,REGULAR,foul,personal,[],203471,,,1610612745,87,83,2023-03-16T01:55:23Z,5090000,False,,,0,,D. Schroder personal FOUL (1 PF),"[203471, 1629645]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,203592.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,,,,,,,,
526,PT10M17.00S,2023-03-16T01:55:29.1Z,4,REGULAR,substitution,out,[],1629022,,,1610612745,87,83,2023-03-16T01:55:33Z,5110000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M17.00S,2023-03-16T01:55:29.1Z,4,REGULAR,substitution,in,[],1627736,,,1610612745,87,83,2023-03-16T01:55:33Z,5120000,False,,,0,,SUB in: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M09.00S,2023-03-16T01:55:48.0Z,4,REGULAR,3pt,Jump Shot,[],1631095,23.078186596583443,85.29411764705883,1610612745,90,83,2023-03-16T01:56:08Z,5130000,False,-176.0,164.0,1,left,J. Smith Jr. 24' 3PT  (12 PTS) (J. Tate 3 AST),"[1631095, 1630256]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,12.0,24.12,,J. Tate,1630256.0,3.0,,,,,,,
530,PT09M49.00S,2023-03-16T01:56:07.1Z,4,REGULAR,2pt,Jump Shot,[],203471,78.79434954007884,30.88235294117647,1610612747,90,83,2023-03-16T01:56:15Z,5150000,False,-96.0,147.0,1,right,MISS D. Schroder 17' pullup Shot,[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,17.52,,,,,,,,,,,
531,PT09M48.00S,2023-03-16T01:56:08.1Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,90,83,2023-03-16T01:56:15Z,5160000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,530.0,,,,,,,4.0,2.0,2.0,,,,
532,PT09M43.00S,2023-03-16T01:56:13.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,32.40801576872536,51.225490196078425,1610612745,93,83,2023-03-16T02:12:51Z,5170000,False,-6.0,252.0,1,left,J. Smith Jr. 25' 3PT running pullup (15 PTS),[1631095],1610612745.0,HOU,running pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,Made,,15.0,25.22,,,,,,,,,,,
533,PT09M43.00S,2023-03-16T01:56:20.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,93,83,2023-03-16T01:56:20Z,5180000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M43.00S,2023-03-16T01:58:23.6Z,4,REGULAR,substitution,out,[],1629645,,,1610612747,93,83,2023-03-16T01:58:51Z,5190000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M43.00S,2023-03-16T01:58:23.6Z,4,REGULAR,substitution,out,[],1629060,,,1610612747,93,83,2023-03-16T01:58:51Z,5200000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M43.00S,2023-03-16T01:58:23.6Z,4,REGULAR,substitution,in,[],1630224,,,1610612747,93,83,2023-03-16T01:58:51Z,5210000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M43.00S,2023-03-16T01:58:23.6Z,4,REGULAR,substitution,in,[],1629117,,,1610612747,93,83,2023-03-16T01:58:51Z,5220000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M20.00S,2023-03-16T01:59:32.6Z,4,REGULAR,2pt,Jump Shot,[],1630559,93.9060446780552,27.696078431372552,1610612747,93,83,2023-03-16T01:59:39Z,5230000,False,-112.0,5.0,1,right,MISS A. Reaves 11' turnaround fadeaway Shot,[1630559],1610612747.0,LAL,turnaround fadeaway,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,11.16,,,,,,,,,,,
539,PT09M17.00S,2023-03-16T01:59:35.6Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,93,83,2023-03-16T01:59:39Z,5240000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,538.0,,,,,,,5.0,3.0,2.0,,,,
540,PT08M55.00S,2023-03-16T01:59:57.8Z,4,REGULAR,3pt,Jump Shot,[],1630528,16.245072273324574,95.34313725490196,1610612745,96,83,2023-03-16T02:13:39Z,5250000,False,-227.0,100.0,1,left,J. Christopher 24' 3PT step back (12 PTS) (J. Tate 4 AST),"[1630528, 1630256]",1610612745.0,HOU,step back,,,Christopher,J. Christopher,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,12.0,24.79,,J. Tate,1630256.0,4.0,,,,,,,
542,PT08M33.00S,2023-03-16T02:00:19.1Z,4,REGULAR,3pt,Jump Shot,[],1630559,88.64980289093299,95.34313725490196,1610612747,96,83,2023-03-16T02:00:27Z,5270000,False,227.0,54.0,1,right,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.31,,,,,,,,,,,
543,PT08M31.00S,2023-03-16T02:00:21.1Z,4,REGULAR,rebound,offensive,[],203471,,,1610612747,96,83,2023-03-16T02:24:49Z,5280000,False,,,0,,D. Schroder REBOUND (Off:1 Def:1),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Right Corner 3,24+ Right,,,,,,,542.0,,,,,,,2.0,1.0,1.0,,,,
546,PT08M19.00S,2023-03-16T02:00:33.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203471,91.01511169513797,53.92156862745098,1610612747,96,85,2023-03-16T02:00:38Z,5310000,False,20.0,32.0,1,right,D. Schroder driving Layup (16 PTS) (A. Reaves 4 AST),"[203471, 1630559]",1610612747.0,LAL,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,,,Made,,16.0,3.75,,A. Reaves,1630559.0,4.0,,,,,,,
548,PT08M02.00S,2023-03-16T02:00:50.5Z,4,REGULAR,3pt,Jump Shot,[],1631106,7.046649145860711,95.83333333333334,1610612745,96,85,2023-03-16T02:00:58Z,5330000,False,-229.0,14.0,1,left,MISS T. Eason 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,22.96,,,,,,,,,,,
549,PT08M01.00S,2023-03-16T02:00:51.5Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,96,85,2023-03-16T02:00:58Z,5340000,False,,,0,,T. Eason REBOUND (Off:2 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,,,,,,,548.0,,,,,,,5.0,3.0,2.0,,,,
550,PT08M00.00S,2023-03-16T02:00:54.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631106,6.915243101182654,49.50980392156863,1610612745,98,85,2023-03-16T02:01:08Z,5350000,False,2.0,13.0,1,left,T. Eason driving DUNK (2 PTS),[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.27,,,,,,,,,,,
552,PT07M50.00S,2023-03-16T02:01:18.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,92.72339027595268,51.9607843137255,1610612747,98,87,2023-03-16T02:01:23Z,5370000,False,10.0,16.0,1,right,J. Vanderbilt alley-oop DUNK (12 PTS) (A. Reaves 5 AST),"[1629020, 1630559]",1610612747.0,LAL,alley-oop,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,Made,,12.0,1.87,,A. Reaves,1630559.0,5.0,,,,,,,
554,PT07M38.00S,2023-03-16T02:01:33.9Z,4,REGULAR,foul,offensive,[],1630224,,,1610612745,98,87,2023-03-16T02:01:42Z,5390000,False,,,0,,J. Green charge offensive FOUL (3 PF),"[1630224, 203471]",1610612745.0,HOU,charge,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,3.0,0.0,Schroder,203471.0,,,,,,,,,,,,,,,
556,PT07M38.00S,2023-03-16T02:01:33.9Z,4,REGULAR,turnover,offensive foul,[],1630224,,,1610612745,98,87,2023-03-16T02:01:33Z,5410000,False,,,0,,J. Green offensive foul TURNOVER (2 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,,,,,,,,,2.0,,,,,,,,,,
557,PT07M38.00S,2023-03-16T02:01:42.6Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,98,87,2023-03-16T02:01:48Z,5420000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M38.00S,2023-03-16T02:01:42.6Z,4,REGULAR,substitution,in,[],1626156,,,1610612747,98,87,2023-03-16T02:01:48Z,5430000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M32.00S,2023-03-16T02:02:05.5Z,4,REGULAR,foul,personal,[],1630256,,,1610612747,98,87,2023-03-16T02:02:13Z,5440000,False,,,0,,J. Tate personal FOUL (5 PF),"[1630256, 203471]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Right Center,203592.0,5.0,1.0,Schroder,203471.0,,,,,,,,,,,,,,,
561,PT07M32.00S,2023-03-16T02:02:18.6Z,4,REGULAR,substitution,out,[],1630256,,,1610612747,98,87,2023-03-16T02:02:29Z,5460000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M32.00S,2023-03-16T02:02:18.6Z,4,REGULAR,substitution,out,[],1630528,,,1610612747,98,87,2023-03-16T02:02:29Z,5470000,False,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M32.00S,2023-03-16T02:02:18.6Z,4,REGULAR,substitution,in,[],1630231,,,1610612747,98,87,2023-03-16T02:02:29Z,5480000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M32.00S,2023-03-16T02:02:18.6Z,4,REGULAR,substitution,in,[],1629645,,,1610612747,98,87,2023-03-16T02:02:29Z,5490000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M21.00S,2023-03-16T02:02:50.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629117,88.91261498028909,54.65686274509803,1610612747,98,89,2023-03-16T02:02:56Z,5500000,False,23.0,52.0,1,right,W. Gabriel cutting finger roll Layup (4 PTS) (D. Russell 6 AST),"[1629117, 1626156]",1610612747.0,LAL,cutting finger roll,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,4.0,5.67,,D. Russell,1626156.0,6.0,,,,,,,
567,PT07M09.00S,2023-03-16T02:03:03.1Z,4,REGULAR,foul,offensive,[],1631095,,,1610612745,98,89,2023-03-16T02:03:14Z,5520000,False,,,0,,J. Smith Jr. offensive FOUL (5 PF),"[1631095, 1626156]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,1626301.0,5.0,1.0,Russell,1626156.0,,,,,,,,,,,,,,,
569,PT07M09.00S,2023-03-16T02:03:03.1Z,4,REGULAR,turnover,offensive foul,[],1631095,,,1610612745,98,89,2023-03-16T02:03:03Z,5540000,False,,,0,,J. Smith Jr. offensive foul TURNOVER (1 TO),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,1626301.0,,,,,,,,,1.0,,,,,,,,,,
581,PT07M09.00S,2023-03-16T02:03:29.8Z,4,REGULAR,substitution,out,[],1631106,,,1610612747,98,89,2023-03-16T02:08:23Z,5545000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M09.00S,2023-03-16T02:03:29.8Z,4,REGULAR,substitution,in,[],1630578,,,1610612747,98,89,2023-03-16T02:08:23Z,5547500,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M59.00S,2023-03-16T02:03:35.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203471,69.46452036793693,73.77450980392157,1610612747,98,89,2023-03-16T02:04:22Z,5550000,False,119.0,235.0,1,right,MISS D. Schroder 26' 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.29,,,,,,,,,,,
574,PT06M52.00S,2023-03-16T02:03:42.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,98,89,2023-03-16T02:04:22Z,5560000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,570.0,,,,,,,,,,,,,
571,PT06M52.00S,2023-03-16T02:04:20.9Z,4,REGULAR,jumpball,recovered,[],1629645,,,1610612745,98,89,2023-03-16T02:04:20Z,5570000,False,,,0,,Jump Ball J. Smith Jr. vs. W. Gabriel: Tip to K. Porter Jr.,"[1629645, 1631095, 1629117]",1610612745.0,HOU,heldball,K. Porter Jr.,1629645.0,Porter Jr.,K. Porter Jr.,Smith Jr.,1631095.0,Gabriel,1629117.0,,,,,,,,,,,,,,,,,,,,,,
575,PT06M50.00S,2023-03-16T02:04:24.9Z,4,REGULAR,foul,personal,[],1629020,,,1610612745,98,89,2023-03-16T02:04:30Z,5600000,False,,,0,,J. Vanderbilt personal FOUL (1 PF),"[1629020, 1629645]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,1626301.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,,,,,,,,
577,PT06M50.00S,2023-03-16T02:04:34.7Z,4,REGULAR,substitution,out,[],203471,,,1610612745,98,89,2023-03-16T02:04:46Z,5620000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M50.00S,2023-03-16T02:04:34.7Z,4,REGULAR,substitution,in,[],1628972,,,1610612745,98,89,2023-03-16T02:04:46Z,5630000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M42.00S,2023-03-16T02:04:55.9Z,4,REGULAR,3pt,Jump Shot,[],1630224,6.389618922470433,2.941176470588235,1610612745,101,89,2023-03-16T02:05:12Z,5640000,False,235.0,8.0,1,left,J. Green 3PT  (10 PTS) (K. Porter Jr. 6 AST),"[1630224, 1629645]",1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,,Made,,10.0,23.54,,K. Porter Jr.,1629645.0,6.0,,,,,,,
583,PT06M31.00S,2023-03-16T02:05:06.1Z,4,REGULAR,3pt,Jump Shot,[],1627736,67.49342969776609,74.26470588235294,1610612747,101,89,2023-03-16T02:05:18Z,5660000,False,121.0,253.0,1,right,MISS M. Beasley 28' 3PT,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,28.07,,,,,,,,,,,
584,PT06M30.00S,2023-03-16T02:05:07.1Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,101,89,2023-03-16T02:05:18Z,5670000,False,,,0,,K. Martin Jr. REBOUND (Off:2 Def:5),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,583.0,,,,,,,7.0,5.0,2.0,,,,
585,PT06M22.00S,2023-03-16T02:05:17.1Z,4,REGULAR,foul,personal,['2freethrow'],1629117,,,1610612745,101,89,2023-03-16T02:05:29Z,5680000,False,,,0,,W. Gabriel shooting personal FOUL (3 PF) (Smith Jr. 2 FT),"[1629117, 1631095]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,2003.0,3.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
587,PT06M22.00S,2023-03-16T02:05:50.3Z,4,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,101,89,2023-03-16T02:05:50Z,5700000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
588,PT06M22.00S,2023-03-16T02:05:50.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,101,89,2023-03-16T02:05:50Z,5710000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,587.0,,,,,,,,,,,,,
589,PT06M22.00S,2023-03-16T02:06:08.8Z,4,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,102,89,2023-03-16T02:06:08Z,5720000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (16 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,Made,,16.0,,,,,,,,,,,,
590,PT06M08.00S,2023-03-16T02:06:24.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,90.09526938239159,56.127450980392155,1610612747,102,89,2023-03-16T02:06:41Z,5730000,False,31.0,41.0,1,right,MISS M. Beasley driving floating bank Shot,[1627736],1610612747.0,LAL,driving floating bank,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.08,,,,,,,,,,,
591,PT06M08.00S,2023-03-16T02:06:24.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,102,89,2023-03-16T02:06:41Z,5740000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,590.0,,,,,,,,,,,,,
592,PT06M08.00S,2023-03-16T02:06:34.2Z,4,REGULAR,foul,personal,[],1629117,,,1610612745,102,89,2023-03-16T02:09:12Z,5750000,False,,,0,,W. Gabriel loose ball personal FOUL (4 PF),"[1629117, 1631095]",1610612747.0,LAL,loose ball,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,4.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
594,PT05M58.00S,2023-03-16T02:06:54.6Z,4,REGULAR,turnover,traveling,[],1630224,,,1610612745,102,89,2023-03-16T02:07:01Z,5770000,False,,,0,,J. Green traveling TURNOVER (3 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,203592.0,,,,,,,,,3.0,,,,,,,,,,
595,PT05M42.00S,2023-03-16T02:07:17.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,65.39093298291722,55.14705882352941,1610612747,102,89,2023-03-16T02:07:24Z,5780000,False,26.0,273.0,1,right,MISS D. Russell 27' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.4,,,,,,,,,,,
596,PT05M40.00S,2023-03-16T02:07:19.3Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,102,89,2023-03-16T02:07:24Z,5790000,False,,,0,,K. Martin Jr. REBOUND (Off:2 Def:6),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Center,,,,,,,595.0,,,,,,,8.0,6.0,2.0,,,,
