actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
643,PT01M06.00S,2021-12-04T03:04:06.7Z,4,REGULAR,rebound,defensive,[],203552,,,1610612755,96,96,2021-12-04T03:04:15Z,6380000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,642.0,2.0,2.0,0.0,,,,,,,,,
644,PT01M06.00S,2021-12-04T03:04:10.2Z,4,REGULAR,foul,personal,[],1629027,,,1610612755,96,96,2021-12-04T03:04:18Z,6390000,,,0,,T. Young personal FOUL (5 PF),"[1629027, 203552]",1610612737.0,ATL,,,,Young,T. Young,,,,,204059.0,5.0,1.0,Curry,203552.0,,,,,,,,,,,,,,,
646,PT01M06.00S,2021-12-04T03:04:30.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,96,96,2021-12-04T03:04:30Z,6410000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M55.60S,2021-12-04T03:06:20.0Z,4,REGULAR,3pt,Jump Shot,[],203552,67.49342969776609,42.15686274509804,1610612755,96,96,2021-12-04T03:06:28Z,6420000,-39.0,253.0,1,right,MISS S. Curry 25' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,25.61,Missed,,,,,,,,,,,,,
651,PT00M53.00S,2021-12-04T03:06:23.3Z,4,REGULAR,rebound,offensive,[],1630178,,,1610612755,96,96,2021-12-04T03:06:23Z,6430000,,,0,,T. Maxey REBOUND (Off:1 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,650.0,3.0,2.0,1.0,,,,,,,,,
652,PT00M42.80S,2021-12-04T03:06:33.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203954,86.67871222076215,28.921568627450984,1610612755,96,98,2021-12-04T03:06:41Z,6440000,-105.0,73.0,1,right,J. Embiid 12' pullup Jump Shot (28 PTS) (S. Curry 5 AST),"[203954, 203552]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,,,,,,12.8,Made,,,,,28.0,,,S. Curry,203552.0,5.0,,,
654,PT00M42.20S,2021-12-04T03:06:39.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,96,98,2021-12-04T03:06:39Z,6460000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M42.20S,2021-12-04T03:07:36.8Z,4,REGULAR,substitution,out,[],203991,,,1610612737,96,98,2021-12-04T03:07:50Z,6470000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M42.20S,2021-12-04T03:07:36.8Z,4,REGULAR,substitution,in,[],201568,,,1610612737,96,98,2021-12-04T03:07:50Z,6480000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M32.30S,2021-12-04T03:08:22.9Z,4,REGULAR,turnover,bad pass,[],1628381,,,1610612737,96,98,2021-12-04T03:08:30Z,6490000,,,0,,J. Collins bad pass TURNOVER (3 TO),"[1628381, 203552]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,3.0,Curry,203552.0
658,PT00M32.30S,2021-12-04T03:08:22.9Z,4,REGULAR,steal,,[],203552,,,1610612755,96,98,2021-12-04T03:08:24Z,6500000,,,0,,S. Curry STEAL (1 STL),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M10.00S,2021-12-04T03:08:45.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203954,86.41590013140605,23.774509803921568,1610612755,96,98,2021-12-04T03:08:52Z,6510000,-131.0,75.0,1,right,MISS J. Embiid 15' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,,,,,,15.11,Missed,,,,,,,,,,,,,
660,PT00M06.40S,2021-12-04T03:08:48.8Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612737,96,98,2021-12-04T03:08:52Z,6520000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,659.0,2.0,2.0,0.0,,,,,,,,,
661,PT00M02.40S,2021-12-04T03:08:56.8Z,4,REGULAR,foul,personal,[],1629680,,,1610612737,96,98,2021-12-04T03:09:05Z,6530000,,,0,,M. Thybulle take personal FOUL (5 PF),"[1629680, 1629027]",1610612755.0,PHI,take,,,Thybulle,M. Thybulle,,,,,2714.0,5.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
663,PT00M02.40S,2021-12-04T03:09:12.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,96,98,2021-12-04T03:09:12Z,6550000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M02.40S,2021-12-04T03:09:55.1Z,4,REGULAR,substitution,out,[],1627789,,,1610612737,96,98,2021-12-04T03:10:22Z,6560000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M02.40S,2021-12-04T03:09:55.1Z,4,REGULAR,substitution,out,[],203552,,,1610612737,96,98,2021-12-04T03:10:22Z,6570000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M02.40S,2021-12-04T03:09:55.1Z,4,REGULAR,substitution,in,[],101150,,,1610612737,96,98,2021-12-04T03:10:22Z,6580000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M02.40S,2021-12-04T03:09:55.1Z,4,REGULAR,substitution,in,[],1627777,,,1610612737,96,98,2021-12-04T03:10:22Z,6590000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M00.00S,2021-12-04T03:10:43.9Z,4,REGULAR,3pt,Jump Shot,[],201568,34.247700394218136,37.745098039215684,1610612737,96,98,2021-12-04T03:10:58Z,6600000,61.0,269.0,1,left,MISS D. Gallinari 27' turnaround 3PT,[201568],1610612737.0,ATL,turnaround,,,Gallinari,D. Gallinari,,,,,,,,,,27.63,Missed,,,,,,,,,,,,,
669,PT00M00.00S,2021-12-04T03:10:50.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,96,98,2021-12-04T03:10:50Z,6610000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,668.0,,,,,,,,,,,,
670,PT00M00.00S,2021-12-04T03:10:56.3Z,4,REGULAR,period,end,[],0,,,1610612737,96,98,2021-12-04T03:10:56Z,6620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M00.00S,2021-12-04T03:10:58.9Z,4,REGULAR,game,end,[],0,,,0,96,98,2021-12-04T03:10:58Z,6630000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
