actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
634,PT02M46.00S,2021-12-14T02:46:56.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,119,121,2021-12-14T02:46:56Z,6330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M46.00S,2021-12-14T02:47:04.4Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,119,121,2021-12-14T02:47:15Z,6340000,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,1628172.0,,,,,,,,,,,,,,,,,
636,PT02M44.00S,2021-12-14T02:47:27.6Z,4,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612737,119,121,2021-12-14T02:47:53Z,6350000,,,0,,A. Sengun shooting personal FOUL (4 PF) (Capela 2 FT),"[1630578, 203991]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,1179.0,4.0,0.0,Capela,203991.0,,,,,,,,,,,,,
638,PT02M44.00S,2021-12-14T02:47:56.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203991,,,1610612737,119,121,2021-12-14T02:47:56Z,6370000,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,,
639,PT02M44.00S,2021-12-14T02:47:56.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,119,121,2021-12-14T02:47:56Z,6380000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,638.0,,,,,,,,,,,,,,,,,,
640,PT02M44.00S,2021-12-14T02:47:58.9Z,4,REGULAR,substitution,out,[],1628021,,,1610612737,119,121,2021-12-14T02:48:05Z,6390000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M44.00S,2021-12-14T02:47:58.9Z,4,REGULAR,substitution,in,[],1630256,,,1610612737,119,121,2021-12-14T02:48:05Z,6400000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M44.00S,2021-12-14T02:47:56.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203991,,,1610612737,119,121,2021-12-14T02:48:17Z,6410000,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,,
643,PT02M41.00S,2021-12-14T02:47:59.3Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,119,121,2021-12-14T02:48:17Z,6420000,,,0,,K. Martin Jr. REBOUND (Off:3 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,642.0,,,,,,,,,,,,,6.0,3.0,3.0,,,
644,PT02M25.00S,2021-12-14T02:48:32.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,92.59198423127464,59.80392156862745,1610612745,119,123,2021-12-14T02:48:37Z,6430000,49.0,17.0,1,right,E. Gordon driving floating Jump Shot (27 PTS),[201569],1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,5.19,Made,,,,,,,27.0,,,,,,,,,,,,
645,PT02M08.00S,2021-12-14T02:48:49.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,8.09789750328515,46.07843137254902,1610612737,121,123,2021-12-14T02:48:54Z,6440000,20.0,24.0,1,left,T. Young driving Layup (37 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,3.07,Made,,,,,,,37.0,,,,,,,,,,,,
646,PT01M42.00S,2021-12-14T02:49:15.2Z,4,REGULAR,3pt,Jump Shot,[],201569,73.66951379763469,83.57843137254902,1610612745,121,126,2021-12-14T02:49:20Z,6450000,168.0,195.0,1,right,E. Gordon 25' 3PT pullup (30 PTS),[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,25.73,Made,,,,,,,30.0,,,,,,,,,,,,
647,PT01M25.00S,2021-12-14T02:49:37.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,17.821944809461236,42.15686274509804,1610612737,121,126,2021-12-14T02:49:45Z,6460000,39.0,115.0,1,left,MISS K. Huerter 12' fadeaway Shot,[1628989],1610612737.0,ATL,fadeaway,,,Huerter,K. Huerter,,,,,12.15,Missed,,,,,,,,,,,,,,,,,,,
648,PT01M21.00S,2021-12-14T02:49:41.8Z,4,REGULAR,rebound,defensive,[],201571,,,1610612745,121,126,2021-12-14T02:49:45Z,6470000,,,0,,D. Augustin REBOUND (Off:0 Def:2),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,647.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
649,PT01M15.00S,2021-12-14T02:49:50.9Z,4,REGULAR,foul,personal,[],1628989,,,1610612745,121,126,2021-12-14T02:49:56Z,6480000,,,0,,K. Huerter personal FOUL (4 PF),"[1628989, 201569]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,2002.0,4.0,0.0,Gordon,201569.0,,,,,,,,,,,,,
651,PT01M02.00S,2021-12-14T02:50:27.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630256,93.77463863337714,50.0,1610612745,121,126,2021-12-14T02:50:33Z,6500000,0.0,6.0,1,right,MISS J. Tate driving DUNK,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,0.6,Missed,,,,,,,,,,,,,,,,,,,
652,PT00M59.10S,2021-12-14T02:50:30.2Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,121,126,2021-12-14T02:51:51Z,6510000,,,0,,A. Sengun REBOUND (Off:3 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,651.0,,,,,,,,,,,,,6.0,3.0,3.0,,,
653,PT00M52.80S,2021-12-14T02:50:37.0Z,4,REGULAR,turnover,bad pass,[],201569,,,1610612745,121,126,2021-12-14T02:50:43Z,6520000,,,0,,E. Gordon bad pass TURNOVER (3 TO),"[201569, 1629027]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,3.0,Young,1629027.0,,,,,,,,,
654,PT00M52.80S,2021-12-14T02:50:37.0Z,4,REGULAR,steal,,[],1629027,,,1610612737,121,126,2021-12-14T02:54:07Z,6530000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M48.90S,2021-12-14T02:50:43.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612737,121,126,2021-12-14T02:54:13Z,6540000,,,0,,A. Sengun shooting personal FOUL (5 PF) (Collins 2 FT),"[1630578, 1628381]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,2002.0,5.0,0.0,Collins,1628381.0,,,,,,,,,,,,,
658,PT00M48.90S,2021-12-14T02:51:13.5Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612737,121,126,2021-12-14T02:53:44Z,6570000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M48.90S,2021-12-14T02:51:15.3Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612737,121,126,2021-12-14T02:55:16Z,6580000,,,0,,,[],1610612737.0,ATL,overturned,,,,,,,,,,,,1179.0,,,,,,,,,,,,,,,,,Corrected to Shooting Foul on A. Sengun
661,PT00M48.90S,2021-12-14T02:54:15.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628381,,,1610612737,121,126,2021-12-14T02:54:15Z,6590000,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
662,PT00M48.90S,2021-12-14T02:54:15.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,121,126,2021-12-14T02:54:15Z,6600000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,661.0,,,,,,,,,,,,,,,,,,
663,PT00M48.90S,2021-12-14T02:54:37.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628381,,,1610612737,122,126,2021-12-14T02:54:37Z,6610000,,,0,,J. Collins Free Throw 2 of 2 (14 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
664,PT00M28.30S,2021-12-14T02:55:01.1Z,4,REGULAR,turnover,out-of-bounds,[],201569,,,1610612745,122,126,2021-12-14T02:55:08Z,6620000,,,0,,E. Gordon lost ball out-of-bounds TURNOVER (4 TO),[201569],1610612745.0,HOU,lost ball,,,Gordon,E. Gordon,,,,,,,,1179.0,,,,,,4.0,,,,,,,,,,,
665,PT00M28.30S,2021-12-14T02:55:20.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,122,126,2021-12-14T02:55:20Z,6630000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M28.30S,2021-12-14T02:56:24.8Z,4,REGULAR,substitution,out,[],203991,,,1610612737,122,126,2021-12-14T02:56:48Z,6640000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M28.30S,2021-12-14T02:56:24.8Z,4,REGULAR,substitution,out,[],201571,,,1610612737,122,126,2021-12-14T02:56:48Z,6650000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M28.30S,2021-12-14T02:56:24.8Z,4,REGULAR,substitution,in,[],201568,,,1610612737,122,126,2021-12-14T02:56:48Z,6660000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M28.30S,2021-12-14T02:56:24.8Z,4,REGULAR,substitution,in,[],1628021,,,1610612737,122,126,2021-12-14T02:56:48Z,6670000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M23.90S,2021-12-14T02:57:02.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,15.588042049934298,56.86274509803921,1610612737,124,126,2021-12-14T02:57:07Z,6680000,-34.0,94.0,1,left,T. Young 10' driving floating Jump Shot (39 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,10.01,Made,,,,,,,39.0,,,,,,,,,,,,
671,PT00M23.90S,2021-12-14T02:57:11.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,124,126,2021-12-14T02:57:11Z,6690000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M23.90S,2021-12-14T02:58:10.3Z,4,REGULAR,substitution,out,[],1629027,,,1610612745,124,126,2021-12-14T02:58:42Z,6700000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M23.90S,2021-12-14T02:58:10.3Z,4,REGULAR,substitution,out,[],201568,,,1610612745,124,126,2021-12-14T02:58:42Z,6710000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M23.90S,2021-12-14T02:58:10.3Z,4,REGULAR,substitution,out,[],1628021,,,1610612745,124,126,2021-12-14T02:58:42Z,6720000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M23.90S,2021-12-14T02:58:10.3Z,4,REGULAR,substitution,in,[],1627789,,,1610612745,124,126,2021-12-14T02:58:42Z,6730000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M23.90S,2021-12-14T02:58:10.3Z,4,REGULAR,substitution,in,[],1626153,,,1610612745,124,126,2021-12-14T02:58:42Z,6740000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M23.90S,2021-12-14T02:58:10.3Z,4,REGULAR,substitution,in,[],201571,,,1610612745,124,126,2021-12-14T02:58:42Z,6750000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M21.80S,2021-12-14T02:58:54.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627789,,,1610612745,124,126,2021-12-14T02:59:24Z,6760000,,,0,,T. Luwawu-Cabarrot personal FOUL (2 PF) (Augustin 2 FT),"[1627789, 201571]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,1179.0,2.0,0.0,Augustin,201571.0,,,,,,,,,,,,,
680,PT00M21.80S,2021-12-14T02:59:35.2Z,4,REGULAR,freethrow,1 of 2,[],201571,,,1610612745,124,127,2021-12-14T02:59:35Z,6780000,,,0,,D. Augustin Free Throw 1 of 2 (21 PTS),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,Made,,,,,,,21.0,,,,,,,,,,,,
681,PT00M21.80S,2021-12-14T02:59:37.6Z,4,REGULAR,substitution,out,[],1626153,,,1610612745,124,127,2021-12-14T02:59:43Z,6790000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M21.80S,2021-12-14T02:59:37.6Z,4,REGULAR,substitution,in,[],1629027,,,1610612745,124,127,2021-12-14T02:59:43Z,6800000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M21.80S,2021-12-14T02:59:37.6Z,4,REGULAR,substitution,out,[],1627789,,,1610612745,124,127,2021-12-14T03:00:02Z,6805000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M21.80S,2021-12-14T02:59:37.6Z,4,REGULAR,substitution,in,[],201568,,,1610612745,124,127,2021-12-14T03:00:02Z,6807500,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M21.80S,2021-12-14T02:59:46.8Z,4,REGULAR,substitution,out,[],1630578,,,1610612745,124,127,2021-12-14T02:59:55Z,6810000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M21.80S,2021-12-14T02:59:46.8Z,4,REGULAR,substitution,in,[],1628021,,,1610612745,124,127,2021-12-14T02:59:55Z,6820000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M21.80S,2021-12-14T03:00:11.3Z,4,REGULAR,freethrow,2 of 2,[],201571,,,1610612745,124,128,2021-12-14T03:00:11Z,6830000,,,0,,D. Augustin Free Throw 2 of 2 (22 PTS),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
688,PT00M18.30S,2021-12-14T03:00:18.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.601182654402102,49.26470588235294,1610612737,126,128,2021-12-14T03:00:25Z,6840000,4.0,0.0,1,left,T. Young driving Layup (41 PTS) (K. Huerter 5 AST),"[1629027, 1628989]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,0.37,Made,,,,,,,41.0,,,,K. Huerter,1628989.0,5.0,,,,,,
690,PT00M12.50S,2021-12-14T03:00:30.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201568,,,1610612745,126,128,2021-12-14T03:03:17Z,6860000,,,0,,D. Gallinari take personal FOUL (6 PF) (Gordon 2 FT),"[201568, 201569]",1610612737.0,ATL,take,,,Gallinari,D. Gallinari,,,,,,,,1628172.0,6.0,0.0,Gordon,201569.0,,,,,,,,,,,,,
692,PT00M12.50S,2021-12-14T03:01:18.6Z,4,REGULAR,substitution,out,[],1628989,,,1610612745,126,128,2021-12-14T03:01:31Z,6880000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M12.50S,2021-12-14T03:01:18.6Z,4,REGULAR,substitution,out,[],201568,,,1610612745,126,128,2021-12-14T03:01:31Z,6890000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M12.50S,2021-12-14T03:01:18.6Z,4,REGULAR,substitution,in,[],1627789,,,1610612745,126,128,2021-12-14T03:01:31Z,6900000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M12.50S,2021-12-14T03:01:18.6Z,4,REGULAR,substitution,in,[],203991,,,1610612745,126,128,2021-12-14T03:01:31Z,6910000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M12.50S,2021-12-14T03:01:33.6Z,4,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,126,129,2021-12-14T03:01:33Z,6920000,,,0,,E. Gordon Free Throw 1 of 2 (31 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,,,,,,,31.0,,,,,,,,,,,,
697,PT00M12.50S,2021-12-14T03:01:35.1Z,4,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,126,130,2021-12-14T03:01:35Z,6930000,,,0,,E. Gordon Free Throw 2 of 2 (32 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,,,,,,,32.0,,,,,,,,,,,,
698,PT00M12.50S,2021-12-14T03:01:42.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,126,130,2021-12-14T03:01:42Z,6940000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M12.50S,2021-12-14T03:02:41.2Z,4,REGULAR,substitution,out,[],203991,,,1610612737,126,130,2021-12-14T03:02:59Z,6950000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M12.50S,2021-12-14T03:02:41.2Z,4,REGULAR,substitution,in,[],1628989,,,1610612737,126,130,2021-12-14T03:02:59Z,6960000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M08.80S,2021-12-14T03:03:18.2Z,4,REGULAR,3pt,Jump Shot,[],1629629,8.754927726675426,3.6764705882352944,1610612737,126,130,2021-12-14T03:03:23Z,6970000,232.0,30.0,1,left,MISS C. Reddish 3PT,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,,
702,PT00M05.10S,2021-12-14T03:03:22.2Z,4,REGULAR,rebound,defensive,[],201569,,,1610612745,126,130,2021-12-14T03:03:22Z,6980000,,,0,,E. Gordon REBOUND (Off:1 Def:2),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,701.0,,,,,,,,,,,,,3.0,2.0,1.0,,,
703,PT00M02.50S,2021-12-14T03:03:25.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630256,94.03745072273325,50.0,1610612745,126,132,2021-12-14T03:03:38Z,6990000,0.0,4.0,1,right,J. Tate running reverse DUNK (15 PTS) (E. Gordon 3 AST),"[1630256, 201569]",1610612745.0,HOU,running reverse,,,Tate,J. Tate,,,,,0.35,Made,,,,,,,15.0,,,,E. Gordon,201569.0,3.0,,,,,,
705,PT00M00.00S,2021-12-14T03:03:57.4Z,4,REGULAR,period,end,[],0,,,1610612737,126,132,2021-12-14T03:03:57Z,7010000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT00M00.00S,2021-12-14T03:04:00.3Z,4,REGULAR,game,end,[],0,,,0,126,132,2021-12-14T03:04:00Z,7020000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
