actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
643,PT02M40.00S,2021-11-16T02:41:12.4Z,4,REGULAR,violation,lane,[],1628976,,,1610612737,116,103,2021-11-16T02:41:55Z,6325000,,,0,,W. Carter Jr. lane VIOLATION,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M40.00S,2021-11-16T02:41:12.4Z,4,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,117,103,2021-11-16T02:41:55Z,6330000,,,0,,C. Capela Free Throw 2 of 2 (19 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
644,PT02M25.00S,2021-11-16T02:42:21.6Z,4,REGULAR,2pt,Jump Shot,[],203082,7.5722733245729295,69.85294117647058,1610612753,117,105,2021-11-16T02:42:26Z,6350000,-99.0,19.0,1,left,T. Ross 10' pullup Jump Shot (19 PTS) (M. Bamba 4 AST),"[203082, 1628964]",1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,10.1,Made,,,,,,,19.0,M. Bamba,1628964.0,4.0,,,,,,,,,
646,PT02M15.00S,2021-11-16T02:42:37.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612737,117,105,2021-11-16T02:43:08Z,6370000,,,0,,W. Carter Jr. take personal FOUL (3 PF) (Capela 2 FT),"[1628976, 203991]",1610612753.0,ORL,take,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,201640.0,,,,,,,,3.0,0.0,Capela,203991.0,,,
648,PT02M15.00S,2021-11-16T02:42:58.5Z,4,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,117,105,2021-11-16T02:42:58Z,6390000,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,,
649,PT02M15.00S,2021-11-16T02:42:58.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,117,105,2021-11-16T02:42:58Z,6400000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,648.0,,,,,,,,,,,,,,,,,,
650,PT02M15.00S,2021-11-16T02:43:12.1Z,4,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,118,105,2021-11-16T02:43:12Z,6410000,,,0,,C. Capela Free Throw 2 of 2 (20 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,,,,,,,20.0,,,,,,,,,,,,
651,PT02M05.00S,2021-11-16T02:43:24.9Z,4,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612753,118,105,2021-11-16T02:43:51Z,6420000,,,0,,J. Collins shooting personal FOUL (4 PF) (Wagner 2 FT),"[1628381, 1630532]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,204058.0,,,,,,,,4.0,0.0,Wagner,1630532.0,,,
653,PT02M05.00S,2021-11-16T02:43:51.8Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,118,106,2021-11-16T02:43:51Z,6440000,,,0,,F. Wagner Free Throw 1 of 2 (18 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
654,PT02M05.00S,2021-11-16T02:43:55.1Z,4,REGULAR,substitution,out,[],203991,,,1610612753,118,106,2021-11-16T02:44:00Z,6450000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M05.00S,2021-11-16T02:43:55.1Z,4,REGULAR,substitution,in,[],201568,,,1610612753,118,106,2021-11-16T02:44:00Z,6460000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M05.00S,2021-11-16T02:44:08.8Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,118,107,2021-11-16T02:44:08Z,6470000,,,0,,F. Wagner Free Throw 2 of 2 (19 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
716,PT01M45.00S,2021-11-16T02:44:14.6Z,4,REGULAR,2pt,Jump Shot,[],1629027,77.61169513797634,52.20588235294118,1610612737,118,107,2021-11-16T02:56:22Z,6475000,11.0,158.0,1,right,MISS T. Young 15' pullup Shot - blocked,"[1629027, 1630532]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,15.84,Missed,,,,,,,,,,,,,,,,,Wagner,1630532.0,
717,PT01M45.00S,2021-11-16T02:44:14.6Z,4,REGULAR,block,,[],1630532,,,1610612737,118,107,2021-11-16T02:56:22Z,6477500,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT01M44.00S,2021-11-16T02:44:15.6Z,4,REGULAR,rebound,offensive,[],201568,,,1610612737,118,107,2021-11-16T02:56:22Z,6478750,,,0,,D. Gallinari REBOUND (Off:1 Def:6),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,716.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
657,PT01M41.00S,2021-11-16T02:44:34.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629027,92.72339027595268,49.26470588235294,1610612737,118,107,2021-11-16T02:56:22Z,6480000,-4.0,16.0,1,right,MISS T. Young driving Layup - blocked,"[1629027, 1628964]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,1.63,Missed,,,,,,,,,,,,,,,,,Bamba,1628964.0,
715,PT01M41.00S,2021-11-16T02:44:34.2Z,4,REGULAR,block,,[],1628964,,,1610612737,118,107,2021-11-16T02:56:31Z,6490000,,,0,,M. Bamba BLOCK (2 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M34.00S,2021-11-16T02:44:41.2Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,118,107,2021-11-16T02:56:44Z,6500000,,,0,,M. Bamba REBOUND (Off:2 Def:6),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,657.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
660,PT01M34.00S,2021-11-16T02:44:42.2Z,4,REGULAR,3pt,Jump Shot,[],1630175,30.699737187910642,28.921568627450984,1610612753,118,107,2021-11-16T02:47:29Z,6510000,105.0,236.0,1,left,MISS C. Anthony 25' running 3PT,[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
661,PT01M34.00S,2021-11-16T02:44:42.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,118,107,2021-11-16T02:45:08Z,6520000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,660.0,,,,,,,,,,,,,,,,,,
662,PT01M34.00S,2021-11-16T02:45:02.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628964,,,1610612737,118,107,2021-11-16T02:45:31Z,6530000,,,0,,M. Bamba loose ball personal FOUL (5 PF) (Collins 2 FT),"[1628964, 1628381]",1610612753.0,ORL,loose ball,,,Bamba,M. Bamba,,,,,,,,,,,201640.0,,,,,,,,5.0,0.0,Collins,1628381.0,,,
664,PT01M34.00S,2021-11-16T02:45:16.6Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628964,,,1610612737,118,107,2021-11-16T02:45:22Z,6550000,,,0,,M. Bamba technical FOUL (1 Tech),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,201640.0,,,,,,,,5.0,1.0,,,,,
665,PT01M34.00S,2021-11-16T02:45:24.1Z,4,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,119,107,2021-11-16T02:45:24Z,6560000,,,0,,T. Young technical Free Throw 1 of 1 (22 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
666,PT01M34.00S,2021-11-16T02:45:42.5Z,4,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,120,107,2021-11-16T02:45:42Z,6570000,,,0,,J. Collins Free Throw 1 of 2 (22 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
713,PT01M34.00S,2021-11-16T02:45:58.9Z,4,REGULAR,substitution,out,[],1628964,,,1610612737,120,107,2021-11-16T02:52:09Z,6575000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT01M34.00S,2021-11-16T02:45:58.9Z,4,REGULAR,substitution,in,[],1629643,,,1610612737,120,107,2021-11-16T02:52:09Z,6577500,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M34.00S,2021-11-16T02:46:02.9Z,4,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,121,107,2021-11-16T02:46:02Z,6580000,,,0,,J. Collins Free Throw 2 of 2 (23 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,,,23.0,,,,,,,,,,,,
668,PT01M30.00S,2021-11-16T02:46:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,17.559132720105126,58.82352941176471,1610612753,121,109,2021-11-16T02:46:26Z,6590000,-44.0,113.0,1,left,C. Anthony 12' driving Layup (27 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,12.09,Made,,,,,,,27.0,,,,,,,,,,,,
669,PT01M30.00S,2021-11-16T02:46:22.8Z,4,REGULAR,foul,personal,['1freethrow'],201568,,,1610612753,121,109,2021-11-16T02:46:41Z,6600000,,,0,,D. Gallinari shooting personal FOUL (1 PF) (Anthony 1 FT),"[201568, 1630175]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,204058.0,,,,,,,,1.0,0.0,Anthony,1630175.0,,,
671,PT01M30.00S,2021-11-16T02:46:48.2Z,4,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,121,109,2021-11-16T02:46:52Z,6620000,,,0,,MISS C. Anthony Free Throw 1 of 1,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Missed,,,,,,,,,,,,,,,,,,,
672,PT01M28.00S,2021-11-16T02:46:50.2Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,121,109,2021-11-16T02:46:52Z,6630000,,,0,,D. Gallinari REBOUND (Off:1 Def:7),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,671.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
673,PT01M14.00S,2021-11-16T02:47:05.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612737,121,109,2021-11-16T02:47:33Z,6640000,,,0,,F. Wagner personal FOUL (3 PF) (Young 2 FT),"[1630532, 1629027]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,1627534.0,,,,,,,,3.0,0.0,Young,1629027.0,,,
675,PT01M14.00S,2021-11-16T02:47:34.3Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,121,109,2021-11-16T02:47:34Z,6660000,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,,
676,PT01M14.00S,2021-11-16T02:47:34.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,121,109,2021-11-16T02:47:34Z,6670000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,675.0,,,,,,,,,,,,,,,,,,
677,PT01M14.00S,2021-11-16T02:47:48.4Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,122,109,2021-11-16T02:47:48Z,6680000,,,0,,T. Young Free Throw 2 of 2 (23 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,,,23.0,,,,,,,,,,,,
678,PT01M06.00S,2021-11-16T02:47:59.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,11.645860709592641,34.80392156862745,1610612753,122,109,2021-11-16T02:48:04Z,6690000,76.0,57.0,1,left,MISS C. Anthony 9' driving Layup - blocked,"[1630175, 1628381]",1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,9.5,Missed,,,,,,,,,,,,,,,,,Collins,1628381.0,
679,PT01M06.00S,2021-11-16T02:47:59.5Z,4,REGULAR,block,,[],1628381,,,1610612753,122,109,2021-11-16T02:48:02Z,6700000,,,0,,J. Collins BLOCK (2 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT01M04.00S,2021-11-16T02:48:01.5Z,4,REGULAR,rebound,defensive,[],1629629,,,1610612737,122,109,2021-11-16T02:48:04Z,6710000,,,0,,C. Reddish REBOUND (Off:0 Def:3),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,678.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
681,PT01M03.00S,2021-11-16T02:48:04.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629643,,,1610612737,122,109,2021-11-16T02:48:32Z,6720000,,,0,,C. Okeke shooting personal FOUL (4 PF) (Reddish 2 FT),"[1629643, 1629629]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,,,,201640.0,,,,,,,,4.0,0.0,Reddish,1629629.0,,,
683,PT01M03.00S,2021-11-16T02:48:33.1Z,4,REGULAR,freethrow,1 of 2,[],1629629,,,1610612737,123,109,2021-11-16T02:48:33Z,6740000,,,0,,C. Reddish Free Throw 1 of 2 (7 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
684,PT01M03.00S,2021-11-16T02:48:34.1Z,4,REGULAR,substitution,out,[],1629027,,,1610612737,123,109,2021-11-16T02:48:44Z,6750000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT01M03.00S,2021-11-16T02:48:34.1Z,4,REGULAR,substitution,out,[],203992,,,1610612737,123,109,2021-11-16T02:48:44Z,6760000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT01M03.00S,2021-11-16T02:48:34.1Z,4,REGULAR,substitution,out,[],1628381,,,1610612737,123,109,2021-11-16T02:48:44Z,6770000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT01M03.00S,2021-11-16T02:48:34.1Z,4,REGULAR,substitution,out,[],201568,,,1610612737,123,109,2021-11-16T02:48:44Z,6780000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT01M03.00S,2021-11-16T02:48:34.1Z,4,REGULAR,substitution,in,[],1630536,,,1610612737,123,109,2021-11-16T02:48:44Z,6790000,,,0,,SUB in: S. Cooper,[1630536],1610612737.0,ATL,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT01M03.00S,2021-11-16T02:48:34.1Z,4,REGULAR,substitution,in,[],1630219,,,1610612737,123,109,2021-11-16T02:48:44Z,6800000,,,0,,SUB in: S. Mays,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT01M03.00S,2021-11-16T02:48:34.1Z,4,REGULAR,substitution,in,[],1630552,,,1610612737,123,109,2021-11-16T02:48:44Z,6810000,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT01M03.00S,2021-11-16T02:48:34.1Z,4,REGULAR,substitution,in,[],1627789,,,1610612737,123,109,2021-11-16T02:48:44Z,6820000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT01M03.00S,2021-11-16T02:48:58.0Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,123,109,2021-11-16T02:49:14Z,6830000,,,0,,TEAM delay-of-game VIOLATION,[],1610612737.0,ATL,,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,
693,PT01M03.00S,2021-11-16T02:49:06.6Z,4,REGULAR,freethrow,2 of 2,[],1629629,,,1610612737,124,109,2021-11-16T02:49:06Z,6840000,,,0,,C. Reddish Free Throw 2 of 2 (8 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
694,PT00M56.10S,2021-11-16T02:49:17.9Z,4,REGULAR,3pt,Jump Shot,[],203082,30.962549277266753,60.29411764705882,1610612753,124,109,2021-11-16T02:49:48Z,6850000,-51.0,239.0,1,left,MISS T. Ross 24' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,24.4,Missed,,,,,,,,,,,,,,,,,,,
695,PT00M53.20S,2021-11-16T02:49:20.8Z,4,REGULAR,rebound,defensive,[],1630219,,,1610612737,124,109,2021-11-16T02:49:48Z,6860000,,,0,,S. Mays REBOUND (Off:0 Def:1),[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,694.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
696,PT00M47.60S,2021-11-16T02:49:27.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,93.24901445466492,48.03921568627451,1610612737,126,109,2021-11-16T02:52:49Z,6870000,-10.0,11.0,1,right,S. Mays driving Layup (2 PTS) (S. Cooper 1 AST),"[1630219, 1630536]",1610612737.0,ATL,driving,,,Mays,S. Mays,,,,,1.47,Made,,,,,,,2.0,S. Cooper,1630536.0,1.0,,,,,,,,,
698,PT00M42.60S,2021-11-16T02:49:36.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629629,,,1610612753,126,109,2021-11-16T02:49:45Z,6890000,,,0,,C. Reddish personal FOUL (3 PF) (Wagner 2 FT),"[1629629, 1630532]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,201640.0,,,,,,,,3.0,0.0,Wagner,1630532.0,,,
702,PT00M42.60S,2021-11-16T02:50:03.6Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,126,109,2021-11-16T02:50:24Z,6910000,,,0,,MISS F. Wagner Free Throw 1 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Missed,,,,,,,,,,,,,,,,,,,
703,PT00M42.60S,2021-11-16T02:50:03.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,126,109,2021-11-16T02:50:24Z,6920000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,702.0,,,,,,,,,,,,,,,,,,
704,PT00M42.60S,2021-11-16T02:50:03.6Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,126,109,2021-11-16T02:50:24Z,6930000,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Missed,,,,,,,,,,,,,,,,,,,
705,PT00M40.20S,2021-11-16T02:50:06.0Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,126,109,2021-11-16T02:50:24Z,6940000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,704.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
706,PT00M23.30S,2021-11-16T02:50:37.9Z,4,REGULAR,3pt,Jump Shot,[],1627789,96.27135348226018,95.09803921568627,1610612737,129,109,2021-11-16T02:50:44Z,6950000,225.0,-17.0,1,right,T. Luwawu-Cabarrot 3PT  (3 PTS) (S. Cooper 2 AST),"[1627789, 1630536]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,22.62,Made,,,,,,,3.0,S. Cooper,1630536.0,2.0,,,,,,,,,
708,PT00M11.30S,2021-11-16T02:50:55.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,5.206964520367937,50.245098039215684,1610612753,129,109,2021-11-16T02:51:10Z,6970000,-1.0,-4.0,1,left,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,0.38,Missed,,,,,,,,,,,,,,,,,,,
709,PT00M09.70S,2021-11-16T02:50:59.6Z,4,REGULAR,rebound,offensive,[],1630175,,,1610612753,129,109,2021-11-16T02:50:59Z,6980000,,,0,,C. Anthony REBOUND (Off:2 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,708.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
710,PT00M09.70S,2021-11-16T02:50:59.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630175,5.590000152587891,50.0,1610612753,129,111,2021-11-16T02:50:59Z,6990000,0.0,0.0,1,left,C. Anthony putback Layup (29 PTS),[1630175],1610612753.0,ORL,putback,,,Anthony,C. Anthony,,,,,0.0,Made,,,,,,,29.0,,,,,,,,,,,,
711,PT00M00.00S,2021-11-16T02:51:10.2Z,4,REGULAR,period,end,[],0,,,1610612737,129,111,2021-11-16T02:51:10Z,7000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT00M00.00S,2021-11-16T02:51:12.9Z,4,REGULAR,game,end,[],0,,,0,129,111,2021-11-16T02:51:12Z,7010000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
