actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
332,PT00M41.00S,2025-02-01T01:02:44.5Z,2,REGULAR,block,,[],1629655,,,1610612765,62,58,2025-02-01T01:02:46Z,3230000,False,,,0,,D. Gafford BLOCK (3 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
333,PT00M37.90S,2025-02-01T01:02:47.6Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,62,58,2025-02-01T01:02:48Z,3240000,False,,,0,,P. Washington REBOUND (Off:4 Def:4),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,331.0,,,,,8.0,4.0,4.0,,,,,,,,
334,PT00M33.80S,2025-02-01T01:02:51.6Z,2,REGULAR,turnover,bad pass,[],202681,,,1610612742,62,58,2025-02-01T01:02:59Z,3250000,False,,,0,,K. Irving bad pass TURNOVER (3 TO),"[202681, 1641709]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,3.0,Thompson,1641709.0,,,,,
335,PT00M33.80S,2025-02-01T01:02:51.6Z,2,REGULAR,steal,,[],1641709,,,1610612765,62,58,2025-02-01T01:02:53Z,3260000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
336,PT00M29.20S,2025-02-01T01:02:56.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641709,93.9060446780552,52.20588235294118,1610612765,62,58,2025-02-01T01:03:03Z,3270000,False,11.0,5.0,1,right,MISS A. Thompson running DUNK - blocked,"[1641709, 1629655]",1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.2,Missed,Gafford,1629655.0,,,,,,,,,,,,,,,,
337,PT00M29.20S,2025-02-01T01:02:56.3Z,2,REGULAR,block,,[],1629655,,,1610612765,62,58,2025-02-01T01:02:58Z,3280000,False,,,0,,D. Gafford BLOCK (4 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
338,PT00M25.70S,2025-02-01T01:02:59.8Z,2,REGULAR,rebound,defensive,[],203957,,,1610612742,62,58,2025-02-01T01:03:03Z,3290000,False,,,0,,D. Exum REBOUND (Off:0 Def:1),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,,,336.0,,,,,1.0,1.0,0.0,,,,,,,,
339,PT00M22.50S,2025-02-01T01:03:03.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629023,6.389618922470433,45.83333333333333,1610612742,62,58,2025-02-01T01:03:12Z,3300000,False,21.0,8.0,1,left,MISS P. Washington running reverse Layup,[1629023],1610612742.0,DAL,running reverse,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
340,PT00M18.90S,2025-02-01T01:03:06.5Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,62,58,2025-02-01T01:03:06Z,3310000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,339.0,,,,,3.0,2.0,1.0,,,,,,,,
341,PT00M00.00S,2025-02-01T01:03:26.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,86.41590013140605,51.71568627450981,1610612765,62,58,2025-02-01T01:06:46Z,3320000,False,9.0,75.0,1,right,MISS C. Cunningham 7' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.57,Missed,,,,,,,,,,,,,,,,,,
342,PT00M00.00S,2025-02-01T01:03:26.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,62,58,2025-02-01T01:04:11Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,341.0,,,,,,,,,,,,,,,
343,PT00M00.00S,2025-02-01T01:03:33.2Z,2,REGULAR,period,end,[],0,,,1610612765,62,58,2025-02-01T01:03:33Z,3340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2025-02-01T01:18:29.1Z,3,REGULAR,substitution,out,['startperiod'],203957,,,1610612765,62,58,2025-02-01T01:18:48Z,3350000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2025-02-01T01:18:29.1Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612765,62,58,2025-02-01T01:18:48Z,3360000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2025-02-01T01:18:29.1Z,3,REGULAR,substitution,in,['startperiod'],203915,,,1610612765,62,58,2025-02-01T01:18:48Z,3370000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2025-02-01T01:18:29.1Z,3,REGULAR,substitution,in,['startperiod'],202691,,,1610612765,62,58,2025-02-01T01:18:48Z,3380000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2025-02-01T01:18:57.8Z,3,REGULAR,period,start,[],0,,,1610612742,62,58,2025-02-01T01:18:57Z,3390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M39.00S,2025-02-01T01:19:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.9060446780552,54.65686274509803,1610612742,62,60,2025-02-01T01:19:23Z,3400000,False,23.0,5.0,1,right,S. Dinwiddie driving Layup (5 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.38,Made,,,,5.0,,,,,,,,,,,,,,
350,PT11M21.00S,2025-02-01T01:19:35.4Z,3,REGULAR,2pt,Jump Shot,[],202699,5.469776609724048,26.715686274509803,1610612765,64,60,2025-02-01T01:19:40Z,3410000,False,116.0,-1.0,1,left,T. Harris 11' turnaround fadeaway Jump Shot (11 PTS),[202699],1610612765.0,DET,turnaround fadeaway,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,11.64,Made,,,,11.0,,,,,,,,,,,,,,
351,PT10M56.00S,2025-02-01T01:20:01.1Z,3,REGULAR,3pt,Jump Shot,[],202681,76.69185282522996,7.107843137254902,1610612742,64,63,2025-02-01T01:20:24Z,3420000,False,-214.0,167.0,1,right,K. Irving 27' 3PT  (15 PTS) (K. Thompson 3 AST),"[202681, 202691]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,27.16,Made,,,,15.0,K. Thompson,202691.0,3.0,,,,,,,,,,,
353,PT10M36.00S,2025-02-01T01:20:20.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.09789750328515,46.81372549019608,1610612765,64,63,2025-02-01T01:20:28Z,3440000,False,16.0,24.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.85,Missed,,,,,,,,,,,,,,,,,,
354,PT10M36.00S,2025-02-01T01:20:20.7Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,64,63,2025-02-01T01:20:28Z,3450000,False,,,0,,P. Washington REBOUND (Off:4 Def:5),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,353.0,,,,,9.0,5.0,4.0,,,,,,,,
355,PT10M29.00S,2025-02-01T01:20:27.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202681,74.58935611038108,13.725490196078432,1610612742,64,63,2025-02-01T01:21:04Z,3460000,False,-181.0,186.0,1,right,MISS K. Irving 26' running pullup 3PT,[202681],1610612742.0,DAL,running pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
356,PT10M27.00S,2025-02-01T01:20:29.8Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612742,64,63,2025-02-01T01:21:04Z,3470000,False,,,0,,D. Gafford REBOUND (Off:3 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,355.0,,,,,6.0,3.0,3.0,,,,,,,,
357,PT10M19.00S,2025-02-01T01:20:38.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203915,88.78120893561103,44.36274509803921,1610612742,64,63,2025-02-01T01:20:48Z,3480000,False,-28.0,53.0,1,right,MISS S. Dinwiddie 6' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
358,PT10M19.00S,2025-02-01T01:20:38.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,64,63,2025-02-01T01:20:48Z,3490000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,357.0,,,,,,,,,,,,,,,
360,PT09M54.00S,2025-02-01T01:21:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,7.30946123521682,51.9607843137255,1610612765,66,63,2025-02-01T01:21:16Z,3510000,False,-10.0,16.0,1,left,A. Thompson Layup (2 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.89,Made,,,,2.0,,,,,,,,,,,,,,
361,PT09M36.00S,2025-02-01T01:21:31.1Z,3,REGULAR,2pt,Jump Shot,[],202681,88.12417871222075,72.79411764705883,1610612742,66,63,2025-02-01T01:21:34Z,3520000,False,114.0,59.0,1,right,MISS K. Irving 12' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,12.84,Missed,,,,,,,,,,,,,,,,,,
362,PT09M34.00S,2025-02-01T01:21:33.1Z,3,REGULAR,rebound,defensive,[],203501,,,1610612765,66,63,2025-02-01T01:21:34Z,3530000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:2),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,,361.0,,,,,3.0,2.0,1.0,,,,,,,,
363,PT09M30.00S,2025-02-01T01:21:40.6Z,3,REGULAR,foul,personal,[],1629023,,,1610612765,66,63,2025-02-01T01:22:14Z,3540000,False,,,0,,P. Washington personal FOUL (2 PF),"[1629023, 1630595]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Cunningham,1630595.0
365,PT09M24.00S,2025-02-01T01:22:16.9Z,3,REGULAR,3pt,Jump Shot,[],1630595,32.53942181340342,57.35294117647059,1610612765,69,63,2025-02-01T01:22:33Z,3560000,False,-37.0,253.0,1,left,C. Cunningham 25' 3PT pullup (21 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,25.61,Made,,,,21.0,,,,,,,,,,,,,,
366,PT09M02.00S,2025-02-01T01:22:38.8Z,3,REGULAR,3pt,Jump Shot,[],202691,73.40670170827858,12.5,1610612742,69,63,2025-02-01T01:22:42Z,3570000,False,-188.0,197.0,1,right,MISS K. Thompson 27' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
367,PT09M00.00S,2025-02-01T01:22:40.8Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,69,63,2025-02-01T01:22:42Z,3580000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,366.0,,,,,2.0,2.0,0.0,,,,,,,,
368,PT08M52.00S,2025-02-01T01:22:49.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,9.017739816031538,54.65686274509803,1610612765,69,63,2025-02-01T01:22:53Z,3590000,False,-23.0,32.0,1,left,MISS C. Cunningham driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.98,Missed,,,,,,,,,,,,,,,,,,
369,PT08M50.00S,2025-02-01T01:22:51.2Z,3,REGULAR,rebound,defensive,[],202691,,,1610612742,69,63,2025-02-01T01:22:53Z,3600000,False,,,0,,K. Thompson REBOUND (Off:1 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,368.0,,,,,3.0,2.0,1.0,,,,,,,,
370,PT08M45.00S,2025-02-01T01:22:56.1Z,3,REGULAR,turnover,bad pass,[],202691,,,1610612742,69,63,2025-02-01T01:27:27Z,3610000,False,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 1630595]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Cunningham,1630595.0,,,,,
371,PT08M45.00S,2025-02-01T01:22:56.1Z,3,REGULAR,steal,,[],1630595,,,1610612765,69,63,2025-02-01T01:22:57Z,3620000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
372,PT08M41.00S,2025-02-01T01:22:59.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203501,6.652431011826544,48.77450980392157,1610612765,71,63,2025-02-01T01:23:04Z,3630000,False,6.0,10.0,1,left,T. Hardaway Jr. running Layup (6 PTS) (C. Cunningham 4 AST),"[203501, 1630595]",1610612765.0,DET,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,1.17,Made,,,,6.0,C. Cunningham,1630595.0,4.0,,,,,,,,,,,
374,PT08M41.00S,2025-02-01T01:23:04.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,71,63,2025-02-01T01:23:04Z,3650000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M23.00S,2025-02-01T01:26:19.1Z,3,REGULAR,3pt,Jump Shot,[],202681,93.24901445466492,2.696078431372549,1610612742,71,66,2025-02-01T01:26:24Z,3660000,False,-237.0,11.0,1,right,K. Irving 3PT  (18 PTS) (K. Thompson 4 AST),"[202681, 202691]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,23.68,Made,,,,18.0,K. Thompson,202691.0,4.0,,,,,,,,,,,
377,PT08M05.00S,2025-02-01T01:26:37.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.09789750328515,42.15686274509804,1610612765,73,66,2025-02-01T01:26:40Z,3680000,False,39.0,24.0,1,left,C. Cunningham driving Layup (23 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,4.58,Made,,,,23.0,,,,,,,,,,,,,,
378,PT07M44.00S,2025-02-01T01:27:00.8Z,3,REGULAR,foul,personal,['2freethrow'],203501,,,1610612742,73,66,2025-02-01T01:27:09Z,3690000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Gafford 2 FT),"[203501, 1629655]",1610612765.0,DET,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Gafford,1629655.0
380,PT07M44.00S,2025-02-01T01:27:36.1Z,3,REGULAR,freethrow,1 of 2,[],1629655,,,1610612742,73,66,2025-02-01T01:27:36Z,3710000,False,,,0,,MISS D. Gafford Free Throw 1 of 2,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
381,PT07M44.00S,2025-02-01T01:27:36.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,73,66,2025-02-01T01:27:36Z,3720000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,380.0,,,,,,,,,,,,,,,
382,PT07M44.00S,2025-02-01T01:28:02.5Z,3,REGULAR,freethrow,2 of 2,[],1629655,,,1610612742,73,67,2025-02-01T01:28:02Z,3730000,False,,,0,,D. Gafford Free Throw 2 of 2 (15 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,,,,15.0,,,,,,,,,,,,,,
383,PT07M28.00S,2025-02-01T01:28:20.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,16.113666228646515,46.07843137254902,1610612765,73,67,2025-02-01T01:29:02Z,3740000,False,20.0,99.0,1,left,MISS C. Cunningham 10' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,10.09,Missed,,,,,,,,,,,,,,,,,,
384,PT07M23.00S,2025-02-01T01:28:25.3Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,73,67,2025-02-01T01:28:26Z,3750000,False,,,0,,D. Gafford REBOUND (Off:3 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,,,383.0,,,,,7.0,4.0,3.0,,,,,,,,
385,PT07M20.00S,2025-02-01T01:28:27.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,72.09264126149803,76.9607843137255,1610612742,73,70,2025-02-01T01:28:35Z,3760000,False,135.0,210.0,1,right,K. Thompson 24' 3PT running (13 PTS) (D. Gafford 3 AST),"[202691, 1629655]",1610612742.0,DAL,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.94,Made,,,,13.0,D. Gafford,1629655.0,3.0,,,,,,,,,,,
387,PT07M11.00S,2025-02-01T01:28:37.3Z,3,REGULAR,3pt,Jump Shot,[],203501,22.28975032851511,9.558823529411764,1610612765,73,70,2025-02-01T01:28:42Z,3780000,False,202.0,157.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
388,PT07M08.00S,2025-02-01T01:28:40.3Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,73,70,2025-02-01T01:28:42Z,3790000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,387.0,,,,,1.0,1.0,0.0,,,,,,,,
389,PT07M04.00S,2025-02-01T01:28:43.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,74.19513797634691,80.88235294117648,1610612742,73,70,2025-02-01T01:30:25Z,3800000,False,154.0,190.0,1,right,MISS K. Thompson 24' running pullup 3PT,[202691],1610612742.0,DAL,running pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.49,Missed,,,,,,,,,,,,,,,,,,
390,PT07M01.00S,2025-02-01T01:28:46.6Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,73,70,2025-02-01T01:28:54Z,3810000,False,,,0,,J. Duren REBOUND (Off:3 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,389.0,,,,,7.0,4.0,3.0,,,,,,,,
391,PT06M54.00S,2025-02-01T01:28:53.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630595,7.835085413929041,43.872549019607845,1610612765,75,70,2025-02-01T01:30:57Z,3820000,False,31.0,21.0,1,left,C. Cunningham running finger roll Layup (25 PTS),[1630595],1610612765.0,DET,running finger roll,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.72,Made,,,,25.0,,,,,,,,,,,,,,
392,PT06M46.00S,2025-02-01T01:29:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,91.01511169513797,45.588235294117645,1610612742,75,70,2025-02-01T01:31:19Z,3830000,False,-22.0,32.0,1,right,MISS S. Dinwiddie driving Layup - blocked,"[203915, 202699]",1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,3.89,Missed,Harris,202699.0,,,,,,,,,,,,,,,,
393,PT06M46.00S,2025-02-01T01:29:01.5Z,3,REGULAR,block,,[],202699,,,1610612742,75,70,2025-02-01T01:29:03Z,3840000,False,,,0,,T. Harris BLOCK (2 BLK),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT06M44.00S,2025-02-01T01:29:03.5Z,3,REGULAR,rebound,defensive,[],203501,,,1610612765,75,70,2025-02-01T01:29:05Z,3850000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:3),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,,392.0,,,,,4.0,3.0,1.0,,,,,,,,
395,PT06M32.00S,2025-02-01T01:29:16.6Z,3,REGULAR,2pt,Jump Shot,[],1630595,7.6215505913272015,78.94454656862744,1610612765,77,70,2025-02-01T01:29:21Z,3860000,False,-145.0,19.0,1,left,C. Cunningham 14' pullup Jump Shot (27 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,14.6,Made,,,,27.0,,,,,,,,,,,,,,
396,PT06M15.00S,2025-02-01T01:29:34.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,93.38042049934296,59.80392156862745,1610612742,77,70,2025-02-01T01:29:49Z,3870000,False,49.0,10.0,1,right,MISS K. Irving driving floating Shot,[202681],1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,,,,
397,PT06M14.00S,2025-02-01T01:29:35.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,77,70,2025-02-01T01:29:49Z,3880000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,396.0,,,,,,,,,,,,,,,
399,PT06M14.00S,2025-02-01T01:29:41.0Z,3,REGULAR,substitution,out,[],1641709,,,1610612765,77,70,2025-02-01T01:29:50Z,3900000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M14.00S,2025-02-01T01:29:41.0Z,3,REGULAR,substitution,out,[],1629655,,,1610612765,77,70,2025-02-01T01:29:50Z,3910000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M14.00S,2025-02-01T01:29:41.0Z,3,REGULAR,substitution,out,[],203915,,,1610612765,77,70,2025-02-01T01:29:50Z,3920000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M14.00S,2025-02-01T01:29:41.0Z,3,REGULAR,substitution,in,[],1627736,,,1610612765,77,70,2025-02-01T01:29:50Z,3930000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M14.00S,2025-02-01T01:29:41.0Z,3,REGULAR,substitution,in,[],1630230,,,1610612765,77,70,2025-02-01T01:29:50Z,3940000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M14.00S,2025-02-01T01:29:41.0Z,3,REGULAR,substitution,in,[],1630283,,,1610612765,77,70,2025-02-01T01:29:50Z,3950000,False,,,0,,SUB in: K. Kelley,[1630283],1610612742.0,DAL,,,,Kelley,K. Kelley,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M00.00S,2025-02-01T01:30:13.7Z,3,REGULAR,2pt,Jump Shot,[],202699,17.95335085413929,33.33333333333333,1610612765,79,70,2025-02-01T01:30:17Z,3960000,False,83.0,116.0,1,left,T. Harris 14' fadeaway Jump Shot (13 PTS) (J. Duren 5 AST),"[202699, 1631105]",1610612765.0,DET,fadeaway,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,14.31,Made,,,,13.0,J. Duren,1631105.0,5.0,,,,,,,,,,,
437,PT05M31.00S,2025-02-01T01:30:28.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612742,79,70,2025-02-01T01:34:31Z,3975000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1626300.0,,,,
408,PT05M25.00S,2025-02-01T01:30:52.6Z,3,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612765,79,70,2025-02-01T01:31:05Z,3990000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Harris 2 FT),"[1630230, 202699]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Harris,202699.0
410,PT05M25.00S,2025-02-01T01:31:55.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202699,,,1610612765,80,70,2025-02-01T01:34:34Z,4010000,False,,,0,,T. Harris Free Throw 1 of 2 (14 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,14.0,,,,,,,,,,,,,,
411,PT05M25.00S,2025-02-01T01:31:55.7Z,3,REGULAR,substitution,out,[],1631105,,,1610612765,80,70,2025-02-01T01:32:07Z,4020000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
