actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
607,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,94,113,2024-02-14T05:14:39Z,6000000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,94,113,2024-02-14T05:14:39Z,6010000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,out,[],203497,,,1610612750,94,113,2024-02-14T05:14:39Z,6020000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,in,[],1630625,,,1610612750,94,113,2024-02-14T05:14:39Z,6030000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,in,[],1630204,,,1610612750,94,113,2024-02-14T05:14:39Z,6040000,False,,,0,,SUB in: A. Hagans,[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,in,[],1630641,,,1610612750,94,113,2024-02-14T05:14:39Z,6050000,False,,,0,,SUB in: I. Badji,[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,in,[],1631200,,,1610612750,94,113,2024-02-14T05:14:39Z,6060000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,in,[],1641739,,,1610612750,94,113,2024-02-14T05:14:39Z,6070000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,in,[],1629162,,,1610612750,94,113,2024-02-14T05:14:39Z,6080000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,in,[],1630568,,,1610612750,94,113,2024-02-14T05:14:39Z,6090000,False,,,0,,SUB in: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,in,[],1630227,,,1610612750,94,113,2024-02-14T05:14:39Z,6100000,False,,,0,,SUB in: D. Nix,[1630227],1610612750.0,MIN,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,out,[],203937,,,1610612750,94,113,2024-02-14T05:14:48Z,6110000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M30.00S,2024-02-14T05:14:12.7Z,4,REGULAR,substitution,in,[],1631169,,,1610612750,94,113,2024-02-14T05:14:48Z,6120000,False,,,0,,SUB in: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M20.00S,2024-02-14T05:15:09.4Z,4,REGULAR,turnover,out-of-bounds,[],1631169,,,1610612750,94,113,2024-02-14T05:15:17Z,6130000,False,,,0,,J. Minott step out-of-bounds TURNOVER (1 TO),[1631169],1610612750.0,MIN,step,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,,,,,202058.0,,,,,1.0,,,,,,,,
621,PT03M02.00S,2024-02-14T05:15:32.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630625,72.09264126149803,48.28431372549019,1610612757,96,113,2024-02-14T05:15:37Z,6140000,False,-9.0,210.0,1,right,D. Banton 21' step back Jump Shot (13 PTS),[1630625],1610612757.0,POR,step back,,,Banton,D. Banton,,,,,Mid-Range,16-24 Center,21.0,Made,13.0,,,,,,,,,,,,,,,,,
622,PT02M46.00S,2024-02-14T05:15:49.3Z,4,REGULAR,3pt,Jump Shot,[],1630568,31.882391590013142,21.568627450980394,1610612750,96,116,2024-02-14T05:15:53Z,6150000,False,142.0,247.0,1,left,L. Garza 28' 3PT  (3 PTS) (D. Nix 1 AST),"[1630568, 1630227]",1610612750.0,MIN,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Right Center,28.52,Made,3.0,D. Nix,1630227.0,1.0,,,,,,,,,,,,,,
624,PT02M31.00S,2024-02-14T05:16:06.8Z,4,REGULAR,foul,offensive,[],1630625,,,1610612757,96,116,2024-02-14T05:16:14Z,6170000,False,,,0,,D. Banton charge offensive FOUL (1 PF),"[1630625, 1630568]",1610612757.0,POR,charge,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,1.0,0.0,Garza,1630568.0,,,,,,,,,
626,PT02M31.00S,2024-02-14T05:16:06.8Z,4,REGULAR,turnover,offensive foul,[],1630625,,,1610612757,96,116,2024-02-14T05:16:06Z,6190000,False,,,0,,D. Banton offensive foul TURNOVER (4 TO),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,4.0,,,,,,,,
627,PT02M16.00S,2024-02-14T05:16:40.3Z,4,REGULAR,turnover,lost ball,[],1630227,,,1610612750,96,116,2024-02-14T05:16:58Z,6200000,False,,,0,,D. Nix lost ball TURNOVER (1 TO),[1630227],1610612750.0,MIN,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,,,,
628,PT02M16.00S,2024-02-14T05:16:42.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630568,,,1610612757,96,116,2024-02-14T05:16:50Z,6210000,False,,,0,,L. Garza loose ball personal FOUL (1 PF) (Camara 2 FT),"[1630568, 1641739]",1610612750.0,MIN,loose ball,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,,,,,,,202058.0,1.0,0.0,Camara,1641739.0,,,,,,,,,
630,PT02M16.00S,2024-02-14T05:17:08.1Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641739,,,1610612757,97,116,2024-02-14T05:17:08Z,6230000,False,,,0,,T. Camara Free Throw 1 of 2 (6 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
631,PT02M16.00S,2024-02-14T05:17:21.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641739,,,1610612757,98,116,2024-02-14T05:17:21Z,6240000,False,,,0,,T. Camara Free Throw 2 of 2 (7 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
632,PT02M06.00S,2024-02-14T05:17:33.3Z,4,REGULAR,3pt,Jump Shot,[],1630227,29.517082785808146,22.54901960784314,1610612750,98,116,2024-02-14T05:17:37Z,6250000,False,137.0,225.0,1,left,MISS D. Nix 26' pullup 3PT,[1630227],1610612750.0,MIN,pullup,,,Nix,D. Nix,,,,,Above the Break 3,24+ Right Center,26.36,Missed,,,,,,,,,,,,,,,,,,
633,PT02M03.00S,2024-02-14T05:17:36.3Z,4,REGULAR,rebound,defensive,[],1631200,,,1610612757,98,116,2024-02-14T05:17:37Z,6260000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,632.0,,,1.0,1.0,0.0
634,PT02M01.00S,2024-02-14T05:17:40.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631169,,,1610612757,98,116,2024-02-14T05:17:51Z,6270000,False,,,0,,J. Minott shooting personal FOUL (1 PF) (Banton 2 FT),"[1631169, 1630625]",1610612750.0,MIN,shooting,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,1.0,0.0,Banton,1630625.0,,,,,,,,,
636,PT02M01.00S,2024-02-14T05:18:02.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630625,,,1610612757,99,116,2024-02-14T05:18:02Z,6290000,False,,,0,,D. Banton Free Throw 1 of 2 (14 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
637,PT02M01.00S,2024-02-14T05:18:16.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630625,,,1610612757,100,116,2024-02-14T05:18:16Z,6300000,False,,,0,,D. Banton Free Throw 2 of 2 (15 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
638,PT01M50.00S,2024-02-14T05:18:31.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630625,,,1610612750,100,116,2024-02-14T05:18:36Z,6310000,False,,,0,,D. Banton personal FOUL (2 PF) (Minott 2 FT),"[1630625, 1631169]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,,,,,,,1629178.0,2.0,0.0,Minott,1631169.0,,,,,,,,,
640,PT01M50.00S,2024-02-14T05:18:58.1Z,4,REGULAR,freethrow,1 of 2,[],1631169,,,1610612750,100,117,2024-02-14T05:18:58Z,6330000,False,,,0,,J. Minott Free Throw 1 of 2 (1 PTS),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
641,PT01M50.00S,2024-02-14T05:19:10.7Z,4,REGULAR,freethrow,2 of 2,[],1631169,,,1610612750,100,118,2024-02-14T05:19:10Z,6340000,False,,,0,,J. Minott Free Throw 2 of 2 (2 PTS),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
642,PT01M39.00S,2024-02-14T05:19:24.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,94.1688567674113,51.225490196078425,1610612757,102,118,2024-02-14T05:19:28Z,6350000,False,6.0,2.0,1,right,T. Camara cutting Layup (9 PTS) (I. Badji 1 AST),"[1641739, 1630641]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.65,Made,9.0,I. Badji,1630641.0,1.0,,,,,,,,,,,,,,
644,PT01M27.00S,2024-02-14T05:19:39.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,9.280551905387648,57.107843137254896,1610612750,102,118,2024-02-14T05:19:44Z,6370000,False,-36.0,35.0,1,left,MISS J. McLaughlin driving floating Shot,[1629162],1610612750.0,MIN,driving floating,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
645,PT01M26.00S,2024-02-14T05:19:40.0Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612750,102,118,2024-02-14T05:19:44Z,6380000,False,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,644.0,,,1.0,0.0,1.0
646,PT01M26.00S,2024-02-14T05:19:43.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630641,,,1610612750,102,118,2024-02-14T05:19:50Z,6390000,False,,,0,,I. Badji shooting personal FOUL (1 PF) (Garza 2 FT),"[1630641, 1630568]",1610612757.0,POR,shooting,,,Badji,I. Badji,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,Garza,1630568.0,,,,,,,,,
648,PT01M26.00S,2024-02-14T05:20:03.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630568,,,1610612750,102,119,2024-02-14T05:20:03Z,6410000,False,,,0,,L. Garza Free Throw 1 of 2 (4 PTS),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
649,PT01M26.00S,2024-02-14T05:20:14.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630568,,,1610612750,102,120,2024-02-14T05:20:14Z,6420000,False,,,0,,L. Garza Free Throw 2 of 2 (5 PTS),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
650,PT01M14.00S,2024-02-14T05:20:27.9Z,4,REGULAR,3pt,Jump Shot,[],1641739,91.5407358738502,3.1862745098039214,1610612757,105,120,2024-02-14T05:20:32Z,6430000,False,-234.0,27.0,1,right,T. Camara 3PT  (12 PTS) (D. Banton 3 AST),"[1641739, 1630625]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,23.57,Made,12.0,D. Banton,1630625.0,3.0,,,,,,,,,,,,,,
652,PT00M53.80S,2024-02-14T05:20:51.4Z,4,REGULAR,3pt,Jump Shot,[],1630568,31.750985545335087,33.57843137254902,1610612750,105,120,2024-02-14T05:20:56Z,6450000,False,82.0,246.0,1,left,MISS L. Garza 25' 3PT,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
653,PT00M50.60S,2024-02-14T05:20:54.6Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,105,120,2024-02-14T05:20:56Z,6460000,False,,,0,,D. Banton REBOUND (Off:1 Def:4),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,652.0,,,5.0,4.0,1.0
654,PT00M46.30S,2024-02-14T05:20:59.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630625,93.11760840998686,47.30392156862745,1610612757,105,120,2024-02-14T05:21:07Z,6470000,False,-13.0,12.0,1,right,MISS D. Banton running Layup,[1630625],1610612757.0,POR,running,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
655,PT00M44.50S,2024-02-14T05:21:01.3Z,4,REGULAR,rebound,offensive,[],1641739,,,1610612757,105,120,2024-02-14T05:21:01Z,6480000,False,,,0,,T. Camara REBOUND (Off:1 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,654.0,,,3.0,2.0,1.0
656,PT00M44.50S,2024-02-14T05:21:01.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",1641739,93.77463863337714,46.81372549019608,1610612757,107,120,2024-02-14T05:21:24Z,6490000,False,-16.0,6.0,1,right,T. Camara putback Layup (14 PTS),[1641739],1610612757.0,POR,putback,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.7,Made,14.0,,,,,,,,,,,,,,,,,
657,PT00M35.50S,2024-02-14T05:21:20.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630641,,,1610612750,107,120,2024-02-14T05:21:32Z,6500000,False,,,0,,I. Badji shooting personal FOUL (2 PF) (Nix 2 FT),"[1630641, 1630227]",1610612757.0,POR,shooting,,,Badji,I. Badji,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,2.0,0.0,Nix,1630227.0,,,,,,,,,
659,PT00M35.50S,2024-02-14T05:21:41.1Z,4,REGULAR,freethrow,1 of 2,[],1630227,,,1610612750,107,121,2024-02-14T05:21:41Z,6520000,False,,,0,,D. Nix Free Throw 1 of 2 (1 PTS),[1630227],1610612750.0,MIN,,,,Nix,D. Nix,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
660,PT00M35.50S,2024-02-14T05:21:41.1Z,4,REGULAR,freethrow,2 of 2,[],1630227,,,1610612750,107,121,2024-02-14T05:22:00Z,6530000,False,,,0,,MISS D. Nix Free Throw 2 of 2,[1630227],1610612750.0,MIN,,,,Nix,D. Nix,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
661,PT00M33.20S,2024-02-14T05:21:43.4Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,107,121,2024-02-14T05:22:00Z,6540000,False,,,0,,T. Camara REBOUND (Off:1 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,660.0,,,4.0,3.0,1.0
662,PT00M29.70S,2024-02-14T05:22:00.6Z,4,REGULAR,turnover,lost ball,[],1641739,,,1610612757,107,121,2024-02-14T05:22:05Z,6550000,False,,,0,,T. Camara lost ball TURNOVER (2 TO),"[1641739, 1631169]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,Minott,1631169.0,,,,,,
663,PT00M29.70S,2024-02-14T05:22:00.6Z,4,REGULAR,steal,,[],1631169,,,1610612750,107,121,2024-02-14T05:25:42Z,6560000,False,,,0,,J. Minott STEAL (1 STL),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
664,PT00M23.50S,2024-02-14T05:22:06.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630227,30.962549277266753,69.6078431372549,1610612750,107,121,2024-02-14T05:23:47Z,6570000,False,-98.0,239.0,1,left,MISS D. Nix 25' 3PT,[1630227],1610612750.0,MIN,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
665,PT00M21.70S,2024-02-14T05:22:08.4Z,4,REGULAR,rebound,defensive,[],1630641,,,1610612757,107,121,2024-02-14T05:22:17Z,6580000,False,,,0,,I. Badji REBOUND (Off:0 Def:1),[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,664.0,,,1.0,1.0,0.0
666,PT00M15.20S,2024-02-14T05:22:18.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629162,,,1610612757,107,121,2024-02-14T05:22:27Z,6590000,False,,,0,,J. McLaughlin personal FOUL (1 PF) (Banton 2 FT),"[1629162, 1630625]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Mid-Range,8-16 Center,,,,,,,2003.0,1.0,0.0,Banton,1630625.0,,,,,,,,,
668,PT00M15.20S,2024-02-14T05:22:41.1Z,4,REGULAR,freethrow,1 of 2,[],1630625,,,1610612757,108,121,2024-02-14T05:22:41Z,6610000,False,,,0,,D. Banton Free Throw 1 of 2 (16 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
669,PT00M15.20S,2024-02-14T05:22:41.1Z,4,REGULAR,freethrow,2 of 2,[],1630625,,,1610612757,108,121,2024-02-14T05:22:58Z,6620000,False,,,0,,MISS D. Banton Free Throw 2 of 2,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
670,PT00M14.60S,2024-02-14T05:22:41.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,108,121,2024-02-14T05:22:58Z,6630000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,669.0,,,,,
671,PT00M14.60S,2024-02-14T05:22:57.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630568,,,1610612757,108,121,2024-02-14T05:23:10Z,6640000,False,,,0,,L. Garza loose ball personal FOUL (2 PF) (Badji 2 FT),"[1630568, 1630641]",1610612750.0,MIN,loose ball,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,2.0,0.0,Badji,1630641.0,,,,,,,,,
673,PT00M14.60S,2024-02-14T05:23:19.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630641,,,1610612757,108,121,2024-02-14T05:23:19Z,6660000,False,,,0,,MISS I. Badji Free Throw 1 of 2,[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
674,PT00M14.60S,2024-02-14T05:23:19.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,108,121,2024-02-14T05:23:19Z,6670000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,673.0,,,,,
675,PT00M14.60S,2024-02-14T05:23:34.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630641,,,1610612757,109,121,2024-02-14T05:23:34Z,6680000,False,,,0,,I. Badji Free Throw 2 of 2 (1 PTS),[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
676,PT00M00.00S,2024-02-14T05:23:52.9Z,4,REGULAR,period,end,[],0,,,1610612750,109,121,2024-02-14T05:23:52Z,6690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M00.00S,2024-02-14T05:23:55.5Z,4,REGULAR,game,end,[],0,,,0,109,121,2024-02-14T05:23:55Z,6700000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
