actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
591,PT03M07.00S,2024-02-26T04:03:08.3Z,4,REGULAR,substitution,in,[],1631303,,,1610612757,70,91,2024-02-26T04:04:38Z,5770000,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M07.00S,2024-02-26T04:03:08.3Z,4,REGULAR,substitution,in,[],1630625,,,1610612757,70,91,2024-02-26T04:04:38Z,5780000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M07.00S,2024-02-26T04:03:08.3Z,4,REGULAR,substitution,in,[],1631200,,,1610612757,70,91,2024-02-26T04:04:38Z,5790000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M07.00S,2024-02-26T04:03:08.3Z,4,REGULAR,substitution,in,[],1630204,,,1610612757,70,91,2024-02-26T04:04:38Z,5800000,False,,,0,,SUB in: A. Hagans,[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT02M50.00S,2024-02-26T04:05:12.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641871,82.86793692509855,38.23529411764706,1610612757,72,91,2024-02-26T04:05:19Z,5810000,False,-59.0,109.0,1,right,D. Reath 12' driving floating Jump Shot (4 PTS) (K. Murray 4 AST),"[1641871, 1631200]",1610612757.0,POR,driving floating,,,Reath,D. Reath,,,,,In The Paint (Non-RA),8-16 Center,,,,,12.34,Made,4.0,,,,,,,,,,,K. Murray,1631200.0,4.0
596,PT02M25.00S,2024-02-26T04:05:36.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641706,7.835085413929041,50.245098039215684,1610612766,72,91,2024-02-26T04:05:41Z,5820000,False,-1.0,21.0,1,left,MISS B. Miller cutting DUNK - blocked,"[1641706, 1641871]",1610612766.0,CHA,cutting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,2.11,Missed,,,,,,,,,,Reath,1641871.0,,,
597,PT02M25.00S,2024-02-26T04:05:36.5Z,4,REGULAR,block,,[],1641871,,,1610612766,72,91,2024-02-26T04:05:38Z,5830000,False,,,0,,D. Reath BLOCK (1 BLK),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
598,PT02M24.00S,2024-02-26T04:05:37.5Z,4,REGULAR,rebound,defensive,[],1641871,,,1610612757,72,91,2024-02-26T04:05:41Z,5840000,False,,,0,,D. Reath REBOUND (Off:0 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,596.0,1.0,1.0,0.0,,,,,
599,PT02M19.00S,2024-02-26T04:05:42.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630625,70.77858081471747,18.38235294117647,1610612757,75,91,2024-02-26T04:05:48Z,5850000,False,-158.0,222.0,1,right,D. Banton 27' 3PT running (5 PTS) (J. Minaya 1 AST),"[1630625, 1631303]",1610612757.0,POR,running,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,,,,,27.27,Made,5.0,,,,,,,,,,,J. Minaya,1631303.0,1.0
602,PT02M05.00S,2024-02-26T04:05:59.8Z,4,REGULAR,foul,personal,[],1631200,,,1610612766,75,91,2024-02-26T04:06:09Z,5870000,False,,,0,,K. Murray personal FOUL (4 PF),"[1631200, 1641706]",1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,1148.0,,,,,,,4.0,0.0,Miller,1641706.0,,,,,,,,,
604,PT01M54.00S,2024-02-26T04:06:33.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641871,,,1610612766,75,91,2024-02-26T04:06:51Z,5890000,False,,,0,,D. Reath shooting personal FOUL (3 PF) (Richards 2 FT),"[1641871, 1630208]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,202037.0,,,,,,,3.0,0.0,Richards,1630208.0,,,,,,,,,
606,PT01M54.00S,2024-02-26T04:07:07.0Z,4,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,75,92,2024-02-26T04:07:07Z,5910000,False,,,0,,N. Richards Free Throw 1 of 2 (20 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
607,PT01M54.00S,2024-02-26T04:07:24.9Z,4,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,75,93,2024-02-26T04:07:24Z,5920000,False,,,0,,N. Richards Free Throw 2 of 2 (21 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
608,PT01M38.00S,2024-02-26T04:07:41.8Z,4,REGULAR,3pt,Jump Shot,[],1641871,68.15045992115637,76.9607843137255,1610612757,78,93,2024-02-26T04:07:46Z,5930000,False,135.0,247.0,1,right,D. Reath 28' 3PT  (7 PTS),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,,,28.13,Made,7.0,,,,,,,,,,,,,
609,PT01M26.00S,2024-02-26T04:07:58.8Z,4,REGULAR,turnover,bad pass,[],1628998,,,1610612766,78,93,2024-02-26T04:08:03Z,5940000,False,,,0,,C. Martin bad pass TURNOVER (2 TO),"[1628998, 1631200]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,2.0,Murray,1631200.0,,,,,,,,,,,,,,,,
610,PT01M26.00S,2024-02-26T04:07:58.8Z,4,REGULAR,steal,,[],1631200,,,1610612757,78,93,2024-02-26T04:08:00Z,5950000,False,,,0,,K. Murray STEAL (2 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
611,PT01M19.00S,2024-02-26T04:08:05.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631303,75.64060446780552,12.009803921568627,1610612757,78,93,2024-02-26T04:08:10Z,5960000,False,-190.0,176.0,1,right,MISS J. Minaya 25' running 3PT,[1631303],1610612757.0,POR,running,,,Minaya,J. Minaya,,,,,Above the Break 3,24+ Left Center,,,,,25.93,Missed,,,,,,,,,,,,,,
612,PT01M16.00S,2024-02-26T04:08:08.5Z,4,REGULAR,rebound,defensive,[],203995,,,1610612766,78,93,2024-02-26T04:08:10Z,5970000,False,,,0,,V. Micic REBOUND (Off:0 Def:2),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,611.0,2.0,2.0,0.0,,,,,
613,PT01M08.00S,2024-02-26T04:08:16.4Z,4,REGULAR,2pt,Jump Shot,[],1628970,24.78646517739816,20.098039215686274,1610612766,78,93,2024-02-26T04:11:30Z,5980000,False,150.0,180.0,1,left,MISS M. Bridges 23' step back Shot,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,23.44,Missed,,,,,,,,,,,,,,
614,PT01M06.00S,2024-02-26T04:08:18.4Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,78,93,2024-02-26T04:08:21Z,5990000,False,,,0,,D. Banton REBOUND (Off:3 Def:2),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,613.0,5.0,2.0,3.0,,,,,
615,PT01M03.00S,2024-02-26T04:08:21.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630625,67.49342969776609,25.0,1610612757,78,93,2024-02-26T04:11:38Z,6000000,False,-125.0,253.0,1,right,MISS D. Banton 28' running pullup 3PT,[1630625],1610612757.0,POR,running pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,,,,,28.23,Missed,,,,,,,,,,,,,,
616,PT01M01.00S,2024-02-26T04:08:23.3Z,4,REGULAR,rebound,offensive,[],1630204,,,1610612757,78,93,2024-02-26T04:11:38Z,6010000,False,,,0,,A. Hagans REBOUND (Off:2 Def:0),[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,615.0,2.0,0.0,2.0,,,,,
617,PT00M52.00S,2024-02-26T04:08:33.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641871,67.49342969776609,46.81372549019608,1610612757,78,93,2024-02-26T04:08:38Z,6020000,False,-16.0,253.0,1,right,MISS D. Reath 25' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,,,,,25.36,Missed,,,,,,,,,,,,,,
618,PT00M48.00S,2024-02-26T04:08:37.1Z,4,REGULAR,rebound,offensive,[],1630204,,,1610612757,78,93,2024-02-26T04:08:38Z,6030000,False,,,0,,A. Hagans REBOUND (Off:3 Def:0),[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,617.0,3.0,0.0,3.0,,,,,
619,PT00M45.60S,2024-02-26T04:08:39.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641871,75.3777923784494,86.76470588235294,1610612757,78,93,2024-02-26T04:08:44Z,6040000,False,184.0,179.0,1,right,MISS D. Reath 25' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,,,25.65,Missed,,,,,,,,,,,,,,
620,PT00M43.60S,2024-02-26T04:08:41.6Z,4,REGULAR,rebound,offensive,[],1630625,,,1610612757,78,93,2024-02-26T04:08:44Z,6050000,False,,,0,,D. Banton REBOUND (Off:4 Def:2),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,619.0,6.0,2.0,4.0,,,,,
621,PT00M43.50S,2024-02-26T04:08:42.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630625,93.51182654402102,46.32352941176471,1610612757,80,93,2024-02-26T04:08:50Z,6060000,False,-18.0,8.0,1,right,D. Banton putback Layup (7 PTS),[1630625],1610612757.0,POR,putback,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,2.03,Made,7.0,,,,,,,,,,,,,
622,PT00M19.00S,2024-02-26T04:09:15.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,80,93,2024-02-26T04:09:21Z,6070000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Left Center,1198.0,,,,,,,,,,,,,,,,,,,
623,PT00M13.40S,2024-02-26T04:09:30.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630204,93.38042049934296,55.88235294117647,1610612757,80,93,2024-02-26T04:09:40Z,6080000,False,29.0,10.0,1,right,MISS A. Hagans driving Layup,[1630204],1610612757.0,POR,driving,,,Hagans,A. Hagans,,,,,Restricted Area,0-8 Center,,,,,3.1,Missed,,,,,,,,,,,,,,
624,PT00M11.70S,2024-02-26T04:09:32.1Z,4,REGULAR,rebound,defensive,[],1641706,,,1610612766,80,93,2024-02-26T04:09:40Z,6090000,False,,,0,,B. Miller REBOUND (Off:0 Def:4),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,623.0,4.0,4.0,0.0,,,,,
625,PT00M00.00S,2024-02-26T04:09:45.1Z,4,REGULAR,period,end,[],0,,,1610612766,80,93,2024-02-26T04:09:45Z,6100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M00.00S,2024-02-26T04:09:47.1Z,4,REGULAR,game,end,[],0,,,0,80,93,2024-02-26T04:09:47Z,6110000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
