actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
622,PT01M50.00S,2024-03-23T04:13:14.3Z,4,REGULAR,turnover,out-of-bounds,[],1630703,,,1610612757,111,123,2024-03-23T04:13:28Z,6110000,False,,,0,,S. Henderson bad pass out-of-bounds TURNOVER (4 TO),[1630703],1610612757.0,POR,bad pass,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Right,,,,,,,4.0,,,1627963.0,,,,,,,,,,
623,PT01M32.00S,2024-03-23T04:13:39.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629599,11.514454664914586,69.85294117647058,1610612746,111,123,2024-03-23T04:13:42Z,6120000,False,-99.0,56.0,1,left,MISS A. Coffey 11' turnaround Shot,[1629599],1610612746.0,LAC,turnaround,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Left,11.39,Missed,,,,,,,,,,,,,,,,,,
624,PT01M30.00S,2024-03-23T04:13:41.1Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,111,123,2024-03-23T04:13:42Z,6130000,False,,,0,,J. Walker REBOUND (Off:1 Def:6),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,623.0,7.0,6.0,1.0,,,,,,,,,,,,,,
625,PT01M24.00S,2024-03-23T04:13:46.5Z,4,REGULAR,3pt,Jump Shot,[],1631200,69.85873850197109,17.15686274509804,1610612757,111,123,2024-03-23T04:13:51Z,6140000,False,-164.0,231.0,1,right,MISS K. Murray 28' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,28.32,Missed,,,,,,,,,,,,,,,,,,
626,PT01M21.00S,2024-03-23T04:13:49.5Z,4,REGULAR,rebound,defensive,[],1630527,,,1610612746,111,123,2024-03-23T04:13:51Z,6150000,False,,,0,,B. Boston Jr. REBOUND (Off:1 Def:2),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,,,625.0,3.0,2.0,1.0,,,,,,,,,,,,,,
627,PT00M57.20S,2024-03-23T04:14:14.2Z,4,REGULAR,3pt,Jump Shot,[],1629875,39.37253613666228,40.931372549019606,1610612746,111,123,2024-03-23T04:14:18Z,6160000,False,45.0,318.0,1,left,MISS X. Moon 32' 3PT,[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,Above the Break 3,24+ Center,32.08,Missed,,,,,,,,,,,,,,,,,,
628,PT00M54.70S,2024-03-23T04:14:16.9Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,111,123,2024-03-23T04:14:16Z,6170000,False,,,0,,J. Walker REBOUND (Off:1 Def:7),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,627.0,8.0,7.0,1.0,,,,,,,,,,,,,,
629,PT00M50.40S,2024-03-23T04:14:22.0Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641712,84.05059132720105,57.107843137254896,1610612757,113,123,2024-03-23T05:50:07Z,6180000,False,36.0,97.0,1,right,R. Rupert 10' driving floating Jump Shot (4 PTS),[1641712],1610612757.0,POR,driving floating,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Center,10.37,Made,,,,,,,,,,,,,4.0,,,,,
631,PT00M28.40S,2024-03-23T04:14:51.6Z,4,REGULAR,foul,offensive,[],1630527,,,1610612746,113,123,2024-03-23T04:14:58Z,6200000,False,,,0,,B. Boston Jr. charge offensive FOUL (3 PF),"[1630527, 1631133]",1610612746.0,LAC,charge,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,2530.0,3.0,0.0,Walker,1631133.0,,,,,,
633,PT00M28.40S,2024-03-23T04:14:51.6Z,4,REGULAR,turnover,offensive foul,[],1630527,,,1610612746,113,123,2024-03-23T04:14:51Z,6220000,False,,,0,,B. Boston Jr. offensive foul TURNOVER (3 TO),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,3.0,,,2530.0,,,,,,,,,,
634,PT00M22.20S,2024-03-23T04:15:10.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630703,72.22404730617609,84.06862745098039,1610612757,116,123,2024-03-23T04:15:13Z,6230000,False,170.0,209.0,1,right,S. Henderson 26' 3PT pullup (24 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,26.93,Made,,,,,,,,,,,,,24.0,,,,,
635,PT00M13.70S,2024-03-23T04:15:22.0Z,4,REGULAR,turnover,lost ball,[],1630538,,,1610612746,116,123,2024-03-23T04:15:31Z,6240000,False,,,0,,B. Hyland lost ball TURNOVER (1 TO),"[1630538, 1631200]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Murray,1631200.0,,,,,,,,,,,
636,PT00M13.70S,2024-03-23T04:15:22.0Z,4,REGULAR,steal,,[],1631200,,,1610612757,116,123,2024-03-23T04:15:25Z,6250000,False,,,0,,K. Murray STEAL (3 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
637,PT00M10.40S,2024-03-23T04:15:28.3Z,4,REGULAR,foul,personal,['2freethrow'],1629875,,,1610612757,116,123,2024-03-23T04:15:42Z,6260000,False,,,0,,X. Moon shooting personal FOUL (1 PF) (Rupert 2 FT),"[1629875, 1641712]",1610612746.0,LAC,shooting,,,Moon,X. Moon,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,1.0,0.0,Rupert,1641712.0,,,,,,
639,PT00M10.40S,2024-03-23T04:15:54.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641712,,,1610612757,117,123,2024-03-23T04:15:54Z,6280000,False,,,0,,R. Rupert Free Throw 1 of 2 (5 PTS),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
640,PT00M10.40S,2024-03-23T04:15:54.0Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641712,,,1610612757,117,123,2024-03-23T04:16:20Z,6290000,False,,,0,,MISS R. Rupert Free Throw 2 of 2,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
641,PT00M07.50S,2024-03-23T04:15:56.9Z,4,REGULAR,rebound,defensive,[],203486,,,1610612746,117,123,2024-03-23T04:16:20Z,6300000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,640.0,3.0,2.0,1.0,,,,,,,,,,,,,,
642,PT00M06.10S,2024-03-23T04:16:25.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631133,,,1610612746,117,123,2024-03-23T04:16:47Z,6310000,False,,,0,,J. Walker take personal FOUL (3 PF) (Plumlee 2 FT),"[1631133, 203486]",1610612757.0,POR,take,,,Walker,J. Walker,,,,,Mid-Range,16-24 Center,,,,,,,,,,204058.0,3.0,0.0,Plumlee,203486.0,,,,,,
644,PT00M06.10S,2024-03-23T04:16:52.4Z,4,REGULAR,freethrow,1 of 2,[],203486,,,1610612746,117,124,2024-03-23T04:16:52Z,6330000,False,,,0,,M. Plumlee Free Throw 1 of 2 (4 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
645,PT00M06.10S,2024-03-23T04:17:07.7Z,4,REGULAR,freethrow,2 of 2,[],203486,,,1610612746,117,125,2024-03-23T04:17:07Z,6340000,False,,,0,,M. Plumlee Free Throw 2 of 2 (5 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
646,PT00M00.70S,2024-03-23T04:17:18.3Z,4,REGULAR,3pt,Jump Shot,[],1630703,82.21090670170827,93.13725490196079,1610612757,117,125,2024-03-23T04:17:22Z,6350000,False,216.0,115.0,1,right,MISS S. Henderson 24' step back 3PT,[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,24.43,Missed,,,,,,,,,,,,,,,,,,
647,PT00M00.70S,2024-03-23T04:17:18.3Z,4,REGULAR,rebound,defensive,[],1630527,,,1610612746,117,125,2024-03-23T04:17:22Z,6360000,False,,,0,,B. Boston Jr. REBOUND (Off:1 Def:3),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,646.0,4.0,3.0,1.0,,,,,,,,,,,,,,
648,PT00M00.00S,2024-03-23T04:17:32.5Z,4,REGULAR,period,end,[],0,,,1610612746,117,125,2024-03-23T04:17:32Z,6370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M00.00S,2024-03-23T04:17:35.2Z,4,REGULAR,game,end,[],0,,,0,117,125,2024-03-23T04:17:35Z,6380000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
