actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
614,PT01M31.00S,2024-03-05T03:18:57.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631133,12.434296977660972,50.0,1610612757,112,101,2024-03-05T03:19:29Z,6030000,False,0.0,64.0,1,left,MISS J. Walker 6' driving Hook - blocked,"[1631133, 203497]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,Gobert,203497.0,,,,,,,,,,,
615,PT01M31.00S,2024-03-05T03:18:57.6Z,4,REGULAR,block,,[],203497,,,1610612757,112,101,2024-03-05T03:18:59Z,6040000,False,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
616,PT01M28.00S,2024-03-05T03:19:00.6Z,4,REGULAR,rebound,defensive,[],203937,,,1610612750,112,101,2024-03-05T03:19:01Z,6050000,False,,,0,,K. Anderson REBOUND (Off:0 Def:3),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,614.0,3.0,3.0,0.0,,,,,,,,,,,,,,
617,PT01M22.00S,2024-03-05T03:19:06.8Z,4,REGULAR,3pt,Jump Shot,[],201144,67.62483574244416,55.392156862745104,1610612750,115,101,2024-03-05T03:19:11Z,6060000,False,27.0,252.0,1,right,M. Conley 25' 3PT  (17 PTS) (K. Anderson 5 AST),"[201144, 203937]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,25.32,Made,,,,,17.0,,,,,,,K. Anderson,203937.0,5.0,,,,
619,PT01M22.00S,2024-03-05T03:19:14.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,115,101,2024-03-05T03:19:14Z,6080000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M22.00S,2024-03-05T03:20:01.0Z,4,REGULAR,substitution,out,[],1626157,,,1610612757,115,101,2024-03-05T03:20:32Z,6090000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M22.00S,2024-03-05T03:20:01.0Z,4,REGULAR,substitution,in,[],1630183,,,1610612757,115,101,2024-03-05T03:20:32Z,6100000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT01M19.00S,2024-03-05T03:20:56.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,8.229303547963205,56.86274509803921,1610612757,115,103,2024-03-05T03:21:07Z,6110000,False,-34.0,25.0,1,left,K. Murray driving Layup (13 PTS) (A. Simons 14 AST),"[1631200, 1629014]",1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,4.24,Made,,,,,13.0,,,,,,,A. Simons,1629014.0,14.0,,,,
624,PT01M19.00S,2024-03-05T03:21:02.8Z,4,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612757,115,103,2024-03-05T03:21:08Z,6130000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Murray 1 FT),"[1630183, 1631200]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,1193.0,,,,,,,2.0,0.0,Murray,1631200.0
626,PT01M19.00S,2024-03-05T03:21:19.3Z,4,REGULAR,freethrow,1 of 1,[],1631200,,,1610612757,115,104,2024-03-05T03:21:19Z,6150000,False,,,0,,K. Murray Free Throw 1 of 1 (14 PTS),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
627,PT01M04.00S,2024-03-05T03:21:37.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,84.83902759526939,52.69607843137255,1610612750,115,104,2024-03-05T03:21:42Z,6160000,False,13.0,90.0,1,right,MISS A. Edwards 9' turnaround fadeaway Shot,[1630162],1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,9.1,Missed,,,,,,,,,,,,,,,,,,
628,PT01M02.00S,2024-03-05T03:21:39.6Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,115,104,2024-03-05T03:21:42Z,6170000,False,,,0,,A. Simons REBOUND (Off:0 Def:5),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,627.0,5.0,5.0,0.0,,,,,,,,,,,,,,
629,PT00M57.70S,2024-03-05T03:21:47.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612757,115,104,2024-03-05T03:21:53Z,6180000,False,,,0,,A. Edwards personal FOUL (2 PF) (Simons 2 FT),"[1630162, 1629014]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,202041.0,,,,,,,2.0,0.0,Simons,1629014.0
631,PT00M57.70S,2024-03-05T03:22:11.7Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,115,105,2024-03-05T03:22:11Z,6200000,False,,,0,,A. Simons Free Throw 1 of 2 (30 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
632,PT00M57.70S,2024-03-05T03:22:26.2Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,115,106,2024-03-05T03:22:26Z,6210000,False,,,0,,A. Simons Free Throw 2 of 2 (31 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,,,,31.0,,,,,,,,,,,,,
633,PT00M41.20S,2024-03-05T03:22:47.1Z,4,REGULAR,3pt,Jump Shot,[],201144,67.62483574244416,43.872549019607845,1610612750,115,106,2024-03-05T03:22:55Z,6220000,False,-31.0,252.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,25.37,Missed,,,,,,,,,,,,,,,,,,
634,PT00M38.00S,2024-03-05T03:22:50.3Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,115,106,2024-03-05T03:22:55Z,6230000,False,,,0,,J. Walker REBOUND (Off:1 Def:7),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,633.0,8.0,7.0,1.0,,,,,,,,,,,,,,
635,PT00M30.20S,2024-03-05T03:22:58.0Z,4,REGULAR,3pt,Jump Shot,[],1629014,9.674770039421814,95.83333333333334,1610612757,115,109,2024-03-05T03:23:02Z,6240000,False,-229.0,38.0,1,left,A. Simons 3PT  (34 PTS) (J. Walker 1 AST),"[1629014, 1631133]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,23.24,Made,,,,,34.0,,,,,,,J. Walker,1631133.0,1.0,,,,
637,PT00M23.10S,2024-03-05T03:23:13.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,115,109,2024-03-05T03:23:13Z,6260000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M23.10S,2024-03-05T03:24:24.0Z,4,REGULAR,substitution,out,[],203497,,,1610612750,115,109,2024-03-05T03:24:40Z,6270000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M23.10S,2024-03-05T03:24:24.0Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,115,109,2024-03-05T03:24:40Z,6280000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M23.10S,2024-03-05T03:24:24.0Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,115,109,2024-03-05T03:24:40Z,6290000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M23.10S,2024-03-05T03:24:24.0Z,4,REGULAR,substitution,in,[],1629638,,,1610612750,115,109,2024-03-05T03:24:40Z,6300000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M18.70S,2024-03-05T03:24:59.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631200,,,1610612750,115,109,2024-03-05T03:25:16Z,6310000,False,,,0,,K. Murray take personal FOUL (1 PF) (Edwards 2 FT),"[1631200, 1630162]",1610612757.0,POR,take,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1193.0,,,,,,,1.0,0.0,Edwards,1630162.0
644,PT00M18.70S,2024-03-05T03:25:19.8Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,116,109,2024-03-05T03:25:19Z,6330000,False,,,0,,A. Edwards Free Throw 1 of 2 (12 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
645,PT00M18.70S,2024-03-05T03:25:24.0Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,116,109,2024-03-05T03:25:31Z,6340000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M18.70S,2024-03-05T03:25:24.0Z,4,REGULAR,substitution,in,[],203497,,,1610612750,116,109,2024-03-05T03:25:31Z,6350000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M18.70S,2024-03-05T03:25:42.7Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,117,109,2024-03-05T03:25:42Z,6360000,False,,,0,,A. Edwards Free Throw 2 of 2 (13 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
648,PT00M10.40S,2024-03-05T03:25:54.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,8.754927726675426,62.00980392156863,1610612757,117,109,2024-03-05T03:26:00Z,6370000,False,-60.0,30.0,1,left,MISS A. Simons 6' driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,6.7,Missed,,,,,,,,,,,,,,,,,,
649,PT00M07.90S,2024-03-05T03:25:57.6Z,4,REGULAR,rebound,offensive,[],1630625,,,1610612757,117,109,2024-03-05T03:25:57Z,6380000,False,,,0,,D. Banton REBOUND (Off:3 Def:4),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,648.0,7.0,4.0,3.0,,,,,,,,,,,,,,
650,PT00M07.90S,2024-03-05T03:25:58.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630625,6.652431011826544,44.85294117647059,1610612757,117,111,2024-03-05T03:26:03Z,6390000,False,26.0,10.0,1,left,D. Banton putback Layup (15 PTS),[1630625],1610612757.0,POR,putback,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,2.76,Made,,,,,15.0,,,,,,,,,,,,,
651,PT00M06.40S,2024-03-05T03:26:08.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631133,,,1610612750,117,111,2024-03-05T03:26:57Z,6400000,False,,,0,,J. Walker take personal FOUL (5 PF) (Conley 2 FT),"[1631133, 201144]",1610612757.0,POR,take,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,1193.0,,,,,,,5.0,0.0,Conley,201144.0
653,PT00M06.40S,2024-03-05T03:26:40.7Z,4,REGULAR,freethrow,1 of 2,[],201144,,,1610612750,118,111,2024-03-05T03:26:40Z,6420000,False,,,0,,M. Conley Free Throw 1 of 2 (18 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
654,PT00M06.40S,2024-03-05T03:26:56.0Z,4,REGULAR,freethrow,2 of 2,[],201144,,,1610612750,119,111,2024-03-05T03:26:56Z,6430000,False,,,0,,M. Conley Free Throw 2 of 2 (19 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
655,PT00M01.50S,2024-03-05T03:27:03.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,11.383048620236531,54.90196078431373,1610612757,119,113,2024-03-05T03:27:13Z,6440000,False,-25.0,55.0,1,left,D. Banton driving floating Jump Shot (17 PTS),[1630625],1610612757.0,POR,driving floating,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,5.98,Made,,,,,17.0,,,,,,,,,,,,,
656,PT00M01.50S,2024-03-05T03:27:08.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203497,,,1610612757,119,113,2024-03-05T03:27:28Z,6450000,False,,,0,,R. Gobert shooting personal FOUL (6 PF) (Banton 1 FT),"[203497, 1630625]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1193.0,,,,,,,6.0,0.0,Banton,1630625.0
658,PT00M01.50S,2024-03-05T03:27:30.1Z,4,REGULAR,substitution,out,[],203497,,,1610612757,119,113,2024-03-05T03:27:33Z,6470000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M01.50S,2024-03-05T03:27:30.1Z,4,REGULAR,substitution,in,[],1626157,,,1610612757,119,113,2024-03-05T03:27:33Z,6480000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M01.50S,2024-03-05T03:27:51.5Z,4,REGULAR,freethrow,1 of 1,[],1630625,,,1610612757,119,114,2024-03-05T03:27:51Z,6490000,False,,,0,,D. Banton Free Throw 1 of 1 (18 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
661,PT00M00.00S,2024-03-05T03:27:57.1Z,4,REGULAR,period,end,[],0,,,1610612750,119,114,2024-03-05T03:27:57Z,6500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M00.00S,2024-03-05T03:28:02.5Z,4,REGULAR,game,end,[],0,,,0,119,114,2024-03-05T03:28:02Z,6510000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
