actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
440,PT06M29.00S,2024-12-20T02:08:20.8Z,3,REGULAR,3pt,Jump Shot,[],1641711,31.488173455978973,74.01960784313727,1610612761,64,61,2024-12-20T02:08:24Z,4290000,False,-120.0,243.0,1,left,G. Dick 27' 3PT  (13 PTS) (S. Barnes 5 AST),"[1641711, 1630567]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,,27.15,Made,,,,13.0,S. Barnes,1630567.0,5.0,,,,,,,,
442,PT06M11.00S,2024-12-20T02:08:38.9Z,3,REGULAR,3pt,Jump Shot,[],1630592,93.77463863337714,94.85294117647058,1610612751,64,61,2024-12-20T02:08:48Z,4310000,False,224.0,6.0,1,right,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,,,,22.44,Missed,,,,,,,,,,,,,,,
443,PT06M09.00S,2024-12-20T02:08:40.9Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,64,61,2024-12-20T02:08:48Z,4320000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,,442.0,,,,,2.0,2.0,0.0,,,,,
444,PT06M04.00S,2024-12-20T02:08:46.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630534,6.1268068331143235,47.549019607843135,1610612761,66,61,2024-12-20T02:08:57Z,4330000,False,12.0,5.0,1,left,O. Agbaji running reverse Layup (18 PTS),[1630534],1610612761.0,TOR,running reverse,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,1.33,Made,,,,18.0,,,,,,,,,,,
446,PT05M48.00S,2024-12-20T02:09:02.8Z,3,REGULAR,turnover,lost ball,[],1627732,,,1610612751,66,61,2024-12-20T02:09:06Z,4350000,False,,,0,,B. Simmons lost ball TURNOVER (3 TO),"[1627732, 1642367]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left,3.0,Mogbo,1642367.0,,,,,,,,,,,,,,,,,
447,PT05M48.00S,2024-12-20T02:09:02.8Z,3,REGULAR,steal,,[],1642367,,,1610612761,66,61,2024-12-20T02:09:04Z,4360000,False,,,0,,J. Mogbo STEAL (2 STL),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
448,PT05M39.00S,2024-12-20T02:09:11.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,33.722076215505915,67.8921568627451,1610612761,66,61,2024-12-20T02:09:16Z,4370000,False,-89.0,264.0,1,left,MISS S. Barnes 27' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,27.92,Missed,,,,,,,,,,,,,,,
449,PT05M36.00S,2024-12-20T02:09:14.3Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,66,61,2024-12-20T02:09:16Z,4380000,False,,,0,,N. Clowney REBOUND (Off:1 Def:6),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,,,,,,448.0,,,,,7.0,6.0,1.0,,,,,
450,PT05M23.00S,2024-12-20T02:09:28.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,89.43823915900131,50.245098039215684,1610612751,66,61,2024-12-20T02:15:52Z,4390000,False,1.0,47.0,1,right,MISS J. Wilson driving finger roll Layup,[1630592],1610612751.0,BKN,driving finger roll,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.68,Missed,,,,,,,,,,,,,,,
451,PT05M22.00S,2024-12-20T02:09:29.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,66,61,2024-12-20T02:09:36Z,4400000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,450.0,,,,,,,,,,,,
452,PT05M22.00S,2024-12-20T02:09:34.9Z,3,REGULAR,foul,personal,[],1642266,,,1610612751,66,61,2024-12-20T02:10:35Z,4410000,False,,,0,,J. Walter loose ball personal FOUL (4 PF),"[1642266, 1627827]",1610612761.0,TOR,loose ball,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202049.0,4.0,0.0,Finney-Smith,1627827.0
454,PT05M22.00S,2024-12-20T02:09:44.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,66,61,2024-12-20T02:09:44Z,4430000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M22.00S,2024-12-20T02:09:45.8Z,3,REGULAR,substitution,out,[],1630567,,,1610612751,66,61,2024-12-20T02:12:14Z,4440000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M22.00S,2024-12-20T02:09:45.8Z,3,REGULAR,substitution,out,[],1642266,,,1610612751,66,61,2024-12-20T02:12:14Z,4450000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M22.00S,2024-12-20T02:09:45.8Z,3,REGULAR,substitution,out,[],1627732,,,1610612751,66,61,2024-12-20T02:12:14Z,4460000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M22.00S,2024-12-20T02:09:45.8Z,3,REGULAR,substitution,out,[],1641730,,,1610612751,66,61,2024-12-20T02:12:14Z,4470000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M22.00S,2024-12-20T02:09:45.8Z,3,REGULAR,substitution,in,[],1642419,,,1610612751,66,61,2024-12-20T02:12:14Z,4480000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M22.00S,2024-12-20T02:09:45.8Z,3,REGULAR,substitution,in,[],1642347,,,1610612751,66,61,2024-12-20T02:12:14Z,4490000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M22.00S,2024-12-20T02:09:45.8Z,3,REGULAR,substitution,in,[],1630549,,,1610612751,66,61,2024-12-20T02:12:14Z,4500000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M22.00S,2024-12-20T02:09:45.8Z,3,REGULAR,substitution,in,[],1629003,,,1610612751,66,61,2024-12-20T02:12:14Z,4510000,False,,,0,,SUB in: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M08.00S,2024-12-20T02:12:44.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,80.23981603153744,6.372549019607843,1610612751,66,64,2024-12-20T02:16:41Z,4520000,False,-218.0,133.0,1,right,C. Johnson 25' 3PT step back (18 PTS),[1629661],1610612751.0,BKN,step back,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,25.56,Made,,,,18.0,,,,,,,,,,,
464,PT04M53.00S,2024-12-20T02:13:00.7Z,3,REGULAR,3pt,Jump Shot,[],1630534,27.94021024967148,15.686274509803921,1610612761,66,64,2024-12-20T02:13:04Z,4530000,False,172.0,210.0,1,left,MISS O. Agbaji 27' 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,,,,27.13,Missed,,,,,,,,,,,,,,,
465,PT04M50.00S,2024-12-20T02:13:03.7Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,66,64,2024-12-20T02:13:04Z,4540000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,464.0,,,,,8.0,4.0,4.0,,,,,
467,PT04M37.00S,2024-12-20T02:13:32.3Z,3,REGULAR,3pt,Jump Shot,[],1629661,70.38436268068331,75.73529411764706,1610612751,66,64,2024-12-20T02:17:17Z,4560000,False,129.0,226.0,1,right,MISS C. Johnson 26' pullup 3PT,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,26.0,Missed,,,,,,,,,,,,,,,
468,PT04M35.00S,2024-12-20T02:13:34.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,66,64,2024-12-20T02:13:38Z,4570000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,467.0,,,,,,,,,,,,
470,PT04M23.00S,2024-12-20T02:13:57.4Z,3,REGULAR,3pt,Jump Shot,[],1641711,13.485545335085414,3.431372549019608,1610612761,69,64,2024-12-20T02:14:01Z,4590000,False,233.0,74.0,1,left,G. Dick 24' 3PT  (16 PTS) (J. Shead 3 AST),"[1641711, 1642347]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,,,,24.44,Made,,,,16.0,J. Shead,1642347.0,3.0,,,,,,,,
472,PT04M07.00S,2024-12-20T02:14:15.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642347,,,1610612751,69,64,2024-12-20T02:14:31Z,4610000,False,,,0,,J. Shead personal FOUL (1 PF) (Sharpe 2 FT),"[1642347, 1630549]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Sharpe,1630549.0
474,PT04M07.00S,2024-12-20T02:14:47.0Z,3,REGULAR,freethrow,1 of 2,[],1630549,,,1610612751,69,65,2024-12-20T02:14:47Z,4630000,False,,,0,,D. Sharpe Free Throw 1 of 2 (4 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,Made,,,,4.0,,,,,,,,,,,
475,PT04M07.00S,2024-12-20T02:14:47.8Z,3,REGULAR,substitution,out,[],1642367,,,1610612751,69,65,2024-12-20T02:14:57Z,4640000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M07.00S,2024-12-20T02:14:47.8Z,3,REGULAR,substitution,in,[],203482,,,1610612751,69,65,2024-12-20T02:14:57Z,4650000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M07.00S,2024-12-20T02:15:07.4Z,3,REGULAR,freethrow,2 of 2,[],1630549,,,1610612751,69,66,2024-12-20T02:15:07Z,4660000,False,,,0,,D. Sharpe Free Throw 2 of 2 (5 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,Made,,,,5.0,,,,,,,,,,,
478,PT03M54.00S,2024-12-20T02:15:22.6Z,3,REGULAR,2pt,Jump Shot,[],1641711,9.806176084099869,25.0,1610612761,69,66,2024-12-20T02:15:59Z,4670000,False,125.0,40.0,1,left,MISS G. Dick 13' fadeaway bank Shot,[1641711],1610612761.0,TOR,fadeaway bank,,,Dick,G. Dick,,,,,Mid-Range,8-16 Right,,,,13.12,Missed,,,,,,,,,,,,,,,
479,PT03M51.00S,2024-12-20T02:15:25.6Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,69,66,2024-12-20T02:15:29Z,4680000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Right,,,,,,,,478.0,,,,,9.0,5.0,4.0,,,,,
480,PT03M38.00S,2024-12-20T02:15:40.6Z,3,REGULAR,foul,offensive,[],1630549,,,1610612751,69,66,2024-12-20T02:15:50Z,4690000,False,,,0,,D. Sharpe off-the-ball offensive FOUL (5 PF),"[1630549, 1642347]",1610612751.0,BKN,off-the-ball,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1204.0,5.0,0.0,Shead,1642347.0
482,PT03M38.00S,2024-12-20T02:15:40.6Z,3,REGULAR,turnover,offensive foul,[],1630549,,,1610612751,69,66,2024-12-20T02:15:40Z,4710000,False,,,0,,D. Sharpe offensive foul TURNOVER (3 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,3.0,,,,,,,,,,,,,,,1204.0,,,,
483,PT03M38.00S,2024-12-20T02:15:49.5Z,3,REGULAR,substitution,out,[],1629661,,,1610612761,69,66,2024-12-20T02:16:05Z,4720000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M38.00S,2024-12-20T02:15:49.5Z,3,REGULAR,substitution,in,[],1631213,,,1610612761,69,66,2024-12-20T02:16:05Z,4740000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M38.00S,2024-12-20T02:15:49.5Z,3,REGULAR,substitution,in,[],1641730,,,1610612761,69,66,2024-12-20T02:16:05Z,4750000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M38.00S,2024-12-20T02:15:49.5Z,3,REGULAR,substitution,out,[],1630534,,,1610612761,69,66,2024-12-20T02:16:28Z,4760000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT03M38.00S,2024-12-20T02:15:49.5Z,3,REGULAR,substitution,out,[],1630549,,,1610612761,69,66,2024-12-20T02:16:28Z,4770000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT03M38.00S,2024-12-20T02:15:49.5Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,69,66,2024-12-20T02:16:28Z,4780000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT03M30.00S,2024-12-20T02:16:42.0Z,3,REGULAR,foul,offensive,['inpenalty'],1641711,,,1610612761,69,66,2024-12-20T02:16:50Z,4790000,False,,,0,,G. Dick off-the-ball offensive FOUL (4 PF),"[1641711, 1641730]",1610612761.0,TOR,off-the-ball,,,Dick,G. Dick,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202049.0,4.0,0.0,Clowney,1641730.0
492,PT03M30.00S,2024-12-20T02:16:42.0Z,3,REGULAR,turnover,offensive foul,[],1641711,,,1610612761,69,66,2024-12-20T02:16:42Z,4810000,False,,,0,,G. Dick offensive foul TURNOVER (4 TO),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Right Center,4.0,,,,,,,,,,,,,,,202049.0,,,,
493,PT03M30.00S,2024-12-20T02:16:59.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,69,66,2024-12-20T02:16:59Z,4820000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M30.00S,2024-12-20T02:18:31.6Z,3,REGULAR,substitution,out,[],1641711,,,1610612751,69,66,2024-12-20T02:19:27Z,4840000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT03M30.00S,2024-12-20T02:18:31.6Z,3,REGULAR,substitution,out,[],1627827,,,1610612751,69,66,2024-12-20T02:19:27Z,4850000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT03M30.00S,2024-12-20T02:18:31.6Z,3,REGULAR,substitution,in,[],1630567,,,1610612751,69,66,2024-12-20T02:19:27Z,4860000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M30.00S,2024-12-20T02:18:31.6Z,3,REGULAR,substitution,in,[],1641736,,,1610612751,69,66,2024-12-20T02:19:27Z,4870000,False,,,0,,SUB in: R. Beekman,[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M19.00S,2024-12-20T02:19:59.7Z,3,REGULAR,turnover,lost ball,[],1641736,,,1610612751,69,66,2024-12-20T02:20:04Z,4880000,False,,,0,,R. Beekman lost ball TURNOVER (1 TO),"[1641736, 1628449]",1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,Mid-Range,8-16 Right,1.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,
500,PT03M19.00S,2024-12-20T02:19:59.7Z,3,REGULAR,steal,,[],1628449,,,1610612761,69,66,2024-12-20T02:20:02Z,4890000,False,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
501,PT03M04.00S,2024-12-20T02:20:14.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642419,7.5722733245729295,43.627450980392155,1610612761,71,66,2024-12-20T02:20:19Z,4900000,False,32.0,19.0,1,left,J. Battle cutting finger roll Layup (8 PTS) (K. Olynyk 5 AST),"[1642419, 203482]",1610612761.0,TOR,cutting finger roll,,,Battle,J. Battle,,,,,Restricted Area,0-8 Center,,,,3.7,Made,,,,8.0,K. Olynyk,203482.0,5.0,,,,,,,,
503,PT02M45.00S,2024-12-20T02:20:33.0Z,3,REGULAR,3pt,Jump Shot,[],1629003,75.24638633377135,85.7843137254902,1610612751,71,66,2024-12-20T02:20:39Z,4920000,False,179.0,180.0,1,right,MISS S. Milton 25' 3PT,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,,,,25.39,Missed,,,,,,,,,,,,,,,
504,PT02M41.00S,2024-12-20T02:20:37.0Z,3,REGULAR,rebound,defensive,[],203482,,,1610612761,71,66,2024-12-20T02:20:39Z,4930000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:3),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,,,503.0,,,,,4.0,3.0,1.0,,,,,
505,PT02M33.00S,2024-12-20T02:20:45.1Z,3,REGULAR,3pt,Jump Shot,[],1628449,7.30946123521682,95.34313725490196,1610612761,74,66,2024-12-20T02:20:49Z,4940000,False,-227.0,16.0,1,left,C. Boucher 3PT  (3 PTS) (J. Shead 4 AST),"[1628449, 1642347]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,,22.73,Made,,,,3.0,J. Shead,1642347.0,4.0,,,,,,,,
507,PT02M09.00S,2024-12-20T02:21:10.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,93.38042049934296,62.254901960784316,1610612751,74,66,2024-12-20T02:22:02Z,4960000,False,61.0,10.0,1,right,MISS J. Wilson 6' driving Layup,[1630592],1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.21,Missed,,,,,,,,,,,,,,,
508,PT02M07.00S,2024-12-20T02:21:12.0Z,3,REGULAR,rebound,defensive,[],203482,,,1610612761,74,66,2024-12-20T02:21:14Z,4970000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:4),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,507.0,,,,,5.0,4.0,1.0,,,,,
509,PT01M47.00S,2024-12-20T02:21:33.5Z,3,REGULAR,foul,personal,['2freethrow'],1630592,,,1610612761,74,66,2024-12-20T02:21:44Z,4980000,False,,,0,,J. Wilson shooting personal FOUL (1 PF) (Olynyk 2 FT),"[1630592, 203482]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Olynyk,203482.0
511,PT01M47.00S,2024-12-20T02:22:02.1Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612761,75,66,2024-12-20T02:22:02Z,5000000,False,,,0,,K. Olynyk Free Throw 1 of 2 (3 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,Made,,,,3.0,,,,,,,,,,,
512,PT01M47.00S,2024-12-20T02:22:17.2Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612761,76,66,2024-12-20T02:22:17Z,5010000,False,,,0,,K. Olynyk Free Throw 2 of 2 (4 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,Made,,,,4.0,,,,,,,,,,,
513,PT01M24.00S,2024-12-20T02:22:41.3Z,3,REGULAR,3pt,Jump Shot,[],1631213,73.9323258869908,13.23529411764706,1610612751,76,66,2024-12-20T02:23:05Z,5020000,False,-184.0,193.0,1,right,MISS T. Martin 26' 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,,,,26.62,Missed,,,,,,,,,,,,,,,
514,PT01M22.00S,2024-12-20T02:22:43.3Z,3,REGULAR,rebound,offensive,[],1630592,,,1610612751,76,66,2024-12-20T02:23:05Z,5030000,False,,,0,,J. Wilson REBOUND (Off:2 Def:0),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,,,,,513.0,,,,,2.0,0.0,2.0,,,,,
515,PT01M18.00S,2024-12-20T02:22:49.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612751,76,66,2024-12-20T02:23:17Z,5040000,False,,,0,,K. Olynyk shooting personal FOUL (4 PF) (Wilson 2 FT),"[203482, 1630592]",1610612761.0,TOR,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1204.0,4.0,0.0,Wilson,1630592.0
517,PT01M18.00S,2024-12-20T02:23:18.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630592,,,1610612751,76,67,2024-12-20T02:23:18Z,5060000,False,,,0,,J. Wilson Free Throw 1 of 2 (5 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Made,,,,5.0,,,,,,,,,,,
518,PT01M18.00S,2024-12-20T02:23:34.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630592,,,1610612751,76,68,2024-12-20T02:23:34Z,5070000,False,,,0,,J. Wilson Free Throw 2 of 2 (6 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Made,,,,6.0,,,,,,,,,,,
519,PT01M07.00S,2024-12-20T02:23:49.0Z,3,REGULAR,turnover,bad pass,[],203482,,,1610612761,76,68,2024-12-20T02:23:57Z,5080000,False,,,0,,K. Olynyk bad pass TURNOVER (2 TO),"[203482, 1630592]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,2.0,Wilson,1630592.0,,,,,,,,,,,,,,,,,
520,PT01M07.00S,2024-12-20T02:23:49.0Z,3,REGULAR,steal,,[],1630592,,,1610612751,76,68,2024-12-20T02:25:24Z,5090000,False,,,0,,J. Wilson STEAL (2 STL),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
521,PT00M47.30S,2024-12-20T02:24:09.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630592,72.61826544021025,81.61764705882352,1610612751,76,68,2024-12-20T02:24:15Z,5100000,False,158.0,205.0,1,right,MISS J. Wilson 25' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,25.88,Missed,,,,,,,,,,,,,,,
522,PT00M43.60S,2024-12-20T02:24:12.8Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,76,68,2024-12-20T02:24:15Z,5110000,False,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,521.0,,,,,3.0,3.0,0.0,,,,,
523,PT00M32.90S,2024-12-20T02:24:23.8Z,3,REGULAR,2pt,Jump Shot,[],203482,8.623521681997373,33.088235294117645,1610612761,76,68,2024-12-20T02:24:27Z,5120000,False,85.0,29.0,1,left,MISS K. Olynyk 8' turnaround fadeaway Shot,[203482],1610612761.0,TOR,turnaround fadeaway,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,,,,8.93,Missed,,,,,,,,,,,,,,,
524,PT00M31.00S,2024-12-20T02:24:25.7Z,3,REGULAR,rebound,defensive,[],1631213,,,1610612751,76,68,2024-12-20T02:24:25Z,5130000,False,,,0,,T. Martin REBOUND (Off:1 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,523.0,,,,,2.0,1.0,1.0,,,,,
525,PT00M26.30S,2024-12-20T02:24:30.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641730,92.59198423127464,2.941176470588235,1610612751,76,68,2024-12-20T02:24:38Z,5140000,False,-235.0,17.0,1,right,MISS N. Clowney running 3PT,[1641730],1610612751.0,BKN,running,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,,23.59,Missed,,,,,,,,,,,,,,,
526,PT00M23.90S,2024-12-20T02:24:32.9Z,3,REGULAR,rebound,offensive,[],1631213,,,1610612751,76,68,2024-12-20T02:24:38Z,5150000,False,,,0,,T. Martin REBOUND (Off:2 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Left Corner 3,24+ Left,,,,,,,,525.0,,,,,3.0,1.0,2.0,,,,,
