actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,shotResult,pointsTotal,area,areaDetail,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId
429,PT06M00.00S,2025-02-13T02:08:07.0Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,54,90,2025-02-13T02:08:10Z,4230000,False,,,0,,S. Barnes REBOUND (Off:0 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,428.0,6.0,6.0,0.0,,,,
430,PT06M00.00S,2025-02-13T02:08:15.3Z,3,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,54,90,2025-02-13T02:20:21Z,4240000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (4 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,1830.0,,,,,Mid-Range,8-16 Right,,,,,4.0,,,,,,,,,,
431,PT05M58.00S,2025-02-13T02:08:29.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630241,5.995400788436268,52.20588235294118,1610612739,54,92,2025-02-13T02:18:55Z,4250000,False,-11.0,4.0,1,left,S. Merrill finger roll Layup (16 PTS),[1630241],1610612739.0,CLE,finger roll,,,Merrill,S. Merrill,,,,,,,,Made,16.0,Restricted Area,0-8 Center,1.17,,,,,,,,,,,,,,
433,PT05M35.00S,2025-02-13T02:08:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,81.02825229960578,48.28431372549019,1610612761,56,92,2025-02-13T02:15:55Z,4270000,False,-9.0,126.0,1,right,S. Barnes 12' Jump Shot (10 PTS) (J. Walter 1 AST),"[1630567, 1642266]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,10.0,In The Paint (Non-RA),8-16 Center,12.61,J. Walter,1642266.0,1.0,,,,,,,,,,,
435,PT05M19.00S,2025-02-13T02:09:06.9Z,3,REGULAR,3pt,Jump Shot,[],1629631,5.995400788436268,2.450980392156863,1610612739,56,95,2025-02-13T02:09:13Z,4290000,False,238.0,4.0,1,left,D. Hunter 3PT  (9 PTS) (M. Strus 6 AST),"[1629631, 1629622]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,9.0,Right Corner 3,24+ Right,23.77,M. Strus,1629622.0,6.0,,,,,,,,,,,
437,PT05M02.00S,2025-02-13T02:09:24.8Z,3,REGULAR,2pt,Jump Shot,[],1630567,75.50919842312747,54.90196078431373,1610612761,58,95,2025-02-13T02:09:32Z,4310000,False,25.0,178.0,1,right,S. Barnes 17' pullup Jump Shot (12 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,,,,Made,12.0,Mid-Range,16-24 Center,17.94,,,,,,,,,,,,,,
438,PT04M39.00S,2025-02-13T02:09:47.3Z,3,REGULAR,3pt,Jump Shot,[],1629631,23.73521681997372,13.725490196078432,1610612739,58,95,2025-02-13T02:09:52Z,4320000,False,181.0,171.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Missed,,Above the Break 3,24+ Right Center,24.9,,,,,,,,,,,,,,
439,PT04M37.00S,2025-02-13T02:09:49.3Z,3,REGULAR,rebound,offensive,[],1629636,,,1610612739,58,95,2025-02-13T02:09:52Z,4330000,False,,,0,,D. Garland REBOUND (Off:1 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,438.0,2.0,1.0,1.0,,,,
440,PT04M36.00S,2025-02-13T02:09:52.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,5.995400788436268,5.147058823529411,1610612739,58,95,2025-02-13T02:23:47Z,4340000,False,224.0,4.0,1,left,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Missed,,Right Corner 3,24+ Right,22.43,,,,,,,,,,,,,,
441,PT04M34.00S,2025-02-13T02:09:54.3Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,58,95,2025-02-13T02:23:47Z,4350000,False,,,0,,S. Barnes REBOUND (Off:0 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,440.0,7.0,7.0,0.0,,,,
442,PT04M28.00S,2025-02-13T02:09:58.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630534,94.82588699080158,52.20588235294118,1610612761,60,95,2025-02-13T02:24:07Z,4360000,False,11.0,-4.0,1,right,O. Agbaji running DUNK (6 PTS) (S. Barnes 4 AST),"[1630534, 1630567]",1610612761.0,TOR,running,,,Agbaji,O. Agbaji,,,,,,,,Made,6.0,Restricted Area,0-8 Center,1.17,S. Barnes,1630567.0,4.0,,,,,,,,,,,
445,PT04M07.00S,2025-02-13T02:10:23.6Z,3,REGULAR,substitution,out,[],1629622,,,1610612739,60,95,2025-02-13T02:10:28Z,4390000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M07.00S,2025-02-13T02:10:23.6Z,3,REGULAR,substitution,in,[],1642281,,,1610612739,60,95,2025-02-13T02:10:28Z,4400000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M07.00S,2025-02-13T02:10:23.6Z,3,REGULAR,substitution,out,[],1630567,,,1610612739,60,95,2025-02-13T02:10:37Z,4410000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M07.00S,2025-02-13T02:10:23.6Z,3,REGULAR,substitution,in,[],1629628,,,1610612739,60,95,2025-02-13T02:10:37Z,4420000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M04.00S,2025-02-13T02:10:55.0Z,3,REGULAR,3pt,Jump Shot,[],1630241,6.783837056504599,96.81372549019608,1610612739,60,95,2025-02-13T02:11:03Z,4430000,False,-234.0,11.0,1,left,MISS S. Merrill step back 3PT,[1630241],1610612739.0,CLE,step back,,,Merrill,S. Merrill,,,,,,,,Missed,,Left Corner 3,24+ Left,23.44,,,,,,,,,,,,,,
450,PT04M02.00S,2025-02-13T02:10:57.0Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,60,95,2025-02-13T02:11:03Z,4440000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,449.0,2.0,2.0,0.0,,,,
451,PT03M56.00S,2025-02-13T02:11:02.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630534,92.9862023653088,47.794117647058826,1610612761,60,95,2025-02-13T02:11:11Z,4450000,False,-11.0,13.0,1,right,MISS O. Agbaji running reverse Layup,[1630534],1610612761.0,TOR,running reverse,,,Agbaji,O. Agbaji,,,,,,,,Missed,,Restricted Area,0-8 Center,1.73,,,,,,,,,,,,,,
452,PT03M54.00S,2025-02-13T02:11:04.8Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,60,95,2025-02-13T02:11:11Z,4460000,False,,,0,,J. Allen REBOUND (Off:2 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,451.0,8.0,6.0,2.0,,,,
453,PT03M42.00S,2025-02-13T02:11:16.1Z,3,REGULAR,3pt,Jump Shot,[],1628386,32.14520367936925,60.5392156862745,1610612739,60,95,2025-02-13T02:11:23Z,4470000,False,-53.0,250.0,1,left,MISS J. Allen 25' 3PT,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,Above the Break 3,24+ Center,25.52,,,,,,,,,,,,,,
454,PT03M38.00S,2025-02-13T02:11:20.1Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,60,95,2025-02-13T02:11:23Z,4480000,False,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,453.0,3.0,3.0,0.0,,,,
455,PT03M29.00S,2025-02-13T02:11:30.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,85.3646517739816,38.48039215686275,1610612761,62,95,2025-02-13T02:11:37Z,4490000,False,-58.0,85.0,1,right,R. Barrett 10' driving floating Jump Shot (13 PTS),[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,,,,Made,13.0,In The Paint (Non-RA),8-16 Left,10.28,,,,,,,,,,,,,,
456,PT03M29.00S,2025-02-13T02:11:42.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612739,62,95,2025-02-13T02:11:42Z,4500000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M29.00S,2025-02-13T02:12:39.9Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,62,95,2025-02-13T02:12:56Z,4510000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M29.00S,2025-02-13T02:12:39.9Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,62,95,2025-02-13T02:12:56Z,4520000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M29.00S,2025-02-13T02:12:39.9Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,62,95,2025-02-13T02:12:56Z,4530000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M29.00S,2025-02-13T02:12:39.9Z,3,REGULAR,substitution,in,[],1628378,,,1610612739,62,95,2025-02-13T02:12:56Z,4540000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M18.00S,2025-02-13T02:13:22.7Z,3,REGULAR,3pt,Jump Shot,[],1629631,22.026938239159,88.48039215686273,1610612739,62,98,2025-02-13T02:13:28Z,4550000,False,-192.0,155.0,1,left,D. Hunter 24' 3PT  (12 PTS) (D. Mitchell 3 AST),"[1629631, 1628378]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,12.0,Above the Break 3,24+ Left Center,24.68,D. Mitchell,1628378.0,3.0,,,,,,,,,,,
463,PT03M01.00S,2025-02-13T02:13:38.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,83.13074901445466,44.6078431372549,1610612761,64,98,2025-02-13T02:26:39Z,4570000,False,-27.0,106.0,1,right,R. Barrett 10' driving floating Jump Shot (15 PTS) (O. Robinson 2 AST),"[1629628, 1631115]",1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,,,,Made,15.0,In The Paint (Non-RA),8-16 Center,10.95,O. Robinson,1631115.0,2.0,,,,,,,,,,,
465,PT02M40.00S,2025-02-13T02:13:59.6Z,3,REGULAR,2pt,Jump Shot,[],1628378,26.62614980289093,51.225490196078425,1610612739,64,98,2025-02-13T02:14:05Z,4590000,False,-6.0,198.0,1,left,MISS D. Mitchell 19' step back Shot,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,,,,Missed,,Mid-Range,16-24 Center,19.79,,,,,,,,,,,,,,
466,PT02M36.00S,2025-02-13T02:14:03.2Z,3,REGULAR,rebound,defensive,[],1631115,,,1610612761,64,98,2025-02-13T02:14:03Z,4600000,False,,,0,,O. Robinson REBOUND (Off:1 Def:1),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,465.0,2.0,1.0,1.0,,,,
467,PT02M32.00S,2025-02-13T02:14:08.7Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642347,88.51839684625493,56.86274509803921,1610612761,66,98,2025-02-13T02:27:18Z,4610000,False,34.0,55.0,1,right,J. Shead 6' driving floating bank Jump Shot (2 PTS),[1642347],1610612761.0,TOR,driving floating bank,,,Shead,J. Shead,,,,,,,,Made,2.0,In The Paint (Non-RA),0-8 Center,6.52,,,,,,,,,,,,,,
468,PT02M12.00S,2025-02-13T02:14:28.9Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612739,66,98,2025-02-13T02:14:37Z,4620000,False,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 1642347]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,2.0,Shead,1642347.0,,,,,,,,
469,PT02M12.00S,2025-02-13T02:14:28.9Z,3,REGULAR,steal,,[],1642347,,,1610612761,66,98,2025-02-13T02:14:32Z,4630000,False,,,0,,J. Shead STEAL (1 STL),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,
470,PT02M09.00S,2025-02-13T02:14:34.9Z,3,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612761,66,98,2025-02-13T02:14:51Z,4640000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Barrett 2 FT),"[1628378, 1629628]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,1830.0,2.0,0.0,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,Barrett,1629628.0
472,PT02M09.00S,2025-02-13T02:15:01.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629628,,,1610612761,66,98,2025-02-13T02:15:01Z,4660000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
473,PT02M09.00S,2025-02-13T02:15:01.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,66,98,2025-02-13T02:15:01Z,4670000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,472.0,,,,,,,
474,PT02M09.00S,2025-02-13T02:15:02.8Z,3,REGULAR,substitution,out,[],1642347,,,1610612761,66,98,2025-02-13T02:15:09Z,4680000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M09.00S,2025-02-13T02:15:02.8Z,3,REGULAR,substitution,in,[],1630193,,,1610612761,66,98,2025-02-13T02:15:09Z,4690000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M09.00S,2025-02-13T02:15:17.9Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629628,,,1610612761,67,98,2025-02-13T02:15:17Z,4700000,False,,,0,,R. Barrett Free Throw 2 of 2 (16 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
477,PT01M58.00S,2025-02-13T02:15:33.2Z,3,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612739,67,98,2025-02-13T02:15:42Z,4710000,False,,,0,,D. Hunter step out-of-bounds TURNOVER (1 TO),[1629631],1610612739.0,CLE,step,,,Hunter,D. Hunter,,,,,1628171.0,,,,,Right Corner 3,24+ Right,,,,,1.0,,,,,,,,,,
478,PT01M45.00S,2025-02-13T02:15:59.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612761,67,98,2025-02-13T02:16:08Z,4720000,False,,,0,,E. Mobley shooting personal FOUL (5 PF) (Agbaji 2 FT),"[1630596, 1630534]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,1628171.0,5.0,0.0,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,Agbaji,1630534.0
480,PT01M45.00S,2025-02-13T02:16:24.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630534,,,1610612761,67,98,2025-02-13T02:16:24Z,4740000,False,,,0,,MISS O. Agbaji Free Throw 1 of 2,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
481,PT01M45.00S,2025-02-13T02:16:24.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,67,98,2025-02-13T02:16:24Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,480.0,,,,,,,
482,PT01M45.00S,2025-02-13T02:16:38.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630534,,,1610612761,68,98,2025-02-13T02:16:38Z,4760000,False,,,0,,O. Agbaji Free Throw 2 of 2 (7 PTS),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
483,PT01M33.00S,2025-02-13T02:16:51.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,17.821944809461236,49.754901960784316,1610612739,68,98,2025-02-13T02:30:13Z,4770000,False,1.0,115.0,1,left,MISS D. Hunter 11' step back Shot,[1629631],1610612739.0,CLE,step back,,,Hunter,D. Hunter,,,,,,,,Missed,,In The Paint (Non-RA),8-16 Center,11.5,,,,,,,,,,,,,,
484,PT01M30.00S,2025-02-13T02:16:54.4Z,3,REGULAR,rebound,offensive,[],1628378,,,1610612739,68,98,2025-02-13T02:30:13Z,4780000,False,,,0,,D. Mitchell REBOUND (Off:2 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,483.0,4.0,2.0,2.0,,,,
485,PT01M27.00S,2025-02-13T02:16:57.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630241,5.338370565045992,10.049019607843137,1610612739,68,98,2025-02-13T02:17:03Z,4790000,False,200.0,-2.0,1,left,MISS S. Merrill 19' Jump Shot,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,Missed,,Mid-Range,16-24 Right,19.98,,,,,,,,,,,,,,
486,PT01M26.00S,2025-02-13T02:16:58.3Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,68,98,2025-02-13T02:31:10Z,4800000,False,,,0,,E. Mobley REBOUND (Off:3 Def:10),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,485.0,13.0,10.0,3.0,,,,
487,PT01M25.00S,2025-02-13T02:17:01.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630596,5.590000152587891,50.0,1610612739,68,98,2025-02-13T02:31:32Z,4810000,False,0.0,0.0,1,left,MISS E. Mobley tip Layup,[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,,,,Missed,,Restricted Area,0-8 Center,0.0,,,,,,,,,,,,,,
488,PT01M24.00S,2025-02-13T02:17:02.4Z,3,REGULAR,rebound,defensive,[],1642266,,,1610612761,68,98,2025-02-13T02:31:32Z,4820000,False,,,0,,J. Walter REBOUND (Off:0 Def:2),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,487.0,2.0,2.0,0.0,,,,
489,PT01M16.00S,2025-02-13T02:17:08.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,82.34231274638634,47.05882352941176,1610612761,70,98,2025-02-13T02:17:13Z,4830000,False,-15.0,113.0,1,right,I. Quickley 11' driving floating Jump Shot (11 PTS),[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,,,,Made,11.0,In The Paint (Non-RA),8-16 Center,11.44,,,,,,,,,,,,,,
490,PT01M03.00S,2025-02-13T02:17:21.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,17.16491458607096,43.38235294117647,1610612739,70,100,2025-02-13T02:17:28Z,4840000,False,33.0,109.0,1,left,D. Mitchell 11' driving floating Jump Shot (16 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,,,,Made,16.0,In The Paint (Non-RA),8-16 Center,11.38,,,,,,,,,,,,,,
491,PT00M53.70S,2025-02-13T02:17:34.8Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630596,,,1610612761,70,100,2025-02-13T02:17:51Z,4850000,False,,,0,,E. Mobley defensive-3-second technical FOUL (1 Tech),[1630596],1610612739.0,CLE,defensive-3-second,,,Mobley,E. Mobley,,,,,1830.0,5.0,1.0,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,
492,PT00M53.70S,2025-02-13T02:18:00.7Z,3,REGULAR,freethrow,1 of 1,[],1630193,,,1610612761,71,100,2025-02-13T02:18:00Z,4860000,False,,,0,,I. Quickley technical Free Throw 1 of 1 (12 PTS),[1630193],1610612761.0,TOR,technical,,,Quickley,I. Quickley,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
493,PT00M44.30S,2025-02-13T02:18:26.3Z,3,REGULAR,3pt,Jump Shot,[],1630534,79.71419185282524,6.372549019607843,1610612761,74,100,2025-02-13T02:18:31Z,4870000,False,-218.0,138.0,1,right,O. Agbaji 25' 3PT  (10 PTS) (R. Barrett 4 AST),"[1630534, 1629628]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,Made,10.0,Above the Break 3,24+ Left Center,25.82,R. Barrett,1629628.0,4.0,,,,,,,,,,,
495,PT00M33.60S,2025-02-13T02:18:43.6Z,3,REGULAR,3pt,Jump Shot,[],1630596,32.276609724047304,51.225490196078425,1610612739,74,100,2025-02-13T02:18:50Z,4890000,False,-6.0,251.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,Above the Break 3,24+ Center,25.1,,,,,,,,,,,,,,
496,PT00M32.60S,2025-02-13T02:18:44.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,74,100,2025-02-13T02:18:50Z,4900000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,495.0,,,,,,,
497,PT00M32.60S,2025-02-13T02:18:50.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642281,,,1610612761,74,100,2025-02-13T02:19:02Z,4910000,False,,,0,,J. Tyson loose ball personal FOUL (1 PF) (Agbaji 2 FT),"[1642281, 1630534]",1610612739.0,CLE,loose ball,,,Tyson,J. Tyson,,,,,1628171.0,1.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,Agbaji,1630534.0
499,PT00M32.60S,2025-02-13T02:19:19.9Z,3,REGULAR,freethrow,1 of 2,[],1630534,,,1610612761,75,100,2025-02-13T02:19:19Z,4930000,False,,,0,,O. Agbaji Free Throw 1 of 2 (11 PTS),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
500,PT00M32.60S,2025-02-13T02:19:41.1Z,3,REGULAR,freethrow,2 of 2,[],1630534,,,1610612761,76,100,2025-02-13T02:19:41Z,4940000,False,,,0,,O. Agbaji Free Throw 2 of 2 (12 PTS),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
501,PT00M14.60S,2025-02-13T02:20:05.9Z,3,REGULAR,3pt,Jump Shot,[],1629631,27.677398160315374,76.47058823529412,1610612739,76,100,2025-02-13T02:20:11Z,4950000,False,-132.0,208.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Missed,,Above the Break 3,24+ Left Center,24.63,,,,,,,,,,,,,,
502,PT00M11.20S,2025-02-13T02:20:09.3Z,3,REGULAR,rebound,defensive,[],1642266,,,1610612761,76,100,2025-02-13T02:20:09Z,4960000,False,,,0,,J. Walter REBOUND (Off:0 Def:3),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,501.0,3.0,3.0,0.0,,,,
503,PT00M09.50S,2025-02-13T02:20:12.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629628,93.77463863337714,50.0,1610612761,78,100,2025-02-13T02:20:19Z,4970000,False,0.0,6.0,1,right,R. Barrett running DUNK (18 PTS) (J. Walter 2 AST),"[1629628, 1642266]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,,,,Made,18.0,Restricted Area,0-8 Center,0.6,J. Walter,1642266.0,2.0,,,,,,,,,,,
505,PT00M01.80S,2025-02-13T02:20:20.4Z,3,REGULAR,3pt,Jump Shot,[],1629631,24.129434954007884,14.215686274509803,1610612739,78,100,2025-02-13T02:20:26Z,4990000,False,179.0,174.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Missed,,Above the Break 3,24+ Right Center,24.98,,,,,,,,,,,,,,
506,PT00M01.80S,2025-02-13T02:20:20.4Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,78,100,2025-02-13T02:20:26Z,5000000,False,,,0,,E. Mobley REBOUND (Off:4 Def:10),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,505.0,14.0,10.0,4.0,,,,
507,PT00M00.20S,2025-02-13T02:20:25.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630596,5.590000152587891,50.0,1610612739,78,100,2025-02-13T02:20:30Z,5010000,False,0.0,0.0,1,left,MISS E. Mobley tip Layup,[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,,,,Missed,,Restricted Area,0-8 Center,0.0,,,,,,,,,,,,,,
508,PT00M00.10S,2025-02-13T02:20:25.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,78,100,2025-02-13T02:20:30Z,5020000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,507.0,,,,,,,
509,PT00M00.00S,2025-02-13T02:20:27.4Z,3,REGULAR,period,end,[],0,,,1610612739,78,100,2025-02-13T02:20:27Z,5030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
