actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
641,PT02M45.00S,2021-12-18T02:58:57.0Z,4,REGULAR,freethrow,1 of 1,[],1629057,,,1610612738,100,107,2021-12-18T02:58:57Z,6360000,,,0,,R. Williams III Free Throw 1 of 1 (7 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
642,PT02M21.00S,2021-12-18T02:59:25.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612744,100,107,2021-12-18T02:59:30Z,6370000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,,,,,
643,PT02M08.00S,2021-12-18T02:59:58.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,13.485545335085414,5.392156862745098,1610612738,100,107,2021-12-18T03:00:06Z,6380000,223.0,74.0,1,left,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.51,Missed,,,,,,,,,,,,,,,,,,,
644,PT02M05.00S,2021-12-18T03:00:01.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,100,107,2021-12-18T03:00:06Z,6390000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,643.0,,,,,,,,,,,,,,,,,,
645,PT02M05.00S,2021-12-18T03:00:06.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612738,100,107,2021-12-18T03:05:48Z,6400000,,,0,,D. Green loose ball personal FOUL (5 PF) (Williams III 2 FT),"[203110, 1629057]",1610612744.0,GSW,loose ball,,,Green,D. Green,,,,,,,,,,,,204059.0,,,,,,,5.0,0.0,Williams III,1629057.0,,,
647,PT02M05.00S,2021-12-18T03:00:37.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629057,,,1610612738,100,107,2021-12-18T03:08:51Z,6425000,,,0,,MISS R. Williams III Free Throw 1 of 2,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Missed,,,,,,,,,,,,,,,,,,,
648,PT02M05.00S,2021-12-18T03:00:37.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,100,107,2021-12-18T03:08:51Z,6432500,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,647.0,,,,,,,,,,,,,,,,,,
651,PT02M05.00S,2021-12-18T03:00:37.7Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629057,,,1610612738,100,107,2021-12-18T03:08:51Z,6436250,,,0,,MISS R. Williams III Free Throw 2 of 2,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Missed,,,,,,,,,,,,,,,,,,,
675,PT02M05.00S,2021-12-18T03:00:37.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,100,107,2021-12-18T03:09:01Z,6438125,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,651.0,,,,,,,,,,,,,,,,,,
649,PT02M05.00S,2021-12-18T03:00:52.5Z,4,REGULAR,substitution,out,[],2738,,,1610612738,100,107,2021-12-18T03:00:58Z,6440000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT02M05.00S,2021-12-18T03:00:52.5Z,4,REGULAR,substitution,in,[],1627814,,,1610612738,100,107,2021-12-18T03:00:58Z,6450000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT02M03.00S,2021-12-18T03:02:00.8Z,4,REGULAR,jumpball,recovered,[],1628369,,,1610612738,100,107,2021-12-18T03:07:53Z,6455000,,,0,,Jump Ball M. Smart vs. D. Lee: Tip to J. Tatum,"[1628369, 203935, 1627814]",1610612738.0,BOS,heldball,J. Tatum,1628369.0,Tatum,J. Tatum,Smart,203935.0,Lee,1627814.0,,,,,,,,,,,,,,,,,,,,,
655,PT01M56.00S,2021-12-18T03:02:04.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201939,,,1610612738,100,107,2021-12-18T03:02:16Z,6470000,,,0,,S. Curry shooting personal FOUL (5 PF) (Richardson 2 FT),"[201939, 1626196]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,,,,,,,,204058.0,,,,,,,5.0,0.0,Richardson,1626196.0,,,
657,PT01M56.00S,2021-12-18T03:02:34.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626196,,,1610612738,101,107,2021-12-18T03:05:59Z,6490000,,,0,,J. Richardson Free Throw 1 of 2 (14 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
658,PT01M56.00S,2021-12-18T03:02:34.3Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626196,,,1610612738,102,107,2021-12-18T03:05:59Z,6500000,,,0,,J. Richardson Free Throw 2 of 2 (15 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
659,PT01M42.00S,2021-12-18T03:03:05.5Z,4,REGULAR,3pt,Jump Shot,[],203490,73.9323258869908,15.686274509803921,1610612744,102,107,2021-12-18T03:03:28Z,6510000,-172.0,193.0,1,right,MISS O. Porter Jr. 25' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
660,PT01M39.00S,2021-12-18T03:03:08.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,102,107,2021-12-18T03:03:08Z,6520000,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,659.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
661,PT01M20.00S,2021-12-18T03:03:27.7Z,4,REGULAR,3pt,Jump Shot,[],1628369,29.911300919842315,20.833333333333336,1610612738,102,107,2021-12-18T03:03:40Z,6530000,146.0,229.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.12,Missed,,,,,,,,,,,,,,,,,,,
662,PT01M17.00S,2021-12-18T03:03:30.7Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,102,107,2021-12-18T03:03:40Z,6540000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:7),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,661.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
663,PT00M58.90S,2021-12-18T03:03:49.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,86.81011826544021,39.46078431372549,1610612744,102,107,2021-12-18T03:10:36Z,6550000,-53.0,71.0,1,right,MISS S. Curry 8' driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,8.88,Missed,,,,,,,,,,,,,,,,,,,
664,PT00M55.80S,2021-12-18T03:03:52.6Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,102,107,2021-12-18T03:03:52Z,6560000,,,0,,R. Williams III REBOUND (Off:5 Def:6),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,663.0,11.0,6.0,5.0,,,,,,,,,,,,,,,
665,PT00M50.90S,2021-12-18T03:03:57.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,7.966491458607096,56.61764705882353,1610612738,104,107,2021-12-18T03:04:11Z,6570000,-33.0,22.0,1,left,J. Brown running Layup (20 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,4.0,Made,,,,,20.0,,,,,,,,,,,,,,
666,PT00M35.00S,2021-12-18T03:04:18.4Z,4,REGULAR,2pt,Jump Shot,[],201939,77.7431011826544,37.745098039215684,1610612744,104,109,2021-12-18T03:04:25Z,6580000,-61.0,157.0,1,right,S. Curry 16' driving floating Jump Shot (30 PTS),[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,16.83,Made,,,,,30.0,,,,,,,,,,,,,,
667,PT00M34.70S,2021-12-18T03:04:27.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,104,109,2021-12-18T03:04:27Z,6590000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M34.70S,2021-12-18T03:05:19.9Z,4,REGULAR,substitution,out,[],201939,,,1610612738,104,109,2021-12-18T03:05:59Z,6600000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M34.70S,2021-12-18T03:05:19.9Z,4,REGULAR,substitution,out,[],203490,,,1610612738,104,109,2021-12-18T03:05:59Z,6610000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M34.70S,2021-12-18T03:05:19.9Z,4,REGULAR,substitution,out,[],1627814,,,1610612738,104,109,2021-12-18T03:05:59Z,6620000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M34.70S,2021-12-18T03:05:19.9Z,4,REGULAR,substitution,in,[],1627780,,,1610612738,104,109,2021-12-18T03:05:59Z,6630000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M34.70S,2021-12-18T03:05:19.9Z,4,REGULAR,substitution,in,[],1626172,,,1610612738,104,109,2021-12-18T03:05:59Z,6640000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M34.70S,2021-12-18T03:05:19.9Z,4,REGULAR,substitution,in,[],2738,,,1610612738,104,109,2021-12-18T03:05:59Z,6650000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M18.90S,2021-12-18T03:06:25.0Z,4,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,104,109,2021-12-18T03:06:37Z,6660000,,,0,,J. Brown lost ball out-of-bounds TURNOVER (5 TO),[1627759],1610612738.0,BOS,lost ball,,,Brown,J. Brown,,,,,,,,,,,,204058.0,5.0,,,,,,,,,,,,
676,PT00M18.90S,2021-12-18T03:06:30.8Z,4,REGULAR,substitution,out,[],1629057,,,1610612744,104,109,2021-12-18T03:06:57Z,6670000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M18.90S,2021-12-18T03:06:30.8Z,4,REGULAR,substitution,out,[],203110,,,1610612744,104,109,2021-12-18T03:06:57Z,6680000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M18.90S,2021-12-18T03:06:30.8Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,104,109,2021-12-18T03:06:57Z,6690000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M18.90S,2021-12-18T03:06:30.8Z,4,REGULAR,substitution,out,[],2738,,,1610612744,104,109,2021-12-18T03:06:57Z,6700000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M18.90S,2021-12-18T03:06:30.8Z,4,REGULAR,substitution,in,[],1630174,,,1610612744,104,109,2021-12-18T03:06:57Z,6710000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M18.90S,2021-12-18T03:06:30.8Z,4,REGULAR,substitution,in,[],1627814,,,1610612744,104,109,2021-12-18T03:06:57Z,6720000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M18.90S,2021-12-18T03:06:30.8Z,4,REGULAR,substitution,in,[],203490,,,1610612744,104,109,2021-12-18T03:06:57Z,6730000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M18.90S,2021-12-18T03:06:30.8Z,4,REGULAR,substitution,in,[],201939,,,1610612744,104,109,2021-12-18T03:06:57Z,6740000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M18.90S,2021-12-18T03:07:04.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,104,109,2021-12-18T03:07:04Z,6750000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M18.90S,2021-12-18T03:08:19.0Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,104,109,2021-12-18T03:08:32Z,6760000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M18.90S,2021-12-18T03:08:19.0Z,4,REGULAR,substitution,in,[],203110,,,1610612744,104,109,2021-12-18T03:08:32Z,6770000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M10.70S,2021-12-18T03:08:44.5Z,4,REGULAR,foul,personal,[],1627759,,,1610612744,104,109,2021-12-18T03:09:04Z,6780000,,,0,,J. Brown personal FOUL (4 PF),"[1627759, 201939]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,204059.0,,,,,,,4.0,0.0,Curry,201939.0,,,
689,PT00M10.70S,2021-12-18T03:09:09.8Z,4,REGULAR,foul,offensive,['inpenalty'],201939,,,1610612744,104,109,2021-12-18T03:09:26Z,6800000,,,0,,S. Curry charge offensive FOUL (6 PF),"[201939, 203935]",1610612744.0,GSW,charge,,,Curry,S. Curry,,,,,,,,,,,,204058.0,,,,,,,6.0,0.0,Smart,203935.0,,,
691,PT00M10.70S,2021-12-18T03:09:09.8Z,4,REGULAR,turnover,offensive foul,[],201939,,,1610612744,104,109,2021-12-18T03:09:09Z,6820000,,,0,,S. Curry offensive foul TURNOVER (6 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,204058.0,6.0,,,,,,,,,,,,
692,PT00M10.70S,2021-12-18T03:09:29.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,104,109,2021-12-18T03:09:29Z,6830000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M10.70S,2021-12-18T03:10:14.4Z,4,REGULAR,substitution,out,[],1630174,,,1610612738,104,109,2021-12-18T03:10:51Z,6840000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M10.70S,2021-12-18T03:10:14.4Z,4,REGULAR,substitution,out,[],1627814,,,1610612738,104,109,2021-12-18T03:10:51Z,6850000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M10.70S,2021-12-18T03:10:14.4Z,4,REGULAR,substitution,out,[],201939,,,1610612738,104,109,2021-12-18T03:10:51Z,6860000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M10.70S,2021-12-18T03:10:14.4Z,4,REGULAR,substitution,out,[],203490,,,1610612738,104,109,2021-12-18T03:10:51Z,6870000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M10.70S,2021-12-18T03:10:14.4Z,4,REGULAR,substitution,in,[],1629057,,,1610612738,104,109,2021-12-18T03:10:51Z,6880000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M10.70S,2021-12-18T03:10:14.4Z,4,REGULAR,substitution,in,[],1627780,,,1610612738,104,109,2021-12-18T03:10:51Z,6890000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M10.70S,2021-12-18T03:10:14.4Z,4,REGULAR,substitution,in,[],1626172,,,1610612738,104,109,2021-12-18T03:10:51Z,6900000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M10.70S,2021-12-18T03:10:14.4Z,4,REGULAR,substitution,in,[],2738,,,1610612738,104,109,2021-12-18T03:10:51Z,6910000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M08.10S,2021-12-18T03:11:01.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,31.225361366622867,67.15686274509804,1610612738,104,109,2021-12-18T03:12:36Z,6920000,-86.0,241.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
702,PT00M05.00S,2021-12-18T03:11:04.8Z,4,REGULAR,rebound,offensive,[],203935,,,1610612738,104,109,2021-12-18T03:11:04Z,6930000,,,0,,M. Smart REBOUND (Off:1 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,701.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
703,PT00M04.20S,2021-12-18T03:11:05.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203935,28.728646517739815,18.137254901960784,1610612738,107,109,2021-12-18T03:11:12Z,6940000,159.0,218.0,1,left,M. Smart 26' 3PT  (19 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.96,Made,,,,,19.0,,,,,,,,,,,,,,
704,PT00M03.90S,2021-12-18T03:11:15.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,107,109,2021-12-18T03:11:15Z,6950000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M03.90S,2021-12-18T03:12:51.0Z,4,REGULAR,substitution,out,[],1629057,,,1610612744,107,109,2021-12-18T03:13:10Z,6960000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT00M03.90S,2021-12-18T03:12:51.0Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,107,109,2021-12-18T03:13:10Z,6970000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT00M03.90S,2021-12-18T03:12:51.0Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,107,109,2021-12-18T03:13:10Z,6980000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT00M03.90S,2021-12-18T03:12:51.0Z,4,REGULAR,substitution,out,[],2738,,,1610612744,107,109,2021-12-18T03:13:10Z,6990000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M03.90S,2021-12-18T03:12:51.0Z,4,REGULAR,substitution,in,[],1630174,,,1610612744,107,109,2021-12-18T03:13:10Z,7000000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT00M03.90S,2021-12-18T03:12:51.0Z,4,REGULAR,substitution,in,[],1627814,,,1610612744,107,109,2021-12-18T03:13:10Z,7010000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT00M03.90S,2021-12-18T03:12:51.0Z,4,REGULAR,substitution,in,[],1629185,,,1610612744,107,109,2021-12-18T03:13:10Z,7020000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT00M03.90S,2021-12-18T03:12:51.0Z,4,REGULAR,substitution,in,[],203490,,,1610612744,107,109,2021-12-18T03:13:10Z,7030000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT00M03.90S,2021-12-18T03:13:12.1Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,107,109,2021-12-18T03:13:17Z,7040000,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,,
714,PT00M02.80S,2021-12-18T03:13:27.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612744,107,109,2021-12-18T03:17:06Z,7050000,,,0,,J. Richardson take personal FOUL (4 PF) (Lee 2 FT),"[1626196, 1627814]",1610612738.0,BOS,take,,,Richardson,J. Richardson,,,,,,,,,,,,204059.0,,,,,,,4.0,0.0,Lee,1627814.0,,,
716,PT00M02.80S,2021-12-18T03:14:07.3Z,4,REGULAR,freethrow,1 of 2,[],1627814,,,1610612744,107,110,2021-12-18T03:17:06Z,7070000,,,0,,D. Lee Free Throw 1 of 2 (7 PTS),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
723,PT00M02.80S,2021-12-18T03:14:07.3Z,4,REGULAR,freethrow,2 of 2,[],1627814,,,1610612744,107,111,2021-12-18T03:17:06Z,7075000,,,0,,D. Lee Free Throw 2 of 2 (8 PTS),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
717,PT00M02.80S,2021-12-18T03:14:08.6Z,4,REGULAR,substitution,out,[],1630174,,,1610612738,107,111,2021-12-18T03:16:52Z,7080000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT00M02.80S,2021-12-18T03:14:08.6Z,4,REGULAR,substitution,out,[],1629185,,,1610612738,107,111,2021-12-18T03:16:52Z,7090000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT00M02.80S,2021-12-18T03:14:08.6Z,4,REGULAR,substitution,out,[],203490,,,1610612738,107,111,2021-12-18T03:16:52Z,7100000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
720,PT00M02.80S,2021-12-18T03:14:08.6Z,4,REGULAR,substitution,in,[],1629057,,,1610612738,107,111,2021-12-18T03:16:52Z,7110000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT00M02.80S,2021-12-18T03:14:08.6Z,4,REGULAR,substitution,in,[],1626172,,,1610612738,107,111,2021-12-18T03:16:52Z,7120000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
722,PT00M02.80S,2021-12-18T03:14:08.6Z,4,REGULAR,substitution,in,[],2738,,,1610612738,107,111,2021-12-18T03:16:52Z,7130000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
724,PT00M00.00S,2021-12-18T03:14:54.3Z,4,REGULAR,3pt,Jump Shot,[],1628369,33.85348226018397,29.65686274509804,1610612738,107,111,2021-12-18T03:15:42Z,7135000,102.0,266.0,1,left,MISS J. Tatum 28' running 3PT,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,28.45,Missed,,,,,,,,,,,,,,,,,,,
725,PT00M00.00S,2021-12-18T03:14:54.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,107,111,2021-12-18T03:15:42Z,7137500,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,724.0,,,,,,,,,,,,,,,,,,
726,PT00M00.00S,2021-12-18T03:14:57.9Z,4,REGULAR,period,end,[],0,,,1610612738,107,111,2021-12-18T03:14:57Z,7170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT00M00.00S,2021-12-18T03:15:13.5Z,4,REGULAR,game,end,[],0,,,0,107,111,2021-12-18T03:15:13Z,7180000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
