actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
597,PT00M51.70S,2025-04-09T04:44:22.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,119,108,2025-04-09T04:44:22Z,5940000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,596.0,,,,,,,,,,
598,PT00M51.70S,2025-04-09T04:44:23.6Z,4,REGULAR,substitution,out,[],201935,,,1610612746,119,108,2025-04-09T04:44:51Z,5950000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,
599,PT00M51.70S,2025-04-09T04:44:23.6Z,4,REGULAR,substitution,out,[],1627739,,,1610612746,119,108,2025-04-09T04:44:51Z,5960000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,,,,,,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,
600,PT00M51.70S,2025-04-09T04:44:23.6Z,4,REGULAR,substitution,out,[],1626181,,,1610612746,119,108,2025-04-09T04:44:51Z,5970000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,,,,,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,
601,PT00M51.70S,2025-04-09T04:44:23.6Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,119,108,2025-04-09T04:44:51Z,5980000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
602,PT00M51.70S,2025-04-09T04:44:23.6Z,4,REGULAR,substitution,in,[],1642280,,,1610612746,119,108,2025-04-09T04:44:51Z,5990000,False,,,0,,SUB in: T. Flowers,[1642280],1610612746.0,LAC,,,,,,,,,,,,Flowers,T. Flowers,,,,,,,,,,,,,,,,,
603,PT00M51.70S,2025-04-09T04:44:23.6Z,4,REGULAR,substitution,in,[],1641757,,,1610612746,119,108,2025-04-09T04:44:51Z,6000000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,,,,,,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,
604,PT00M51.70S,2025-04-09T04:44:23.6Z,4,REGULAR,substitution,in,[],1642353,,,1610612746,119,108,2025-04-09T04:44:51Z,6010000,False,,,0,,SUB in: C. Christie,[1642353],1610612746.0,LAC,,,,,,,,,,,,Christie,C. Christie,,,,,,,,,,,,,,,,,
605,PT00M51.70S,2025-04-09T04:44:23.6Z,4,REGULAR,substitution,in,[],1641738,,,1610612746,119,108,2025-04-09T04:44:51Z,6020000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,,,,,,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,
606,PT00M51.70S,2025-04-09T04:44:55.8Z,4,REGULAR,freethrow,2 of 2,[],203992,,,1610612746,120,108,2025-04-09T04:44:55Z,6030000,False,,,0,,B. Bogdanović Free Throw 2 of 2 (17 PTS),[203992],1610612746.0,LAC,,,,,,,,,,Made,17.0,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,
607,PT00M47.10S,2025-04-09T04:45:05.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631104,6.389618922470433,50.245098039215684,1610612759,120,110,2025-04-09T04:45:10Z,6040000,False,-1.0,8.0,1,left,B. Wesley driving DUNK (8 PTS),[1631104],1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,0.77,Made,8.0,Wesley,B. Wesley,,,,,,,,,,,,,,,,,
608,PT00M41.00S,2025-04-09T04:45:15.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631104,,,1610612746,120,110,2025-04-09T04:45:21Z,6050000,False,,,0,,B. Wesley shooting personal FOUL (3 PF) (Bogdanović 2 FT),"[1631104, 203992]",1610612759.0,SAS,shooting,,,,,,Restricted Area,0-8 Center,,,,Wesley,B. Wesley,,,,,,,,,,,202049.0,3.0,0.0,Bogdanović,203992.0,,
610,PT00M41.00S,2025-04-09T04:45:39.5Z,4,REGULAR,freethrow,1 of 2,[],203992,,,1610612746,121,110,2025-04-09T04:45:39Z,6070000,False,,,0,,B. Bogdanović Free Throw 1 of 2 (18 PTS),[203992],1610612746.0,LAC,,,,,,,,,,Made,18.0,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,
611,PT00M41.00S,2025-04-09T04:45:53.3Z,4,REGULAR,freethrow,2 of 2,[],203992,,,1610612746,122,110,2025-04-09T04:45:53Z,6080000,False,,,0,,B. Bogdanović Free Throw 2 of 2 (19 PTS),[203992],1610612746.0,LAC,,,,,,,,,,Made,19.0,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,
612,PT00M29.70S,2025-04-09T04:46:07.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,7.046649145860711,45.34313725490196,1610612759,122,110,2025-04-09T04:46:13Z,6090000,False,23.0,14.0,1,left,MISS B. Wesley driving Layup,[1631104],1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,2.7,Missed,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,
613,PT00M27.60S,2025-04-09T04:46:09.2Z,4,REGULAR,rebound,offensive,[],1631127,,,1610612759,122,110,2025-04-09T04:46:13Z,6100000,False,,,0,,H. Ingram REBOUND (Off:1 Def:1),[1631127],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Ingram,H. Ingram,,,,,,,612.0,2.0,1.0,1.0,,,,,,,
614,PT00M27.60S,2025-04-09T04:46:11.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631103,6.783837056504599,46.568627450980394,1610612759,122,112,2025-04-09T04:46:16Z,6110000,False,17.0,11.0,1,left,M. Branham driving Layup (7 PTS) (H. Ingram 1 AST),"[1631103, 1631127]",1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,2.06,Made,7.0,Branham,M. Branham,,,,H. Ingram,1631127.0,1.0,,,,,,,,,,,
616,PT00M22.80S,2025-04-09T04:46:18.8Z,4,REGULAR,turnover,lost ball,[],1641757,,,1610612746,122,112,2025-04-09T04:46:24Z,6130000,False,,,0,,J. Miller lost ball TURNOVER (1 TO),"[1641757, 1631127]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Miller,J. Miller,1.0,Ingram,1631127.0,,,,,,,,,,,,,,
617,PT00M22.80S,2025-04-09T04:46:18.8Z,4,REGULAR,steal,,[],1631127,,,1610612759,122,112,2025-04-09T04:50:17Z,6140000,False,,,0,,H. Ingram STEAL (1 STL),[1631127],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Ingram,H. Ingram,,,,,,,,,,,,,,,,,
618,PT00M15.60S,2025-04-09T04:46:25.9Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631103,27.414586070959263,75.98039215686273,1610612759,122,112,2025-04-09T04:51:14Z,6150000,False,-130.0,205.0,1,left,MISS M. Branham 24' step back 3PT,[1631103],1610612759.0,SAS,step back,,,,,,Above the Break 3,24+ Left Center,24.29,Missed,,Branham,M. Branham,,,,,,,,,,,,,,,,,
619,PT00M12.80S,2025-04-09T04:46:28.7Z,4,REGULAR,rebound,offensive,[],1629162,,,1610612759,122,112,2025-04-09T04:51:14Z,6160000,False,,,0,,J. McLaughlin REBOUND (Off:1 Def:1),[1629162],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,McLaughlin,J. McLaughlin,,,,,,,618.0,2.0,1.0,1.0,,,,,,,
620,PT00M09.00S,2025-04-09T04:46:33.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631103,6.1268068331143235,53.92156862745098,1610612759,122,114,2025-04-09T04:46:36Z,6170000,False,-20.0,5.0,1,left,M. Branham driving Layup (9 PTS) (J. McLaughlin 2 AST),"[1631103, 1629162]",1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,2.03,Made,9.0,Branham,M. Branham,,,,J. McLaughlin,1629162.0,2.0,,,,,,,,,,,
623,PT00M06.80S,2025-04-09T04:46:45.8Z,4,REGULAR,turnover,out-of-bounds,[],1641757,,,1610612746,122,114,2025-04-09T04:46:58Z,6200000,False,,,0,,J. Miller lost ball out-of-bounds TURNOVER (2 TO),[1641757],1610612746.0,LAC,lost ball,,,,,,In The Paint (Non-RA),0-8 Center,,,,Miller,J. Miller,2.0,,,,,,,,,,202049.0,,,,,,
624,PT00M04.60S,2025-04-09T04:46:56.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630561,7.835085413929041,95.34313725490196,1610612759,122,117,2025-04-09T04:47:01Z,6210000,False,-227.0,21.0,1,left,D. Duke Jr. 3PT  (3 PTS) (J. McLaughlin 3 AST),"[1630561, 1629162]",1610612759.0,SAS,,,,,,,Left Corner 3,24+ Left,22.77,Made,3.0,Duke Jr.,D. Duke Jr.,,,,J. McLaughlin,1629162.0,3.0,,,,,,,,,,,
628,PT00M00.00S,2025-04-09T04:47:21.2Z,4,REGULAR,period,end,[],0,,,1610612746,122,117,2025-04-09T04:47:21Z,6250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M00.00S,2025-04-09T04:47:23.7Z,4,REGULAR,game,end,[],0,,,0,122,117,2025-04-09T04:47:23Z,6260000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
