actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
591,PT07M31.00S,2023-11-16T02:37:39.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201572,,,1610612761,90,107,2023-11-16T02:37:46Z,5800000,False,,,0,,B. Lopez shooting personal FOUL (2 PF) (Barnes 2 FT),"[201572, 1630567]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,,,,2.0,0.0,Barnes,1630567.0,,,,,,
593,PT07M31.00S,2023-11-16T02:38:01.4Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,91,107,2023-11-16T02:38:01Z,5820000,False,,,0,,S. Barnes Free Throw 1 of 2 (24 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,,,,,,,24.0,,,,,
594,PT07M31.00S,2023-11-16T02:38:03.0Z,4,REGULAR,substitution,out,[],1629667,,,1610612761,91,107,2023-11-16T02:38:05Z,5830000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M31.00S,2023-11-16T02:38:03.0Z,4,REGULAR,substitution,in,[],1641711,,,1610612761,91,107,2023-11-16T02:38:05Z,5840000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M31.00S,2023-11-16T02:38:03.0Z,4,REGULAR,substitution,out,[],203114,,,1610612761,91,107,2023-11-16T02:38:22Z,5850000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M31.00S,2023-11-16T02:38:03.0Z,4,REGULAR,substitution,in,[],1626192,,,1610612761,91,107,2023-11-16T02:38:22Z,5860000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M31.00S,2023-11-16T02:38:33.7Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,92,107,2023-11-16T02:38:33Z,5870000,False,,,0,,S. Barnes Free Throw 2 of 2 (25 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,,,,,,,25.0,,,,,
599,PT07M19.00S,2023-11-16T02:38:46.7Z,4,REGULAR,3pt,Jump Shot,[],201572,24.52365308804205,87.74509803921569,1610612749,92,107,2023-11-16T02:38:51Z,5880000,False,-189.0,178.0,1,left,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
600,PT07M16.00S,2023-11-16T02:38:49.7Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,92,107,2023-11-16T02:38:51Z,5890000,False,,,0,,C. Boucher REBOUND (Off:5 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,599.0,9.0,4.0,5.0,,,,,,,,,,,,,,
601,PT07M08.00S,2023-11-16T02:38:58.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,92.9862023653088,52.450980392156865,1610612761,94,107,2023-11-16T02:39:03Z,5900000,False,12.0,13.0,1,right,J. Poeltl Layup (11 PTS) (S. Barnes 6 AST),"[1627751, 1630567]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,,,,,,,11.0,S. Barnes,1630567.0,6.0,,
603,PT06M49.00S,2023-11-16T02:39:16.2Z,4,REGULAR,3pt,Jump Shot,[],1626171,6.783837056504599,2.450980392156863,1610612749,94,110,2023-11-16T02:39:20Z,5920000,False,238.0,11.0,1,left,B. Portis 3PT  (14 PTS) (C. Payne 2 AST),"[1626171, 1626166]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,23.8,Made,,,,,,,,,,,,,14.0,C. Payne,1626166.0,2.0,,
605,PT06M42.00S,2023-11-16T02:39:25.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,93.51182654402102,50.49019607843137,1610612761,96,110,2023-11-16T02:39:30Z,5940000,False,2.0,8.0,1,right,S. Barnes driving DUNK (27 PTS) (M. Flynn 4 AST),"[1630567, 1630201]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,,,,,,27.0,M. Flynn,1630201.0,4.0,,
607,PT06M42.00S,2023-11-16T02:39:30.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,96,110,2023-11-16T02:39:30Z,5960000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M42.00S,2023-11-16T02:41:03.8Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,96,110,2023-11-16T02:41:54Z,5970000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M42.00S,2023-11-16T02:41:03.8Z,4,REGULAR,substitution,in,[],203114,,,1610612749,96,110,2023-11-16T02:41:54Z,5980000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M25.00S,2023-11-16T02:42:34.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201572,9.017739816031538,42.64705882352941,1610612749,96,110,2023-11-16T02:42:41Z,5990000,False,37.0,32.0,1,left,MISS B. Lopez Hook,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
611,PT06M25.00S,2023-11-16T02:42:36.5Z,4,REGULAR,rebound,offensive,[],201572,,,1610612749,96,110,2023-11-16T02:42:36Z,6000000,False,,,0,,B. Lopez REBOUND (Off:2 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,610.0,6.0,4.0,2.0,,,,,,,,,,,,,,
612,PT06M25.00S,2023-11-16T02:42:38.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,5.075558475689881,48.28431372549019,1610612749,96,112,2023-11-16T02:42:44Z,6010000,False,9.0,-5.0,1,left,B. Lopez Layup (6 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,,,,,6.0,,,,,
613,PT06M25.00S,2023-11-16T02:42:44.2Z,4,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612749,96,112,2023-11-16T02:42:49Z,6020000,False,,,0,,J. Poeltl shooting personal FOUL (4 PF) (Lopez 1 FT),"[1627751, 201572]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,4.0,1.0,Lopez,201572.0,,,,,,
615,PT06M25.00S,2023-11-16T02:43:03.5Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],201572,,,1610612749,96,113,2023-11-16T02:43:03Z,6040000,False,,,0,,B. Lopez Free Throw 1 of 1 (7 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
616,PT06M16.00S,2023-11-16T02:43:18.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,94.82588699080158,50.245098039215684,1610612761,98,113,2023-11-16T02:43:26Z,6050000,False,1.0,-4.0,1,right,J. Poeltl cutting finger roll Layup (13 PTS) (S. Barnes 7 AST),"[1627751, 1630567]",1610612761.0,TOR,cutting finger roll,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,,,,,,,,,13.0,S. Barnes,1630567.0,7.0,,
619,PT05M57.00S,2023-11-16T02:43:37.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,13.87976346911958,37.5,1610612749,98,115,2023-11-16T02:43:42Z,6080000,False,62.0,78.0,1,left,K. Middleton 10' turnaround fadeaway Jump Shot (11 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Right,10.0,Made,,,,,,,,,,,,,11.0,,,,,
620,PT05M42.00S,2023-11-16T02:43:51.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,89.83245729303549,62.254901960784316,1610612761,98,115,2023-11-16T03:11:54Z,6090000,False,61.0,43.0,1,right,MISS S. Barnes 7' driving finger roll Layup,[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.49,Missed,,,,,,,,,,,,,,,,,,
621,PT05M41.00S,2023-11-16T02:43:52.6Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612761,98,115,2023-11-16T03:11:54Z,6100000,False,,,0,,J. Poeltl REBOUND (Off:7 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,620.0,11.0,4.0,7.0,,,,,,,,,,,,,,
622,PT05M39.00S,2023-11-16T02:43:54.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641711,65.25952693823915,42.64705882352941,1610612761,101,115,2023-11-16T02:43:59Z,6110000,False,-37.0,274.0,1,right,G. Dick 27' 3PT  (9 PTS) (M. Flynn 5 AST),"[1641711, 1630201]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,27.66,Made,,,,,,,,,,,,,9.0,M. Flynn,1630201.0,5.0,,
624,PT05M14.00S,2023-11-16T02:44:20.1Z,4,REGULAR,3pt,Jump Shot,[],201572,30.56833114323259,71.32352941176471,1610612749,101,118,2023-11-16T02:44:24Z,6130000,False,-107.0,235.0,1,left,B. Lopez 25' 3PT  (10 PTS) (K. Middleton 2 AST),"[201572, 203114]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,25.79,Made,,,,,,,,,,,,,10.0,K. Middleton,203114.0,2.0,,
626,PT05M00.00S,2023-11-16T02:44:34.3Z,4,REGULAR,3pt,Jump Shot,[],1630201,66.83639947437582,63.970588235294116,1610612761,101,118,2023-11-16T02:44:39Z,6150000,False,70.0,259.0,1,right,MISS M. Flynn 26' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Center,26.85,Missed,,,,,,,,,,,,,,,,,,
627,PT04M56.00S,2023-11-16T02:44:38.3Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612749,101,118,2023-11-16T02:44:39Z,6160000,False,,,0,,M. Beasley REBOUND (Off:0 Def:4),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,626.0,4.0,4.0,0.0,,,,,,,,,,,,,,
628,PT04M35.00S,2023-11-16T02:44:58.9Z,4,REGULAR,2pt,Jump Shot,[],1626171,11.777266754270697,70.09803921568627,1610612749,101,120,2023-11-16T02:45:05Z,6170000,False,-100.0,58.0,1,left,B. Portis 11' driving floating bank Jump Shot (16 PTS) (K. Middleton 3 AST),"[1626171, 203114]",1610612749.0,MIL,driving floating bank,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,11.61,Made,,,,,,,,,,,,,16.0,K. Middleton,203114.0,3.0,,
630,PT04M14.00S,2023-11-16T02:45:19.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,91.80354796320631,57.59803921568627,1610612761,103,120,2023-11-16T02:45:23Z,6190000,False,38.0,25.0,1,right,S. Barnes driving bank Hook (29 PTS) (G. Dick 2 AST),"[1630567, 1641711]",1610612761.0,TOR,driving bank,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,,,,,,,,,,,,,29.0,G. Dick,1641711.0,2.0,,
631,PT04M00.00S,2023-11-16T02:45:33.5Z,4,REGULAR,3pt,Jump Shot,[],1626166,29.38567674113009,75.24509803921569,1610612749,103,123,2023-11-16T02:45:41Z,6200000,False,-126.0,224.0,1,left,C. Payne 25' 3PT step back (10 PTS) (K. Middleton 4 AST),"[1626166, 203114]",1610612749.0,MIL,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,25.68,Made,,,,,,,,,,,,,10.0,K. Middleton,203114.0,4.0,,
633,PT03M46.00S,2023-11-16T02:45:47.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,89.04402102496715,60.5392156862745,1610612761,103,123,2023-11-16T02:45:52Z,6220000,False,53.0,50.0,1,right,MISS S. Barnes 7' driving Layup - blocked,"[1630567, 201572]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
634,PT03M46.00S,2023-11-16T02:45:47.4Z,4,REGULAR,block,,[],201572,,,1610612761,103,123,2023-11-16T02:45:49Z,6230000,False,,,0,,B. Lopez BLOCK (5 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
635,PT03M43.00S,2023-11-16T02:45:50.4Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,103,123,2023-11-16T02:45:52Z,6240000,False,,,0,,S. Barnes REBOUND (Off:5 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,633.0,9.0,4.0,5.0,,,,,,,,,,,,,,
636,PT03M40.00S,2023-11-16T02:45:54.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641711,74.32654402102497,15.441176470588236,1610612761,103,123,2023-11-16T02:45:59Z,6250000,False,-173.0,189.0,1,right,MISS G. Dick 25' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
637,PT03M36.00S,2023-11-16T02:45:58.1Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,103,123,2023-11-16T02:45:59Z,6260000,False,,,0,,B. Lopez REBOUND (Off:2 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,636.0,7.0,5.0,2.0,,,,,,,,,,,,,,
638,PT03M31.00S,2023-11-16T02:46:06.4Z,4,REGULAR,foul,personal,[],1630567,,,1610612749,103,123,2023-11-16T02:46:15Z,6270000,False,,,0,,S. Barnes personal FOUL (2 PF),"[1630567, 203114]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,1151.0,,,,2.0,0.0,Middleton,203114.0,,,,,,
640,PT03M31.00S,2023-11-16T02:46:19.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,103,123,2023-11-16T02:46:19Z,6290000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M31.00S,2023-11-16T02:47:05.4Z,4,REGULAR,substitution,out,[],1630567,,,1610612749,103,123,2023-11-16T02:47:36Z,6300000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M31.00S,2023-11-16T02:47:05.4Z,4,REGULAR,substitution,out,[],1627751,,,1610612749,103,123,2023-11-16T02:47:36Z,6310000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M31.00S,2023-11-16T02:47:05.4Z,4,REGULAR,substitution,out,[],1630201,,,1610612749,103,123,2023-11-16T02:47:36Z,6320000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M31.00S,2023-11-16T02:47:05.4Z,4,REGULAR,substitution,out,[],1628449,,,1610612749,103,123,2023-11-16T02:47:36Z,6330000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M31.00S,2023-11-16T02:47:05.4Z,4,REGULAR,substitution,out,[],203114,,,1610612749,103,123,2023-11-16T02:47:36Z,6340000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M31.00S,2023-11-16T02:47:05.4Z,4,REGULAR,substitution,in,[],1629667,,,1610612749,103,123,2023-11-16T02:47:36Z,6350000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M31.00S,2023-11-16T02:47:05.4Z,4,REGULAR,substitution,in,[],201152,,,1610612749,103,123,2023-11-16T02:47:36Z,6360000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M31.00S,2023-11-16T02:47:05.4Z,4,REGULAR,substitution,in,[],1641806,,,1610612749,103,123,2023-11-16T02:47:36Z,6370000,False,,,0,,SUB in: M. Nowell,[1641806],1610612761.0,TOR,,,,Nowell,M. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M31.00S,2023-11-16T02:47:05.4Z,4,REGULAR,substitution,in,[],202066,,,1610612749,103,123,2023-11-16T02:47:36Z,6380000,False,,,0,,SUB in: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M31.00S,2023-11-16T02:47:05.4Z,4,REGULAR,substitution,in,[],203081,,,1610612749,103,123,2023-11-16T02:47:36Z,6390000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M20.00S,2023-11-16T02:48:03.7Z,4,REGULAR,3pt,Jump Shot,[],1626166,30.56833114323259,69.11764705882352,1610612749,103,126,2023-11-16T02:48:10Z,6400000,False,-96.0,235.0,1,left,C. Payne 25' 3PT step back (13 PTS) (D. Lillard 13 AST),"[1626166, 203081]",1610612749.0,MIL,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,25.35,Made,,,,,,,,,,,,,13.0,D. Lillard,203081.0,13.0,,
653,PT03M02.00S,2023-11-16T02:48:21.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201152,85.75886990801577,47.05882352941176,1610612761,103,126,2023-11-16T02:48:32Z,6420000,False,-15.0,81.0,1,right,MISS T. Young 8' floating Shot - blocked,"[201152, 201572]",1610612761.0,TOR,floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,8.27,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
654,PT03M02.00S,2023-11-16T02:48:21.9Z,4,REGULAR,block,,[],201572,,,1610612761,103,126,2023-11-16T02:48:24Z,6430000,False,,,0,,B. Lopez BLOCK (6 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
655,PT03M00.00S,2023-11-16T02:48:23.9Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,103,126,2023-11-16T02:48:32Z,6440000,False,,,0,,B. Lopez REBOUND (Off:2 Def:6),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,653.0,8.0,6.0,2.0,,,,,,,,,,,,,,
656,PT02M56.00S,2023-11-16T02:48:32.1Z,4,REGULAR,foul,personal,[],1641711,,,1610612749,103,126,2023-11-16T02:48:48Z,6450000,False,,,0,,G. Dick personal FOUL (4 PF),"[1641711, 1626171]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,8-16 Right,,,,,,,204058.0,,,,4.0,0.0,Portis,1626171.0,,,,,,
658,PT02M49.00S,2023-11-16T02:48:55.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,18.74178712220762,45.83333333333333,1610612749,103,128,2023-11-16T02:49:05Z,6470000,False,21.0,124.0,1,left,B. Portis 12' turnaround Jump Shot (18 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,12.54,Made,,,,,,,,,,,,,18.0,,,,,
659,PT02M39.00S,2023-11-16T02:49:05.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641806,84.57621550591328,54.65686274509803,1610612761,103,128,2023-11-16T02:49:11Z,6480000,False,23.0,92.0,1,right,MISS M. Nowell 9' pullup Shot - blocked,"[1641806, 201572]",1610612761.0,TOR,pullup,,,Nowell,M. Nowell,,,,,In The Paint (Non-RA),8-16 Center,9.54,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
660,PT02M39.00S,2023-11-16T02:49:05.3Z,4,REGULAR,block,,[],201572,,,1610612761,103,128,2023-11-16T02:49:08Z,6490000,False,,,0,,B. Lopez BLOCK (7 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
661,PT02M35.00S,2023-11-16T02:49:09.3Z,4,REGULAR,rebound,offensive,[],1641806,,,1610612761,103,128,2023-11-16T02:49:11Z,6500000,False,,,0,,M. Nowell REBOUND (Off:1 Def:0),[1641806],1610612761.0,TOR,,,,Nowell,M. Nowell,,,,,In The Paint (Non-RA),8-16 Center,,,659.0,1.0,0.0,1.0,,,,,,,,,,,,,,
662,PT02M33.00S,2023-11-16T02:49:10.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629667,69.72733245729303,76.47058823529412,1610612761,103,128,2023-11-16T02:49:15Z,6510000,False,132.0,232.0,1,right,MISS J. McDaniels 26' 3PT,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
663,PT02M32.00S,2023-11-16T02:49:11.9Z,4,REGULAR,rebound,offensive,[],1641806,,,1610612761,103,128,2023-11-16T02:49:15Z,6520000,False,,,0,,M. Nowell REBOUND (Off:2 Def:0),[1641806],1610612761.0,TOR,,,,Nowell,M. Nowell,,,,,Above the Break 3,24+ Right Center,,,662.0,2.0,0.0,2.0,,,,,,,,,,,,,,
664,PT02M22.00S,2023-11-16T02:49:24.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626166,,,1610612761,103,128,2023-11-16T02:49:33Z,6530000,False,,,0,,C. Payne personal FOUL (2 PF) (Dick 2 FT),"[1626166, 1641711]",1610612749.0,MIL,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Right Center,,,,,,,1628480.0,,,,2.0,0.0,Dick,1641711.0,,,,,,
666,PT02M22.00S,2023-11-16T02:49:57.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641711,,,1610612761,104,128,2023-11-16T02:49:57Z,6550000,False,,,0,,G. Dick Free Throw 1 of 2 (10 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Made,,,,,,,,,,,,,10.0,,,,,
667,PT02M22.00S,2023-11-16T02:49:58.0Z,4,REGULAR,substitution,out,[],1627736,,,1610612761,104,128,2023-11-16T02:50:13Z,6560000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M22.00S,2023-11-16T02:49:58.0Z,4,REGULAR,substitution,out,[],1626171,,,1610612761,104,128,2023-11-16T02:50:13Z,6570000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT02M22.00S,2023-11-16T02:49:58.0Z,4,REGULAR,substitution,out,[],201572,,,1610612761,104,128,2023-11-16T02:50:13Z,6580000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M22.00S,2023-11-16T02:49:58.0Z,4,REGULAR,substitution,out,[],1626166,,,1610612761,104,128,2023-11-16T02:50:13Z,6590000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT02M22.00S,2023-11-16T02:49:58.0Z,4,REGULAR,substitution,out,[],203081,,,1610612761,104,128,2023-11-16T02:50:13Z,6600000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M22.00S,2023-11-16T02:49:58.0Z,4,REGULAR,substitution,in,[],201577,,,1610612761,104,128,2023-11-16T02:50:13Z,6610000,False,,,0,,SUB in: R. Lopez,[201577],1610612749.0,MIL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT02M22.00S,2023-11-16T02:49:58.0Z,4,REGULAR,substitution,in,[],203648,,,1610612761,104,128,2023-11-16T02:50:13Z,6620000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT02M22.00S,2023-11-16T02:49:58.0Z,4,REGULAR,substitution,in,[],1629623,,,1610612761,104,128,2023-11-16T02:50:13Z,6630000,False,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT02M22.00S,2023-11-16T02:49:58.0Z,4,REGULAR,substitution,in,[],1631260,,,1610612761,104,128,2023-11-16T02:50:13Z,6640000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT02M22.00S,2023-11-16T02:49:58.0Z,4,REGULAR,substitution,in,[],1631102,,,1610612761,104,128,2023-11-16T02:50:13Z,6650000,False,,,0,,SUB in: T. Washington Jr.,[1631102],1610612749.0,MIL,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
