actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
590,PT02M12.00S,2023-10-29T01:45:40.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,5.995400788436268,51.470588235294116,1610612761,100,112,2023-10-29T01:45:50Z,5830000,False,-7.0,4.0,1,left,MISS P. Siakam cutting Layup - blocked,"[1627783, 202699]",1610612761.0,TOR,cutting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.84,Missed,,,,,Harris,202699.0,,,,,,,,,,,,
591,PT02M12.00S,2023-10-29T01:45:40.7Z,4,REGULAR,block,,[],202699,,,1610612761,100,112,2023-10-29T01:45:43Z,5840000,False,,,0,,T. Harris BLOCK (2 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
592,PT02M12.00S,2023-10-29T01:45:40.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,100,112,2023-10-29T01:45:45Z,5850000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,590.0,,,,,,,,,,,
594,PT02M09.00S,2023-10-29T01:46:01.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,31.225361366622867,77.94117647058823,1610612761,103,112,2023-10-29T01:46:06Z,5870000,False,-140.0,241.0,1,left,S. Barnes 27' 3PT  (20 PTS) (D. Schroder 10 AST),"[1630567, 203471]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,27.86,Made,20.0,D. Schroder,203471.0,10.0,,,,,,,,,,,,,,
596,PT01M42.00S,2023-10-29T01:46:28.3Z,4,REGULAR,2pt,Jump Shot,[],1630178,84.05059132720105,73.52941176470588,1610612755,103,112,2023-10-29T01:46:34Z,5890000,False,118.0,97.0,1,right,MISS T. Maxey 15' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,15.27,Missed,,,,,,,,,,,,,,,,,,
597,PT01M40.00S,2023-10-29T01:46:30.3Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,103,112,2023-10-29T01:46:34Z,5900000,False,,,0,,S. Barnes REBOUND (Off:0 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,,596.0,,,,,,7.0,7.0,0.0,,,
598,PT01M33.00S,2023-10-29T01:46:37.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,5.338370565045992,47.30392156862745,1610612761,103,112,2023-10-29T01:46:46Z,5910000,False,13.0,-2.0,1,left,MISS D. Schroder driving finger roll Layup,[203471],1610612761.0,TOR,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,,
599,PT01M33.00S,2023-10-29T01:46:37.5Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,103,112,2023-10-29T01:46:46Z,5920000,False,,,0,,S. Barnes REBOUND (Off:1 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,598.0,,,,,,8.0,7.0,1.0,,,
600,PT01M33.00S,2023-10-29T01:46:40.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,5.590000152587891,50.0,1610612761,105,112,2023-10-29T01:46:40Z,5930000,False,0.0,0.0,1,left,S. Barnes putback Layup (22 PTS),[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,0.0,Made,22.0,,,,,,,,,,,,,,,,,
601,PT01M17.00S,2023-10-29T01:47:00.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,88.12417871222075,46.568627450980394,1610612755,105,114,2023-10-29T01:47:26Z,5940000,False,-17.0,59.0,1,right,J. Embiid 6' finger roll Layup (34 PTS) (T. Harris 2 AST),"[203954, 202699]",1610612755.0,PHI,finger roll,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,6.16,Made,34.0,T. Harris,202699.0,2.0,,,,,,,,,,,,,,
603,PT01M08.00S,2023-10-29T01:47:11.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,5.995400788436268,52.94117647058824,1610612761,105,114,2023-10-29T01:47:17Z,5960000,False,-15.0,4.0,1,left,MISS S. Barnes driving Layup - blocked,"[1630567, 203954]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,Embiid,203954.0,,,,,,,,,,,,
604,PT01M08.00S,2023-10-29T01:47:11.0Z,4,REGULAR,block,,[],203954,,,1610612761,105,114,2023-10-29T01:47:13Z,5970000,False,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
605,PT01M08.00S,2023-10-29T01:47:11.0Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,105,114,2023-10-29T01:47:17Z,5980000,False,,,0,,T. Maxey REBOUND (Off:1 Def:5),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,603.0,,,,,,6.0,5.0,1.0,,,
606,PT00M49.90S,2023-10-29T01:47:30.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.30026281208936,54.65686274509803,1610612755,105,114,2023-10-29T01:47:34Z,5990000,False,23.0,1.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
607,PT00M48.20S,2023-10-29T01:47:32.2Z,4,REGULAR,rebound,offensive,[],202699,,,1610612755,105,114,2023-10-29T01:47:32Z,6000000,False,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,606.0,,,,,,2.0,1.0,1.0,,,
608,PT00M40.90S,2023-10-29T01:47:43.0Z,4,REGULAR,turnover,offensive-kicked-ball,[],202699,,,1610612755,105,114,2023-10-29T01:48:13Z,6010000,False,,,0,,T. Harris offensive-kicked-ball TURNOVER (2 TO),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,,
610,PT00M40.90S,2023-10-29T01:48:19.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,105,114,2023-10-29T01:48:19Z,6030000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M38.20S,2023-10-29T01:49:37.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630567,4.944152431011826,50.0,1610612761,107,114,2023-10-29T01:49:44Z,6040000,False,0.0,-6.0,1,left,S. Barnes driving DUNK (24 PTS) (G. Dick 1 AST),"[1630567, 1641711]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.6,Made,24.0,G. Dick,1641711.0,1.0,,,,,,,,,,,,,,
613,PT00M37.10S,2023-10-29T01:49:53.4Z,4,REGULAR,turnover,out-of-bounds,[],1629001,,,1610612755,107,114,2023-10-29T01:49:59Z,6060000,False,,,0,,D. Melton bad pass out-of-bounds TURNOVER (2 TO),[1629001],1610612755.0,PHI,bad pass,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,,,,,,,,,,2005.0,,,,,,,,2.0,,
614,PT00M35.20S,2023-10-29T01:50:13.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,32.802233902759525,46.81372549019608,1610612761,107,114,2023-10-29T01:50:19Z,6070000,False,16.0,256.0,1,left,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
615,PT00M32.10S,2023-10-29T01:50:16.3Z,4,REGULAR,rebound,offensive,[],203471,,,1610612761,107,114,2023-10-29T01:50:16Z,6080000,False,,,0,,D. Schroder REBOUND (Off:3 Def:1),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,,,,,,,614.0,,,,,,4.0,1.0,3.0,,,
616,PT00M22.70S,2023-10-29T01:50:25.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203471,6.521024967148489,44.85294117647059,1610612761,107,114,2023-10-29T01:50:31Z,6090000,False,26.0,9.0,1,left,MISS D. Schroder driving finger roll Layup,[203471],1610612761.0,TOR,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
617,PT00M20.70S,2023-10-29T01:50:27.8Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,107,114,2023-10-29T01:50:27Z,6100000,False,,,0,,J. Embiid REBOUND (Off:0 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,616.0,,,,,,9.0,9.0,0.0,,,
618,PT00M00.00S,2023-10-29T01:50:51.1Z,4,REGULAR,period,end,[],0,,,1610612755,107,114,2023-10-29T01:50:51Z,6110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M00.00S,2023-10-29T01:51:00.7Z,4,REGULAR,game,end,[],0,,,0,107,114,2023-10-29T01:51:00Z,6120000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
