actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
618,PT01M28.00S,2025-01-22T05:16:34.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641816,12.697109067017081,2.696078431372549,1610612743,141,109,2025-01-22T05:16:40Z,6080000,False,237.0,67.0,1,left,MISS H. Tyson 24' running 3PT,[1641816],1610612743.0,DEN,running,,,Tyson,H. Tyson,,,,,Right Corner 3,24+ Right,,,24.58,Missed,,,,,,,,,,,,,,,,
619,PT01M25.00S,2025-01-22T05:16:37.7Z,4,REGULAR,rebound,defensive,[],1641737,,,1610612755,141,109,2025-01-22T05:16:40Z,6090000,False,,,0,,A. Bona REBOUND (Off:2 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,618.0,3.0,1.0,2.0,,
620,PT01M07.00S,2025-01-22T05:16:56.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631250,91.01511169513797,51.9607843137255,1610612755,141,109,2025-01-22T05:17:01Z,6100000,False,10.0,32.0,1,right,MISS P. Nance driving Layup,[1631250],1610612755.0,PHI,driving,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,,,3.35,Missed,,,,,,,,,,,,,,,,
621,PT01M05.00S,2025-01-22T05:16:58.4Z,4,REGULAR,rebound,defensive,[],1631124,,,1610612743,141,109,2025-01-22T05:17:01Z,6110000,False,,,0,,J. Strawther REBOUND (Off:0 Def:2),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,620.0,2.0,2.0,0.0,,
622,PT00M45.80S,2025-01-22T05:17:18.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629618,6.521024967148489,40.19607843137255,1610612743,141,109,2025-01-22T05:17:23Z,6120000,False,49.0,9.0,1,left,MISS J. Pickett driving finger roll Layup,[1629618],1610612743.0,DEN,driving finger roll,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),0-8 Center,,,4.98,Missed,,,,,,,,,,,,,,,,
623,PT00M44.40S,2025-01-22T05:17:19.5Z,4,REGULAR,rebound,offensive,[],1629618,,,1610612743,141,109,2025-01-22T05:17:19Z,6130000,False,,,0,,J. Pickett REBOUND (Off:1 Def:0),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,622.0,1.0,0.0,1.0,,
624,PT00M41.60S,2025-01-22T05:17:22.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641816,31.882391590013142,37.745098039215684,1610612743,141,109,2025-01-22T05:19:01Z,6140000,False,61.0,247.0,1,left,MISS H. Tyson 25' 3PT,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Center,,,25.47,Missed,,,,,,,,,,,,,,,,
625,PT00M41.60S,2025-01-22T05:17:22.1Z,4,REGULAR,rebound,offensive,[],1641790,,,1610612743,141,109,2025-01-22T05:17:27Z,6150000,False,,,0,,P. Hall REBOUND (Off:1 Def:2),[1641790],1610612743.0,DEN,,,,Hall,P. Hall,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,624.0,3.0,2.0,1.0,,
626,PT00M38.70S,2025-01-22T05:17:25.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641816,32.670827858081466,56.127450980392155,1610612743,144,109,2025-01-22T05:17:31Z,6160000,False,-31.0,255.0,1,left,H. Tyson 25' 3PT  (3 PTS) (P. Hall 1 AST),"[1641816, 1641790]",1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Center,,,25.64,Made,3.0,P. Hall,1641790.0,1.0,,,,,,,,,,,,
628,PT00M26.50S,2025-01-22T05:17:42.7Z,4,REGULAR,3pt,Jump Shot,[],1641741,72.88107752956637,20.833333333333336,1610612755,144,109,2025-01-22T05:19:27Z,6180000,False,-146.0,202.0,1,right,MISS R. Council IV 24' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,,,24.94,Missed,,,,,,,,,,,,,,,,
629,PT00M25.80S,2025-01-22T05:17:43.4Z,4,REGULAR,rebound,offensive,[],1631250,,,1610612755,144,109,2025-01-22T05:19:27Z,6190000,False,,,0,,P. Nance REBOUND (Off:1 Def:0),[1631250],1610612755.0,PHI,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,628.0,1.0,0.0,1.0,,
630,PT00M14.90S,2025-01-22T05:17:51.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630288,77.4802890932983,48.28431372549019,1610612755,144,109,2025-01-22T05:17:58Z,6200000,False,-9.0,159.0,1,right,MISS J. Dowtin Jr. 15' pullup Shot,[1630288],1610612755.0,PHI,pullup,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Mid-Range,8-16 Center,,,15.94,Missed,,,,,,,,,,,,,,,,
631,PT00M10.60S,2025-01-22T05:17:55.6Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,144,109,2025-01-22T05:17:55Z,6210000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,630.0,2.0,2.0,0.0,,
632,PT00M00.00S,2025-01-22T05:18:27.9Z,4,REGULAR,period,end,[],0,,,1610612743,144,109,2025-01-22T05:18:27Z,6220000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M00.00S,2025-01-22T05:18:29.9Z,4,REGULAR,game,end,[],0,,,0,144,109,2025-01-22T05:18:29Z,6230000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
