actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
604,PT03M06.00S,2025-02-21T02:07:25.9Z,4,REGULAR,turnover,traveling,[],1641741,,,1610612755,98,118,2025-02-21T02:07:33Z,6020000,False,,,0,,R. Council IV traveling TURNOVER (1 TO),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,2004.0,,,,,,,,,,,1.0,,,,,,,,
605,PT02M46.00S,2025-02-21T02:07:54.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,32.14520367936925,31.372549019607842,1610612738,98,121,2025-02-21T02:08:01Z,6030000,False,93.0,250.0,1,left,P. Pritchard 26' 3PT pullup (25 PTS) (T. Craig 1 AST),"[1630202, 1628470]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,26.65,Made,25.0,T. Craig,1628470.0,1.0,,,,,,,,,
607,PT02M36.00S,2025-02-21T02:08:05.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,92.59198423127464,50.245098039215684,1610612755,100,121,2025-02-21T02:08:10Z,6050000,False,1.0,17.0,1,right,A. Drummond driving DUNK (8 PTS) (J. Dowtin Jr. 1 AST),"[203083, 1630288]",1610612755.0,PHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,1.71,Made,8.0,J. Dowtin Jr.,1630288.0,1.0,,,,,,,,,
609,PT02M17.00S,2025-02-21T02:08:23.0Z,4,REGULAR,3pt,Jump Shot,[],1630202,30.962549277266753,68.87254901960785,1610612738,100,124,2025-02-21T02:08:29Z,6070000,False,-94.0,239.0,1,left,P. Pritchard 25' 3PT pullup (28 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,25.65,Made,28.0,,,,,,,,,,,,
610,PT01M49.00S,2025-02-21T02:08:51.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627824,88.25558475689881,46.07843137254902,1610612755,100,124,2025-02-21T02:10:09Z,6080000,False,-20.0,58.0,1,right,MISS G. Yabusele 6' driving Hook - blocked,"[1627824, 1628470]",1610612755.0,PHI,driving,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.11,Missed,,,,,,,,,,,,Craig,1628470.0
611,PT01M49.00S,2025-02-21T02:08:51.7Z,4,REGULAR,block,,[],1628470,,,1610612755,100,124,2025-02-21T02:08:54Z,6090000,False,,,0,,T. Craig BLOCK (3 BLK),[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
612,PT01M46.00S,2025-02-21T02:08:54.7Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612738,100,124,2025-02-21T02:08:56Z,6100000,False,,,0,,T. Craig REBOUND (Off:1 Def:1),[1628470],1610612738.0,BOS,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,610.0,2.0,1.0,1.0,,,,
613,PT01M44.00S,2025-02-21T02:08:57.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,31.09395532194481,63.970588235294116,1610612738,100,124,2025-02-21T02:10:26Z,6110000,False,-70.0,240.0,1,left,MISS S. Hauser 24' running 3PT,[1630573],1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,24.98,Missed,,,,,,,,,,,,,
614,PT01M39.00S,2025-02-21T02:09:02.4Z,4,REGULAR,rebound,defensive,[],1630288,,,1610612755,100,124,2025-02-21T02:09:07Z,6120000,False,,,0,,J. Dowtin Jr. REBOUND (Off:1 Def:1),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,613.0,2.0,1.0,1.0,,,,
615,PT01M38.00S,2025-02-21T02:09:03.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627824,92.9862023653088,49.26470588235294,1610612755,102,124,2025-02-21T02:09:12Z,6130000,False,-4.0,13.0,1,right,G. Yabusele running DUNK (4 PTS) (J. Dowtin Jr. 2 AST),"[1627824, 1630288]",1610612755.0,PHI,running,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,1.39,Made,4.0,J. Dowtin Jr.,1630288.0,2.0,,,,,,,,,
617,PT01M17.00S,2025-02-21T02:09:26.0Z,4,REGULAR,2pt,Jump Shot,[],1630202,22.421156373193167,48.03921568627451,1610612738,102,124,2025-02-21T02:09:32Z,6150000,False,10.0,158.0,1,left,MISS P. Pritchard 15' fadeaway Shot,[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Center,,,,,,15.86,Missed,,,,,,,,,,,,,
619,PT01M15.00S,2025-02-21T02:09:28.0Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,102,124,2025-02-21T02:09:32Z,6170000,False,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,617.0,6.0,4.0,2.0,,,,
620,PT01M05.00S,2025-02-21T02:09:38.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,80.76544021024968,41.66666666666667,1610612755,102,124,2025-02-21T02:09:46Z,6180000,False,-42.0,128.0,1,right,MISS A. Drummond 13' Layup,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.49,Missed,,,,,,,,,,,,,
621,PT01M02.00S,2025-02-21T02:09:41.2Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,102,124,2025-02-21T02:09:46Z,6190000,False,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,620.0,7.0,4.0,3.0,,,,
622,PT00M59.90S,2025-02-21T02:09:44.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627824,68.80749014454665,26.47058823529412,1610612755,102,124,2025-02-21T02:09:49Z,6200000,False,-118.0,241.0,1,right,MISS G. Yabusele 26' 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,26.79,Missed,,,,,,,,,,,,,
623,PT00M57.40S,2025-02-21T02:09:46.9Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612738,102,124,2025-02-21T02:09:49Z,6210000,False,,,0,,N. Queta REBOUND (Off:0 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,622.0,2.0,2.0,0.0,,,,
624,PT00M34.50S,2025-02-21T02:10:12.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,102,124,2025-02-21T02:12:30Z,6220000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Left,201638.0,,,,,,,,,,,,,,,,,,,
625,PT00M34.50S,2025-02-21T02:10:19.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,102,124,2025-02-21T02:10:19Z,6230000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M34.50S,2025-02-21T02:12:14.1Z,4,REGULAR,substitution,out,[],1627824,,,1610612755,102,124,2025-02-21T02:12:16Z,6240000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M34.50S,2025-02-21T02:12:14.1Z,4,REGULAR,substitution,in,[],1641737,,,1610612755,102,124,2025-02-21T02:12:16Z,6250000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M34.50S,2025-02-21T02:12:36.0Z,4,REGULAR,substitution,out,[],1630202,,,1610612755,102,124,2025-02-21T02:12:49Z,6260000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M34.50S,2025-02-21T02:12:36.0Z,4,REGULAR,substitution,in,[],1631248,,,1610612755,102,124,2025-02-21T02:12:49Z,6270000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M16.70S,2025-02-21T02:13:57.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630288,83.919185282523,45.34313725490196,1610612755,104,124,2025-02-21T02:14:01Z,6280000,False,-23.0,99.0,1,right,J. Dowtin Jr. 10' driving floating bank Jump Shot (2 PTS),[1630288],1610612755.0,PHI,driving floating bank,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.14,Made,2.0,,,,,,,,,,,,
631,PT00M00.00S,2025-02-21T02:14:19.7Z,4,REGULAR,period,end,[],0,,,1610612738,104,124,2025-02-21T02:14:19Z,6290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M00.00S,2025-02-21T02:14:22.2Z,4,REGULAR,game,end,[],0,,,0,104,124,2025-02-21T02:14:22Z,6300000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
