actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
663,PT00M11.10S,2024-11-28T02:26:39.7Z,4,REGULAR,substitution,in,[],1630578,,,1610612755,107,108,2024-11-28T02:26:41Z,6560000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M11.10S,2024-11-28T02:26:59.2Z,4,REGULAR,freethrow,3 of 3,[],1630178,,,1610612755,108,108,2024-11-28T02:26:59Z,6570000,False,,,0,,T. Maxey Free Throw 3 of 3 (39 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,39.0,,,,,,,,,,,,,
665,PT00M11.10S,2024-11-28T02:27:03.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,108,108,2024-11-28T02:27:03Z,6580000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M11.10S,2024-11-28T02:28:11.1Z,4,REGULAR,substitution,out,[],1641741,,,1610612745,108,108,2024-11-28T02:28:15Z,6590000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M11.10S,2024-11-28T02:28:11.1Z,4,REGULAR,substitution,out,[],1642272,,,1610612745,108,108,2024-11-28T02:28:15Z,6600000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M11.10S,2024-11-28T02:28:11.1Z,4,REGULAR,substitution,in,[],1630231,,,1610612745,108,108,2024-11-28T02:28:15Z,6610000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M11.10S,2024-11-28T02:28:11.1Z,4,REGULAR,substitution,in,[],203083,,,1610612745,108,108,2024-11-28T02:28:15Z,6620000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M11.10S,2024-11-28T02:28:24.5Z,4,REGULAR,substitution,out,[],1641708,,,1610612745,108,108,2024-11-28T02:28:32Z,6630000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M11.10S,2024-11-28T02:28:24.5Z,4,REGULAR,substitution,out,[],1631106,,,1610612745,108,108,2024-11-28T02:28:32Z,6640000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M11.10S,2024-11-28T02:28:24.5Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,108,108,2024-11-28T02:28:32Z,6650000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M11.10S,2024-11-28T02:28:24.5Z,4,REGULAR,substitution,in,[],1631095,,,1610612745,108,108,2024-11-28T02:28:32Z,6660000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M00.60S,2024-11-28T02:28:49.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,18.7089356110381,49.01960784313726,1610612745,108,108,2024-11-28T02:39:58Z,6670000,False,5.0,123.0,1,left,MISS A. Sengun 12' driving floating Shot - blocked,"[1630578, 1630231]",1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,12.35,Missed,,,,,,Martin,1630231.0,,,,,,,,,,,
675,PT00M00.60S,2024-11-28T02:28:49.1Z,4,REGULAR,block,,[],1630231,,,1610612745,108,108,2024-11-28T02:28:51Z,6680000,False,,,0,,K. Martin BLOCK (2 BLK),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
676,PT00M00.60S,2024-11-28T02:28:49.1Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,108,108,2024-11-28T02:28:57Z,6690000,False,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,674.0,9.0,6.0,3.0,,,,,,,,,,,,,,
677,PT00M00.00S,2024-11-28T02:28:59.7Z,4,REGULAR,period,end,[],0,,,1610612755,108,108,2024-11-28T02:28:59Z,6700000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT05M00.00S,2024-11-28T02:29:07.8Z,5,OVERTIME,substitution,out,['startperiod'],1630231,,,1610612755,108,108,2024-11-28T02:31:20Z,6710000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT05M00.00S,2024-11-28T02:29:07.8Z,5,OVERTIME,substitution,out,['startperiod'],1631095,,,1610612755,108,108,2024-11-28T02:31:20Z,6720000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT05M00.00S,2024-11-28T02:29:07.8Z,5,OVERTIME,substitution,in,['startperiod'],1642272,,,1610612755,108,108,2024-11-28T02:31:20Z,6730000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT05M00.00S,2024-11-28T02:29:07.8Z,5,OVERTIME,substitution,in,['startperiod'],1641708,,,1610612755,108,108,2024-11-28T02:31:20Z,6740000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT05M00.00S,2024-11-28T02:31:50.8Z,5,OVERTIME,period,start,[],0,,,0,108,108,2024-11-28T02:31:50Z,6750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT04M56.00S,2024-11-28T02:31:54.6Z,5,OVERTIME,jumpball,recovered,[],1627832,,,1610612745,108,108,2024-11-28T02:31:54Z,6770000,False,,,0,,Jump Ball A. Sengun vs. A. Drummond: Tip to F. VanVleet,"[1627832, 1630578, 203083]",1610612745.0,HOU,startperiod,F. VanVleet,1627832.0,VanVleet,F. VanVleet,Sengun,1630578.0,Drummond,203083.0,,,,,,,,,,,,,,,,,,,,,,
687,PT04M44.00S,2024-11-28T02:32:05.9Z,5,OVERTIME,3pt,Jump Shot,[],1627832,32.90078843626807,58.82352941176471,1610612745,108,108,2024-11-28T03:56:02Z,6800000,False,-44.0,257.0,1,left,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,,
688,PT04M40.00S,2024-11-28T02:32:09.9Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612755,108,108,2024-11-28T02:32:16Z,6810000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,687.0,,,,,,,,,,,,,,,,,
689,PT04M20.00S,2024-11-28T02:32:39.8Z,5,OVERTIME,3pt,Jump Shot,[],1627824,88.2227332457293,96.56862745098039,1610612755,111,108,2024-11-28T02:32:45Z,6820000,False,233.0,58.0,1,right,G. Yabusele 24' 3PT  (22 PTS) (T. Maxey 8 AST),"[1627824, 1630178]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,24.0,Made,,,,,22.0,,,,,,T. Maxey,1630178.0,8.0,,,,,
691,PT04M07.00S,2024-11-28T02:32:53.7Z,5,OVERTIME,foul,personal,['3freethrow'],1626162,,,1610612745,111,108,2024-11-28T02:34:39Z,6840000,False,,,0,,K. Oubre Jr. shooting personal FOUL (5 PF) (Green 3 FT),"[1626162, 1630224]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627534.0,5.0,0.0,Green,1630224.0
694,PT04M07.00S,2024-11-28T02:34:23.5Z,5,OVERTIME,freethrow,1 of 3,[],1630224,,,1610612745,111,109,2024-11-28T02:35:14Z,6870000,False,,,0,,J. Green Free Throw 1 of 3 (39 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,39.0,,,,,,,,,,,,,
695,PT04M07.00S,2024-11-28T02:34:23.5Z,5,OVERTIME,freethrow,2 of 3,[],1630224,,,1610612745,111,110,2024-11-28T02:35:14Z,6880000,False,,,0,,J. Green Free Throw 2 of 3 (40 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,40.0,,,,,,,,,,,,,
696,PT04M07.00S,2024-11-28T02:34:23.5Z,5,OVERTIME,freethrow,3 of 3,[],1630224,,,1610612745,111,111,2024-11-28T02:35:14Z,6890000,False,,,0,,J. Green Free Throw 3 of 3 (41 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,41.0,,,,,,,,,,,,,
697,PT03M47.00S,2024-11-28T02:35:25.6Z,5,OVERTIME,3pt,Jump Shot,[],1626162,88.35413929040736,96.81372549019608,1610612755,111,111,2024-11-28T02:35:30Z,6900000,False,234.0,57.0,1,right,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,24.09,Missed,,,,,,,,,,,,,,,,,,
698,PT03M44.00S,2024-11-28T02:35:28.6Z,5,OVERTIME,rebound,defensive,[],1630578,,,1610612745,111,111,2024-11-28T02:35:30Z,6910000,False,,,0,,A. Sengun REBOUND (Off:2 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,,,697.0,10.0,8.0,2.0,,,,,,,,,,,,,,
699,PT03M29.00S,2024-11-28T02:35:43.6Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630224,7.933639947437584,50.73529411764706,1610612745,111,111,2024-11-28T02:35:48Z,6920000,False,-4.0,22.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,,
700,PT03M26.00S,2024-11-28T02:35:46.5Z,5,OVERTIME,rebound,offensive,[],1630578,,,1610612745,111,111,2024-11-28T02:35:46Z,6930000,False,,,0,,A. Sengun REBOUND (Off:3 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,699.0,11.0,8.0,3.0,,,,,,,,,,,,,,
701,PT03M26.00S,2024-11-28T02:35:46.5Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,5.590000152587891,50.0,1610612745,111,113,2024-11-28T02:35:46Z,6940000,False,0.0,0.0,1,left,A. Sengun tip Layup (13 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,13.0,,,,,,,,,,,,,
702,PT03M06.00S,2024-11-28T02:36:06.9Z,5,OVERTIME,turnover,lost ball,[],1642272,,,1610612755,111,113,2024-11-28T02:36:11Z,6950000,False,,,0,,J. McCain lost ball TURNOVER (3 TO),"[1642272, 1630224]",1610612755.0,PHI,,,,McCain,J. McCain,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,3.0,Green,1630224.0,,,,,,,,
703,PT03M06.00S,2024-11-28T02:36:06.9Z,5,OVERTIME,steal,,[],1630224,,,1610612745,111,113,2024-11-28T02:36:08Z,6960000,False,,,0,,J. Green STEAL (2 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
704,PT02M47.00S,2024-11-28T02:36:27.8Z,5,OVERTIME,foul,offensive,[],1630578,,,1610612745,111,113,2024-11-28T02:36:35Z,6970000,False,,,0,,A. Sengun charge offensive FOUL (2 PF),"[1630578, 1627824]",1610612745.0,HOU,charge,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Yabusele,1627824.0
706,PT02M47.00S,2024-11-28T02:36:27.8Z,5,OVERTIME,turnover,offensive foul,[],1630578,,,1610612745,111,113,2024-11-28T02:36:27Z,6990000,False,,,0,,A. Sengun offensive foul TURNOVER (4 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,4.0,,,,,,204059.0,,,,
707,PT02M47.00S,2024-11-28T02:36:37.9Z,5,OVERTIME,substitution,out,[],203083,,,1610612755,111,113,2024-11-28T02:36:50Z,7000000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT02M47.00S,2024-11-28T02:36:37.9Z,5,OVERTIME,substitution,in,[],1630231,,,1610612755,111,113,2024-11-28T02:36:50Z,7010000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT02M26.00S,2024-11-28T02:37:13.5Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,93.47897503285151,49.50980392156863,1610612755,111,113,2024-11-28T02:37:20Z,7020000,False,-2.0,9.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,0.91,Missed,,,,,,,,,,,,,,,,,,
710,PT02M24.00S,2024-11-28T02:37:15.5Z,5,OVERTIME,rebound,defensive,[],1630578,,,1610612745,111,113,2024-11-28T02:37:20Z,7030000,False,,,0,,A. Sengun REBOUND (Off:3 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,709.0,12.0,9.0,3.0,,,,,,,,,,,,,,
711,PT02M15.00S,2024-11-28T02:37:27.8Z,5,OVERTIME,foul,personal,[],1630231,,,1610612745,111,113,2024-11-28T02:37:39Z,7040000,False,,,0,,K. Martin personal FOUL (5 PF),"[1630231, 1630578]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1629178.0,5.0,0.0,Sengun,1630578.0
713,PT02M04.00S,2024-11-28T02:37:57.1Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1630578,10.036136662286467,53.431372549019606,1610612745,111,113,2024-11-28T02:40:49Z,7060000,False,-17.0,42.0,1,left,MISS A. Sengun driving floating Shot,[1630578],1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
714,PT02M01.00S,2024-11-28T02:38:00.1Z,5,OVERTIME,rebound,offensive,[],1630578,,,1610612745,111,113,2024-11-28T02:40:49Z,7070000,False,,,0,,A. Sengun REBOUND (Off:4 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,713.0,13.0,9.0,4.0,,,,,,,,,,,,,,
715,PT02M01.00S,2024-11-28T02:38:00.2Z,5,OVERTIME,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630578,5.590000152587891,50.0,1610612745,111,115,2024-11-28T02:40:01Z,7080000,False,0.0,0.0,1,left,A. Sengun tip Layup (15 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,15.0,,,,,,,,,,,,,
716,PT01M40.00S,2024-11-28T02:38:22.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1642272,91.50788436268068,52.450980392156865,1610612755,111,115,2024-11-28T02:38:27Z,7090000,False,12.0,27.0,1,right,MISS J. McCain driving finger roll Layup - blocked,"[1642272, 1641708]",1610612755.0,PHI,driving finger roll,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,Thompson,1641708.0,,,,,,,,,,,
717,PT01M40.00S,2024-11-28T02:38:22.1Z,5,OVERTIME,block,,[],1641708,,,1610612755,111,115,2024-11-28T02:38:24Z,7100000,False,,,0,,A. Thompson BLOCK (3 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
718,PT01M40.00S,2024-11-28T02:38:22.1Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612755,111,115,2024-11-28T02:38:27Z,7110000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,716.0,,,,,,,,,,,,,,,,,
720,PT01M37.00S,2024-11-28T02:38:46.7Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627824,90.71944809461235,51.22549019607843,1610612755,111,115,2024-11-28T02:39:01Z,7130000,False,6.0,35.0,1,right,MISS G. Yabusele Layup,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,,,,,,,,,,
722,PT01M37.00S,2024-11-28T02:38:46.7Z,5,OVERTIME,rebound,offensive,[],1627824,,,1610612755,111,115,2024-11-28T02:39:01Z,7150000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:4),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,720.0,5.0,4.0,1.0,,,,,,,,,,,,,,
723,PT01M37.00S,2024-11-28T02:38:52.6Z,5,OVERTIME,turnover,shot clock,['team'],0,,,1610612755,111,115,2024-11-28T02:39:08Z,7160000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1627534.0,,,,
724,PT01M20.00S,2024-11-28T02:39:19.0Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,7.933639947437584,49.50980392156863,1610612745,111,117,2024-11-28T02:39:24Z,7170000,False,2.0,22.0,1,left,A. Sengun driving finger roll Layup (17 PTS),[1630578],1610612745.0,HOU,driving finger roll,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,17.0,,,,,,,,,,,,,
725,PT01M20.00S,2024-11-28T02:39:25.1Z,5,OVERTIME,timeout,full,['team'],0,,,1610612755,111,117,2024-11-28T02:39:25Z,7180000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,PT01M20.00S,2024-11-28T02:40:43.3Z,5,OVERTIME,substitution,out,[],1626162,,,1610612755,111,117,2024-11-28T02:40:48Z,7190000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT01M20.00S,2024-11-28T02:40:43.3Z,5,OVERTIME,substitution,in,[],1641741,,,1610612755,111,117,2024-11-28T02:40:48Z,7200000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
728,PT01M11.00S,2024-11-28T02:41:16.3Z,5,OVERTIME,3pt,Jump Shot,[],1642272,69.30026281208936,29.90196078431373,1610612755,111,117,2024-11-28T02:41:24Z,7210000,False,-100.0,236.0,1,right,MISS J. McCain 25' 3PT,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
729,PT01M08.00S,2024-11-28T02:41:19.5Z,5,OVERTIME,rebound,offensive,[],1627824,,,1610612755,111,117,2024-11-28T02:41:19Z,7220000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:4),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,728.0,6.0,4.0,2.0,,,,,,,,,,,,,,
730,PT01M07.00S,2024-11-28T02:41:21.9Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630231,94.92444152431011,50.49019607843137,1610612755,113,117,2024-11-28T02:42:22Z,7230000,False,2.0,-5.0,1,right,K. Martin DUNK (8 PTS) (T. Maxey 9 AST),"[1630231, 1630178]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,8.0,,,,,,T. Maxey,1630178.0,9.0,,,,,
732,PT01M07.00S,2024-11-28T02:41:30.3Z,5,OVERTIME,timeout,full,['team'],0,,,1610612745,113,117,2024-11-28T02:41:30Z,7250000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,PT01M07.00S,2024-11-28T02:42:39.2Z,5,OVERTIME,substitution,out,[],1642272,,,1610612745,113,117,2024-11-28T02:42:47Z,7260000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
734,PT01M07.00S,2024-11-28T02:42:39.2Z,5,OVERTIME,substitution,in,[],203083,,,1610612745,113,117,2024-11-28T02:42:47Z,7270000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
735,PT01M06.00S,2024-11-28T02:43:14.4Z,5,OVERTIME,foul,personal,[],203083,,,1610612745,113,117,2024-11-28T02:43:20Z,7280000,False,,,0,,A. Drummond personal FOUL (3 PF),"[203083, 1630578]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1629178.0,3.0,0.0,Sengun,1630578.0
737,PT00M51.10S,2024-11-28T02:43:57.3Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1641741,,,1610612745,113,117,2024-11-28T02:44:07Z,7300000,False,,,0,,R. Council IV shooting personal FOUL (2 PF) (Sengun 2 FT),"[1641741, 1630578]",1610612755.0,PHI,shooting,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Sengun,1630578.0
739,PT00M51.10S,2024-11-28T02:44:30.6Z,5,OVERTIME,freethrow,1 of 2,[],1630578,,,1610612745,113,117,2024-11-28T02:44:30Z,7320000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
740,PT00M51.10S,2024-11-28T02:44:30.6Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612745,113,117,2024-11-28T02:44:30Z,7330000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,739.0,,,,,,,,,,,,,,,,,
741,PT00M51.10S,2024-11-28T02:44:31.4Z,5,OVERTIME,substitution,out,[],203083,,,1610612745,113,117,2024-11-28T02:44:38Z,7340000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
742,PT00M51.10S,2024-11-28T02:44:31.4Z,5,OVERTIME,substitution,out,[],1630224,,,1610612745,113,117,2024-11-28T02:44:38Z,7350000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
743,PT00M51.10S,2024-11-28T02:44:31.4Z,5,OVERTIME,substitution,in,[],1642272,,,1610612745,113,117,2024-11-28T02:44:38Z,7360000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
744,PT00M51.10S,2024-11-28T02:44:31.4Z,5,OVERTIME,substitution,in,[],1631106,,,1610612745,113,117,2024-11-28T02:44:38Z,7370000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
745,PT00M51.10S,2024-11-28T02:45:02.4Z,5,OVERTIME,freethrow,2 of 2,[],1630578,,,1610612745,113,118,2024-11-28T02:45:02Z,7380000,False,,,0,,A. Sengun Free Throw 2 of 2 (18 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
746,PT00M39.20S,2024-11-28T02:45:15.6Z,5,OVERTIME,3pt,Jump Shot,[],1630178,70.48291721419186,27.450980392156865,1610612755,113,118,2024-11-28T02:47:44Z,7390000,False,-113.0,225.0,1,right,MISS T. Maxey 25' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
747,PT00M36.20S,2024-11-28T02:45:18.6Z,5,OVERTIME,rebound,offensive,[],1627824,,,1610612755,113,118,2024-11-28T02:45:24Z,7400000,False,,,0,,G. Yabusele REBOUND (Off:3 Def:4),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,746.0,7.0,4.0,3.0,,,,,,,,,,,,,,
752,PT00M30.50S,2024-11-28T02:47:47.6Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,93.2161629434954,51.470588235294116,1610612755,113,118,2024-11-28T02:47:56Z,7450000,False,7.0,11.0,1,right,MISS T. Maxey driving finger roll Layup - blocked,"[1630178, 1630578]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,Sengun,1630578.0,,,,,,,,,,,
753,PT00M30.50S,2024-11-28T02:47:47.6Z,5,OVERTIME,block,,[],1630578,,,1610612755,113,118,2024-11-28T02:47:49Z,7460000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
754,PT00M30.50S,2024-11-28T02:47:47.6Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612745,113,118,2024-11-28T03:55:17Z,7470000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,752.0,,,,,,,,,,,,,,,,,
