actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
263,PT03M01.00S,2022-11-06T00:22:54.7Z,2,REGULAR,block,,[],203991,,,1610612740,52,40,2022-11-06T00:22:57Z,2610000,,,0,,C. Capela BLOCK (3 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
264,PT02M58.00S,2022-11-06T00:22:57.7Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,52,40,2022-11-06T00:22:59Z,2620000,,,0,,D. Murray REBOUND (Off:1 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,262.0,5.0,4.0,1.0,,,,,,,,,,,,,
265,PT02M58.00S,2022-11-06T00:22:59.9Z,2,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612737,52,40,2022-11-06T00:23:13Z,2630000,,,0,,D. Murray bad pass out-of-bounds TURNOVER (1 TO),[1627749],1610612737.0,ATL,bad pass,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1628480.0,,,,,1.0,,
266,PT02M58.00S,2022-11-06T00:23:09.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,52,40,2022-11-06T00:23:09Z,2640000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M58.00S,2022-11-06T00:25:36.4Z,2,REGULAR,substitution,out,[],1627749,,,1610612740,52,40,2022-11-06T00:25:53Z,2650000,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M58.00S,2022-11-06T00:25:36.4Z,2,REGULAR,substitution,out,[],1628984,,,1610612740,52,40,2022-11-06T00:25:53Z,2660000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M58.00S,2022-11-06T00:25:36.4Z,2,REGULAR,substitution,in,[],1628988,,,1610612740,52,40,2022-11-06T00:25:53Z,2670000,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M58.00S,2022-11-06T00:25:36.4Z,2,REGULAR,substitution,in,[],203468,,,1610612740,52,40,2022-11-06T00:25:53Z,2680000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M38.00S,2022-11-06T00:26:30.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,81.553876478318,54.41176470588235,1610612740,52,42,2022-11-06T00:26:34Z,2690000,22.0,121.0,1,right,B. Ingram 12' pullup Jump Shot (6 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,12.29,Made,6.0,,,,,,,,,,,,,,,,,
273,PT02M24.00S,2022-11-06T00:26:45.1Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,52,42,2022-11-06T00:26:50Z,2700000,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 1630529]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,4.0,Jones,1630529.0
274,PT02M24.00S,2022-11-06T00:26:45.1Z,2,REGULAR,steal,,[],1630529,,,1610612740,52,42,2022-11-06T00:26:47Z,2710000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
275,PT02M20.00S,2022-11-06T00:26:49.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,93.64323258869908,49.50980392156863,1610612740,52,44,2022-11-06T00:26:54Z,2720000,-2.0,7.0,1,right,H. Jones running DUNK (5 PTS) (Z. Williamson 2 AST),"[1630529, 1629627]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,0.77,Made,5.0,,,,,Z. Williamson,1629627.0,2.0,,,,,,,,,,
277,PT02M05.00S,2022-11-06T00:27:03.7Z,2,REGULAR,3pt,Jump Shot,[],1629631,31.61957950065703,46.07843137254902,1610612737,52,44,2022-11-06T00:52:39Z,2740000,20.0,245.0,1,left,MISS D. Hunter 24' step back 3PT,[1629631],1610612737.0,ATL,step back,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,24.55,Missed,,,,,,,,,,,,,,,,,,
278,PT02M02.00S,2022-11-06T00:27:06.7Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,52,44,2022-11-06T00:27:08Z,2750000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,277.0,2.0,2.0,0.0,,,,,,,,,,,,,
279,PT01M54.00S,2022-11-06T00:27:16.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629627,91.14651773981603,43.13725490196079,1610612740,52,46,2022-11-06T00:27:30Z,2760000,-34.0,31.0,1,right,Z. Williamson turnaround Hook (11 PTS),[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,11.0,,,,,,,,,,,,,,,,,
280,PT01M54.00S,2022-11-06T00:27:26.0Z,2,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612740,52,46,2022-11-06T00:27:41Z,2770000,,,0,,D. Hunter shooting personal FOUL (2 PF) (Williamson 1 FT),"[1629631, 1629627]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1162.0,2.0,0.0,Williamson,1629627.0,,,
282,PT01M54.00S,2022-11-06T00:27:42.5Z,2,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,52,47,2022-11-06T00:27:42Z,2790000,,,0,,Z. Williamson Free Throw 1 of 1 (12 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
283,PT01M38.00S,2022-11-06T00:27:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.652431011826544,51.470588235294116,1610612737,52,47,2022-11-06T00:28:07Z,2800000,-7.0,10.0,1,left,MISS C. Capela Layup - blocked,"[203991, 1627742]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,Ingram,1627742.0,,,,,,,,
284,PT01M38.00S,2022-11-06T00:27:59.2Z,2,REGULAR,block,,[],1627742,,,1610612737,52,47,2022-11-06T00:28:01Z,2810000,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
285,PT01M31.00S,2022-11-06T00:28:06.2Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,52,47,2022-11-06T00:29:23Z,2820000,,,0,,C. Capela REBOUND (Off:3 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,283.0,9.0,6.0,3.0,,,,,,,,,,,,,
286,PT01M31.00S,2022-11-06T00:28:06.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,5.590000152587891,50.0,1610612737,52,47,2022-11-06T00:54:11Z,2830000,0.0,0.0,1,left,MISS C. Capela putback Layup,[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
287,PT01M30.00S,2022-11-06T00:28:07.2Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,52,47,2022-11-06T00:29:30Z,2840000,,,0,,C. Capela REBOUND (Off:4 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,286.0,10.0,6.0,4.0,,,,,,,,,,,,,
288,PT01M29.00S,2022-11-06T00:28:07.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,54,47,2022-11-06T00:28:07Z,2850000,0.0,0.0,1,left,C. Capela tip Layup (13 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Made,13.0,,,,,,,,,,,,,,,,,
289,PT01M24.00S,2022-11-06T00:28:12.8Z,2,REGULAR,turnover,lost ball,[],1629627,,,1610612740,54,47,2022-11-06T00:28:17Z,2860000,,,0,,Z. Williamson lost ball TURNOVER (3 TO),"[1629627, 203991]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,3.0,Capela,203991.0
290,PT01M24.00S,2022-11-06T00:28:12.8Z,2,REGULAR,steal,,[],203991,,,1610612737,54,47,2022-11-06T00:28:14Z,2870000,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
291,PT01M22.00S,2022-11-06T00:28:17.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629027,5.732588699080158,48.03921568627451,1610612737,56,47,2022-11-06T00:28:23Z,2880000,10.0,1.0,1,left,T. Young running Layup (16 PTS) (C. Capela 1 AST),"[1629027, 203991]",1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,0.99,Made,16.0,,,,,C. Capela,203991.0,1.0,,,,,,,,,,
292,PT01M22.00S,2022-11-06T00:28:27.3Z,2,REGULAR,foul,personal,['1freethrow'],203468,,,1610612737,56,47,2022-11-06T00:28:44Z,2890000,,,0,,C. McCollum shooting personal FOUL (2 PF) (Young 1 FT),"[203468, 1629027]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628480.0,2.0,0.0,Young,1629027.0,,,
294,PT01M22.00S,2022-11-06T00:28:45.5Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629027,,,1610612737,57,47,2022-11-06T00:28:45Z,2910000,,,0,,T. Young Free Throw 1 of 1 (17 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
295,PT01M12.00S,2022-11-06T00:28:57.1Z,2,REGULAR,3pt,Jump Shot,[],1627742,66.5735873850197,49.754901960784316,1610612740,57,50,2022-11-06T00:29:01Z,2920000,-1.0,262.0,1,right,B. Ingram 26' 3PT pullup (9 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,26.17,Made,9.0,,,,,,,,,,,,,,,,,
296,PT00M57.20S,2022-11-06T00:29:12.7Z,2,REGULAR,3pt,Jump Shot,[],1628988,8.492115637319317,96.07843137254902,1610612737,60,50,2022-11-06T00:29:18Z,2930000,-230.0,27.0,1,left,A. Holiday 3PT  (3 PTS) (T. Young 6 AST),"[1628988, 1629027]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,23.2,Made,3.0,,,,,T. Young,1629027.0,6.0,,,,,,,,,,
298,PT00M42.00S,2022-11-06T00:29:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,90.75229960578186,54.90196078431373,1610612740,60,52,2022-11-06T00:29:38Z,2950000,25.0,34.0,1,right,J. Valanciunas driving Layup (6 PTS),[202685],1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,4.22,Made,6.0,,,,,,,,,,,,,,,,,
299,PT00M25.60S,2022-11-06T00:29:52.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.982260183968464,49.754901960784316,1610612737,60,52,2022-11-06T00:29:59Z,2960000,1.0,98.0,1,left,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.77,Missed,,,,,,,,,,,,,,,,,,
300,PT00M20.30S,2022-11-06T00:29:58.2Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,60,52,2022-11-06T01:27:29Z,2970000,,,0,,H. Jones REBOUND (Off:1 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,299.0,3.0,2.0,1.0,,,,,,,,,,,,,
301,PT00M03.80S,2022-11-06T00:30:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,91.40932982917214,50.245098039215684,1610612740,60,52,2022-11-06T00:30:40Z,2980000,1.0,28.0,1,right,MISS J. Valanciunas Layup - blocked,"[202685, 1629027]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,Young,1629027.0,,,,,,,,
302,PT00M03.80S,2022-11-06T00:30:15.6Z,2,REGULAR,block,,[],1629027,,,1610612740,60,52,2022-11-06T00:30:18Z,2990000,,,0,,T. Young BLOCK (1 BLK),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
303,PT00M02.80S,2022-11-06T00:30:16.6Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,60,52,2022-11-06T00:30:40Z,3000000,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,301.0,3.0,2.0,1.0,,,,,,,,,,,,,
304,PT00M01.00S,2022-11-06T00:30:19.8Z,2,REGULAR,3pt,Jump Shot,[],1629631,34.247700394218136,24.509803921568626,1610612737,60,52,2022-11-06T00:57:54Z,3010000,127.0,269.0,1,left,MISS D. Hunter 29' running 3PT,[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,29.8,Missed,,,,,,,,,,,,,,,,,,
305,PT00M01.00S,2022-11-06T00:30:19.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,60,52,2022-11-06T00:30:31Z,3020000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,304.0,,,,,,,,,,,,,,,,
306,PT00M00.00S,2022-11-06T00:30:22.8Z,2,REGULAR,period,end,[],0,,,1610612737,60,52,2022-11-06T00:30:22Z,3030000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2022-11-06T00:44:40.0Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612737,60,52,2022-11-06T00:45:27Z,3040000,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-11-06T00:44:40.0Z,3,REGULAR,substitution,in,['startperiod'],1627749,,,1610612737,60,52,2022-11-06T00:45:27Z,3050000,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-11-06T00:45:33.0Z,3,REGULAR,period,start,[],0,,,1610612740,60,52,2022-11-06T00:45:33Z,3060000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT11M49.00S,2022-11-06T00:45:42.3Z,3,REGULAR,3pt,Jump Shot,[],1627742,29.517082785808146,73.0392156862745,1610612740,60,55,2022-11-06T00:45:46Z,3070000,-115.0,225.0,1,left,B. Ingram 25' 3PT  (12 PTS) (J. Valanciunas 1 AST),"[1627742, 202685]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,25.28,Made,12.0,,,,,J. Valanciunas,202685.0,1.0,,,,,,,,,,
314,PT11M32.00S,2022-11-06T00:45:59.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,81.8166885676741,58.82352941176471,1610612737,60,55,2022-11-06T00:46:04Z,3090000,44.0,118.0,1,right,MISS J. Collins 12' Jump Shot,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,12.63,Missed,,,,,,,,,,,,,,,,,,
315,PT11M30.00S,2022-11-06T00:46:01.7Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,60,55,2022-11-06T00:46:04Z,3100000,,,0,,J. Valanciunas REBOUND (Off:5 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,314.0,11.0,6.0,5.0,,,,,,,,,,,,,
316,PT11M21.00S,2022-11-06T00:46:11.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,17.296320630749015,50.0,1610612740,60,57,2022-11-06T00:46:15Z,3110000,0.0,110.0,1,left,J. Valanciunas 11' Jump Shot (8 PTS) (Z. Williamson 3 AST),"[202685, 1629627]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,11.01,Made,8.0,,,,,Z. Williamson,1629627.0,3.0,,,,,,,,,,
318,PT11M03.00S,2022-11-06T00:46:29.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629631,91.93495400788436,50.0,1610612737,62,57,2022-11-06T00:46:37Z,3130000,0.0,23.0,1,right,D. Hunter cutting DUNK (9 PTS) (T. Young 7 AST),"[1629631, 1629027]",1610612737.0,ATL,cutting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,2.33,Made,9.0,,,,,T. Young,1629027.0,7.0,,,,,,,,,,
390,PT10M56.00S,2022-11-06T00:46:32.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,11.251642575558476,49.01960784313725,1610612740,62,57,2022-11-06T00:58:28Z,3145000,5.0,53.0,1,left,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.35,Missed,,,,,,,,,,,,,,,,,,
391,PT10M55.00S,2022-11-06T00:46:33.8Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,62,57,2022-11-06T01:01:40Z,3147500,,,0,,C. Capela REBOUND (Off:4 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,390.0,11.0,7.0,4.0,,,,,,,,,,,,,
322,PT10M52.00S,2022-11-06T00:46:49.2Z,3,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612737,62,57,2022-11-06T00:47:12Z,3170000,,,0,,Z. Williamson shooting personal FOUL (1 PF) (Young 2 FT),"[1629627, 1629027]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,1.0,0.0,Young,1629027.0,,,
324,PT10M52.00S,2022-11-06T00:47:13.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629027,,,1610612737,63,57,2022-11-06T00:58:03Z,3190000,,,0,,T. Young Free Throw 1 of 2 (18 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
325,PT10M52.00S,2022-11-06T00:47:31.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629027,,,1610612737,64,57,2022-11-06T00:58:03Z,3200000,,,0,,T. Young Free Throw 2 of 2 (19 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
326,PT10M41.00S,2022-11-06T00:47:43.5Z,3,REGULAR,3pt,Jump Shot,[],1627742,27.54599211563732,78.92156862745098,1610612740,64,57,2022-11-06T00:47:48Z,3210000,-145.0,206.0,1,left,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
327,PT10M38.00S,2022-11-06T00:47:46.6Z,3,REGULAR,rebound,offensive,[],203468,,,1610612740,64,57,2022-11-06T00:47:46Z,3220000,,,0,,C. McCollum REBOUND (Off:1 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,326.0,3.0,2.0,1.0,,,,,,,,,,,,,
328,PT10M36.00S,2022-11-06T00:47:47.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203468,7.5722733245729295,79.65686274509804,1610612740,64,57,2022-11-06T00:47:52Z,3230000,-148.0,19.0,1,left,MISS C. McCollum 14' step back Shot,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,14.95,Missed,,,,,,,,,,,,,,,,,,
329,PT10M34.00S,2022-11-06T00:47:49.9Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,64,57,2022-11-06T00:47:52Z,3240000,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,328.0,2.0,2.0,0.0,,,,,,,,,,,,,
330,PT10M27.00S,2022-11-06T00:47:57.0Z,3,REGULAR,3pt,Jump Shot,[],1627749,86.94152431011827,4.6568627450980395,1610612737,64,57,2022-11-06T00:48:01Z,3250000,-227.0,70.0,1,right,MISS D. Murray 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,23.73,Missed,,,,,,,,,,,,,,,,,,
331,PT10M24.00S,2022-11-06T00:48:00.0Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,64,57,2022-11-06T00:48:01Z,3260000,,,0,,J. Valanciunas REBOUND (Off:5 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,,330.0,12.0,7.0,5.0,,,,,,,,,,,,,
332,PT10M13.00S,2022-11-06T00:48:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.652431011826544,46.07843137254902,1610612740,64,57,2022-11-06T00:48:14Z,3270000,20.0,10.0,1,left,MISS J. Valanciunas Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
333,PT10M11.00S,2022-11-06T00:48:12.9Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,64,57,2022-11-06T00:48:14Z,3280000,,,0,,C. Capela REBOUND (Off:4 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,332.0,12.0,8.0,4.0,,,,,,,,,,,,,
334,PT10M04.00S,2022-11-06T00:48:20.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,92.32917214191852,51.9607843137255,1610612737,66,57,2022-11-06T00:48:25Z,3290000,10.0,20.0,1,right,J. Collins Layup (2 PTS) (D. Murray 9 AST),"[1628381, 1627749]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.19,Made,2.0,,,,,D. Murray,1627749.0,9.0,,,,,,,,,,
336,PT09M52.00S,2022-11-06T00:48:32.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.732588699080158,50.245098039215684,1610612740,66,57,2022-11-06T00:48:40Z,3310000,-1.0,1.0,1,left,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,0.18,Missed,,,,,,,,,,,,,,,,,,
337,PT09M51.00S,2022-11-06T00:48:33.6Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,66,57,2022-11-06T00:48:40Z,3320000,,,0,,J. Valanciunas REBOUND (Off:6 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,336.0,13.0,7.0,6.0,,,,,,,,,,,,,
338,PT09M51.00S,2022-11-06T00:48:39.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",202685,5.590000152587891,50.0,1610612740,66,59,2022-11-06T00:48:51Z,3330000,0.0,0.0,1,left,J. Valanciunas tip Layup (10 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
339,PT09M51.00S,2022-11-06T00:48:40.6Z,3,REGULAR,violation,defensive goaltending,[],1628381,,,1610612740,66,59,2022-11-06T00:48:51Z,3340000,,,0,,J. Collins defensive goaltending VIOLATION,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,1155.0,,,,,,,
340,PT09M38.00S,2022-11-06T00:48:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,90.22667542706965,48.77450980392157,1610612737,66,59,2022-11-06T00:49:02Z,3350000,-6.0,39.0,1,right,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
341,PT09M36.00S,2022-11-06T00:48:58.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,66,59,2022-11-06T00:49:02Z,3360000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,340.0,,,,,,,,,,,,,,,,
343,PT09M25.00S,2022-11-06T00:49:31.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,65.65374507227332,46.32352941176471,1610612737,66,59,2022-11-06T00:49:38Z,3380000,-18.0,270.0,1,right,MISS D. Murray 27' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,27.1,Missed,,,,,,,,,,,,,,,,,,
344,PT09M21.00S,2022-11-06T00:49:35.5Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,66,59,2022-11-06T00:49:38Z,3390000,,,0,,J. Valanciunas REBOUND (Off:6 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,343.0,14.0,8.0,6.0,,,,,,,,,,,,,
345,PT09M06.00S,2022-11-06T00:49:52.5Z,3,REGULAR,foul,personal,['2freethrow'],203991,,,1610612740,66,59,2022-11-06T00:50:17Z,3400000,,,0,,C. Capela shooting personal FOUL (1 PF) (Williamson 2 FT),"[203991, 1629627]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,1.0,0.0,Williamson,1629627.0,,,
