actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
600,PT06M16.00S,2023-03-04T03:01:43.3Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,115,92,2023-03-04T03:01:41Z,5870000,False,,,0,,L. Markkanen REBOUND (Off:4 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,599.0,,,,10.0,6.0,4.0
601,PT06M10.00S,2023-03-04T03:01:47.0Z,4,REGULAR,3pt,Jump Shot,[],1628374,70.64717477003943,75.49019607843137,1610612762,115,92,2023-03-04T03:01:55Z,5880000,False,127.0,223.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
602,PT06M07.00S,2023-03-04T03:01:50.0Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,115,92,2023-03-04T03:01:55Z,5890000,False,,,0,,J. Williams REBOUND (Off:1 Def:7),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,601.0,,,,8.0,7.0,1.0
603,PT05M54.00S,2023-03-04T03:02:03.2Z,4,REGULAR,3pt,Jump Shot,[],1630581,24.52365308804205,12.254901960784313,1610612760,115,92,2023-03-04T03:02:08Z,5900000,False,189.0,178.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
604,PT05M50.00S,2023-03-04T03:02:07.2Z,4,REGULAR,rebound,defensive,[],1627739,,,1610612762,115,92,2023-03-04T03:02:08Z,5910000,False,,,0,,K. Dunn REBOUND (Off:0 Def:6),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,603.0,,,,6.0,6.0,0.0
605,PT05M45.00S,2023-03-04T03:02:11.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631117,92.19776609724047,55.14705882352941,1610612762,115,94,2023-03-04T03:19:32Z,5920000,False,26.0,21.0,1,right,W. Kessler running alley-oop DUNK (10 PTS) (L. Markkanen 2 AST),"[1631117, 1628374]",1610612762.0,UTA,running alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.31,Made,10.0,L. Markkanen,1628374.0,2.0,,,,,,,,,,,,,,
607,PT05M27.00S,2023-03-04T03:02:29.6Z,4,REGULAR,3pt,Jump Shot,[],1629652,20.581471747700395,95.09803921568627,1610612760,115,94,2023-03-04T03:19:51Z,5940000,False,-225.0,141.0,1,left,MISS L. Dort 26' step back 3PT,[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,26.6,Missed,,,,,,,,,,,,,,,,,,
608,PT05M22.00S,2023-03-04T03:02:34.6Z,4,REGULAR,rebound,offensive,[],1630598,,,1610612760,115,94,2023-03-04T03:02:37Z,5950000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,607.0,,,,4.0,2.0,2.0
609,PT05M22.00S,2023-03-04T03:02:35.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630598,5.590000152587891,50.0,1610612760,117,94,2023-03-04T03:02:35Z,5960000,False,0.0,0.0,1,left,A. Wiggins tip Layup (21 PTS),[1630598],1610612760.0,OKC,tip,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,0.0,Made,21.0,,,,,,,,,,,,,,,,,
611,PT05M15.00S,2023-03-04T03:02:47.7Z,4,REGULAR,foul,offensive,[],1630534,,,1610612762,117,94,2023-03-04T03:20:22Z,5970000,False,,,0,,O. Agbaji charge offensive FOUL (4 PF),"[1630534, 1631119]",1610612762.0,UTA,charge,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2714.0,4.0,0.0,Williams,1631119.0,,,,,,,,,
613,PT05M15.00S,2023-03-04T03:02:47.7Z,4,REGULAR,turnover,offensive foul,[],1630534,,,1610612762,117,94,2023-03-04T03:02:47Z,5990000,False,,,0,,O. Agbaji offensive foul TURNOVER (2 TO),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2714.0,,,,,,,,2.0,,,,,
614,PT05M03.00S,2023-03-04T03:03:11.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,7.966491458607096,44.85294117647059,1610612760,119,94,2023-03-04T03:21:03Z,6000000,False,26.0,22.0,1,left,A. Wiggins cutting Layup (23 PTS) (J. Giddey 12 AST),"[1630598, 1630581]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.41,Made,23.0,J. Giddey,1630581.0,12.0,,,,,,,,,,,,,,
616,PT05M03.00S,2023-03-04T03:03:17.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,119,94,2023-03-04T03:03:17Z,6020000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M03.00S,2023-03-04T03:05:46.7Z,4,REGULAR,substitution,out,[],1627739,,,1610612762,119,94,2023-03-04T03:06:15Z,6030000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M03.00S,2023-03-04T03:05:46.7Z,4,REGULAR,substitution,out,[],1628374,,,1610612762,119,94,2023-03-04T03:06:15Z,6040000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M03.00S,2023-03-04T03:05:46.7Z,4,REGULAR,substitution,out,[],1630534,,,1610612762,119,94,2023-03-04T03:06:15Z,6050000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M03.00S,2023-03-04T03:05:46.7Z,4,REGULAR,substitution,out,[],203482,,,1610612762,119,94,2023-03-04T03:06:15Z,6060000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M03.00S,2023-03-04T03:05:46.7Z,4,REGULAR,substitution,out,[],1631117,,,1610612762,119,94,2023-03-04T03:06:15Z,6070000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT05M03.00S,2023-03-04T03:05:46.7Z,4,REGULAR,substitution,in,[],1630548,,,1610612762,119,94,2023-03-04T03:06:15Z,6080000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT05M03.00S,2023-03-04T03:05:46.7Z,4,REGULAR,substitution,in,[],1629308,,,1610612762,119,94,2023-03-04T03:06:15Z,6090000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M03.00S,2023-03-04T03:05:46.7Z,4,REGULAR,substitution,in,[],1628402,,,1610612762,119,94,2023-03-04T03:06:15Z,6100000,False,,,0,,SUB in: F. Jackson,[1628402],1610612762.0,UTA,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M03.00S,2023-03-04T03:05:46.7Z,4,REGULAR,substitution,in,[],1631323,,,1610612762,119,94,2023-03-04T03:06:15Z,6110000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M03.00S,2023-03-04T03:05:46.7Z,4,REGULAR,substitution,in,[],1627745,,,1610612762,119,94,2023-03-04T03:06:15Z,6120000,False,,,0,,SUB in: D. Jones,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M48.00S,2023-03-04T03:06:19.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,88.78120893561103,50.49019607843137,1610612762,119,96,2023-03-04T03:06:25Z,6130000,False,2.0,53.0,1,right,S. Fontecchio driving Layup (16 PTS) (J. Juzang 1 AST),"[1631323, 1630548]",1610612762.0,UTA,driving,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,5.31,Made,16.0,J. Juzang,1630548.0,1.0,,,,,,,,,,,,,,
630,PT04M28.00S,2023-03-04T03:06:39.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631114,7.5722733245729295,53.18627450980392,1610612760,121,96,2023-03-04T03:06:54Z,6140000,False,-16.0,19.0,1,left,J. Williams cutting DUNK (20 PTS) (J. Giddey 13 AST),"[1631114, 1630581]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.45,Made,20.0,J. Giddey,1630581.0,13.0,,,,,,,,,,,,,,
632,PT04M13.00S,2023-03-04T03:06:54.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630548,86.81011826544021,49.754901960784316,1610612762,121,98,2023-03-04T03:23:48Z,6160000,False,-1.0,71.0,1,right,J. Juzang 7' driving floating Jump Shot (2 PTS) (F. Jackson 1 AST),"[1630548, 1628402]",1610612762.0,UTA,driving floating,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,7.15,Made,2.0,F. Jackson,1628402.0,1.0,,,,,,,,,,,,,,
633,PT03M48.00S,2023-03-04T03:07:19.9Z,4,REGULAR,3pt,Jump Shot,[],1631114,35.56176084099869,28.676470588235293,1610612760,121,98,2023-03-04T03:07:24Z,6170000,False,107.0,282.0,1,left,MISS J. Williams 30' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,30.13,Missed,,,,,,,,,,,,,,,,,,
634,PT03M44.00S,2023-03-04T03:07:23.9Z,4,REGULAR,rebound,defensive,[],1628402,,,1610612762,121,98,2023-03-04T03:07:24Z,6180000,False,,,0,,F. Jackson REBOUND (Off:0 Def:1),[1628402],1610612762.0,UTA,,,,Jackson,F. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,633.0,,,,1.0,1.0,0.0
637,PT03M37.00S,2023-03-04T03:07:32.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631323,94.40999984741211,50.0,1610612762,121,98,2023-03-04T03:36:30Z,6210000,False,0.0,0.0,1,right,MISS S. Fontecchio running Layup,[1631323],1610612762.0,UTA,running,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
638,PT03M37.00S,2023-03-04T03:07:32.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,121,98,2023-03-04T03:26:52Z,6220000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,637.0,,,,,,
640,PT03M37.00S,2023-03-04T03:07:35.4Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,121,98,2023-03-04T03:07:52Z,6240000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M37.00S,2023-03-04T03:07:35.4Z,4,REGULAR,substitution,out,[],1629652,,,1610612760,121,98,2023-03-04T03:07:52Z,6250000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M37.00S,2023-03-04T03:07:35.4Z,4,REGULAR,substitution,out,[],1631114,,,1610612760,121,98,2023-03-04T03:07:52Z,6260000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M37.00S,2023-03-04T03:07:35.4Z,4,REGULAR,substitution,in,[],1630215,,,1610612760,121,98,2023-03-04T03:07:52Z,6270000,False,,,0,,SUB in: J. Butler,[1630215],1610612760.0,OKC,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M37.00S,2023-03-04T03:07:35.4Z,4,REGULAR,substitution,in,[],1631172,,,1610612760,121,98,2023-03-04T03:07:52Z,6280000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M37.00S,2023-03-04T03:07:35.4Z,4,REGULAR,substitution,in,[],1630544,,,1610612760,121,98,2023-03-04T03:07:52Z,6290000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M17.00S,2023-03-04T03:08:12.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1631172,7.046649145860711,65.19607843137256,1610612760,123,98,2023-03-04T03:08:30Z,6300000,False,-76.0,14.0,1,left,O. Dieng 7' driving floating Jump Shot (6 PTS) (T. Mann 2 AST),"[1631172, 1630544]",1610612760.0,OKC,driving floating,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,7.72,Made,6.0,T. Mann,1630544.0,2.0,,,,,,,,,,,,,,
648,PT03M17.00S,2023-03-04T03:08:15.8Z,4,REGULAR,violation,defensive goaltending,[],1627745,,,1610612760,123,98,2023-03-04T03:08:30Z,6320000,False,,,0,,D. Jones defensive goaltending VIOLATION,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,
649,PT03M11.00S,2023-03-04T03:08:27.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628402,82.86793692509855,48.529411764705884,1610612762,123,98,2023-03-04T03:29:08Z,6330000,False,-7.0,109.0,1,right,MISS F. Jackson 10' driving floating Shot,[1628402],1610612762.0,UTA,driving floating,,,Jackson,F. Jackson,,,,,In The Paint (Non-RA),8-16 Center,10.88,Missed,,,,,,,,,,,,,,,,,,
650,PT03M07.00S,2023-03-04T03:08:31.6Z,4,REGULAR,rebound,defensive,[],1630215,,,1610612760,123,98,2023-03-04T03:29:08Z,6340000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612760.0,OKC,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,649.0,,,,1.0,1.0,0.0
651,PT02M50.00S,2023-03-04T03:08:48.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,7.178055190538765,38.23529411764706,1610612760,125,98,2023-03-04T03:08:57Z,6350000,False,59.0,15.0,1,left,A. Wiggins 6' driving Layup (25 PTS) (T. Mann 3 AST),"[1630598, 1630544]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.07,Made,25.0,T. Mann,1630544.0,3.0,,,,,,,,,,,,,,
652,PT02M42.00S,2023-03-04T03:08:57.5Z,4,REGULAR,foul,personal,['2freethrow'],1631172,,,1610612762,125,98,2023-03-04T03:09:05Z,6360000,False,,,0,,O. Dieng shooting personal FOUL (2 PF) (Fontecchio 2 FT),"[1631172, 1631323]",1610612760.0,OKC,shooting,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,2.0,0.0,Fontecchio,1631323.0,,,,,,,,,
654,PT02M42.00S,2023-03-04T03:09:18.4Z,4,REGULAR,freethrow,1 of 2,[],1631323,,,1610612762,125,98,2023-03-04T03:09:36Z,6380000,False,,,0,,MISS S. Fontecchio Free Throw 1 of 2,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
655,PT02M42.00S,2023-03-04T03:09:18.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,125,98,2023-03-04T03:09:36Z,6390000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,654.0,,,,,,
656,PT02M42.00S,2023-03-04T03:09:18.4Z,4,REGULAR,freethrow,2 of 2,[],1631323,,,1610612762,125,98,2023-03-04T03:09:36Z,6400000,False,,,0,,MISS S. Fontecchio Free Throw 2 of 2,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
657,PT02M40.00S,2023-03-04T03:09:20.4Z,4,REGULAR,rebound,defensive,[],1631172,,,1610612760,125,98,2023-03-04T03:09:36Z,6410000,False,,,0,,O. Dieng REBOUND (Off:1 Def:2),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,656.0,,,,3.0,2.0,1.0
658,PT02M23.00S,2023-03-04T03:09:51.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,8.492115637319317,38.48039215686275,1610612760,127,98,2023-03-04T03:09:58Z,6420000,False,58.0,27.0,1,left,O. Dieng 6' driving bank Jump Shot (8 PTS) (T. Mann 4 AST),"[1631172, 1630544]",1610612760.0,OKC,driving bank,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,6.37,Made,8.0,T. Mann,1630544.0,4.0,,,,,,,,,,,,,,
659,PT02M08.00S,2023-03-04T03:10:07.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,92.46057818659659,53.92156862745098,1610612762,127,100,2023-03-04T03:10:14Z,6430000,False,20.0,18.0,1,right,D. Jones cutting Layup (4 PTS) (J. Toscano-Anderson 1 AST),"[1627745, 1629308]",1610612762.0,UTA,cutting,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,2.69,Made,4.0,J. Toscano-Anderson,1629308.0,1.0,,,,,,,,,,,,,,
661,PT01M48.00S,2023-03-04T03:10:26.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,7.5722733245729295,52.69607843137255,1610612760,127,100,2023-03-04T03:32:00Z,6450000,False,-13.0,19.0,1,left,MISS J. Butler driving reverse Layup - blocked,"[1630215, 1627745]",1610612760.0,OKC,driving reverse,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,Jones,1627745.0,,,,,,,
662,PT01M48.00S,2023-03-04T03:10:26.6Z,4,REGULAR,block,,[],1627745,,,1610612760,127,100,2023-03-04T03:10:28Z,6460000,False,,,0,,D. Jones BLOCK (2 BLK),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
663,PT01M46.00S,2023-03-04T03:10:28.6Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612762,127,100,2023-03-04T03:10:32Z,6470000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:2),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,661.0,,,,2.0,2.0,0.0
664,PT01M43.00S,2023-03-04T03:10:31.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630548,85.10183968462549,4.411764705882353,1610612762,127,100,2023-03-04T03:32:25Z,6480000,False,-228.0,88.0,1,right,MISS J. Juzang 24' running 3PT,[1630548],1610612762.0,UTA,running,,,Juzang,J. Juzang,,,,,Left Corner 3,24+ Left,24.41,Missed,,,,,,,,,,,,,,,,,,
665,PT01M40.00S,2023-03-04T03:10:34.9Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612762,127,100,2023-03-04T03:10:35Z,6490000,False,,,0,,D. Jones REBOUND (Off:1 Def:2),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,664.0,,,,3.0,2.0,1.0
666,PT01M40.00S,2023-03-04T03:10:36.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627745,92.85479632063075,55.88235294117647,1610612762,127,102,2023-03-04T03:10:44Z,6500000,False,29.0,15.0,1,right,D. Jones putback Layup (6 PTS),[1627745],1610612762.0,UTA,putback,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,3.29,Made,6.0,,,,,,,,,,,,,,,,,
667,PT01M40.00S,2023-03-04T03:10:38.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631119,,,1610612762,127,102,2023-03-04T03:10:51Z,6510000,False,,,0,,J. Williams shooting personal FOUL (5 PF) (Jones 1 FT),"[1631119, 1627745]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,5.0,0.0,Jones,1627745.0,,,,,,,,,
669,PT01M40.00S,2023-03-04T03:11:04.3Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1627745,,,1610612762,127,103,2023-03-04T03:11:04Z,6530000,False,,,0,,D. Jones Free Throw 1 of 1 (7 PTS),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
670,PT01M27.00S,2023-03-04T03:11:18.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,7.835085413929041,63.48039215686274,1610612760,127,103,2023-03-04T03:11:26Z,6540000,False,-67.0,21.0,1,left,MISS T. Mann 7' driving bank Shot,[1630544],1610612760.0,OKC,driving bank,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,7.06,Missed,,,,,,,,,,,,,,,,,,
671,PT01M25.00S,2023-03-04T03:11:20.8Z,4,REGULAR,rebound,offensive,[],1631172,,,1610612760,127,103,2023-03-04T03:11:26Z,6550000,False,,,0,,O. Dieng REBOUND (Off:2 Def:2),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,670.0,,,,4.0,2.0,2.0
673,PT01M13.00S,2023-03-04T03:11:48.5Z,4,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612760,127,103,2023-03-04T03:11:56Z,6570000,False,,,0,,D. Jones shooting personal FOUL (2 PF) (Dieng 2 FT),"[1627745, 1631172]",1610612762.0,UTA,shooting,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,2.0,0.0,Dieng,1631172.0,,,,,,,,,
675,PT01M13.00S,2023-03-04T03:12:07.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631172,,,1610612760,127,103,2023-03-04T03:12:07Z,6590000,False,,,0,,MISS O. Dieng Free Throw 1 of 2,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
676,PT01M13.00S,2023-03-04T03:12:07.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,127,103,2023-03-04T03:12:07Z,6600000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,675.0,,,,,,
677,PT01M13.00S,2023-03-04T03:12:17.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631172,,,1610612760,128,103,2023-03-04T03:12:17Z,6610000,False,,,0,,O. Dieng Free Throw 2 of 2 (9 PTS),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
678,PT00M59.10S,2023-03-04T03:12:34.2Z,4,REGULAR,3pt,Jump Shot,[],1628402,72.22404730617609,21.07843137254902,1610612762,128,103,2023-03-04T03:12:43Z,6620000,False,-145.0,209.0,1,right,MISS F. Jackson 25' 3PT,[1628402],1610612762.0,UTA,,,,Jackson,F. Jackson,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
679,PT00M54.60S,2023-03-04T03:12:38.7Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,128,103,2023-03-04T03:12:43Z,6630000,False,,,0,,J. Williams REBOUND (Off:1 Def:8),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,678.0,,,,9.0,8.0,1.0
680,PT00M36.00S,2023-03-04T03:12:57.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,7.440867279894875,46.07843137254902,1610612760,130,103,2023-03-04T03:33:39Z,6640000,False,20.0,17.0,1,left,A. Wiggins driving Layup (27 PTS),[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.62,Made,27.0,,,,,,,,,,,,,,,,,
681,PT00M20.80S,2023-03-04T03:13:15.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631323,87.46714848883047,43.872549019607845,1610612762,130,103,2023-03-04T03:33:55Z,6650000,False,-31.0,65.0,1,right,MISS S. Fontecchio 7' driving floating Shot,[1631323],1610612762.0,UTA,driving floating,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,7.21,Missed,,,,,,,,,,,,,,,,,,
682,PT00M19.00S,2023-03-04T03:13:16.9Z,4,REGULAR,rebound,offensive,[],1631323,,,1610612762,130,103,2023-03-04T03:13:23Z,6660000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:2),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,681.0,,,,3.0,2.0,1.0
691,PT00M17.60S,2023-03-04T03:13:16.6Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631323,89.43823915900131,48.28431372549019,1610612762,130,103,2023-03-04T03:39:36Z,6665000,False,-9.0,47.0,1,right,MISS S. Fontecchio turnaround Hook,[1631323],1610612762.0,UTA,turnaround,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,4.76,Missed,,,,,,,,,,,,,,,,,,
692,PT00M17.60S,2023-03-04T03:13:16.6Z,4,REGULAR,rebound,offensive,[],1628402,,,1610612762,130,103,2023-03-04T03:36:36Z,6667500,False,,,0,,F. Jackson REBOUND (Off:1 Def:1),[1628402],1610612762.0,UTA,,,,Jackson,F. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,691.0,,,,2.0,1.0,1.0
