actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
582,PT10M01.00S,2022-10-26T01:52:48.0Z,4,REGULAR,2pt,Jump Shot,[],1629599,74.45795006570303,68.87254901960785,1610612746,88,70,2022-10-26T01:52:52Z,5730000,94.0,188.0,1,right,MISS A. Coffey 21' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Right Center,21.0,Missed,,,,,,,,,,,,,,,,,,
583,PT09M59.00S,2022-10-26T01:52:50.0Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,88,70,2022-10-26T01:52:52Z,5740000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,,,582.0,2.0,2.0,0.0,,,,,,,,,,,,,,
584,PT09M45.00S,2022-10-26T01:53:04.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,10.85742444152431,46.568627450980394,1610612760,88,70,2022-10-26T01:53:12Z,5750000,17.0,50.0,1,left,MISS T. Mann driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,,,,,,,,,,,,,,,,,,
585,PT09M43.00S,2022-10-26T01:53:06.4Z,4,REGULAR,rebound,offensive,[],1630544,,,1610612760,88,70,2022-10-26T01:53:06Z,5760000,,,0,,T. Mann REBOUND (Off:2 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,584.0,3.0,1.0,2.0,,,,,,,,,,,,,,
668,PT09M43.00S,2022-10-26T01:53:07.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630544,7.046649145860711,46.07843137254902,1610612760,88,70,2022-10-26T02:13:20Z,5765000,20.0,14.0,1,left,MISS T. Mann putback Layup - blocked,"[1630544, 1627826]",1610612760.0,OKC,putback,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,Zubac,1627826.0,,,,,
669,PT09M43.00S,2022-10-26T01:53:07.7Z,4,REGULAR,block,,[],1627826,,,1610612760,88,70,2022-10-26T02:13:07Z,5767500,,,0,,I. Zubac BLOCK (6 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
670,PT09M43.00S,2022-10-26T01:53:07.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,88,70,2022-10-26T02:13:20Z,5768750,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,668.0,,,,,,,,,,,,,,,,,
587,PT09M38.00S,2022-10-26T01:53:28.9Z,4,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612760,88,70,2022-10-26T01:53:36Z,5780000,,,0,,A. Coffey shooting personal FOUL (1 PF) (Mann 2 FT),"[1629599, 1630544]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Mann,1630544.0
589,PT09M38.00S,2022-10-26T01:53:56.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630544,,,1610612760,89,70,2022-10-26T02:13:07Z,5800000,,,0,,T. Mann Free Throw 1 of 2 (22 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
590,PT09M38.00S,2022-10-26T01:54:11.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630544,,,1610612760,90,70,2022-10-26T02:13:07Z,5810000,,,0,,T. Mann Free Throw 2 of 2 (23 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
591,PT09M24.00S,2022-10-26T01:54:30.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202704,92.46057818659659,46.07843137254902,1610612746,90,72,2022-10-26T01:54:35Z,5820000,-20.0,18.0,1,right,R. Jackson driving Hook (7 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,7.0,,,,,,,,,,,,,
592,PT09M06.00S,2022-10-26T01:54:47.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,6.521024967148489,44.85294117647059,1610612760,90,72,2022-10-26T01:54:52Z,5830000,26.0,9.0,1,left,MISS J. Robinson-Earl Layup - blocked,"[1630526, 1629599]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,Coffey,1629599.0,,,,,
593,PT09M06.00S,2022-10-26T01:54:47.4Z,4,REGULAR,block,,[],1629599,,,1610612760,90,72,2022-10-26T01:54:49Z,5840000,,,0,,A. Coffey BLOCK (1 BLK),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
594,PT09M03.00S,2022-10-26T01:54:50.4Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,90,72,2022-10-26T01:54:52Z,5850000,,,0,,I. Zubac REBOUND (Off:3 Def:10),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,592.0,13.0,10.0,3.0,,,,,,,,,,,,,,
595,PT08M58.00S,2022-10-26T01:54:54.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628379,93.64323258869908,48.77450980392157,1610612746,90,74,2022-10-26T01:55:01Z,5860000,-6.0,7.0,1,right,L. Kennard driving reverse Layup (9 PTS) (R. Jackson 4 AST),"[1628379, 202704]",1610612746.0,LAC,driving reverse,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,9.0,,,,R. Jackson,202704.0,4.0,,,,,,,
597,PT08M40.00S,2022-10-26T01:55:13.1Z,4,REGULAR,3pt,Jump Shot,[],1629652,33.98488830486202,30.637254901960787,1610612760,90,74,2022-10-26T02:11:17Z,5880000,97.0,267.0,1,left,MISS L. Dort 28' pullup 3PT,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,28.4,Missed,,,,,,,,,,,,,,,,,,
598,PT08M37.00S,2022-10-26T01:55:16.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,90,74,2022-10-26T01:55:20Z,5890000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,597.0,,,,,,,,,,,,,,,,,
600,PT08M37.00S,2022-10-26T01:55:20.2Z,4,REGULAR,substitution,out,[],1629652,,,1610612746,90,74,2022-10-26T01:55:30Z,5910000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT08M37.00S,2022-10-26T01:55:20.2Z,4,REGULAR,substitution,in,[],1628983,,,1610612746,90,74,2022-10-26T01:55:30Z,5920000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT08M25.00S,2022-10-26T01:55:50.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,93.64323258869908,57.59803921568627,1610612746,90,74,2022-10-26T01:55:57Z,5930000,38.0,7.0,1,right,MISS R. Jackson driving Layup - blocked,"[202704, 1630526]",1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,3.87,Missed,,,,,,,,,,,,Robinson-Earl,1630526.0,,,,,
603,PT08M25.00S,2022-10-26T01:55:50.3Z,4,REGULAR,block,,[],1630526,,,1610612746,90,74,2022-10-26T01:55:52Z,5940000,,,0,,J. Robinson-Earl BLOCK (1 BLK),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
604,PT08M21.00S,2022-10-26T01:55:54.3Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,90,74,2022-10-26T01:55:57Z,5950000,,,0,,I. Zubac REBOUND (Off:4 Def:10),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,602.0,14.0,10.0,4.0,,,,,,,,,,,,,,
605,PT08M20.00S,2022-10-26T01:55:54.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,93.24901445466492,51.9607843137255,1610612746,90,76,2022-10-26T01:56:00Z,5960000,10.0,11.0,1,right,I. Zubac putback Layup (8 PTS),[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,8.0,,,,,,,,,,,,,
606,PT08M03.00S,2022-10-26T01:56:11.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,13.61695137976347,39.705882352941174,1610612760,90,76,2022-10-26T01:56:18Z,5970000,51.0,75.0,1,left,MISS S. Gilgeous-Alexander 9' Jump Shot,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,9.14,Missed,,,,,,,,,,,,,,,,,,
607,PT08M01.00S,2022-10-26T01:56:13.5Z,4,REGULAR,rebound,offensive,[],1630526,,,1610612760,90,76,2022-10-26T01:56:18Z,5980000,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:6),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Right,,,606.0,9.0,6.0,3.0,,,,,,,,,,,,,,
608,PT07M54.00S,2022-10-26T01:56:20.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631172,32.802233902759525,46.32352941176471,1610612760,90,76,2022-10-26T01:56:25Z,5990000,18.0,256.0,1,left,MISS O. Dieng 25' 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
609,PT07M51.00S,2022-10-26T01:56:23.6Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,90,76,2022-10-26T01:56:25Z,6000000,,,0,,R. Jackson REBOUND (Off:0 Def:3),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,608.0,3.0,3.0,0.0,,,,,,,,,,,,,,
610,PT07M44.00S,2022-10-26T01:56:30.7Z,4,REGULAR,3pt,Jump Shot,[],1628379,72.48685939553219,78.43137254901961,1610612746,90,79,2022-10-26T01:56:34Z,6010000,142.0,206.0,1,right,L. Kennard 25' 3PT  (12 PTS) (R. Jackson 5 AST),"[1628379, 202704]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,25.04,Made,,,,,12.0,,,,R. Jackson,202704.0,5.0,,,,,,,
612,PT07M43.00S,2022-10-26T01:56:35.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,90,79,2022-10-26T01:56:35Z,6030000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT07M43.00S,2022-10-26T01:58:38.9Z,4,REGULAR,substitution,out,[],1631172,,,1610612760,90,79,2022-10-26T01:58:58Z,6040000,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT07M43.00S,2022-10-26T01:58:38.9Z,4,REGULAR,substitution,out,[],1630526,,,1610612760,90,79,2022-10-26T01:58:58Z,6050000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M43.00S,2022-10-26T01:58:38.9Z,4,REGULAR,substitution,in,[],203488,,,1610612760,90,79,2022-10-26T01:58:58Z,6060000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M43.00S,2022-10-26T01:58:38.9Z,4,REGULAR,substitution,in,[],1630598,,,1610612760,90,79,2022-10-26T01:58:58Z,6070000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT07M33.00S,2022-10-26T01:59:33.7Z,4,REGULAR,3pt,Jump Shot,[],1630544,30.17411300919842,25.0,1610612760,90,79,2022-10-26T01:59:40Z,6080000,125.0,231.0,1,left,MISS T. Mann 26' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
618,PT07M32.00S,2022-10-26T01:59:34.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,90,79,2022-10-26T01:59:40Z,6090000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,617.0,,,,,,,,,,,,,,,,,
620,PT07M09.00S,2022-10-26T02:00:03.7Z,4,REGULAR,3pt,Jump Shot,[],1628379,76.16622864651774,87.25490196078431,1610612746,90,79,2022-10-26T02:00:09Z,6110000,186.0,172.0,1,right,MISS L. Kennard 25' step back 3PT,[1628379],1610612746.0,LAC,step back,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
621,PT07M06.00S,2022-10-26T02:00:06.7Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,90,79,2022-10-26T02:00:09Z,6120000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,620.0,4.0,3.0,1.0,,,,,,,,,,,,,,
622,PT06M57.00S,2022-10-26T02:00:15.5Z,4,REGULAR,3pt,Jump Shot,[],1628983,3.3672798948751645,95.83333333333334,1610612760,93,79,2022-10-26T02:00:19Z,6130000,-229.0,-21.0,1,left,S. Gilgeous-Alexander 3PT  (30 PTS) (T. Mann 3 AST),"[1628983, 1630544]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,23.01,Made,,,,,30.0,,,,T. Mann,1630544.0,3.0,,,,,,,
624,PT06M36.00S,2022-10-26T02:00:35.7Z,4,REGULAR,3pt,Jump Shot,[],1626181,91.80354796320631,4.6568627450980395,1610612746,93,79,2022-10-26T02:00:39Z,6150000,-227.0,25.0,1,right,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
625,PT06M34.00S,2022-10-26T02:00:37.7Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,93,79,2022-10-26T02:00:39Z,6160000,,,0,,A. Wiggins REBOUND (Off:3 Def:6),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,624.0,9.0,6.0,3.0,,,,,,,,,,,,,,
626,PT06M27.00S,2022-10-26T02:00:45.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,5.732588699080158,46.568627450980394,1610612760,93,79,2022-10-26T02:16:52Z,6170000,17.0,1.0,1,left,MISS A. Wiggins driving Layup,[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
627,PT06M25.00S,2022-10-26T02:00:47.0Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612746,93,79,2022-10-26T02:00:50Z,6180000,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,626.0,3.0,3.0,0.0,,,,,,,,,,,,,,
628,PT06M23.00S,2022-10-26T02:00:58.4Z,4,REGULAR,foul,personal,[],1629026,,,1610612746,93,79,2022-10-26T02:01:25Z,6190000,,,0,,K. Williams personal FOUL (2 PF),"[1629026, 1626181]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Powell,1626181.0
630,PT06M23.00S,2022-10-26T02:01:25.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,93,79,2022-10-26T02:01:25Z,6210000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT06M12.00S,2022-10-26T02:04:20.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,87.86136662286465,62.254901960784316,1610612746,93,81,2022-10-26T02:04:25Z,6230000,61.0,62.0,1,right,R. Jackson 8' driving floating Jump Shot (9 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Right,8.69,Made,,,,,9.0,,,,,,,,,,,,,
633,PT05M58.00S,2022-10-26T02:04:36.5Z,4,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612760,93,81,2022-10-26T02:04:41Z,6240000,,,0,,A. Coffey shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1629599, 1628983]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Gilgeous-Alexander,1628983.0
635,PT05M58.00S,2022-10-26T02:05:03.4Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,94,81,2022-10-26T02:05:03Z,6260000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (31 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,31.0,,,,,,,,,,,,,
636,PT05M58.00S,2022-10-26T02:05:32.9Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,95,81,2022-10-26T02:05:32Z,6270000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (32 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,32.0,,,,,,,,,,,,,
637,PT05M46.00S,2022-10-26T02:05:46.8Z,4,REGULAR,3pt,Jump Shot,[],202704,68.15045992115637,70.34313725490196,1610612746,95,81,2022-10-26T02:05:51Z,6280000,102.0,247.0,1,right,MISS R. Jackson 26' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,26.7,Missed,,,,,,,,,,,,,,,,,,
638,PT05M42.00S,2022-10-26T02:05:50.8Z,4,REGULAR,rebound,defensive,[],203488,,,1610612760,95,81,2022-10-26T02:05:51Z,6290000,,,0,,M. Muscala REBOUND (Off:3 Def:4),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Right Center,,,637.0,7.0,4.0,3.0,,,,,,,,,,,,,,
639,PT05M30.00S,2022-10-26T02:06:01.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629026,6.1268068331143235,49.754901960784316,1610612760,97,81,2022-10-26T02:06:06Z,6300000,1.0,5.0,1,left,K. Williams cutting DUNK (8 PTS) (S. Gilgeous-Alexander 7 AST),"[1629026, 1628983]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,8.0,,,,S. Gilgeous-Alexander,1628983.0,7.0,,,,,,,
641,PT05M15.00S,2022-10-26T02:06:16.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.59198423127464,50.0,1610612746,97,83,2022-10-26T02:06:20Z,6320000,0.0,17.0,1,right,I. Zubac cutting DUNK (10 PTS) (N. Powell 2 AST),"[1627826, 1626181]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,10.0,,,,N. Powell,1626181.0,2.0,,,,,,,
643,PT04M55.00S,2022-10-26T02:06:36.2Z,4,REGULAR,2pt,Jump Shot,[],1630544,7.178055190538765,68.13725490196079,1610612760,97,83,2022-10-26T02:06:43Z,6340000,-91.0,15.0,1,left,MISS T. Mann 9' driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,9.19,Missed,,,,,,,,,,,,,,,,,,
644,PT04M51.00S,2022-10-26T02:06:40.2Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612746,97,83,2022-10-26T02:06:43Z,6350000,,,0,,L. Kennard REBOUND (Off:0 Def:4),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Left,,,643.0,4.0,4.0,0.0,,,,,,,,,,,,,,
645,PT04M41.00S,2022-10-26T02:06:50.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.32917214191852,48.03921568627451,1610612746,97,85,2022-10-26T02:06:54Z,6360000,-10.0,20.0,1,right,N. Powell driving Layup (7 PTS) (A. Coffey 2 AST),"[1626181, 1629599]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,7.0,,,,A. Coffey,1629599.0,2.0,,,,,,,
646,PT04M23.00S,2022-10-26T02:07:08.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203488,7.30946123521682,34.55882352941176,1610612760,99,85,2022-10-26T02:07:14Z,6370000,77.0,16.0,1,left,M. Muscala 7' turnaround fadeaway Jump Shot (8 PTS) (K. Williams 2 AST),"[203488, 1629026]",1610612760.0,OKC,turnaround fadeaway,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,7.89,Made,,,,,8.0,,,,K. Williams,1629026.0,2.0,,,,,,,
649,PT04M00.00S,2022-10-26T02:07:31.8Z,4,REGULAR,3pt,Jump Shot,[],1628379,68.41327201051249,33.57843137254902,1610612746,99,88,2022-10-26T02:07:37Z,6390000,-82.0,244.0,1,right,L. Kennard 25' 3PT step back (15 PTS) (R. Jackson 6 AST),"[1628379, 202704]",1610612746.0,LAC,step back,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,25.78,Made,,,,,15.0,,,,R. Jackson,202704.0,6.0,,,,,,,
651,PT03M40.00S,2022-10-26T02:07:51.7Z,4,REGULAR,3pt,Jump Shot,[],1629026,7.703679369250986,4.6568627450980395,1610612760,99,88,2022-10-26T02:07:59Z,6410000,227.0,20.0,1,left,MISS K. Williams 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Right Corner 3,24+ Right,22.76,Missed,,,,,,,,,,,,,,,,,,
652,PT03M40.00S,2022-10-26T02:07:51.7Z,4,REGULAR,rebound,offensive,[],203488,,,1610612760,99,88,2022-10-26T02:07:59Z,6420000,,,0,,M. Muscala REBOUND (Off:4 Def:4),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Right Corner 3,24+ Right,,,651.0,8.0,4.0,4.0,,,,,,,,,,,,,,
653,PT03M39.00S,2022-10-26T02:08:02.8Z,4,REGULAR,foul,personal,[],1626181,,,1610612760,99,88,2022-10-26T02:08:12Z,6430000,,,0,,N. Powell personal FOUL (2 PF),"[1626181, 203488]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Muscala,203488.0
655,PT03M39.00S,2022-10-26T02:08:11.4Z,4,REGULAR,foul,technical,['1freethrow'],1628379,,,1610612760,99,88,2022-10-26T02:14:56Z,6450000,,,0,,L. Kennard technical FOUL (1 Tech),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,1155.0,1.0,1.0,,
656,PT03M39.00S,2022-10-26T02:08:20.8Z,4,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,100,88,2022-10-26T02:08:20Z,6460000,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (33 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,33.0,,,,,,,,,,,,,
657,PT03M29.00S,2022-10-26T02:08:50.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630544,8.229303547963205,54.90196078431373,1610612760,102,88,2022-10-26T02:08:58Z,6470000,-25.0,25.0,1,left,T. Mann driving floating Jump Shot (25 PTS),[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.49,Made,,,,,25.0,,,,,,,,,,,,,
658,PT03M28.00S,2022-10-26T02:08:54.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,102,88,2022-10-26T02:09:09Z,6480000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M04.00S,2022-10-26T02:10:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,93.38042049934296,57.84313725490197,1610612746,102,88,2022-10-26T02:11:03Z,6490000,39.0,10.0,1,right,MISS R. Jackson driving Layup - blocked,"[202704, 1630598]",1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,4.04,Missed,,,,,,,,,,,,Wiggins,1630598.0,,,,,
660,PT03M04.00S,2022-10-26T02:10:58.5Z,4,REGULAR,block,,[],1630598,,,1610612746,102,88,2022-10-26T02:22:05Z,6500000,,,0,,A. Wiggins BLOCK (1 BLK),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
661,PT03M01.00S,2022-10-26T02:11:01.5Z,4,REGULAR,rebound,defensive,[],203488,,,1610612760,102,88,2022-10-26T02:11:03Z,6510000,,,0,,M. Muscala REBOUND (Off:4 Def:5),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,,,659.0,9.0,5.0,4.0,,,,,,,,,,,,,,
662,PT02M46.00S,2022-10-26T02:11:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,7.440867279894875,41.911764705882355,1610612760,102,88,2022-10-26T02:11:23Z,6520000,40.0,17.0,1,left,MISS A. Wiggins driving Layup - blocked,"[1630598, 1627826]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,4.4,Missed,,,,,,,,,,,,Zubac,1627826.0,,,,,
