actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
603,PT05M14.00S,2023-11-23T03:06:16.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,98,92,2023-11-23T03:10:35Z,5848750,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,601.0,,,,,,,,,,,,,,,,
593,PT05M09.00S,2023-11-23T03:09:41.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627936,76.03482260183968,87.99019607843137,1610612741,98,92,2023-11-23T03:10:35Z,5860000,False,190.0,173.0,1,right,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
594,PT05M04.00S,2023-11-23T03:09:46.9Z,4,REGULAR,rebound,defensive,[],1631096,,,1610612760,98,92,2023-11-23T03:09:46Z,5870000,False,,,0,,C. Holmgren REBOUND (Off:5 Def:7),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,593.0,12.0,7.0,5.0,,,,,,,,,,,,,
595,PT04M53.00S,2023-11-23T03:09:58.1Z,4,REGULAR,3pt,Jump Shot,[],1630198,29.517082785808146,77.94117647058823,1610612760,98,92,2023-11-23T03:10:32Z,5880000,False,-140.0,225.0,1,left,MISS I. Joe 26' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
596,PT04M51.00S,2023-11-23T03:10:03.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,98,92,2023-11-23T03:10:03Z,5890000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,595.0,,,,,,,,,,,,,,,,
597,PT04M51.00S,2023-11-23T03:10:05.1Z,4,REGULAR,foul,personal,[],1629652,,,1610612741,98,92,2023-11-23T03:10:08Z,5900000,False,,,0,,L. Dort loose ball personal FOUL (6 PF),"[1629652, 1629632]",1610612760.0,OKC,loose ball,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1201.0,6.0,0.0,White,1629632.0,,,
599,PT04M51.00S,2023-11-23T03:10:16.0Z,4,REGULAR,substitution,out,[],1629652,,,1610612741,98,92,2023-11-23T03:10:19Z,5920000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M51.00S,2023-11-23T03:10:16.0Z,4,REGULAR,substitution,in,[],1630581,,,1610612741,98,92,2023-11-23T03:10:19Z,5930000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M33.00S,2023-11-23T03:10:50.8Z,4,REGULAR,3pt,Jump Shot,[],1630172,94.30026281208936,95.83333333333334,1610612741,98,95,2023-11-23T03:10:55Z,5940000,False,229.0,1.0,1,right,P. Williams 3PT  (10 PTS) (A. Caruso 1 AST),"[1630172, 1627936]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,22.92,Made,10.0,,,,,,,,,,,,,,,A. Caruso,1627936.0,1.0
606,PT04M09.00S,2023-11-23T03:11:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,5.863994743758213,44.36274509803921,1610612760,100,95,2023-11-23T03:11:19Z,5960000,False,28.0,3.0,1,left,C. Holmgren cutting Layup (16 PTS) (S. Gilgeous-Alexander 11 AST),"[1631096, 1628983]",1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2.83,Made,16.0,,,,,,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,11.0
608,PT03M47.00S,2023-11-23T03:11:36.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,93.11760840998686,47.30392156862745,1610612741,100,95,2023-11-23T03:11:41Z,5980000,False,-13.0,12.0,1,right,MISS P. Williams driving Layup - blocked,"[1630172, 1631096]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,Holmgren,1631096.0,,,,,,,,,,,
609,PT03M47.00S,2023-11-23T03:11:36.3Z,4,REGULAR,block,,[],1631096,,,1610612741,100,95,2023-11-23T03:11:38Z,5990000,False,,,0,,C. Holmgren BLOCK (4 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
610,PT03M44.00S,2023-11-23T03:11:39.3Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,100,95,2023-11-23T03:11:41Z,6000000,False,,,0,,N. Vucevic REBOUND (Off:4 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,608.0,11.0,7.0,4.0,,,,,,,,,,,,,
611,PT03M39.00S,2023-11-23T03:11:45.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,100,95,2023-11-23T03:11:54Z,6010000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1201.0,,,,,,,
612,PT03M28.00S,2023-11-23T03:12:07.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,4.681340341655716,45.83333333333333,1610612760,102,95,2023-11-23T03:12:14Z,6020000,False,21.0,-8.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (32 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.25,Made,32.0,,,,,,,,,,,,,,,,,
613,PT03M28.00S,2023-11-23T03:12:15.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,102,95,2023-11-23T03:12:15Z,6030000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M28.00S,2023-11-23T03:12:29.4Z,4,REGULAR,substitution,out,[],1641717,,,1610612741,102,95,2023-11-23T03:13:21Z,6040000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M28.00S,2023-11-23T03:12:29.4Z,4,REGULAR,substitution,in,[],1629026,,,1610612741,102,95,2023-11-23T03:13:21Z,6050000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M18.00S,2023-11-23T03:13:53.5Z,4,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612741,102,95,2023-11-23T03:14:01Z,6060000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630581, 201942]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2003.0,1.0,1.0,DeRozan,201942.0,,,
618,PT03M18.00S,2023-11-23T03:14:15.1Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,102,96,2023-11-23T03:14:15Z,6080000,False,,,0,,D. DeRozan Free Throw 1 of 2 (22 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
619,PT03M18.00S,2023-11-23T03:14:30.2Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,102,97,2023-11-23T03:14:30Z,6090000,False,,,0,,D. DeRozan Free Throw 2 of 2 (23 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
620,PT02M59.00S,2023-11-23T03:14:52.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612760,102,97,2023-11-23T03:14:57Z,6100000,False,,,0,,N. Vucevic shooting personal FOUL (4 PF) (Holmgren 2 FT),"[202696, 1631096]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2003.0,4.0,0.0,Holmgren,1631096.0,,,
622,PT02M59.00S,2023-11-23T03:15:18.4Z,4,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,103,97,2023-11-23T03:15:18Z,6120000,False,,,0,,C. Holmgren Free Throw 1 of 2 (17 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
623,PT02M59.00S,2023-11-23T03:15:36.9Z,4,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,104,97,2023-11-23T03:15:36Z,6130000,False,,,0,,C. Holmgren Free Throw 2 of 2 (18 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
624,PT02M43.00S,2023-11-23T03:15:57.0Z,4,REGULAR,3pt,Jump Shot,[],202696,67.62483574244416,73.52941176470588,1610612741,104,97,2023-11-23T03:16:02Z,6140000,False,118.0,252.0,1,right,MISS N. Vucevic 27' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,27.79,Missed,,,,,,,,,,,,,,,,,,
625,PT02M40.00S,2023-11-23T03:16:00.0Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,104,97,2023-11-23T03:16:02Z,6150000,False,,,0,,K. Williams REBOUND (Off:1 Def:4),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,624.0,5.0,4.0,1.0,,,,,,,,,,,,,
626,PT02M31.00S,2023-11-23T03:16:11.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627936,,,1610612760,104,97,2023-11-23T03:16:15Z,6160000,False,,,0,,A. Caruso personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1627936, 1628983]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1201.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
628,PT02M31.00S,2023-11-23T03:16:29.8Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,105,97,2023-11-23T03:16:29Z,6180000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (33 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
629,PT02M31.00S,2023-11-23T03:16:42.0Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,106,97,2023-11-23T03:16:42Z,6190000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (34 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
630,PT02M18.00S,2023-11-23T03:17:00.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,82.60512483574244,54.65686274509803,1610612741,106,99,2023-11-23T03:17:05Z,6200000,False,23.0,111.0,1,right,D. DeRozan 11' turnaround Jump Shot (25 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,11.34,Made,25.0,,,,,,,,,,,,,,,,,
631,PT01M59.00S,2023-11-23T03:17:20.0Z,4,REGULAR,3pt,Jump Shot,[],1630198,27.283180026281208,82.35294117647058,1610612760,109,99,2023-11-23T03:19:45Z,6210000,False,-162.0,204.0,1,left,I. Joe 26' 3PT  (19 PTS) (S. Gilgeous-Alexander 12 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,26.04,Made,19.0,,,,,,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,12.0
633,PT01M59.00S,2023-11-23T03:17:24.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629632,,,1610612760,109,99,2023-11-23T03:19:13Z,6255000,False,,,0,,C. White shooting personal FOUL (4 PF) (Joe 1 FT),"[1629632, 1630198]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1201.0,4.0,0.0,Joe,1630198.0,,,
635,PT01M59.00S,2023-11-23T03:17:56.6Z,4,REGULAR,freethrow,1 of 1,[],1630198,,,1610612760,110,99,2023-11-23T03:20:21Z,6258750,False,,,0,,I. Joe Free Throw 1 of 1 (20 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
636,PT01M49.00S,2023-11-23T03:18:07.5Z,4,REGULAR,3pt,Jump Shot,[],202696,68.67608409986859,25.245098039215684,1610612741,110,102,2023-11-23T03:18:12Z,6260000,False,-124.0,242.0,1,right,N. Vucevic 27' 3PT  (16 PTS) (D. DeRozan 6 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,27.17,Made,16.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,6.0
638,PT01M34.00S,2023-11-23T03:18:25.7Z,4,REGULAR,3pt,Jump Shot,[],1630581,2.578843626806833,96.07843137254902,1610612760,110,102,2023-11-23T03:18:30Z,6280000,False,-230.0,-28.0,1,left,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,23.21,Missed,,,,,,,,,,,,,,,,,,
639,PT01M31.00S,2023-11-23T03:18:28.7Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,110,102,2023-11-23T03:18:30Z,6290000,False,,,0,,A. Caruso REBOUND (Off:1 Def:5),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,,,,638.0,6.0,5.0,1.0,,,,,,,,,,,,,
640,PT01M23.00S,2023-11-23T03:18:37.1Z,4,REGULAR,3pt,Jump Shot,[],1627936,94.56307490144546,4.411764705882353,1610612741,110,102,2023-11-23T03:18:42Z,6300000,False,-228.0,-1.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
641,PT01M20.00S,2023-11-23T03:18:40.0Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,110,102,2023-11-23T03:18:40Z,6310000,False,,,0,,N. Vucevic REBOUND (Off:5 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,,,,640.0,12.0,7.0,5.0,,,,,,,,,,,,,
642,PT01M18.00S,2023-11-23T03:18:41.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627936,96.40275952693824,4.166666666666666,1610612741,110,102,2023-11-23T03:18:45Z,6320000,False,-229.0,-19.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,23.0,Missed,,,,,,,,,,,,,,,,,,
643,PT01M15.00S,2023-11-23T03:18:44.1Z,4,REGULAR,rebound,defensive,[],1631096,,,1610612760,110,102,2023-11-23T03:18:44Z,6330000,False,,,0,,C. Holmgren REBOUND (Off:5 Def:8),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,,642.0,13.0,8.0,5.0,,,,,,,,,,,,,
644,PT01M02.00S,2023-11-23T03:19:01.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612760,110,102,2023-11-23T03:19:09Z,6340000,False,,,0,,C. White shooting personal FOUL (5 PF) (Gilgeous-Alexander 2 FT),"[1629632, 1628983]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1201.0,5.0,0.0,Gilgeous-Alexander,1628983.0,,,
646,PT01M02.00S,2023-11-23T03:19:29.7Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,111,102,2023-11-23T03:19:29Z,6360000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (35 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
647,PT01M02.00S,2023-11-23T03:19:39.4Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,111,102,2023-11-23T03:19:42Z,6370000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M02.00S,2023-11-23T03:19:39.4Z,4,REGULAR,substitution,in,[],1630598,,,1610612760,111,102,2023-11-23T03:19:42Z,6380000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M02.00S,2023-11-23T03:19:51.9Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,112,102,2023-11-23T03:19:51Z,6390000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (36 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,36.0,,,,,,,,,,,,,,,,,
650,PT00M54.10S,2023-11-23T03:20:05.8Z,4,REGULAR,3pt,Jump Shot,[],1630172,73.01248357424441,16.42156862745098,1610612741,112,102,2023-11-23T03:20:10Z,6400000,False,-168.0,201.0,1,right,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
651,PT00M50.80S,2023-11-23T03:20:09.1Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,112,102,2023-11-23T03:20:10Z,6410000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,650.0,4.0,4.0,0.0,,,,,,,,,,,,,
652,PT00M44.50S,2023-11-23T03:20:21.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,112,102,2023-11-23T03:20:21Z,6420000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M44.50S,2023-11-23T03:20:33.0Z,4,REGULAR,substitution,out,[],1629026,,,1610612760,112,102,2023-11-23T03:21:31Z,6430000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M44.50S,2023-11-23T03:20:33.0Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,112,102,2023-11-23T03:21:31Z,6440000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M42.30S,2023-11-23T03:21:52.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612760,112,102,2023-11-23T03:21:57Z,6450000,False,,,0,,D. DeRozan personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[201942, 1628983]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1201.0,3.0,1.0,Gilgeous-Alexander,1628983.0,,,
657,PT00M42.30S,2023-11-23T03:22:17.9Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,113,102,2023-11-23T03:22:17Z,6470000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (37 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,37.0,,,,,,,,,,,,,,,,,
658,PT00M42.30S,2023-11-23T03:22:18.5Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,113,102,2023-11-23T03:22:20Z,6480000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M42.30S,2023-11-23T03:22:18.5Z,4,REGULAR,substitution,in,[],1629026,,,1610612760,113,102,2023-11-23T03:22:20Z,6490000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M42.30S,2023-11-23T03:22:36.1Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,114,102,2023-11-23T03:22:36Z,6500000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (38 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,38.0,,,,,,,,,,,,,,,,,
661,PT00M31.40S,2023-11-23T03:22:50.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,91.93495400788436,47.549019607843135,1610612741,114,102,2023-11-23T03:22:56Z,6510000,False,-12.0,23.0,1,right,MISS A. Caruso driving Layup - blocked,"[1627936, 1628983]",1610612741.0,CHI,driving,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,Gilgeous-Alexander,1628983.0,,,,,,,,,,,
662,PT00M31.40S,2023-11-23T03:22:50.1Z,4,REGULAR,block,,[],1628983,,,1610612741,114,102,2023-11-23T03:22:52Z,6520000,False,,,0,,S. Gilgeous-Alexander BLOCK (3 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
663,PT00M29.10S,2023-11-23T03:22:52.4Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,114,102,2023-11-23T03:22:56Z,6530000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,661.0,5.0,4.0,1.0,,,,,,,,,,,,,
664,PT00M28.10S,2023-11-23T03:22:55.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630172,,,1610612760,114,102,2023-11-23T03:22:59Z,6540000,False,,,0,,P. Williams personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630172, 1628983]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1201.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
666,PT00M28.10S,2023-11-23T03:23:17.7Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,115,102,2023-11-23T03:23:17Z,6560000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (39 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,39.0,,,,,,,,,,,,,,,,,
667,PT00M28.10S,2023-11-23T03:23:30.1Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,116,102,2023-11-23T03:23:30Z,6570000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (40 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,40.0,,,,,,,,,,,,,,,,,
668,PT00M25.20S,2023-11-23T03:23:37.0Z,4,REGULAR,turnover,lost ball,[],1629632,,,1610612741,116,102,2023-11-23T03:23:43Z,6580000,False,,,0,,C. White lost ball TURNOVER (3 TO),"[1629632, 1628983]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,3.0,Gilgeous-Alexander,1628983.0,,,,,,,,
669,PT00M25.20S,2023-11-23T03:23:37.0Z,4,REGULAR,steal,,[],1628983,,,1610612760,116,102,2023-11-23T03:23:39Z,6590000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
670,PT00M00.80S,2023-11-23T03:23:47.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,116,102,2023-11-23T03:25:07Z,6600000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2003.0,,,,,,,
671,PT00M00.00S,2023-11-23T03:24:33.2Z,4,REGULAR,period,end,[],0,,,1610612741,116,102,2023-11-23T03:24:33Z,6610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M00.00S,2023-11-23T03:24:35.2Z,4,REGULAR,game,end,[],0,,,0,116,102,2023-11-23T03:24:35Z,6620000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
