actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
602,PT07M11.00S,2023-12-01T03:02:41.8Z,4,REGULAR,rebound,defensive,[],1630198,,,1610612760,116,97,2023-12-01T03:02:43Z,5930000,False,,,0,,I. Joe REBOUND (Off:0 Def:5),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,601.0,5.0,5.0,0.0,,,,,,,,,,,,
604,PT06M47.00S,2023-12-01T03:03:33.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,116,97,2023-12-01T03:03:39Z,5950000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2882.0,,,,,,,,
605,PT06M34.00S,2023-12-01T03:03:56.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,3.7614980289093296,96.81372549019608,1610612747,116,100,2023-12-01T03:04:01Z,5960000,False,-234.0,-17.0,1,left,A. Reaves 3PT  (12 PTS) (D. Russell 9 AST),"[1630559, 1626156]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,23.47,Made,,,,,,,,,,,,,,,12.0,D. Russell,1626156.0,9.0
607,PT06M16.00S,2023-12-01T03:04:15.0Z,4,REGULAR,2pt,Jump Shot,[],1628983,79.97700394218134,81.86274509803921,1610612760,118,100,2023-12-01T03:04:22Z,5980000,False,159.0,136.0,1,right,S. Gilgeous-Alexander 20' fadeaway Jump Shot (33 PTS),[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,20.93,Made,,,,,,,,,,,,,,,33.0,,,
608,PT06M01.00S,2023-12-01T03:04:32.2Z,4,REGULAR,foul,offensive,[],2544,,,1610612747,118,100,2023-12-01T03:04:37Z,5990000,False,,,0,,L. James offensive FOUL (1 PF),"[2544, 1631114]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627524.0,1.0,0.0,Williams,1631114.0,,,,
610,PT06M01.00S,2023-12-01T03:04:32.2Z,4,REGULAR,turnover,offensive foul,[],2544,,,1610612747,118,100,2023-12-01T03:04:32Z,6010000,False,,,0,,L. James offensive foul TURNOVER (4 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.0,,,1627524.0,,,,,,,,
611,PT06M01.00S,2023-12-01T03:04:38.6Z,4,REGULAR,substitution,out,[],1631114,,,1610612760,118,100,2023-12-01T03:04:43Z,6020000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M01.00S,2023-12-01T03:04:38.6Z,4,REGULAR,substitution,in,[],1631096,,,1610612760,118,100,2023-12-01T03:04:43Z,6030000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M48.00S,2023-12-01T03:05:10.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629026,78.13731931668858,63.48039215686274,1610612760,118,100,2023-12-01T03:14:23Z,6040000,False,67.0,153.0,1,right,MISS K. Williams 16' Jump Shot,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,16-24 Right Center,16.72,Missed,,,,,,,,,,,,,,,,,,
614,PT05M43.00S,2023-12-01T03:05:15.3Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,118,100,2023-12-01T03:05:17Z,6050000,False,,,0,,A. Davis REBOUND (Off:1 Def:12),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,,,613.0,13.0,12.0,1.0,,,,,,,,,,,,
615,PT05M36.00S,2023-12-01T03:05:20.7Z,4,REGULAR,3pt,Jump Shot,[],2544,33.327858081471746,63.725490196078425,1610612747,118,103,2023-12-01T03:05:24Z,6060000,False,-69.0,261.0,1,left,L. James 26' 3PT  (21 PTS) (D. Russell 10 AST),"[2544, 1626156]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,26.97,Made,,,,,,,,,,,,,,,21.0,D. Russell,1626156.0,10.0
617,PT05M15.00S,2023-12-01T03:05:41.9Z,4,REGULAR,2pt,Jump Shot,[],1631096,78.26872536136662,45.588235294117645,1610612760,120,103,2023-12-01T03:05:45Z,6080000,False,-22.0,152.0,1,right,C. Holmgren 15' pullup Jump Shot (18 PTS),[1631096],1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Center,15.34,Made,,,,,,,,,,,,,,,18.0,,,
618,PT05M02.00S,2023-12-01T03:05:54.6Z,4,REGULAR,3pt,Jump Shot,[],2544,25.57490144546649,86.76470588235294,1610612747,120,103,2023-12-01T03:06:01Z,6090000,False,-184.0,188.0,1,left,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,26.28,Missed,,,,,,,,,,,,,,,,,,
619,PT04M59.00S,2023-12-01T03:05:57.6Z,4,REGULAR,rebound,offensive,[],2544,,,1610612747,120,103,2023-12-01T03:06:01Z,6100000,False,,,0,,L. James REBOUND (Off:2 Def:10),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,618.0,12.0,10.0,2.0,,,,,,,,,,,,
620,PT04M58.00S,2023-12-01T03:05:59.6Z,4,REGULAR,turnover,bad pass,[],2544,,,1610612747,120,103,2023-12-01T03:06:03Z,6110000,False,,,0,,L. James bad pass TURNOVER (5 TO),"[2544, 1629652]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left,,,,,,,,,5.0,Dort,1629652.0,,,,,,,,,
621,PT04M58.00S,2023-12-01T03:05:59.6Z,4,REGULAR,steal,,[],1629652,,,1610612760,120,103,2023-12-01T03:06:01Z,6120000,False,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
622,PT04M53.00S,2023-12-01T03:06:05.1Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631096,83.919185282523,61.274509803921575,1610612760,120,103,2023-12-01T03:15:51Z,6130000,False,56.0,99.0,1,right,MISS C. Holmgren 11' running pullup Shot,[1631096],1610612760.0,OKC,running pullup,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,11.37,Missed,,,,,,,,,,,,,,,,,,
623,PT04M51.00S,2023-12-01T03:06:07.1Z,4,REGULAR,rebound,offensive,[],1631096,,,1610612760,120,103,2023-12-01T03:06:38Z,6140000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,622.0,4.0,3.0,1.0,,,,,,,,,,,,
624,PT04M50.00S,2023-12-01T03:06:08.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630198,69.59592641261499,72.05882352941177,1610612760,120,103,2023-12-01T03:06:12Z,6150000,False,110.0,233.0,1,right,MISS I. Joe 25' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
625,PT04M50.00S,2023-12-01T03:06:08.2Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,120,103,2023-12-01T03:06:12Z,6160000,False,,,0,,A. Davis REBOUND (Off:1 Def:13),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,624.0,14.0,13.0,1.0,,,,,,,,,,,,
626,PT04M35.00S,2023-12-01T03:06:22.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,5.863994743758213,49.01960784313725,1610612747,120,105,2023-12-01T03:26:20Z,6170000,False,5.0,3.0,1,left,A. Reaves driving Layup (14 PTS) (T. Prince 2 AST),"[1630559, 1627752]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,,,,,,,,,,,14.0,T. Prince,1627752.0,2.0
628,PT04M20.00S,2023-12-01T03:06:36.7Z,4,REGULAR,3pt,Jump Shot,[],1631096,66.70499342969777,50.98039215686274,1610612760,120,105,2023-12-01T03:06:41Z,6190000,False,5.0,260.0,1,right,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
629,PT04M20.00S,2023-12-01T03:06:36.7Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,120,105,2023-12-01T03:06:41Z,6200000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,628.0,2.0,2.0,0.0,,,,,,,,,,,,
630,PT04M09.00S,2023-12-01T03:06:49.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,6.783837056504599,48.77450980392157,1610612747,120,105,2023-12-01T03:06:52Z,6210000,False,6.0,11.0,1,left,MISS A. Davis DUNK - blocked,"[203076, 1630198]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.28,Missed,Joe,1630198.0,,,,,,,,,,,,,,,,
631,PT04M09.00S,2023-12-01T03:06:49.0Z,4,REGULAR,block,,[],1630198,,,1610612747,120,105,2023-12-01T03:06:51Z,6220000,False,,,0,,I. Joe BLOCK (3 BLK),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
632,PT04M06.00S,2023-12-01T03:06:52.0Z,4,REGULAR,rebound,defensive,[],1631096,,,1610612760,120,105,2023-12-01T03:06:52Z,6230000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,630.0,5.0,4.0,1.0,,,,,,,,,,,,
633,PT04M02.00S,2023-12-01T03:06:55.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,86.81011826544021,95.83333333333334,1610612760,123,105,2023-12-01T03:17:45Z,6240000,False,229.0,71.0,1,right,L. Dort 24' 3PT running (12 PTS) (K. Williams 3 AST),"[1629652, 1629026]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,24.01,Made,,,,,,,,,,,,,,,12.0,K. Williams,1629026.0,3.0
635,PT04M01.00S,2023-12-01T03:07:01.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,123,105,2023-12-01T03:07:09Z,6260000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M01.00S,2023-12-01T03:07:13.2Z,4,REGULAR,substitution,out,[],1630198,,,1610612747,123,105,2023-12-01T03:09:59Z,6270000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M01.00S,2023-12-01T03:07:13.2Z,4,REGULAR,substitution,out,[],1629026,,,1610612747,123,105,2023-12-01T03:09:59Z,6280000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M01.00S,2023-12-01T03:07:13.2Z,4,REGULAR,substitution,out,[],1626156,,,1610612747,123,105,2023-12-01T03:09:59Z,6290000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M01.00S,2023-12-01T03:07:13.2Z,4,REGULAR,substitution,out,[],203076,,,1610612747,123,105,2023-12-01T03:09:59Z,6300000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M01.00S,2023-12-01T03:07:13.2Z,4,REGULAR,substitution,out,[],1627752,,,1610612747,123,105,2023-12-01T03:09:59Z,6310000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M01.00S,2023-12-01T03:07:13.2Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,123,105,2023-12-01T03:09:59Z,6320000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT04M01.00S,2023-12-01T03:07:13.2Z,4,REGULAR,substitution,out,[],2544,,,1610612747,123,105,2023-12-01T03:09:59Z,6330000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M01.00S,2023-12-01T03:07:13.2Z,4,REGULAR,substitution,in,[],1630581,,,1610612747,123,105,2023-12-01T03:09:59Z,6340000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M01.00S,2023-12-01T03:07:13.2Z,4,REGULAR,substitution,in,[],1631114,,,1610612747,123,105,2023-12-01T03:09:59Z,6350000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT04M01.00S,2023-12-01T03:07:13.2Z,4,REGULAR,substitution,in,[],1630658,,,1610612747,123,105,2023-12-01T03:09:59Z,6360000,False,,,0,,SUB in: C. Castleton,[1630658],1610612747.0,LAL,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M01.00S,2023-12-01T03:07:13.2Z,4,REGULAR,substitution,in,[],1641788,,,1610612747,123,105,2023-12-01T03:09:59Z,6370000,False,,,0,,SUB in: A. Fudge,[1641788],1610612747.0,LAL,,,,Fudge,A. Fudge,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M01.00S,2023-12-01T03:07:13.2Z,4,REGULAR,substitution,in,[],1641721,,,1610612747,123,105,2023-12-01T03:09:59Z,6380000,False,,,0,,SUB in: M. Lewis,[1641721],1610612747.0,LAL,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M01.00S,2023-12-01T03:07:13.2Z,4,REGULAR,substitution,in,[],1641720,,,1610612747,123,105,2023-12-01T03:09:59Z,6390000,False,,,0,,SUB in: J. Hood-Schifino,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT04M01.00S,2023-12-01T03:07:13.2Z,4,REGULAR,substitution,in,[],1641793,,,1610612747,123,105,2023-12-01T03:09:59Z,6400000,False,,,0,,SUB in: D. Hodge,[1641793],1610612747.0,LAL,,,,Hodge,D. Hodge,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT04M01.00S,2023-12-01T03:10:06.7Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,123,105,2023-12-01T03:10:11Z,6410000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,1627534.0,,,,,,,,
651,PT03M36.00S,2023-12-01T03:10:37.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612747,123,105,2023-12-01T03:10:42Z,6420000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,1627534.0,,,,,,,,
652,PT03M19.00S,2023-12-01T03:11:08.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631114,83.65637319316689,51.71568627450981,1610612760,125,105,2023-12-01T03:11:12Z,6430000,False,9.0,101.0,1,right,J. Williams 10' turnaround fadeaway Jump Shot (21 PTS),[1631114],1610612760.0,OKC,turnaround fadeaway,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,10.15,Made,,,,,,,,,,,,,,,21.0,,,
653,PT03M07.00S,2023-12-01T03:11:19.6Z,4,REGULAR,3pt,Jump Shot,[],1641720,29.77989487516426,75.24509803921569,1610612747,125,105,2023-12-01T03:19:22Z,6440000,False,-126.0,227.0,1,left,MISS J. Hood-Schifino 26' step back 3PT,[1641720],1610612747.0,LAL,step back,,,Hood-Schifino,J. Hood-Schifino,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
654,PT03M02.00S,2023-12-01T03:11:24.6Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,125,105,2023-12-01T03:11:25Z,6450000,False,,,0,,L. Dort REBOUND (Off:3 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,653.0,7.0,4.0,3.0,,,,,,,,,,,,
655,PT03M01.00S,2023-12-01T03:11:31.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,125,105,2023-12-01T03:11:31Z,6460000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M01.00S,2023-12-01T03:11:39.4Z,4,REGULAR,substitution,out,[],1628983,,,1610612760,125,105,2023-12-01T03:12:46Z,6470000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M01.00S,2023-12-01T03:11:39.4Z,4,REGULAR,substitution,out,[],1629652,,,1610612760,125,105,2023-12-01T03:12:46Z,6480000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M01.00S,2023-12-01T03:11:39.4Z,4,REGULAR,substitution,out,[],1631096,,,1610612760,125,105,2023-12-01T03:12:46Z,6490000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M01.00S,2023-12-01T03:11:39.4Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,125,105,2023-12-01T03:12:46Z,6500000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M01.00S,2023-12-01T03:11:39.4Z,4,REGULAR,substitution,out,[],1631114,,,1610612760,125,105,2023-12-01T03:12:46Z,6510000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT03M01.00S,2023-12-01T03:11:39.4Z,4,REGULAR,substitution,in,[],1630197,,,1610612760,125,105,2023-12-01T03:12:46Z,6520000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT03M01.00S,2023-12-01T03:11:39.4Z,4,REGULAR,substitution,in,[],1631119,,,1610612760,125,105,2023-12-01T03:12:46Z,6530000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT03M01.00S,2023-12-01T03:11:39.4Z,4,REGULAR,substitution,in,[],1630322,,,1610612760,125,105,2023-12-01T03:12:46Z,6540000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT03M01.00S,2023-12-01T03:11:39.4Z,4,REGULAR,substitution,in,[],1630544,,,1610612760,125,105,2023-12-01T03:12:46Z,6550000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT03M01.00S,2023-12-01T03:11:39.4Z,4,REGULAR,substitution,in,[],1641717,,,1610612760,125,105,2023-12-01T03:12:46Z,6560000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M49.00S,2023-12-01T03:13:13.2Z,4,REGULAR,3pt,Jump Shot,[],1630322,86.02168199737189,3.6764705882352944,1610612760,128,105,2023-12-01T03:13:17Z,6570000,False,-232.0,79.0,1,right,L. Waters III 24' 3PT  (5 PTS) (J. Williams 1 AST),"[1630322, 1631119]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Left Corner 3,24+ Left,24.47,Made,,,,,,,,,,,,,,,5.0,J. Williams,1631119.0,1.0
668,PT02M30.00S,2023-12-01T03:13:33.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630197,,,1610612747,128,105,2023-12-01T03:13:41Z,6590000,False,,,0,,A. Pokusevski shooting personal FOUL (1 PF) (Castleton 2 FT),"[1630197, 1630658]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2882.0,1.0,0.0,Castleton,1630658.0,,,,
670,PT02M30.00S,2023-12-01T03:13:57.2Z,4,REGULAR,freethrow,1 of 2,[],1630658,,,1610612747,128,106,2023-12-01T03:13:57Z,6610000,False,,,0,,C. Castleton Free Throw 1 of 2 (1 PTS),[1630658],1610612747.0,LAL,,,,Castleton,C. Castleton,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
671,PT02M30.00S,2023-12-01T03:14:13.8Z,4,REGULAR,freethrow,2 of 2,[],1630658,,,1610612747,128,107,2023-12-01T03:14:13Z,6620000,False,,,0,,C. Castleton Free Throw 2 of 2 (2 PTS),[1630658],1610612747.0,LAL,,,,Castleton,C. Castleton,,,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
672,PT02M17.00S,2023-12-01T03:14:28.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,87.20433639947439,37.99019607843137,1610612760,128,107,2023-12-01T03:14:32Z,6630000,False,-60.0,68.0,1,right,MISS A. Pokusevski 9' driving floating Shot,[1630197],1610612760.0,OKC,driving floating,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),8-16 Left,9.05,Missed,,,,,,,,,,,,,,,,,,
674,PT02M14.00S,2023-12-01T03:14:31.1Z,4,REGULAR,rebound,defensive,[],1630658,,,1610612747,128,107,2023-12-01T03:14:32Z,6650000,False,,,0,,C. Castleton REBOUND (Off:0 Def:1),[1630658],1610612747.0,LAL,,,,Castleton,C. Castleton,,,,,In The Paint (Non-RA),8-16 Left,,,,,672.0,1.0,1.0,0.0,,,,,,,,,,,,
675,PT02M11.00S,2023-12-01T03:14:36.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630322,,,1610612747,128,107,2023-12-01T03:14:43Z,6660000,False,,,0,,L. Waters III shooting personal FOUL (3 PF) (Hood-Schifino 2 FT),"[1630322, 1641720]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627524.0,3.0,0.0,Hood-Schifino,1641720.0,,,,
677,PT02M11.00S,2023-12-01T03:15:02.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641720,,,1610612747,128,107,2023-12-01T03:15:02Z,6680000,False,,,0,,MISS J. Hood-Schifino Free Throw 1 of 2,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
678,PT02M11.00S,2023-12-01T03:15:02.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,128,107,2023-12-01T03:15:02Z,6690000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,677.0,,,,,,,,,,,,,,,
679,PT02M11.00S,2023-12-01T03:15:02.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641720,,,1610612747,128,108,2023-12-01T03:22:50Z,6700000,False,,,0,,J. Hood-Schifino Free Throw 2 of 2 (3 PTS),[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
680,PT01M59.00S,2023-12-01T03:15:30.1Z,4,REGULAR,3pt,Jump Shot,[],1630322,71.96123521681997,17.401960784313726,1610612760,128,108,2023-12-01T03:15:34Z,6710000,False,-163.0,211.0,1,right,MISS L. Waters III 26' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
681,PT01M56.00S,2023-12-01T03:15:33.1Z,4,REGULAR,rebound,defensive,[],1630658,,,1610612747,128,108,2023-12-01T03:15:34Z,6720000,False,,,0,,C. Castleton REBOUND (Off:0 Def:2),[1630658],1610612747.0,LAL,,,,Castleton,C. Castleton,,,,,Above the Break 3,24+ Left Center,,,,,680.0,2.0,2.0,0.0,,,,,,,,,,,,
682,PT01M45.00S,2023-12-01T03:15:44.5Z,4,REGULAR,3pt,Jump Shot,[],1641788,3.892904073587385,96.32352941176471,1610612747,128,108,2023-12-01T03:15:50Z,6730000,False,-232.0,-16.0,1,left,MISS A. Fudge 3PT,[1641788],1610612747.0,LAL,,,,Fudge,A. Fudge,,,,,Left Corner 3,24+ Left,23.21,Missed,,,,,,,,,,,,,,,,,,
683,PT01M41.00S,2023-12-01T03:15:48.5Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,128,108,2023-12-01T03:15:50Z,6740000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,682.0,2.0,2.0,0.0,,,,,,,,,,,,
684,PT01M28.00S,2023-12-01T03:16:01.2Z,4,REGULAR,3pt,Jump Shot,[],1631119,71.43561103810775,21.323529411764707,1610612760,131,108,2023-12-01T03:16:05Z,6750000,False,-143.0,216.0,1,right,J. Williams 25' 3PT  (3 PTS) (T. Mann 1 AST),"[1631119, 1630544]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.93,Made,,,,,,,,,,,,,,,3.0,T. Mann,1630544.0,1.0
