actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
620,PT00M03.80S,2025-03-05T05:35:42.2Z,4,REGULAR,substitution,out,[],1628960,,,1610612746,119,117,2025-03-05T05:36:03Z,6120000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M03.80S,2025-03-05T05:35:42.2Z,4,REGULAR,substitution,out,[],1631221,,,1610612746,119,117,2025-03-05T05:36:03Z,6130000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M03.80S,2025-03-05T05:35:42.2Z,4,REGULAR,substitution,out,[],1629599,,,1610612746,119,117,2025-03-05T05:36:03Z,6140000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M03.80S,2025-03-05T05:35:42.2Z,4,REGULAR,substitution,out,[],1627739,,,1610612746,119,117,2025-03-05T05:36:03Z,6150000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M03.80S,2025-03-05T05:35:42.2Z,4,REGULAR,substitution,in,[],1630208,,,1610612746,119,117,2025-03-05T05:36:03Z,6160000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M03.80S,2025-03-05T05:35:42.2Z,4,REGULAR,substitution,in,[],203486,,,1610612746,119,117,2025-03-05T05:36:03Z,6170000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M03.80S,2025-03-05T05:35:42.2Z,4,REGULAR,substitution,in,[],203992,,,1610612746,119,117,2025-03-05T05:36:03Z,6180000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M03.80S,2025-03-05T05:35:42.2Z,4,REGULAR,substitution,in,[],1629234,,,1610612746,119,117,2025-03-05T05:36:03Z,6190000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612746.0,LAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M03.80S,2025-03-05T05:35:40.6Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,119,117,2025-03-05T05:36:16Z,6200000,False,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
629,PT00M02.20S,2025-03-05T05:35:42.2Z,4,REGULAR,rebound,offensive,[],202695,,,1610612746,119,117,2025-03-05T05:36:38Z,6210000,False,,,0,,K. Leonard REBOUND (Off:2 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,628.0,4.0,2.0,2.0,,,,,,,
630,PT00M01.70S,2025-03-05T05:36:16.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202695,3.393971747700391,41.888786764705884,1610612746,119,117,2025-03-05T05:37:56Z,6220000,False,41.0,-21.0,1,left,MISS K. Leonard putback Layup,[202695],1610612746.0,LAC,putback,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,4.55,,,,,,,,,,,
631,PT00M00.90S,2025-03-05T05:36:16.9Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,119,117,2025-03-05T05:37:56Z,6230000,False,,,0,,I. Zubac REBOUND (Off:1 Def:9),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,630.0,10.0,9.0,1.0,,,,,,,
634,PT00M00.80S,2025-03-05T05:36:23.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,6.8823915900131425,54.16666666666667,1610612746,119,117,2025-03-05T05:38:42Z,6235000,False,-21.0,12.0,1,left,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,2.41,,,,,,,,,,,
635,PT00M00.10S,2025-03-05T05:36:24.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,119,117,2025-03-05T05:38:42Z,6237500,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,634.0,,,,,,,,,,
632,PT00M00.00S,2025-03-05T05:36:30.7Z,4,REGULAR,period,end,[],0,,,1610612746,119,117,2025-03-05T05:36:30Z,6240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M00.00S,2025-03-05T05:36:34.0Z,4,REGULAR,game,end,[],0,,,0,119,117,2025-03-05T05:36:34Z,6250000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
