actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
618,PT03M00.00S,2024-10-25T04:21:13.6Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,109,112,2024-10-25T04:21:31Z,6060000,False,,,0,,R. Gobert REBOUND (Off:1 Def:10),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,617.0,,,,,,,,,11.0,10.0,1.0,,
619,PT02M49.00S,2024-10-25T04:21:45.1Z,4,REGULAR,turnover,traveling,[],203944,,,1610612750,109,112,2024-10-25T04:21:57Z,6070000,False,,,0,,J. Randle traveling TURNOVER (3 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,203593.0,,,,,,,,3.0,,,,,,,,,,,
620,PT02M38.00S,2024-10-25T04:22:16.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,7.046649145860711,43.38235294117647,1610612758,111,112,2024-10-25T04:24:28Z,6080000,False,33.0,14.0,1,left,D. DeRozan driving reverse Layup (26 PTS),[201942],1610612758.0,SAC,driving reverse,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,Made,,26.0,,,,3.58,,,,,,,,
621,PT02M23.00S,2024-10-25T04:22:30.8Z,4,REGULAR,3pt,Jump Shot,[],1630183,93.51182654402102,3.431372549019608,1610612750,111,112,2024-10-25T04:22:41Z,6090000,False,-233.0,8.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.3,,,,,,,,
622,PT02M21.00S,2024-10-25T04:22:32.8Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,111,112,2024-10-25T04:22:41Z,6100000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:5),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,,,,,,,621.0,,,,,,,,,6.0,5.0,1.0,,
623,PT02M20.00S,2024-10-25T04:22:37.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612758,111,112,2024-10-25T04:22:46Z,6110000,False,,,0,,J. Randle shooting personal FOUL (3 PF) (Monk 2 FT),"[203944, 1628370]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,203593.0,3.0,0.0,Monk,1628370.0,,,,,,,,,,,,,,,
625,PT02M20.00S,2024-10-25T04:22:59.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628370,,,1610612758,111,112,2024-10-25T04:25:23Z,6130000,False,,,0,,MISS M. Monk Free Throw 1 of 2,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
626,PT02M20.00S,2024-10-25T04:22:59.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,111,112,2024-10-25T04:25:23Z,6140000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,625.0,,,,,,,,,,,,,
627,PT02M20.00S,2024-10-25T04:23:00.2Z,4,REGULAR,substitution,out,[],1630183,,,1610612758,111,112,2024-10-25T04:23:05Z,6150000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M20.00S,2024-10-25T04:23:00.2Z,4,REGULAR,substitution,in,[],1628978,,,1610612758,111,112,2024-10-25T04:23:05Z,6160000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M20.00S,2024-10-25T04:22:59.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628370,,,1610612758,112,112,2024-10-25T04:25:23Z,6170000,False,,,0,,M. Monk Free Throw 2 of 2 (14 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
630,PT02M02.00S,2024-10-25T04:23:43.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,85.23324572930355,50.49019607843137,1610612750,112,112,2024-10-25T04:26:46Z,6180000,False,2.0,86.0,1,right,MISS J. Randle 8' floating Shot,[203944],1610612750.0,MIN,floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,8.63,,,,,,,,
631,PT01M59.00S,2024-10-25T04:23:46.0Z,4,REGULAR,rebound,offensive,[],201144,,,1610612750,112,112,2024-10-25T04:26:46Z,6190000,False,,,0,,M. Conley REBOUND (Off:1 Def:0),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,630.0,,,,,,,,,1.0,0.0,1.0,,
632,PT01M52.00S,2024-10-25T04:23:52.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201144,88.91261498028909,96.81372549019608,1610612750,112,112,2024-10-25T04:23:58Z,6200000,False,234.0,52.0,1,right,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.97,,,,,,,,
633,PT01M49.00S,2024-10-25T04:23:55.8Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,112,112,2024-10-25T04:23:58Z,6210000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,632.0,,,,,,,,,8.0,7.0,1.0,,
634,PT01M37.00S,2024-10-25T04:24:07.4Z,4,REGULAR,2pt,Jump Shot,[],201942,9.937582128777924,29.901960784313726,1610612758,112,112,2024-10-25T04:24:15Z,6220000,False,100.0,41.0,1,left,MISS D. DeRozan 10' bank Shot,[201942],1610612758.0,SAC,bank,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,10.85,,,,,,,,
635,PT01M35.00S,2024-10-25T04:24:09.4Z,4,REGULAR,rebound,defensive,[],201144,,,1610612750,112,112,2024-10-25T04:24:15Z,6230000,False,,,0,,M. Conley REBOUND (Off:1 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,,,,,,,634.0,,,,,,,,,2.0,1.0,1.0,,
636,PT01M28.00S,2024-10-25T04:24:17.3Z,4,REGULAR,2pt,Jump Shot,[],1630162,70.38436268068331,38.970588235294116,1610612750,112,114,2024-10-25T04:28:47Z,6240000,False,-55.0,226.0,1,right,A. Edwards 23' step back Jump Shot (30 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,Made,,30.0,,,,23.25,,,,,,,,
637,PT01M14.00S,2024-10-25T04:24:38.3Z,4,REGULAR,2pt,Jump Shot,[],201942,5.995400788436268,26.47058823529412,1610612758,112,114,2024-10-25T04:29:18Z,6250000,False,118.0,4.0,1,left,MISS D. DeRozan 11' turnaround fadeaway Shot,[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,11.77,,,,,,,,
638,PT01M12.00S,2024-10-25T04:24:40.3Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,112,114,2024-10-25T04:24:43Z,6260000,False,,,0,,A. Edwards REBOUND (Off:1 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,637.0,,,,,,,,,7.0,6.0,1.0,,
639,PT01M04.00S,2024-10-25T04:24:49.4Z,4,REGULAR,3pt,Jump Shot,[],1630162,79.71419185282524,91.17647058823529,1610612750,112,114,2024-10-25T04:29:40Z,6270000,False,206.0,138.0,1,right,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.8,,,,,,,,
640,PT01M01.00S,2024-10-25T04:24:52.4Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,112,114,2024-10-25T04:24:54Z,6280000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:6),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,639.0,,,,,,,,,7.0,6.0,1.0,,
641,PT00M53.30S,2024-10-25T04:25:03.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,8.360709592641262,37.5,1610612758,114,114,2024-10-25T04:25:09Z,6290000,False,62.0,26.0,1,left,M. Monk 6' driving Layup (16 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,16.0,,,,6.77,,,,,,,,
642,PT00M53.30S,2024-10-25T04:25:05.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628978,,,1610612758,114,114,2024-10-25T04:25:21Z,6300000,False,,,0,,D. DiVincenzo shooting personal FOUL (3 PF) (Monk 1 FT),"[1628978, 1628370]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,3.0,0.0,Monk,1628370.0,,,,,,,,,,,,,,,
644,PT00M53.30S,2024-10-25T04:25:30.6Z,4,REGULAR,freethrow,1 of 1,[],1628370,,,1610612758,115,114,2024-10-25T04:25:30Z,6320000,False,,,0,,M. Monk Free Throw 1 of 1 (17 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
645,PT00M38.20S,2024-10-25T04:25:49.9Z,4,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612750,115,114,2024-10-25T04:25:58Z,6330000,False,,,0,,D. Sabonis shooting personal FOUL (3 PF) (Gobert 2 FT),"[1627734, 203497]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Left,1627529.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
647,PT00M38.20S,2024-10-25T04:26:22.7Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,115,115,2024-10-25T04:26:22Z,6350000,False,,,0,,R. Gobert Free Throw 1 of 2 (3 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
648,PT00M38.20S,2024-10-25T04:26:23.5Z,4,REGULAR,substitution,out,[],1628978,,,1610612750,115,115,2024-10-25T04:26:51Z,6360000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M38.20S,2024-10-25T04:26:23.5Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,115,115,2024-10-25T04:26:51Z,6370000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M38.20S,2024-10-25T04:26:23.5Z,4,REGULAR,substitution,out,[],201144,,,1610612750,115,115,2024-10-25T04:27:15Z,6375000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M38.20S,2024-10-25T04:26:23.5Z,4,REGULAR,substitution,in,[],1629638,,,1610612750,115,115,2024-10-25T04:27:15Z,6377500,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M38.20S,2024-10-25T04:26:22.7Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,115,115,2024-10-25T04:26:55Z,6380000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
651,PT00M36.00S,2024-10-25T04:26:24.9Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,115,115,2024-10-25T04:33:37Z,6390000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:7),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,650.0,,,,,,,,,8.0,7.0,1.0,,
652,PT00M27.50S,2024-10-25T04:26:58.2Z,4,REGULAR,2pt,Jump Shot,[],1628368,19.66162943495401,26.47058823529412,1610612758,115,115,2024-10-25T04:33:00Z,6400000,False,118.0,132.0,1,left,MISS D. Fox 17' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,,17.7,,,,,,,,
653,PT00M25.70S,2024-10-25T04:27:03.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,115,115,2024-10-25T04:27:03Z,6410000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,652.0,,,,,,,,,,,,,
657,PT00M25.70S,2024-10-25T04:27:48.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,115,115,2024-10-25T04:28:12Z,6430000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M25.70S,2024-10-25T04:27:49.5Z,4,REGULAR,substitution,out,[],203497,,,1610612750,115,115,2024-10-25T04:29:31Z,6435000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M25.70S,2024-10-25T04:27:49.5Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,115,115,2024-10-25T04:29:31Z,6437500,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M25.70S,2024-10-25T04:27:49.5Z,4,REGULAR,substitution,in,[],201144,,,1610612750,115,115,2024-10-25T04:29:31Z,6438750,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M25.70S,2024-10-25T04:27:49.5Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,115,115,2024-10-25T04:29:31Z,6439375,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M02.40S,2024-10-25T04:30:30.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612750,115,115,2024-10-25T04:30:45Z,6460000,False,,,0,,D. Sabonis shooting personal FOUL (4 PF) (Edwards 2 FT),"[1627734, 1630162]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,203593.0,4.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
666,PT00M02.40S,2024-10-25T04:30:55.1Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,115,116,2024-10-25T04:30:55Z,6480000,False,,,0,,A. Edwards Free Throw 1 of 2 (31 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,,31.0,,,,,,,,,,,,
667,PT00M02.40S,2024-10-25T04:30:58.6Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,115,116,2024-10-25T04:31:03Z,6490000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M02.40S,2024-10-25T04:30:58.6Z,4,REGULAR,substitution,in,[],203497,,,1610612750,115,116,2024-10-25T04:31:03Z,6500000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M02.40S,2024-10-25T04:31:08.3Z,4,REGULAR,substitution,out,[],1628370,,,1610612750,115,116,2024-10-25T04:31:17Z,6510000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M02.40S,2024-10-25T04:31:08.3Z,4,REGULAR,substitution,in,[],203458,,,1610612750,115,116,2024-10-25T04:31:17Z,6520000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M02.40S,2024-10-25T04:31:25.8Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,115,117,2024-10-25T04:31:25Z,6530000,False,,,0,,A. Edwards Free Throw 2 of 2 (32 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,,32.0,,,,,,,,,,,,
672,PT00M02.40S,2024-10-25T04:31:44.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,115,117,2024-10-25T04:31:44Z,6540000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M02.40S,2024-10-25T04:32:30.9Z,4,REGULAR,substitution,out,[],203458,,,1610612758,115,117,2024-10-25T04:32:49Z,6550000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M02.40S,2024-10-25T04:32:30.9Z,4,REGULAR,substitution,out,[],203497,,,1610612758,115,117,2024-10-25T04:32:49Z,6560000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M02.40S,2024-10-25T04:32:30.9Z,4,REGULAR,substitution,out,[],203944,,,1610612758,115,117,2024-10-25T04:32:49Z,6570000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M02.40S,2024-10-25T04:32:30.9Z,4,REGULAR,substitution,in,[],1628370,,,1610612758,115,117,2024-10-25T04:32:49Z,6580000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M02.40S,2024-10-25T04:32:30.9Z,4,REGULAR,substitution,in,[],1629675,,,1610612758,115,117,2024-10-25T04:32:49Z,6590000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M02.40S,2024-10-25T04:32:30.9Z,4,REGULAR,substitution,in,[],1629638,,,1610612758,115,117,2024-10-25T04:32:49Z,6600000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M00.00S,2024-10-25T04:33:08.9Z,4,REGULAR,3pt,Jump Shot,[],1631099,26.757555847568987,16.42156862745098,1610612758,115,117,2024-10-25T04:35:09Z,6610000,False,168.0,199.0,1,left,MISS K. Murray 26' pullup 3PT,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.04,,,,,,,,
680,PT00M00.00S,2024-10-25T04:33:13.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,115,117,2024-10-25T04:33:13Z,6620000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,679.0,,,,,,,,,,,,,
681,PT00M00.00S,2024-10-25T04:33:43.0Z,4,REGULAR,period,end,[],0,,,1610612758,115,117,2024-10-25T04:33:43Z,6630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M00.00S,2024-10-25T04:33:56.6Z,4,REGULAR,game,end,[],0,,,0,115,117,2024-10-25T04:33:56Z,6640000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
