actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
612,PT02M20.00S,2024-12-09T04:17:15.6Z,4,REGULAR,3pt,Jump Shot,[],1629004,73.80091984231275,84.06862745098039,1610612762,135,93,2024-12-09T04:23:43Z,5990000,False,170.0,194.0,1,right,MISS S. Mykhailiuk 25' pullup 3PT,[1629004],1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,,,25.8,Missed,,,,,,,,,,,,,,,,
613,PT02M18.00S,2024-12-09T04:17:17.6Z,4,REGULAR,rebound,defensive,[],1641732,,,1610612758,135,93,2024-12-09T04:23:43Z,6000000,False,,,0,,C. Jones REBOUND (Off:1 Def:3),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Right Center,,,,,612.0,4.0,3.0,1.0,,,,,,,,,,,,
614,PT01M59.00S,2024-12-09T04:17:35.4Z,4,REGULAR,3pt,Jump Shot,[],1629162,5.601182654402102,95.09803921568627,1610612758,135,93,2024-12-09T04:17:41Z,6010000,False,-225.0,0.0,1,left,MISS J. McLaughlin 3PT,[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,,,22.55,Missed,,,,,,,,,,,,,,,,
615,PT01M56.00S,2024-12-09T04:17:38.4Z,4,REGULAR,rebound,offensive,[],203458,,,1610612758,135,93,2024-12-09T04:24:13Z,6020000,False,,,0,,A. Len REBOUND (Off:1 Def:0),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Left Corner 3,24+ Left,,,,,614.0,1.0,0.0,1.0,,,,,,,,,,,,
616,PT01M54.00S,2024-12-09T04:17:42.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203926,32.276609724047304,50.49019607843137,1610612758,138,93,2024-12-09T04:17:49Z,6030000,False,-2.0,251.0,1,left,D. McDermott 25' 3PT  (18 PTS) (A. Len 3 AST),"[203926, 203458]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,,,25.09,Made,,,,,18.0,,,A. Len,203458.0,3.0,,,,,,
634,PT01M43.00S,2024-12-09T04:17:55.7Z,4,REGULAR,turnover,bad pass,[],1641718,,,1610612762,138,93,2024-12-09T04:30:34Z,6045000,False,,,0,,K. George bad pass TURNOVER (4 TO),"[1641718, 1641732]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,4.0,,,,,,,,Jones,1641732.0,,,,,,,,,
635,PT01M43.00S,2024-12-09T04:17:55.7Z,4,REGULAR,steal,,[],1641732,,,1610612758,138,93,2024-12-09T04:28:37Z,6047500,False,,,0,,C. Jones STEAL (2 STL),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
636,PT01M41.00S,2024-12-09T04:18:02.3Z,4,REGULAR,turnover,bad pass,[],1641732,,,1610612758,138,93,2024-12-09T04:30:38Z,6048750,False,,,0,,C. Jones bad pass TURNOVER (2 TO),"[1641732, 1641718]",1610612758.0,SAC,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,George,1641718.0,,,,,,,,,
637,PT01M41.00S,2024-12-09T04:18:02.3Z,4,REGULAR,steal,,[],1641718,,,1610612762,138,93,2024-12-09T04:28:57Z,6049375,False,,,0,,K. George STEAL (4 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
618,PT01M38.00S,2024-12-09T04:18:08.9Z,4,REGULAR,turnover,out-of-bounds,[],1630548,,,1610612762,138,93,2024-12-09T04:18:24Z,6050000,False,,,0,,J. Juzang step out-of-bounds TURNOVER (2 TO),[1630548],1610612762.0,UTA,step,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Right Center,202027.0,2.0,,,,,,,,,,,,,,,,,,
619,PT01M26.00S,2024-12-09T04:18:28.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203926,28.86005256241787,74.50980392156863,1610612758,138,93,2024-12-09T04:27:43Z,6060000,False,-123.0,219.0,1,left,MISS D. McDermott 25' 3PT,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,25.08,Missed,,,,,,,,,,,,,,,,
620,PT01M24.00S,2024-12-09T04:18:30.1Z,4,REGULAR,rebound,defensive,[],1630695,,,1610612762,138,93,2024-12-09T04:27:43Z,6070000,False,,,0,,M. Potter REBOUND (Off:0 Def:2),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Left Center,,,,,619.0,2.0,2.0,0.0,,,,,,,,,,,,
621,PT01M19.00S,2024-12-09T04:18:40.4Z,4,REGULAR,violation,kicked ball,[],203926,,,1610612762,138,93,2024-12-09T04:18:47Z,6080000,False,,,0,,D. McDermott kicked ball VIOLATION,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,1629178.0,,,,,,,,,,,,,,,,,,,
622,PT01M09.00S,2024-12-09T04:19:08.6Z,4,REGULAR,3pt,Jump Shot,[],1629004,72.88107752956637,18.627450980392158,1610612762,138,93,2024-12-09T04:28:18Z,6090000,False,-157.0,202.0,1,right,MISS S. Mykhailiuk 25' step back 3PT,[1629004],1610612762.0,UTA,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,,,25.61,Missed,,,,,,,,,,,,,,,,
623,PT01M06.00S,2024-12-09T04:19:11.6Z,4,REGULAR,rebound,defensive,[],1641732,,,1610612758,138,93,2024-12-09T04:28:18Z,6100000,False,,,0,,C. Jones REBOUND (Off:1 Def:4),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Left Center,,,,,622.0,5.0,4.0,1.0,,,,,,,,,,,,
624,PT00M51.90S,2024-12-09T04:19:24.1Z,4,REGULAR,turnover,bad pass,[],203926,,,1610612758,138,93,2024-12-09T04:19:29Z,6110000,False,,,0,,D. McDermott bad pass TURNOVER (1 TO),"[203926, 1630548]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,Juzang,1630548.0,,,,,,,,,
625,PT00M51.90S,2024-12-09T04:19:24.1Z,4,REGULAR,steal,,[],1630548,,,1610612762,138,93,2024-12-09T04:19:27Z,6120000,False,,,0,,J. Juzang STEAL (1 STL),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
626,PT00M43.70S,2024-12-09T04:19:34.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630548,93.77463863337714,53.67647058823529,1610612762,138,93,2024-12-09T04:29:12Z,6130000,False,18.0,6.0,1,right,MISS J. Juzang driving floating bank Shot,[1630548],1610612762.0,UTA,driving floating bank,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,1.94,Missed,,,,,,,,,,,,,,,,
627,PT00M42.10S,2024-12-09T04:19:36.0Z,4,REGULAR,rebound,offensive,[],1631117,,,1610612762,138,93,2024-12-09T04:29:12Z,6140000,False,,,0,,W. Kessler REBOUND (Off:4 Def:10),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,626.0,14.0,10.0,4.0,,,,,,,,,,,,
628,PT00M40.90S,2024-12-09T04:19:37.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631117,92.85479632063075,47.30392156862745,1610612762,138,95,2024-12-09T04:19:46Z,6150000,False,-13.0,15.0,1,right,W. Kessler putback Layup (6 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,2.0,Made,,,,,6.0,,,,,,,,,,,
629,PT00M31.60S,2024-12-09T04:19:47.0Z,4,REGULAR,3pt,Jump Shot,[],1629162,32.013797634691194,42.15686274509804,1610612758,141,95,2024-12-09T04:29:31Z,6160000,False,39.0,248.0,1,left,J. McLaughlin 25' 3PT pullup (6 PTS),[1629162],1610612758.0,SAC,pullup,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Center,,,25.15,Made,,,,,6.0,,,,,,,,,,,
630,PT00M19.20S,2024-12-09T04:20:04.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,92.9862023653088,53.431372549019606,1610612762,141,97,2024-12-09T04:32:35Z,6170000,False,17.0,13.0,1,right,W. Kessler driving Layup (8 PTS),[1631117],1610612762.0,UTA,driving,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,2.18,Made,,,,,8.0,,,,,,,,,,,
632,PT00M00.00S,2024-12-09T04:20:27.5Z,4,REGULAR,period,end,[],0,,,1610612758,141,97,2024-12-09T04:20:27Z,6190000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M00.00S,2024-12-09T04:22:48.4Z,4,REGULAR,game,end,[],0,,,0,141,97,2024-12-09T04:22:48Z,6200000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
