actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
516,PT00M00.30S,2023-12-30T01:57:46.3Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630532,77.08607095926413,50.245098039215684,1610612753,86,74,2023-12-30T01:58:17Z,5060000,False,1.0,163.0,1,right,MISS F. Wagner 16' turnaround Shot,[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,16.29,Missed,,,,,,,,,,,,,,,,,,
517,PT00M00.10S,2023-12-30T01:57:46.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,86,74,2023-12-30T01:58:17Z,5070000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Center,,,516.0,,,,,,,,,,,,,,,,,
518,PT00M00.00S,2023-12-30T01:58:00.1Z,3,REGULAR,period,end,[],0,,,1610612753,86,74,2023-12-30T01:58:00Z,5080000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2023-12-30T01:58:03.4Z,4,REGULAR,substitution,out,['startperiod'],1630591,,,1610612753,86,74,2023-12-30T02:00:24Z,5090000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2023-12-30T01:58:03.4Z,4,REGULAR,substitution,out,['startperiod'],1631094,,,1610612753,86,74,2023-12-30T02:00:24Z,5100000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2023-12-30T01:58:03.4Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612753,86,74,2023-12-30T02:00:24Z,5110000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2023-12-30T01:58:03.4Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612753,86,74,2023-12-30T02:00:24Z,5120000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2023-12-30T01:58:03.4Z,4,REGULAR,substitution,in,['startperiod'],1631216,,,1610612753,86,74,2023-12-30T02:00:24Z,5130000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2023-12-30T01:58:03.4Z,4,REGULAR,substitution,in,['startperiod'],1629643,,,1610612753,86,74,2023-12-30T02:00:24Z,5140000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2023-12-30T01:58:03.4Z,4,REGULAR,substitution,in,['startperiod'],1629656,,,1610612753,86,74,2023-12-30T02:00:24Z,5150000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2023-12-30T01:58:03.4Z,4,REGULAR,substitution,in,['startperiod'],1629628,,,1610612753,86,74,2023-12-30T02:00:24Z,5160000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2023-12-30T02:00:34.9Z,4,REGULAR,period,start,[],0,,,1610612752,86,74,2023-12-30T02:00:34Z,5170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT11M43.00S,2023-12-30T02:00:51.6Z,4,REGULAR,2pt,Jump Shot,[],1630193,7.703679369250986,71.56862745098039,1610612752,86,74,2023-12-30T02:00:58Z,5180000,False,-108.0,20.0,1,left,MISS I. Quickley 10' step back Shot,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,10.96,Missed,,,,,,,,,,,,,,,,,,
529,PT11M39.00S,2023-12-30T02:00:55.6Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,86,74,2023-12-30T02:00:58Z,5190000,False,,,0,,M. Wagner REBOUND (Off:0 Def:5),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Left,,,528.0,,,,,,,5.0,5.0,0.0,,,,,,,,
530,PT11M32.00S,2023-12-30T02:01:03.6Z,4,REGULAR,foul,personal,[],1630193,,,1610612753,86,74,2023-12-30T02:01:16Z,5200000,False,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 1630175]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,201245.0,2.0,0.0,Anthony,1630175.0,,,,,,,,,,,,
532,PT11M16.00S,2023-12-30T02:01:36.3Z,4,REGULAR,3pt,Jump Shot,[],1629643,80.946123521682,94.140625,1610612753,86,74,2023-12-30T02:05:17Z,5220000,False,221.0,127.0,1,right,MISS C. Okeke 25' step back 3PT,[1629643],1610612753.0,ORL,step back,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
533,PT11M13.00S,2023-12-30T02:01:39.3Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,86,74,2023-12-30T02:01:43Z,5230000,False,,,0,,M. Wagner REBOUND (Off:1 Def:5),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,532.0,,,,,,,6.0,5.0,1.0,,,,,,,,
534,PT11M04.00S,2023-12-30T02:01:48.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630175,91.27792378449409,57.59803921568627,1610612753,86,74,2023-12-30T02:01:53Z,5240000,False,38.0,29.0,1,right,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
535,PT11M02.00S,2023-12-30T02:01:50.8Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,86,74,2023-12-30T02:02:55Z,5250000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,534.0,,,,,,,2.0,2.0,0.0,,,,,,,,
536,PT10M58.00S,2023-12-30T02:01:57.2Z,4,REGULAR,foul,personal,[],1629021,,,1610612752,86,74,2023-12-30T02:02:19Z,5260000,False,,,0,,M. Wagner personal FOUL (1 PF),"[1629021, 1630193]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,,202901.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,,,,
538,PT10M52.00S,2023-12-30T02:02:23.3Z,4,REGULAR,3pt,Jump Shot,[],1630193,27.808804204993432,14.215686274509803,1610612752,86,74,2023-12-30T02:07:34Z,5280000,False,179.0,209.0,1,left,MISS I. Quickley 27' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,27.5,Missed,,,,,,,,,,,,,,,,,,
539,PT10M49.00S,2023-12-30T02:02:26.3Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,86,74,2023-12-30T02:02:29Z,5290000,False,,,0,,F. Wagner REBOUND (Off:2 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,538.0,,,,,,,7.0,5.0,2.0,,,,,,,,
540,PT10M35.00S,2023-12-30T02:02:42.7Z,4,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612753,86,74,2023-12-30T02:02:56Z,5300000,False,,,0,,I. Quickley shooting personal FOUL (3 PF) (Anthony 2 FT),"[1630193, 1630175]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,202901.0,3.0,0.0,Anthony,1630175.0,,,,,,,,,,,,
542,PT10M35.00S,2023-12-30T02:03:14.7Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,86,74,2023-12-30T02:03:14Z,5320000,False,,,0,,MISS C. Anthony Free Throw 1 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
543,PT10M35.00S,2023-12-30T02:03:14.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,86,74,2023-12-30T02:03:14Z,5330000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,542.0,,,,,,,,,,,,,,,,,
544,PT10M35.00S,2023-12-30T02:03:35.7Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,87,74,2023-12-30T02:03:35Z,5340000,False,,,0,,C. Anthony Free Throw 2 of 2 (9 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
545,PT10M14.00S,2023-12-30T02:03:57.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,12.828515111695138,48.03921568627451,1610612752,87,76,2023-12-30T02:08:52Z,5350000,False,10.0,68.0,1,left,R. Barrett 6' driving floating Jump Shot (12 PTS),[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.88,Made,,,,,,,12.0,,,,,,,,,,,
546,PT09M52.00S,2023-12-30T02:04:19.6Z,4,REGULAR,3pt,Jump Shot,[],1629021,70.38436268068331,21.323529411764707,1610612753,87,76,2023-12-30T02:04:25Z,5360000,False,-143.0,226.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,26.76,Missed,,,,,,,,,,,,,,,,,,
547,PT09M48.00S,2023-12-30T02:04:23.6Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,87,76,2023-12-30T02:15:12Z,5370000,False,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,546.0,,,,,,,3.0,3.0,0.0,,,,,,,,
548,PT09M46.00S,2023-12-30T02:04:26.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,31.488173455978973,74.26470588235294,1610612752,87,76,2023-12-30T02:09:55Z,5380000,False,-121.0,243.0,1,left,MISS I. Quickley 27' running pullup 3PT,[1630193],1610612752.0,NYK,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,27.2,Missed,,,,,,,,,,,,,,,,,,
549,PT09M42.00S,2023-12-30T02:04:30.0Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,87,76,2023-12-30T02:04:31Z,5390000,False,,,0,,M. Wagner REBOUND (Off:1 Def:6),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,548.0,,,,,,,7.0,6.0,1.0,,,,,,,,
550,PT09M38.00S,2023-12-30T02:04:33.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630532,71.04139290407359,76.7156862745098,1610612753,90,76,2023-12-30T02:04:40Z,5400000,False,134.0,220.0,1,right,F. Wagner 25' 3PT running (25 PTS) (C. Anthony 5 AST),"[1630532, 1630175]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,25.71,Made,,,,,,,25.0,,,,,,,C. Anthony,1630175.0,5.0,,
552,PT09M23.00S,2023-12-30T02:04:49.7Z,4,REGULAR,3pt,Jump Shot,[],1628404,30.305519053876477,29.901960784313726,1610612752,90,76,2023-12-30T02:04:54Z,5420000,False,100.0,232.0,1,left,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
553,PT09M19.00S,2023-12-30T02:04:53.7Z,4,REGULAR,rebound,offensive,[],1629628,,,1610612752,90,76,2023-12-30T02:04:54Z,5430000,False,,,0,,R. Barrett REBOUND (Off:1 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,552.0,,,,,,,4.0,3.0,1.0,,,,,,,,
554,PT09M16.00S,2023-12-30T02:04:59.1Z,4,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612752,90,76,2023-12-30T02:05:07Z,5440000,False,,,0,,C. Anthony shooting personal FOUL (1 PF) (Barrett 2 FT),"[1630175, 1629628]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,202901.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,
556,PT09M16.00S,2023-12-30T02:05:21.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629628,,,1610612752,90,77,2023-12-30T02:05:21Z,5460000,False,,,0,,R. Barrett Free Throw 1 of 2 (13 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
557,PT09M16.00S,2023-12-30T02:05:39.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629628,,,1610612752,90,78,2023-12-30T02:05:39Z,5470000,False,,,0,,R. Barrett Free Throw 2 of 2 (14 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
558,PT09M06.00S,2023-12-30T02:05:50.6Z,4,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612753,90,78,2023-12-30T02:06:02Z,5480000,False,,,0,,R. Barrett shooting personal FOUL (1 PF) (Wagner 2 FT),"[1629628, 1629021]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,202901.0,1.0,1.0,Wagner,1629021.0,,,,,,,,,,,,
560,PT09M06.00S,2023-12-30T02:06:28.6Z,4,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,91,78,2023-12-30T02:06:28Z,5500000,False,,,0,,M. Wagner Free Throw 1 of 2 (1 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
561,PT09M06.00S,2023-12-30T02:06:45.9Z,4,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,92,78,2023-12-30T02:06:45Z,5510000,False,,,0,,M. Wagner Free Throw 2 of 2 (2 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
562,PT08M52.00S,2023-12-30T02:07:00.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201959,7.440867279894875,55.63725490196079,1610612752,92,80,2023-12-30T02:11:51Z,5520000,False,-28.0,17.0,1,left,T. Gibson cutting DUNK (2 PTS) (R. Barrett 2 AST),"[201959, 1629628]",1610612752.0,NYK,cutting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,,,2.0,,,,,,,R. Barrett,1629628.0,2.0,,
564,PT08M29.00S,2023-12-30T02:07:23.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,84.05059132720105,56.61764705882353,1610612753,94,80,2023-12-30T02:07:33Z,5540000,False,33.0,97.0,1,right,F. Wagner 10' driving Hook (27 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,10.29,Made,,,,,,,27.0,,,,,,,,,,,
565,PT08M14.00S,2023-12-30T02:07:42.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.5722733245729295,47.549019607843135,1610612752,94,82,2023-12-30T02:12:35Z,5550000,False,12.0,19.0,1,left,R. Barrett driving Layup (16 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,16.0,,,,,,,,,,,
566,PT08M14.00S,2023-12-30T02:07:46.2Z,4,REGULAR,foul,personal,['1freethrow'],1630175,,,1610612752,94,82,2023-12-30T02:07:52Z,5560000,False,,,0,,C. Anthony shooting personal FOUL (2 PF) (Barrett 1 FT),"[1630175, 1629628]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,202901.0,2.0,0.0,Barrett,1629628.0,,,,,,,,,,,,
568,PT08M14.00S,2023-12-30T02:08:04.8Z,4,REGULAR,freethrow,1 of 1,[],1629628,,,1610612752,94,83,2023-12-30T02:08:04Z,5580000,False,,,0,,R. Barrett Free Throw 1 of 1 (17 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
569,PT08M00.00S,2023-12-30T02:08:23.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,88.91261498028909,50.245098039215684,1610612753,94,83,2023-12-30T02:08:30Z,5590000,False,1.0,52.0,1,right,MISS M. Wagner driving Layup - blocked,"[1629021, 201959]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,Gibson,201959.0
570,PT08M00.00S,2023-12-30T02:08:23.9Z,4,REGULAR,block,,[],201959,,,1610612753,94,83,2023-12-30T02:08:25Z,5600000,False,,,0,,T. Gibson BLOCK (1 BLK),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
571,PT08M00.00S,2023-12-30T02:08:23.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,94,83,2023-12-30T02:08:30Z,5610000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,569.0,,,,,,,,,,,,,,,,,
573,PT07M58.00S,2023-12-30T02:08:43.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629021,72.93035479632063,83.84650735294117,1610612753,94,83,2023-12-30T02:08:49Z,5630000,False,169.0,202.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
574,PT07M54.00S,2023-12-30T02:08:47.9Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,94,83,2023-12-30T02:08:49Z,5640000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,573.0,,,,,,,3.0,3.0,0.0,,,,,,,,
575,PT07M49.00S,2023-12-30T02:08:51.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630193,9.411957950065702,46.81372549019608,1610612752,94,83,2023-12-30T02:08:57Z,5650000,False,16.0,36.0,1,left,MISS I. Quickley running Layup,[1630193],1610612752.0,NYK,running,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,,
576,PT07M48.00S,2023-12-30T02:08:52.9Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,94,83,2023-12-30T02:08:57Z,5660000,False,,,0,,M. Wagner REBOUND (Off:1 Def:7),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,575.0,,,,,,,8.0,7.0,1.0,,,,,,,,
578,PT07M44.00S,2023-12-30T02:09:04.8Z,4,REGULAR,substitution,out,[],201959,,,1610612753,94,83,2023-12-30T02:09:12Z,5680000,False,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M44.00S,2023-12-30T02:09:04.8Z,4,REGULAR,substitution,in,[],203944,,,1610612753,94,83,2023-12-30T02:09:12Z,5690000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M30.00S,2023-12-30T02:09:31.7Z,4,REGULAR,2pt,Jump Shot,[],1630175,78.53153745072274,44.11764705882353,1610612753,94,83,2023-12-30T02:09:38Z,5700000,False,-29.0,149.0,1,right,MISS C. Anthony 15' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Center,15.22,Missed,,,,,,,,,,,,,,,,,,
581,PT07M26.00S,2023-12-30T02:09:35.7Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,94,83,2023-12-30T02:09:38Z,5710000,False,,,0,,M. Wagner REBOUND (Off:2 Def:7),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Center,,,580.0,,,,,,,9.0,7.0,2.0,,,,,,,,
582,PT07M26.00S,2023-12-30T02:09:35.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629021,94.40999984741211,50.0,1610612753,94,83,2023-12-30T02:09:47Z,5720000,False,0.0,0.0,1,right,MISS M. Wagner tip Layup,[1629021],1610612753.0,ORL,tip,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
583,PT07M24.00S,2023-12-30T02:09:37.2Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,94,83,2023-12-30T02:09:47Z,5730000,False,,,0,,M. Wagner REBOUND (Off:3 Def:7),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,582.0,,,,,,,10.0,7.0,3.0,,,,,,,,
584,PT07M24.00S,2023-12-30T02:09:37.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629021,94.40999984741211,50.0,1610612753,96,83,2023-12-30T02:09:49Z,5740000,False,0.0,0.0,1,right,M. Wagner putback Layup (4 PTS),[1629021],1610612753.0,ORL,putback,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,4.0,,,,,,,,,,,
585,PT07M09.00S,2023-12-30T02:09:52.8Z,4,REGULAR,3pt,Jump Shot,[],1629656,12.565703022339028,97.30392156862744,1610612752,96,86,2023-12-30T02:09:58Z,5750000,False,-237.0,66.0,1,left,Q. Grimes 24' 3PT pullup (3 PTS) (J. Randle 5 AST),"[1629656, 203944]",1610612752.0,NYK,pullup,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,24.54,Made,,,,,,,3.0,,,,,,,J. Randle,203944.0,5.0,,
587,PT06M46.00S,2023-12-30T02:10:15.4Z,4,REGULAR,3pt,Jump Shot,[],1630532,69.59592641261499,16.911764705882355,1610612753,99,86,2023-12-30T02:10:21Z,5770000,False,-165.0,233.0,1,right,F. Wagner 28' 3PT step back (30 PTS),[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,28.6,Made,,,,,,,30.0,,,,,,,,,,,
588,PT06M26.00S,2023-12-30T02:10:35.6Z,4,REGULAR,3pt,Jump Shot,[],1629628,29.6484888304862,71.34650735294117,1610612752,99,86,2023-12-30T02:10:42Z,5780000,False,-107.0,226.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
589,PT06M23.00S,2023-12-30T02:10:38.6Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,99,86,2023-12-30T02:10:42Z,5790000,False,,,0,,F. Wagner REBOUND (Off:2 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,588.0,,,,,,,8.0,6.0,2.0,,,,,,,,
590,PT06M08.00S,2023-12-30T02:10:54.0Z,4,REGULAR,3pt,Jump Shot,[],1629643,95.74572930354796,97.30392156862744,1610612753,99,86,2023-12-30T02:10:59Z,5800000,False,237.0,-13.0,1,right,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
591,PT06M04.00S,2023-12-30T02:10:58.0Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,99,86,2023-12-30T02:10:59Z,5810000,False,,,0,,M. Wagner REBOUND (Off:4 Def:7),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Right Corner 3,24+ Right,,,590.0,,,,,,,11.0,7.0,4.0,,,,,,,,
595,PT06M04.00S,2023-12-30T02:11:04.0Z,4,REGULAR,turnover,out-of-bounds,[],1629021,,,1610612753,99,86,2023-12-30T02:13:04Z,5825000,False,,,0,,M. Wagner lost ball out-of-bounds TURNOVER (1 TO),[1629021],1610612753.0,ORL,lost ball,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Left,,,,201246.0,,,,,,,,,1.0,,,,,,,
593,PT06M04.00S,2023-12-30T02:11:07.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,99,86,2023-12-30T02:38:23Z,5830000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M04.00S,2023-12-30T02:13:11.2Z,4,REGULAR,substitution,out,[],1631216,,,1610612752,99,86,2023-12-30T02:13:36Z,5850000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M04.00S,2023-12-30T02:13:11.2Z,4,REGULAR,substitution,out,[],1629643,,,1610612752,99,86,2023-12-30T02:13:36Z,5860000,False,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M04.00S,2023-12-30T02:13:11.2Z,4,REGULAR,substitution,out,[],1630175,,,1610612752,99,86,2023-12-30T02:13:36Z,5870000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M04.00S,2023-12-30T02:13:11.2Z,4,REGULAR,substitution,out,[],1629656,,,1610612752,99,86,2023-12-30T02:13:36Z,5880000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
