actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal
605,PT01M51.00S,2023-12-21T02:20:02.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629312,,,1610612753,92,108,2023-12-21T02:20:14Z,5820000,False,,,0,,H. Highsmith shooting personal FOUL (3 PF) (Wagner 1 FT),"[1629312, 1629021]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,2004.0,3.0,0.0,Wagner,1629021.0,,,,,,,,,,,,
607,PT01M51.00S,2023-12-21T02:20:14.9Z,4,REGULAR,substitution,out,[],1628389,,,1610612753,92,108,2023-12-21T02:20:18Z,5840000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT01M51.00S,2023-12-21T02:20:14.9Z,4,REGULAR,substitution,in,[],1631115,,,1610612753,92,108,2023-12-21T02:20:18Z,5850000,False,,,0,,SUB in: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT01M51.00S,2023-12-21T02:20:32.6Z,4,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,93,108,2023-12-21T02:20:32Z,5860000,False,,,0,,M. Wagner Free Throw 1 of 1 (11 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
610,PT01M33.00S,2023-12-21T02:20:53.2Z,4,REGULAR,2pt,Jump Shot,[],1626196,22.421156373193167,68.13725490196079,1610612748,93,108,2023-12-21T02:20:59Z,5870000,False,-91.0,158.0,1,left,MISS J. Richardson 18' pullup Shot,[1626196],1610612748.0,MIA,pullup,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Left Center,18.24,Missed,,,,,,,,,,,,,,,,,,
611,PT01M30.00S,2023-12-21T02:20:56.2Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,93,108,2023-12-21T02:20:59Z,5880000,False,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Mid-Range,16-24 Left Center,,,610.0,,,,,,,,,,,,2.0,2.0,0.0,,,
612,PT01M20.00S,2023-12-21T02:21:07.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,90.75229960578186,48.28431372549019,1610612753,95,108,2023-12-21T02:21:14Z,5890000,False,-9.0,34.0,1,right,A. Black cutting DUNK (4 PTS) (W. Carter Jr. 1 AST),"[1641710, 1628976]",1610612753.0,ORL,cutting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,3.55,Made,,,,,,,4.0,,,,,,,,,W. Carter Jr.,1628976.0,1.0
614,PT01M07.00S,2023-12-21T02:21:25.9Z,4,REGULAR,turnover,bad pass,[],1629639,,,1610612748,95,108,2023-12-21T02:21:30Z,5910000,False,,,0,,T. Herro bad pass TURNOVER (4 TO),"[1629639, 1629643]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,4.0,Okeke,1629643.0,,,,,,,,
615,PT01M07.00S,2023-12-21T02:21:25.9Z,4,REGULAR,steal,,[],1629643,,,1610612753,95,108,2023-12-21T02:21:28Z,5920000,False,,,0,,C. Okeke STEAL (1 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
616,PT01M01.00S,2023-12-21T02:21:31.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628976,92.9862023653088,3.6764705882352944,1610612753,98,108,2023-12-21T02:21:44Z,5930000,False,-232.0,13.0,1,right,W. Carter Jr. 3PT running (6 PTS) (C. Okeke 1 AST),"[1628976, 1629643]",1610612753.0,ORL,running,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,23.2,Made,,,,,,,6.0,,,,,,,,,C. Okeke,1629643.0,1.0
618,PT01M01.00S,2023-12-21T02:21:45.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,98,108,2023-12-21T02:21:45Z,5950000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M01.00S,2023-12-21T02:22:31.7Z,4,REGULAR,substitution,out,[],1631115,,,1610612748,98,108,2023-12-21T02:23:02Z,5960000,False,,,0,,SUB out: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M01.00S,2023-12-21T02:22:31.7Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,98,108,2023-12-21T02:23:02Z,5970000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M50.60S,2023-12-21T02:23:38.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629643,,,1610612748,98,108,2023-12-21T02:23:45Z,5980000,False,,,0,,C. Okeke personal FOUL (1 PF) (Jaquez Jr. 2 FT),"[1629643, 1631170]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Center,,,,1628487.0,1.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,,,,
623,PT00M50.60S,2023-12-21T02:23:58.7Z,4,REGULAR,freethrow,1 of 2,[],1631170,,,1610612748,98,109,2023-12-21T02:23:58Z,6000000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (7 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
624,PT00M50.60S,2023-12-21T02:24:15.0Z,4,REGULAR,freethrow,2 of 2,[],1631170,,,1610612748,98,110,2023-12-21T02:24:14Z,6010000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (8 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
625,PT00M40.40S,2023-12-21T02:24:27.0Z,4,REGULAR,3pt,Jump Shot,[],1631216,66.44218134034165,68.87254901960785,1610612753,101,110,2023-12-21T02:24:31Z,6020000,False,94.0,263.0,1,right,C. Houstan 27' 3PT  (9 PTS) (A. Black 3 AST),"[1631216, 1641710]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,27.93,Made,,,,,,,9.0,,,,,,,,,A. Black,1641710.0,3.0
627,PT00M31.80S,2023-12-21T02:24:43.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612748,101,110,2023-12-21T02:25:19Z,6040000,False,,,0,,M. Wagner take personal FOUL (3 PF) (Highsmith 2 FT),"[1629021, 1629312]",1610612753.0,ORL,take,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,,2004.0,3.0,0.0,Highsmith,1629312.0,,,,,,,,,,,,
629,PT00M31.80S,2023-12-21T02:25:10.0Z,4,REGULAR,freethrow,1 of 2,[],1629312,,,1610612748,101,111,2023-12-21T02:25:33Z,6060000,False,,,0,,H. Highsmith Free Throw 1 of 2 (15 PTS),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
630,PT00M31.80S,2023-12-21T02:25:10.0Z,4,REGULAR,freethrow,2 of 2,[],1629312,,,1610612748,101,111,2023-12-21T02:25:33Z,6070000,False,,,0,,MISS H. Highsmith Free Throw 2 of 2,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
631,PT00M31.50S,2023-12-21T02:25:10.3Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,101,111,2023-12-21T02:25:33Z,6080000,False,,,0,,M. Wagner REBOUND (Off:5 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,630.0,,,,,,,,,,,,7.0,2.0,5.0,,,
632,PT00M31.50S,2023-12-21T02:25:36.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,101,111,2023-12-21T02:25:36Z,6090000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M29.80S,2023-12-21T02:26:55.3Z,4,REGULAR,3pt,Jump Shot,[],1629643,63.55124835742444,49.50980392156863,1610612753,104,111,2023-12-21T02:27:02Z,6100000,False,-2.0,290.0,1,right,C. Okeke 29' 3PT bank (5 PTS) (A. Black 4 AST),"[1629643, 1641710]",1610612753.0,ORL,bank,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Center,29.01,Made,,,,,,,5.0,,,,,,,,,A. Black,1641710.0,4.0
635,PT00M28.80S,2023-12-21T02:27:10.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,104,111,2023-12-21T02:27:10Z,6120000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M26.10S,2023-12-21T02:29:05.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612748,104,111,2023-12-21T02:29:21Z,6130000,False,,,0,,M. Wagner personal FOUL (4 PF) (Adebayo 2 FT),"[1629021, 1628389]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,,2004.0,4.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,
638,PT00M26.10S,2023-12-21T02:29:35.8Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,104,112,2023-12-21T02:29:35Z,6150000,False,,,0,,B. Adebayo Free Throw 1 of 2 (17 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
639,PT00M26.10S,2023-12-21T02:29:58.4Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,104,113,2023-12-21T02:29:58Z,6160000,False,,,0,,B. Adebayo Free Throw 2 of 2 (18 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
640,PT00M21.90S,2023-12-21T02:30:10.3Z,4,REGULAR,3pt,Jump Shot,[],1629643,68.01905387647832,75.0,1610612753,104,113,2023-12-21T02:31:03Z,6170000,False,125.0,248.0,1,right,MISS C. Okeke 27' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,27.78,Missed,,,,,,,,,,,,,,,,,,
641,PT00M15.70S,2023-12-21T02:30:16.5Z,4,REGULAR,rebound,offensive,[],1641710,,,1610612753,104,113,2023-12-21T02:31:03Z,6180000,False,,,0,,A. Black REBOUND (Off:1 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,640.0,,,,,,,,,,,,2.0,1.0,1.0,,,
642,PT00M14.20S,2023-12-21T02:30:18.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631216,65.91655716162943,15.686274509803921,1610612753,104,113,2023-12-21T02:30:23Z,6190000,False,-172.0,268.0,1,right,MISS C. Houstan 31' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,31.81,Missed,,,,,,,,,,,,,,,,,,
643,PT00M11.30S,2023-12-21T02:30:22.8Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,104,113,2023-12-21T02:30:22Z,6200000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,642.0,,,,,,,,,,,,6.0,5.0,1.0,,,
644,PT00M11.30S,2023-12-21T02:30:23.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,93.77463863337714,50.49019607843137,1610612753,106,113,2023-12-21T02:30:40Z,6210000,False,2.0,6.0,1,right,W. Carter Jr. putback Layup (8 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,8.0,,,,,,,,,,,
646,PT00M05.90S,2023-12-21T02:30:51.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612748,106,113,2023-12-21T02:31:45Z,6230000,False,,,0,,M. Wagner take personal FOUL (5 PF) (Jaquez Jr. 2 FT),"[1629021, 1631170]",1610612753.0,ORL,take,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,2004.0,5.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,,,,
648,PT00M05.90S,2023-12-21T02:31:19.1Z,4,REGULAR,freethrow,1 of 2,[],1631170,,,1610612748,106,114,2023-12-21T02:31:19Z,6250000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (9 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
649,PT00M05.90S,2023-12-21T02:31:33.0Z,4,REGULAR,freethrow,2 of 2,[],1631170,,,1610612748,106,115,2023-12-21T02:31:33Z,6260000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (10 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
650,PT00M00.30S,2023-12-21T02:31:42.5Z,4,REGULAR,3pt,Jump Shot,[],1631216,66.83639947437582,26.47058823529412,1610612753,106,115,2023-12-21T02:31:52Z,6270000,False,-118.0,259.0,1,right,MISS C. Houstan 28' pullup 3PT,[1631216],1610612753.0,ORL,pullup,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,28.46,Missed,,,,,,,,,,,,,,,,,,
651,PT00M00.30S,2023-12-21T02:31:42.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,106,115,2023-12-21T02:31:48Z,6280000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,650.0,,,,,,,,,,,,,,,,,
652,PT00M00.00S,2023-12-21T02:31:47.9Z,4,REGULAR,period,end,[],0,,,1610612753,106,115,2023-12-21T02:31:47Z,6290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M00.00S,2023-12-21T02:31:52.7Z,4,REGULAR,game,end,[],0,,,0,106,115,2023-12-21T02:31:52Z,6300000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
