actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
274,PT05M46.00S,2025-04-10T01:51:52.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629012,6.783837056504599,45.34313725490196,1610612762,43,38,2025-04-10T01:52:45Z,2610000,False,23.0,11.0,1,left,MISS C. Sexton running Layup - blocked,"[1629012, 1641739]",1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,2.59,Missed,,,,,,,,,,,,Camara,1641739.0
275,PT05M46.00S,2025-04-10T01:51:52.1Z,2,REGULAR,block,,[],1641739,,,1610612762,43,38,2025-04-10T01:51:54Z,2620000,False,,,0,,T. Camara BLOCK (1 BLK),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
276,PT05M42.00S,2025-04-10T01:51:56.1Z,2,REGULAR,rebound,offensive,[],1630695,,,1610612762,43,38,2025-04-10T01:52:00Z,2630000,False,,,0,,M. Potter REBOUND (Off:1 Def:0),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,,,,,,274.0,1.0,0.0,1.0,,,,,,,,,
277,PT05M39.00S,2025-04-10T01:51:59.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642271,11.251642575558476,46.81372549019608,1610612762,45,38,2025-04-10T01:52:03Z,2640000,False,16.0,53.0,1,left,K. Filipowski floating Jump Shot (8 PTS) (C. Sexton 4 AST),"[1642271, 1629012]",1610612762.0,UTA,floating,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.56,Made,,,,,8.0,,,,C. Sexton,1629012.0,4.0,,
279,PT05M26.00S,2025-04-10T01:52:12.5Z,2,REGULAR,2pt,Jump Shot,[],1631101,83.65637319316689,22.54901960784314,1610612757,45,40,2025-04-10T01:53:21Z,2660000,False,-137.0,101.0,1,right,S. Sharpe 17' turnaround fadeaway Jump Shot (17 PTS),[1631101],1610612757.0,POR,turnaround fadeaway,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,,,17.05,Made,,,,,17.0,,,,,,,,
280,PT05M12.00S,2025-04-10T01:52:26.3Z,2,REGULAR,3pt,Jump Shot,[],1642271,31.225361366622867,21.323529411764707,1610612762,45,40,2025-04-10T01:52:31Z,2670000,False,143.0,241.0,1,left,MISS K. Filipowski 28' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,,,,28.04,Missed,,,,,,,,,,,,,
281,PT05M10.00S,2025-04-10T01:52:28.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,45,40,2025-04-10T01:52:31Z,2680000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,280.0,,,,,,,,,,,,
283,PT05M10.00S,2025-04-10T01:52:40.2Z,2,REGULAR,substitution,out,[],1630695,,,1610612757,45,40,2025-04-10T01:53:01Z,2700000,False,,,0,,SUB out: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M10.00S,2025-04-10T01:52:40.2Z,2,REGULAR,substitution,out,[],1641712,,,1610612757,45,40,2025-04-10T01:53:01Z,2710000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M10.00S,2025-04-10T01:52:40.2Z,2,REGULAR,substitution,in,[],1629004,,,1610612757,45,40,2025-04-10T01:53:01Z,2720000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M10.00S,2025-04-10T01:52:40.2Z,2,REGULAR,substitution,in,[],1630625,,,1610612757,45,40,2025-04-10T01:53:01Z,2730000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M10.00S,2025-04-10T01:52:40.2Z,2,REGULAR,substitution,out,[],1629012,,,1610612757,45,40,2025-04-10T01:53:22Z,2735000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M10.00S,2025-04-10T01:52:40.2Z,2,REGULAR,substitution,in,[],1641718,,,1610612757,45,40,2025-04-10T01:53:22Z,2737500,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M51.00S,2025-04-10T01:53:06.5Z,2,REGULAR,turnover,bad pass,[],1631101,,,1610612757,45,40,2025-04-10T01:53:10Z,2740000,False,,,0,,S. Sharpe bad pass TURNOVER (4 TO),"[1631101, 1641729]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,4.0,Sensabaugh,1641729.0,,,,,
288,PT04M51.00S,2025-04-10T01:53:06.5Z,2,REGULAR,steal,,[],1641729,,,1610612762,45,40,2025-04-10T01:53:08Z,2750000,False,,,0,,B. Sensabaugh STEAL (1 STL),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
289,PT04M46.00S,2025-04-10T01:53:11.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641729,31.750985545335087,67.15686274509804,1610612762,48,40,2025-04-10T01:54:11Z,2760000,False,-86.0,246.0,1,left,B. Sensabaugh 26' 3PT  (8 PTS) (K. George 4 AST),"[1641729, 1641718]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,26.05,Made,,,,,8.0,,,,K. George,1641718.0,4.0,,
294,PT04M17.00S,2025-04-10T01:54:02.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612757,48,40,2025-04-10T01:54:08Z,2790000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,1155.0,,,,,,,,,,,,,,,,,,,
295,PT04M06.00S,2025-04-10T01:54:26.6Z,2,REGULAR,turnover,bad pass,[],1641718,,,1610612762,48,40,2025-04-10T01:54:30Z,2800000,False,,,0,,K. George bad pass TURNOVER (3 TO),"[1641718, 1629680]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,3.0,Thybulle,1629680.0,,,,,
296,PT04M06.00S,2025-04-10T01:54:26.6Z,2,REGULAR,steal,,[],1629680,,,1610612757,48,40,2025-04-10T01:54:28Z,2810000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
297,PT03M59.00S,2025-04-10T01:54:32.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641739,91.01511169513797,3.431372549019608,1610612757,48,43,2025-04-10T01:54:38Z,2820000,False,-233.0,32.0,1,right,T. Camara 3PT running (3 PTS) (M. Thybulle 2 AST),"[1641739, 1629680]",1610612757.0,POR,running,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,,,,23.5,Made,,,,,3.0,,,,M. Thybulle,1629680.0,2.0,,
299,PT03M40.00S,2025-04-10T01:54:51.9Z,2,REGULAR,3pt,Jump Shot,[],1641718,29.77989487516426,74.01960784313727,1610612762,48,43,2025-04-10T01:54:57Z,2840000,False,-120.0,227.0,1,left,MISS K. George 25' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,25.72,Missed,,,,,,,,,,,,,
300,PT03M36.00S,2025-04-10T01:54:55.9Z,2,REGULAR,rebound,offensive,[],1642271,,,1610612762,48,43,2025-04-10T01:54:57Z,2850000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:4),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,,,299.0,5.0,4.0,1.0,,,,,,,,,
301,PT03M33.00S,2025-04-10T01:54:58.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641729,7.703679369250986,97.79411764705883,1610612762,48,43,2025-04-10T01:55:03Z,2860000,False,-239.0,20.0,1,left,MISS B. Sensabaugh 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,,,,,,23.98,Missed,,,,,,,,,,,,,
302,PT03M30.00S,2025-04-10T01:55:01.2Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,48,43,2025-04-10T01:55:03Z,2870000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,,,,,,,,301.0,5.0,4.0,1.0,,,,,,,,,
303,PT03M17.00S,2025-04-10T01:55:17.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641739,88.64980289093299,54.41176470588235,1610612757,48,45,2025-04-10T01:55:21Z,2880000,False,22.0,54.0,1,right,T. Camara driving floating Jump Shot (5 PTS) (S. Sharpe 2 AST),"[1641739, 1631101]",1610612757.0,POR,driving floating,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.85,Made,,,,,5.0,,,,S. Sharpe,1631101.0,2.0,,
305,PT03M17.00S,2025-04-10T01:55:20.6Z,2,REGULAR,foul,personal,['1freethrow'],1630548,,,1610612757,48,45,2025-04-10T01:55:41Z,2900000,False,,,0,,J. Juzang shooting personal FOUL (1 PF) (Camara 1 FT),"[1630548, 1641739]",1610612762.0,UTA,shooting,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,203591.0,1.0,0.0,Camara,1641739.0,,,,,,,,,,,,,,,
307,PT03M17.00S,2025-04-10T01:55:43.6Z,2,REGULAR,substitution,out,[],1631133,,,1610612757,48,45,2025-04-10T01:55:47Z,2920000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M17.00S,2025-04-10T01:55:43.6Z,2,REGULAR,substitution,in,[],1642270,,,1610612757,48,45,2025-04-10T01:55:47Z,2930000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M17.00S,2025-04-10T01:56:25.5Z,2,REGULAR,freethrow,1 of 1,[],1641739,,,1610612757,48,46,2025-04-10T01:57:08Z,2940000,False,,,0,,T. Camara Free Throw 1 of 1 (6 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
310,PT03M03.00S,2025-04-10T01:56:45.0Z,2,REGULAR,foul,offensive,[],1642271,,,1610612762,48,46,2025-04-10T01:56:53Z,2950000,False,,,0,,K. Filipowski offensive FOUL (2 PF),"[1642271, 1641739]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Right Center,1155.0,2.0,0.0,Camara,1641739.0,,,,,,,,,,,,,,,
312,PT03M03.00S,2025-04-10T01:56:45.0Z,2,REGULAR,turnover,offensive foul,[],1642271,,,1610612762,48,46,2025-04-10T01:56:45Z,2970000,False,,,0,,K. Filipowski offensive foul TURNOVER (2 TO),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Right Center,1155.0,,,,,,,,,,,,2.0,,,,,,,
313,PT02M45.00S,2025-04-10T01:57:18.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,67.09921156373193,54.166666666666664,1610612757,48,49,2025-04-10T01:57:24Z,2980000,False,21.0,257.0,1,right,T. Camara 25' 3PT  (9 PTS) (D. Banton 2 AST),"[1641739, 1630625]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,25.76,Made,,,,,9.0,,,,D. Banton,1630625.0,2.0,,
315,PT02M24.00S,2025-04-10T01:57:37.5Z,2,REGULAR,3pt,Jump Shot,[],1630548,30.699737187910642,20.098039215686274,1610612762,51,49,2025-04-10T01:57:42Z,3000000,False,150.0,236.0,1,left,J. Juzang 27' 3PT pullup (8 PTS),[1630548],1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,,,,,,27.95,Made,,,,,8.0,,,,,,,,
316,PT02M10.00S,2025-04-10T01:57:54.3Z,2,REGULAR,foul,personal,['2freethrow'],1630548,,,1610612757,51,49,2025-04-10T01:58:15Z,3010000,False,,,0,,J. Juzang shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1630548, 1631101]",1610612762.0,UTA,shooting,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,1155.0,2.0,0.0,Sharpe,1631101.0,,,,,,,,,,,,,,,
318,PT02M10.00S,2025-04-10T01:58:12.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,51,49,2025-04-10T01:58:12Z,3030000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M10.00S,2025-04-10T02:01:00.6Z,2,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,51,49,2025-04-10T02:01:00Z,3040000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
320,PT02M10.00S,2025-04-10T02:01:00.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,51,49,2025-04-10T02:01:00Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,319.0,,,,,,,,,,,,
322,PT02M10.00S,2025-04-10T02:01:15.9Z,2,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,51,50,2025-04-10T02:01:15Z,3060000,False,,,0,,S. Sharpe Free Throw 2 of 2 (18 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,Made,,,,,18.0,,,,,,,,
323,PT01M48.00S,2025-04-10T02:01:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,7.966491458607096,55.14705882352941,1610612762,53,50,2025-04-10T02:01:44Z,3070000,False,-26.0,22.0,1,left,K. Filipowski reverse Layup (10 PTS) (S. Mykhailiuk 2 AST),"[1642271, 1629004]",1610612762.0,UTA,reverse,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,3.41,Made,,,,,10.0,,,,S. Mykhailiuk,1629004.0,2.0,,
326,PT01M18.00S,2025-04-10T02:02:24.4Z,2,REGULAR,turnover,lost ball,[],1642270,,,1610612757,53,50,2025-04-10T02:02:28Z,3100000,False,,,0,,D. Clingan lost ball TURNOVER (1 TO),"[1642270, 1641729]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Sensabaugh,1641729.0,,,,,
327,PT01M18.00S,2025-04-10T02:02:24.4Z,2,REGULAR,steal,,[],1641729,,,1610612762,53,50,2025-04-10T02:02:26Z,3110000,False,,,0,,B. Sensabaugh STEAL (2 STL),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
328,PT01M15.00S,2025-04-10T02:02:28.1Z,2,REGULAR,turnover,lost ball,[],1642271,,,1610612762,53,50,2025-04-10T02:02:35Z,3120000,False,,,0,,K. Filipowski lost ball TURNOVER (3 TO),"[1642271, 1630625]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,3.0,Banton,1630625.0,,,,,
329,PT01M15.00S,2025-04-10T02:02:28.1Z,2,REGULAR,steal,,[],1630625,,,1610612757,53,50,2025-04-10T02:02:33Z,3130000,False,,,0,,D. Banton STEAL (1 STL),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
330,PT01M11.00S,2025-04-10T02:02:36.4Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631101,66.70499342969777,51.225490196078425,1610612757,53,50,2025-04-10T02:08:22Z,3140000,False,6.0,260.0,1,right,MISS S. Sharpe 26' running 3PT,[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,26.06,Missed,,,,,,,,,,,,,
331,PT01M10.00S,2025-04-10T02:02:37.4Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,53,50,2025-04-10T02:04:04Z,3150000,False,,,0,,T. Camara REBOUND (Off:2 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,330.0,4.0,2.0,2.0,,,,,,,,,
332,PT01M10.00S,2025-04-10T02:02:40.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1641739,94.40999984741211,50.0,1610612757,53,50,2025-04-10T04:55:50Z,3160000,False,0.0,0.0,1,right,MISS T. Camara tip DUNK,[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
333,PT01M10.00S,2025-04-10T02:02:40.6Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,53,50,2025-04-10T02:03:45Z,3170000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:3),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,,,332.0,3.0,3.0,0.0,,,,,,,,,
334,PT01M02.00S,2025-04-10T02:02:44.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,6.521024967148489,3.9215686274509802,1610612762,53,50,2025-04-10T02:05:31Z,3180000,False,230.0,9.0,1,left,MISS K. George running 3PT,[1641718],1610612762.0,UTA,running,,,George,K. George,,,,,Right Corner 3,24+ Right,,,,,,23.06,Missed,,,,,,,,,,,,,
335,PT01M00.00S,2025-04-10T02:02:46.9Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,53,50,2025-04-10T02:05:31Z,3190000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:5),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,,,,,,,,334.0,6.0,5.0,1.0,,,,,,,,,
336,PT00M48.20S,2025-04-10T02:02:55.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,89.70105124835742,47.30392156862745,1610612757,53,50,2025-04-10T02:05:47Z,3200000,False,-13.0,44.0,1,right,MISS T. Camara cutting Layup - blocked,"[1641739, 1630548]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.63,Missed,,,,,,,,,,,,Juzang,1630548.0
348,PT00M48.20S,2025-04-10T02:02:55.9Z,2,REGULAR,block,,[],1630548,,,1610612757,53,50,2025-04-10T02:05:04Z,3205000,False,,,0,,J. Juzang BLOCK (1 BLK),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
337,PT00M45.20S,2025-04-10T02:02:58.9Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,53,50,2025-04-10T02:07:00Z,3210000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,336.0,3.0,3.0,0.0,,,,,,,,,
338,PT00M43.00S,2025-04-10T02:03:05.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641718,11.251642575558476,51.225490196078425,1610612762,55,50,2025-04-10T02:03:12Z,3220000,False,-6.0,53.0,1,left,K. George running Layup (4 PTS) (B. Sensabaugh 1 AST),"[1641718, 1641729]",1610612762.0,UTA,running,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.36,Made,,,,,4.0,,,,B. Sensabaugh,1641729.0,1.0,,
340,PT00M32.70S,2025-04-10T02:03:17.3Z,2,REGULAR,3pt,Jump Shot,[],1630625,64.99671484888306,58.57843137254902,1610612757,55,50,2025-04-10T02:07:01Z,3240000,False,43.0,277.0,1,right,MISS D. Banton 27' pullup 3PT,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,,,,,,27.98,Missed,,,,,,,,,,,,,
341,PT00M31.30S,2025-04-10T02:03:18.7Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,55,50,2025-04-10T02:07:01Z,3250000,False,,,0,,D. Clingan REBOUND (Off:4 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,,,,340.0,5.0,1.0,4.0,,,,,,,,,
342,PT00M31.00S,2025-04-10T02:03:24.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642270,94.40999984741211,50.0,1610612757,55,52,2025-04-10T02:07:09Z,3260000,False,0.0,0.0,1,right,D. Clingan putback Layup (2 PTS),[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,2.0,,,,,,,,
343,PT00M13.50S,2025-04-10T02:03:38.0Z,2,REGULAR,turnover,bad pass,[],1630548,,,1610612762,55,52,2025-04-10T02:03:42Z,3270000,False,,,0,,J. Juzang bad pass TURNOVER (1 TO),"[1630548, 1629680]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Thybulle,1629680.0,,,,,
344,PT00M13.50S,2025-04-10T02:03:38.0Z,2,REGULAR,steal,,[],1629680,,,1610612757,55,52,2025-04-10T02:03:40Z,3280000,False,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
345,PT00M00.30S,2025-04-10T02:03:51.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630625,91.40932982917214,59.80392156862745,1610612757,55,52,2025-04-10T02:07:34Z,3290000,False,49.0,28.0,1,right,MISS D. Banton driving Layup,[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.66,Missed,,,,,,,,,,,,,
346,PT00M00.30S,2025-04-10T02:03:51.2Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,55,52,2025-04-10T02:03:55Z,3300000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:5),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,345.0,6.0,5.0,1.0,,,,,,,,,
347,PT00M00.00S,2025-04-10T02:03:55.3Z,2,REGULAR,period,end,[],0,,,1610612762,55,52,2025-04-10T02:03:55Z,3310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2025-04-10T02:18:27.7Z,3,REGULAR,substitution,out,['startperiod'],1629004,,,1610612762,55,52,2025-04-10T02:18:43Z,3320000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2025-04-10T02:18:27.7Z,3,REGULAR,substitution,in,['startperiod'],1629012,,,1610612762,55,52,2025-04-10T02:18:43Z,3330000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2025-04-10T02:19:04.4Z,3,REGULAR,period,start,[],0,,,1610612762,55,52,2025-04-10T02:19:04Z,3340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M40.00S,2025-04-10T02:19:24.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,92.9862023653088,63.23529411764706,1610612762,55,52,2025-04-10T02:19:28Z,3350000,False,66.0,13.0,1,right,MISS K. Filipowski 6' floating Shot - blocked,"[1642271, 1642270]",1610612762.0,UTA,floating,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.75,Missed,,,,,,,,,,,,Clingan,1642270.0
353,PT11M40.00S,2025-04-10T02:19:24.1Z,3,REGULAR,block,,[],1642270,,,1610612762,55,52,2025-04-10T02:19:26Z,3360000,False,,,0,,D. Clingan BLOCK (2 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
354,PT11M37.00S,2025-04-10T02:19:27.1Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,55,52,2025-04-10T02:19:28Z,3370000,False,,,0,,D. Clingan REBOUND (Off:4 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,352.0,6.0,2.0,4.0,,,,,,,,,
355,PT11M34.00S,2025-04-10T02:19:30.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631101,34.247700394218136,50.0,1610612757,55,52,2025-04-10T02:20:11Z,3380000,False,0.0,269.0,1,left,MISS S. Sharpe 26' running pullup 3PT,[1631101],1610612757.0,POR,running pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,26.94,Missed,,,,,,,,,,,,,
356,PT11M32.00S,2025-04-10T02:19:32.1Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,55,52,2025-04-10T02:19:35Z,3390000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:6),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,,,355.0,7.0,6.0,1.0,,,,,,,,,
357,PT11M25.00S,2025-04-10T02:19:45.1Z,3,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612762,55,52,2025-04-10T02:19:57Z,3400000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Filipowski 2 FT),"[1642270, 1642271]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,203591.0,2.0,0.0,Filipowski,1642271.0,,,,,,,,,,,,,,,
