actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
612,PT02M54.00S,2024-12-02T03:12:29.7Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,97,101,2024-12-02T03:21:38Z,5920000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,611.0,,,3.0,3.0,0.0,,,
613,PT02M49.00S,2024-12-02T03:12:35.6Z,4,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,97,101,2024-12-02T03:12:46Z,5930000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (6 TO),[1641718],1610612762.0,UTA,bad pass,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,1199.0,,,,,,,,,,,6.0,,
614,PT02M32.00S,2024-12-02T03:13:00.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,82.7365308804205,65.44117647058823,1610612747,97,101,2024-12-02T03:13:06Z,5940000,False,77.0,110.0,1,right,MISS A. Davis 13' floating Shot,[203076],1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Right,13.42,Missed,,,,,,,,,,,,,,,,,,
615,PT02M29.00S,2024-12-02T03:13:03.5Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,97,101,2024-12-02T03:13:06Z,5950000,False,,,0,,K. George REBOUND (Off:0 Def:4),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,614.0,,,4.0,4.0,0.0,,,
617,PT02M20.00S,2024-12-02T03:13:33.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,16.245072273324574,49.01960784313725,1610612762,99,101,2024-12-02T03:23:38Z,5970000,False,5.0,100.0,1,left,C. Sexton 10' pullup Jump Shot (15 PTS) (W. Kessler 2 AST),"[1629012, 1631117]",1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,10.03,Made,15.0,W. Kessler,1631117.0,2.0,,,,,,,,,,,,,,
620,PT01M56.00S,2024-12-02T03:13:56.7Z,4,REGULAR,2pt,Jump Shot,[],203076,78.26872536136662,29.901960784313726,1610612747,99,103,2024-12-02T03:14:03Z,6000000,False,-100.0,152.0,1,right,A. Davis 18' Jump Shot (33 PTS) (L. James 14 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,18.21,Made,33.0,L. James,2544.0,14.0,,,,,,,,,,,,,,
622,PT01M42.00S,2024-12-02T03:14:15.2Z,4,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612762,99,103,2024-12-02T03:14:20Z,6020000,False,,,0,,C. Sexton bad pass out-of-bounds TURNOVER (3 TO),[1629012],1610612762.0,UTA,bad pass,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,1199.0,,,,,,,,,,,3.0,,
623,PT01M24.00S,2024-12-02T03:14:45.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2544,85.10183968462549,34.31372549019608,1610612747,99,103,2024-12-02T03:14:50Z,6030000,False,-78.0,88.0,1,right,MISS L. James 11' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,11.75,Missed,,,,,,,,,,,,,,,,,,
624,PT01M20.00S,2024-12-02T03:14:49.0Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,99,103,2024-12-02T03:20:02Z,6040000,False,,,0,,W. Kessler REBOUND (Off:2 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,623.0,,,9.0,7.0,2.0,,,
627,PT01M04.00S,2024-12-02T03:15:06.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,15.325229960578188,64.2156862745098,1610612762,101,103,2024-12-02T03:15:12Z,6070000,False,-71.0,92.0,1,left,K. George 11' driving floating Jump Shot (13 PTS) (C. Sexton 4 AST),"[1641718, 1629012]",1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Left,11.6,Made,13.0,C. Sexton,1629012.0,4.0,,,,,,,,,,,,,,
629,PT01M04.00S,2024-12-02T03:15:09.3Z,4,REGULAR,foul,personal,['1freethrow'],1629060,,,1610612762,101,103,2024-12-02T03:15:15Z,6090000,False,,,0,,R. Hachimura shooting personal FOUL (4 PF) (George 1 FT),"[1629060, 1641718]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,204059.0,4.0,0.0,George,1641718.0,,,,,,,,,
631,PT01M04.00S,2024-12-02T03:15:37.4Z,4,REGULAR,freethrow,1 of 1,[],1641718,,,1610612762,102,103,2024-12-02T03:15:37Z,6110000,False,,,0,,K. George Free Throw 1 of 1 (14 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
632,PT00M41.00S,2024-12-02T03:16:04.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,86.94152431011827,37.745098039215684,1610612747,102,105,2024-12-02T03:16:15Z,6120000,False,-61.0,70.0,1,right,L. James 9' driving floating Jump Shot (27 PTS) (M. Christie 2 AST),"[2544, 1631108]",1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,9.32,Made,27.0,M. Christie,1631108.0,2.0,,,,,,,,,,,,,,
633,PT00M41.00S,2024-12-02T03:16:10.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,102,105,2024-12-02T03:16:10Z,6130000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M33.50S,2024-12-02T03:18:11.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,11.383048620236531,62.00980392156863,1610612762,102,105,2024-12-02T03:19:02Z,6140000,False,-60.0,55.0,1,left,MISS K. George 8' driving finger roll Layup,[1641718],1610612762.0,UTA,driving finger roll,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Left,8.11,Missed,,,,,,,,,,,,,,,,,,
635,PT00M31.50S,2024-12-02T03:18:13.8Z,4,REGULAR,rebound,offensive,[],1631117,,,1610612762,102,105,2024-12-02T03:19:02Z,6150000,False,,,0,,W. Kessler REBOUND (Off:3 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,634.0,,,10.0,7.0,3.0,,,
636,PT00M31.50S,2024-12-02T03:18:15.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,5.590000152587891,50.0,1610612762,104,105,2024-12-02T03:18:15Z,6160000,False,0.0,0.0,1,left,W. Kessler putback Layup (13 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,0.0,Made,13.0,,,,,,,,,,,,,,,,,
637,PT00M11.20S,2024-12-02T03:18:36.4Z,4,REGULAR,3pt,Jump Shot,[],2544,68.67608409986859,29.166666666666668,1610612747,104,105,2024-12-02T03:19:33Z,6170000,False,-104.0,242.0,1,right,MISS L. James 26' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
638,PT00M08.20S,2024-12-02T03:18:39.4Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,104,105,2024-12-02T03:18:39Z,6180000,False,,,0,,W. Kessler REBOUND (Off:3 Def:8),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,637.0,,,11.0,8.0,3.0,,,
639,PT00M02.10S,2024-12-02T03:18:59.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,104,105,2024-12-02T03:19:44Z,6190000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M02.10S,2024-12-02T03:20:13.2Z,4,REGULAR,substitution,out,[],1631117,,,1610612762,104,105,2024-12-02T03:20:25Z,6200000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M02.10S,2024-12-02T03:20:13.2Z,4,REGULAR,substitution,out,[],1629216,,,1610612762,104,105,2024-12-02T03:20:25Z,6210000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M02.10S,2024-12-02T03:20:13.2Z,4,REGULAR,substitution,in,[],1641729,,,1610612762,104,105,2024-12-02T03:20:25Z,6220000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M02.10S,2024-12-02T03:20:13.2Z,4,REGULAR,substitution,in,[],1631132,,,1610612762,104,105,2024-12-02T03:20:25Z,6230000,False,,,0,,SUB in: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M00.00S,2024-12-02T03:21:03.5Z,4,REGULAR,period,end,[],0,,,1610612762,104,105,2024-12-02T03:21:03Z,6240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M00.00S,2024-12-02T03:21:37.1Z,4,REGULAR,game,end,[],0,,,0,104,105,2024-12-02T03:21:37Z,6250000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
