actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
648,PT03M25.00S,2022-01-20T05:34:11.9Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628420,92.72339027595268,51.9607843137255,1610612743,118,119,2022-01-20T05:34:16Z,6420000,10.0,16.0,1,right,M. Morris driving finger roll Layup (19 PTS),[1628420],1610612743.0,DEN,driving finger roll,,,Morris,M. Morris,,,,,1.87,Made,19.0,,,,,,,,,,,,,,,,,,
649,PT03M01.00S,2022-01-20T05:34:34.9Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1627826,7.046649145860711,50.98039215686274,1610612746,118,121,2022-01-20T05:34:39Z,6430000,-5.0,14.0,1,left,I. Zubac alley-oop DUNK (28 PTS) (R. Jackson 12 AST),"[1627826, 202704]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,1.45,Made,28.0,,,,,,,,R. Jackson,202704.0,12.0,,,,,,,,
651,PT02M44.00S,2022-01-20T05:34:55.0Z,5,OVERTIME,foul,personal,['2freethrow'],1629611,,,1610612743,118,121,2022-01-20T05:35:07Z,6450000,,,0,,T. Mann shooting personal FOUL (2 PF) (Jokic 2 FT),"[1629611, 203999]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,202058.0,2.0,1.0,Jokic,203999.0,
653,PT02M44.00S,2022-01-20T05:35:18.1Z,5,OVERTIME,freethrow,1 of 2,[],203999,,,1610612743,119,121,2022-01-20T05:35:18Z,6470000,,,0,,N. Jokic Free Throw 1 of 2 (41 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,41.0,,,,,,,,,,,,,,,,,,
654,PT02M44.00S,2022-01-20T05:35:34.1Z,5,OVERTIME,freethrow,2 of 2,[],203999,,,1610612743,120,121,2022-01-20T05:35:34Z,6480000,,,0,,N. Jokic Free Throw 2 of 2 (42 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,42.0,,,,,,,,,,,,,,,,,,
655,PT02M29.00S,2022-01-20T05:35:58.1Z,5,OVERTIME,2pt,Hook,['pointsinthepaint'],1627826,7.5722733245729295,55.392156862745104,1610612746,120,121,2022-01-20T05:36:05Z,6490000,-27.0,19.0,1,left,MISS I. Zubac turnaround bank Hook,[1627826],1610612746.0,LAC,turnaround bank,,,Zubac,I. Zubac,,,,,3.28,Missed,,,,,,,,,,,,,,,,,,,
656,PT02M25.00S,2022-01-20T05:36:01.0Z,5,OVERTIME,rebound,defensive,[],203999,,,1610612743,120,121,2022-01-20T05:36:01Z,6500000,,,0,,N. Jokic REBOUND (Off:5 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,655.0,11.0,6.0,5.0,,,,,,,,,,,
657,PT02M22.00S,2022-01-20T05:36:08.1Z,5,OVERTIME,foul,personal,[],1629599,,,1610612743,120,121,2022-01-20T05:36:31Z,6510000,,,0,,A. Coffey personal FOUL (2 PF),"[1629599, 203999]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Jokic,203999.0,
659,PT02M10.00S,2022-01-20T05:36:51.2Z,5,OVERTIME,3pt,Jump Shot,[],203115,66.96780551905388,59.55882352941176,1610612743,120,121,2022-01-20T05:36:56Z,6530000,48.0,258.0,1,right,MISS W. Barton 26' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
660,PT02M06.00S,2022-01-20T05:36:55.2Z,5,OVERTIME,rebound,defensive,[],1629611,,,1610612746,120,121,2022-01-20T05:36:56Z,6540000,,,0,,T. Mann REBOUND (Off:1 Def:7),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,659.0,8.0,7.0,1.0,,,,,,,,,,,
661,PT01M56.00S,2022-01-20T05:37:05.0Z,5,OVERTIME,2pt,Jump Shot,[],1630527,12.697109067017081,87.74509803921569,1610612746,120,121,2022-01-20T05:37:09Z,6550000,-189.0,67.0,1,left,MISS B. Boston Jr. 20' step back Shot,[1630527],1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,20.02,Missed,,,,,,,,,,,,,,,,,,,
662,PT01M55.00S,2022-01-20T05:37:06.0Z,5,OVERTIME,rebound,defensive,[],203999,,,1610612743,120,121,2022-01-20T05:37:09Z,6560000,,,0,,N. Jokic REBOUND (Off:5 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,661.0,12.0,7.0,5.0,,,,,,,,,,,
663,PT01M50.00S,2022-01-20T05:37:11.4Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201145,92.32917214191852,54.166666666666664,1610612743,120,121,2022-01-20T05:37:18Z,6570000,21.0,20.0,1,right,MISS J. Green running Layup,[201145],1610612743.0,DEN,running,,,Green,J. Green,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,,
664,PT01M49.00S,2022-01-20T05:37:12.4Z,5,OVERTIME,rebound,defensive,[],1629599,,,1610612746,120,121,2022-01-20T05:37:18Z,6580000,,,0,,A. Coffey REBOUND (Off:0 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,663.0,4.0,4.0,0.0,,,,,,,,,,,
665,PT01M44.00S,2022-01-20T05:37:17.7Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630527,7.046649145860711,52.20588235294118,1610612746,120,123,2022-01-20T05:37:55Z,6590000,-11.0,14.0,1,left,B. Boston Jr. running Layup (16 PTS) (T. Mann 3 AST),"[1630527, 1629611]",1610612746.0,LAC,running,,,Boston Jr.,B. Boston Jr.,,,,,1.76,Made,16.0,,,,,,,,T. Mann,1629611.0,3.0,,,,,,,,
667,PT01M44.00S,2022-01-20T05:37:33.0Z,5,OVERTIME,timeout,full,['team'],0,,,1610612743,120,123,2022-01-20T05:37:33Z,6610000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M33.00S,2022-01-20T05:39:14.1Z,5,OVERTIME,3pt,Jump Shot,[],1628420,90.75229960578186,3.431372549019608,1610612743,120,123,2022-01-20T05:39:21Z,6620000,-233.0,34.0,1,right,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
669,PT01M30.00S,2022-01-20T05:39:17.1Z,5,OVERTIME,rebound,offensive,[],203999,,,1610612743,120,123,2022-01-20T05:39:21Z,6630000,,,0,,N. Jokic REBOUND (Off:6 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,668.0,13.0,7.0,6.0,,,,,,,,,,,
670,PT01M30.00S,2022-01-20T05:39:20.4Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,122,123,2022-01-20T05:39:20Z,6640000,0.0,0.0,1,right,N. Jokic putback Layup (44 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,0.0,Made,44.0,,,,,,,,,,,,,,,,,,
671,PT01M15.00S,2022-01-20T05:39:35.9Z,5,OVERTIME,turnover,bad pass,[],202704,,,1610612746,122,123,2022-01-20T05:39:43Z,6650000,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 203999]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,2.0,Jokic,203999.0,,,,,,,,,,,,,,,
672,PT01M15.00S,2022-01-20T05:39:35.9Z,5,OVERTIME,steal,,[],203999,,,1610612743,122,123,2022-01-20T05:39:37Z,6660000,,,0,,N. Jokic STEAL (3 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT01M11.00S,2022-01-20T05:39:40.6Z,5,OVERTIME,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628420,93.64323258869908,52.94117647058824,1610612743,122,123,2022-01-20T05:39:51Z,6670000,15.0,7.0,1,right,MISS M. Morris running Layup,[1628420],1610612743.0,DEN,running,,,Morris,M. Morris,,,,,1.64,Missed,,,,,,,,,,,,,,,,,,,
674,PT01M11.00S,2022-01-20T05:39:40.6Z,5,OVERTIME,rebound,offensive,[],203999,,,1610612743,122,123,2022-01-20T05:39:51Z,6680000,,,0,,N. Jokic REBOUND (Off:7 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,673.0,14.0,7.0,7.0,,,,,,,,,,,
675,PT01M11.00S,2022-01-20T05:39:43.1Z,5,OVERTIME,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",203999,94.40999984741211,50.0,1610612743,124,123,2022-01-20T05:39:54Z,6690000,0.0,0.0,1,right,N. Jokic tip Layup (46 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,0.0,Made,46.0,,,,,,,,,,,,,,,,,,
676,PT01M11.00S,2022-01-20T05:39:53.2Z,5,OVERTIME,timeout,full,['team'],0,,,1610612746,124,123,2022-01-20T05:39:53Z,6700000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M45.50S,2022-01-20T05:41:42.4Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],202704,9.149145860709593,42.64705882352941,1610612746,124,123,2022-01-20T05:41:47Z,6710000,37.0,34.0,1,left,MISS R. Jackson driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,4.98,Missed,,,,,,,,,,,,,,,,,,,
678,PT00M45.50S,2022-01-20T05:41:44.6Z,5,OVERTIME,rebound,offensive,[],1627826,,,1610612746,124,123,2022-01-20T05:41:44Z,6720000,,,0,,I. Zubac REBOUND (Off:5 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,677.0,9.0,4.0,5.0,,,,,,,,,,,
679,PT00M45.50S,2022-01-20T05:41:44.6Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,5.590000152587891,50.0,1610612746,124,125,2022-01-20T05:41:44Z,6730000,0.0,0.0,1,left,I. Zubac tip Layup (30 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,0.0,Made,30.0,,,,,,,,,,,,,,,,,,
680,PT00M34.50S,2022-01-20T05:41:58.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203999,89.96386333771353,50.49019607843137,1610612743,126,125,2022-01-20T05:42:03Z,6740000,2.0,42.0,1,right,N. Jokic driving finger roll Layup (48 PTS) (M. Morris 9 AST),"[203999, 1628420]",1610612743.0,DEN,driving finger roll,,,Jokic,N. Jokic,,,,,4.19,Made,48.0,,,,,,,,M. Morris,1628420.0,9.0,,,,,,,,
682,PT00M34.50S,2022-01-20T05:42:00.0Z,5,OVERTIME,foul,personal,['1freethrow'],1629599,,,1610612743,126,125,2022-01-20T05:42:16Z,6760000,,,0,,A. Coffey shooting personal FOUL (3 PF) (Jokic 1 FT),"[1629599, 203999]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,1155.0,3.0,0.0,Jokic,203999.0,
684,PT00M34.50S,2022-01-20T05:42:38.5Z,5,OVERTIME,freethrow,1 of 1,[],203999,,,1610612743,127,125,2022-01-20T05:42:38Z,6780000,,,0,,N. Jokic Free Throw 1 of 1 (49 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,49.0,,,,,,,,,,,,,,,,,,
685,PT00M34.50S,2022-01-20T05:42:41.3Z,5,OVERTIME,timeout,full,['team'],0,,,1610612746,127,125,2022-01-20T05:42:41Z,6790000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M34.50S,2022-01-20T05:43:35.6Z,5,OVERTIME,substitution,out,[],1629611,,,1610612746,127,125,2022-01-20T05:44:04Z,6800000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M34.50S,2022-01-20T05:43:35.6Z,5,OVERTIME,substitution,in,[],1628379,,,1610612746,127,125,2022-01-20T05:44:04Z,6810000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M26.40S,2022-01-20T05:44:27.8Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630527,6.915243101182654,58.333333333333336,1610612746,127,125,2022-01-20T05:44:31Z,6820000,-42.0,13.0,1,left,MISS B. Boston Jr. driving finger roll Layup,[1630527],1610612746.0,LAC,driving finger roll,,,Boston Jr.,B. Boston Jr.,,,,,4.35,Missed,,,,,,,,,,,,,,,,,,,
689,PT00M26.40S,2022-01-20T05:44:27.8Z,5,OVERTIME,rebound,offensive,[],1627826,,,1610612746,127,125,2022-01-20T05:44:31Z,6830000,,,0,,I. Zubac REBOUND (Off:6 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,688.0,10.0,4.0,6.0,,,,,,,,,,,
690,PT00M26.40S,2022-01-20T05:44:29.9Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,5.590000152587891,50.0,1610612746,127,127,2022-01-20T05:44:29Z,6840000,0.0,0.0,1,left,I. Zubac tip Layup (32 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,0.0,Made,32.0,,,,,,,,,,,,,,,,,,
691,PT00M02.20S,2022-01-20T05:44:56.6Z,5,OVERTIME,3pt,Jump Shot,[],203932,92.72339027595268,1.4705882352941175,1610612743,130,127,2022-01-20T05:45:01Z,6850000,-243.0,16.0,1,right,A. Gordon 24' 3PT  (28 PTS) (N. Jokic 10 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,24.31,Made,28.0,,,,,,,,N. Jokic,203999.0,10.0,,,,,,,,
693,PT00M01.70S,2022-01-20T05:45:35.6Z,5,OVERTIME,foul,technical,['1freethrow'],1628432,,,1610612746,130,127,2022-01-20T05:45:44Z,6870000,,,0,,D. Reed technical FOUL (1 Tech),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,1155.0,4.0,1.0,,,
694,PT00M01.70S,2022-01-20T05:45:45.3Z,5,OVERTIME,freethrow,1 of 1,[],1628379,,,1610612746,130,128,2022-01-20T05:45:45Z,6880000,,,0,,L. Kennard technical Free Throw 1 of 1 (7 PTS),[1628379],1610612746.0,LAC,technical,,,Kennard,L. Kennard,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
695,PT00M00.00S,2022-01-20T05:46:21.2Z,5,OVERTIME,3pt,Jump Shot,[],202704,51.83763140604468,61.29748774509803,1610612746,130,128,2022-01-20T05:47:16Z,6890000,-56.0,435.0,1,left,MISS R. Jackson 43' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,43.85,Missed,,,,,,,,,,,,,,,,,,,
696,PT00M00.00S,2022-01-20T05:46:21.2Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612746,130,128,2022-01-20T05:46:40Z,6900000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,695.0,,,,,,,,,,,,,,
697,PT00M00.00S,2022-01-20T05:46:44.7Z,5,OVERTIME,period,end,[],0,,,1610612746,130,128,2022-01-20T05:46:44Z,6910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M00.00S,2022-01-20T05:46:52.5Z,5,OVERTIME,game,end,[],0,,,0,130,128,2022-01-20T05:46:52Z,6920000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
