actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
638,PT00M51.00S,2022-01-08T04:18:49.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630267,5.995400788436268,55.88235294117647,1610612743,121,109,2022-01-08T04:19:06Z,6170000,-29.0,4.0,1,left,F. Campazzo running finger roll Layup (6 PTS),[1630267],1610612743.0,DEN,running finger roll,,,Campazzo,F. Campazzo,,,,,2.97,Made,,,,,,,,,,6.0,,,,,,,,,
639,PT00M46.20S,2022-01-08T04:19:07.8Z,4,REGULAR,2pt,Jump Shot,[],1628368,79.71419185282524,29.166666666666668,1610612758,121,111,2022-01-08T04:19:27Z,6180000,-104.0,138.0,1,right,D. Fox 17' pullup Jump Shot (30 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,17.31,Made,,,,,,,,,,30.0,,,,,,,,,
640,PT00M45.60S,2022-01-08T04:19:15.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,121,111,2022-01-08T04:19:15Z,6190000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M45.60S,2022-01-08T04:20:22.1Z,4,REGULAR,substitution,out,[],203999,,,1610612743,121,111,2022-01-08T04:20:49Z,6200000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M45.60S,2022-01-08T04:20:22.1Z,4,REGULAR,substitution,out,[],1628368,,,1610612743,121,111,2022-01-08T04:20:49Z,6210000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M45.60S,2022-01-08T04:20:22.1Z,4,REGULAR,substitution,out,[],203084,,,1610612743,121,111,2022-01-08T04:20:49Z,6220000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M45.60S,2022-01-08T04:20:22.1Z,4,REGULAR,substitution,out,[],203458,,,1610612743,121,111,2022-01-08T04:20:49Z,6230000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M45.60S,2022-01-08T04:20:22.1Z,4,REGULAR,substitution,out,[],1630169,,,1610612743,121,111,2022-01-08T04:20:49Z,6240000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M45.60S,2022-01-08T04:20:22.1Z,4,REGULAR,substitution,in,[],1630192,,,1610612743,121,111,2022-01-08T04:20:49Z,6250000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M45.60S,2022-01-08T04:20:22.1Z,4,REGULAR,substitution,in,[],1630218,,,1610612743,121,111,2022-01-08T04:20:49Z,6260000,,,0,,SUB in: R. Woodard II,[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M45.60S,2022-01-08T04:20:22.1Z,4,REGULAR,substitution,in,[],1630186,,,1610612743,121,111,2022-01-08T04:20:49Z,6270000,,,0,,SUB in: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M45.60S,2022-01-08T04:20:22.1Z,4,REGULAR,substitution,in,[],1629674,,,1610612743,121,111,2022-01-08T04:20:49Z,6280000,,,0,,SUB in: N. Queta,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M45.60S,2022-01-08T04:20:22.1Z,4,REGULAR,substitution,in,[],1630558,,,1610612743,121,111,2022-01-08T04:20:49Z,6290000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M24.80S,2022-01-08T04:21:16.4Z,4,REGULAR,3pt,Jump Shot,[],1630267,31.750985545335087,68.38235294117648,1610612743,121,111,2022-01-08T04:21:22Z,6300000,-92.0,246.0,1,left,MISS F. Campazzo 26' step back 3PT,[1630267],1610612743.0,DEN,step back,,,Campazzo,F. Campazzo,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
653,PT00M21.50S,2022-01-08T04:21:19.7Z,4,REGULAR,rebound,defensive,[],1630218,,,1610612758,121,111,2022-01-08T04:21:22Z,6310000,,,0,,R. Woodard II REBOUND (Off:0 Def:1),[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,652.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
654,PT00M15.60S,2022-01-08T04:21:27.3Z,4,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612758,121,111,2022-01-08T04:21:33Z,6320000,,,0,,B. Hield bad pass out-of-bounds TURNOVER (2 TO),[1627741],1610612758.0,SAC,bad pass,,,Hield,B. Hield,,,,,,,,,,,101283.0,,,,,,2.0,,,,,,,,
656,PT00M00.00S,2022-01-08T04:21:59.9Z,4,REGULAR,period,end,[],0,,,1610612743,121,111,2022-01-08T04:21:59Z,6340000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M00.00S,2022-01-08T04:22:02.2Z,4,REGULAR,game,end,[],0,,,0,121,111,2022-01-08T04:22:02Z,6350000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
