actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
640,PT01M06.00S,2021-10-23T03:17:47.9Z,4,REGULAR,3pt,Jump Shot,[],1628401,71.96123521681997,21.568627450980394,1610612759,100,96,2021-10-23T03:17:55Z,6310000,-142.0,211.0,1,right,D. White 25' 3PT pullup (16 PTS) (D. Murray 6 AST),"[1628401, 1627749]",1610612759.0,SAS,pullup,,,White,D. White,,,,,25.45,Made,16.0,D. Murray,1627749.0,6.0,,,,,,,,,,,,,,
641,PT01M06.00S,2021-10-23T03:18:07.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,100,96,2021-10-23T03:18:07Z,6320000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M42.80S,2021-10-23T03:19:57.1Z,4,REGULAR,2pt,Jump Shot,[],1628420,22.026938239159,38.970588235294116,1610612743,102,96,2021-10-23T03:20:05Z,6330000,55.0,155.0,1,left,M. Morris 16' fadeaway Jump Shot (13 PTS),[1628420],1610612743.0,DEN,fadeaway,,,Morris,M. Morris,,,,,16.41,Made,13.0,,,,,,,,,,,,,,,,,
644,PT00M34.70S,2021-10-23T03:20:08.6Z,4,REGULAR,3pt,Jump Shot,[],1628401,74.19513797634691,81.61764705882352,1610612759,102,96,2021-10-23T03:20:14Z,6340000,158.0,190.0,1,right,MISS D. White 24' fadeaway 3PT,[1628401],1610612759.0,SAS,fadeaway,,,White,D. White,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,
645,PT00M32.30S,2021-10-23T03:20:11.0Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,102,96,2021-10-23T03:20:14Z,6350000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,644.0,1.0,1.0,0.0,,,,,,,,,,
646,PT00M18.40S,2021-10-23T03:20:24.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,5.995400788436268,42.8921568627451,1610612743,102,96,2021-10-23T03:20:31Z,6360000,36.0,4.0,1,left,MISS M. Porter Jr. driving Layup,[1629008],1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,3.57,Missed,,,,,,,,,,,,,,,,,,
647,PT00M16.60S,2021-10-23T03:20:26.6Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,102,96,2021-10-23T03:20:26Z,6370000,,,0,,D. Murray REBOUND (Off:1 Def:8),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,646.0,9.0,8.0,1.0,,,,,,,,,,
648,PT00M14.40S,2021-10-23T03:20:28.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,66.70499342969777,48.77450980392157,1610612759,102,96,2021-10-23T03:20:38Z,6380000,-6.0,260.0,1,right,MISS D. Murray 26' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,
649,PT00M14.40S,2021-10-23T03:20:28.9Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,102,96,2021-10-23T03:20:38Z,6390000,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,648.0,2.0,2.0,0.0,,,,,,,,,,
650,PT00M00.00S,2021-10-23T03:21:04.1Z,4,REGULAR,period,end,[],0,,,1610612743,102,96,2021-10-23T03:21:04Z,6400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M00.00S,2021-10-23T03:21:11.3Z,4,REGULAR,game,end,[],0,,,0,102,96,2021-10-23T03:21:11Z,6410000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
