actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value,jumpBallRecoverdPersonId
624,PT02M18.00S,2022-04-06T03:16:02.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203115,,,1610612759,97,112,2022-04-06T03:16:10Z,6200000,,,0,,W. Barton take personal FOUL (2 PF) (Poeltl 2 FT),"[203115, 1627751]",1610612743.0,DEN,take,,,,,,,,,Barton,W. Barton,,,,1146.0,2.0,0.0,Poeltl,1627751.0,,,,,,,,,,,
626,PT02M18.00S,2022-04-06T03:16:32.3Z,4,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,97,112,2022-04-06T03:16:32Z,6220000,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612759.0,SAS,,,,,,,,Missed,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,
627,PT02M18.00S,2022-04-06T03:16:32.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,97,112,2022-04-06T03:16:32Z,6230000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,626.0,,,,,,,,,,
628,PT02M18.00S,2022-04-06T03:16:50.2Z,4,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,97,112,2022-04-06T03:16:50Z,6240000,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,,,,,Missed,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,
629,PT02M16.00S,2022-04-06T03:16:50.8Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,97,112,2022-04-06T03:16:50Z,6250000,,,0,,A. Gordon REBOUND (Off:2 Def:11),[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,628.0,13.0,11.0,2.0,,,,,,,
630,PT02M05.00S,2022-04-06T03:17:04.0Z,4,REGULAR,foul,personal,[],1629640,,,1610612743,97,112,2022-04-06T03:17:08Z,6260000,,,0,,K. Johnson personal FOUL (5 PF),"[1629640, 203999]",1610612759.0,SAS,,,,,,,,,,Johnson,K. Johnson,,,,1146.0,5.0,0.0,Jokic,203999.0,,,,,,,,,,,
632,PT01M53.00S,2022-04-06T03:17:33.5Z,4,REGULAR,3pt,Jump Shot,[],203115,32.53942181340342,52.20588235294118,1610612743,97,112,2022-04-06T03:17:37Z,6280000,-11.0,253.0,1,left,MISS W. Barton 25' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,,,,25.36,Missed,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,
633,PT01M51.00S,2022-04-06T03:17:35.5Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,97,112,2022-04-06T03:17:37Z,6290000,,,0,,D. Vassell REBOUND (Off:1 Def:6),[1630170],1610612759.0,SAS,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,632.0,7.0,6.0,1.0,,,,,,,
634,PT01M45.00S,2022-04-06T03:17:43.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627751,93.24901445466492,51.470588235294116,1610612759,97,114,2022-04-06T03:17:51Z,6300000,7.0,11.0,1,right,J. Poeltl running alley-oop Layup (14 PTS) (T. Jones 10 AST),"[1627751, 1630200]",1610612759.0,SAS,running alley-oop,,,,,,1.33,Made,14.0,Poeltl,J. Poeltl,T. Jones,1630200.0,10.0,,,,,,,,,,,,,,,,
636,PT01M35.00S,2022-04-06T03:17:59.3Z,4,REGULAR,3pt,Jump Shot,[],203999,32.013797634691194,34.80392156862745,1610612743,97,114,2022-04-06T03:18:03Z,6320000,76.0,248.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,,,,25.98,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
637,PT01M32.00S,2022-04-06T03:18:02.3Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,97,114,2022-04-06T03:18:03Z,6330000,,,0,,K. Johnson REBOUND (Off:0 Def:8),[1629640],1610612759.0,SAS,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,636.0,8.0,8.0,0.0,,,,,,,
638,PT01M11.00S,2022-04-06T03:18:24.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,89.17542706964521,51.470588235294116,1610612759,97,116,2022-04-06T03:18:30Z,6340000,7.0,49.0,1,right,K. Johnson driving floating Jump Shot (20 PTS),[1629640],1610612759.0,SAS,driving floating,,,,,,4.99,Made,20.0,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
639,PT01M06.00S,2022-04-06T03:18:31.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203932,30.831143232588698,69.6078431372549,1610612743,97,116,2022-04-06T03:18:39Z,6350000,-98.0,237.0,1,left,MISS A. Gordon 25' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,,,,25.67,Missed,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
640,PT01M02.00S,2022-04-06T03:18:35.4Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,97,116,2022-04-06T03:18:39Z,6360000,,,0,,D. Vassell REBOUND (Off:1 Def:7),[1630170],1610612759.0,SAS,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,639.0,8.0,7.0,1.0,,,,,,,
641,PT00M42.10S,2022-04-06T03:18:55.5Z,4,REGULAR,3pt,Jump Shot,[],1630170,85.49605781865965,94.85294117647058,1610612759,97,116,2022-04-06T03:19:00Z,6370000,224.0,84.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,,,,23.94,Missed,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
642,PT00M39.40S,2022-04-06T03:18:58.2Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,97,116,2022-04-06T03:19:00Z,6380000,,,0,,N. Jokic REBOUND (Off:2 Def:15),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,641.0,17.0,15.0,2.0,,,,,,,
643,PT00M31.60S,2022-04-06T03:19:06.4Z,4,REGULAR,3pt,Jump Shot,[],203085,33.590670170827856,33.57843137254902,1610612743,97,116,2022-04-06T03:19:10Z,6390000,82.0,263.0,1,left,MISS A. Rivers 27' 3PT,[203085],1610612743.0,DEN,,,,,,,27.58,Missed,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,
644,PT00M30.20S,2022-04-06T03:19:10.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,97,116,2022-04-06T03:19:10Z,6400000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,643.0,,,,,,,,,,
645,PT00M06.10S,2022-04-06T03:19:44.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612759,97,116,2022-04-06T03:19:53Z,6410000,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,,
646,PT00M00.00S,2022-04-06T03:20:03.3Z,4,REGULAR,period,end,[],0,,,1610612743,97,116,2022-04-06T03:20:03Z,6420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M00.00S,2022-04-06T03:20:06.0Z,4,REGULAR,game,end,[],0,,,0,97,116,2022-04-06T03:20:06Z,6430000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
