actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
593,PT05M17.00S,2025-04-05T01:07:48.1Z,4,REGULAR,2pt,Jump Shot,[],1628365,91.40932982917214,73.77450980392157,1610612758,89,115,2025-04-05T01:10:53Z,5860000,False,119.0,28.0,1,right,MISS M. Fultz 12' turnaround fadeaway Shot,[1628365],1610612758.0,SAC,turnaround fadeaway,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,12.22,Missed,,,,,,,,,,,,,,,,,,
594,PT05M11.00S,2025-04-05T01:07:54.1Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612766,89,115,2025-04-05T01:07:53Z,5870000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:4),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Right,,,593.0,7.0,4.0,3.0,,,,,,,,,,,,,,
595,PT05M06.00S,2025-04-05T01:08:01.5Z,4,REGULAR,turnover,out-of-bounds,[],203994,,,1610612766,89,115,2025-04-05T01:08:17Z,5880000,False,,,0,,J. Nurkić bad pass out-of-bounds TURNOVER (2 TO),[203994],1610612766.0,CHA,bad pass,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,2.0,,,,,,,,,,,
596,PT04M49.00S,2025-04-05T01:08:25.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202685,66.5735873850197,50.73529411764706,1610612758,89,115,2025-04-05T01:08:33Z,5890000,False,4.0,262.0,1,right,MISS J. Valančiūnas 26' 3PT,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
597,PT04M47.00S,2025-04-05T01:08:27.8Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612766,89,115,2025-04-05T01:08:33Z,5900000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:5),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,,,596.0,8.0,5.0,3.0,,,,,,,,,,,,,,
598,PT04M38.00S,2025-04-05T01:08:39.6Z,4,REGULAR,foul,offensive,[],203994,,,1610612766,89,115,2025-04-05T01:08:54Z,5910000,False,,,0,,J. Nurkić offensive FOUL (4 PF),"[203994, 202685]",1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,,,,,4.0,0.0,Valančiūnas,202685.0,,,,
600,PT04M38.00S,2025-04-05T01:08:39.6Z,4,REGULAR,turnover,offensive foul,[],203994,,,1610612766,89,115,2025-04-05T01:08:39Z,5930000,False,,,0,,J. Nurkić offensive foul TURNOVER (3 TO),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,3.0,,,,,,,,,,,
601,PT04M38.00S,2025-04-05T01:08:50.8Z,4,REGULAR,substitution,out,[],1626168,,,1610612758,89,115,2025-04-05T01:08:56Z,5940000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M38.00S,2025-04-05T01:08:50.8Z,4,REGULAR,substitution,in,[],203109,,,1610612758,89,115,2025-04-05T01:08:56Z,5950000,False,,,0,,SUB in: J. Crowder,[203109],1610612758.0,SAC,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M26.00S,2025-04-05T01:09:10.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642403,93.77463863337714,3.431372549019608,1610612758,89,118,2025-04-05T01:09:15Z,5960000,False,-233.0,6.0,1,right,I. Jones 3PT  (3 PTS) (M. Fultz 2 AST),"[1642403, 1628365]",1610612758.0,SAC,,,,Jones,I. Jones,,,,,Left Corner 3,24+ Left,23.29,Made,,,,,3.0,,,M. Fultz,1628365.0,2.0,,,,,,,,
605,PT04M26.00S,2025-04-05T01:09:18.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,89,118,2025-04-05T01:09:18Z,5980000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M26.00S,2025-04-05T01:10:55.7Z,4,REGULAR,substitution,out,[],203994,,,1610612766,89,118,2025-04-05T01:11:51Z,5990000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M26.00S,2025-04-05T01:10:55.7Z,4,REGULAR,substitution,in,[],1629610,,,1610612766,89,118,2025-04-05T01:11:51Z,6000000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M09.00S,2025-04-05T01:12:21.1Z,4,REGULAR,2pt,Jump Shot,[],1629610,22.683968462549277,27.696078431372552,1610612766,91,118,2025-04-05T01:13:08Z,6010000,False,112.0,161.0,1,left,D. Jeffries 19' step back Jump Shot (6 PTS),[1629610],1610612766.0,CHA,step back,,,Jeffries,D. Jeffries,,,,,Mid-Range,16-24 Right Center,19.56,Made,,,,,6.0,,,,,,,,,,,,,
609,PT03M53.00S,2025-04-05T01:12:37.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202685,90.88370565045992,48.529411764705884,1610612758,91,120,2025-04-05T01:13:50Z,6020000,False,-7.0,33.0,1,right,J. Valančiūnas Hook (6 PTS) (J. Crowder 1 AST),"[202685, 203109]",1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,6.0,,,J. Crowder,203109.0,1.0,,,,,,,,
611,PT03M42.00S,2025-04-05T01:12:48.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642275,8.754927726675426,43.627450980392155,1610612766,91,120,2025-04-05T01:14:33Z,6040000,False,32.0,30.0,1,left,MISS T. Salaün driving Hook,[1642275],1610612766.0,CHA,driving,,,Salaün,T. Salaün,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,,
612,PT03M40.00S,2025-04-05T01:12:50.5Z,4,REGULAR,rebound,defensive,[],203926,,,1610612758,91,120,2025-04-05T01:12:59Z,6050000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,611.0,1.0,1.0,0.0,,,,,,,,,,,,,,
613,PT03M30.00S,2025-04-05T01:13:04.5Z,4,REGULAR,turnover,out-of-bounds,[],1642403,,,1610612758,91,120,2025-04-05T01:20:17Z,6060000,False,,,0,,I. Jones bad pass out-of-bounds TURNOVER (1 TO),[1642403],1610612758.0,SAC,bad pass,,,Jones,I. Jones,,,,,Right Corner 3,24+ Right,,,,,,,,2530.0,1.0,,,,,,,,,,,
614,PT03M13.00S,2025-04-05T01:13:28.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642275,3.630091984231275,2.941176470588235,1610612766,91,120,2025-04-05T01:13:39Z,6070000,False,235.0,-18.0,1,left,MISS T. Salaün 3PT,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Right Corner 3,24+ Right,23.6,Missed,,,,,,,,,,,,,,,,,,
615,PT03M10.00S,2025-04-05T01:13:30.5Z,4,REGULAR,rebound,defensive,[],203109,,,1610612758,91,120,2025-04-05T01:13:30Z,6080000,False,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612758.0,SAC,,,,Crowder,J. Crowder,,,,,Right Corner 3,24+ Right,,,614.0,1.0,1.0,0.0,,,,,,,,,,,,,,
616,PT02M59.00S,2025-04-05T01:13:41.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203109,83.13074901445466,42.64705882352941,1610612758,91,120,2025-04-05T01:15:40Z,6090000,False,-37.0,106.0,1,right,MISS J. Crowder 11' driving floating Shot,[203109],1610612758.0,SAC,driving floating,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),8-16 Center,11.23,Missed,,,,,,,,,,,,,,,,,,
617,PT02M56.00S,2025-04-05T01:13:44.3Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612766,91,120,2025-04-05T01:13:45Z,6100000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:6),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,616.0,9.0,6.0,3.0,,,,,,,,,,,,,,
618,PT02M55.00S,2025-04-05T01:13:47.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642403,,,1610612766,91,120,2025-04-05T01:14:03Z,6110000,False,,,0,,I. Jones shooting personal FOUL (1 PF) (Diabaté 2 FT),"[1642403, 1631217]",1610612758.0,SAC,shooting,,,Jones,I. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,,,,,1.0,0.0,Diabaté,1631217.0,,,,
620,PT02M55.00S,2025-04-05T01:14:14.0Z,4,REGULAR,freethrow,1 of 2,[],1631217,,,1610612766,92,120,2025-04-05T01:14:31Z,6130000,False,,,0,,M. Diabaté Free Throw 1 of 2 (11 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
621,PT02M55.00S,2025-04-05T01:14:14.0Z,4,REGULAR,freethrow,2 of 2,[],1631217,,,1610612766,92,120,2025-04-05T01:14:31Z,6140000,False,,,0,,MISS M. Diabaté Free Throw 2 of 2,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
622,PT02M53.00S,2025-04-05T01:14:16.0Z,4,REGULAR,rebound,defensive,[],203109,,,1610612758,92,120,2025-04-05T01:14:31Z,6150000,False,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612758.0,SAC,,,,Crowder,J. Crowder,,,,,,,,,621.0,2.0,2.0,0.0,,,,,,,,,,,,,,
623,PT02M41.00S,2025-04-05T01:14:42.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,82.9993429697766,56.86274509803921,1610612758,92,122,2025-04-05T01:16:21Z,6160000,False,34.0,107.0,1,right,M. Fultz 11' pullup Jump Shot (2 PTS),[1628365],1610612758.0,SAC,pullup,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Center,11.26,Made,,,,,2.0,,,,,,,,,,,,,
625,PT02M27.00S,2025-04-05T01:15:04.7Z,4,REGULAR,2pt,Jump Shot,[],1631217,12.302890932982917,29.166666666666668,1610612766,94,122,2025-04-05T01:15:10Z,6180000,False,104.0,63.0,1,left,M. Diabaté 12' Jump Shot (13 PTS) (D. Jeffries 1 AST),"[1631217, 1629610]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Right,12.18,Made,,,,,13.0,,,D. Jeffries,1629610.0,1.0,,,,,,,,
627,PT02M09.00S,2025-04-05T01:15:25.4Z,4,REGULAR,foul,offensive,['inpenalty'],202685,,,1610612758,94,122,2025-04-05T01:15:39Z,6200000,False,,,0,,J. Valančiūnas offensive FOUL (6 PF),"[202685, 1642275]",1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,,,,,,1627963.0,,,,,6.0,0.0,Salaün,1642275.0,,,,
629,PT02M09.00S,2025-04-05T01:15:25.4Z,4,REGULAR,turnover,offensive foul,[],202685,,,1610612758,94,122,2025-04-05T01:15:25Z,6220000,False,,,0,,J. Valančiūnas offensive foul TURNOVER (1 TO),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,,,,,,1627963.0,1.0,,,,,,,,,,,
630,PT02M09.00S,2025-04-05T01:15:50.2Z,4,REGULAR,substitution,out,[],202685,,,1610612766,94,122,2025-04-05T01:15:56Z,6230000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M09.00S,2025-04-05T01:15:50.2Z,4,REGULAR,substitution,in,[],1626168,,,1610612766,94,122,2025-04-05T01:15:56Z,6240000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M58.00S,2025-04-05T01:16:11.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203926,,,1610612766,94,122,2025-04-05T01:16:26Z,6250000,False,,,0,,D. McDermott shooting personal FOUL (1 PF) (Sims 2 FT),"[203926, 1631301]",1610612758.0,SAC,shooting,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2530.0,,,,,1.0,0.0,Sims,1631301.0,,,,
634,PT01M58.00S,2025-04-05T01:16:31.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631301,,,1610612766,95,122,2025-04-05T01:16:31Z,6270000,False,,,0,,J. Sims Free Throw 1 of 2 (6 PTS),[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
635,PT01M58.00S,2025-04-05T01:16:48.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631301,,,1610612766,96,122,2025-04-05T01:16:48Z,6280000,False,,,0,,J. Sims Free Throw 2 of 2 (7 PTS),[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
636,PT01M48.00S,2025-04-05T01:17:00.0Z,4,REGULAR,3pt,Jump Shot,[],203926,68.28186596583443,28.431372549019606,1610612758,96,122,2025-04-05T01:17:08Z,6290000,False,-108.0,246.0,1,right,MISS D. McDermott 26' 3PT,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,26.83,Missed,,,,,,,,,,,,,,,,,,
637,PT01M45.00S,2025-04-05T01:17:03.0Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612766,96,122,2025-04-05T01:17:08Z,6300000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:7),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,636.0,10.0,7.0,3.0,,,,,,,,,,,,,,
638,PT01M42.00S,2025-04-05T01:17:08.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642403,,,1610612766,96,122,2025-04-05T01:17:17Z,6310000,False,,,0,,I. Jones shooting personal FOUL (2 PF) (Diabaté 2 FT),"[1642403, 1631217]",1610612758.0,SAC,shooting,,,Jones,I. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,,,,,2.0,0.0,Diabaté,1631217.0,,,,
640,PT01M42.00S,2025-04-05T01:17:30.8Z,4,REGULAR,freethrow,1 of 2,[],1631217,,,1610612766,97,122,2025-04-05T01:17:30Z,6330000,False,,,0,,M. Diabaté Free Throw 1 of 2 (14 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
641,PT01M42.00S,2025-04-05T01:17:45.0Z,4,REGULAR,freethrow,2 of 2,[],1631217,,,1610612766,98,122,2025-04-05T01:17:45Z,6340000,False,,,0,,M. Diabaté Free Throw 2 of 2 (15 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
642,PT01M27.00S,2025-04-05T01:18:01.0Z,4,REGULAR,3pt,Jump Shot,[],203109,66.17936925098554,27.450980392156865,1610612758,98,125,2025-04-05T01:18:06Z,6350000,False,-113.0,265.0,1,right,J. Crowder 28' 3PT  (3 PTS) (T. Lyles 2 AST),"[203109, 1626168]",1610612758.0,SAC,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Left Center,28.83,Made,,,,,3.0,,,T. Lyles,1626168.0,2.0,,,,,,,,
644,PT01M14.00S,2025-04-05T01:18:21.8Z,4,REGULAR,turnover,out-of-bounds,[],1642354,,,1610612766,98,125,2025-04-05T01:18:39Z,6370000,False,,,0,,K. Simpson lost ball out-of-bounds TURNOVER (1 TO),[1642354],1610612766.0,CHA,lost ball,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627963.0,1.0,,,,,,,,,,,
645,PT00M58.20S,2025-04-05T01:18:53.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642403,93.64323258869908,52.69607843137255,1610612758,98,125,2025-04-05T01:20:09Z,6380000,False,13.0,7.0,1,right,MISS I. Jones driving Layup,[1642403],1610612758.0,SAC,driving,,,Jones,I. Jones,,,,,Restricted Area,0-8 Center,1.53,Missed,,,,,,,,,,,,,,,,,,
646,PT00M55.80S,2025-04-05T01:18:55.4Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612766,98,125,2025-04-05T01:18:55Z,6390000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:8),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,645.0,11.0,8.0,3.0,,,,,,,,,,,,,,
647,PT00M51.30S,2025-04-05T01:19:00.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629610,6.783837056504599,50.245098039215684,1610612766,100,125,2025-04-05T01:21:15Z,6400000,False,-1.0,11.0,1,left,D. Jeffries running DUNK (8 PTS) (K. Simpson 4 AST),"[1629610, 1642354]",1610612766.0,CHA,running,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,1.14,Made,,,,,8.0,,,K. Simpson,1642354.0,4.0,,,,,,,,
649,PT00M37.60S,2025-04-05T01:19:16.6Z,4,REGULAR,2pt,Jump Shot,[],203109,89.30683311432325,88.97058823529412,1610612758,100,125,2025-04-05T01:19:27Z,6420000,False,195.0,48.0,1,right,MISS J. Crowder 20' Jump Shot,[203109],1610612758.0,SAC,,,,Crowder,J. Crowder,,,,,Mid-Range,16-24 Right,20.07,Missed,,,,,,,,,,,,,,,,,,
650,PT00M35.10S,2025-04-05T01:19:19.1Z,4,REGULAR,rebound,defensive,[],1642275,,,1610612766,100,125,2025-04-05T01:19:19Z,6430000,False,,,0,,T. Salaün REBOUND (Off:1 Def:3),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Mid-Range,16-24 Right,,,649.0,4.0,3.0,1.0,,,,,,,,,,,,,,
651,PT00M31.90S,2025-04-05T01:19:24.6Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642275,18.74178712220762,54.90196078431373,1610612766,100,125,2025-04-05T01:22:19Z,6440000,False,-25.0,124.0,1,left,MISS T. Salaün 12' driving floating bank Shot,[1642275],1610612766.0,CHA,driving floating bank,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),8-16 Center,12.61,Missed,,,,,,,,,,,,,,,,,,
652,PT00M30.90S,2025-04-05T01:19:25.6Z,4,REGULAR,rebound,offensive,[],1642275,,,1610612766,100,125,2025-04-05T01:22:19Z,6450000,False,,,0,,T. Salaün REBOUND (Off:2 Def:3),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),8-16 Center,,,651.0,5.0,3.0,2.0,,,,,,,,,,,,,,
653,PT00M30.90S,2025-04-05T01:19:28.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612766,100,125,2025-04-05T01:19:39Z,6460000,False,,,0,,T. Lyles shooting personal FOUL (2 PF) (Salaün 2 FT),"[1626168, 1642275]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627963.0,,,,,2.0,0.0,Salaün,1642275.0,,,,
655,PT00M30.90S,2025-04-05T01:19:53.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1642275,,,1610612766,101,125,2025-04-05T01:19:53Z,6480000,False,,,0,,T. Salaün Free Throw 1 of 2 (12 PTS),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
656,PT00M30.90S,2025-04-05T01:20:08.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1642275,,,1610612766,102,125,2025-04-05T01:20:08Z,6490000,False,,,0,,T. Salaün Free Throw 2 of 2 (13 PTS),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
657,PT00M06.70S,2025-04-05T01:20:35.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612758,102,125,2025-04-05T01:20:51Z,6500000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627964.0,,,,,,,,,,,,
658,PT00M00.00S,2025-04-05T01:20:57.8Z,4,REGULAR,period,end,[],0,,,1610612766,102,125,2025-04-05T01:20:57Z,6510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M00.00S,2025-04-05T01:21:03.6Z,4,REGULAR,game,end,[],0,,,0,102,125,2025-04-05T01:21:03Z,6520000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
