actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
597,PT04M02.00S,2025-03-06T02:11:48.8Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,97,115,2025-03-06T02:12:06Z,5850000,False,,,0,,A. Edwards Free Throw 1 of 2 (24 PTS),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,
598,PT04M02.00S,2025-03-06T02:11:48.8Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,97,115,2025-03-06T02:12:06Z,5860000,False,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,
599,PT04M00.00S,2025-03-06T02:11:50.8Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,97,115,2025-03-06T02:12:06Z,5870000,False,,,0,,M. Bridges REBOUND (Off:1 Def:8),[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,,,,,,,,,598.0,9.0,8.0,1.0,,,,,,,,,
600,PT03M34.00S,2025-03-06T02:12:30.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630163,90.09526938239159,58.82352941176471,1610612766,99,115,2025-03-06T03:50:28Z,5880000,False,44.0,41.0,1,right,L. Ball driving bank Hook (21 PTS) (M. Bridges 4 AST),"[1630163, 1628970]",1610612766.0,CHA,,driving bank,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,5.99,Made,21.0,M. Bridges,1628970.0,4.0,,,,,,,,,,,,,
602,PT03M17.00S,2025-03-06T02:12:47.8Z,4,REGULAR,3pt,Jump Shot,[],1630183,7.966491458607096,96.07843137254902,1610612750,99,115,2025-03-06T02:12:54Z,5900000,False,-230.0,22.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.15,Missed,,,,,,,,,,,,,,,,,
603,PT03M15.00S,2025-03-06T02:12:49.8Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,99,115,2025-03-06T02:12:54Z,5910000,False,,,0,,L. Ball REBOUND (Off:2 Def:7),[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,602.0,9.0,7.0,2.0,,,,,,,,,
604,PT03M11.00S,2025-03-06T02:12:53.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628970,92.85479632063075,45.34313725490196,1610612766,101,115,2025-03-06T02:12:58Z,5920000,False,-23.0,15.0,1,right,M. Bridges running reverse Layup (23 PTS) (L. Ball 6 AST),"[1628970, 1630163]",1610612766.0,CHA,,running reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.75,Made,23.0,L. Ball,1630163.0,6.0,,,,,,,,,,,,,
606,PT02M55.00S,2025-03-06T02:13:09.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,6.258212877792378,56.372549019607845,1610612750,101,115,2025-03-06T02:13:13Z,5940000,False,-32.0,6.0,1,left,MISS N. Alexander-Walker driving Layup,[1629638],1610612750.0,MIN,,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,
607,PT02M53.00S,2025-03-06T02:13:11.8Z,4,REGULAR,rebound,defensive,[],1631109,,,1610612766,101,115,2025-03-06T02:13:13Z,5950000,False,,,0,,M. Williams REBOUND (Off:2 Def:6),[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,606.0,8.0,6.0,2.0,,,,,,,,,
608,PT02M44.00S,2025-03-06T02:13:20.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.64323258869908,52.20588235294118,1610612766,103,115,2025-03-06T02:13:24Z,5960000,False,11.0,7.0,1,right,L. Ball driving finger roll Layup (23 PTS),[1630163],1610612766.0,CHA,,driving finger roll,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.32,Made,23.0,,,,,,,,,,,,,,,,
609,PT02M21.00S,2025-03-06T02:13:44.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.783837056504599,55.392156862745104,1610612750,103,115,2025-03-06T02:13:48Z,5970000,False,-27.0,11.0,1,left,MISS J. Randle driving Layup,[203944],1610612750.0,MIN,,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.93,Missed,,,,,,,,,,,,,,,,,
610,PT02M19.00S,2025-03-06T02:13:46.1Z,4,REGULAR,rebound,defensive,[],203552,,,1610612766,103,115,2025-03-06T02:13:46Z,5980000,False,,,0,,S. Curry REBOUND (Off:2 Def:4),[203552],1610612766.0,CHA,,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,609.0,6.0,4.0,2.0,,,,,,,,,
611,PT02M14.00S,2025-03-06T02:13:52.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631109,93.24901445466492,49.01960784313725,1610612766,105,115,2025-03-06T02:13:59Z,5990000,False,-5.0,11.0,1,right,M. Williams running DUNK (12 PTS) (N. Smith Jr. 3 AST),"[1631109, 1641733]",1610612766.0,CHA,,running,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.2,Made,12.0,N. Smith Jr.,1641733.0,3.0,,,,,,,,,,,,,
613,PT02M14.00S,2025-03-06T02:13:59.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,105,115,2025-03-06T02:13:59Z,6010000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M14.00S,2025-03-06T02:14:00.9Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,105,115,2025-03-06T02:15:26Z,6020000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M14.00S,2025-03-06T02:14:00.9Z,4,REGULAR,substitution,out,[],1641740,,,1610612750,105,115,2025-03-06T02:15:26Z,6030000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M14.00S,2025-03-06T02:14:00.9Z,4,REGULAR,substitution,in,[],1628978,,,1610612750,105,115,2025-03-06T02:15:26Z,6040000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M14.00S,2025-03-06T02:14:00.9Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,105,115,2025-03-06T02:15:26Z,6050000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT01M52.00S,2025-03-06T02:15:58.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.652431011826544,52.94117647058824,1610612750,105,115,2025-03-06T02:16:05Z,6060000,False,-15.0,10.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,
619,PT01M50.00S,2025-03-06T02:16:01.1Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,105,115,2025-03-06T02:16:01Z,6070000,False,,,0,,L. Ball REBOUND (Off:2 Def:8),[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,618.0,10.0,8.0,2.0,,,,,,,,,
621,PT01M44.00S,2025-03-06T02:16:26.9Z,4,REGULAR,3pt,Jump Shot,[],1628970,90.75229960578186,95.34313725490196,1610612766,105,115,2025-03-06T02:16:31Z,6090000,False,227.0,34.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,
622,PT01M41.00S,2025-03-06T02:16:29.2Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,105,115,2025-03-06T02:16:29Z,6100000,False,,,0,,N. Reid REBOUND (Off:1 Def:8),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,,,,,621.0,9.0,8.0,1.0,,,,,,,,,
623,PT01M37.00S,2025-03-06T02:16:38.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612750,105,115,2025-03-06T02:16:47Z,6110000,False,,,0,,L. Ball shooting personal FOUL (5 PF) (Edwards 2 FT),"[1630163, 1630162]",1610612766.0,CHA,2002.0,shooting,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,5.0,0.0,Edwards,1630162.0,,,,
625,PT01M37.00S,2025-03-06T02:17:05.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630162,,,1610612750,105,116,2025-03-06T02:17:05Z,6130000,False,,,0,,A. Edwards Free Throw 1 of 2 (25 PTS),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,
626,PT01M37.00S,2025-03-06T02:17:18.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630162,,,1610612750,105,117,2025-03-06T02:17:18Z,6140000,False,,,0,,A. Edwards Free Throw 2 of 2 (26 PTS),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,
627,PT01M31.00S,2025-03-06T02:17:30.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,91.14651773981603,48.03921568627451,1610612766,105,117,2025-03-06T02:17:54Z,6150000,False,-10.0,31.0,1,right,MISS L. Ball driving finger roll Layup,[1630163],1610612766.0,CHA,,driving finger roll,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,3.22,Missed,,,,,,,,,,,,,,,,,
628,PT01M28.00S,2025-03-06T02:17:33.4Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,105,117,2025-03-06T02:17:34Z,6160000,False,,,0,,N. Reid REBOUND (Off:1 Def:9),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,627.0,10.0,9.0,1.0,,,,,,,,,
629,PT01M25.00S,2025-03-06T02:17:37.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,25.706307490144546,15.686274509803921,1610612750,105,120,2025-03-06T02:17:43Z,6170000,False,172.0,189.0,1,left,A. Edwards 25' 3PT running pullup (29 PTS) (J. McDaniels 4 AST),"[1630162, 1630183]",1610612750.0,MIN,,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.54,Made,29.0,J. McDaniels,1630183.0,4.0,,,,,,,,,,,,,
631,PT01M18.00S,2025-03-06T02:17:49.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,88.91261498028909,46.32352941176471,1610612766,107,120,2025-03-06T02:17:53Z,6190000,False,-18.0,52.0,1,right,L. Ball driving Layup (25 PTS),[1630163],1610612766.0,CHA,,driving,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,5.49,Made,25.0,,,,,,,,,,,,,,,,
632,PT01M02.00S,2025-03-06T02:18:07.3Z,4,REGULAR,3pt,Jump Shot,[],1628978,31.61957950065703,74.50980392156863,1610612750,107,123,2025-03-06T02:18:12Z,6200000,False,-123.0,245.0,1,left,D. DiVincenzo 27' 3PT  (14 PTS) (A. Edwards 6 AST),"[1628978, 1630162]",1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,27.37,Made,14.0,A. Edwards,1630162.0,6.0,,,,,,,,,,,,,
634,PT00M55.50S,2025-03-06T02:18:17.0Z,4,REGULAR,3pt,Jump Shot,[],1630163,67.09921156373193,51.71568627450981,1610612766,107,123,2025-03-06T02:18:24Z,6220000,False,9.0,257.0,1,right,MISS L. Ball 25' 3PT,[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,
635,PT00M53.00S,2025-03-06T02:18:19.5Z,4,REGULAR,rebound,offensive,[],203552,,,1610612766,107,123,2025-03-06T02:18:19Z,6230000,False,,,0,,S. Curry REBOUND (Off:3 Def:4),[203552],1610612766.0,CHA,,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,634.0,7.0,4.0,3.0,,,,,,,,,
636,PT00M48.40S,2025-03-06T02:18:24.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,64.73390275952694,35.78431372549019,1610612766,110,123,2025-03-06T02:18:28Z,6240000,False,-71.0,279.0,1,right,L. Ball 28' 3PT  (28 PTS) (M. Bridges 5 AST),"[1630163, 1628970]",1610612766.0,CHA,,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,28.79,Made,28.0,M. Bridges,1628970.0,5.0,,,,,,,,,,,,,
638,PT00M43.00S,2025-03-06T02:18:40.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612750,110,123,2025-03-06T02:18:56Z,6260000,False,,,0,,L. Ball personal FOUL (6 PF) (DiVincenzo 2 FT),"[1630163, 1628978]",1610612766.0,CHA,2002.0,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,6.0,0.0,DiVincenzo,1628978.0,,,,
640,PT00M43.00S,2025-03-06T02:18:58.2Z,4,REGULAR,substitution,out,[],1630163,,,1610612750,110,123,2025-03-06T02:19:01Z,6280000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M43.00S,2025-03-06T02:18:58.2Z,4,REGULAR,substitution,in,[],1641878,,,1610612750,110,123,2025-03-06T02:19:01Z,6290000,False,,,0,,SUB in: D. Baugh,[1641878],1610612766.0,CHA,,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M43.00S,2025-03-06T02:19:20.5Z,4,REGULAR,freethrow,1 of 2,[],1628978,,,1610612750,110,124,2025-03-06T02:19:20Z,6300000,False,,,0,,D. DiVincenzo Free Throw 1 of 2 (15 PTS),[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
643,PT00M43.00S,2025-03-06T02:19:31.9Z,4,REGULAR,freethrow,2 of 2,[],1628978,,,1610612750,110,125,2025-03-06T02:19:31Z,6310000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (16 PTS),[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
644,PT00M30.90S,2025-03-06T02:19:47.8Z,4,REGULAR,3pt,Jump Shot,[],203552,71.82982917214193,76.7156862745098,1610612766,110,125,2025-03-06T02:19:57Z,6320000,False,134.0,212.0,1,right,MISS S. Curry 25' 3PT,[203552],1610612766.0,CHA,,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,
645,PT00M24.10S,2025-03-06T02:19:54.6Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,110,125,2025-03-06T02:19:57Z,6330000,False,,,0,,J. McDaniels REBOUND (Off:4 Def:6),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,644.0,10.0,6.0,4.0,,,,,,,,,
646,PT00M05.00S,2025-03-06T02:20:21.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,110,125,2025-03-06T02:20:26Z,6340000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,2002.0,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
647,PT00M00.00S,2025-03-06T02:20:38.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203552,91.67214191852825,3.1862745098039214,1610612766,110,125,2025-03-06T02:20:47Z,6350000,False,-234.0,26.0,1,right,MISS S. Curry 3PT,[203552],1610612766.0,CHA,,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,
648,PT00M00.00S,2025-03-06T02:20:45.9Z,4,REGULAR,rebound,offensive,[],1641878,,,1610612766,110,125,2025-03-06T02:20:45Z,6360000,False,,,0,,D. Baugh REBOUND (Off:1 Def:0),[1641878],1610612766.0,CHA,,,,,Baugh,D. Baugh,,,,,Left Corner 3,24+ Left,,,,,,,647.0,1.0,0.0,1.0,,,,,,,,,
649,PT00M00.00S,2025-03-06T02:20:47.6Z,4,REGULAR,period,end,[],0,,,1610612766,110,125,2025-03-06T02:20:47Z,6370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M00.00S,2025-03-06T02:20:49.7Z,4,REGULAR,game,end,[],0,,,0,110,125,2025-03-06T02:20:49Z,6380000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
